Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Prasetia Dwidharma,https://www.crunchbase.com/organization/prasetia-dwidharma,Venture Capital,"Jakarta Pusat, Jakarta Raya, Indonesia","Prasetia Dwidharma is an investment company that invests in early stage technology startups, mostly in Southeast Asia.","170,687",Active,2008-01-01,year,,,,,For Profit,http://www.prasetia.co.id/investment,PT Prasetia Dwidharma was founded in 2008 as a telecommunication infrastructure contractor. The company has started to invest in technology startups since 2013.,,,,
KlikDokter,https://www.crunchbase.com/organization/klikdokter,"Health Care, InsurTech, mHealth, Wellness","Tangerang, Jawa Barat, Indonesia","KlikDokter is a digital healthcare platform that offers information, telemedicine, and consulting services.","196,644",Active,2008-01-01,year,,,,,For Profit,https://www.klikdokter.com,,,,,
Dailysocial.id,https://www.crunchbase.com/organization/daily-social,"Incubators, Information Technology, News, Social Media","Jakarta, Jakarta Raya, Indonesia","DailySocial is Indonesia's #1 tech portal covering startups, apps, gadgets, game, social media, enterprise and future technology.","201,741",Active,2008-10-10,day,,,,,For Profit,http://dailysocial.id,"DailySocial is Indonesia's #1 tech portal covering startups, apps, gadgets, game, social media, enterprise and future technology.",Early Stage Venture,25000,USD,25000
PT. Coconut Charcoal Briquette Factory Indonesia,https://www.crunchbase.com/organization/pt-coconut-charcoal-indonesia,"Agriculture, Food and Beverage, Manufacturing","Magelang, Jawa Tengah, Indonesia",Coconut shell charcoal briquette factory and charcoal briquette supplier for hookah and bbq,"207,125",Active,2005-04-05,day,,,,,For Profit,https://charcoal.pro,"PT. Coconut Charcoal Indonesia is a coconut shell charcoal briquettes factory and charcoal briquette supplier for hookah coconut charcoal and premium grade coconut charcoal for BBQ. We manufacturing only 100% natural coconut shell charcoal briquettes. Factory located in Indonesia. We are able to produce up to 3 tons of coconut charcoal briquettes per day.  Our products: Premium coconut charcoal briquettes for hookah: Free from smoke, odor, sparks up to 2.5 hours burn time, white ash coconut charcoal BBQ coconut charcoal for professional usage in restaurants Our coconut briquettes charcoal is produced with high quality. Each raw material (coconut shells) batch is individually tested in the independent laboratory for ash, moisture, carbon content. We keep samples of every produced batch of charcoal in order to be able to make exactly the same quality & specification for the repeat order. Buyers are welcome to come to monitor our production and staffing containers. You can use an independent surveyor to control quality. We are working with Intertek, SGS, and Sukofindo.",,,,
OLX Indonesia,https://www.crunchbase.com/organization/tokobagus,"Business Development, E-Commerce","Jakarta, Jakarta Raya, Indonesia",OLX Indonesia is an e-commerce platform that provides services to buyers.,"213,020",Active,2006-03-01,month,,,,,For Profit,https://roket123.store/,"Our ultimate purpose at OLX Indonesia (formerly Tokobagus) is to give people the power to upgrade their lives through smart person-to-person trade. OLX.co.id is Indonesia’s largest e-commerce platform and Indonesia’s 3rd largest local website (according to SimilarWeb).  OLX Indonesia is part of a global portfolio of classifieds sites, and you will be colleagues with experts worldwide who you can both teach and learn from. You will be part of a dynamic local team in Jakarta comprised of mostly local Indonesians with a couple of foreign expats.",,,,
Rumah123,https://www.crunchbase.com/organization/rumah123,"Online Portals, Property Management, Real Estate","Jakarta, Jakarta Raya, Indonesia",Rumah123 is a real estate company that offers online property management services.,"213,823",Active,2007-01-01,year,,,,,For Profit,https://roket123.store/,,,,,
Bank Syariah Indonesia,https://www.crunchbase.com/organization/pt-bank-syariah-indonesia,"Banking, Financial Services","Jakarta Pusat, Jakarta Raya, Indonesia","Bank Syariah Indonesia provides financial services, insurance and lending services.","234,947",Active,2008-11-17,day,2018-05-09,day,,,For Profit,http://www.bankbsi.co.id,"Bank Syariah Indonesia offers its services to individuals and companies. Their digital banking service includes BSI mobile, BSI aisyah, golden solution, BSI jadiberkah.id, BSI ATM CRM, BSI merchant business, BSI cardless withdrawal, BSI qris, open account online, BSI net, mitraguna online, BSI debit card, BSI debit OTP, mobile deposit, griya hasanah online, and BSI mobile e-gold. They provide financeing card and debit cards.",IPO,,,
Pertamina Geothermal Energy,https://www.crunchbase.com/organization/pertamina-geothermal-energy,"Energy, Geothermal Energy, Renewable Energy","Jakarta, Jakarta Raya, Indonesia",Pertamina Geothermal Energy is adding value by improving end-to-end management of geothermal potential and its derivative goods.,"241,645",Active,2006-01-01,year,,,,,For Profit,https://www.pge.pertamina.com/id,Pertamina Geothermal Energy is adding value by improving end-to-end management of geothermal potential and its derivative goods.,,,USD,
Nebeng.com,https://www.crunchbase.com/organization/nebeng-com,"Internet, Web Apps","Jakarta, Jakarta Raya, Indonesia",Nebeng.com is a web apps company located in Jakarta.,"250,173",Active,2005-09-28,day,,,,,For Profit,http://nebeng.com/,,,,,
PT RUMA,https://www.crunchbase.com/organization/pt-ruma,"Information Services, Information Technology, Wireless","Jakarta, Jakarta Raya, Indonesia","To increase dignity, income, and access for the poor through technology.","266,707",Active,2009-01-01,year,2017-12-25,day,,,For Profit,http://ruma.co.id/,Ruma is a leading seller of mobile minutes and provider of low-income consumer surveys in rural areas of Indonesia. The company leverages a robust and growing network of several thousand microfranchisees and has developed key commercial partnerships with Bakrie Telecom and Qualcomm Wireless.,M&A,,USD,
Averis,https://www.crunchbase.com/organization/averis,"Accounting, Finance, Human Resources, IT Management, Outsourcing, Shipping","Jalan, Yogyakarta, Indonesia","Averis is a Shared Service provider that specializes in Finance & Accounting, HR, IT, Ship Documents, Change Management, and Data Security.","271,471",Active,2006-01-01,year,,,,,For Profit,https://www.averis.biz/,,,,,
TouchTen,https://www.crunchbase.com/organization/touchten,"Developer Platform, Gaming, Mobile","Jakarta, Jakarta Raya, Indonesia",TouchTen is an Indonesian mobile game company that collaborates with other firms to develop mobile games.,"274,725",Active,2009-01-01,year,,,,,For Profit,http://touchten.com,"Touchten is a mobile game company founded in 2009. We produce games that have been downloaded by millions of users worldwide. We are the only game company in Indonesia that have reached top 10 iOS market on several occasions. We have developed over ten titles since our establishment in 2009. In the last ten games that we publish, 50% penetrated the top 10 app rank and 70% made it in the top 50 app Overall category in iTunes U.S.. This goes to show our lean core team of 14 has what it takes to make a big splash in the global market.",Late Stage Venture,,USD,
GARENA INDONESIA,https://www.crunchbase.com/organization/garena-indonesia,"Digital Entertainment, Internet, Video Games","Jakarta, Jakarta Raya, Indonesia",GARENA INDONESIA is a internet company located in South Jakarta.,"274,748",Active,2009-01-01,day,,,,,For Profit,http://www.garena.co.id/,,,,,
Tri Indonesia,https://www.crunchbase.com/organization/pt-hutchison-3-indonesia,"Internet, Mobile, Network Hardware, Telecommunications","Jakarta, Jakarta Raya, Indonesia","PT Hutchison 3 Indonesia provides telecommunication services that include voice, internet and text messages throughout Indonesia.","275,614",Active,2007-01-01,year,2021-12-28,day,,,For Profit,http://www.tri.co.id/,"PT Hutchison 3 Indonesia provides telecommunication services that include voice, internet and text messages throughout Indonesia.",M&A,,,
Topremit,https://www.crunchbase.com/organization/top-remit,"Apps, Financial Services, FinTech, Mobile Apps","Medan, Sumatera Utara, Indonesia",Topremit is #1 online remittance from Indonesia that aims to simplify people’s lives when sending money abroad.,"280,695",Active,2009-01-01,year,,,,,For Profit,https://topremit.com,"Topremit is #1 online remittance from Indonesia that aims to simplify people’s lives when sending money abroad. We truly understand that there’s an important story behind each transaction. That's why we are committed to help families, expatriates, students, businessmen, and many other people to send money abroad from Indonesia with an easy-to-use app/website that can be used anytime and anywhere.",,,,
Indonesia Eximbank,https://www.crunchbase.com/organization/indonesia-eximbank,"Banking, Financial Services","Jakarta, Jakarta Raya, Indonesia",Indonesia Eximbank provides banking and financial services for clients in Indonesia.,"293,939",Active,2009-01-01,year,,,,,For Profit,http://indonesiaeximbank.go.id/,Indonesia Eximbank provides banking and financial services for clients in Indonesia. It has its headquarters in Jakarta in Indonesia.,,,,
Gambit Payments,https://www.crunchbase.com/organization/gambit,"Gaming, Payments, Social Network","Japan, Jawa Tengah, Indonesia","Gambit is a payments solution for social networks, enabling game publishers to monetize their communities through direct payment methods.","296,041",Closed,2007-01-01,year,,,,none,For Profit,http://www.getgambit.com,"Gambit is a payments solution for social networks.  Gambit enables game publishers to monetize their communities by connecting their users with direct payment methods (credit cards, PayPal, mobile payments), and with offers. This is how it works: 1. A developer makes a game, and the game blows up with users. 2. The developer wants to start making money from this game, and from the vibrant community that's grown around it, so he decides to incorporate a virtual currency system. 3. The developer integrates with Gambit for payments, and is instantly able to offer the game's community a way to pay for virtual currency. 4. Users are happy because they get to engage more deeply with their game. 5. The developer is happy because he makes money to grow the business. Gambit makes the payments part easy so the developer can work on the fun stuff. The company ran into problems in 2009 when it was sued by OfferPal ( http://techcrunch.com/2009/06/12/offerpal-sues-former-customer-kickflip-for-starting-competitive-service/ ) and then banned from Facebook ( http://techcrunch.com/2009/11/24/scamville-gambit-superrewards-facebook-zynga/ ) and seems to no longer be doing business.",,,,
Toge Productions,https://www.crunchbase.com/organization/toge-productions,"Online Games, PC Games, Video Games","Tangerang, Jawa Barat, Indonesia",Toge Productions is a computer games online games company located in Tangerang.,"305,880",Active,2009-01-01,day,,,,,For Profit,http://www.togeproductions.com/,Toge Productions is a computer games online games company located in Tangerang.,,,,
Hypernet Technologies,https://www.crunchbase.com/organization/hypernet-technologies,"Cloud Computing, Information Technology, Internet of Things, IT Infrastructure, Network Security","Jakarta, Jakarta Raya, Indonesia","Hypernet Technologies offers digital communication, professional IT, security, internet and cloud services for various sectors.","310,416",Active,2006-01-01,year,2022-03-23,day,,,For Profit,https://hypernet.co.id/id/,,M&A,,,
Traders Family,https://www.crunchbase.com/organization/traders-family,"Finance, Financial Services, Trading Platform","Jakarta, Jakarta Raya, Indonesia","Traders Family is a financial company that offers market analysis, brokerage accounts, and trading services for forex traders.","314,795",Active,2009-01-01,year,,,,,For Profit,https://tradersfamily.id/,,,,,
Rumah,https://www.crunchbase.com/organization/rumah,"Property Development, Property Management, Rental, Rental Property","Jakarta, Jakarta Raya, Indonesia","Rumah provides a search feature of property residential, commercial, and industrial.","318,000",Active,2007-01-01,year,,,,,For Profit,https://www.rumah.com/,"Rumah is an online media. They helping Indonesian people realize their dreams of owning a house and housing and investment. Home Ownership Credit calculator facilities, virtual tours, and property reviews to property ads for sale and rent can be an important reference for property seekers.",,,,
Eka Hospital,https://www.crunchbase.com/organization/eka-hospital,"Health Care, Hospital, Medical","Tangerang, Jawa Barat, Indonesia","Eka Hospital offers physical surgery, diabetes medicine, internal medicine, gynecology, and orthopedics treatment.","322,970",Active,2007-01-01,year,,,,,For Profit,https://www.ekahospital.com,,,,,
Heavenly Blush,https://www.crunchbase.com/organization/heavenly-blush,"Food and Beverage, Food Processing, Manufacturing, Retail","Dki Jakarta, Jakarta Raya, Indonesia","Heavenly Blush is a manufacturer and retailer of yogurt-based products such as greek yogurts, yogurt drinks, and yogurt bars.","323,639",Active,2008-01-01,year,,,,,For Profit,https://3r.heavenlyblush.com,,,,,
PT Nusa Network Prakarsa,https://www.crunchbase.com/organization/pt-nusa-network-prakarsa,"Data Center, Information Technology, Network Security, Software","Cengkareng, Jakarta Raya, Indonesia",PT Nusa Network Prakarsa is a IT Solution company providing solution for building and maintaining network infrastructure.,"325,063",Active,2008-01-01,year,,,,,For Profit,https://www.nusanetwork.com,"PT Nusa Network Prakarsa digital transformation solutions that provide quality and integrity​ develop mutually beneficial relationships with their stakeholder​ encourage feedback​ customer-oriented culture​​ and building and maintaining IT infrastructure, security solution.",,,,
Future Mediatrix Group,https://www.crunchbase.com/organization/future-mediatrix-group,"Information and Communications Technology (ICT), Information Services, Information Technology","Jakarta, Jakarta Raya, Indonesia",Future Mediatrix Group is a information technology services company located in Meruya West Jakarta.,"327,890",Active,2009-01-01,day,,,,,For Profit,http://www.futuremediatrix.com/,,,,,
PT Dharmapala Usaha Sukses,https://www.crunchbase.com/organization/pt-dharmapala-usaha-sukses,"Automotive, Food and Beverage","Cilacap, Jawa Tengah, Indonesia",PT Dharmapala Usaha Sukses is a sugar refinery based in Indonesia.,"330,382",Active,2007-12-13,day,2007-10-02,day,,,For Profit,,"PT DUS is one of the five standalone sugar refineries in Indonesia. The sugar refinery, located in Cilacap in Central Java, has a rated capacity to refine 650 tonnes of raw sugar per day. The facility is situated within the port complex in Cilacap and this offers two advantages: superior access to the key markets in Central and East Java, which account for 30 per cent of Indonesia’s consumption; and logistics advantages in respect of imports of raw sugar and coal feedstock.",M&A,,,
Sky Energy,https://www.crunchbase.com/organization/sky-energy,"Electronics, Energy, Manufacturing","Bogor, Jawa Barat, Indonesia",Sky Energy is an electrical and electronic manufacturing company.,"330,809",Active,2008-01-01,day,2018-03-28,day,,,For Profit,https://www.sky-energy.co.id/,"Sky Energy is a solar panel manufacturing company. Their products and services such as solar panels, LED, solar mounting systems, inverters, monitoring, system solution, energy storage solution, product retail, and product catalog.",IPO,,,
Mayapada Hospital,https://www.crunchbase.com/organization/mayapada-hospital,"Health Care, Hospital, Medical","Jakarta, Jakarta Raya, Indonesia","Mayapada Hospital is a hospital that provides diagnosis, therapy, surgery, and rehabilitation services.","333,068",Active,2008-06-01,day,2011-04-11,day,,,For Profit,https://mayapadahospital.com,"Mayapada Hospital offers health and hospital management services. They provide a range of services ranging from diagnosis, therapy, surgery, and rehabilitation to comprehensive care and control of neurological disorders. They offer clinical services and medical consultations for digestive tract problems. Their paediatric centre also provides physical check-ups, vaccinations, and treatment for specific paediatric symptoms, heart failure, and orthopaedic disorders.",IPO,,,
PT. Cahaya Samudra Shipyard,https://www.crunchbase.com/organization/pt-cahaya-samudra-shipyard,"Industrial, Machinery Manufacturing, Marine Technology","Batam, Kepulauan Riau, Indonesia",PT. Cahaya Samudra Shipyard is a marine industry provides marine-related services.,"336,887",Active,2008-01-01,year,,,,,For Profit,https://www.cahayasamudrashipyard.com,"PT. Cahaya Samudra Shipyard is a marine industry and an integrated marine company specializing in steel shipbuilding, ship repair, and maintenance, as well as other marine-related services. Their repair and maintenance services for the maritime industry offer a complete range of repair and maintenance services for hulls, superstructures, engines, and propulsion systems. An online inquiry form is available on the company website.",,,,
PT Victoria Care Indonesia,https://www.crunchbase.com/organization/pt-victoria-care-indonesia,"Beauty, Cosmetics, Manufacturing","Jakarta, Jakarta Raya, Indonesia",PT Victoria Care Indonesia is an manufacturer of cosmetics and toiletries products for both men and women.,"340,136",Active,2007-01-01,year,2020-12-17,day,,,For Profit,http://www.vci.co.id,PT Victoria Care Indonesia is an manufacturer of cosmetics and toiletries products for both men and women.,IPO,,,
KOMPAS TV,https://www.crunchbase.com/organization/kompas-tv,"Broadcasting, Media and Entertainment, News","Jakarta, Jakarta Raya, Indonesia",Kompas TV is a media firm that offers uplifting and enjoyable television programming to Indonesian families.,"340,430",Active,2009-01-01,year,,,,,For Profit,https://www.kompas.tv,,,,,
Fast8 Group,https://www.crunchbase.com/organization/fast8-group,"Apps, Human Resources, Software","Jakarta, Jakarta Raya, Indonesia",Fast8 Group offers integrated HRIS management solutions for efficient business operations.,"341,247",Active,2008-01-01,year,,,,,For Profit,https://www.fast-8.com,"Fast8 Group is a software company that offers integrated HRIS management solutions. Their services aim to streamline business operations and assist companies in transitioning to the new era. They provide a platform that allows businesses to manage and scale their operations more efficiently. The company has a workforce of 75 employees, fostering a friendly and supportive work environment.",,,,
WIR Global,https://www.crunchbase.com/organization/wir-group,"Artificial Intelligence (AI), Software","Jakarta, Jakarta Raya, Indonesia",SE Asia's leading Augmented Reality (AR) based group of companies,"344,431",Active,2009-01-01,year,,,,,For Profit,https://wirglobal.com/,"As the SE Asia's leading Augmented Reality (AR) based group of companies offering integration of tech and solutions with the vision towards SMART Socities 5.0, companies under WIR Group have established proven solutions across industries combined with immersive & data mining technologies such as Virtual Reality (VR) & Artificial Intelligence (AI).",,,USD,
Principia Management Group,https://www.crunchbase.com/organization/principia-management-group,,"Jakarta, Jakarta Raya, Indonesia",Principia Management Group is a leading business consulting firm specializing in private equity and portfolio management.,"346,691",Active,2006-01-01,year,,,,,For Profit,https://principia.co.id/,,,,,
Mirah Investment & Development,https://www.crunchbase.com/organization/mirah-investment-development,"Asset Management, Property Development, Real Estate, Sales","Kuta, Bali, Indonesia",Mirah Investment & Development is a property management company.,"352,191",Active,2005-01-01,year,,,,,For Profit,https://mirahproperty.com,"Mirah Investment & Development offers real estate services including resort investments, brand building & managing, land acquisition, commercial property, and villa sales. They develop real estate, lifestyle housing, luxury villas, and resorts. They guide through the process of buying property or developing land.",,,,
Inti Bangun Sejahtera,https://www.crunchbase.com/organization/inti-bangun-sejahtera,"Industrial, Telecommunications","Jakarta, Jakarta Raya, Indonesia",Inti Bangun Sejahtera is a telecommunication tower providing company.,"355,147",Active,2006-01-01,year,2012-08-31,day,,,For Profit,https://www.ibstower.com/,"Inti Bangun Sejahtera is a telecommunications tower and network infrastructure provider. They include services in supply, purchase, management, and lease of buildings and infrastructure. The telecommunication towers and facilities, and consulting services in the area of telecommunication installation.",IPO,,,
INDOMOG,https://www.crunchbase.com/organization/indomog,Information Technology,"Jakarta, Jakarta Raya, Indonesia",INDOMOG offers various payment solutions to allow its users to conduct transactions online.,"357,347",Active,2008-01-01,year,,,,,For Profit,http://www.indomog.com,"INDOMOG offers various payment solutions to allow its users to conduct transactions online. The company launched MOGPlay, a direct redeem voucher which integrated with 140 games from a variety of publishers.INDOMOG was founded in 2008 and is based in Jakarta, Indonesia.",,,USD,
Zoya,https://www.crunchbase.com/organization/zoya,"Fashion, Retail, Sales","Bandung, Jawa Barat, Indonesia",Zoya is a retail company located in Bandung.,"358,759",Active,2005-07-22,day,,,,,For Profit,http://zoya.co.id/,,,,,
Kubet Indonesia,https://www.crunchbase.com/organization/kubet-indonesia,Information Technology,"Jakarta, Jakarta Raya, Indonesia","Kubet Indonesia merupakan situs judi online terkemuka di Asia yang menyediakan kasino, taruhan pertandingan olahraga, slot dan lotere","361,877",Active,2006-03-02,day,,,,,For Profit,https://kubett.fm,,,,,
Finpay,https://www.crunchbase.com/organization/finpay-5ad4,"Banking, Financial Services, Transaction Processing","Jakarta, Jakarta Raya, Indonesia",Finpay offers digital transaction processing services.,"362,051",Active,2005-10-31,day,,,,,For Profit,https://www.finpay.id/,,,,,
Walden Global Services,https://www.crunchbase.com/organization/walden-global-services,"Information Technology, Software","Bandung, Jawa Barat, Indonesia",Walden Global Services offers a suite of enterprise cloud and mobility software solutions.,"367,154",Active,2006-01-01,year,,,,,For Profit,http://wgs.co.id,"Walden Global Services (WGS) is a Cloud + Mobility solution company. They offer American-grade quality and cutting edge expertise in web and mobile technologies. Their mission is to strengthen client's IT capacity and capabilities, automate their business processes, and allow them to innovate through technology.",,,,
Lembaga Penjamin Simpanan,https://www.crunchbase.com/organization/lembaga-penjamin-simpanan,"Finance, Financial Services, Insurance","Dki Jakarta, Jakarta Raya, Indonesia",Lembaga Penjamin Simpanan provides finanical and insurance services.,"367,895",Active,2005-09-22,day,,,,,For Profit,https://lps.go.id/,,,,,
Pharos Indonesia,https://www.crunchbase.com/organization/pharos-indonesia,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Jakarta, Jakarta Raya, Indonesia",Pharos Indonesia is a pharmaceutical company which produces and sells pharmaceutical products.,"372,142",Active,2006-01-01,year,,,,,For Profit,http://www.pharosindonesia.com/,,,,,
Potato Head Family,https://www.crunchbase.com/organization/potato-head-family,"Food and Beverage, Hospitality, Lifestyle","Denpasar, Bali, Indonesia",Potato Head Family is a hospitality and lifestyle company headquartered in Indonesia.,"374,538",Active,2009-01-01,year,,,,,For Profit,http://pttfamily.com/,"Potato Head Family is a hospitality and lifestyle company headquartered in Indonesia. We offer a full cultural experience not just of food & beverage, but also of architecture, design, artisanal work and craftsmanship, art, music, and fashion. We are passionate about creating original concepts and delivering genuine hospitality.",,,,
PT Agro Boga Utama,https://www.crunchbase.com/organization/agro-boga-utama,"Food and Beverage, Food Processing, Manufacturing, Seafood","Jakarta, Jakarta Raya, Indonesia",PT Agro Boga Utama is a distributor and manufacturer of frozen products.,"376,153",Active,2007-01-01,year,,,,,For Profit,https://agrobogautama.co.id,"Agro Boga Utama has proven its ability to be an importer of meat and frozen products offering a variety of frozen products such as beef, poultry, seafood, potatoes, and others. They remain committed to providing products at affordable prices, maximum service, and easy access to all consumers throughout their company's distribution network.",,,,
COTTONINK,https://www.crunchbase.com/organization/cottonink,"E-Commerce, Fashion, Shopping","Jakarta, Jakarta Raya, Indonesia",COTTONINK is an online store that sells women's clothing.,"380,317",Active,2008-01-01,year,,,,,For Profit,https://www.cottonink.co.id,,,,USD,
PT Indo Sukses Sentra Usaha,https://www.crunchbase.com/organization/pt-indo-sukses-sentra-usaha,"Chemical, Chemical Engineering, Manufacturing","Jakarta, Jakarta Raya, Indonesia","PT Indo Sukses Sentra Usaha is a manufacturer and distributer of detergent, personal care and other chemicals worldwide.","381,300",Active,2005-01-19,day,,,,,For Profit,https://issu.co.id/,,,,,
Tulola Jewelry,https://www.crunchbase.com/organization/tulola-jewelry,"E-Commerce, Fashion, Jewelry","Denpasar, Bali, Indonesia","Tulola Jewelry specializes in jewelry products including earrings, necklaces, rings, pendants, bracelets, brooches, and cuffs.","381,938",Active,2007-01-01,year,,,,,For Profit,https://shoptulola.com/,,,,,
VIVA.co.id,https://www.crunchbase.com/organization/viva-co-id,"Digital Media, Information Services, News","Jakarta, Jakarta Raya, Indonesia",VIVA.co.id is a multimedia news and information service company.,"386,995",Active,2008-12-17,day,2011-11-21,day,,,For Profit,https://www.viva.co.id/,"Viva.co.id is an online news portal. Web browsers, mobile web browsers, and apps can all be used by readers to access the website. Along with providing text, image, video, and infographic content to readers, they also stream live from tvOne and ANTV. Accounts on Dailymotion, Youtube, Facebook, Twitter, and Instagram can also be used to access content services and video content.",IPO,,,
PT Diagnos Laboratorium Utama,https://www.crunchbase.com/organization/pt-diagnos-laboratorium-utama,"Health Care, Health Diagnostics, Medical","Jakarta, Jakarta Raya, Indonesia","Diagnos Lab is a health servicer that provides blood tests, pharmaceutical warehouses, blood & sperm banks & other medical support services.","392,237",Active,2009-01-01,year,2021-01-15,day,,,For Profit,http://www.diagnos.co.id,"Diagnos Lab is a health servicer that provides blood tests, pharmaceutical warehouses, blood & sperm banks & other medical support services.",IPO,,,
