Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
CNN Indonesia,https://www.crunchbase.com/organization/cnn-indonesia,"Broadcasting, Internet, Media and Entertainment, News, TV, Wired Telecommunications","Jakarta, Jakarta Raya, Indonesia",Cable News Network is a multinational news-based pay television channel.,"228,743",Active,1980-06-01,day,,,,,For Profit,https://www.cnnindonesia.com/,"Cable News Network is a news and information service across cable, satellite, radio, wireless devices, and the Internet, provides, latest breaking news and information on the top stories, weather, business, entertainment, politics news.",,,,
CT Corp,https://www.crunchbase.com/organization/ct-corp,Financial Services,"Jakarta, Jakarta Raya, Indonesia","CT Corp is a rapidly growing, diversified Indonesian-based holding company.","234,285",Active,1987-01-01,year,,,,,For Profit,http://www.ctcorpora.com,"CT Corp is a rapidly growing, diversified Indonesian-based holding company that is active in several industries. The group is divided into three main business holding operations concentrating in Financial Services, Media, Lifestyle & Entertainment, and Natural Resources. The group has established strongly-positioned companies in the consumer market, such as: Bank Mega, Bank Mega Syariah, Mega Life, Trans TV, Trans 7, Trans Fashion, and Transmart. The group was founded in 1987 by the chairman and principal shareholder Mr. Chairul Tanjung under the name of Para Group. The business started originally in the manufacturing of footwear for export and roof tiles for the domestic housing industry. From 1995 onwards, the group expanded into new business sectors in the area of financial services, property and multimedia. It is within this period that the group gained scale and depth in respective industries and to build a solid foundation for future growth.",,,,
Cinema XXI,https://www.crunchbase.com/organization/cinema-xxi,"Film, Film Production, Media and Entertainment","Jakarta Pusat, Jakarta Raya, Indonesia","Cinema XXI is a film, media, and entertainment company located in Jakarta Pusat.","240,352",Active,1987-01-01,day,,,,,For Profit,http://21cineplex.com/,Cinema XXI is a cinema chain that offers a high-quality viewing experience while also being convenient. Cinema XXI is dedicated to providing unrivaled entertainment at reasonable prices.,,,,
Lintasarta,https://www.crunchbase.com/organization/lintasarta,"Information Services, Information Technology, IT Infrastructure","Jakarta, Jakarta Raya, Indonesia",Lintasarta is a information technology information services company located in Jakarta.,"253,717",Active,1988-01-01,day,,,,,For Profit,http://www.lintasarta.net/,,,,,
BCA Finance,https://www.crunchbase.com/organization/bca-finance,"Finance, Financial Services, Professional Services","Jakarta, Jakarta Raya, Indonesia",BCA Finance offers car financing services.,"259,551",Active,1981-01-01,year,,,,,For Profit,https://bcafinance.co.id,,,,,
Paragon Technology And Innovation,https://www.crunchbase.com/organization/paragon-technology-and-innovation,"Cosmetics, Health Care, Manufacturing, Retail","Jakarta, Jakarta Raya, Indonesia","Paragon Technology And Innovation manufacture and distributes cosmetics, make-up, skincare, antiseptic creams and beauty products.","265,243",Active,1985-01-01,year,,,,,For Profit,https://paragon-innovation.com/,,,,,
PT Angkasa Pura II,https://www.crunchbase.com/organization/pt-angkasa-pura-ii,"Collaborative Consumption, Government, Transportation","Jakarta, Jakarta Raya, Indonesia",PT Angkasa Pura II is the State Owned Corporation which manage & operate Airports in west part of Indonesia.,"265,972",Active,1984-08-13,day,,,,,For Profit,https://www.angkasapura2.co.id,,,,,
PT. Eigerindo Multi Produk Industri,https://www.crunchbase.com/organization/pt-eigerindo-multi-produk-industri,"E-Commerce, Fashion, Retail","Bandung, Jawa Barat, Indonesia","PT. Eigerindo Multi Produk Industri provides bags, watches and accessories, clothes, shoes, headgear, and various mountaineering equipment.","267,948",Active,1989-01-01,year,,,,,For Profit,https://eigeradventure.com/,,,,,
WOM Finance,https://www.crunchbase.com/organization/wom-finance,"Financial Services, Payments","Jakarta, Jakarta Raya, Indonesia",WOM Finance is engages in consumer finance activities in Indonesia.,"270,409",Closed,1982-01-01,year,2017-01-23,day,,none,For Profit,http://www.wom.co.id/,"PT Wahana Ottomitra Multiartha Tbk (WOM Finance) is an Indonesia-based financial services provider. The Company’s business lines include leasing of capital goods to lessees, with or without purchase option; factoring through purchases or transfers of short-term account receivables or liabilities arising from domestic and international trade, credit sales management, and debt collection services for other companies; consumer financing in the form of funding for purchases of goods to be repaid by consumers through installments or specific terms of payments by conventional bank means and based on Sharia principles, and issuance of credit cards.",M&A,,,
Mandala Finance,https://www.crunchbase.com/organization/mandala-finance,"Finance, Financial Services","Jakarta Pusat, Jakarta Raya, Indonesia","Mandala Finance is a consumer finance firm that provides motorcycle financing, working capital, and multipurpose services.","271,083",Active,1983-08-13,day,2005-09-06,day,,,For Profit,https://mandalafinance.com/,"Mandala Finance is a financing company that offers motorcycle financing, working capital, and multipurpose. They provide finance for products such as motorcycles, multipurpose financing, electronics, and furniture.",M&A,,,
PT Rekayasa Industri,https://www.crunchbase.com/organization/pt-rekayasa-industri,"Construction, Industrial Engineering, Manufacturing","Kedoya Selatan, Jakarta Raya, Indonesia","PT Rekayasa Industri is an engineering, procurement, & construction company specializing in gas, refinery, petrochemical, & Infrastructure.","274,478",Active,1981-08-12,day,,,,,For Profit,http://www.rekayasa.com/index.php/en/home-rekind/,,,,,
Permata Hijau Group,https://www.crunchbase.com/organization/permata-hijau-group,"Logistics, Manufacturing","Medan, Sumatera Utara, Indonesia",Permata Hijau Group is a fully integrated palm oil corporation producing quality products that benefits the communities.,"282,688",Active,1983-01-01,year,,,,,For Profit,https://www.permatagroup.com/,,,,,
JAS Airport Services,https://www.crunchbase.com/organization/jas-airport-services,"Aerospace, Consulting, Transportation","Jakarta, Jakarta Raya, Indonesia","JAS Airport Services provides products and services such as ground handling, cargo tracking, flight support, and lounge services.","288,330",Active,1984-01-01,year,,,,,For Profit,https://www.ptjas.co.id/,,,,,
Bukit Muria Jaya,https://www.crunchbase.com/organization/bukit-muria-jaya,"Manufacturing, Paper Manufacturing, Tobacco","Karawang, Jawa Barat, Indonesia",Bukit Muria Jaya is a paper and forest products manufacturer and supplier of cigarette paper products.,"289,948",Active,1989-01-01,year,,,,,For Profit,https://www.bmjpaperpack.com/,,,,,
Sequis Life,https://www.crunchbase.com/organization/sequis-life,,"Jakarta, Jakarta Raya, Indonesia",Sequis Life is a life insurance company.,"290,121",Active,1984-01-01,year,,,,,For Profit,https://www.sequis.co.id/,"PT Asuransi Jiwa Sequis Financial is a subsidiary of PT Asuransi Jiwa Sequis Life (Sequis Life). With the aim of serving the wider Indonesian community, in 2005, Sequis Life acquired all shares of PT Metlife Sejahtera (Metlife) which later changed its name to PT Asuransi Jiwa Sequis Financial which markets individual life and health insurance products, through banks and non-bank businesses. Partnership and telemarketing as well as group life and health insurance through Employee Benefit Business (EBB).",,,,
MNC Media Group,https://www.crunchbase.com/organization/pt-media-nusantara-citra-tbk-mnc-media-group,"Advertising, Broadcasting, Marketing, News, Publishing","Jakarta Pusat, Jakarta Raya, Indonesia",MNC Media Group is a media and entertainment company that involves in air tv and content production.,"292,199",Active,1989-01-01,year,2007-06-29,day,,,For Profit,http://mnc.co.id,"PT Media Nusantara Citra Tbk is a media and entertainment firm. Their business involves in air tv, content production, talent management, content library, and digital. Their business line includes media, entertainment, financial services, entertainment hospitality and e-commerce, and other digitals.",IPO,,,
Sinarmas MSIG Life,https://www.crunchbase.com/organization/sinarmas-msig-life,"Health Insurance, Insurance, Life Insurance","Jakarta, Jakarta Raya, Indonesia",Sinarmas MSIG Life is a life insurance agency.,"303,712",Active,1985-01-01,day,2019-07-09,day,,,For Profit,https://www.sinarmasmsiglife.co.id/,"Sinarmas MSIG Life offers financial planning and protection services. They provide life insurance, bancassurance, group life insurance, and employee benefits.",IPO,,,
PT.Pratama Abadi Industri,https://www.crunchbase.com/organization/pt-pratama-abadi-industri,"Consumer Goods, Manufacturing, Sporting Goods","Banten, Jawa Barat, Indonesia","PT.Pratama Abadi Industri manufactures footwear, shoes and sporting goods.","310,640",Active,1989-01-01,year,,,,,For Profit,http://www.pratama.co.id/pai,,,,,
Federal Oil,https://www.crunchbase.com/organization/federal-oil,"Automotive, Manufacturing, Retail","Banten, Jawa Barat, Indonesia","Federal oil is a distributor of a range of motor oils, gear, engine oils, and lubricant products designed for automobiles.","319,226",Active,1988-01-01,year,,,,,For Profit,https://www.federaloil.co.id,,,,,
Tugu Insurance,https://www.crunchbase.com/organization/tugu-insurance,"Financial Services, Insurance","Jakarta, Jakarta Raya, Indonesia",Tugu Insurance is a general insurance company.,"325,962",Active,1981-11-25,day,2018-05-28,day,,,For Profit,https://tugu.com/,"Tugu Insurance has a scope of activities in the general insurance industry, reinsurance, and sharia business sectors. It is a general insurance company. It offers different types of insurance products, including insurance in energy, fire, property, aviation, engineering, ship hulls, transportation, protection, indemnity sectors, credit, guarantees, and sharia-based insurance.",IPO,,,
Astra Financial,https://www.crunchbase.com/organization/astra-financial,"Finance, Financial Services, Lending","Jakarta, Jakarta Raya, Indonesia",Astra Financial is a provider of retail lending financial services.,"332,501",Active,1981-01-01,year,,,,,For Profit,https://www.astrafinancial.co.id,,,,,
Weltes Energi Nusantara,https://www.crunchbase.com/organization/weltes-energi-nusantara,"Construction, Manufacturing, Mechanical Engineering","Gresik, Jawa Timur, Indonesia","Weltes Energi Nusantara manufactures industrial steam boilers, heat exchangers, turbines, pressure tanks, dryers, and heaters.","333,787",Active,1986-01-01,year,,,,,For Profit,https://weltes.co.id/,,,,,
PT Probesco Disatama,https://www.crunchbase.com/organization/pt-probesco-disatama,"Industrial, Wholesale","Kemayoran, Jakarta Raya, Indonesia","PT Probesco Disatama is a distributor of excavator, loader, and compactor equipment.","335,211",Active,1980-01-01,year,,,,,For Profit,http://probesco.com,"PT. Probesco Disatama supplies the tools, including LiuGong, LS, and other manufacturers. To make it simpler for anyone to comprehend consumer wants and endeavor to produce added value from products and services for all of their clients, they must competently develop an organizational system that is dedicated to customer needs.",,,,
IKPT,https://www.crunchbase.com/organization/ikpt-2611,"Architecture, Civil Engineering, Construction, Energy, Project Management","Jakarta, Jakarta Raya, Indonesia","IKPT specializes in design engineering, project management, procurement and construction services for oil and gas plants and petrochemicals.","347,871",Active,1982-02-22,day,,,,,For Profit,http://www.ikpt.com/,,,,,
PT Pintu Mas Mulia Kimia,https://www.crunchbase.com/organization/pt-pintu-mas-mulia-kimia,"Chemical, Manufacturing, Wholesale","Jakarta Pusat, Jakarta Raya, Indonesia",PT Pintu Mas Mulia Kimia manufactures and supplies coating and printing ink chemicals.,"348,642",Active,1981-01-01,year,,,,,For Profit,https://www.pmmk.com,,,,,
PT Multistrada Arah Sarana,https://www.crunchbase.com/organization/pt-multistrada-arah-sarana,Manufacturing,"Kedoya Selatan, Jakarta Raya, Indonesia",PT Multistrada Arah Sarana produces radial tire for two-wheeled vehicles – Corsa and four-wheeled vehicles – Achilles.,"351,611",Active,1988-01-01,year,2005-09-30,day,,,For Profit,http://www.multistrada.co.id/,PT Multistrada Arah Sarana produces radial tire for two-wheeled vehicles – Corsa and four-wheeled vehicles – Achilles.,M&A,,,
PT Murni Kusuma Jaya,https://www.crunchbase.com/organization/pt-murni-kusuma-jaya,"Chemical, Industrial, Retail, Wholesale","Jakarta, Jakarta Raya, Indonesia","PT Murni Kusuma Jaya distributes polymers, rubber testing equipment, and rubber production machinery.","352,121",Active,1983-01-01,year,,,,,For Profit,http://murnikusuma.com/,,,,,
PT Cipta Selera Murni,https://www.crunchbase.com/organization/pt-cipta-selera-murni,"Food and Beverage, Food Processing, Restaurants, Snack Food","Menteng Dua, Jakarta Raya, Indonesia","PT Cipta Selera Murni is a food restaurant chain that makes fried chicken, rice, desserts and other snack food.","356,147",Active,1983-07-25,day,2020-04-09,day,,,For Profit,http://ciptaseleramurni.co.id,"PT Cipta Selera Murni is a fast food restaurant chain that makes fried chicken, rice, desserts and other snack food.",IPO,,,
PT. Pindad (Persero),https://www.crunchbase.com/organization/pt-pindad-persero,"Cyber Security, Manufacturing, Security","Bandung, Jawa Barat, Indonesia",PT. Pindad (Persero) is an indonesian government-owned manufacturing company that offers military and commercial products.,"356,599",Active,1983-01-01,year,,,,,For Profit,https://www.pindad.com/,"PT. Pindad (Persero) produces military and defense equipment for the Indonesian National Army, such as arms, guns, turrets, rockets, ammo, explosive materials, military vehicles, manufacturing services. PT. Pindad is located in Bandung and Malang.",,,,
SANF,https://www.crunchbase.com/organization/sanf,"Advice, Finance, Financial Services","Jakarta, Jakarta Raya, Indonesia","SANF is a financial product, services and solution provider company.","356,845",Active,1983-08-25,day,,,,,For Profit,https://www.sanf.co.id/,SANF provides comprehensive financial product and services through sustainable business partnership for the mutual prosperity of all stakeholders,,,,
PT Supernova Flexible Packaging,https://www.crunchbase.com/organization/pt-supernova-flexible-packaging,"Consumer Goods, Industrial, Manufacturing, Packaging Services","Jakarta, Jakarta Raya, Indonesia",PT Supernova Flexible Packaging specialized in packaging services for many of the brands.,"356,905",Active,1981-01-01,year,,,,,For Profit,https://www.supernova-id.com,PT Supernova Flexible Packaging involves in packaging services with its  multicolor printing; various laminating methods and many others sophisticated finishing. Their solutions are a perfect blend of adventurous innovation and in-depth knowledge of industry needs.,,,,
PT Control Systems Arena Para Nusa,https://www.crunchbase.com/organization/pt-control-systems-arena-para-nusa,"Industrial Automation, Professional Services, Project Management","Jakarta, Jakarta Raya, Indonesia","PT Control Systems Arena Para Nusa is a firm that focuses in process instrumentation, control and metering systems, and technical services.","360,994",Active,1980-01-01,year,,,,,For Profit,https://www.ptcs.co.id/,,,,,
BRI Life,https://www.crunchbase.com/organization/bri-life,"Health Care, Health Insurance, Insurance, Life Insurance","Jakarta, Jakarta Raya, Indonesia","BRI Life is a brokerage firm that offers education funds, old age protection. health, professional group, and life insurance products.","365,648",Active,1987-01-01,year,,,,,For Profit,https://www.brilife.co.id,,,,,
PT Darmex Agro,https://www.crunchbase.com/organization/pt-darmex-agro,"Agriculture, Energy, Oil and Gas","Selatan, Jawa Timur, Indonesia","PT. Darmex Agro operates as a palm oil cultivation, production, exporting group in Indonesia.","367,639",Active,1987-01-01,year,,,,,For Profit,http://www.darmexagro.com,PT Darmex Agro includes various processing and storage facilities as well as shipping infrastructure. The swift expansion of PT. Darmex Agro in these various fields allows it the extensively integrate the complex processes in supplying high quality palm based derivatives in a timely and efficient manner.,,,,
DSN Group,https://www.crunchbase.com/organization/dsn-group-5b8b,"Oil and Gas, Wood Processing","Pulogadung, Jawa Barat, Indonesia",Dharma Satya Nusantara is an exporter of palm oil and wood products.,"369,442",Active,1980-09-29,day,2013-06-14,day,,,For Profit,https://dsn.co.id/,Dharma Satya Nusantara exports wood products such as panels and engineered flooring. They manufacture palm oil as well as other vegetable oils. They also provide training services.,IPO,,,
Nusa Dua Beach Hotel & Spa,https://www.crunchbase.com/organization/nusa-dua-beach-hotel-spa,"Hospitality, Resorts, Tourism, Wedding","Badung, Bali, Indonesia",Nusa Dua Beach Hotel & Spa is a hospitality company. It is decorated with authentic Balinese furnishing and more.,"372,180",Active,1983-01-01,year,,,,,For Profit,https://www.nusaduahotel.com,"Nusa Dua Beach Hotel & Spa is a hospitality company. It is decorated with authentic Balinese furnishing and offers stunning views of manicured tropical gardens or vistas of the ocean from the terrace or balcony. It is specialized in a beach resort, spa, dining venue, mice venue, wedding, and more.",,,,
PT. Sulfindo Adiusaha,https://www.crunchbase.com/organization/pt-sulfindo-adiusaha,"Industrial Manufacturing, Manufacturing, Plastics and Rubber Manufacturing","Serang, Banten, Indonesia","PT. Sulfindo Adiusaha manufactures Caustic Soda, EDC, and through subsidiaries, produces VCM and PVC.","374,977",Active,1987-01-01,year,,,,,For Profit,https://sulfindo.com,,,,,
PRAMITA LAB,https://www.crunchbase.com/organization/pramita-lab,"Health Care, Hospital, Medical","Surabaya, Jawa Timur, Indonesia","PRAMITA LAB provides personal, corporate, home, and clinical laboratory services.","375,309",Active,1987-10-01,month,,,,,For Profit,https://pramita.co.id,,,,,
Muhammadiyah Surakarta university,https://www.crunchbase.com/organization/muhammadiyah-surakarta-university,"Alumni, Education, Higher Education, Universities","Sukoharjo, Jawa Tengah, Indonesia",Muhammadiyah Surakarta university is one of the best universities among 170 Muhammadiyah Universities (PTM) in Indonesia.,"378,044",Active,1981-10-24,day,,,,,For Profit,https://www.ums.ac.id,,,,,
Indo Straits,https://www.crunchbase.com/organization/indo-straits,"Civil Engineering, Logistics, Marine Transportation","Jakarta, Jakarta Raya, Indonesia",Indo Straits is a marine engineering company that provides marine logistics services.,"387,576",Active,1985-01-01,day,2011-07-12,day,,,For Profit,https://www.indostraits.co.id/,"Indo Straits provides offshore lifting works, dredging and reclamation works, and offshore supply services to the oil, gas, and coal mining industries. They offer jetty construction, marine piling works, and other marine related works such as the construction of breakwaters, marinas, and similar structures.",IPO,,,
PT Pupuk Iskandar Muda,https://www.crunchbase.com/organization/pt-pupuk-iskandar-muda,"Business Development, Manufacturing, Marketing, Sales","Jawa, Aceh, Indonesia","PT Pupuk Iskandar Muda provides fertilizers, petrochemicals for industry, trade, and services.","396,070",Active,1982-02-24,day,,,,,For Profit,https://www.pim.co.id,"PT Pupuk Iskandar Muda is engaged in industry, trade, and services in the fields of fertilizers, petrochemicals, and other chemicals. They make plant leaves look fresher and contain a lot of green grain (chlorophyll), which is essential for photosynthesis.",,,,
Yogya Group,https://www.crunchbase.com/organization/yogya-group,"Consumer Goods, Food and Beverage, Local Shopping, Retail","Bandung, Jawa Barat, Indonesia",Yogya Group is a retail store with the concept of supermarket and department store that sells a variety of food items and other necessities.,"401,363",Active,1982-01-01,year,,,,,For Profit,https://yogyagroup.com/,,,,,
Modena,https://www.crunchbase.com/organization/modena-6762,"Consumer Electronics, E-Commerce, E-Commerce Platforms, Home Improvement","Jakarta, Jakarta Raya, Indonesia","Modena is a digital store that offers a wide range of home solutions for cooking, cooling, and cleaning.","410,887",Active,1981-01-01,year,,,,,For Profit,https://www.modena.com/id/en,,,,,
Akasha International,https://www.crunchbase.com/organization/akasha-international,"Consumer Goods, Manufacturing","Jakarta, Jakarta Raya, Indonesia",Akasha International is a bottled water manufacturing company.,"414,706",Active,1985-03-06,day,1994-06-13,day,,,For Profit,https://www.akashainternational.com/,"Akasha International is a manufacturer of bottled water. Their beverage segment sells bottled drinking water. Their cosmetic segment is the manufacturing and trading of cosmetics. They distribute their cosmetic products under the wella, wella Professional, system professional, and dan clairol professional brands.",IPO,,,
PT Pratapa Nirmala-Fahrenheit,https://www.crunchbase.com/organization/pt-pratapa-nirmala-fahrenheit,"Health Care, Pharmaceutical","Jakarta Pusat, Jakarta Raya, Indonesia",PT Pratapa Nirmala-Fahrenheit is a pharmaceutical company.,"415,043",Active,1988-01-01,year,,,,,For Profit,http://www.fahrenheit.co.id/,"These words reflects the company's mission statement since its inception in 1988 and will continue to do so in the coming future. Each and every word in the mission statement has been carefully choosen to reflect our company strategy in order to live up to the expectations and standards envisioned by it. Tough competition by market globalization drives us to deliver high quality products through innovation that encapsulates new ideas and collaboration to encourage creativity. In addition, Farenheit is seeking to expand its lineup by seeking collaboration with partners overseas to develop and distribute licensed new products. Partnership like these allows the construction of distribution networks for the company which can provide us with new opportunities to expand beyond the local market. Together with our local products, Fahrenheit is able to deliver new products and concepts to provide customers with products that meet their needs, keeping in mind the mission statement.",,,,
Dipo Star Finance,https://www.crunchbase.com/organization/dipo-star-finance,"Finance, Financial Services, FinTech","Jakarta, Jakarta Raya, Indonesia","Dipo Star Finance is a commercial finance company specializing in financing, factoring and operating lease services for cars and trucks.","417,259",Active,1983-01-01,year,,,,,For Profit,https://www.dipostar.com/,,,,,
PT Sinar Mas Multifinance,https://www.crunchbase.com/organization/pt-sinar-mas-multifinance,"Finance, Financial Services, Leasing","Jakarta, Jakarta Raya, Indonesia","Sinarmas Multifinance is engaged in leasing, factoring and consumer financing business services.","417,720",Active,1985-01-01,year,,,,,For Profit,https://www.simasfinance.co.id,,,,,
