Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Oto,https://www.crunchbase.com/organization/carbay-indonesia,"Automotive, E-Commerce","Jakarta, Jakarta Raya, Indonesia",CarBay is now Oto.com in Indonesia. Oto.com is Indonesia's new cars research platform.,"154,885",Active,1991-01-01,year,,,,,For Profit,https://www.oto.com,,,,,
Lippo Group,https://www.crunchbase.com/organization/lippo-group,"Consulting, Property Development, Property Management, Real Estate","Tangerang, Jawa Barat, Indonesia",Lippo Group is a real estate development company located in Indonesia.,"171,052",Active,1990-01-01,year,2005-09-30,day,,,For Profit,http://www.lippokarawaci.co.id/,"PT Lippo Karawaci Tbk (""Lippo Karawaci"") was founded on a vision to impact lives through the development of well-planned sustainable independent townships within green environments and first class physical and social infrastructure.  Over more than a decade, the Company has proven itself to be a highly trusted property developer with a most recognisable brand name. It is the owner of the largest diversified landbank and a leader in pioneering projects in strategic locations throughout Indonesia.  Through a merger of 8 property related companies in 2004 the Company has expanded its business portfolio to encompass urban development, large scale integrated developments, retail malls, healthcare, hotels and leisure, as well as a fee-based income portfolio. Lippo Karawaci is now the largest listed property company in Indonesia by market capitalisation, assets and revenue, with a unique and integrated business model. It operates Indonesia’s premier private hospital group, the only one achieving world class standards, and is an undisputed retail property industry leader.",IPO,,,
Mahanusa Capital,https://www.crunchbase.com/organization/mahanusa-capital,,"Jakarta, Jakarta Raya, Indonesia","Provides investment banking, securities brokerage,","171,547",Active,1999-01-01,year,,,,,For Profit,,"PT Mahanusa Capital, through its subsidiaries, provides investment banking, securities brokerage, property management, and consumer financing services. The firm’s subsidiaries include Mahanusa Securities, Mahanusa Investment Management, and Magna Finance. PT Mahanusa Capital was founded in 1999 and is based in Jakarta, Indonesia.",,,,
Adira,https://www.crunchbase.com/organization/adira,Financial Services,"Jakarta, Jakarta Raya, Indonesia","Adira Finance provides credit facility for people to make their dreams come true by today, without waiting for tomorrow.","172,873",Active,1990-01-01,year,2005-04-15,day,,,For Profit,http://adira.co.id/,"PT Adira Dinamika Multi Finance Tbk is an Indonesia-based finance company primarily engaged in provisioning consumer financing for either used or new motorcycles and cars. Besides the conventional consumer financing, the Company also offers Islamic consumer financing, finance leasing and operating leasing for motorcycles and car, either used or new. Its network comprises branch offices, representative offices and dealer outlets that are located in various areas in Indonesia, such as Jakarta, Bekasi, Serang, Tangerang, Depok, Bogor, Banten, Pekalongan, Magelang, Solo, Gresik, Medan, Lampung, Balikpapan, Jayapura, Ambon, Denpasar and Kotamobagu.",IPO,,,
HYDRO,https://www.crunchbase.com/organization/hydro,"Advanced Materials, Public Safety, Water, Water Purification","Jakarta Pusat, Jakarta Raya, Indonesia",HYDRO is the first and the only one that has been awarded a patent and registered in Kemenkumham.,"173,756",Active,1999-01-01,year,,,,,For Profit,http://www.hydro.id,,,,,
STM,https://www.crunchbase.com/organization/stm,"Automotive, Consulting, Information Technology, Legal, Transportation","Yogyakarta, Yogyakarta, Indonesia",STM is the leading company in the field of consultancy services in Turkey.,"174,545",Active,1991-01-01,year,,,,,For Profit,https://www.stm.com.tr,"STM Defense Technologies Engineering and Trade Inc. was established in 1991 by the decree of the Defence Industry Executive Committee to provide system engineering, technical support, project management, technology transfer and logistics support services for Turkish Armed Forces (TAF) and Undersecretariat for Defence Industries (SSM).",,,,
Amar Bank,https://www.crunchbase.com/organization/amar-bank,"Banking, Financial Services","Surabaya, Jawa Timur, Indonesia",Amar Bank is a financial company that offers banking and financial services.,"187,115",Active,1991-01-01,day,2020-01-05,day,,,For Profit,https://amarbank.co.id/,"Amar Bank is a technology company that offers financial products and services. They offer banking, fintech, a digital bank, lending, and funding.",M&A,,USD,
Triputra Group,https://www.crunchbase.com/organization/triputra-group-d9cf,,"Jakarta, Jakarta Raya, Indonesia","Triputra Group has four business lines including agribusiness, manufacturing, mining, and trading and services.","188,170",Active,1998-01-01,year,,,,,For Profit,https://www.triputra-group.com/,"Founded by T.P. Rachmat in 1998, Triputra Group consists of an investment company with actively managed interests in operating companies. The Group has since expanded its expertise to a wide variety of commodities and participated in various diversified businesses, such as agribusiness, manufacturing, mining, and trading & services. To date, it comprises of 14 subsidiary holding companies and a total of 60,000 employees - making it one of Indonesia's largest Group of companies.",,,,
Wardah Beauty,https://www.crunchbase.com/organization/wardah-beauty,"Beauty, Consulting, Cosmetics, Manufacturing, Retail","Jakarta, Jakarta Raya, Indonesia",Wardah Beauty provides various types of cosmetics & beauty products manufacturing services.,"189,660",Active,1995-01-01,year,,,,,For Profit,https://www.wardahbeauty.com,,,,,
SeaBank Indonesia,https://www.crunchbase.com/organization/seabank-indonesia,"Banking, Financial Services, Mobile Apps","Jakarta, Jakarta Raya, Indonesia",SeaBank Indonesia is a financial institution that offers access to banking and financial services anytime through a mobile application.,"191,007",Active,1991-10-04,day,,,,,For Profit,https://www.seabank.co.id,,,,,
The Body Shop,https://www.crunchbase.com/organization/the-body-shop,"Beauty, E-Commerce, Health Care, Retail","Tangerang, Jawa Barat, Indonesia","The Body Shop is an online marketplace for natural beauty, facial, and body care products.","196,185",Active,1992-01-01,year,,,,,For Profit,https://www.thebodyshop.co.id/,,,,,
PT Bank Aladin Syariah,https://www.crunchbase.com/organization/pt-bank-aladin-syariah,"Banking, Finance, Financial Exchanges, Financial Services","Jakarta, Jakarta Raya, Indonesia",Bank Aladin Syariah facilitates access to digital banking services.,"209,419",Active,1994-01-01,year,2021-02-01,day,,,For Profit,https://aladinbank.id/,"PT Bank Aladin Syariah uses information technology to develop funding products, financing, and other banking services, such as fund transfers, payments, purchases, and others. They offer not only fund-raising products such as savings and time deposits, but also other banking services, such as payment menus, purchases, donations, cash withdrawals, and deposit transactions at outlets.",IPO,,USD,
Kamus88,https://www.crunchbase.com/organization/kamus88,"Online Games, Software","Medan, Sumatera Utara, Indonesia",kamus88. mobile gaming,"209,857",Active,1992-02-03,day,,,,,For Profit,https://mez.ink/kamus88official,Kamus88 menyediakan permainan game online paling popular dan paling di gemari orang semua orang. banyak menyediakan promo bonus dan event setiap hari nya,,,,
PT Siloam International Hospitals,https://www.crunchbase.com/organization/pt-siloam-international-hospitals,"Health Care, Hospital, Medical, Medical Device","Tangerang, Jawa Barat, Indonesia",PT Siloam International Hospitals operates the largest private hospital network in Indonesia.,"214,240",Active,1996-01-01,year,2013-09-17,day,,,For Profit,http://www.siloamhospitals.com,"PT Siloam International Hospitals Tbk. (the ”Company”, “Siloam Hospitals”) operates the largest private hospital network in Indonesia. Beginning business in 1996 as PT Sentralindo Wirasta and growing to 4 hospitals by 2010, the Company now manages and operates 20 state-of-the-art-hospitals, comprising 7 hospitals in Jadebotabek and 13 hospitals distributed across Java, Sumatra, Kalimantan, Sulawesi and Bali. Of the 20 hospitals in operation, 12 hospitals are already serving BPJS (National Insurance Program) patients and more to follow in the near future. In September 2013, the Company was listed at the Indonesia Stock Exchange as PT Siloam International Hospitals Tbk. with code SILO.",IPO,,USD,
Kaskus,https://www.crunchbase.com/organization/kaskus,"Communities, E-Commerce","Jakarta, Jakarta Raya, Indonesia",KASKUS is known as the leading online forum and a social commerce through its Forum Jual Beli.,"214,807",Active,1999-01-01,year,,,,,For Profit,http://www.kaskus.co.id/,"KASKUS is a forum for discussion and Indonesia's largest trading. KASKUS is home for anyone to find everything they need. Millions of people use KASKUS to search for information, knowledge, join the new community, to buying and selling all types of goods and services at the best price. KASKUS divided into two types, namely forum Forum & Forum (FJB). Forum is the place to discuss all things. FJB is a place to transact the sale and purchase all kinds of products. KASKUS discussion forum to talk of information that can not be found in other news portals. FJB KASKUS also proven to be the most comprehensive place to find all kinds of products and services.",,,,
PT Central Mega Kencana,https://www.crunchbase.com/organization/pt-central-mega-kencana,"Fashion, Jewelry, Retail","Kuningan, Jakarta Raya, Indonesia",PT Central Mega Kencana is a retail jewelry company that offers a wide range of gem and jewelry products.,"221,766",Active,1998-01-01,year,,,,,For Profit,https://www.centralmegakencana.com/,,,,,
JNE Express,https://www.crunchbase.com/organization/jne-express,"Logistics, Packaging Services, Supply Chain Management","Barat, Jawa Barat, Indonesia",JNE Express is an express and logistics courier services company.,"225,519",Active,1990-01-01,day,,,,,For Profit,https://www.jne.co.id/,,,,,
Summit Oto Finance,https://www.crunchbase.com/organization/summit-oto-finance,"Automotive, Banking, Financial Services, Leasing, Venture Capital","Jakarta, Jakarta Raya, Indonesia",Summit Oto Finance is a provider of financial solutions that make a positive contribution to the transformation of lives and welfare.,"231,356",Active,1990-01-01,year,,,,,For Profit,https://www.otofinance.co.id,,,,,
Indo.com,https://www.crunchbase.com/organization/indo-com,"E-Commerce, Hospitality, Internet, Leisure, Travel","Denpasar, Bali, Indonesia","Founded in 1995, indo.com operates the world's most popular inbound portal into Bali and other destinations in","234,590",Active,1995-01-01,year,,,,,For Profit,http://indo.com,"Founded in 1995, indo.com operates http://www.indo.com/, the world's most popular inbound portal into Bali and other destinations in Indonesia. Book hotels online with instant voucher.",,,,
Detik.com,https://www.crunchbase.com/organization/detik-com,,"Jakarta, Jakarta Raya, Indonesia",Detik.com is an Indonesian digital media company,"234,897",Active,1998-07-09,day,,,,,For Profit,https://www.detik.com/,,,,,
XL Axiata Tbk,https://www.crunchbase.com/organization/xl-axiata-tbk,"Mobile, Mobile Apps, Telecommunications, VoIP, Wireless","Jakarta, Jakarta Raya, Indonesia",XL Axiata Tbk is a telecommunications company that offers consumers and businesses with mobile and telecommunications network services.,"238,942",Active,1996-10-08,day,2005-10-07,day,,,For Profit,http://www.xl.co.id/,"XL Axiata Tbk (XL), formerly PT Excelcomindo Pratama Tbk, is a telecommunications company that offers consumers and businesses with mobile and telecommunications network services. The company’s corporate customer base includes governmental and non-governmental SMEs and large organizations in the industries of manufacturing, services, transportation, banking, wholesale, and more. The company’s portfolio of services includes basic telephony services; internet services such as closed fixed network services, internet telephony service for public interest license, and internet interconnection services; corporate GSM services such as corporate user group-GSM, roaming, PABX integration, voice over Internet protocol, and SMS broadcasting services; corporate data services; leased line, IP/VPN-MPLS, metro Ethernet, and collocation services; and machine to machine services such as automatic meter reading, electronic data capture, enterprise mobile solution, vehicle tracking, mobile surveillance, and personal tracker services. XL Axiata Tbk also offers mobile advertising through SMS, MMS, and display channels; cloud server and storage services; and digital merchant services. Further, the company is involved in the rental of telecommunications towers. XL Axiata Tbk was founded on October 8, 1996, and is headquartered in Jakarta, Indonesia. The company is a part of Axiata Group, an Asian telecommunication company.",IPO,,,
Mitra Integrasi Informatika,https://www.crunchbase.com/organization/mitra-integrasi-informatika,Infrastructure,"Parman, Jawa Barat, Indonesia","MII’s ICT service offerings range focus on Digital Transformation, from Infrastructure to ICT Managed Services.","245,532",Active,1996-03-01,day,,,,,For Profit,https://www.mii.co.id/en,"PT. Mitra Integrasi Informatika (MII) was founded on March 1, 1996 as a subsidiary of the publicly listed PT Metrodata Electronics, Tbk. Widely recognized for its consistent to both Enterprise and Corporate segments, MII’s ICT service offerings range focus on Digital Transformation, from Infrastructure to ICT Managed Services, from System Integration to full-scale Enterprise Resource Planning (ERP) implementations, and from ICT Management to Consulting services based on industry Best Practices. Operating independently from its holding company, MII has teams of young and dynamic professionals with regular refreshed necessary knowledge and skill sets. It has also build strategic alliances with a number of national, regional and global partners and technology partners that have Digital Transformation vision, to strengthen its offerings.",,,,
Allo Bank,https://www.crunchbase.com/organization/allo-bank,"Banking, Finance, Financial Services, Mobile Apps, Payments","Jakarta, Jakarta Raya, Indonesia",Allo Bank is a mobile application that provides banking products and financial services.,"252,403",Active,1992-01-01,year,,,,,For Profit,https://www.allobank.com,,,,,
PT Saratoga Investama Sedaya,https://www.crunchbase.com/organization/pt-saratoga-investama-sedaya,Financial Services,"Jakarta, Jakarta Raya, Indonesia",PT Saratoga Investama Sedaya is an active Indonesian investment firm with a unique track record of profitable investments across key sectors,"255,257",Active,1997-01-01,year,,,,,For Profit,http://saratoga-investama.com/,Saratoga Investama Sedaya (SIS) is an active Indonesian investment firm with a unique track record of profitable investments across key sectors of the Indonesian economy. SIS’ vision is to continue to be the leading active investment firm in Indonesia and the preferred partner for both local and foreign investors who are looking to participate in the dynamic Indonesian economy.,,,,
Mitrais,https://www.crunchbase.com/organization/pt-mitrais,"Information Technology, Software","Denpasar, Bali, Indonesia",World Class Software Development Company,"259,173",Active,1991-01-01,year,,,,,For Profit,http://www.mitrais.com,,,,,
PT Timas,https://www.crunchbase.com/organization/pt-timas,"Construction, Energy Management, Oil and Gas","Jakarta, Jakarta Raya, Indonesia","PT Timas is a onshore and offshore EPCIC contractor offers engineering, procurement, construction, installation, and fabrication services.","267,680",Active,1991-01-01,year,,,,,For Profit,https://www.timas.com,,,,,
Erajaya Swasembada,https://www.crunchbase.com/organization/erajaya-swasembada,,"Tambora, Jakarta Raya, Indonesia",Erajaya Swasembada is an Indonesia-based company engaged in the distribution and retail of mobile communication products,"271,482",Active,1996-01-01,year,,,,,For Profit,https://www.erajaya.com/,,,,,
Kompas.com,https://www.crunchbase.com/organization/kompas-com,"News, Publishing","Jakarta, Jakarta Raya, Indonesia",Kompas.com is a news website that features breaking news and other related information from all around Indonesia.,"272,608",Active,1995-01-01,year,,,,,For Profit,http://www.kompas.com,"Kompas.com is a news website that features breaking news and other related information from all around Indonesia. It lists various articles in categories such as economy, technology, entertainment, automotive, health, property, travel, and more.",,,,
Super Indo,https://www.crunchbase.com/organization/super-indo,,"Pancoran, Jawa Tengah, Indonesia","Super Indo is a retail company that offers services at retail outlets, ensuring freshness and quality by choosing fine sources.","276,559",Active,1997-01-01,year,,,,,For Profit,https://www.superindo.co.id,"Super Indo is a company that provides retail services and maintains the freshness and quality of our products by selecting fine sources. Their commitment to maintaining the freshness and quality of their products is reflected in the selection of fine sources and the implementation of our highly monitored standard operating procedures. They provide the freshest products from the best sources at Super Indo, where the standard operating procedures are implemented at every level.",,,,
Tawada Healthcare,https://www.crunchbase.com/organization/tawada-healthcare,Health Care,"Jakarta, Jakarta Raya, Indonesia",Tawada Healthcare is a medical equipment distributor.,"278,218",Active,1999-01-01,year,,,,,For Profit,http://www.tawadahealthcare.com,"Tawada Healthcare was with the goal of becoming the most integrated, reliable, and customer-driven healthcare provider in Indonesia. Through the years, we have added various different brands and products to our portfolio in order to serve even more customer base. We are focused on providing the best customer experience and to offer products of the best quality to our Indonesian customers. Today, Tawada Healthcare is one of the largest and most comprehensive healthcare, medical devices, and medical consumables provider in Indonesia.",Private Equity,,USD,
Bank Mas,https://www.crunchbase.com/organization/bank-mas,"Banking, Financial Services, Professional Services","Jakarta, Jakarta Raya, Indonesia",Bank Mas is a non-foreign exchange commercial bank that offers financial services.,"280,618",Active,1992-01-01,year,,,,,For Profit,https://bankmas.co.id/,,,,,
"Archipelago International Hotels, Resorts and Residences",https://www.crunchbase.com/organization/archipelago-international-hotels-and-resorts,"Consulting, Hospitality, Hotel, Information Technology, Resorts","Jakarta, Jakarta Raya, Indonesia","Archipelago International is a full-service hotel management chain in Southeast Asia, and notably, the largest in Indonesia.","281,624",Active,1997-01-01,year,,,,,For Profit,https://www.archipelagointernational.com/en,"Archipelago International is the largest privately owned and independent hotel operator in Southeast Asia, one of the most dynamic and fastest growing regions for both domestic and outbound tourism. We are the market leader in Bali, one of the world’s most popular travel destinations. Over the past two decades, we have transformed the Indonesian hotel landscape with industry innovation and leadership. Our collection includes ten award-winning brands, ranging from budget to luxury, including ASTON, the most trusted and best known hotel brand in the Archipelago. While we continue to lead the region, we are also aggressively expanding globally with operations and development underway in the Middle East and the Caribbean - with many more destinations to follow.",,,,
Oke Bank Indonesia,https://www.crunchbase.com/organization/oke-bank-indonesia,"Banking, Financial Services","Jakarta Pusat, Jakarta Raya, Indonesia",Oke Bank Indonesia offers banking and financial services.,"281,919",Active,1990-08-15,day,2014-07-11,day,,,For Profit,https://www.okbank.co.id/,"Oke Bank Indonesia is in the financial services sector. They provide services that include banking and fund management. They offer services for investment industries. Their customers' inquiries are addressed through phone, email, and online applications.",IPO,,,
PT. Finansia Multi Finance,https://www.crunchbase.com/organization/pt-finansia-multi-finance,"Finance, Financial Services","Jakarta, Jakarta Raya, Indonesia","PT. Finansia Multi Finance is offers a full range of multifinance activities including consumer finance, leasing, and credit cards.","282,188",Active,1994-01-01,year,,,,,For Profit,https://www.kreditplus.com/,"PT. Finansia Multi Finance is offers a full range of multifinance activities including consumer finance, leasing, and credit cards.  Today, FMF and its kreditplus  brand are established as leading players within the multifinance sector with a focus on the used motorcycle financing, used car financing and white goods financing segments. As at 30 June 2014, FMF finances 772,234 customers through a proprietary distribution network of 313 branches / POS outlets and supported by a workforce of 13,682 employees. On its establishment, FMF adopted a dual focus on both the retail and commercial segment largely in response to the opportunities available in the market. Following the Asian Financial Crisis (“AFC”), FMF, like many other financial institutions in Indonesia, adjusted its strategic business model and risk management framework to reflect lessons learnt over the period.",Private Equity,,USD,
Kino Indonesia,https://www.crunchbase.com/organization/kino-indonesia,"Consumer Goods, Manufacturing","Tangerang, Jawa Barat, Indonesia",Kino is a consumer goods manufacturing company.,"286,812",Active,1991-10-24,day,2015-12-11,day,,,For Profit,https://www.kino.co.id/,"Kino is a distribution company that provides candy, snacks, and chocolate, as well as flavorings for drinks. They offer personal care products, beverages, foods, and pharmaceutical products. They provide products for hair care, kids personal care, feminine hygiene, skincare, body fragrance, baby accessories cleanser, and male grooming.",IPO,,,
Darma Henwa,https://www.crunchbase.com/organization/darma-henwa,"Mineral, Mining","Jakarta, Jakarta Raya, Indonesia","Darma Henwa provides mining contractor services, general mining services, and equipment maintenance.","291,186",Active,1991-10-08,day,2007-09-26,day,,,For Profit,http://www.ptdh.co.id/,"Darma Henwa provides mining support, repair of metal fabrication products, machinery and equipment, rental and operating leases, road construction, railroad construction, building construction, construction of other civil buildings, and more.",IPO,,,
PT Kaltim Parna Industri,https://www.crunchbase.com/organization/pt-kaltim-parna-industri,"Chemical, Industrial, Manufacturing","Bontang, Kalimantan Timur, Indonesia",PT Kaltim Parna Industri is a chemical manufacturing company that produces anhydrous ammonia.,"291,351",Active,1995-07-17,day,,,,,For Profit,https://kpi.co.id,,,,,
PT Bank Commonwealth,https://www.crunchbase.com/organization/pt-bank-commonwealth-e182,"Banking, Commercial, Digital Media, Financial Services, Professional Services, Wealth Management","Jakarta, Jakarta Raya, Indonesia","PT Bank Commonwealth is a bank that assists with time deposits, unsecured credit, premier banking, loan, and state revenue service.","295,687",Active,1997-01-01,year,,,,,For Profit,https://www.commbank.co.id/id,,,,,
First Media,https://www.crunchbase.com/organization/first-media,Digital Media,"Jakarta, Jakarta Raya, Indonesia",First Media is a multimedia company that brings the concept 3Triple Play.,"295,960",Active,1994-01-16,day,,,,,For Profit,https://roket123.site/,First Media is a multimedia company that brings the concept 3Triple Play. Services offered Firstmedia has been adapted to the needs and lifestyle of today for all of its customers.,,,,
Cogindo,https://www.crunchbase.com/organization/cogindo,"Energy, Oil and Gas, Service Industry","Jakarta, Jakarta Raya, Indonesia",Cogindo is offers manage Power Plants in the form of providing Operation and Maintenance Services .,"298,117",Active,1998-04-15,day,,,,,For Profit,https://www.cogindo.co.id,"DayaBersama is a corporation that works in the energy sector, specifically in the management of power plants through operations and maintenance services. PT Indonesia Power (Indonesia Power / PT IP) owns 99.9% of Cogindo shares, with 1% controlled by YPK PT IP. PT PLN owns PT Indonesia Power, which is a subsidiary of PT PLN (Persero).",,,,
ANJ,https://www.crunchbase.com/organization/anj,"Agriculture, Energy","Kuningan, Jakarta Raya, Indonesia","ANJ engages in producing and selling crude palm oil, palm kernel and other sustainable food crops.","298,307",Active,1993-04-16,day,2013-05-08,day,,,For Profit,https://www.anj-group.com/,"ANJ is a holding company that engages directly and through subsidiaries in the production and sale of crude palm oil, palm kernel oil, and other sustainable food crops, as well as renewable energy. They have interests in agribusiness, financial services, healthcare, and renewable energy.",IPO,,,
Prudential,https://www.crunchbase.com/organization/prudential-6fb2,"Financial Services, Health Insurance, Insurance, Life Insurance","Jakarta, Jakarta Raya, Indonesia",Prudential provides life and health insurance services.,"298,967",Active,1995-01-01,year,,,,,For Profit,https://www.prudential.co.id,"Prudential gives you many opportunities to develop yourself and explore what you’re really capable of, as well as the perfect environment to collaborate, listen and care for others.",,,,
Zero One Group,https://www.crunchbase.com/organization/zero-one-group-ee4a,"Digital Marketing, Enterprise Resource Planning (ERP), Social Media, Software","Yogyakarta, Yogyakarta, Indonesia",Zero One Group is an integrated technology services company.,"299,958",Active,1999-01-01,year,,,,,For Profit,https://www.zero-one-group.com,"Zero One Group provides solutions including digital marketing, social media management, ERP and software development, technical due diligence, and artificial intelligent systems. If anyone would want to contact them please contact them via email.",,,,
Datacomm Diangraha,https://www.crunchbase.com/organization/datacomm-diangraha,"Cloud Computing, Communication Hardware, Information Technology, Private Cloud","Jakarta, Jakarta Raya, Indonesia",Datacomm Diangraha is the leading information & communication technology service provider.,"300,707",Active,1990-01-01,year,,,,,For Profit,https://datacommcloud.co.id/,"Datacomm Diangraha is the leading information & communication technology service provider. They partner with leading global technology vendor in Cloud, Cybersecurity, Virtualisation and Software Define Networking to deliver leading edge Information & Communication Technology Services to their Operators, Government, Military and Enterprise customers. Datacomm has proven to be a valuable partner for their customers throughout the lifecycle of their digital project. Designing, building, operating and maintaining IT infrastructure is at the heart of their business. Supported by their world class service facilities, service offices in many cities, and highly certified engineers, Datacomm ensures the best service delivery to their customers anywhere in Indonesia. Datacomm believes in constant improvement and continually invests in its people, solutions and services to meet the changing and challenging needs of their customers.",,,,
