Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
ayopeduli.com,https://www.crunchbase.com/organization/ayopeduli-com,"Association, Communities, Education, Health Care, Non Profit, Online Portals, Service Industry","Jakarta, Jakarta Raya, Indonesia",Ayopeduli.com adalah platform kolaborasi aksi sosial dimana kami mengajak masyarakat untuk berperan aktif dalam membantu aksi-aksi sosial.,"135,401",Closed,2011-11-22,day,,,,none,For Profit,http://ayopeduli.com,"Indonesia is a country that is included in the category of developing countries. They know that developing countries have more problems that arise in all aspects if they compare it with developed countries. The problems that exist in developing countries, including Indonesia, among others, the construction sector, the economy, infrastructure, education, health, and environment. Ayopeduli.com present to help the community and try to restore to the base that has been upheld by their parents in advance that collaborate with other words worked together to build each other with Indonesia to solve the existing problems. Ayopeduli.com focused to help solve the problems in Indonesia in the fields of education, health, and environment. Social website Ayopeduli.com existing Collaboration aims to gather specific information on  social action in the fields of education, health, and the environment.  They have a vision of ""Providing solutions as Social Collaboration in a fundraising social media is credible and transparent"". They help provide a special space for information regarding the request for social aid course with validated data and accountability. Their focus in the social field in because at this time in Indonesia less information in support of the social financial assistance. Often find without checks and re existing social assistance later they give donations directly to those they do not know whether or not such information. They build networks between donors with  social action  and volunteering to be able to collaborate better achieve this, a better state of the environment and positive berimpact that the donation assistance. With the spirit of sharing they want to provide a solution for those who require social assistance with the confidence that is built up.  The mission of ayopeduli.com are: They build networks between donors with  social action  and volunteering to be able to collaborate better achieve this, a better state of the environment and positive berimpact that the donation assistance. With the spirit of sharing they want to provide a solution for those who require social assistance with the confidence that is built up.",,1000000,USD,1000000
Riauwebhost,https://www.crunchbase.com/organization/riauwebhost,"Consulting, Information Technology, Internet","Pekanbaru, Riau, Indonesia",Riauwebhost is a website creation service company.,"141,152",Active,2010-11-02,day,,,,,For Profit,https://www.riauwebhost.com,"Riauwebhost is a web development company that offers website development to businesses so they can reach a broad audience anywhere and at any time. They provide online shop websites, company websites, and news portal website services. They also offer SEO, web hosting, and maintenance services.",Seed,1000000,USD,1000000
Indobamboo,https://www.crunchbase.com/organization/indobamboo,Furniture,"Klungkung, Bali, Indonesia","Indobamboo has been producing laminated bamboo products in Bali, using bamboo that originates in Flores.","142,962",Active,2012-01-01,year,,,,,For Profit,https://indobamboo.com/,"Indobamboo has been producing laminated bamboo products in Bali, using bamboo that originates in Flores. It integrates community–based sustainable forestry with cutting-edge wood modification technology and innovative industrial design to create sustainable bamboo products.",,350000,EUR,416918
Paraplou,https://www.crunchbase.com/organization/vela-asia,"Advertising, E-Commerce, Fashion, Internet, Lifestyle, News, Social Media, Web Development","Jakarta, Jakarta Raya, Indonesia",Paraplou is an Indonesian eCommerce provider. We work with brands and manufacturers to operate their online sales channel across Asia.,"143,791",Closed,2012-01-01,year,,,,none,For Profit,http://paraplou.com/,"PARAPLOU.com carries branded fashion online to Indonesia. Unlike other online fashion website, PARAPLOU.com offers fashion-related content with the current trends combine with existing products on the website PARAPLOU.com. Unique access will be felt when entering PARAPLOU.com, from a selection of local and international premium brand, custom content, stylish user experience will be very prominent. Where you will be able to get the latest news from the world of fashion, daily tips, stories bloggers, street style, fashion events, etc. as well as buy the latest stylish products. Paraplou Group is Indonesia's leading premium fashion eCommerce retailer. Paraplou Group is the exclusive eCommerce partner for premium international brands such as Lee Cooper, Havaianas and G2000, and also runs the luxury fashion site www.PARAPLOU.com. Operating from its central warehouse in Jakarta, Vela brings the world's best fashion brands to a market of over 240 million customers.",Early Stage Venture,1500000,USD,1500000
PicMix,https://www.crunchbase.com/organization/picmix,"Information Technology, Photo Sharing, Social Media","Jakarta, Jakarta Raya, Indonesia",PicMix is a phone app for Blackberry smartphones that adds multiple effects to the users photos.,"144,690",Closed,2012-01-01,year,,,2019-11-01,day,For Profit,http://picmix.it/,"PicMix offers a mobile application that enables its users to edit and share pictures with the other users. The application is built for Blackberry smartphones. PicMix offers features that enable its customers to combine multiple images on frames, and add captions and effects. PicMix was founded by Calvin Kizana in 2012. And it is headquartered in Jakarta, Indonesia.",Early Stage Venture,3050000,USD,3050000
Alterra,https://www.crunchbase.com/organization/alterra-f5a7,"FinTech, Information Technology, Internet, Payments","Jakarta, Jakarta Raya, Indonesia","Alterra is a technology company that provides services in bill payment aggregator, promotion platform, and distribution network.","161,876",Active,2011-01-01,year,,,,,For Profit,https://www.alterra.id,"Alterra is a technology company that provides services in bill payment aggregator, promotion platform, and distribution network. The company also offers online payment solutions for various products such as mobile top-up, electricity token, BPJS, and other utilities. Alterra goal is to digitize Indonesian society by serving multiple business lines in the digital distribution network and online industry. It was founded in 2015 and is based in  Jakarta, Malang, and Jambi, Indonesia.",,,USD,
GDP Venture,https://www.crunchbase.com/organization/gdp-venture,"Information Technology, Internet, Venture Capital","Jakarta, Jakarta Raya, Indonesia","GDP Venture is a venture builder for digital communities, media, commerce, and solution companies in the consumer internet industry.","171,747",Active,2010-01-01,year,,,,,For Profit,http://www.gdpventure.com,,,,,
Airpaz,https://www.crunchbase.com/organization/airpaz,"Ticketing, Tourism, Travel","Jakarta, Jakarta Raya, Indonesia",Airpaz is a ticketing company located in Jakarta.,"178,017",Active,2011-01-01,day,,,,,For Profit,http://www.airpaz.com/,,,,,
Sribu,https://www.crunchbase.com/organization/sribu,"Copywriting, Crowdsourcing, E-Commerce, Human Resources","Jakarta, Jakarta Raya, Indonesia","Curated Freelancer Marketplace in Indonesia. We connect businesses with freelance designers, programmers, videographers, copywriters & more","187,675",Active,2011-09-11,day,2022-03-30,day,,,For Profit,https://www.sribu.com,Sribu is a crowdsourcing platform for graphic design. We have 30.000 certified designers ready to design for you. Pin: 2995A347 Sms/whatsapp: 082110866997,M&A,,USD,
UniPin,https://www.crunchbase.com/organization/unipin,"Gaming, Payments","Tangerang, Jawa Barat, Indonesia",Payment,"193,368",Closed,2011-07-19,day,,,,none,For Profit,https://www.unipin.com/,"Our humungous pool of users together with our comprehensive payment channels such as convenient stores, telcos, credit card, ATM and etc allow us to work with worldwide reputable partners such as Steam, Google, Facebook, Garena, Moonton, Lyto and etc.",,,,
Nightspade,https://www.crunchbase.com/organization/nightspade,Mobile,"Bandung, Jawa Barat, Indonesia",Nightspade is a Game Studio. We aspire to deliver happiness to people through games & will continue to do so for the centuries to come.,"197,698",Active,2010-02-03,day,,,,,For Profit,http://www.nightspade.com,"Nightspade is a studio from Bandung that developed games for mobile devices. Legally they founded the company in February 2010, but in terms of operational, they start the business in November 2010 (they said that they can start focusing on this business in November, because some of them were still studying in college until October).  Since October 2010, Nightspade has been launching more than 7 game titles for many kinds of platforms (iOS, android, playbook, etc) and social media (mig33). Nightspade also gained investment from East Venture in May 2011.",Seed,15000,EUR,16787
Midtrans,https://www.crunchbase.com/organization/veritrans,"E-Commerce, FinTech, Payments, Risk Management","Jakarta, Jakarta Raya, Indonesia",Midtrans empowers eCommerce through technology.,"198,278",Active,2011-10-01,month,2017-12-15,day,,,For Profit,https://midtrans.com/,"Midtrans, previously Veritrans, was established in 2012 with a mission to provide online businesses in Indonesia with a payment infrastructure that is safe, reliable, and fraud-free. Working with reputable banking institutions and payment channels in Indonesia, we support online businesses by facilitating transactions and enabling their growth via our chat commerce service. Our clients include Matahari Mall, Tokopedia, Bukalapak, Cottonink, Bro.do, Garuda Indonesia, Pegipegi, JD.id, and many others. To learn more about us, visit www.midtrans.com.",M&A,,,
Kinesys Group,https://www.crunchbase.com/organization/kinesys-group,,"Jakarta, Jakarta Raya, Indonesia",Kinesys Group is a Jakarta-based investment group focused on Asia.,"204,573",Active,2011-01-01,year,,,,,For Profit,https://www.kinesysgroup.com,Kinesys group provide funding and strategic support to early-stage tech startups with a mission to advance human intelligence.,,,,
PUCUK138 - LINK GACOR MAXWIN TERBARU,https://www.crunchbase.com/organization/pucuk138-link-gacor-maxwin-terbaru,Fantasy Sports,"Jakarta, Jakarta Raya, Indonesia",PUCUK138 - LINK GACOR PALING GAMPANG MAXWIN DI SETIAP SAAT,"207,430",Active,2010-06-28,day,,,,,For Profit,,,,,,
FWD Insurance,https://www.crunchbase.com/organization/fwd-insurance-088d,Insurance,"Jakarta, Jakarta Raya, Indonesia","FWD is focused on creating fresh customer experiences, with easy-to-understand products, supported by digital technology.","209,103",Active,2012-01-01,year,,,,,For Profit,https://www.fwd.co.id/,,,,,
Tinker Games,https://www.crunchbase.com/organization/tinker-games,"Digital Entertainment, Gaming, Mobile","Bandung, Jawa Barat, Indonesia",Tinker Games is one of Asia’s premier digital entertainment companies.,"213,095",Active,2011-01-01,year,,,,,For Profit,http://tinkerworlds.com,"Tinker Games is one of Asia’s premier digital entertainment companies. Headquartered in Indonesia's creative centre of Bandung, Tinker Games creates visually and engagingly rich creative and commercial games for global audiences and prominent brands.",Seed,652700,USD,652700
nusatrip,https://www.crunchbase.com/organization/nusatrip,"E-Commerce, Travel","Jakarta, Jakarta Raya, Indonesia",Nusatrip is unable at present to confirm all bookings & reservations. Please direct all queries to NOREPLY@nusattrip.com,"217,958",Active,2011-01-01,year,2022-08-15,day,,,For Profit,http://www.nusatrip.com/en,"1st online travel company in Indonesia to offer domestic & international flights and hotels. Nusatrip goal is to make travel booking simple in Indonesia. Bringing airlines and hotels into one platform for travelers to chose and compare, combined with a choice of popular local payment methods.  For the 1st time in Indonesia, travelers can search, compare and book airlines from one booking engine. Nusatrip integrate domestic airlines and also international airlines. Finding the right flight or price is now easy.  Nusatrip has also built a large supply (over 100,000 and growing) of hotels in Indonesia, South East Asia and worldwide. All those those hotels are available for booking with instant confirmation 24/7 and can be settle with local payment methods. Again a first in Indonesia. Best of all, the prices are very competitive.",M&A,,,
Smartfren,https://www.crunchbase.com/organization/smartfren-telecom,Telecommunications,"Jakarta, Jakarta Raya, Indonesia",Smartfren  provides telecommunication services for the retail and corporate segments.,"218,808",Active,2011-01-01,year,,,,,For Profit,https://www.smartfren.com/id/corporate/,Smartfren provides telecommunication services for the retail and corporate segments. Its starter pack for prepaid SIM cards offers Super 4G Unlimited that provides free 24-hour internet on all applications. Its other packages include Super 4G Quota with 30GB and Super 4G Unlimited Voucher.,,,,
Gojek Xcelerate,https://www.crunchbase.com/organization/gojek-xcelerate,"Logistics, Payments, Transportation","Jakarta, Jakarta Raya, Indonesia",Gojek Xcelerate is an accelerator scheme jointly run by Indonesia-based ride-hailing service Gojek.,"230,433",Active,2010-01-01,year,2021-07-07,day,,,For Profit,https://www.gojek.com/gojekxcelerate/,"Gojek Xcelerate is a StartUp acceleration program that will take participants through a full month of in-class training and intensive 1:1 mentoring sessions designed to help you hack growth. Gojek Xcelerate offers a world-class curriculum with experts from Google Developers Launchpad, McKinsey, UBS Bank, as well as first-hand lessons from the very people behind Gojek’s journey in becoming Asia’s SuperApp.",M&A,,,
Emerhub,https://www.crunchbase.com/organization/emerhub,"Consulting, Emerging Markets, Human Resources, Recruiting, Sharing Economy","Jakarta, Jakarta Raya, Indonesia",Emerhub provides a platform that employs sharing economy for emerging markets.,"235,266",Active,2011-01-01,day,,,,,For Profit,http://emerhub.com/,"Emerhub provides a platform that employs sharing economy for emerging markets. It works with foreign companies of all sizes and industries and help them succeed by providing corporate secretarial services such as company registration, licensing, accounting and tax reporting, importing, headhunting, and human resource solutions. It offices in Jakarta, Bali, Ho Chi Minh City, and Manila.",,,,
Artotel Group,https://www.crunchbase.com/organization/artotel-group,"Hospitality, Hotel, Management Consulting","Jakarta, Jakarta Raya, Indonesia","Artotel Group is built from a passion for promoting local art and creative hospitality. with a wide range of hotel brands, and merchandise.","243,147",Active,2010-01-01,year,,,,,For Profit,https://artotelgroup.com/,"Artotel Group is built from a passion for promoting local art and creative hospitality. with a wide range of hotel brands, and merchandise. focusing its service for pleasure seeker, smart traveller, and artsy persona who appreciate value for money experience. by highlighting outstanding design and original artwork all over the premises, and hopes customers will have a complete fulfillment and be inspired to move forward.",Early Stage Venture,,USD,
Zalora Indonesia,https://www.crunchbase.com/organization/zalora-indonesia,"E-Commerce, Fashion, Lifestyle","Jakarta, Jakarta Raya, Indonesia",Zalora Indonesia is a Online Fashion Retailer.,"243,676",Active,2012-01-01,year,,,,,For Profit,https://www.zalora.co.id,"Zalora Indonesia they offer women 's clothing, men's clothing, shoes, accessories and sports equipment, etc.",,,,
Katadata,https://www.crunchbase.com/organization/katadata,"Digital Media, Information Technology, Media and Entertainment, News, Social Media","Jakarta, Jakarta Raya, Indonesia","An economics and business online media, data and research firm.","245,687",Active,2012-01-01,year,,,,,For Profit,http://katadata.co.id/,"KATADATA   is an online media company and research in economics and business. Established on April 1, 2012 in Jakarta, the company presents news, information, data, and research results in depth to the interests of business leaders and policy makers, but packaged in a straightforward and attractive way for easy public understanding. Therefore, news and information not only presented in the form of text, but also in a visually compelling display. In other words, they are trying to simplify complicated matters, without losing their essence.  ""Simplicity is the Ultimate Sophistication,""  as Leonardo da Vinci put it, which we make the company's motto. The Katadata team   consists of experienced journalists and researchers in the fields of energy, finance, macroeconomics, commerce and infrastructure.",,,USD,
Duithape,https://www.crunchbase.com/organization/duithape,"Finance, Financial Services, FinTech","Jakarta, Jakarta Raya, Indonesia",Duithape is a mobile payment and remittance platform that is designed to transact without a bank account.,"247,047",Active,2011-01-01,year,,,,,For Profit,https://www.duithape.com/sites/beranda,"Duithape is a mobile payment and remittance platform that is designed to transact without a bank account. Its system facilitates users to make cash deposits and withdrawals, transfers, installment payments, and social security. The company was founded in 2015 and is headquartered in Jakarta, Indonesia.",,,USD,
PT Danamas Insan Kreasi Andalan,https://www.crunchbase.com/organization/pt-dika,"Banking, Consulting, Finance, Outsourcing","Jakarta Pusat, Jakarta Raya, Indonesia",PT Danamas Insan Kreasi Andalan provides integrated outsourcing solutions with reliable human resources to meet business needs.,"256,355",Active,2012-01-01,year,,,,,For Profit,https://ptdika.com,,,,,
Elitery,https://www.crunchbase.com/organization/elitery,"Cloud Computing, Cloud Infrastructure, Information Technology, IT Infrastructure, IT Management, Management Information Systems","Jakarta, Jakarta Raya, Indonesia","Elitery is an IT managed services company. Our team is well versed in all aspects of IT infrastructure, especially cloud technology.","258,647",Active,2012-01-01,year,2023-01-06,day,,,For Profit,https://elitery.com,"Elitery is a managed services company in the field of information technology, especially cloud technology. We have more than ten years of experience in providing the best service to our customers. With a good corporate reputation, Elitery is trusted by world-class cloud service providers such as Google Cloud and Amazon Web Services, as a go-to-market partner in Indonesia. In addition, Elitery is also a strategic partner of Microsoft Azure, Huawei Cloud, and Alibaba Cloud. Since 2011, Elitery has handled many mission-critical systems accessed by tens of millions of users daily. Elitery has also been trusted by customers from various sectors, both private and government. Equipped with the experience and competence that Elitery has, Elitery is confident that they can become a trusted partner for your organization's digital transformation.",IPO,,,
Espay,https://www.crunchbase.com/organization/espay,"Banking, E-Commerce, Financial Services, Information Technology, Payments, Venture Capital","Tangerang, Jawa Barat, Indonesia",Espay offers an e-commerce payment solution with the only B2C2B concept in Indonesia.,"258,702",Active,2012-01-01,year,2017-05-15,day,,,For Profit,http://espay.id/,Espay offers an e-commerce payment solution with the only B2C2B concept in Indonesia. Espay provides information technology infrastructure for financial transactions banking and Financial Supply Chain in various industries.,M&A,,,
PT Melon Indonesia,https://www.crunchbase.com/organization/pt-melon-indonesia,"Audio, Digital Entertainment, Information Technology, Music, Video","Jakarta, Jakarta Raya, Indonesia","PT Melon Indonesia is a digital entertainment company that offers a wide range of digital music services, audio streaming & video services.","258,818",Active,2010-01-01,year,,,,,For Profit,https://melon.id,,,,,
Lazada Indonesia,https://www.crunchbase.com/organization/lazada-indonesia-4b3e,"E-Commerce, Fashion","Jakarta, Jakarta Raya, Indonesia",Lazada Indonesia is an international e-commerce company.,"264,405",Active,2012-01-01,year,,,,,For Profit,https://www.lazada.co.id,,,,,
Cabara,https://www.crunchbase.com/organization/cabara,"E-Commerce, Marketplace, Online Portals, Recruiting","Jakarta, Jakarta Raya, Indonesia",Cabara is an Indonesian online marketplace of household (home staff) services.,"265,225",Closed,2011-10-15,day,,,,none,For Profit,http://www.cabara.co.id,Cabara is an Indonesian online marketplace of household (home staff) services which was founded by Faisal Rizal.,Seed,50000,USD,50000
Faspay,https://www.crunchbase.com/organization/faspay,"E-Commerce, Information Technology, Payments","Jakarta, Jakarta Raya, Indonesia",Faspay provides several online payment solutions with varieties of payment channels that will meet your business needs,"270,003",Active,2011-01-01,year,,,,,For Profit,https://www.faspay.co.id/,"Being one of top the players of Payment Service Providers, Faspay is planning to grow even bigger and stronger to serve better with its secure and proven online payment solutions. They have provided more than 2 million people in Indonesia with their services and have completed over than 1 million transactions within the country worth IDR 900 billion in a year. They have established close relationships with the top banks in the country. Supported by PCI-DSS and a fraud prevention system, they make sure their security system is not only standardized but globally secure. So why not you join us now with this great benefit and big opportunities?",,,,
Fimela Media,https://www.crunchbase.com/organization/fimela-media,Fashion,"Kebayoran Baru, Jakarta Raya, Indonesia",Fimela.com adalah online media portal.,"274,485",Active,2011-01-01,year,,,,,For Profit,http://www.fimela.com/,"Fimela.com is an online media portal your special modern Indonesian women and has high mobility. Because the survey showed that it has now registered 8 million Indonesian women but no internet users who are sophisticated online media proclaim topics close to the woman as Fashion & Beauty, News & Entertainment, Family & Relationship and Work & Lifestyle like a print magazine.",,,,
