Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Elektrizitatswerke Zurich,https://www.crunchbase.com/organization/elektrizitatswerke-zurich,1,,"Zurich, Zurich, Switzerland","Elektrizitätswerke des Kantons Zürich is an electric utility company in Zürich, Switzerland.",,,1,,,,,,,,"60,007"
Intervalue Partners,https://www.crunchbase.com/organization/intervalue-partners,18,,"Seoul, Seoul-t'ukpyolsi, South Korea","InterValue Partners is a financial investment firm that provides venture capital, corporate venture capital, and other investment services.",Venture Capital,,16,,,,,,,,"60,008"
ING Innovation Studio,https://www.crunchbase.com/organization/ing-innovation-studio,3,,"Amsterdam, Noord-Holland, The Netherlands","ING Innovation Studio provide space, investment, mentoring, network and nice perks.",Accelerator,,3,,,,,,,24,"60,009"
Frances Schwiep,https://www.crunchbase.com/person/frances-schwiep,,,"New York, New York, United States","Frances Schwiep is a New York-based venture capital investor focusing on early-stage investments in enterprise tech companies, with a partic...",Investment Partner,,,8,,,,,,,"60,011"
Robin Raszka,https://www.crunchbase.com/person/robin-raszka,1,,"New York, New York, United States","Robin Raszka is the Founder of 1337. Previously, he was the Founder and CEO of Alter.",Individual/Angel,,1,,,,,,,,"60,012"
Kevin Wendle,https://www.crunchbase.com/person/kevin-wendle,1,,"Westerly, Rhode Island, United States",Kevin Wendle - Chairman and Co-Founder @ K2 Media,Individual/Angel,Seed,1,,,,,,,,"60,013"
Mike O'Dell,https://www.crunchbase.com/person/mike-odell,,,"Herndon, Virginia, United States","Mike joined NEA in 2002 as a Venture Partner. His primary interest is the structure and behavioral dynamics of large, complex systems. He cu...",Investment Partner,,,8,,,,,,,"60,014"
Henslow,https://www.crunchbase.com/organization/henslow,2,1,"Melbourne, Victoria, Australia",Henslow  is an independent advisory firm that supports growing companies .,,,2,,1,,1,,,,"60,015"
Debio,https://www.crunchbase.com/organization/debio,1,,"Singapore, Central Region, Singapore",Debio is the Anonymous-First Appchain for Medical and Bioinformatics Services & Data.,,,1,,,,,,,,"60,016"
Zhongrong International Trust,https://www.crunchbase.com/organization/zhongrong-international-trust-co,6,1,"Changyang, Beijing, China",Zhongrong International Trust is a principal investment firm.,Venture Capital,,6,,4,,1,,,,"60,017"
Campbell Bethwaite,https://www.crunchbase.com/person/campbell-bethwaite,,,"Russia, Ohio, United States",Campbell Bethwaite is the Founder and CEO of SimpleFinance. He was a Founder and Managing Partner at RedStone Capital. He attended The Whart...,,"Private Equity, Venture",,,,,,,,,"60,067"
Santander Corporate & Commercial,https://www.crunchbase.com/organization/santander-corporate-commercial,16,7,"London, England, United Kingdom",Santander UK is a large retail and commercial bank based in the UK.,Investment Bank,,15,,13,,7,,,,"60,018"
Suwandi Soh,https://www.crunchbase.com/person/suwandi-soh,,,"Jakarta, Jakarta Raya, Indonesia",Suwandi Soh is the CEO of Sleekr and was a CEO at Mekari. He was a Member of Advisory Board at Fortia Strategic Partner.,,,,,,,,,,,"60,020"
Guthy-Renker Ventures,https://www.crunchbase.com/organization/guthy-renker-ventures,1,,"El Segundo, California, United States","Guthy-Renker Ventures owns, manages or invests in a diverse array of privately held businesses.",Venture Capital,,1,,1,,,,,,"60,021"
Sotaro Karasawa,https://www.crunchbase.com/person/sotaro-karasawa,7,,"Tokyo, Tokyo, Japan",Sotaro Karasawa - Chief Technology Officer @ STAR FESTIVAL,Individual/Angel,,7,,,,,,,,"60,070"
The Yoshida Group,https://www.crunchbase.com/organization/the-yoshida-group,1,1,"Portland, Oregon, United States",The Yoshida Group is a family of many diverse companies privately owned by Mr. Junki Yoshida. Our products and services range from sauce.,,,1,,,,1,,,,"60,022"
Lee Kim Tah Group,https://www.crunchbase.com/organization/lee-kim-tah-group,2,,"Singapore, Central Region, Singapore","Lee Kim Tah Group is a civil engineering company that offers construction, property development and retail mall management services.",,,1,,,,,,,,"60,072"
SNAM Group of Companies,https://www.crunchbase.com/organization/snam-group-of-companies,1,,"Pondicherry, Puducherry, India",The SNAM Group of Companies is fastest growing and largest producer of Value Added Ferro Alloys in the world.,,,1,,1,,,,,,"60,023"
Hudson Executive Capital,https://www.crunchbase.com/organization/hudson-executive-capital,4,2,"New York, New York, United States",Hudson Executive Capital offers investment strategic advice and capital allocation discipline services to small & mid-cap public companies.,,,2,,,,2,,,,"60,075"
SCALA Partners,https://www.crunchbase.com/organization/scala-partners,1,,"Shibuya, Kanagawa, Japan","SCALA Partners is a provider of CSV innovation,CSV incubation,CSV investment services for start-up companies.",Incubator,,1,,1,,,,,,"60,024"
Dustin Rosen,https://www.crunchbase.com/person/dustin-rosen,1,,"Los Angeles, California, United States","Dustin Rosen is an investor in technology companies and the founder of Wonder Ventures. Since he began his career, he’s been on every side o...","Investment Partner, Individual/Angel",,1,7,,,,,,,"60,026"
Rohan Monga,https://www.crunchbase.com/person/rohan-monga,3,,"Tokyo, Japan, Asia",Rohan Monga is an investor and advisor to startups.,Individual/Angel,,3,,,,,,,,"60,029"
Alternative Bank Switzerland,https://www.crunchbase.com/organization/alternative-bank-switzerland,3,,"Olten, Aargau, Switzerland","Alternative Bank Switzerland is a banking platform that offers savings, mortgage, investment banking, and stock market speculating services.",Investment Bank,,3,,,,,,,,"60,030"
NextDaySite.com,https://www.crunchbase.com/organization/nextdaysite-com,1,,"Lagos, Lagos, Nigeria",NextDaySite.com is an E-Commerce company.,,,1,,,,,,,,"60,031"
Zsolt Pandi,https://www.crunchbase.com/person/zsolt-csaba-pndi-phd,1,,"Budapest, Budapest, Hungary",Zsolt Pandi is the Managing Director at DAALab.,Individual/Angel,Seed,1,,,,,,,,"60,033"
Stefan Tietze,https://www.crunchbase.com/person/stefan-tietze,5,,"Berlin, Berlin, Germany",Stefan Tietze is a founder of gebraucht.de.,Individual/Angel,,5,,,,,,,,"60,088"
Tregaron Capital,https://www.crunchbase.com/organization/tregaron-capital,5,,"Palo Alto, California, United States","Based in Palo Alto, CA, Tregaron invests in small to mid-sized companies with EBITDA between $1 and $5 million.",Private Equity Firm,Private Equity,5,,,,,,,,"60,034"
Erasmus MC Biomedical Fund,https://www.crunchbase.com/organization/erasmus-mc-biomedical-fund,6,1,"Rotterdam, Zuid-Holland, The Netherlands",Erasmus MC Biomedical Fund finances early-stage companies in the biotechnology and biomedical field and is an independent investment firm.,Venture Capital,Early Stage Venture,4,,1,,1,,,,"60,035"
Gentium Partners,https://www.crunchbase.com/organization/gentium-partners,6,,"Seoul, Seoul-t'ukpyolsi, South Korea",Gentium Partners is an investment management firm that offers financial services.,Accelerator,,6,,,,,,,,"60,089"
Opentech,https://www.crunchbase.com/organization/opentech-2b9c,1,,"Rome, Lazio, Italy",Opentech is a software development company that provides digital payment and transaction data enrichment services in the fintech industry.,,,1,,1,,,,,,"60,036"
Anton Waitz,https://www.crunchbase.com/person/anton-waitz,,,"Berlin, Berlin, Germany","Anton Waitz is general partner at the Berlin-based venture capital fund Project A, where he is responsible for the areas of investments and ...",Investment Partner,,,10,,,,,,,"60,037"
Gammite ventures,https://www.crunchbase.com/organization/gammite-ventures,1,,"Beachwood, Ohio, United States","Gammite Ventures is a capital, relationships, and technologists firm that assists founders in realizing their ideas for the future.",Venture Capital,,1,,1,,,,,,"60,038"
Teres Capital,https://www.crunchbase.com/organization/teres-capital-ltd,4,1,"Sofia, Grad Sofiya, Bulgaria",Teres Capital is a venture capital firm that provides a financial platform for business development.,"Micro VC, Venture Capital",Early Stage Venture,3,,,,1,,,,"60,039"
PT. Dari Visi Teknologi,https://www.crunchbase.com/organization/pt-dari-visi-teknologi,1,,"Jakarta, Jakarta Raya, Indonesia",PT. Dari Visi Teknologi is a software development SaaS company.,,,1,,,,,,,,"60,094"
Fast Search & Transfer,https://www.crunchbase.com/organization/fast-search-transfer,2,,"San Mateo, California, United States","Fast offers an enterprise search platform that enables businesses and government organizations to access, retrieve and analyze information.",,,2,,1,,,,,,"60,042"
Nitin Motgi,https://www.crunchbase.com/person/nitin-motgi,,,"Palo Alto, California, United States","Nitin currently leads all Product and Engineering initiatives at Cask Data, Inc. Cask Data, provides industries first Unified Integration Pl...",,Seed,,,,,,,,,"60,043"
Aldebaran Capital,https://www.crunchbase.com/organization/aldebaran-capital,1,,"Singapore, Central Region, Singapore",Aldebaran Capital is an investment firm.,Family Investment Office,,1,,1,,,,,,"60,099"
Loic Soubeyrand,https://www.crunchbase.com/person/loic-soubeyrand,1,,"Paris, Ile-de-France, France",Loic Soubeyrand - Founder and CEO @ Swile,Individual/Angel,,1,,,,,,,,"60,045"
Todd Park,https://www.crunchbase.com/person/todd-park,1,,"San Francisco, California, United States",Todd Park is the United States Chief Technology Officer and in this role serves as an Assistant to the President. Todd joined the Administra...,"Investment Partner, Individual/Angel",,1,1,,,,,,,"60,101"
Lorinvest,https://www.crunchbase.com/organization/lorinvest,4,,"Rio De Janeiro, Rio de Janeiro, Brazil","Lorinvest is an investment company, focused on developing innovative, scalable projects committed to sustainable principles.","Private Equity Firm, Venture Capital",,4,,2,,,,,,"60,047"
Joyce Foundation,https://www.crunchbase.com/organization/joyce-foundation,5,,"Chicago, Illinois, United States",Joyce Foundation is an Education company.,,,5,,5,,,,,,"60,050"
Catapult: Kickstarter,https://www.crunchbase.com/organization/catapult-kickstarter,10,,"Luxembourg, Luxembourg, Luxembourg","Catapult: Kickstarter is an acceleration bootcamp, to fintech startups from across the globe that are aiming to evolve financial services.",Accelerator,Seed,10,,10,,,,,,"60,051"
KDDI Green Partners Fund,https://www.crunchbase.com/organization/kddi-green-partners-fund,1,,,KDDI Green Partners Fund is a corporate venture capital firm that invests in firms that address climate change issues.,Corporate Venture Capital,,1,,,,,,,,"60,052"
Pete Solvik,https://www.crunchbase.com/person/pete-solvik,,,"San Francisco, California, United States",Pete is Managing Director & co-founder at San Francisco-based Jackson Square Ventures. He also is Managing Director of Sigma Partners. He i...,Investment Partner,Early Stage Venture,,43,,,,,,,"60,054"
FastForward,https://www.crunchbase.com/organization/fastforward,5,,"Ramallah, West Bank, Palestinian Territory",FastForward is an accelerator specifically specializing in Palestinian startups.,Accelerator,Seed,5,,,1,,,,,"60,108"
Nuvest Ventures,https://www.crunchbase.com/organization/nuvest-ventures,,,"Newport Beach, California, United States","Nuvest Ventures combines start-up expertise, capital, vision, and energy to help accelerate the growth of businesses.",Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed",,,,,,,,,"60,111"
Greg Shove,https://www.crunchbase.com/person/greg-shove,,,"San Francisco, California, United States",Gregory Shove is the Chief Executive Officer of Section4.,,,,,,,,,,,"60,055"
Layland Holdings Inc,https://www.crunchbase.com/organization/layland-holdings-inc,1,,"Melbourne, Victoria, Australia","Layland Holdings is a private investment company that offers financial services to individuals, companies, and institutions.",Family Investment Office,,1,,,,,,,,"60,056"
Pankaj Gupta,https://www.crunchbase.com/person/pankaj-gupta-744a,1,,"Dubai, Dubai, United Arab Emirates",Pankaj Gupta is a Founder & Co-CEO at Gulf Islamic Investments.,"Investment Partner, Individual/Angel",,1,3,,,,,,,"60,057"
Rein Capital,https://www.crunchbase.com/organization/rein-capital,4,3,"Lakewood, New Jersey, United States","Rein Capital, LLC is a venture capital firm specializing in investments in seed stage companies.",Venture Capital,,3,,,,3,,,,"60,058"
David Hayden,https://www.crunchbase.com/person/david-hayden,2,,,"David is an established visionary and technology entrepreneur. He was co-founder of the Magellan Search Engine in 1993, and served as its Ch...",Individual/Angel,Seed,2,,,,,,,,"60,060"
Hauer Ventures,https://www.crunchbase.com/organization/hauer-ventures,3,1,"Munich, Bayern, Germany",Backing European deep tech founders as the driving force of a better future for the entire planet.,Venture Capital,Seed,3,,,,1,,,,"60,118"
Andrea Funsten,https://www.crunchbase.com/person/andrea-funsten,1,,,"Andrea Funsten is the Managing Partner at Basecamp Fund. While she looks at all categories at the early stage, she is particularly interest...","Investment Partner, Individual/Angel",Early Stage Venture,1,2,,1,,,,,"60,061"
Orion Capital Managers,https://www.crunchbase.com/organization/orion-capital-managers,,,"London, England, United Kingdom","Orion Capital Managers, L.P. is a real estate investment firm specializing in commercial real estate investment management.",Private Equity Firm,,,,,,,,,,"60,120"
Hire Heroes USA,https://www.crunchbase.com/organization/hire-heroes-usa,1,,"Alpharetta, Georgia, United States","Hire Heroes USA provides career coaching services & empowers service members, veterans & their spouses to succeed in the civilian workforce.",,,1,,1,,,,,,"60,122"
Claudio Descalzi,https://www.crunchbase.com/person/claudio-descalzi,,,"Rome, Lazio, Italy","Claudio Descalzi is the current CEO of Eni, appointed in May 2014. Born 1955, he graduated at Milan University in 1979, before entering Eni ...",Investment Partner,,,1,,,,,,,"60,062"
Seed Ventures,https://www.crunchbase.com/organization/seed-ventures,,,"Singapore, Central Region, Singapore",Investor and advisor to companies at Seed and Series A level that are looking to scale,Venture Capital,"Early Stage Venture, Seed",,,,,,,,,"60,063"
Hetal Gandhi,https://www.crunchbase.com/person/hetal-gandhi,,,,"Hetal Gandhi Managing Director, Tano India Advisors Pvt Ltd. Mr. Gandhi is the former CEO for the financial services business of Infrastruct...",,,,,,,,,,,"60,064"
Alex Ott,https://www.crunchbase.com/person/alex-ott,5,2,"Philadelphia, Pennsylvania, United States",Alex Ott founded CrossContinentalVentures in 2002. He is a veteran in the enterprise software industry with operational and board level expe...,"Investment Partner, Individual/Angel",Seed,4,3,3,,2,,,,"60,127"
Vamsi Duvvuri,https://www.crunchbase.com/person/vamsi-duvvuri,1,1,,Vamsi Duvvuri - Investor @ Vy Capital,"Investment Partner, Individual/Angel",Seed,1,2,,,1,,,,"60,129"
Christopher Kemper,https://www.crunchbase.com/person/chris-kemper,,,"San Francisco, California, United States",CEO at Palmetto where I'm focused on distributing clean technology through our software and fulfillment platform,,,,,,,,,,,"60,066"
Yellow,https://www.crunchbase.com/organization/yellow-64ff,32,1,"Los Angeles, California, United States",Yellow is a launchpad for creative minds and entrepreneurs who are looking to build the next generation of great media companies.,Accelerator,,31,,16,13,1,On-Site,2019-11-04,14,"60,067"
Goldwind Americas,https://www.crunchbase.com/organization/goldwind-americas,,,"Chicago, Illinois, United States","Goldwind Americas is a renewables & environment company that provides wind, investment, and renewable energy solutions.",,,,,,,,,,,"60,068"
Ataraxia,https://www.crunchbase.com/organization/ataraxia-2c9d,3,,"San Francisco, California, United States","Ataraxia, an early stage fund manager focused on helping people live longer and live better.",Venture Capital,,3,,,,,,,,"60,069"
Stratel,https://www.crunchbase.com/organization/stratel,10,,"Oslo, Oslo, Norway",Stratel AS is a family owned Norwegian investment and development company.,Venture Capital,,5,,1,,,,,,"60,134"
Pop Up Qapital,https://www.crunchbase.com/organization/pop-up-qapital,1,,"Netherlands, Missouri, United States",Pop Up Qapital is a venture capital investment firm.,Venture Capital,"Early Stage Venture, Seed",1,,1,,,,,,"60,135"
Nichirei,https://www.crunchbase.com/organization/nichirei,1,,"Tokyo, Tokyo, Japan",Nichirei Corporation is a producer of frozen foods.,,,1,,,,,,,,"60,071"
Ruxton Ventures,https://www.crunchbase.com/organization/ruxton-ventures,1,1,"Washington, District of Columbia, United States","Ruxton Ventures is private equity firm that invests in technology,media and education companies.","Private Equity Firm, Venture Capital",,1,,,,1,,,,"60,072"
Rick E. Wittenbraker,https://www.crunchbase.com/person/rick-wittenbraker,,,"Austin, Texas, United States","Rick is the CMO of Howler Brothers, an Austin-based lifestyle apparel brand. He previously served as the VP of Marketing for YETI Coolers, h...",,"Early Stage Venture, Seed, Venture",,,,,,,,,"60,074"
Drake Sutton-Shearer,https://www.crunchbase.com/person/drake-sutton-shearer,,,"Los Angeles, California, United States",Drake Sutton-Shearer is the CEO & Founder at PIXL8,,,,,,,,,,,"60,075"
Neil Tolaney,https://www.crunchbase.com/person/neil-tolaney,2,1,"Chicago, Illinois, United States",Neil Tolaney currently works as General Partner at TCV since March 2020. Neil was appointed as a Partner at Francisco Partners from Februar...,"Investment Partner, Individual/Angel",,2,4,,,1,,,,"60,076"
John Ives,https://www.crunchbase.com/person/john-ives,11,4,"Boulder, Colorado, United States",John Ives - Managing Director & General Partner @ Tahoma Ventures,"Investment Partner, Individual/Angel",Seed,8,31,,1,4,,,,"60,077"
Reynold Wijaya,https://www.crunchbase.com/person/reynold-wijaya,1,,"Jakarta, Jakarta Raya, Indonesia",Reynold Wijaya - Co-Founder and CEO @ Modalku,Individual/Angel,,1,,,,,,,,"60,078"
Cabrera Capital Markets,https://www.crunchbase.com/organization/cabrera-capital-markets,,,"Chicago, Illinois, United States","Cabrera Capital Markets financial services firms that consist of two affiliated, privately-held, employee-owned entities.",Venture Capital,,,,,,,,,,"60,079"
M80 Partners,https://www.crunchbase.com/organization/m80-partners,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",M80 Partners provides investment and support to companies from consumer-centered industries.,Venture Capital,,,,,,,,,,"60,080"
T&W Medical,https://www.crunchbase.com/organization/t-w-medical,2,,"Lynge, Hovedstaden, Denmark",T&W Medical is an investment firm that owns and operates high-tech companies in the medtech and life science sectors.,Family Investment Office,,2,,,,,,,,"60,082"
Diversified Trust,https://www.crunchbase.com/organization/diversified-trust,,,"Memphis, Tennessee, United States",Diversified Trust is a wealth management firm that helps to manage financial complexities to keep long-term commitments on track.,,,,,,,,,,,"60,143"
Swiss Investment Fund for Emerging Markets (SIFEM),https://www.crunchbase.com/organization/swiss-investment-fund-for-emerging-markets-sifem,0,,"Bern, Bern, Switzerland",Swiss Investment Fund for Emerging Markets is a Swiss Confederation's development finance institution.,Venture Capital,,0,,0,,,,,,"60,084"
Galiena capital,https://www.crunchbase.com/organization/galiena-capital,,,"Paris, Ile-de-France, France",Galiena capital  is a private equity investment firm.,Private Equity Firm,"Early Stage Venture, Private Equity",,,,,,,,,"60,085"
Centurion Corp,https://www.crunchbase.com/organization/centurion-corp,1,,"Singapore, Central Region, Singapore",Centurion Corporation is a pioneer of purpose-built workers accommodation in Johor catering primarily to the manufacturing sector.,Co-Working Space,,1,,1,,,,,,"60,151"
Steven Price,https://www.crunchbase.com/person/steven-price,1,,"New York, New York, United States","Steven Price is Chairman and CEO of Townsquare Media, Inc. Prior to founding Townsquare in 2009, he was Senior Managing Director at Centerbr...","Investment Partner, Individual/Angel",,1,2,,,,,,,"60,086"
Resurgent Capital Partners,https://www.crunchbase.com/organization/resurgent-capital-partners,,,"Westlake Village, California, United States",Resurgent Capital Partners is an operations-focused lower middle market private equity firm.,Private Equity Firm,,,,,,,,,,"60,089"
magipop,https://www.crunchbase.com/organization/magipop,,,"San Francisco, California, United States",Magipop builts Atlantis together via co-creation in the web3 world.,,Early Stage Venture,,,,,,,,,"60,156"
Reich Holdings GmbH,https://www.crunchbase.com/organization/reich-holdings-gmbh,,,"Dresden, Sachsen, Germany","Holding Company, Fintech, Saas and Consumer Products",Family Investment Office,Seed,,,,,,,,,"60,090"
Impresa,https://www.crunchbase.com/organization/impresa,1,1,"Compton, California, United States",Impresa has provides sheet metal parts for the aerospace industry.,,,1,,,,1,,,,"60,091"
Mehdi Amara,https://www.crunchbase.com/person/mehdi-amara-eee8,,,"Aokas, Bejaia, Algeria",Mehdi Amara,,Private Equity,,,,,,,,,"60,093"
UAngel,https://www.crunchbase.com/organization/uangel,,,"Kiev, Kyyivs'ka Oblast', Ukraine","UAngel is a Ukrainian business angels network, providing platform for entrepreneurs to meet investors",Angel Group,,,,,,,,,,"60,095"
Keistone Partners,https://www.crunchbase.com/organization/keistone-partners,3,1,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea",Keistone Partners is a fund management company that provides financial solutions for alternative investments.,Private Equity Firm,,3,,2,,1,,,,"60,094"
AMP Ventures,https://www.crunchbase.com/organization/amp-ventures-9127,,,"San Francisco, California, United States",AMP Ventures is focused on early and expansion stage companies with revenue traction.,Venture Capital,Seed,,,,,,,,,"60,096"
Dan Elitzer,https://www.crunchbase.com/person/dan-elitzer,1,,"San Francisco, California, United States","Dan Elitzer is co-founder at Nascent. Previously, Dan co-founded IDEO CoLab Ventures, a crypto-focused venture firm associated with the reno...","Investment Partner, Individual/Angel","Early Stage Venture, Seed, Venture",1,3,,,,,,,"60,097"
Dhekra Khelifi,https://www.crunchbase.com/person/dhekra-khelifi,,,"Tunis, Tunis, Tunisia",Dhekra Khelifi is the Partner and Founder of 216 Capital Ventures. She previously worked at Galactech LLC as a Senior Management Advisor. Dh...,Investment Partner,,,3,,,,,,,"60,099"
William C. Wortman,https://www.crunchbase.com/person/william-c-wortman,2,,"Las Vegas, Nevada, United States",Mr. Wortman has been a director of Imagistx since April 2009.  Mr. Wortman is presently a co-owner of Millennium Gaming. Inc. (MGI). MGI ...,Individual/Angel,Seed,1,,,2,,,,,"60,098"
Hunt Ventures,https://www.crunchbase.com/organization/hunt-ventures-83e8,4,2,"New York, New York, United States",Hunt Ventures is a venture capital firm focused on life sciences companies.,Venture Capital,Early Stage Venture,3,,,,2,,,,"60,101"
Shakira Mebarak,https://www.crunchbase.com/person/shakira-ripoll,3,2,"Barranquilla, Atlantico, Colombia",Shakira Mebarak is the Founder of Fundacion Pies Descalzos.,Individual/Angel,,3,,,,2,,,,"60,104"
AxVentures-Pymar Fund,https://www.crunchbase.com/organization/axventures-pymar-fund,6,2,"Buenos Aires, Distrito Federal, Argentina",AxVentures is a private equity firm and manger of Pymar Fund.,Private Equity Firm,"Late Stage Venture, Private Equity",6,,1,1,2,,,,"60,105"
Liam Donohue,https://www.crunchbase.com/person/liam-donohue,,,"Boston, Massachusetts, United States","Liam has spent the past two decades as a venture investor, but he is perhaps most proud of his entrepreneurial activities – founding/co-foun...",Investment Partner,,,19,,,,,,,"60,173"
DBH Group,https://www.crunchbase.com/organization/dbh,4,,"Eindhoven, Noord-Brabant, The Netherlands",DBH-Group provides investment packages and business services.,Venture Capital,,3,,1,,,,,,"60,107"
Brendan Blumer,https://www.crunchbase.com/person/brendan-blumer,1,1,"Cayman Islands, North America",Brendan Blumer is the CEO and Founder of Block.one. He previously worked at ii5 as a CEO and Founder. Brendan Blumer attended Linn - Mar Hig...,"Investment Partner, Individual/Angel",,1,28,1,,1,,,,"60,109"
Speed Accelerator,https://www.crunchbase.com/organization/speedaccelerator,40,2,"Beirut, Beyrouth, Lebanon","A tech accelerator that empowers startups to succeed & scale globally through a mentorship program, $30,000 in funding & lifelong support",Accelerator,Early Stage Venture,40,,40,1,2,On-Site,2019-10-11,13,"60,108"
Todd Corenson,https://www.crunchbase.com/person/todd-corenson,8,3,"Los Gatos, California, United States",Todd Corenson - Founder @ Enlon,"Investment Partner, Individual/Angel",Seed,8,1,,3,3,,,,"60,110"
