Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
HiFi Ventures,https://www.crunchbase.com/organization/hifi-ventures,,,"Palo Alto, California, United States",HiFi Ventures provides startup advice from a pair of experienced entrepreneurs.,Angel Group,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed",,,,,,,,,"132,670"
equIP,https://www.crunchbase.com/organization/equip-startup-accelerator-programme,1,,"Frankfurt, Hessen, Germany",equIP is a startup accelerator programme run by the CMS global law firm.,Accelerator,Seed,1,,,,,,,,"132,671"
Silicon Polder Fund,https://www.crunchbase.com/organization/silicon-polder-fund,1,,"Utrecht, Utrecht, The Netherlands",Silicon Polder Fund BV is a venture capital firm specializing in early stage investments. The firm prefers to invest in start-ups or,Venture Capital,,1,,,,,,,,"132,675"
Oregon Life Sciences,https://www.crunchbase.com/organization/oregon-life-sciences,5,,"Eugene, Oregon, United States",Oregon Life Sciences is an Information Technology and Services company.,,,1,,,,,,,,"132,600"
Board Advisors,https://www.crunchbase.com/organization/board-advisors,1,,"Freiburg, Baden-Wurttemberg, Germany","businesses throughout their lifecycle, engaging at key transition points,",,,1,,1,,,,,,"132,602"
Ivan Perfiliev,https://www.crunchbase.com/person/ivan-perfiliev,,,"Singapore, Central Region, Singapore",Ivan Perfiliev serves as the executive vice president of SBI Ven Capital.,Investment Partner,,,2,,,,,,,"132,603"
Infinite Digital,https://www.crunchbase.com/organization/infinite-digital-9876,1,,,Infinite Digital is a venture capital firm.,Venture Capital,,1,,,,,,,,"132,604"
Bob Allard,https://www.crunchbase.com/person/bob-allard,,,"Andover, Massachusetts, United States",Bob Allard is the Managing Partner & Co-Founder of Extension Engine LLC and Co-Founder & Managing Partner at Agilathon. He graduated from th...,,,,,,,,,,,"132,606"
HorizonOne Asset Management,https://www.crunchbase.com/organization/horizonone-asset-management,1,,"Toronto, Ontario, Canada","HorizonOne Asset Management is a registered investment fund manager, portfolio manager and exempt market dealer.",Private Equity Firm,Private Equity,1,,1,,,,,,"132,607"
Digital Century Capital,https://www.crunchbase.com/organization/digital-century-capital,2,1,"New York, New York, United States",Digital Century Capital is a privately-owned hedge fund that invests in the stocks of technology sector.,Hedge Fund,"Late Stage Venture, Private Equity",2,,,,1,,,,"132,609"
DR WAN SAZRINA WAN ZAID,https://www.crunchbase.com/person/dr-wan-sazrina-wan-zaid,,,"Selangor, Malaysia, Asia",Pharmacist. Entrepreneur. Investor. Trainer / Consultant.  CEO / Founder of Superbig Capital Berhad Founder of Farmasi Rimadex (1996).  Fou...,,Early Stage Venture,,,,,,,,,"132,610"
Jason Cipriani,https://www.crunchbase.com/person/jason-ciprianim,,,"Charlotte, North Carolina, United States","Jason Cipriani is Co-Managing Partner and an Investment Committee Member at Corrum Capital Management LLC. Prior to founding Corrum Capital,...",Investment Partner,,,1,,,,,,,"132,611"
Ignacio Garat,https://www.crunchbase.com/person/ignacio-garat,1,,"Sonoma, California, United States",Ignacio Garat,Individual/Angel,Seed,1,,,,,,,,"132,613"
New Generation Investments,https://www.crunchbase.com/organization/new-generation-investments,1,1,"South San Francisco, California, United States",Investment Firm,Entrepreneurship Program,Early Stage Venture,1,,1,,1,,,,"132,614"
Lin-Hua Wu,https://www.crunchbase.com/person/lin-hua-wu,1,,"San Francisco, California, United States","Lin-Hua leads internal and external communications, brand marketing, and analyst relations at Dropbox. Previously, she ran corporate communi...",Individual/Angel,,1,,,,,,,,"132,615"
Avigna Consulting,https://www.crunchbase.com/organization/avigna-consulting,1,1,"Singapore, Central Region, Singapore",Avigna Consulting is an IT consulting company.,,,1,,1,,1,,,,"132,616"
Brian Martin,https://www.crunchbase.com/person/brian-martin-f8bb,,,"Ireland, Europe",Brian Martin Technology Executive & VC Investor,Investment Partner,"Early Stage Venture, Seed",,2,,,,,,,"132,699"
Malcolm Witter,https://www.crunchbase.com/person/malcolm-witter,,,"Seattle, Washington, United States",Malcolm Witter is the Director at Navidea Biopharmaceuticals. Attended Stanford University Graduate School of Business.,,,,,,,,,,,"132,618"
Frederic Dijols,https://www.crunchbase.com/person/frederic-dijols,,,"New York, New York, United States",Frederic Dijols is a Co-Founder and the CEO at Mixlab.,,,,,,,,,,,"132,619"
Hippocampus Consulting Inc,https://www.crunchbase.com/organization/hippocampus-consulting-inc,2,,"Toronto, Ontario, Canada",Global Management Consulting Firm.,,,2,,,,,,,,"132,703"
Abhishek Pandey,https://www.crunchbase.com/person/abhishek-pandey-26f5,3,,"Gurgaon, Haryana, India","Abhishek Raj Pandey, head of sourcing and procurement, Mamaearth,",Individual/Angel,,2,,1,,,,,,"132,620"
Amr Barakat,https://www.crunchbase.com/person/amr-barakat,,,"Jordan, Asia",Amr Barakat is the Founder and Chief Business Officer of Gocash.,,,,,,,,,,,"132,622"
Mert Utancak,https://www.crunchbase.com/person/mert-utancak,2,,"Istanbul, Istanbul, Turkey",Mert Utancak,Individual/Angel,,1,,,,,,,,"132,623"
James Clarke,https://www.crunchbase.com/person/james-clarke-3,,,"New York, New York, United States",James Clarke - Director of Investor Relations @ Landmark Partners,,,,,,,,,,,"132,624"
Vikas Banga,https://www.crunchbase.com/person/vikas-banga,1,1,"New Delhi, Delhi, India",Vikas Banga is the SVP of Product at Fareportal.,Individual/Angel,,1,,,,1,,,,"132,625"
Anna Rose,https://www.crunchbase.com/person/anna-rose,2,,"Berlin, Berlin, Germany",Anna Rose is the Co-Founder at zkValidator. She also the Strategic Advisor at Videopath.,Individual/Angel,,2,,,,,,,,"132,626"
Henry Allard,https://www.crunchbase.com/person/henry-allard,1,,"France, Europe",Henry Allard  CEO of Filhet-Allard Maritime.,Individual/Angel,,1,,,,,,,,"132,627"
Jerry Hall,https://www.crunchbase.com/person/jerry-hall-2,1,,"San Francisco Bay Area, California, United States","Jerry Hall brings a passion for early stage start ups to his job as Chairman of Mars Reel Media. Before Mars Reel, Jerry was Founder and CEO...",Individual/Angel,Seed,1,,,1,,,,,"132,628"
Dharmendra Shekhar Ojha,https://www.crunchbase.com/person/dharmendra-shekhar-ojha,,,"Mumbai, Maharashtra, India","Dharmendra Shekhar Ojha is an Indian entrepreneur, filmmaker, and investor. He is the founder and CEO of EverydaySure Group, a conglomerate ...",,"Early Stage Venture, Seed",,,,,,,,,"132,629"
Alim Khamitov,https://www.crunchbase.com/person/alim-khamitov,,,"Almaty, Almaty City, Kazakhstan","Alim Khamitov is the CEO of MOST Ventures. He attended Indiana University, Bloomington, USA.",Investment Partner,,,1,,,,,,,"132,705"
Brilliant Heights Pte. Ltd.,https://www.crunchbase.com/organization/brilliant-heights-pte-ltd,1,,"Singapore, Central Region, Singapore",Brilliant Heights Pte. Ltd. is a Singapore investment holding company.,,,1,,,,,,,,"132,630"
Guy Lelouch,https://www.crunchbase.com/person/guy-lelouch,1,,,Guy Lelouch is a tech entrepreneur.,Individual/Angel,,1,,,,,,,,"132,706"
Alexander Danielsson,https://www.crunchbase.com/person/alexander-danielsson,,,"Stockholm, Stockholms Lan, Sweden",Alexander Danielsson Senior Investment Manager at Norrsken VC,Investment Partner,,,2,,,,,,,"132,631"
FoundHer,https://www.crunchbase.com/organization/foundher,4,,"Honolulu, Hawaii, United States","FoundHer is an accelerator program that invest in Tech, Fashion, Health & Wellness, Food System/Restaurants, and Keiki/Education sectors.",Accelerator,Early Stage Venture,4,,4,,,,,,"132,632"
Grey Frandsen,https://www.crunchbase.com/person/grey-frandsen,,,"Oxford, Oxfordshire, United Kingdom",Grey Frandsen is a CEO at Oxitec. He attended The Johns Hopkins University.,,,,,,,,,,,"132,633"
China Create Capital,https://www.crunchbase.com/organization/china-create-capital-limited,2,,"Shenzhen, Guangdong, China","China Create Capital is an investment firm that provides asset management, investment management and consulting services.",,,2,,,,,,,,"132,634"
"Hoffman Industries, LLC",https://www.crunchbase.com/organization/hoffman-industries,,,"Portland, Oregon, United States","Hoffman Industries, LLC provides management, cloud technology, B2B, culture and winning customer experiences.",Venture Capital,,,,,,,,,,"132,711"
VCG Partners,https://www.crunchbase.com/organization/vcg-partners,1,,"Yangon, Yangon, Myanmar",VinaCapital is an investment management and real estate development firm in Vietnam.,Private Equity Firm,,1,,1,,,,,,"132,637"
Matt Perrott,https://www.crunchbase.com/person/matt-perrott,,,"Melbourne, Victoria, Australia",Matt Perrott is the Co-Founder at BuildPass.,,,,,,,,,,,"132,638"
Paul Barroso,https://www.crunchbase.com/person/paul-barroso,,,"Madrid, Madrid, Spain",Paul Barroso is a CEO & Co-Founder at Atani. He attended CEU Cardenal Herrera University.,,,,,,,,,,,"132,712"
Ithamar Sorek,https://www.crunchbase.com/person/ithamar-sorek,,,"San Francisco, California, United States",Ithamar Sorek is a Business Development enthusiast with a broad range of international sales experience on a variety of platforms. Ithamar s...,,"Early Stage Venture, Seed",,,,,,,,,"132,714"
Micro Tuber,https://www.crunchbase.com/organization/micro-tuber,,,"Singapore, Central Region, Singapore","Micro Tuber is a crowdfunding platform that connects people and farmers by funding, staking, and rewarding the user and farmers.",,,,,,,,,,,"132,640"
David Charbonneau,https://www.crunchbase.com/person/david-charbonneau-26c4,,,"Montréal, Quebec, Canada",David Charbonneau is the managing partner at Boreal Ventures.,Investment Partner,,,3,,,,,,,"132,641"
InnoCapital,https://www.crunchbase.com/organization/innocapital,2,,"Amsterdam, Noord-Holland, The Netherlands","InnoCapital is specialized in originating transactions, raising equity and arranging debt for real estate investors.",Private Equity Firm,,2,,2,,,,,,"132,716"
Hamzah Nassif,https://www.crunchbase.com/person/hamzah-nassif,,,"Toronto, Ontario, Canada","Hamzah is Co-founder & Principal at iMENA Group, where he leads the planning and implementation of the company's investment and operating st...",Investment Partner,,,1,,,,,,,"132,717"
Ian Chiang,https://www.crunchbase.com/person/ian-chiang,,,"New York, New York, United States",Founder of Ola Health.,Investment Partner,,,3,,,,,,,"132,645"
Jon Schulz,https://www.crunchbase.com/person/jon-schulz,1,,"Irvine, California, United States","Jon Schulz joined Specific Media in 2008 as Senior Vice President of Global Category Development, growing revenue in the global automotive c...",Individual/Angel,Seed,1,,,,,,,,"132,719"
Mario Mazzone,https://www.crunchbase.com/person/mario-mazzone,,,,Mario Mazzone is the Associate of Keyhorse Capital (KSTC). Mario Mazzone attended the University of Virginia Darden School of Business.,,"Early Stage Venture, Seed",,,,,,,,,"132,646"
Neeraj Gupta,https://www.crunchbase.com/person/neeraj-gupta,1,1,"San Francisco Bay Area, California, United States","SVP, Engineering & Cloud Operations at Sift.",Individual/Angel,Seed,1,,,,1,,,,"132,647"
Cedric Cops,https://www.crunchbase.com/person/cedric-cops,,,"Amsterdam, Noord-Holland, The Netherlands",Cedric Cops,Investment Partner,,,1,,,,,,,"132,648"
Mark Weinberger,https://www.crunchbase.com/person/mark-weinberger,,,"Washington, District of Columbia, United States","Mark Weinberger is the Global Chairman & CEO of EY, a leading global professional services organization that provides assurance, tax, transa...",,,,,,,,,,,"132,650"
Daniel Wainstein,https://www.crunchbase.com/person/daniel-wainstein,,,,Daniel Wainstein is a Managing Partner and Chief Operating Officer of Keystone.,Investment Partner,,,1,,,,,,,"132,649"
Arnaud Deymier,https://www.crunchbase.com/person/arnaud-deymier,1,,,Arnaud Deymier (Olinn),Individual/Angel,,1,,,,,,,,"132,722"
Eli Aheto,https://www.crunchbase.com/person/eli-aheto,,,,"Eli Aheto is a Managing Director on the BeyondNetZero team. Before joining BeyondNetZero, Aheto led investments in renewable energy, mobilit...",Investment Partner,,,6,,,,,,,"132,651"
Dashu Evergreen,https://www.crunchbase.com/organization/dashu-evergreen,5,,,Dashu Evergreen,,,3,,,,,,,,"132,652"
Fondren Management,https://www.crunchbase.com/organization/fondren-management,1,1,"Houston, Texas, United States",Fondren Management,Hedge Fund,,1,,1,,1,,,,"132,654"
Keith Gruen,https://www.crunchbase.com/person/keith-gruen-c030,1,,,Keith Gruen,Individual/Angel,Seed,1,,,,,,,,"132,655"
Mike Chalfen,https://www.crunchbase.com/organization/chalfen-ventures,1,,"London, England, United Kingdom",An Investment Firm.,,,1,,,,,,,,"132,656"
Pierre N. Rolin,https://www.crunchbase.com/person/pierre-n-rolin,,,"Toronto, Ontario, Canada",Pierre N. Rolin is Special Advisor for strategy and international business development to the Founders & CEO’s of a select group of world cl...,Investment Partner,,,1,,,,,,,"132,731"
Local Digital,https://www.crunchbase.com/organization/local-digital-aba6,1,,"London, England, United Kingdom",Local Digital provides the resources needed to provide local public services to consumers and taxpayers.,,,1,,1,,,,,,"132,657"
Kevin Hoffberg,https://www.crunchbase.com/person/kevin-hoffberg,,,"United States, North America",Kevin Hoffberg is a Venture Partner at Ulu Ventures. He has spent his career addressing some of the most difficult strategic problems facing...,Investment Partner,,,2,,,,,,,"132,734"
Talabot Finance,https://www.crunchbase.com/organization/talabot-finance,1,,"London, England, United Kingdom",Talabot Finance,,,1,,,,,,,,"132,736"
Matthew Kalmans,https://www.crunchbase.com/person/matthew-kalmans,,,"New York, New York, United States",Matthew Kalmans - Co-CEO & Co-Founder @ Applecart,,,,,,,,,,,"132,661"
Sven Grail,https://www.crunchbase.com/person/sven-grail,,,"Toronto, Ontario, Canada",Sven Grail currently works as the Co-Founder and Co-Executive Chair for MCI OneHealth Technologies Inc. Sven Grail attended Boston Universit...,,,,,,,,,,,"132,662"
Mainardo De Nardis,https://www.crunchbase.com/person/mainardo-de-nardis,1,,"New York, New York, United States","Mainardo de Nardis has been CEO of OMD Worldwide since 2009. OMD Worldwide is a leading global media communications agency, recognized fo...",Individual/Angel,,1,,,,,,,,"132,621"
Seref Mamas,https://www.crunchbase.com/person/seref-mamas,1,,"Tokyo, Tokyo, Japan",Seref Mamas,Individual/Angel,Seed,1,,,,,,,,"132,664"
Slottsbacken,https://www.crunchbase.com/organization/slottsbacken,1,1,"Stockholm, Stockholms Lan, Sweden",Slottsbacken is a venture capital firm that invests in IT related growth stage companies.,Venture Capital,Early Stage Venture,1,,,,1,,,,"132,666"
Abeer Almadawy,https://www.crunchbase.com/person/abeer-almadawy,,,"United Kingdom, Europe","PhD/ Abeer Almadawy  is a public figure known as researcher ,novelist and entrepreneur..She is the founder, Owner and CEO of both British co...",,Late Stage Venture,,,,,,,,,"132,667"
Drew Taylor,https://www.crunchbase.com/person/drew-taylor-2,,,"Los Angeles, California, United States","Mr. Drew Taylor serves as Partner at Digitalis Ventures. Previously, Drew was the Head of New Ventures at Taylor Farms, the world’s largest ...",Investment Partner,,,3,,,,,,,"132,668"
Hu Lei,https://www.crunchbase.com/person/hu-lei,,,"China, Asia",Hu Lei - Director & General Partner @ Blue Lake Capital AG,Investment Partner,,,3,,,,,,,"132,669"
Sumit Keshan,https://www.crunchbase.com/person/sumit-keshan,,,"Bengaluru, Karnataka, India",Sumit Keshan,Investment Partner,,,9,,,,,,,"132,670"
James Garvey,https://www.crunchbase.com/person/james-garvey,,,"Boston, Massachusetts, United States",James Garvey joined SVLS in May 1995 and served as CEO & Managing Partner of SVLS through 2009. James brings a successful healthcare investm...,Investment Partner,,,4,,,,,,,"132,740"
Capital Development Fund,https://www.crunchbase.com/organization/capital-development-fund,1,,,Capital Development Fund is an investment fund.,,,1,,,,,,,,"132,675"
"Rosewood Capital Co., Ltd.",https://www.crunchbase.com/organization/rosewood-capital-co-ltd,1,,"Yasothon, Yasothon, Thailand","Rosewood Capital Co., Ltd. operates as an investment firm.",Venture Capital,Early Stage Venture,1,,,,,,,,"132,676"
LaunchU,https://www.crunchbase.com/organization/launchu-474c,,,"Oberlin, Ohio, United States","venture incubator designed to accelerate the development and launch of Oberlin student, alumni, faculty and staff entrepreneurs.","Accelerator, Entrepreneurship Program, Incubator",,,,,,,On-Site,,2,"132,677"
NordWealth,https://www.crunchbase.com/organization/nordwealth,1,,"Vilnius, Vilniaus Apskritis, Lithuania",Nordwealth Family Office,,,1,,,,,,,,"132,678"
Jorg Dreisow,https://www.crunchbase.com/person/jorg-dreisow,,,"Munich, Bayern, Germany","Jorg Dreisow is Managing Partner at Waterland Private Equity in Munich, Germany. Prior to joining Waterland, Jorg was Head of Group Developm...",Investment Partner,,,1,,,,,,,"132,679"
Jack Purcell,https://www.crunchbase.com/person/jack-purcell,,,"New York, New York, United States",Jack is a Partner of the firm. He focuses primarily on investments in the basic industries sector. Jack serves on the board of directors of ...,,,,,,,,,,,"132,680"
Eugene V. Fife,https://www.crunchbase.com/person/eugene-v-fife,1,,"Boca Raton, Florida, United States","Eugene V. (Gene) Fife is a retired general partner of Goldman Sachs.  Named chairman of Goldman Sachs International in 1988, he played a piv...",Individual/Angel,Seed,1,,,,,,,,"132,681"
Peter Söderberg,https://www.crunchbase.com/person/peter-söderberg,1,,"Monaco, Europe",Peter Söderberg,Individual/Angel,,1,,,,,,,,"132,747"
Albert Zhang,https://www.crunchbase.com/person/albert-zhang-2d55,4,,,Current CS undergrad at Stanford,Individual/Angel,Early Stage Venture,4,,,1,,,,,"132,682"
STITCH Japan,https://www.crunchbase.com/organization/stitch-japan,2,,"Maebashi, Gumma, Japan",Stitch isa company that proposes to create exciting shops,,,2,,,,,,,,"132,683"
ICI Innovation Award Competition,https://www.crunchbase.com/organization/ici-innovation-award-competition,1,,"Tel Aviv, Tel Aviv, Israel",ICI Innovation Award Competition is one of the world’s most significant and prestigious awards for Medical Interventions Startups.,Startup Competition,,1,,1,,,,,,"132,751"
Proya Venture Capital,https://www.crunchbase.com/organization/proya-venture-capital,1,,,Proya Venture Capital is an investment firm.,,,1,,,,,,,,"132,685"
Bertier Luyt,https://www.crunchbase.com/person/bertier-luyt,,,"Paris, Ile-de-France, France","Bertier Luyt was Managing Director, Techstars from December 2016 to June 2018. He is independent consultant, technology management, and inno...",Investment Partner,,,6,,,,,,,"132,686"
Hope Jacoby,https://www.crunchbase.com/person/hope-jacoby,,,"United States, North America","Hope Jacoby is a successful podiatrist in the Houston, Texas, area. She is the chief resident at Western Houston Medical Center. Her colleag...",,,,,,,,,,,"132,755"
Chengdu Zhuosheng Microelectronics,https://www.crunchbase.com/organization/chengdu-zhuosheng-microelectronics,1,,"Zhucheng, Shandong, China",Chengdu Zhuosheng Microelectronics is a electronics company.,,,1,,,,,,,,"132,687"
Media-Deals.org,https://www.crunchbase.com/organization/media-deals-org,,,"Berlin, Berlin, Germany","The UOC is an internationally recognised online university with a community of over 60,000 students.",,,,,,,,,,,"132,756"
Mohit Madan,https://www.crunchbase.com/person/mohit-madan,2,,"Delhi, Delhi, India",Mohit Madan - Co-founder and CEO @ Cloudrino,Individual/Angel,,2,,,,,,,,"132,688"
Opus Online,https://www.crunchbase.com/organization/opus-4,,,"Tallinn, Harjumaa, Estonia","Opus is a leading high-end web development company with offices in the UK, USA and Estonia.",,,,,,,,,,,"132,758"
Medoc AMS,https://www.crunchbase.com/organization/medoc-ams,1,,,Investment,,,1,,1,,,,,,"132,689"
Tomas Vesely,https://www.crunchbase.com/person/tomas-vesely-7ae1,3,,"Prague, Hlavni mesto Praha, Czech Republic",Tomas Vesely,Individual/Angel,"Early Stage Venture, Seed, Venture",1,,,,,,,,"132,691"
Investment and Venture Fund of the Republic of Tatarstan,https://www.crunchbase.com/organization/investment-and-venture-fund-of-the-republic-of-tatarstan,6,,"Kazan, Tatarstan, Russian Federation",Investment and Venture Fund of the Republic of Tatarstan is a non-profit organization created to help foster innovation potential.,"Government Office, Venture Capital",Grant,6,,3,,,,,,"132,762"
BCP Tech,https://www.crunchbase.com/organization/bcp-tech,,,"Kansas City, Missouri, United States",BCP Tech is a technology risk management and insurance partner that provides technology risk management and insurance solutions.,Accelerator,"Private Equity, Venture",,,,,,,2020-04-06,11,"132,764"
John Rogers,https://www.crunchbase.com/person/john-rogers-3,,,"San Francisco, California, United States","John Rogers is a Partner and the global Education Sector Lead for TPG’s $2.1 billion Rise Fund which is committed to achieving positive, mea...",Investment Partner,Private Equity,,4,,,,,,,"132,693"
LAFV,https://www.crunchbase.com/organization/lafv,,,"Vaduz, Vaduz, Liechtenstein","LAFV specializes in funding as well as provides complete investment management services for custodian banks, law firms, and auditors.",,,,,,,,,,,"132,766"
Christof Hettich,https://www.crunchbase.com/person/christof-hettich,,,"Frankfurt, Hessen, Germany","Hettich has extensive experience in the legal, financial and economical aspects of structuring and restructuring of medium-sized and public ...",Investment Partner,,,7,,,,,,,"132,694"
Carlton Fowler,https://www.crunchbase.com/person/carlton-fowler-aae6,,,"San Francisco, California, United States",Carlton Fowler is the current Co-Founding Partner & Managing Partner of Goat Rodeo Capital. He previously worked at Granters Drinks as a Co-...,Investment Partner,,,1,,,,,,,"132,695"
ReviewsFund USA,https://www.crunchbase.com/person/reviewsfund-usa,,,"United States, North America",ReviewsFundUSA Is One Of The Best Digital Marketing Services Providers In The USA. We are looking forward to providing the best quality serv...,,"Grant, Late Stage Venture, Secondary Market, Seed",,,,,,,,,"132,697"
Saul Vargas,https://www.crunchbase.com/person/saul-vargas-6a68,,,"Austin, Texas, United States",CTO at SS Ventures,,Seed,,,,,,,,,"132,699"
Sean Christie,https://www.crunchbase.com/person/sean-christie-ebc7,1,,,"Sean Christie (born April 21, 1974) is the Chief Executive Officer of Carver Road Capital. Previously, Christie served as the President of E...",Individual/Angel,,1,,,,,,,,"132,700"
Alexander Pitt,https://www.crunchbase.com/person/alexander-pitt,,,"London, England, United Kingdom",Alexander Pitt - Co-Founder & Director of Growth @ Mustard Seed,,,,,,,,,,,"132,702"
Stephen Kelly,https://www.crunchbase.com/person/stephen-kelly-2,2,,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Stephen Kelly became Chief Executive of Sage in November 2014. He has over 30 years’ leadership experience in the technology sector having l...,Individual/Angel,,2,,1,,,,,,"132,703"
A&H Haiat y Amezcua,https://www.crunchbase.com/organization/a-h-haiat-y-amezcua,1,,"Miguel Hidalgo, Distrito Federal, Mexico",A&H Haiat y Amezcua provides services for the benefit of clients and investors.,,,1,,1,1,,,,,"132,775"
Hayes Metzger,https://www.crunchbase.com/person/hayes-metzger,1,,"San Francisco, California, United States","Hayes is a founder and Chief Strategy Officer of Brandcast. He was formerly co-founder of BandPage, a content management platform for the mu...",Individual/Angel,Seed,1,,,,,,,,"132,704"
Equity 25-3,https://www.crunchbase.com/organization/equity-25-3,,,"Montréal, Quebec, Canada",Equity 25-3 is a fund created to target companies leveraging diversity as a vector of development and expansion.,Private Equity Firm,,,,,,,,,,"132,776"
National Grape Research Alliance,https://www.crunchbase.com/organization/national-grape-research-alliance,1,,"Sacramento, California, United States",Organization dedicated to support grape research,,,1,,,,,,,,"132,705"
BIC Araba (Centro de Empresas e Innovación de Álava),https://www.crunchbase.com/organization/centro-de-empresas-e-innovaci-n-de-lava-ceia,,,"Vitoria-gasteiz, Pais Vasco, Spain","BIC Araba, Business and Innovation Centre de Alava, SA has been providing support services to entrepreneurs and businesses.",Incubator,"Crowdfunding, Early Stage Venture, Grant, Late Stage Venture, Non Equity Assistance, Private Equity, Seed",,,,,,,,,"132,706"
Kenneth J. Ryan,https://www.crunchbase.com/person/kenneth-j-ryan,,,"Rehoboth, Massachusetts, United States","Ken Ryan is Assistant Vice President and Director, Institutional Relationship Management. Focusing primarily on our institutional client bas...",,,,,,,,,,,"132,707"
Made People,https://www.crunchbase.com/organization/made-people,1,,"Stockholm, Stockholms Lan, Sweden",Digital commerce agency,,,1,,,,,,,,"132,708"
Deepka Rana,https://www.crunchbase.com/person/deepka-rana,,,"London, England, United Kingdom",Deepka Rana - Investment Manager @ Northzone,Investment Partner,,,2,,,,,,,"132,709"
W&T Family,https://www.crunchbase.com/organization/w-t-family,1,,,W&T Family,,,1,,,,,,,,"132,710"
AET,https://www.crunchbase.com/organization/aet-b1ec,1,,"Kawasaki Si, Kanagawa, Japan","AET provides development, manufacturing, sales, import-export services for software and hardware equipment.",,,1,,,,,,,,"132,711"
Matthew Katten,https://www.crunchbase.com/person/matthew-katten,,,"San Francisco, California, United States",Matthew Katten currently works as Portfolio Manager at Woodline Partners.,Investment Partner,,,1,,,,,,,"132,712"
Ronald Reuben,https://www.crunchbase.com/person/ronald-reuben-b291,1,,"Montréal, Quebec, Canada",Ronald Reuben,Individual/Angel,,1,,,,,,,,"132,784"
Apera Capital,https://www.crunchbase.com/organization/apera-capital,1,1,,Apera Capital,,,1,,1,,1,,,,"132,788"
Career index,https://www.crunchbase.com/organization/career-index,3,,"Tokyo, Tokyo, Japan",Career index is operates job information portals.,,,3,,2,,,,,,"132,713"
Egret Healthcare Ventures,https://www.crunchbase.com/organization/egret-healthcare-ventures,2,,"Buffalo, New York, United States",Egret Healthcare Ventures invests in and incubates cutting-edge medical technologies.,Micro VC,Seed,2,,2,,,,,,"132,792"
Laurent Alexandre,https://www.crunchbase.com/person/laurent-alexandre,2,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Laurent Alexandre,Individual/Angel,Seed,1,,,,1,,,,"132,714"
Spencer Costanzo,https://www.crunchbase.com/person/spencer-costanzo,,,"Seattle, Washington, United States",Product Designer & Investor. Co-Founder Spreesy (acquired 2018). Founder Malibu Apps (acquired 2015). Product Designer CommentSold (2018-202...,,Seed,,,,,,,,,"132,715"
