Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Midea Cloud,https://www.crunchbase.com/organization/midea-cloud,,,"Foshan, Guangdong, China",Midea Cloud is a full-value chain cloud service expert who understands the manufacturing industry.,,,,,,,,,,,"84,017"
Atakan Atalar,https://www.crunchbase.com/person/atakan-atalar,3,,"Izmir, Izmir, Turkey",Atakan Atalar is the Founder of Atanova Ventures. He previously worked at RemoteTeam.com (acquired by Gusto) as an Investor. Atakan Atalar a...,"Investment Partner, Individual/Angel","Early Stage Venture, Late Stage Venture, Seed",3,1,,,,,,,"84,018"
Fatoumata Bâ,https://www.crunchbase.com/person/fatoumata-ba,,,"Lagos, Lagos, Nigeria","Fatoumata BA is a Board Member, Investor & Entrepreneur currently the Founder & CEO of Janngo, the #1 tech for good platform in Africa. At J...",Investment Partner,,,4,,,,,,,"84,019"
William I Campbell,https://www.crunchbase.com/person/william-i-campbell,1,1,,"Bill Campbell is a Senior Advisor for JPMorgan Chase & Co. He serves as President of Sanoch Management, a consulting and investment firm for...",Individual/Angel,,1,,,,1,,,,"84,020"
Jonathan Lewy,https://www.crunchbase.com/person/jonathan-lewy,1,,"San Francisco, California, United States",Jonathan Lewy is the founder of Investo.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"84,021"
Cornerstone Investment Partners,https://www.crunchbase.com/organization/cornerstone-investment-partners-a8cf,1,,"Seocho, Seoul-t'ukpyolsi, South Korea",Cornerstone Investment Partners is a business management and investment company.,,,1,,,,,,,,"84,081"
GxPartners,https://www.crunchbase.com/organization/gxpartners,14,1,"Fukuoka, Fukuoka, Japan","GxPartners not only provides funding, but also fosters startup growth by combining the resources of partner operating companies.","Startup Competition, Venture Capital",,14,,2,,1,,,,"84,025"
Idea Center at the University of Notre Dame,https://www.crunchbase.com/organization/idea-center-at-the-university-of-notre-dame,2,,"South Bend, Indiana, United States",The IDEA Center is the fundamental resource for all commercialization and entrepreneurial activities at the University of Notre Dame.,Accelerator,,1,,,,,,,,"84,027"
The Greenhouse,https://www.crunchbase.com/organization/the-greenhouse-c4df,,,"Dubai, Dubai, United Arab Emirates",The Greenhouse is a retail tech-accelerator program focused on accelerating technology-driven solutions.,Accelerator,,,,,,,,2019-11-10,2,"84,028"
Charles Phillips,https://www.crunchbase.com/person/charles-phillips,4,,"New York, New York, United States","Charles Phillips is the Managing Partner, Co-founder RECOGNIZE. He attended United States Air Force Academy.","Investment Partner, Individual/Angel",,4,2,1,3,,,,,"84,030"
"Ralph C. Wilson, Jr. Foundation",https://www.crunchbase.com/organization/ralph-c-wilson-jr-foundation,5,,"Detroit, Michigan, United States","Ralph C. Wilson, Jr. Foundation is a Foundation.",,,5,,5,1,,,,,"84,032"
Jesse Derris,https://www.crunchbase.com/person/jesse-derris,,,"New York, New York, United States",Jesse Derris is the Founder and CEO of Derris. He previously worked at Sunshine Sachs as a Senior Vice President. Jesse Derris attended the ...,Investment Partner,,,1,,,,,,,"84,001"
DUhatch,https://www.crunchbase.com/organization/duhatch,,,"Durham, North Carolina, United States",DUhatch helps students transform innovative ideas into viable business and social ventures,Incubator,,,,,,,,,,"84,033"
iHub Anubhuti-IIITD Foundation,https://www.crunchbase.com/organization/ihub-anubhuti-iiitd-foundation,1,,"New Delhi, Delhi, India","The iHub Anubhuti-IIITD Foundation's goal is to provide a dynamic environment for entrepreneurship, research, and development in India.",,,1,,,,,,,,"84,034"
Changrui Zhuoshi Fund,https://www.crunchbase.com/organization/changrui-zhuoshi-fund,1,,,Changrui Zhuoshi Fund is an Investment firm.,,,1,,,,,,,,"84,035"
Fenglei Fang,https://www.crunchbase.com/person/fenglei-fang,,,"China, Asia",Fenglei Fang - Founding Partner & Chairman @ HOPU Investment Management Company,,,,,,,,,,,"84,038"
Shirley Crystal Chua,https://www.crunchbase.com/person/shirley-crystal-chua,,,"Singapore, Asia","Shirley Crystal Chua is the Founder and CEO of Golden Equator Group. She previously worked at Citi as a Director, Citibank Singapore. Shirle...",,,,,,,,,,,"84,039"
Karnataka Trustee,https://www.crunchbase.com/organization/karnataka-trustee,1,,"Bengaluru, Karnataka, India",Karnataka Trustee is an investment firm.,Venture Capital,Early Stage Venture,1,,,,,,,,"84,091"
White Sand Group,https://www.crunchbase.com/organization/white-sand-group,1,,"Chicago, Illinois, United States",White Sand Group is reportedly Elliott Donnelly angel investment group. It does not as of late 2008 have a web presence.,Angel Group,Early Stage Venture,1,,,,,,,,"84,041"
China First Capital Group,https://www.crunchbase.com/organization/china-first-capital-group,3,1,"Central, Hong Kong Island, Hong Kong",China First Capital Group is an investment holding company provides investments in China.,Venture Capital,,3,,3,,1,,,,"84,042"
Make It in Brooklyn,https://www.crunchbase.com/organization/make-it-in-brooklyn,1,,"Brooklyn, New York, United States",Make It in Brooklyn is an initiative that supports entrepreneurship and promotes a lasting innovation ecosystem.,Entrepreneurship Program,,1,,1,1,,,,,"84,045"
M7 Alternative Investment Strategies Asia,https://www.crunchbase.com/organization/m7-alternative-investment-strategies-asia,1,1,"London, England, United Kingdom","M7 Alternative Investment Strategies Asia focuses on alternative investments in Asia, is a subsidiary of M7 Real Estate Ltd.",,,1,,1,,1,,,,"84,046"
Hyungseok Dino Ha,https://www.crunchbase.com/person/hyungseok-dino-ha,3,,"San Francisco, California, United States",Dino is co-founder and CEO of Memebox Corporation.  Dino grew up fascinated by computers and self-taught himself C+ coding language at a you...,Individual/Angel,Seed,3,,,1,,,,,"84,047"
Pete Kruskall,https://www.crunchbase.com/person/peter-kruskall,,,"Boston, Massachusetts, United States","Prior to co-founding Kensho, Pete was a Software Engineer at Google, where he worked on the Gmail team as well as on Google.org's Access Tea...",,"Early Stage Venture, Seed",,,,,,,,,"84,048"
Greg Moon,https://www.crunchbase.com/person/greg-moon,,,"Seoul, Seoul-t'ukpyolsi, South Korea",Greg overseas all investment activities at SoftBank Ventures Korea as well as the operations of SoftBank Korea. Since the establishment of S...,Investment Partner,,,9,,,,,,,"84,049"
Senn,https://www.crunchbase.com/organization/senn,1,,"Saint Gallen, Sankt Gallen, Switzerland","Senn offers development, planning, and realization of real estate since 1965.",,,1,,,,,,,,"84,052"
Olaoluwa Osuntokun,https://www.crunchbase.com/person/olaoluwa-osuntokun,,,"Santa Barbara, California, United States","Olaoluwa received his B.S and M.S in CS from UCSB. During his graduate studies he focused on the field of applied cryptography, specifically...",,,,,,,,,,,"84,102"
G. Scott Paterson,https://www.crunchbase.com/person/g-scott-paterson,2,,"Toronto, Ontario, Canada",G. Scott Paterson is a Toronto-based technology and media venture capitalist.  Mr. Paterson began his career in the investment industry s...,Individual/Angel,Seed,2,,,,,,,,"84,051"
Thomas Greer,https://www.crunchbase.com/person/thomas-l-greer,,,"Atlanta, Georgia, United States","Mr. Greer is a Founder and Partner of Fulcrum Equity Partners. He has over 20 years of investment, financial and operating experience. Mr. G...",Investment Partner,,,12,,,,,,,"84,104"
Andres Kupervaser-Gould,https://www.crunchbase.com/person/andres-kupervaser-gould,1,,"Buenos Aires, Distrito Federal, Argentina",Angel investor and Head of Community Rounds at Wefunder,Individual/Angel,,1,,,,,,,,"84,054"
Dan McKinney,https://www.crunchbase.com/person/dan-mckinney,,,"Wayne, Pennsylvania, United States",Dan McKinney is the Co-founder and Partner of NextStage.,Investment Partner,,,13,,,,,,,"84,055"
M4ever,https://www.crunchbase.com/organization/m4ever,1,,"Singapore, Central Region, Singapore",M4ever is an investment company.,,,1,,,,,,,,"84,056"
Allan Leinwand,https://www.crunchbase.com/person/allan-leinwand,,,"San Francisco, California, United States","Leinwand is currently VP and CTO, Cloud Platform and Infrastructure of ServiceNow. His career spans over 25 years in the technology industry...",,,,,,,,,,,"84,057"
Innosphere Ventures,https://www.crunchbase.com/organization/innosphere-ventures,1,,"Fort Collins, Colorado, United States",Innosphere Ventures is a venture capital firm.,Venture Capital,,1,,1,1,,,,,"84,058"
Wanxiang Qianchao,https://www.crunchbase.com/organization/wanxiang-qianchao,1,,"Hangzhou, Zhejiang, China",Wanxiang Qianchao manufactures and markets a variety of auto parts.,,,1,,,,,,,,"84,059"
Augie Cruciotti,https://www.crunchbase.com/person/augie-cruciotti,,,,Augie Cruciotti moved from director to chairman of the board in January 2009. He has been a managing director with the Anschutz Investment C...,,,,,,,,,,,"84,107"
Campsix,https://www.crunchbase.com/organization/campsix-3,1,1,"San Francisco, California, United States",Campsix is a full service B2B Internet incubator.,,,1,,,,1,,,,"84,060"
M1 New Ventures,https://www.crunchbase.com/organization/m1-new-ventures,,,"New York, New York, United States","M1 is an investment firm focused on buying, managing, and renovating multifamily communities in major, growing US markets.",,,,,,,,,,,"84,108"
Peter Bisgaard,https://www.crunchbase.com/person/peter-bisgaard,,,"San Francisco, California, United States","Peter joined Novo Ventures (US) Inc. in San Francisco, California in 2009. He is a member of the Board of Directors of Alder Biopharmaceutic...",Investment Partner,,,9,,,,,,,"84,109"
Global Advisors Bitcoin Investment Fund,https://www.crunchbase.com/organization/global-advisors-bitcoin-investment-fund,1,,"St. Helier, NA - Jersey, Jersey",Global Advisors Bitcoin Investment Fund PLC is a Jersey-regulated fund investing in the bitcoin ecosystem.,,,1,,,,,,,,"84,061"
Swapna Gupta,https://www.crunchbase.com/person/swapna-gupta,,,"Bengaluru, Karnataka, India","Swapna Gupta is a Kauffman Fellow of Class 25 at Kauffman Fellows and Investor and Board Observer for Zuddl, Locus.s, Shadowfax, Stellapps T...",Investment Partner,,,1,,,,,,,"84,062"
Paul Cooley,https://www.crunchbase.com/person/paul-cooley,,,"Denver, Colorado, United States",Mr. Cooley is responsible for portfolio company oversight and controls as well as operational due diligence activities. Prior to joining the...,,,,,,,,,,,"84,063"
Jo Webber,https://www.crunchbase.com/person/dr-jo-webber,,,"Los Angeles, California, United States",Jo Webber is the Founder and CEO of Pod Network and President of STEMconnector.,Investment Partner,,,2,,,,,,,"84,064"
Robert R. McCormick Foundation,https://www.crunchbase.com/organization/robert-r-mccormick-foundation,4,,"Chicago, Illinois, United States",The Robert R. McCormick Foundation helps develop engaged citizen leaders and makes life in communities better through philanthropic.,,,4,,4,,,,,,"84,065"
Fast Track Capital,https://www.crunchbase.com/organization/fast-track-capital,3,,"Stockholm, Stockholms Lan, Sweden",Fast Track Capital is a financial company that provide angels funding.,Angel Group,,3,,,,,,,,"84,066"
Alex Stephany,https://www.crunchbase.com/person/alex-stephany,1,,"London, England, United Kingdom","Alex Stephany is the Founder and CEO of Beam. Previously, he was CEO of JustPark and remains a Board Advisor. He is the author of The Busi...",Individual/Angel,,1,,,,,,,,"84,117"
David Maestri,https://www.crunchbase.com/person/david-maestri,2,,"San Francisco, California, United States","Dave is the co-founder and Chief Product Officer of Metamoki, Inc. In 2008 Maestri created ""Mob Wars,"" the first text based crime RPG on wha...",Individual/Angel,Seed,2,,,1,,,,,"84,068"
Goxo,https://www.crunchbase.com/organization/goxo,1,,"Madrid, Madrid, Spain",Helping restaurants to grow their business online,,,1,,1,,,,,,"84,069"
WeSprint,https://www.crunchbase.com/organization/wesprint-8ba6,4,,"Montpellier, Languedoc-Roussillon, France","WeSprint is a hub which brings community events, startup acceleration, entrepreneur mentorship & capitals for startups","Accelerator, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",4,,4,,,On-Site,,20,"84,070"
Todd Krumholz,https://www.crunchbase.com/person/todd-krumholz,,,"Dallas, Texas, United States",Founder at JTK Talent,,"Convertible Note, Early Stage Venture, Private Equity, Seed",,,,,,,,,"84,071"
Kyosei Ventures,https://www.crunchbase.com/organization/kyosei-ventures,2,,"Singapore, Central Region, Singapore","Kyosei Ventures is an Investment Holdings Company that aims to create, seed, invest and grow companies",Angel Group,Early Stage Venture,2,,1,,,,,,"84,074"
Dave Ladouceur,https://www.crunchbase.com/person/dave-ladouceur,1,,"Boulder, Colorado, United States","Dave Ladouceur is the Founder, CTO and CEO of Life AI. He was an Acting Chief Operating Officer at Just Bio Fiber. He attended the Universit...",Individual/Angel,Seed,1,,,,,,,,"84,075"
Oscar Moralez,https://www.crunchbase.com/person/oscar-moralez,,,"Indianapolis, Indiana, United States","Oscar Moralez received his bachelor’s of science degree in medical technology from the University of Texas, Southwestern Medical Center at D...",Investment Partner,,,6,,,,,,,"84,076"
Benoit Leclercq,https://www.crunchbase.com/person/benoit-leclercq,1,,,"Benoit is a member of Mulliez Family and an industrial entrepreneur with over 20 years of operational experience. Since 2011, he has relocat...",Individual/Angel,,1,,,,,,,,"84,077"
Fred Tanada,https://www.crunchbase.com/person/fred-tanada,,,"San Mateo, California, United States","A seasoned founder and executive, Fred Tanada has worked in Corporate Finance, Management Consulting, Venture Capital, Web3 and, AI and Self...",,"Early Stage Venture, Late Stage Venture, Seed",,,,,,,,,"84,078"
Black Desert Online,https://www.crunchbase.com/organization/black-desert-online,1,,,Black Desert Online is an video games.,,,1,,,,,,,,"84,079"
Abdulrahman ALJadhee,https://www.crunchbase.com/person/abdulrahman-aljadhee,1,,"Riyadh, Ar Riyad, Saudi Arabia",Abdulrahman ALJadhee,"Investment Partner, Individual/Angel",,1,1,,,,,,,"84,125"
EuroScope Capital,https://www.crunchbase.com/organization/firsteurope,,,"New York, New York, United States","EuroScope Capital is an international boutique investment bank that offers mergers and acquisitions, cross border, and sell side advisory.",Investment Bank,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity",,,,,,,,,"84,126"
Cate Grey Capital,https://www.crunchbase.com/organization/cate-grey-capital,,,"Frisco, Texas, United States",Cate Grey Capital is a real estate firm focused on the acquisition and operation of multifamily properties.,Private Equity Firm,,,,,,,,,,"84,081"
PS Team,https://www.crunchbase.com/organization/ps-team,1,,"Stuttgart, Baden-Wurttemberg, Germany","PS Team develops IT solutions for the mobility, automotive and financial sectors.",,,1,,1,,,,,,"84,082"
MindCoin Capital,https://www.crunchbase.com/organization/mindcoin-capital,,,"Birmingham, Alabama, United States",MindCoin Capital provides funding and assistance to aspiring businesses.,Private Equity Firm,,,,,,,,,,"84,083"
Scott Essex,https://www.crunchbase.com/person/scott-essex,,,"New York, New York, United States","Scott Essex is Head of the Private Debt Americas business unit, based in New York. He is a member of the Global Investment Committee, Chairm...",Investment Partner,,,1,,,,,,,"84,084"
Bloomit Ventures,https://www.crunchbase.com/organization/bloomit-ventures,9,,"Maarsbergen, Utrecht, The Netherlands",Bloomit is an active investor in and accelerator of Light Electric Vehicles (LEV).,Accelerator,,9,,2,,,,,,"84,085"
Gang Wang,https://www.crunchbase.com/person/wang-gang,15,1,"Hangzhou, Zhejiang, China",Gang Wang,Individual/Angel,Seed,14,,5,1,1,,,,"84,086"
BSP Funds,https://www.crunchbase.com/organization/bsp-funds,3,,"Toronto, Ontario, Canada",BSP provides services to investors within the Hedge Fund universe.,Hedge Fund,,1,,,,,,,,"84,087"
Adipta,https://www.crunchbase.com/organization/adipta,,,"Dover, Delaware, United States","Adipta is a private equity firm that offers artificial intelligence solutions like cognitive assistants, PV telegram, and more.",Private Equity Firm,,,,,,,,,,"84,088"
Roby Stancel,https://www.crunchbase.com/person/roby-stancel,1,,"Berlin, Berlin, Germany","Roby has been connecting the spaces of design thinking innovation, technology and business strategy for 25 years. He was part of the small t...",Individual/Angel,,1,,,,,,,,"84,089"
Stefano Buono,https://www.crunchbase.com/person/stefano-buono,,,"Torino, Piemonte, Italy",Stefano Buono is the Founder and Chief Executive Officer at Newcleo.,Investment Partner,,,1,,,,,,,"84,090"
SV Stars Venture Capital,https://www.crunchbase.com/organization/sv-stars-venture-capital,6,3,"Luxembourg, Luxembourg, Luxembourg",Angel tickets in Europe,Angel Group,Seed,6,,,,3,,,,"84,091"
G2G Partners,https://www.crunchbase.com/organization/g2g-partners,1,,"Kangnam, Cholla-namdo, South Korea",G2G Partners is an HR consulting company.,,,1,,,,,,,,"84,092"
Rongzhi Hexing,https://www.crunchbase.com/organization/fusion-of-wisdom-and-prosperity,1,,,Fusion of wisdom and prosperity is an Investment firm.,,,1,,,,,,,,"84,093"
Proks Capital,https://www.crunchbase.com/organization/proks-capital,1,,"Riga, Riga, Latvia",Proks Capital supports innovative projects that we believe in rapid growth.,Venture Capital,Early Stage Venture,1,,,,,,,,"84,095"
Ricky Engelberg,https://www.crunchbase.com/person/ricky-engelberg,2,,"Boston, Massachusetts, United States",Ricky Engelberg CMO at Vistaprint. Attended The University of Georgia.,Individual/Angel,,2,,,,,,,,"84,094"
Sumant Kasliwal,https://www.crunchbase.com/person/sumant-kasliwal,,,"Mumbai, Maharashtra, India","Sumant Kasliwal is the Founder, CEO at 20Dresses.com",,,,,,,,,,,"84,096"
Yoshimoto Investment,https://www.crunchbase.com/organization/yoshimoto-kogyo,5,1,"Tokyo, Tokyo, Japan","Yoshimoto Kogyo Co., Ltd is an investment firm based in Tokyo.",,,5,,2,,1,,,,"84,097"
Guanyu Technology,https://www.crunchbase.com/organization/guanyu-technology,1,,"Xiamen, Fujian, China",Guanyu Technology is an enterprise focusing on the production of solar cell components.,,,1,,,,,,,,"84,098"
Hemlock Capital Partners,https://www.crunchbase.com/organization/hemlock-capital-partners,,,"Toronto, Ontario, Canada","Hemlock is a privately held investment fund focused on acquiring, developing and actively managing a single small-to-medium sized business.","Private Equity Firm, Venture Capital",,,,,,,,,,"84,099"
Jay Saraswat,https://www.crunchbase.com/person/jay-saraswat-90df,,,,Jay Saraswat is the Founder and CEO at WebMobril Technologies. He attended Institute of Management Studies.,,,,,,,,,,,"84,100"
Sunil Kaul,https://www.crunchbase.com/person/sunil-kaul,,,"Singapore, Central Region, Singapore",Sunil Kaul - Managing Director and Operating Partner @ The Carlyle Group,Investment Partner,,,1,,,,,,,"84,101"
Ian Borthwick,https://www.crunchbase.com/person/ian-borthwick,5,1,"New York, New York, United States",Ian Borthwick,Individual/Angel,Seed,5,,,2,1,,,,"84,103"
Her Capital,https://www.crunchbase.com/organization/her-capital,1,,"Singapore, Central Region, Singapore",Female-focused seed-stage VC,Venture Capital,Early Stage Venture,1,,,,,,,,"84,141"
LambdaTest,https://www.crunchbase.com/organization/lambdatest-5ab5,1,,"San Francisco, California, United States","LambdaTest provides software testing, cloud infrastructure, automation platform, and software testing services.",Startup Competition,Grant,1,,1,,,,,,"84,104"
Sequoia Sprout,https://www.crunchbase.com/organization/sequoia-sprout,3,,,Sequoia Sprout,Venture Capital,,3,,,,,,,,"84,105"
Harmony Capital,https://www.crunchbase.com/organization/harmony-capital-2317,4,,"Shenzhen, Guangdong, China",Harmony Capital is an investment firm.,Venture Capital,,3,,2,,,,,,"84,142"
Vigmostad & Bjørke,https://www.crunchbase.com/organization/vigmostad-bjørke-as,1,,"Bergen, Hordaland, Norway",Vigmostad & Bjørke AS publishes fiction and non-fiction books.,,,1,,1,,,,,,"84,106"
Kravis Investment Partners,https://www.crunchbase.com/organization/kravis-investment-partners,4,1,"New York, New York, United States",Kravis Investment Partners,,,2,,,,1,,,,"84,144"
Zhengyuan Lu,https://www.crunchbase.com/person/zhengyuan-lu,,,"New York, New York, United States",Zhengyuan Lu - Managing Director @ Neuberger Berman,Investment Partner,"Debt, Early Stage Venture, Private Equity, Venture",,5,,,,,,,"84,107"
Alan Hudson,https://www.crunchbase.com/person/alan-hudson,,,"London, England, United Kingdom","Alan Hudson is the co-founder and general partner at GMG Ventures. Prior to that, he served as the chief investment officer of Guardia Media...",Investment Partner,,,4,,,,,,,"84,108"
IT Co,https://www.crunchbase.com/organization/it-co,1,,"Yaroslavl, Yaroslavl', Russian Federation",Leading Russian systems integrator,,,1,,,,,,,,"84,110"
Aarambh Ventures,https://www.crunchbase.com/organization/aarambh-ventures,,,"Gurgaon, Haryana, India",Aarambh Ventures is a mentorship driven startup accelerator that helps entrepreneurs drive sustainable economic growth and innovation.,Accelerator,Seed,,,,,,,,,"84,111"
Zeiad Idris,https://www.crunchbase.com/person/zeiad-idris,1,,"London, England, United Kingdom",Zeiad Idris Co-Founder & CEO at Algbra.,Individual/Angel,,1,,,,,,,,"84,112"
Kamil Suda,https://www.crunchbase.com/person/kamil-suda,,,"Warsaw, Mazowieckie, Poland","Investment Executive, joined in 2016. Kamil is a member of the CVC Eastern Europe & Middle East team and is based in Warsaw. Prior to joini...",,,,,,,,,,,"84,114"
Gustav Otto,https://www.crunchbase.com/person/gustav-otto,,,,"Gustav Otto was a German aircraft and aircraft engine designer and manufacturer. Gustav was born in Cologne to Nicolaus August Otto, the fou...",,,,,,,,,,,"84,115"
Alexander Friedhoff,https://www.crunchbase.com/person/alexander-friedhoff,1,,"Singapore, Asia",Alexander Friedhoff is the co-founder and CEO of etaily.,Individual/Angel,,1,,,,,,,,"84,116"
Shashi Seth,https://www.crunchbase.com/person/shashi-seth,,,"San Francisco, California, United States","Shashi Seth was appointed President/Tribune Digital Ventures in May, 2013. Tribune Digital Ventures is a newly-formed unit of the Tribune Co...",,,,,,,,,,,"84,154"
Ankit Dudhwewala,https://www.crunchbase.com/person/ankit-dudhwewala,1,,"Ahmedabad, Gujarat, India","Ankit Dudhwewala is the Chief Executive Officer and Founder of CallHippo, Co-Founder of Appit Simple Infotek, and Co-Founder of SoftwareSugg...",Individual/Angel,,1,,1,,,,,,"84,117"
Headland Capital Partners,https://www.crunchbase.com/organization/headland-capital-partners-inc,,,"Vancouver, British Columbia, Canada",Headland Capital Partners nurtures lower-middle market businesses that have commercialized products and sustainable advantage.,"Private Equity Firm, Venture Capital",Private Equity,,,,,,,,,"84,118"
Comune di Milano,https://www.crunchbase.com/organization/comune-di-milano,1,,"Milan, Lombardia, Italy",Comune di Milano is a government administration.,,,1,,1,,,,,,"84,120"
Velantic Investments,https://www.crunchbase.com/organization/velantic-investimentos,1,,"São Paulo, Sao Paulo, Brazil",Velantic Investments is a venture capital firm that invests in information technology companies.,"Incubator, Venture Capital","Early Stage Venture, Seed",1,,1,,,,,,"84,164"
Mario de Lara,https://www.crunchbase.com/person/mario-de-lara,,,"Curitiba, Parana, Brazil",Mario de Lara is the founder and managing partner at Caravela Capital.,Investment Partner,,,4,,,,,,,"84,123"
