Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Kee Lock Chua,https://www.crunchbase.com/person/chua-kee-lock,,,"Singapore, Central Region, Singapore",Kee Lock Chua is the Managing Partner at Vertex Ventures. He has been a non-executive member of Logitech's board of directors since 2000 and...,Investment Partner,,,6,,,,,,,"48,025"
Sean Park,https://www.crunchbase.com/person/sean-park,7,1,"Geneva, Geneve, Switzerland","Sean Park combines a powerful mix of entrepreneurial, investment and corporate experience and is widely recognized as a leading independent ...","Investment Partner, Individual/Angel","Early Stage Venture, Seed",6,51,,2,1,,,,"48,026"
SENACYT,https://www.crunchbase.com/organization/senacyt,2,,"Panama City, Panama, Panama","Secretaría Nacional de Ciencia, Tecnología e Innovación",Government Office,Grant,1,,2,,,,,,"48,027"
GVC Capital,https://www.crunchbase.com/organization/gvc-capital,1,2,"Greenwood Village, Colorado, United States",GVC Capital is an innovative investment banking firm,Investment Bank,,1,,,,2,,,,"48,028"
Juniper Capital Advisors,https://www.crunchbase.com/organization/juniper-capital-advisors,,,"Houston, Texas, United States",Provides private equity capital to middle-market oil and gas companies.,Private Equity Firm,Private Equity,,,,,,,,,"48,066"
Teachers' Retirement System of the State of Illinois,https://www.crunchbase.com/organization/teachers-retirement-system-of-the-state-of-illinois,,,"Springfield, Illinois, United States",Teachers' Retirement System of the State of Illinois assists teachers who are planning to retire.,Pension Funds,,,,,,,,,,"48,029"
Los Angeles Media Fund,https://www.crunchbase.com/organization/los-angeles-media-fund,2,,"West Hollywood, California, United States",Los Angeles Media Fund is a leading entertainment and media company involved in producing and financing feature films.,,,2,,1,1,,,,,"48,038"
Triductor,https://www.crunchbase.com/organization/triductor-technology-inc,2,,"Suzhou, Jiangsu, China","Triductor Technology is focused on the research, development and manufacture of physical layer chips of high-end access network.",,,2,,1,,,,,,"48,030"
Shared Access,https://www.crunchbase.com/organization/shared-access,1,,"Lymington, Hampshire, United Kingdom","Shared Access is an operator wireless communication connectivity for every commercial, residential, retail or public building.",,,1,,,,,,,,"48,071"
First Block Capital,https://www.crunchbase.com/organization/first-block-capital,2,1,"Vancouver, British Columbia, Canada","First Block Capital is the first fully regulated PM, IFM and EMD crypto investment firm.",Venture Capital,,2,,,,1,,,,"48,073"
Arctic Fund Management,https://www.crunchbase.com/organization/arctic-fund-management,2,,"Oslo, Oslo, Norway",Arctic Fund Management is an independent Nordic Investment Manager.,Venture Capital,,2,,,,,,,,"48,032"
Aaron Gershenberg,https://www.crunchbase.com/person/aaron-gershenberg,,,"Menlo Park, California, United States","Aaron Gershenberg is a founder of Silicon Valley Bank’s fund of funds and direct investment group, SVB Capital. Aaron joined SVB in 1999 and...",,,,,,,,,,,"48,033"
InvestHER Ventures,https://www.crunchbase.com/organization/investher-ventures,8,4,"Chicago, Illinois, United States",InvestHER Ventures makes early stage venture capital investments in female founders running technology companies.,Venture Capital,"Early Stage Venture, Seed",7,,,8,4,,,,"48,035"
Adrian Lloyd,https://www.crunchbase.com/person/adrian-lloyd,5,1,"London, England, United Kingdom","Adrian Lloyd is a Partner at Episode 1, an early stage Venture Capital fund focusing on software enabled businesses with the beginnings of c...","Investment Partner, Individual/Angel",Seed,5,22,,,1,,,,"48,036"
Bennie Bray,https://www.crunchbase.com/person/bennie-bray,1,,"Minneapolis, Minnesota, United States",Bennie Bray - Co-Founder @ Monarch Capital Partners,"Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"48,037"
BOCI Asia,https://www.crunchbase.com/organization/boci-asia,2,1,"Hong Kong, Hong Kong Island, Hong Kong",BOCI Asia is a venture capital investment firm.,Venture Capital,,2,,1,,1,,,,"48,084"
Laurentian Bank Securities,https://www.crunchbase.com/organization/laurentian-bank-securities,8,6,"Montréal, Quebec, Canada",Laurentian Bank Securities is a financial institution that offers full-service investment dealing services.,Investment Bank,,6,,1,,6,,,,"48,038"
H Capital Advance,https://www.crunchbase.com/organization/h-capital,17,2,"Teaneck, New Jersey, United States",H Capital is a U.S.-based venture capital firm that finances tech-centered companies.,Venture Capital,,13,,9,,2,,,,"48,040"
Giorgio Tinacci,https://www.crunchbase.com/person/giorgio-tinacci,3,,"Milan, Lombardia, Italy","Giorgio graduates in International Management at Bocconi University in 2015, starts working at BCG where he remains for two years looking af...",Individual/Angel,,3,,,,,,,,"48,041"
ADC,https://www.crunchbase.com/organization/adc-2,1,,"New York, New York, United States",ADC is the first global organization to celebrate and award leaders in creative communications.,,,1,,,,,,,,"48,042"
Leor Capital Management,https://www.crunchbase.com/organization/leor-capital-management,,,"New York, New York, United States",Leor Capital is a single-family office managing a private wealth portfolio of sustainable investments across a broad range of asset classes.,Family Investment Office,"Early Stage Venture, Late Stage Venture, Seed",,,,,,,,,"48,043"
Yibai Capital,https://www.crunchbase.com/organization/yibai-capital,1,,"Chaoyang, Liaoning, China",Yibo Capital is a boutique investment bank focusing on technology.,,,1,,,,,,,,"48,044"
Gilead Group,https://www.crunchbase.com/organization/gilead-group,3,1,"St Louis, Missouri, United States",Gilead Group invests and provides management leadership to a portfolio of Gilead Group companies.,"Micro VC, Venture Capital",Early Stage Venture,3,,1,,1,,,,"48,092"
NPIF Maven Equity Finance,https://www.crunchbase.com/organization/npif-maven-equity-finance,32,1,"Glasgow, Glasgow City, United Kingdom",NPIF Maven Equity Finance offers an attractive alternative to bank funding or other forms of traditional finance.,Private Equity Firm,"Early Stage Venture, Private Equity",29,,27,,1,,,,"48,045"
Jorn van Dijk,https://www.crunchbase.com/person/jorn-van-dijk-2,1,,"Amsterdam, Noord-Holland, The Netherlands",Founder & designer at Framer.Previously product design at Facebook and Sofa.,Individual/Angel,,1,,,,,,,,"48,095"
Merica Oil Company,https://www.crunchbase.com/organization/merica-oil-company,,,"Fort Worth, Texas, United States",Merica Oil Company is an oil and gas exploration and production company that offers lucrative investment opportunities.,,,,,,,,,,,"48,046"
FLAG Capital Management,https://www.crunchbase.com/organization/flag-capital-management,2,1,"Stamford, Connecticut, United States",FLAG was founded in 1994 to create investment solutions for investors lacking scale and access to the preeminent venture capital fund,Private Equity Firm,,2,,,,1,,,,"48,098"
ONCE Ventures,https://www.crunchbase.com/organization/once-ventures,2,,"Los Angeles, California, United States",ONCE Ventures is a seasoned venture capital and private equity firm which invests in entrepreneurs across North America,Venture Capital,,2,,,1,,,,,"48,048"
Yogile BV,https://www.crunchbase.com/organization/yogile,1,,"Amsterdam, Noord-Holland, The Netherlands","Yogile is a free, ridiculously simple photo sharing service that lets you create public or private albums and let others easily contribute.",,,1,,,,,,,,"48,049"
TSG Capital,https://www.crunchbase.com/organization/tsg-85fb,1,,"Singapore, Central Region, Singapore",TSG Capital specializes in the fields of business development support and SME loans and financing.,"Family Investment Office, Venture Capital","Early Stage Venture, Late Stage Venture, Venture",1,,1,,,,,,"48,050"
James Ramsey,https://www.crunchbase.com/person/james-ramsey,2,1,"San Francisco, California, United States","James Burr Ramsey is the Co-Founder of Vlocity, Inc. James Ramsey served as an Executive Vice President of Worldwide Sales & Distribution at...",Individual/Angel,Seed,2,,,,1,,,,"48,052"
Benjamin Reeves,https://www.crunchbase.com/person/ben-reeves,,,"York, United Kingdom, Europe",Benjamin Reeves is the Founder at Blockchain. Benjamin Reeves attended St Peters School York.,,,,,,,,,,,"48,053"
Charlie Ergen,https://www.crunchbase.com/person/charlie-ergen,,,"Littleton, Colorado, United States","Charles William Ergen better known as Charlie Ergen (born March 1, 1953) is the co-founder and current Chairman of the Board, and former Pre...",Investment Partner,,,2,,,,,,,"48,054"
Jihan Wu,https://www.crunchbase.com/person/wu-jihan,1,,"Beijing, Beijing, China","Jihan Wu - Co-founder, Chairman & CEO @ Bitmain","Investment Partner, Individual/Angel",,1,1,,,,,,,"48,055"
Seaborne Capital.,https://www.crunchbase.com/organization/seaborne-capital,3,,"New York, New York, United States",Seaborne Capital Partners offers unique perspectives and bespoke approaches to overcome every challenge.,"Private Equity Firm, Venture Capital",,3,,1,,,,,,"48,102"
Kwanza Jones & José E. Feliciano SUPERCHARGED Initiative,https://www.crunchbase.com/organization/kwanza-jones-josé-e-feliciano-supercharged-initiative,1,,"Los Angeles, California, United States",Kwanza Jones & José E. Feliciano SUPERCHARGED Initiative is a high-impact philanthropic grantmaking and investment organization.,Venture Capital,Early Stage Venture,1,,,1,,,,,"48,104"
Frontizo Business Services,https://www.crunchbase.com/organization/frontizo-business-services,2,,"New Delhi, Delhi, India",Frontizo Business Services provides customer support solutions to online marketplace websites as a worldwide outsourcing partner.,,,1,,2,,,,,,"48,057"
MRANTI Malaysia,https://www.crunchbase.com/organization/mranti-malaysia,11,,"Kuala Lumpur, Kuala Lumpur, Malaysia",MRANTI Malaysia provides a community of researchers and innovators with the right platform for ideas and purposeful innovations.,"Accelerator, Incubator",,11,,,,,,,,"48,058"
DS Investment & Securities,https://www.crunchbase.com/organization/ds-investment-securities,1,,"Yongdungpo, Seoul-t'ukpyolsi, South Korea",DS Investment & Securities provides asset management and financial services.,,,1,,1,,,,,,"48,060"
Mindvest GSYF,https://www.crunchbase.com/organization/mindvest-gsyf,2,,"Turkey, Texas, United States",Mindvest GSYF is a venture financing firm specializing in digital startups.,Venture Capital,,2,,1,,,,,,"48,061"
Christopher Ahlberg,https://www.crunchbase.com/person/christopher-ahlberg,,,"Arvidsjaur, Norrbottens Lan, Sweden",Christopher Ahlberg is the Chief Executive Officer and Co-Founder at Recorded Future.,,,,,,,,,,,"48,109"
Seedmatch – a brand of OneCrowd Group,https://www.crunchbase.com/organization/seedmatch-gmbh,,,"Dresden, Sachsen, Germany",Seedmatch is the first equity based crowdfunding-platform for startups and early-stage companies in Germany.,,"Early Stage Venture, Seed",,,,,,,,,"48,062"
Todd Collins,https://www.crunchbase.com/person/todd-collins-bcbc,5,,"Charlotte, North Carolina, United States","Todd Collins is founder and CEO of Red Hill Ventures, a leading investment firm with extensive experience in commercial property acquisition...",Individual/Angel,"Debt, Early Stage Venture, Private Equity, Seed",5,,,1,,,,,"48,063"
Andrey Andreev,https://www.crunchbase.com/person/andrey-andreev,,,"Los Angeles, California, United States","Andrey Andreev is the CEO of the social audio app, Stereo, the Founder of Badoo and the founding partner of Bumble, Chappy and Lumen. Andrey...",,,,,,,,,,,"48,111"
PHI Industrial Acquisitions,https://www.crunchbase.com/organization/phi-industrial-acquisitions,,,"Madrid, Madrid, Spain",PHI Industrial Acquisitions operates with an innovative business model and entrepreneurial consistent investment in companies.,Private Equity Firm,,,,,,,,,,"48,066"
Michael Jin,https://www.crunchbase.com/person/michael-jin,1,1,"San Francisco, California, United States",Michael Jin is a Managing Director who serves as the BioMed Group Lead at TEEC Angel Fund. Michael leads the analysis and execution of inves...,"Investment Partner, Individual/Angel",Seed,1,14,,,1,,,,"48,113"
Chris Caulkin,https://www.crunchbase.com/person/chris-caulkin,,,"London, England, United Kingdom",Chris Caulkin is a Managing Director and Head of Technology for EMEA focusing on General Atlantic’s investments in the Technology sector. He...,Investment Partner,,,18,,,,,,,"48,067"
Lee Lau,https://www.crunchbase.com/person/lee-lau,4,2,"Toronto, Ontario, Canada",Lee Lau is a Partner and Co-Founder of Alignvest Management Corporation. Mr. Lau co-founded ATI Technologies in 1985 and built the company i...,"Investment Partner, Individual/Angel",Seed,4,1,,,2,,,,"48,068"
Gene Yoon,https://www.crunchbase.com/person/gene-yoon,,,"New York, New York, United States","Gene Yoon is the Managing Partner of Bregal Sagemount. Prior to founding Bregal Sagemount, he was the Head of Private Equity for Goldman, Sa...",Investment Partner,,,21,,,,,,,"48,069"
Iyah Romm,https://www.crunchbase.com/person/iyah-romm,5,,"New York, New York, United States",Iyah Romm is a Board Member at Cityblock Health. He attended Brandeis University.,Individual/Angel,,5,,,2,,,,,"48,070"
Michael Pierce,https://www.crunchbase.com/person/michael-pierce-2,4,2,"Los Angeles, California, United States",Michael Pierce joined Raw Milk as Chief Executive Officer in 2020. Michael is a well respected investor in Los Angeles. As an entrepreneur h...,"Investment Partner, Individual/Angel",Seed,4,5,1,1,2,,,,"48,071"
Strike Capital,https://www.crunchbase.com/organization/strike-capital,,,"New York, New York, United States",Strike Capital is a New York-based asset management firm specializing in investing in the alternative lending industry.,Private Equity Firm,,,,,,,,,,"48,072"
VC Spectra,https://www.crunchbase.com/organization/vc-spectra,,,,Spectra VC is a decentralized asset management protocol and trading platform,Venture Capital,"Early Stage Venture, Venture",,,,,,,,,"48,073"
Christian Almenar,https://www.crunchbase.com/person/christian-almenar,1,,"San Francisco, California, United States",Christian Almenar is the Co-founder & CEO of Monad. He previously worked at VMware as a Snr Product Line Manager - Encryption. Christian Alm...,Individual/Angel,,1,,,,,,,,"48,074"
Nigeria Sovereign Investment Authority,https://www.crunchbase.com/organization/nigeria-sovereign-investment-authority,1,,"Abuja, Federal Capital Territory, Nigeria",Nigeria Sovereign Investment Authority is a government agency that specializes in financial sustainability.,Government Office,,1,,1,,,,,,"48,124"
Jeffrey Parker,https://www.crunchbase.com/person/jeffrey-p-parker,7,3,"Palm Beach, Florida, United States","Jeff has an extensive history of success as an entrepreneur, CEO and investor in financial services companies over the past twenty years.  H...",Individual/Angel,Seed,6,,,1,3,,,,"48,075"
Provide Capital,https://www.crunchbase.com/organization/provide-capital,,,"Southbank, Victoria, Australia",Provide Capital is an experienced funding solutions & advisory services provider. We bring the smart money.,"Corporate Venture Capital, Family Investment Office, Private Equity Firm","Convertible Note, Debt, Late Stage Venture, Private Equity, Secondary Market",,,,,,,,,"48,076"
CFM Indosuez Wealth,https://www.crunchbase.com/organization/cfm-indosuez-wealth,,,"Monaco, Bayern, Germany",CFM Indosuez Wealth provides a range of financial products and services. ,Investment Bank,,,,,,,,,,"48,077"
Adii Pienaar,https://www.crunchbase.com/person/adii-pienaar,6,1,"Cape Town, NA - South Africa, South Africa",Adii Pienaar is the Co-Founder at Cogsy. He attended Stellenbosch University.,Individual/Angel,Seed,5,,,,1,,,,"48,078"
BBG Ventures,https://www.crunchbase.com/organization/bbg-ventures,112,11,"New York, New York, United States",BBG Ventures is an early-stage fund backing female founders with big ideas that will reshape the way we live.,Venture Capital,"Early Stage Venture, Seed",80,,12,98,11,,,,"48,079"
Shachar Oren,https://www.crunchbase.com/person/shachar-oren,,,"Atlanta, Georgia, United States",Shachar Oren is the Founder of Sound Media Ventures. He attended Georgia State University.,Investment Partner,,,1,,,,,,,"48,126"
Gentian Investments,https://www.crunchbase.com/organization/gentian-investments,12,2,"Kilchberg, Zurich, Switzerland",Early-stage investment company with focus on technology in Central Europe,"Angel Group, Venture Capital","Early Stage Venture, Seed",12,,1,,2,,,,"48,127"
SilkRoad Equity,https://www.crunchbase.com/organization/silkroad-equity,8,3,"Winston Salem, North Carolina, United States",SilkRoad Equity is a private investment firm that invests in and acquires businesses in a broad range of industries and manages them for,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture",3,,1,,3,,,,"48,080"
Logan Langberg,https://www.crunchbase.com/person/logan-langberg,,,"New York, New York, United States",Logan Langberg is a Partner at Imaginary Ventures.,Investment Partner,,,6,,,,,,,"48,081"
Fondo de Fondos,https://www.crunchbase.com/organization/fondo-de-fondos,6,1,"Mexico City, Distrito Federal, Mexico","The main objective of Fondo de Fondos is to generate attractive risk-adjusted return, and to promote the private equity industry in Mexico.",Private Equity Firm,,5,,1,,1,,,,"48,082"
Vestcor,https://www.crunchbase.com/organization/vestcor,1,,"Fredericton, New Brunswick, Canada",Vestcor is a financial services company located in Fredericton.,,,1,,,,,,,,"48,129"
The Cambria Group,https://www.crunchbase.com/organization/the-cambria-group,2,,"Dallas, Texas, United States",The Cambria Group is a private equity firm which acquires and invests in small and mid-sized businesses across a wide range of industries.,Private Equity Firm,,2,,,1,,,,,"48,132"
National Center for Research & Development,https://www.crunchbase.com/organization/national-center-for-research-development,45,5,"Warszawa, Mazowieckie, Poland","Entity in charge of the performance of the tasks within the area of national science, science and technology and innovation policies.",Government Office,Grant,36,,24,,5,,,,"48,084"
Egyptian-American Enterprise Fund,https://www.crunchbase.com/organization/eaef,6,1,"New York, New York, United States",The Egyptian-American Enterprise Fund was formed to strengthen the private sector of Egypt.,"Private Equity Firm, Venture Capital","Private Equity, Venture",5,,1,,1,,,,"48,086"
Partisan Management Group,https://www.crunchbase.com/organization/partisan-management-group,25,5,"Evergreen, Colorado, United States","Partisan Management Group is a highly successful, early stage venture capital investor in medical device companies.",Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",11,,3,6,5,,,,"48,134"
Industrial Growth Platform,https://www.crunchbase.com/organization/industrial-growth-platform,15,2,"Tokyo, Tokyo, Japan",Industrial Growth Platform provides operational and financial services to companies.,,,14,,7,1,2,,,,"48,088"
Masters’ Union Investment Fund,https://www.crunchbase.com/organization/masters-union-investment-fund,,,"Gurgaon, Haryana, India","Masters’ Union Investment Fund is a student-run investment fund investing in asset classes like equity, debt instruments, derivatives, etc.",Micro VC,,,,,,,,,,"48,138"
Alexis Bonte,https://www.crunchbase.com/person/alexis-bonte,12,3,"Stockholm, Stockholms Lan, Sweden","Alexis is a Venture Partner at Atomico advising on new investments in France, Spain & Portugal and Eastern Europe as well as sourcing and ac...","Investment Partner, Individual/Angel","Seed, Venture",12,2,,1,3,,,,"48,089"
Seth Levine,https://www.crunchbase.com/person/seth-levine,1,1,"Boulder, Colorado, United States",Seth Levine is a partner at Foundry and is a co-founder of the firm. The intersection of community and business has always been a driving fo...,"Investment Partner, Individual/Angel",Seed,1,64,,,1,,,,"48,093"
The Bird Group,https://www.crunchbase.com/organization/the-bird-group,1,,"New Delhi, Delhi, India",The Bird Group provides consulting to large companies in the technology industry.,Venture Capital,,1,,1,,,,,,"48,094"
Yoonkee Sull,https://www.crunchbase.com/person/yoonkee-sull,,,"New York, New York, United States",Yoonkee Sull is the General Partner of ICONIQ Growth. He attended Washington University in St. Louis.,Investment Partner,,,6,,,,,,,"48,095"
PAACS Invest AS,https://www.crunchbase.com/organization/paacs-invest-as,1,,,PAACS Invest AS is an investment firm that primarily focuses on active investments in healthcare and technology.,,,1,,1,,,,,,"48,144"
Rovi Guides,https://www.crunchbase.com/organization/rovi-guides,2,1,"Santa Clara, California, United States",Rovi Guides offers digital entertainment advertising platform for advertisers.,Venture Capital,Early Stage Venture,2,,2,,1,,,,"48,147"
Dinesh Godara,https://www.crunchbase.com/person/dinesh-godara,4,,"Bengaluru, Karnataka, India",Dinesh Godara is the Co-Founder of Stealth Startup. He is a former Founder and CEO of WiFiStudy. Dinesh Godara attended Rajasthan Technical ...,Individual/Angel,,2,,,,,,,,"48,096"
Knollwood Capital,https://www.crunchbase.com/organization/knollwood-capital,3,,"Saddle River, New Jersey, United States",Knollwood Capital is a venture capital firm.,Venture Capital,Venture,2,,,,,,,,"48,097"
Leede Jones Gable,https://www.crunchbase.com/organization/leede-jones-gable,1,1,"Calgary, Alberta, Canada",Leede Jones Gable is a finance impact investing company located in Calgary.,,,1,,,,1,,,,"48,140"
