Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Guosheng-CLSA Investment Fund,https://www.crunchbase.com/organization/guosheng-clsa-investment-fund,1,,"Shanghai, Shanghai, China",Guosheng-CLSA Investment Fund is a joint venture between Guosheng Group and CLSA.,,,1,,1,,,,,,"147,679"
Aytul Ercil,https://www.crunchbase.com/person/aytul-ercil,2,,"Istanbul, Istanbul, Turkey",Aytul Ercil - Founding Partner & Co-CEO @ Vispera,Individual/Angel,,2,,,,,,,,"147,631"
Christopher Mairs,https://www.crunchbase.com/person/christopher-mairs,,,"New York, New York, United States","Christopher Mairs joined Leeds Equity in 2008.  Prior to joining, Mr. Mairs spent three years with Greenhill & Co in both their London and N...",Investment Partner,,,3,,,,,,,"147,681"
Steven Allen,https://www.crunchbase.com/person/steven-allen-84ee,,,,Steven Allen is the Founder and CEO of Von Payne Spirits.,,,,,,,,,,,"147,632"
Emily Foote,https://www.crunchbase.com/person/emily-foote,,,"Philadelphia, Pennsylvania, United States",Emily Foote is co-founder of ApprenNet. Emily is a Teach For America alumna and former KIPP teacher and special education attorney. Emily is...,Investment Partner,,,1,,,,,,,"147,683"
Holding di Partecipazioni Industriali S.p.A,https://www.crunchbase.com/organization/holding-di-partecipazioni-industriali-s-p-a,1,,"Monza, Lombardia, Italy",Partecipazioni Industriali is an operational investment boutique with a primary focus on small and medium-sized businesses.,,,1,,1,,,,,,"147,633"
Adrienne Weissman,https://www.crunchbase.com/person/adrienne-weissman,,,"Chicago, Illinois, United States","Adrienne Weissman is an angel investor, former Chief Crowd and Marketing officer and now executive advisor and investor at G2 Crowd. Adrienn...",,"Early Stage Venture, Seed",,,,,,,,,"147,634"
Zhenzhiwei Group,https://www.crunchbase.com/organization/zhenzhiwei-group,1,,"Hongkou, Shanghai, China",Zhenzhiwei Group is an agricultural retail platform that is based on agriculture plus internet and offline retail services.,,,1,,,,,,,,"147,635"
Steve Johnson,https://www.crunchbase.com/person/steve-johnson-c95e,,,"Denver, Colorado, United States","Steve Johnson is the Founder, Partner and Member of Crest Rock Partners. He previously worked at Various as a Board Member. Steve Johnson at...",Investment Partner,,,3,,,,,,,"147,636"
Frank Tong,https://www.crunchbase.com/person/frank-tong-b1e4,,,"Hong Kong, Asia",Frank Tong is a managing Partner at QBN Capital.,Investment Partner,,,1,,,,,,,"147,685"
Rosa Rios,https://www.crunchbase.com/person/rosa-rios-b33a,2,,,Rosa Rios is a individual investor.,Individual/Angel,,1,,,,,,,,"147,637"
Zhejiang Yuan,https://www.crunchbase.com/organization/zhejiang-yuan,1,,"Jiangshan, Zhejiang, China",Zhejiang Yuan is the emergency management department of shanghai institute of fire.,,,1,,1,,,,,,"147,687"
Wangdao Youxian Gongsi,https://www.crunchbase.com/organization/wangdao-youxian-gongsi,1,,"Hong Kong, Hong Kong Island, Hong Kong",Wangdao Youxian Gongsi is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"147,639"
Hans Reuter,https://www.crunchbase.com/person/hans-reuter,,,"New York, New York, United States",Hans Reuter focuses on investments in the Business Services sector. He originally joined General Atlantic's New York office in 2008. Prio...,,,,,,,,,,,"147,641"
Wujie Innovation Capital,https://www.crunchbase.com/organization/wujie-innovation-capital,1,,,Wujie Innovation Capital operates as an investment firm.,,,1,,1,,,,,,"147,690"
Olav Sehlbach,https://www.crunchbase.com/person/olav-sehlbach,2,,"Berlin, Berlin, Germany","BA4V Partner. With over 25 years experience in the health care sector, Mr. Sehlbach has extensive knowledge of demographic change. As an act...",Individual/Angel,,2,,,,,,,,"147,642"
Greg Gilbert,https://www.crunchbase.com/person/greg-gilbert,,,"Greenwich, Connecticut, United States","Greg Gilbert is Co-Founder and Managing Partner of Agilic Capital, with several decades’ experience working with private companies on transa...",,,,,,,,,,,"147,643"
Ian Warwick,https://www.crunchbase.com/person/ian-warwick,,,"Cheshire, United Kingdom, Europe",Ian Warwick is the Managing Partner at Deepbridge Capital LLP.,Investment Partner,,,7,,,,,,,"147,644"
Apurve Mehra,https://www.crunchbase.com/person/apurve-mehra,,,,"Apurve is the founder of Biogetica.com. His dream is to uplift people globally, and take them from medication to meditation. Apurve studied ...",,,,,,,,,,,"147,692"
Michael Chang Bjørnlund,https://www.crunchbase.com/person/michael-chang-bjørnlund,,,"Copenhagen, Hovedstaden, Denmark",Michael Chang Bjørnlund,Investment Partner,Seed,,3,,,,,,,"147,645"
Rugger Burke,https://www.crunchbase.com/person/rugger-burke,2,,"Dallas, Texas, United States","Rugger Burke is a Principal, General Counsel, and Investment Committee Member at Satori Capital where he also serves as general counsel. As ...",Individual/Angel,,1,,,,,,,,"147,646"
Angelpreneur,https://www.crunchbase.com/organization/angelpreneur-2,,,,Angelpreneur is a crowdfunding and angel investing platform in one.,Angel Group,,,,,,,,,,"147,647"
Acevpn,https://www.crunchbase.com/organization/acevpn,,,,"Acevpn is created to provide IT support to global users, so that they can browse sites without any security concerns.",,,,,,,,,,,"147,649"
Lee Centra,https://www.crunchbase.com/person/lee-centra,,,,"Lee is a founding partner of CVS Lane Group and a member of the credit and investment committees. As Managing Director, Lee is primarily res...",,,,,,,,,,,"147,651"
Marina Bouki,https://www.crunchbase.com/person/marina-bouki,1,,,Marina Bouki,Individual/Angel,,1,,,,,,,,"147,652"
Aubrey Hruby,https://www.crunchbase.com/person/aubrey-hruby,1,,"Washington, District of Columbia, United States",AUBREY HRUBY is a Partner at Baylis funds and a Co-Founder of the Africa Expert Network (AXN). Baylis is a pan-African middle market private...,Individual/Angel,,1,,,,,,,,"147,694"
Alberta Innovates Technology Futures,https://www.crunchbase.com/organization/alberta-innovates-technology-futures,4,,"Edmonton, Alberta, Canada",Good working partnerships and support are key to a company’s ability to quickly translate research into meaningful products,,,4,,,,,,,,"147,695"
Tuhina Singh,https://www.crunchbase.com/person/tuhina-singh,,,,"Tuhina Singh is the CEO and Co-Founder at Propine. Tuhina Singh attended the Indian Institute of Management, Lucknow.",,,,,,,,,,,"147,654"
Tsuyoshi Ogawa,https://www.crunchbase.com/person/tsuyoshi-ogawa-2,,,"Japan, Asia","Mr. Tsuyoshi Ogawa serves as a Partner at ITOCHU Technology Ventures, Inc. He joined the firm on April 2008. Previously, Mr. Ogawa founded 3...",Investment Partner,,,1,,,,,,,"147,655"
Toby Sykes,https://www.crunchbase.com/person/toby-sykes,,,"United Kingdom, Europe","Toby Sykes is the Managing Director, Life Sciences at Intermediate Capital Group. Attended University of Oxford.",Investment Partner,,,1,,,,,,,"147,658"
Al Ramadan,https://www.crunchbase.com/person/al-ramadan,,,"Santa Cruz, California, United States","Alan began his career in 1984 as a mathematician and computer scientist at BHP Steel, and then moved on to establish a small consulting and ...",,,,,,,,,,,"147,659"
Felix Pahl,https://www.crunchbase.com/person/felix-pahl,,,"Hamburg, Hamburg, Germany",Felix Pahl is the Partner at Copenhagen Infrastructure Partners.,Investment Partner,,,2,,,,,,,"147,660"
Roberto Fisher,https://www.crunchbase.com/person/roberto-fisher,,,,"Roberto is a digital media and social media maven, and enterprise product development veteran known for his deep expertise in and passion ab...",,,,,,,,,,,"147,661"
iPLUSCENTER,https://www.crunchbase.com/organization/ipluscenter,2,,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea",iPLUSCENTER offers investment finance consulting and Growth strategy consulting services.,,,2,,,,,,,,"147,662"
WipeMeWorld,https://www.crunchbase.com/organization/wipemeworld,,,"New York, New York, United States",WipeMeWorld is a global manufacturer pioneers who developed and patented the first ever Moist Flushable Toilet Paper on a Roll.,,,,,,,,,,,"147,663"
Nuala Quinn-Barton,https://www.crunchbase.com/person/nuala-quinn-barton,1,,"New York, New York, United States","Nuala Quinn-Barton is the CEO of Mania Entertainment LLC. She is an accomplished Executive, Producer and Consultant with more than 30 years ...",Individual/Angel,Private Equity,1,,,1,,,,,"147,664"
Tech4Trust,https://www.crunchbase.com/organization/tech4trust,,,,Tech4Trust is an acceleration program that supports companies in the fields of cybersecurity and digital trust.,Accelerator,,,,,,,,,,"147,665"
Long March Investment Fund,https://www.crunchbase.com/organization/long-march-investment-fund,1,1,,Long March Investment Fund,,,1,,,,1,,,,"147,705"
Joseph Giarraputo,https://www.crunchbase.com/person/joseph-giarraputo,,,,Joseph Giarraputo is the Founder and Publisher and Editorial Director at Global Finance.  Joseph Giarraputo attended Harvard Business School...,,,,,,,,,,,"147,666"
Yoshi Mua,https://www.crunchbase.com/person/yoshi-mua,,,"Philadelphia, Pennsylvania, United States","Yoshi Mua is the Founder ,Principa & Partner at MMedia.",,,,,,,,,,,"147,667"
Rehan Khan,https://www.crunchbase.com/person/rehan-khan-9771,2,,,Rehan Khan is an MD at Merck India.,Individual/Angel,,1,,,,,,,,"147,668"
Paul Compton,https://www.crunchbase.com/person/paul-compton,,,,"In his role as President of Barclays Bank PLC (BBPLC), Paul oversees Executive Management responsibilities associated with the operation of ...",Investment Partner,,,2,,,,,,,"147,669"
Blastasia,https://www.crunchbase.com/organization/blastasia,1,,"Pasig, Rizal, Philippines",Software Product Engineering Service,Incubator,Early Stage Venture,1,,,,,,,,"147,671"
Qasim Abbas,https://www.crunchbase.com/person/qasim-abbas-77a7,,,"London, England, United Kingdom",Qasim Abbas is the Managing Director of The Blackstone Group. Qasim Abbas attended Clark University.,Investment Partner,,,1,,,,,,,"147,709"
Ethan Ayer,https://www.crunchbase.com/person/ethan-ayer,,,"San Francisco, California, United States","Ethan has been an IT, Internet and information security investor since 1998 when he joined his first venture capital firm.  He joined All...",Investment Partner,,,1,,,,,,,"147,673"
David Fallace,https://www.crunchbase.com/person/david-fallace,,,"Juneau, Alaska, United States",Attributable venture investments at Alaska Permanent Fund include Juno Therapeutics. Attributable venture investments while at GF Private...,,,,,,,,,,,"147,674"
Cliff Hinrichs,https://www.crunchbase.com/person/cliff-hinrich,1,1,"London, England, United Kingdom",Cliff Hinrichs - Venture Partner @ Fuse Venture Partners,Individual/Angel,Seed,1,,,1,1,,,,"147,676"
Creo en tu proyecto,https://www.crunchbase.com/organization/creo-en-tu-proyecto,,,"Barcelona, Catalonia, Spain",Equity&lending based crowfunding website,Private Equity Firm,,,,,,,,,,"147,677"
Cheryl Perino,https://www.crunchbase.com/person/cheryl-perino,,,"Amsterdam, Noord-Holland, The Netherlands",Cheryl Perino joined GCC as a Partner in 2010 and is based in the United States. Cheryl co-founded the Global Clean Technology and Renewable...,,,,,,,,,,,"147,680"
Lauren Iaslovits,https://www.crunchbase.com/person/lauren-iaslovits,2,,,"Lauren Iaslovits, founder of Investran.",Individual/Angel,,1,,,,,,,,"147,679"
TSF Space Cowboy,https://www.crunchbase.com/person/tsf-space-cowboy,1,,,TSF Space Cowboy,Individual/Angel,,1,,,,,,,,"147,681"
Innimmo Investments,https://www.crunchbase.com/organization/innimmo-investments,1,,"Sofia, Grad Sofiya, Bulgaria","Innimmo is an independent M&A & Corporate Finance advisory firm, based in Sofia, Bulgaria.",Investment Bank,,1,,,,,,,,"147,715"
ZJ Capital,https://www.crunchbase.com/organization/zj-capital,5,2,"Shanghai, Shanghai, China",ZJ Capital is a Shanghai-based early-stage VC firm.,Venture Capital,,5,,,,2,,,,"147,682"
Tim Farazmand,https://www.crunchbase.com/person/tim-farazmand,,,"London, England, United Kingdom","Tim joined LDC in 2005. He has spent over 20 years in private equity with 3i, Royal Bank of Scotland and Catalyst Fund Management. Prior to ...",,,,,,,,,,,"147,684"
Chris Sondej,https://www.crunchbase.com/person/chris-sondej,,,"San Francisco, California, United States",Chris Sondej is the Vice President at Norwest Venture Partners and a Board Member at supplier.io. He previously worked as a Private Equity A...,Investment Partner,,,1,,,,,,,"147,686"
Michele Zuccala,https://www.crunchbase.com/person/michele-zuccala,,,"Milan, Lombardia, Italy","Experienced and business-focused tech executive with strong impact-oriented mindset and a solid track record. I love leading, coaching and m...",,,,,,,,,,,"147,685"
Martin Tolar,https://www.crunchbase.com/person/martin-tolar,,,"Boston, Massachusetts, United States",Martin Tolar has served as a Director of BELLUS Health since October 2010 and is currently the President and Chief Executive Officer of Alzh...,,,,,,,,,,,"147,688"
Chris McDonald,https://www.crunchbase.com/person/chris-mcdonald-6b3e,,,"Longmont, Colorado, United States","Chris McDonald - Founder, Co-CEO, Board Director @ Registria",,,,,,,,,,,"147,720"
Cedar Lane Asset Management,https://www.crunchbase.com/organization/cedar-lane-asset-management-llc,,,"New York, New York, United States",Cedar Lane sources and structures asset-backed loans to owners and distributors of entertainment content.,Private Equity Firm,,,,,,,,,,"147,689"
Aleksey Lykov,https://www.crunchbase.com/person/aleksey-lykov,1,1,"Perm, Permskiy Kray, Russian Federation",Aleksey Lykov - Founder & CTO @ Playkey,Individual/Angel,,1,,,,1,,,,"147,691"
Lingang Science and Technology Ventures,https://www.crunchbase.com/organization/lingang-science-and-technology-ventures,6,,,Lingang Science and Technology Ventures,Venture Capital,,6,,,,,,,,"147,690"
Jaunaragiai,https://www.crunchbase.com/organization/jaunaragiai,1,,,Jaunaragiai is an investment firm,Venture Capital,,1,,1,,,,,,"147,692"
Terwilliger Center for Innovation in Shelter,https://www.crunchbase.com/organization/terwilliger-centre-for-innovation-in-shelter,2,,"Atlanta, Georgia, United States",Terwilliger Centre for Innovation in Shelter facilitates more efficient and inclusive housing market systems.,,,2,,2,,,,,,"147,694"
Yuerong Capital,https://www.crunchbase.com/organization/yuerong-capital,9,2,"Harbin, Heilongjiang, China",Yuerong Capital is an investment firm.,Venture Capital,,8,,2,,2,,,,"147,725"
Malcolm Kostuchenko,https://www.crunchbase.com/person/malcolm-kostuchenko,,,"New York, New York, United States","Mr. Kostuchenko is a co-founder and Managing Partner of EEF. Prior to EEF, Mr. Kostuchenko was a member of MTS Health Partners, LP (“MTS”) w...",,,,,,,,,,,"147,727"
Johan van Vulpen,https://www.crunchbase.com/person/johan-van-vulpen,,,"Amsterdam, Noord-Holland, The Netherlands",Johan van Vulpen is a Founder / CEO Transferz. He attended Erasmus University Rotterdam.,,,,,,,,,,,"147,698"
Mahmoud Rajablu,https://www.crunchbase.com/person/mahmoud-rajablu,,,"Ottawa, Ontario, Canada",Mahmoud Rajablu is the Founder and President of Pars Capital International. He previously worked at Grand Technology Resources Group as a Pr...,,,,,,,,,,,"147,728"
Joseph Addiego,https://www.crunchbase.com/person/joe-addiego-2,1,,"San Francisco, California, United States","Joe Addiego is a Partner at Alsop Louie Partners. Prior to joining Alsop Louie Partners, Joe was an investment partner at In-Q-Tel, the stra...","Investment Partner, Individual/Angel",Seed,1,3,,,,,,,"147,605"
Linda Levinson,https://www.crunchbase.com/person/linda-fayne-levinson,2,,,"Linda Levinson is an advisor to professionally funded, privately held ventures. Linda Levinson was non-executive chair of the board of Conne...","Investment Partner, Individual/Angel",,1,1,,,,,,,"147,730"
Rolv-Erik Spilling,https://www.crunchbase.com/person/rolv-erik-spilling-a250,,,"Oslo, Oslo, Norway",Rolv-Erik Spilling is a Co Founder & COO at Gture company. he attended Norwegian University of Science and Technology.,Investment Partner,,,1,,,,,,,"147,699"
Sundeep Kochar,https://www.crunchbase.com/person/sundeep-kochar-f33c,,,"Mumbai, Maharashtra, India","Sundeep Kochar is a world best Astrologer in Mumbai and India. He is an internationally renowned celebrity Astrologer, Vaastu Consultant, Ve...",,Seed,,,,,,,,,"147,700"
Romain Bausch,https://www.crunchbase.com/person/romain-bausch,,,"Luxembourg, Europe","Following a career in the Luxembourg civil service (Ministry of Finance), which included the post of Administrator General of the Luxembourg...",Investment Partner,,,3,,,,,,,"147,701"
Xuanxuan Investment,https://www.crunchbase.com/organization/xuanxuan-investment,1,,"Beijing, Beijing, China",Xuanxuan Investment is an investment firm.,Venture Capital,,1,,1,,,,,,"147,702"
Exact Invest A/S,https://www.crunchbase.com/organization/exact-invest-a-s,,,"Hinnerup, Midtjylland, Denmark",Exact Invest A/S is a real estate investment firm. ,Private Equity Firm,,,,,,,,,,"147,703"
Paul Fox,https://www.crunchbase.com/person/paul-fox,,,"Sydney, New South Wales, Australia",Paul Fox joined Evie Networks as Co-founder in 2018. He attended Australian Institute of Company Directors.,Investment Partner,,,1,,,,,,,"147,704"
Malay Shah,https://www.crunchbase.com/person/malay-shah,1,1,"Winston Salem, North Carolina, United States",Malay Shah is a General Partner at Piedmont Summit Capital and a Director at VentureSouth.,Individual/Angel,Seed,1,,,1,1,,,,"147,705"
Scott A. Niehaus,https://www.crunchbase.com/person/scott-a-niehaus,,,,"Scott A. Niehaus is based in Summit’s Menlo Park office. He is active in the firm’s investment activities in North America, and focuses prim...",Investment Partner,,,1,,,,,,,"147,706"
Jorma Heinonen,https://www.crunchbase.com/person/jorma-heinonen,1,,"Helsinki, Southern Finland, Finland",Jorma Heinonen,Individual/Angel,,1,,,,,,,,"147,707"
Tomas Mar Sigurdsson,https://www.crunchbase.com/person/tómas-már-sigurdsson,1,,,"Tomas Mar Sigurdsson is Executive Vice President and Chief Operating Officer for Alcoa Corporation, responsible for the daily operations of ...",Individual/Angel,,1,,,,,,,,"147,708"
Chicke Fitzgerald,https://www.crunchbase.com/person/chicke-fitzgerald-1f41,2,,"Tampa, Florida, United States","Chicke possesses over 25 years of M&A experience in the travel, transportation and telecommunications sectors, with a focus on technology, d...",Individual/Angel,Seed,2,,1,1,,,,,"147,743"
Ashutosh Sinha,https://www.crunchbase.com/person/ashutosh-sinha-ccce,3,,"Singapore, Asia","Ashutosh Sinha, Director at Amoeba Capital Advisors Pte Ltd.",Individual/Angel,,2,,,,,,,,"147,709"
Kevin Darmawan,https://www.crunchbase.com/person/kevin-darmawan,,,"Jakarta, Jakarta Raya, Indonesia",Kevin Darmawan - Managing Partner @ Coffee Ventures,,,,,,,,,,,"147,711"
Explorative Engineering,https://www.crunchbase.com/organization/explorative,,,"San Francisco, California, United States",[placeholder],,,,,,,,,,,"147,713"
Edite,https://www.crunchbase.com/organization/edite,,,"Panki, Slaskie, Poland","Edite offers quilted benches, upholstered benches, and many other pieces of furniture at bargain prices.",,,,,,,,Online,,,"147,712"
Robert Huang,https://www.crunchbase.com/person/robert-huang,3,,"San Diego, California, United States","Mr. Huang founded SYNNEX in 1980 and serves as President and Chief Executive  Officer (CEO). Prior to this, Mr. Huang was the International...",Individual/Angel,,1,,2,,,,,,"147,715"
