Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Banco BISA,https://www.crunchbase.com/organization/banco-bisa,1,1,"La Paz, La Paz, Bolivia",Banco BISA is a financial organization that provides banking products and services.,,,1,,1,,1,,,,"90,019"
Club Invest 77,https://www.crunchbase.com/organization/club-invest-77,3,,"Serris, Ile-de-France, France","The Business Angels Club Invest 77 select and explore innovative business ventures, make entry in their capital, and accompanying their","Angel Group, Venture Capital",Early Stage Venture,2,,1,,,,,,"90,020"
Candid Ventures,https://www.crunchbase.com/organization/candid-ventures,1,,"Cincinnati, Ohio, United States",Venture Studio,Venture Capital,Early Stage Venture,1,,1,1,,,,,"90,046"
Holdheat,https://www.crunchbase.com/organization/holdheat,1,,,Holdheat is a holding company,,,1,,,,,,,,"90,021"
Thomson Kernaghan & Co. Ltd.,https://www.crunchbase.com/organization/thomson-kernaghan-co-ltd,3,1,"Toronto, Ontario, Canada",Thomson Kernaghan & Co. Ltd. is a company that specializes in brokerage services.,,,3,,,,1,,,,"90,022"
Robert Lempka,https://www.crunchbase.com/person/robert-lempka,,,"London, England, United Kingdom",Robert Lempka is the Co-Founder and Chief Executive Officer of the ayondo Holding AG (formally Next Generation Finance Invest AG). He previo...,,,,,,,,,,,"90,049"
Fedefarma,https://www.crunchbase.com/organization/fedefarma,1,,"Barcelona, Catalonia, Spain","Fedefarma, founded by and for pharmacists, is a health-care cooperative that provides comprehensive services to pharmacies.",,,1,,,,,,,,"90,023"
Ming Fang,https://www.crunchbase.com/person/ming-fang,,,"San Francisco Bay Area, California, United States","At Safeguard, Ming is responsible for identifying and evaluating new opportunities, and supporting partner companies in the healthcare space...",Investment Partner,,,1,,,,,,,"90,024"
iMinds Ventures,https://www.crunchbase.com/organization/iminds-ventures,5,2,"San Francisco, California, United States","iMinds Ventures, a leading professional venture catalyst firm serving the Internet industry.",Venture Capital,,4,,2,,2,,,,"90,025"
Blackhawk Growth,https://www.crunchbase.com/organization/blackhawk-growth,,,"Vancouver, British Columbia, Canada","Blackhawk Growth is an investment firm that acquires and develops high growth companies in the health, cannabis and cannabidiol industries.",Private Equity Firm,,,,,,,,,,"90,026"
Josh Zelman,https://www.crunchbase.com/person/josh-zelman-2,,,"New York, New York, United States","Josh Zelman joined Insight in 2015. Prior to joining Insight, he worked on the Data Science team at BuzzFeed where he evaluated business per...",Investment Partner,,,5,,,,,,,"90,051"
Lluis Pedragosa,https://www.crunchbase.com/person/lluis-pedragosa,1,,"New York, New York, United States","Lluis Pedragosa is a Partner & Chief Financial Officer of Team8. Previously, Lluis was a Partner and a founding team member of Marker LLC, w...","Investment Partner, Individual/Angel","Early Stage Venture, Late Stage Venture",1,7,,,,,,,"90,028"
Erika Cramer,https://www.crunchbase.com/person/erika-cramer,,,"San Francisco, California, United States",Erika Cramer is the Co-Founder and General Partner at How Women Invest. Erika earned an MBA in Finance at Pace  University and a bachelor’s...,Investment Partner,,,1,,,,,,,"90,027"
Anant Jain,https://www.crunchbase.com/person/anant-jain-3,,,"Mumbai, Maharashtra, India",Anant Jain is a Managing Director at CVC Capital. He was a Principal at Warburg Pincus LLC. He attended Harvard Business School.,,,,,,,,,,,"90,033"
Yodfat Harel Buchris,https://www.crunchbase.com/person/yodfat-harel-buchris,,,"Israel, Asia","Yodfat is an investor, strategic consultant and an independent director in public companies such as: Israel Discount Bank, Protalix Biothera...",Investment Partner,,,6,,,,,,,"90,062"
Grove Street Investments,https://www.crunchbase.com/organization/grove-street-investments,,,"New York, New York, United States","Grove Street is a financial advisory firm with an expertise in real estate finance, data analytics, and transaction process management. ",Venture Capital,,,,,,,,,,"90,065"
Aries Holding BV,https://www.crunchbase.com/organization/aries-holding-bv,7,,"Amsterdam, Noord-Holland, The Netherlands",financial holding company,,,5,,,,,,,,"90,035"
Innovation Saskatchewan,https://www.crunchbase.com/organization/innovation-saskatchewan,1,,"Saskatoon, Saskatchewan, Canada",Agency of the Saskatchewan government. Provides R&D grants via SAIF and AGF.,Government Office,"Early Stage Venture, Grant, Late Stage Venture",1,,1,,,,,,"90,036"
Neil Shah,https://www.crunchbase.com/person/neil-shah-3,1,,"Bristol, Connecticut, United States",Mr. Shah is Chief Executive Officer and co-founder of Avitus Orthopaedics. He also currently serves as the Entrepreneur in Residence and pre...,Individual/Angel,Seed,1,,,1,,,,,"90,039"
Venice Capital Corporation,https://www.crunchbase.com/organization/venice-capital-corporation,,,"Los Angeles, California, United States","Venice Capital Corp. is a boutique venture capital and private equity firm, and early-stage technology incubator based in Venice, CA","Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",,,,,,,,,"90,040"
CBI Holding,https://www.crunchbase.com/organization/cbi-holding,1,,,CBI Holding is am investment fim,,,1,,,,,,,,"90,041"
Kevin Flounders,https://www.crunchbase.com/person/kevin-flounders-d285,,,"Charleston, South Carolina, United States",Kevin Flounders is the Chief Executive Officer of SIB Fixed Cost Reduction. He was a President at Comstar Technologies. Kevin Flounders atte...,Investment Partner,,,1,,,,,,,"90,042"
Ray Grady,https://www.crunchbase.com/person/ray-grady,1,,"Greater Chicago Area, United States, North America",Ray Grady - President and Chief Executive Officer @ Conexiom,Individual/Angel,,1,,,,,,,,"90,043"
Northland Wealth Management Inc.,https://www.crunchbase.com/organization/northlandwealthmanagement,2,1,"Oakville, Ontario, Canada","Northland Wealth Management is an award winning, independent Canadian multi-family office and wealth advisory firm.",Family Investment Office,"Debt, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market",2,,,,1,,,,"90,044"
Brad Katsuyama,https://www.crunchbase.com/person/brad-katsuyama,1,1,"New York, New York, United States",Brad Katsuyama is the CEO and the Co-Founder of IEX.,Individual/Angel,Seed,1,,,,1,,,,"90,045"
Guy Merrill,https://www.crunchbase.com/person/guy-merrill-a247,,,"Lewis Center, Ohio, United States","For a comprehensive understanding of Guy's trajectory, one might be directed to his LinkedIn. However, a standout milestone in his journey i...",,,,,,,,,,,"90,046"
Guangdong Songfa Ceramics,https://www.crunchbase.com/organization/guangdong-songfa-ceramics,2,1,"Chaozhou, Guangdong, China",Guangdong Songfa Ceramics manufactures and distributes ceramic products globally.,,,2,,,,1,,,,"90,047"
SterlingCommercialCredit,https://www.crunchbase.com/organization/sterlingcommercialcredit,,,"Brighton, Michigan, United States",We provide invoice factoring services.,Family Investment Office,,,,,,,,,,"90,077"
Alan Austin,https://www.crunchbase.com/person/alan-austin,,,"Redwood City, California, United States",Alan Austin joined Silver Lake in 2003 and is a Managing Director. He has extensive experience as an attorney specializing in corporate and ...,,,,,,,,,,,"90,049"
Rich Menendez,https://www.crunchbase.com/person/rich-menendez,1,,"San Francisco, California, United States","The inspiration for Workshop Cafe came from Rich's own experiences working from coffee shops as a Silicon Valley startup junkie, combined wi...",Individual/Angel,,1,,,,,,,,"90,050"
Oren Avidor,https://www.crunchbase.com/person/oren-avidor,,,"Tel Aviv, Tel Aviv, Israel",Oren Avidor is the Founder and Chief Revenue Officer at ZipoApps.,,,,,,,,,,,"90,051"
Runtu Touzi,https://www.crunchbase.com/organization/runtu-touzi,2,,"Nanshanqu, Guangdong, China",Runtu Touzi is an investment firm that provides asset management and investment management services.,Private Equity Firm,,2,,,,,,,,"90,052"
NBCi,https://www.crunchbase.com/organization/nbci,6,2,"San Francisco, California, United States","NBCi is an integrated Internet media company that combines portal, community and e-commerce services.",,,6,,1,,2,,,,"90,054"
Arkana Capital,https://www.crunchbase.com/organization/arkana-capital-c70a,1,,,Arkana Capital is an investment firm.,,,1,,,,,,,,"90,056"
David Verrill,https://www.crunchbase.com/person/david-verrill,,,"Boston, Massachusetts, United States",David’s professional career began as a research scientist at the Center for Blood Research in Boston focusing on the MHC of genetically engi...,,,,,,,,,,,"90,057"
Adele C. Oliva,https://www.crunchbase.com/person/adele-c-oliva,,,"Philadelphia, Pennsylvania, United States",Adele Oliva is the Founding Partner at 1315 Capital. Adele Oliva attended The Saint Joseph's University.,Investment Partner,,,2,,,,,,,"90,058"
Arda Erturk,https://www.crunchbase.com/person/arda-erturk,,,"Toronto, Ontario, Canada","Arda is the co-founder and the CCO at Roll Technologies Inc., and is responsible for Roll’s communication efforts with cities, strategies, i...",,"Early Stage Venture, Seed",,,,,,,,,"90,059"
Western Investments Capital,https://www.crunchbase.com/organization/western-investments-capital,4,2,"Incline Village, Nevada, United States",Western Tech is a venture capital firm focused on restructuring debt.,Venture Capital,Seed,4,,,,2,,,,"90,060"
Noah J. Kroloff,https://www.crunchbase.com/person/noah-j-kroloff,,,"New York, New York, United States","Mr. Kroloff is a Partner of NGN Capital. Noah J. Kroloff has more than 22 years of experience in healthcare, including senior operating role...",Investment Partner,,,2,,,,,,,"90,087"
Dare Ventures,https://www.crunchbase.com/organization/dare-ventures-e6c0,1,,,Dare Ventures is the venture capital arm of Coromandel International.,,,1,,1,,,,,,"90,062"
Christian Lee,https://www.crunchbase.com/person/christian-lee,1,,"New York, New York, United States",Christian Lee is the Chief Executive Officer of Mint House. He previously worked at Transfix as a Chief Financial Officer. Christian Lee att...,Individual/Angel,,1,,,,,,,,"90,063"
Savrola Group,https://www.crunchbase.com/organization/savrola-group,1,,"London, England, United Kingdom","Savrola works and invests with outstanding founders, that are driving innovation in their category.",,,1,,,,,,,,"90,092"
Hermione Way,https://www.crunchbase.com/person/hermione-way,,,"London, England, United Kingdom",Hermione Way is Founder at Offsettr. She attended at London Metropolitan University.,,,,,,,,,,,"90,096"
Philipp Mohr,https://www.crunchbase.com/person/philipp-mohr,2,,"London, England, United Kingdom",Philipp Mohr - ... @ Apple,Individual/Angel,,2,,1,,,,,,"90,066"
Polytope Capital,https://www.crunchbase.com/organization/polytope-capital,1,,,Polytope Capital is a blockchain engineer with a mission to bring blockchain platforms to the masses.,,,1,,,,,,,,"90,067"
Larry Link,https://www.crunchbase.com/person/larry-link,1,1,"San Francisco Bay Area, California, United States",Executive Advisor at Blue Hexagon Inc. President and CEO at Cequence Security.,Individual/Angel,Seed,1,,,,1,,,,"90,099"
John Spesak,https://www.crunchbase.com/person/john-spesak-db84,,,"Seattle, Washington, United States","John Spesak is the President, Chief Executive Officer, and Founder of Security Industry Specialists. He attended the University of Californi...",,,,,,,,,,,"90,068"
Daekyung Investment,https://www.crunchbase.com/organization/daekyung-investment,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Daekyung Investment is a venture capital firm that invests in promising venture companies.,Venture Capital,,1,,,,,,,,"90,069"
Olivia C Wassenaar,https://www.crunchbase.com/person/olivia-c-wassenaar,,,"New York, New York, United States","Olivia Wassenaar is a Partner, Head of Sustainable Investing / Head of Natural Resources at Apollo Private Equity having joined the firm in ...",Investment Partner,,,2,,,,,,,"90,071"
Hoving & Partners SA,https://www.crunchbase.com/organization/hoving-partners-sa,2,,"Genève, Geneve, Switzerland","Hoving & Partners serves the needs of high and ultra high-net-worth individuals, entrepreneurs, and families for more than a decade.",,,2,,,,,,,,"90,072"
AITA,https://www.crunchbase.com/organization/aita,,,"La Jolla, California, United States",AITA is a full service business solutions firm.,,,,,,,,,,,"90,108"
Isaiah Boone,https://www.crunchbase.com/person/isaiah-boone,,,"San Francisco Bay Area, California, United States",Isaiah Boone is a Partner at Sequoia Capital.,,,,,,,,,,,"90,110"
Adrian Ludwig,https://www.crunchbase.com/person/adrian-ludwig,,,"San Francisco, California, United States",Adrian Ludwig is the Chief Information Security Officer at Atlassian and an Investor at SVCI. He is also the Security Advisor at Glilot Capi...,Investment Partner,,,3,,,,,,,"90,074"
Geminea,https://www.crunchbase.com/organization/geminea,1,,"Milan, Lombardia, Italy",Geminea assists entrepreneurs and businesses that want to grow and change the world by developing Artificial Intelligence.,Venture Capital,"Early Stage Venture, Late Stage Venture",1,,,,,,,,"90,076"
Alex Killorn,https://www.crunchbase.com/person/alex-killorn,3,,"Tampa, Florida, United States",Alex Killorn,Individual/Angel,,2,,,3,,,,,"90,075"
RESPOND Accelerator,https://www.crunchbase.com/organization/respond-accelerator,,,"Munich, Bayern, Germany",RESPOND is the first accelerator that pushes for the transformation towards a regenerative economy and promotes responsible leadership.,Accelerator,Non Equity Assistance,,,,,,,,,"90,077"
Karim Abdel-Ghaffar Plaza,https://www.crunchbase.com/person/karim-abdel-ghaffar-plaza,,,"Kensington, Kensington and Chelsea, United Kingdom",Karim Abdel-Ghaffar Plaza is the Founding Partner and CEO of Westerly Winds. He attended the University of St Andrews.,Investment Partner,,,2,,,,,,,"90,078"
Knygt Erraunt LLC,https://www.crunchbase.com/organization/knygt-erraunt-llc,4,2,"Novato, California, United States",Knygt Erraunt is a personal investment vehicle for making and managing private company stocks,Venture Capital,Seed,4,,,,2,,,,"90,079"
Jessica Muse,https://www.crunchbase.com/person/jessica-bloomgarden,,,"New York, New York, United States","Jessica Bloomgarden founded AfterSteps in 2011 after losing a grandparent.  Previously, Jessica was a Principal at 21Ventures, a cleantec...",,,,,,,,,,,"90,080"
Hambrecht Ducera Growth Ventures,https://www.crunchbase.com/organization/hambrecht-ducera-growth-ventures,2,,"New York, New York, United States",Hambrecht Ducera Growth Ventures is a venture capital firm.,Venture Capital,Early Stage Venture,2,,1,1,,,,,"90,081"
Antares Private Equity,https://www.crunchbase.com/organization/antares-private-equity-3b72,3,,"Milan, Lombardia, Italy",Antares Private Equity believes that there are many opportunities for investing in small and medium enterprises.,Private Equity Firm,Private Equity,3,,2,,,,,,"90,119"
Essence Development,https://www.crunchbase.com/organization/essence-development,2,,"New York, New York, United States","Essence Development provides quality living, while offering social, economical, and healthy living opportunities.",,,2,,,1,,,,,"90,083"
https://www.facebook.com/EGCOGroup,https://www.crunchbase.com/organization/https-www-facebook-com-egcogroup,0,,"Bangkok, Krung Thep, Thailand",EGCO is a prominent independent power producer specializing in the generation and distribution of electricity.,,,0,,,,,,,,"90,121"
BLU/STORE,https://www.crunchbase.com/organization/blu-store,1,,"Santiago, Region Metropolitana, Chile","E-commerce, store and brand representative. Our focus is the customer and our specialty is technology.",Private Equity Firm,Private Equity,1,,1,,,,,,"90,084"
LabOne Innovations,https://www.crunchbase.com/organization/labone-innovations,2,1,"Tel Aviv, Tel Aviv, Israel",Lab-One Innovations is an investment firm that offers management guidance and seed financing services to ICT startups.,Angel Group,,2,,1,,1,,,,"90,085"
Bernat Farrero,https://www.crunchbase.com/person/bernat-farrero,,,"Barcelona, Catalonia, Spain",Bernat Farrero - Founder & CRO @ Factorial,Investment Partner,,,1,,,,,,,"90,126"
Plenary Partners,https://www.crunchbase.com/organization/plenary-partners,,,"Chicago, Illinois, United States","Plenary Partners is a private investment firm, focused on acquiring and growing lower middle market business.",Private Equity Firm,Private Equity,,,,,,,,,"90,086"
Trend Micro Ventures,https://www.crunchbase.com/organization/trend-micro-ventures,0,,"Nanjing, Jiangsu, China",Trend Micro Ventures is a VC arm of security firm Trend Micro.,Corporate Venture Capital,,0,,,,,,,,"90,088"
Belgravia Capital,https://www.crunchbase.com/organization/belgravia-capital,1,1,"Tulsa, Oklahoma, United States","Belgravia Capital, an asset management start-up firm.",Investment Bank,,1,,,,1,,,,"90,090"
Piotr Wilam,https://www.crunchbase.com/person/piotr-wilam,1,,"Cracow, Malopolskie, Poland","Co-founder, general partner and leading investor at Innovation Nest (seed/VC fund), board member and co-founder at Innovation Nest Entrepren...",Individual/Angel,Seed,1,,,,,,,,"90,089"
Bopa Moruo,https://www.crunchbase.com/organization/bopa-moruo,2,,"Sandston, Virginia, United States",Bopa Moruo is a mid-market private equity and private capital firm that is focused on generating long-term capital appreciation.,Private Equity Firm,Private Equity,2,,2,,,,,,"90,091"
Kim Nis Neuhauss,https://www.crunchbase.com/person/kim-nis-neuhauss,5,,"Germany, Europe",Kim Nis Neuhauss is a CEO and Founder at alfatier. Kim previously worked at Bright Skies - a Rackspace Technology Company as a General Manag...,Individual/Angel,"Convertible Note, Early Stage Venture, Seed",4,,1,,,,,,"90,092"
Oliver Skagerlind,https://www.crunchbase.com/person/oliver-skagerlind,,,"Chicago, Illinois, United States",Oliver Skagerlind,Investment Partner,,,1,,,,,,,"90,094"
Ridgefield Energy Partners,https://www.crunchbase.com/organization/ridgefield-energy-partners,,,"Houston, Texas, United States",Ridgefield Energy is a non-operating oil and gas investment group backed by a Houston area private equity firm.,Private Equity Firm,Private Equity,,,,,,,,,"90,093"
Shanfeng Venture Capital,https://www.crunchbase.com/organization/shanfeng-venture-capital,1,,,Shanfeng Venture Capital is an investment firm.,Venture Capital,,1,,,,,,,,"90,095"
Gonzalo Manrique,https://www.crunchbase.com/person/gonzalo-manrique,4,,"Madrid, Madrid, Spain",Gonzalo Manrique is Co-Founder and Co-CEO at IronHack.,Individual/Angel,,4,,,,,,,,"90,096"
Venture Institute,https://www.crunchbase.com/organization/venture-institute,,,"Mexico City, Distrito Federal, Mexico",Venture Institute’s seed accelerator is a space to create and develop innovative and high-impact businesses.,Accelerator,,,,,,,,,,"90,097"
Peter Skomoroch,https://www.crunchbase.com/person/peter-skomoroch,2,1,"San Francisco, California, United States","Peter Skomoroch is a Principal Research Scientist at [LinkedIn](/organization/linkedin), focusing on building data driven products. He is al...",Individual/Angel,,2,,,,1,,,,"90,098"
Boris Zeleny,https://www.crunchbase.com/person/boris-zeleny,,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","Investor focused on cyber security , member of several investment advisory boards and healthy lifestyle enthusiast. Largely devoted to phila...",,,,,,,,,,,"90,099"
The VineOC,https://www.crunchbase.com/organization/the-vineoc,,,"Irvine, California, United States",The VineOC is a vibrant business community rooted in innovation and growth.,Co-Working Space,,,,,,,,2016-12-31,,"90,100"
Hemin Shah Shah,https://www.crunchbase.com/person/hemin-shah-shah,1,,"Herndon, Virginia, United States",Hemin Shah is the Director of US-based talent firm Collabera.,Individual/Angel,,1,,1,,,,,,"90,101"
Christopher Muenchhoff,https://www.crunchbase.com/person/christopher-muenchhoff,5,1,"Berlin, Berlin, Germany","Christopher Muenchhoff is an investor and business angel. He co-founded DealPilot.com, one of the first price search engines, in 1997 and...",Individual/Angel,Seed,5,,,2,1,,,,"90,102"
Groupe Revue Fiduciaire,https://www.crunchbase.com/organization/groupe-revue-fiduciaire,3,1,"Paris, Ile-de-France, France","Groupe Revue Fiduciaire is software traning institute and prove online services and training, job consulting services.",,,3,,,,1,,,,"90,138"
Raj Tammina,https://www.crunchbase.com/person/raj-tammina-cc4a,,,"Herndon, Virginia, United States",Raj Tammina,,,,,,,,,,,"90,104"
Nofel Izz,https://www.crunchbase.com/person/nofel-izz,,,"Los Angeles, California, United States",Nofel Izz is the Founder and Chief Executive Officer of Resume. He attended the University of Cambridge.,,"Early Stage Venture, Seed",,,,,,,,,"90,105"
Lou Shipley,https://www.crunchbase.com/person/louis-shipley,2,1,"Andover, Massachusetts, United States",Lou Shipley is the Lecturer at Harvard Business School. Lou Shipley attended Harvard Business School.,Individual/Angel,,2,,,1,1,,,,"90,107"
Atlante Gestion,https://www.crunchbase.com/organization/atlante-gestion,1,,"Paris, Ile-de-France, France",Atlante Gestion operates an investment management firm.,Venture Debt,Debt,1,,1,,,,,,"90,139"
Orchard Participations,https://www.crunchbase.com/organization/orchard-participations,1,,,Orchard Participations is a investment firm.,,,1,,1,,,,,,"90,106"
Kentucky Angel Investors,https://www.crunchbase.com/organization/kentucky-angel-investors,,,"Lexington, Kentucky, United States",Brings New Ventures & Investors Together,Angel Group,,,,,,,,,,"90,108"
Zunaira Arshad,https://www.crunchbase.com/person/zunaira-arshad,,,"New York, New York, United States",Zunaira Arshad is a Partner at Drive Capital. She attended Yale University. She was a Content at ConsenSys. She attended Yale University.,,,,,,,,,,,"90,140"
Triskelion Capital,https://www.crunchbase.com/organization/triskelion-capital,2,,"New York, New York, United States",Triskelion Capital is an investment firm that focuses business quality and management's capital allocation.,Micro VC,,1,,1,,,,,,"90,109"
New Union,https://www.crunchbase.com/organization/new-union,,,"Singapore, Central Region, Singapore",B2B Financing Platform that allows private investors and companies to lend to businesses and achieve returns above inflation rates,Investment Bank,,,,,,,,,,"90,110"
Andrew Claerhout,https://www.crunchbase.com/person/andrew-claerhout,,,,"Andrew Claerhout leads Teachers' Infrastructure Group, overseeing acquisitions and asset management globally.  He joined Teachers' in 2005 a...",Investment Partner,,,1,,,,,,,"90,111"
Team ABC,https://www.crunchbase.com/organization/team-abc,2,,"Dublin, Dublin, Ireland",Team ABC is an Ireland-based venture firm.,,,2,,1,,,,,,"90,112"
Ross Murray-Jones,https://www.crunchbase.com/person/ross-murray-jones,,,"London, England, United Kingdom",CEO at Rand,,,,,,,,,,,"90,148"
Amine Marouf,https://www.crunchbase.com/person/amine-marouf,,,"Paris, Ile-de-France, France","Lucine is the founder, Board observer, and co-investor at Lucine.",Investment Partner,,,1,,,,,,,"90,113"
Paul Bulcke,https://www.crunchbase.com/person/paul-bulcke,,,"Vevey, Vaud, Switzerland",Paul Bulcke has been Chief Executive Officer at Nestlé S.A. since April 2008 and serves as its Member of Executive Board. Paul Bulcke serves...,,,,,,,,,,,"90,114"
Equity Partners Management Pty,https://www.crunchbase.com/organization/equity-partners-management-pty,1,1,"Sydney, New South Wales, Australia",Equity Partners is a leading private equity firm specialising in investing in and working with growth oriented businesses across Australia,Private Equity Firm,,1,,1,,1,,,,"90,116"
Anssi Rusi,https://www.crunchbase.com/person/anssi-rusi,1,,"Helsinki, Southern Finland, Finland",Anssi Rusi is the Co-CEO of Supermetrics. He previously worked at Yousician as a COO. Anssi Rusi attended Tampere University of Technology.,Individual/Angel,,1,,,,,,,,"90,117"
Ledgeways Ventures,https://www.crunchbase.com/organization/ledgeways-ventures,2,,"Wilmington, Delaware, United States",Ledgeways Ventures is a venture capital firm.,,,1,,,,,,,,"90,154"
Andreas Wicki,https://www.crunchbase.com/person/andreas-wicki,,,"Zürich, Zurich, Switzerland",Andreas Wicki is the Founder & CEO of HBM Partners.He attend to the University of Bern in 1980.,Investment Partner,,,8,,,,,,,"90,155"
