Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Daniel Portillo,https://www.crunchbase.com/person/dan-portillo,,,"San Francisco, California, United States",Dan Portillo is the Founder and the Managing Partner at Sweat Equity Ventures.,Investment Partner,,,4,,,,,,,"76,809"
Safer World Group,https://www.crunchbase.com/organization/safer-world-group,1,,"New York, New York, United States", Safer World Group  is the US and European-based member companies provide the technical and management,,,1,,1,,,,,,"76,810"
30Ventures,https://www.crunchbase.com/organization/30ventures,5,1,"Madison, Wisconsin, United States",30Ventures is an early-stage healthcare and biotechnology venture capital firm.,Venture Capital,Early Stage Venture,5,,2,2,1,,,,"76,811"
Fausto Boni,https://www.crunchbase.com/person/fausto-boni,,,"Milan, Lombardia, Italy",Fausto co-founded Net Partners Ventures in early ’97. He co-managed Net Partners Ventures Team and portfolio growth with board positions in ...,Investment Partner,,,4,,,,,,,"76,815"
Volt Ventures,https://www.crunchbase.com/organization/volt-ventures,1,1,"Mountain View, California, United States",Volt Ventures is providing advisory and capital resources to entrepreneurs across disparate industries.,Venture Capital,,1,,,,1,,,,"76,817"
Christian Ziach,https://www.crunchbase.com/person/christian-ziach,,,,Christian Ziach,Investment Partner,,,5,,,,,,,"76,818"
Joseph Croft,https://www.crunchbase.com/person/joseph-croft,,,"San Clemente, California, United States",Joe Croft is the Co-Founder and CEO at GUNNAR Optiks. He attended Stanford University.,Investment Partner,,,1,,,,,,,"76,862"
Kshitij Golwalkar,https://www.crunchbase.com/person/kshitij-golwalkar,,,"Singapore, Asia",Kshitij Golwalkar is the General Partner at Powerhouse Ventures. Kshitij Golwalkar attended the Indian School of Business.,Investment Partner,,,5,,,,,,,"76,819"
AFIHotels,https://www.crunchbase.com/organization/afihotels,,,"Beney Beraq, Tel Aviv, Israel",Real Estate Investments,,,,,,,,,,,"76,820"
Robert W. Duggan,https://www.crunchbase.com/person/robert-w-duggan,4,2,"Palo Alto, California, United States","For over 30 years, Robert W. Duggan has been an expert in corporate planning, capital management and venture capital investments. Before his...",Individual/Angel,,2,,1,,2,,,,"76,821"
UNI-Trend Technology China,https://www.crunchbase.com/organization/uni-trend-technology-china,1,,"Dongguang, Guangdong, China",UNI-Trend Technology manufactures and distributes measurement instruments.,,,1,,,,,,,,"76,822"
Bright Power Semiconductor,https://www.crunchbase.com/organization/bright-power-semiconductor,1,,"Shanghai, Shanghai, China",Bright Power Semiconductor is a professional virtual IDM company that designs analog and mixed-signal IC.,,,1,,,,,,,,"76,823"
Alain Hanover,https://www.crunchbase.com/person/alain-hanover-3,,,"Waltham, Massachusetts, United States","Alain has 30+ years of experience as a VC, angel investor, CEO, serial entrepreneur, Board Member, and advisor. He was Co-founder of Common ...",Investment Partner,,,36,,,,,,,"76,871"
Atlantic Virtual Incubation,https://www.crunchbase.com/organization/atlantic-virtual-incubation,,,"Waltham, Massachusetts, United States",Atlantic VIC is a technology venture development firm created to grow new enterprises based on technologies licensed from,Venture Capital,Venture,,,,,,,,,"76,825"
Reto 140 Invest,https://www.crunchbase.com/organization/reto-140-invest,1,,,Reto 140 Invest is an investment firm.,,,1,,,,,,,,"76,827"
Edith Cooper,https://www.crunchbase.com/person/edith-w-cooper,2,,"New York, New York, United States",Ms. Cooper is the Medley Founder - Slack and Etsy Board Director - Goldman Sachs Senior Director.  She serves as Vice Chair of the Partnersh...,Individual/Angel,,2,,,2,,,,,"76,828"
Anthony Y. Sun,https://www.crunchbase.com/person/anthony-y-sun,,,"New York, New York, United States",Anthony Sun is the Chief Executive Officer at Zentalis Pharmaceuticals.,Investment Partner,,,5,,,,,,,"76,874"
Cashmere Nicole,https://www.crunchbase.com/person/cashmere-nicole,,,"United States, North America","Cashmere Nicole is the founder, CEO, and president of Beauty Bakerie Cosmetics Brand.",,,,,,,,,,,"76,830"
Runwu Venture Capital,https://www.crunchbase.com/organization/runwu-venture-capital,1,,"Qianhai, Shandong, China","Runwu Venture Capital is a venture capital investment institution focusing on ""technological innovation and digital economy"".",Venture Capital,,1,,1,,,,,,"76,876"
DozeraX Space,https://www.crunchbase.com/organization/dozerax-space,,,,"Space, satellite, rockets, Space station",Private Equity Firm,,,,,,,On-Site,2023-03-04,899,"76,831"
The University of Oklahoma Foundation,https://www.crunchbase.com/organization/the-university-of-oklahoma-foundation,2,,"Norman, Oklahoma, United States",The University of Oklahoma Foundation offers education & trainings to students.,,,2,,,,,,,,"76,832"
WTP Capital,https://www.crunchbase.com/organization/wtp-capital,1,1,"Falls Church, Virginia, United States",WTP Capital manages venture funds that invests in the information technology services and business process outsourcing sectors.,"Micro VC, Venture Capital",Late Stage Venture,1,,,,1,,,,"76,879"
Peter Farrell,https://www.crunchbase.com/person/peter-farrell-2-2,4,,"San Diego, California, United States",Peter Farrell is the Founder and Chairman at ResMed. Peter Farrell attended the Massachusetts Institute of Technology.,Individual/Angel,Seed,3,,2,,,,,,"76,833"
Christian Winter,https://www.crunchbase.com/person/christian-winter,,,"Essen, Nordrhein-Westfalen, Germany","Christian Winter is a Partner and Managing Director of TEV, which he initiated in 2009. He has worked with internet start-ups and e-commerc...",Investment Partner,,,10,,,,,,,"76,889"
Xuzhou Handler Special Vehicle,https://www.crunchbase.com/organization/xuzhou-handler-special-vehicle,3,,"Xuzhou, Jiangsu, China",Xuzhou Handler Special Vehicle is a manufacturer and operator of aerial work vehicles.,,,1,,,,,,,,"76,882"
NiFCO - Nisus Finance Services Co.,https://www.crunchbase.com/organization/nifco-nisus-finance-services-co,1,,"Mumbai, Maharashtra, India", NiFCO is one of India’s leading diversified financial services companies .,,,1,,1,,,,,,"76,834"
Dag Liodden,https://www.crunchbase.com/person/dag-liodden,1,1,"Miami, Florida, United States",Dag Liodden is the Co-Founder and Chief Technology Officer of Crisp. He previously worked at Tapad as a Co-Founder and Chief Technology Offi...,Individual/Angel,Seed,1,,,1,1,,,,"76,835"
SG Gestion,https://www.crunchbase.com/organization/sg-gestion,1,,"Paris, Ile-de-France, France",Societe Generale Gestion is an international fund management firm.,Venture Capital,,1,,,,,,,,"76,836"
Alexandre Terrien,https://www.crunchbase.com/person/alexandre-terrien,,,"London, England, United Kingdom",Alexandre Terrien is the co-founder of Future Positive Capital as well as Co-founder of Kukua.,Investment Partner,,,3,,,,,,,"76,837"
Datasolution,https://www.crunchbase.com/organization/datasolution-inc,1,,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea","Datasolution is the provider of big data, predictive analytics, marketing intelligence, and other solutions services.",,,1,,,,,,,,"76,887"
Slovak Investment Holding,https://www.crunchbase.com/organization/slovak-investment-holding,4,,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovak Investment Holding (SIH) provides the state with an effective and transparent tool for meaningful investments in the public interest.,,,3,,,,,,,,"76,888"
River Accelerator,https://www.crunchbase.com/organization/river,1,,"San Francisco, California, United States",River is a program for the fastest growing virtual reality and augmented reality startups in the world.,Accelerator,Seed,1,,1,,,,,,"76,890"
Ashok Belani,https://www.crunchbase.com/person/ashok-belani,,,"San Francisco, California, United States",Ashok Belani was previously president of Reservoir Characterization Group at Schlumberger Limited. Mr. Belani has served as chief technology...,Investment Partner,,,6,,,,,,,"76,838"
Rocky Mountain Companies,https://www.crunchbase.com/organization/rocky-mountain-companies,,,"Boise, Idaho, United States",Rocky Mountain Companies is a commercial real estate development firm that provides solutions for its investors and tenants.,Private Equity Firm,,,,,,,,,,"76,841"
Crédit Agricole de la Touraine et du Poitou,https://www.crunchbase.com/organization/crédit-agricole-de-la-touraine-et-du-poitou,1,,"Poitiers, Poitou-Charentes, France",Credit Agricole de la Touraine et du Poitou is a regional bank belonging to the Credit Agricole group.,,,1,,,,,,,,"76,860"
Land Oberösterreich,https://www.crunchbase.com/organization/land-oberösterreich,1,1,"Linz, Oberosterreich, Austria",Government organisation,,,1,,,,1,,,,"76,842"
Rabo&Crowd,https://www.crunchbase.com/organization/rabo-crowd,1,,"Us, Picardie, France",Rabo & Crowd is an initiative of Rabobank.,,,1,,1,,,,,,"76,845"
Auxier Asset Management LLC.,https://www.crunchbase.com/organization/auxier-asset-management-llc,1,,"Lake Oswego, Oregon, United States","Auxier Asset Management LLC (“AAM”) was established in July of 1998 in Tualatin, a suburb of Portland, Oregon.",Venture Capital,,1,,,,,,,,"76,898"
David Dorman,https://www.crunchbase.com/person/david-w-dorman,5,,"Atlanta, Georgia, United States",David Dorman is the Director at Dell Technologies and Co-Founder at Centerview Capital.,"Investment Partner, Individual/Angel",Seed,5,5,,1,,,,,"76,844"
Olivier Verdin,https://www.crunchbase.com/person/olivier-verdin,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Olivier Verdin - CEO & Co-Founder @ AppTweak,Individual/Angel,,1,,1,,,,,,"76,900"
ERC Capital,https://www.crunchbase.com/organization/erc-capital,,,,ERC Capital is an autonomous crypto-only fund that invests exclusively in ERC compatible assets.,,,,,,,,,,,"76,846"
Beyond Digital Media,https://www.crunchbase.com/organization/beyond-digital-media,2,,"Sydney, New South Wales, Australia","Beyond Digital Media is a strategic digital agency, engages in the provision of online, mobile, and digital marketing solutions.",,,1,,1,,,,,,"76,847"
Victor Perlroth,https://www.crunchbase.com/person/victor-perlroth,,,"Palo Alto, California, United States",Victor Perlroth is the co-founded Kodiak Sciences in 2009 and is the company’s Chairman and Chief Executive Officer. Together with a talente...,,,,,,,,,,,"76,906"
Surya Semesta Internusa,https://www.crunchbase.com/organization/surya-semesta-internusa,3,,"Kedoya Selatan, Jakarta Raya, Indonesia","Surya Semesta Internusa offers general contracting, property development and management, hospitality services, and more.",,,2,,1,,,,,,"76,848"
1219 Capital,https://www.crunchbase.com/organization/1219-capital,2,,"Atlanta, Georgia, United States",1219 Capital is a Mid-Atlantic-based private equity firm providing growth solutions to lower-middle market companies.,Private Equity Firm,,2,,1,2,,,,,"76,850"
Sahil Barua,https://www.crunchbase.com/person/sahil-barua,18,2,"Gurgaon, Haryana, India",Sahil Barua is the Co-Founder and Chief Executive Officer of Delhivery. He previously worked at Bain & Company as a Consultant. Sahil Barua ...,"Investment Partner, Individual/Angel",Seed,15,1,,,2,,,,"76,851"
Kompass Digital,https://www.crunchbase.com/organization/kompass-ventures,2,1,"Berlin, Berlin, Germany","Kompass Digital is the VC  with Investment focus on Financial Services, Digital Health and Smart Home.",Venture Capital,Early Stage Venture,2,,,,1,,,,"76,912"
GEV Ventures,https://www.crunchbase.com/organization/gev-ventures,4,,"Cali, Valle del Cauca, Colombia",Fondo de inversión en etapa temprana del Grupo Empresarial Vallecaucano,Venture Capital,,4,,,,,,,,"76,853"
iSherpa Capital,https://www.crunchbase.com/organization/isherpa-capital,19,5,"Greenwood Village, Colorado, United States",iSherpa Capital invests in seed-stage and early-stage companies while providing follow-on financing throughout the company's life cycle.,Venture Capital,"Early Stage Venture, Late Stage Venture",13,,5,1,5,,,,"76,914"
Peter Comisar,https://www.crunchbase.com/person/peter-comisar,,,"Los Angeles, California, United States",Peter Comisar is the Founder and Managing Partner at STORY3 Capital Partners.,Investment Partner,,,2,,,,,,,"76,854"
UMO Capital,https://www.crunchbase.com/organization/umo-capital,1,,"Helsinki, Southern Finland, Finland",Umo Capital invests in private equity and venture capital opportunities and evaluates investments in all asset classes.,,,1,,,,,,,,"76,856"
Aymerik Renard,https://www.crunchbase.com/person/aymerik-renard,,,"San Francisco, California, United States",Aymerik Renard is a General Partner at HCVC and was a Director at Western Digital Capital. He attended Carnegie Mellon University.,Investment Partner,,,6,,,,,,,"76,857"
Russell Gehrett,https://www.crunchbase.com/person/russell-gehrett-6355,,,"New York, New York, United States","Russell Gehrett joined Wynnchurch in 2021. Prior to Wynnchurch, Russ was a Partner at Pamplona Capital Management, where he led investments ...",Investment Partner,,,2,,,,,,,"76,858"
Youth Capital,https://www.crunchbase.com/organization/youth-capital,7,,"Changning, Shanghai, China",Youth Capital is an investment management firm.,Private Equity Firm,,7,,2,,,,,,"76,859"
Helios Groups,https://www.crunchbase.com/organization/helios-groups,,,"Hong Kong, Hong Kong Island, Hong Kong",Helios Groups are experts in this global market with over 21 years experience.,"Angel Group, Corporate Venture Capital, Investment Bank, Private Equity Firm, Venture Capital","Initial Coin Offering, Private Equity",,,,,,,,,"76,860"
SAM Private Equity,https://www.crunchbase.com/organization/sam-private-equity,11,4,"Zürich, Zurich, Switzerland",SAM Private Equity is an investment firm specialized in direct and fund of funds investments.,Private Equity Firm,"Early Stage Venture, Late Stage Venture",9,,2,1,4,,,,"76,920"
Edurne de Oteiza,https://www.crunchbase.com/person/edurne-de-oteiza,1,,"Barcelona, Catalonia, Spain",Edurne de Oteiza is the chief operating officer of Wallapop.  Edurne de Oteiza attended ESCP Business School.,Individual/Angel,,1,,,,,,,,"76,861"
Auke van den Hout,https://www.crunchbase.com/person/auke-van-den-hout,,,"Amsterdam, Noord-Holland, The Netherlands",Auke van den Hout is the Managing Partner at Graduate Entrepreneur. Auke attended Stanford University Graduate School of Business.,Investment Partner,,,6,,,,,,,"76,862"
Renoir Partners,https://www.crunchbase.com/organization/renoir-partners,,,"Geneva, Geneve, Switzerland",Renoir Partners is a private equity investment firm company specializing in operational improvement.,Venture Capital,Private Equity,,,,,,,,,"76,863"
Chris Cantino,https://www.crunchbase.com/person/chris-cantino,2,1,"United States, North America","Chris Cantino is the co-owner of Color Capital. Prior to venture capital, Chris was CMO of Schmidt’s Naturals, and helped propel the company...","Investment Partner, Individual/Angel","Early Stage Venture, Late Stage Venture, Seed, Venture",2,18,1,1,1,,,,"76,922"
Catalyst Venture Partners,https://www.crunchbase.com/organization/catalyst-venture-partners,9,2,"Bath, Bath and North East Somerset, United Kingdom","Catalyst Venture Partners are a corporate finance and fast growth advisory firm specialising in the health, media and telecoms sectors.",Venture Capital,Early Stage Venture,7,,5,1,2,,,,"76,918"
Draymond Green,https://www.crunchbase.com/person/draymond-green,2,1,"East Lansing, Michigan, United States",Draymond Jamal Green Sr. is an American professional basketball player for the Golden State Warriors of the National Basketball Association....,Individual/Angel,,2,,,2,1,,,,"76,864"
ONGC Start-up Fund,https://www.crunchbase.com/organization/ongc-start-up-fund,3,,"New Delhi, Delhi, India","ONGC Start-up Fund is a flagship initiative of the Government of India, intended to build the eco-system for nurturing Startups in India.","Accelerator, Micro VC","Early Stage Venture, Seed",3,,1,,,,,,"76,865"
Ribellasca,https://www.crunchbase.com/organization/ribellasca,,,"Domodossola, Piemonte, Italy",Family Investment Office,"Family Investment Office, Venture Capital","Early Stage Venture, Seed",,,,,,,,,"76,923"
Bullish Unicorn,https://www.crunchbase.com/organization/bullish-unicorn,1,,,Bullish Unicorn is a digital marketing & creative agency.,,,1,,,,,,,,"76,867"
Kevin Song,https://www.crunchbase.com/person/kevin-song,,,"San Francisco, California, United States",Kevin Song is the Founder and CEO of withco. Attended Cornell University.,,,,,,,,,,,"76,870"
iBus Media Network,https://www.crunchbase.com/organization/ibus-media-network,1,,"Douglas, NA - Isle of Man, Isle of Man",iBus Media Network is a interactive content creation platform for marketers and designers.,,,1,,,,,,,,"76,926"
Yuanta Securities,https://www.crunchbase.com/organization/yuanta-securities-korea,6,,"Seoul, Seoul-t'ukpyolsi, South Korea",Yuanta Securities Korea provides asset management and financial services.,Private Equity Firm,,4,,,,,,,,"76,871"
Equinix Japan,https://www.crunchbase.com/organization/equinix-japan,3,2,"Tokyo, Tokyo, Japan",Equinix is a digital business platform,,,3,,2,,2,,,,"76,872"
INJAZ Egypt,https://www.crunchbase.com/organization/injaz-egypt,,,"Cairo, Al Qahirah, Egypt",An NGO committed to empowering young people to reach their fullest potential while contributing to the economic development of Egypt.,,,,,,,,,,,"76,873"
Kurt Schmidt,https://www.crunchbase.com/person/kurt-schmidt-4,1,,"Durham, North Carolina, United States",Kurt Schmidt is the current Managing Director of Duke Capital Partners. He previously worked at Lifeable (Robin) as a Founder & CEO. Kurt Sc...,"Investment Partner, Individual/Angel",,1,4,,,,,,,"76,874"
Genome Ventures,https://www.crunchbase.com/organization/genome-ventures,,,"Moscow, Moscow City, Russian Federation",We partner with successful people and corporations to nurture innovative businesses from idea to exit.,"Accelerator, Incubator, Venture Capital",Venture,,,,,,,,,"76,876"
Nitesh Kripalani,https://www.crunchbase.com/person/nitesh-kripalani,4,,"Mumbai, Maharashtra, India","Nitesh Kripalani is an Advisor and Mentor at Qoruz. He was Executive Vice-President: New Media, Business Development & Digital/Syndication ...",Individual/Angel,Seed,4,,,,,,,,"76,877"
Fusion Capital Partners,https://www.crunchbase.com/organization/fusion-capital-partners,1,1,"Chicago, Illinois, United States","Fusion Capital Partners, LLC is no longer investing. It is a private equity firm.",Private Equity Firm,Private Equity,1,,,,1,,,,"76,932"
Joseph Lu,https://www.crunchbase.com/person/joseph-lu,,,"Tualatin, Oregon, United States","Joseph Lu is the Chief Executive Officer of Powin Energy. Lu has over 30 years of management and international business experience, includin...",,,,,,,,,,,"76,935"
Asia PropTech,https://www.crunchbase.com/organization/asia-proptech,1,,"Hong Kong, Hong Kong Island, Hong Kong",Asia PropTech is an incubator and funding ecosystem for PropTech startups in Asia.,,,1,,,,,,,,"76,878"
Jake Ervin Jonathan Go,https://www.crunchbase.com/person/jake-ervin-jonathan-go,,,"Manila, Manila, Philippines",Jake Go is the CEO of Springboard Philippines - a group of companies that tackles recruiting and HR challenges in southeast Asian markets wi...,,"Crowdfunding, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"76,937"
Derek Norton,https://www.crunchbase.com/person/derek-norton,,,"Los Angeles, California, United States",Derek Norton is the Managing General Partner at Watertower Ventures.,Investment Partner,Seed,,8,,,,,,,"76,938"
Domenic Perri,https://www.crunchbase.com/person/domenic-perri-3,,,"Santa Monica, California, United States","Domenic Perri is a Partner at Vertex Ventures US. Prior to Vertex US, Dom held several BD and Corp Dev leadership roles at Dropbox, Tesla, F...",,,,,,,,,,,"76,879"
Douglas Winter,https://www.crunchbase.com/person/douglas-winter,1,,"Encinitas, California, United States","J. Douglas Winter, also known as Doug, co-founded Seismic Software, Inc. and has been its Chief Executive Officer since June 2010. Douglas W...",Individual/Angel,,1,,,,,,,,"76,943"
Niraj Hutheesing,https://www.crunchbase.com/person/niraj-hutheesing,,,"Ahmedabad, Gujarat, India",Niraj Hutheesing is the Founder and Director of Cygnet Infotech.,,,,,,,,,,,"76,881"
MMC Technology Ventures,https://www.crunchbase.com/organization/mmc-technology-ventures,3,1,"Palo Alto, California, United States",MMC Technology Ventures is an investment firm that invests in the real estate sector.,Venture Capital,,3,,,,1,,,,"76,882"
FOTA,https://www.crunchbase.com/organization/fota,1,,,FOTA is an advanced cloud based brand management and video review platform.,,,1,,,,,,,,"76,884"
Honest Capital,https://www.crunchbase.com/organization/honest-capital,6,,"Hangzhou, Zhejiang, China",Suzhou Dunhang Investment Management is a professional equity investment management institution registered in Suzhou Financial Town.,Venture Capital,,6,,2,,,,,,"76,885"
Mike Vandenhooft,https://www.crunchbase.com/person/mike-vandenhooft,6,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Mike Vandenhooft - CMO and Co-Founder @ Newpharma,Individual/Angel,,3,,1,,,,,,"76,886"
Kevin Huffman,https://www.crunchbase.com/person/kevin-huffman,,,"Nashville, Tennessee, United States",Kevin Huffman was a Fellow at New America Foundation and Former Tennessee Commissioner of Education.,Investment Partner,,,25,,,,,,,"76,887"
i Cubed ventures,https://www.crunchbase.com/organization/i-cubed-ventures,1,,,i Cubed ventures operates as an investment firm.,,,1,,,,,,,,"76,888"
Mbe Etc WorldWide,https://www.crunchbase.com/organization/mbe-etc-worldwide,1,,"Milan, Lombardia, Italy","Making business easier worldwide through our service and distribution network, delivering personalized and convenient business solutions wit",,,1,,,,,,,,"76,890"
Richard Lumb,https://www.crunchbase.com/person/richard-lumb,1,,"London, England, United Kingdom","Richard Lumb is group chief executive of Accenture’s Financial Services operating group, which serves clients in the banking, capital market...",Individual/Angel,Seed,1,,,,,,,,"76,889"
Dan Sullivan,https://www.crunchbase.com/person/dan-sullivan-50c7,,,"Boston, Massachusetts, United States","Daniel Sullivan joined Trustbridge Partners in 2011 as a Senior Advisor, and became Vice Chairman in 2015. On a daily basis, Mr. Sullivan is...",Investment Partner,"Private Equity, Venture",,1,,,,,,,"76,892"
AR/VR Africa,https://www.crunchbase.com/organization/ar-vr-africa,3,,,"AR/VR Africa is a community of content creators, enthusiasts, creatives, developers and technologists.",,,3,,1,,,,,,"76,893"
James M. Hamilton,https://www.crunchbase.com/person/james-m-hamilton,1,,"Atlanta, Georgia, United States","Mr. James M. Hamilton, Jamie serves as the Managing Partner of Hamilton Ventures LLC. Mr. Hamilton is responsible for the formulation and im...","Investment Partner, Individual/Angel",Seed,1,2,,,,,,,"76,948"
Tech Transfer UPV,https://www.crunchbase.com/organization/tech-transfer-upv,3,,"Valencia, Comunidad Valenciana, Spain","Tech Transfer Fund, a financing instrument for innovation at the service of the Ecosystem of the UPV.",Venture Capital,Early Stage Venture,3,,1,,,,,,"76,894"
Pine Lake Capital,https://www.crunchbase.com/organization/pine-lake-capital,,,"Bloomfield, Missouri, United States","Pine Lake Capital is a finance firm that provides private equity, venture capital, and investment services for various sectors.",,,,,,,,,,,"76,895"
River Hollow Partners,https://www.crunchbase.com/organization/river-hollow-partners,5,1,"New York, New York, United States",River Hollow Partners is a lower mid-market private equity firm focused on companies with enterprise values up to $100MM.,Private Equity Firm,,5,,3,1,1,,,,"76,896"
Alantis Seed Capital,https://www.crunchbase.com/organization/alantis-seed-capital,3,,"Gijón, Asturias, Spain","Alantis Seed Capital is an early stage venture capital firm based in Madrid, Spain.","Incubator, Venture Capital",,3,,1,,,,,,"76,953"
Sampford Advisors,https://www.crunchbase.com/organization/sampford-advisors-inc,,,"Ottawa, Ontario, Canada","The only Mergers and acquisitions, capital raise and strategic advisory advisor headquartered in Ottawa.",Investment Bank,,,,,,,,,,"76,897"
Noramay Cadena,https://www.crunchbase.com/person/noramay-cadena,,,"Los Angeles, California, United States",Noramay Cadena is a nationally recognized leader for her technical contributions in the corporate sector as well as for her work in the comm...,Investment Partner,,,12,,,,,,,"76,898"
Innohub Capital,https://www.crunchbase.com/organization/innohub-capital,22,1,"Shenzhen, Guangdong, China",Innohub Capital accelerates global blockchain innovations by leveraging China opportunities.,Venture Capital,"Early Stage Venture, Seed",17,,5,,1,,,,"76,899"
Horizon Equity Partners,https://www.crunchbase.com/organization/horizon-equity-partners,3,1,"Santo Domingo Zanatepec, Oaxaca, Mexico",Horizon Equity Partners is a private equity and venture capital firm.,Private Equity Firm,,3,,,1,1,,,,"76,901"
Huaguan Biotechnology,https://www.crunchbase.com/organization/huaguan-biotechnology,1,,"Beijing, Beijing, China",Huaguan Biotechnology provides high-quality integrated drug research and development services for customers.,,,1,,,,,,,,"76,903"
History Venture Investment,https://www.crunchbase.com/organization/history-venture-investment,10,,"Seoul, Seoul-t'ukpyolsi, South Korea",History Venture Investment is an accelerator specialized in startup investment.,Venture Capital,Early Stage Venture,8,,2,,,,,,"76,902"
Sprout BioVentures,https://www.crunchbase.com/organization/sprout-bioventures,3,,"Cambridge, Massachusetts, United States",Sprout BioVentures invests in early-stage opportunities.,Venture Capital,Early Stage Venture,2,,2,,,,,,"76,904"
HIVE,https://www.crunchbase.com/organization/hive-7,4,,"San Francisco, California, United States",HIVE is a Investment Platform.,Accelerator,"Early Stage Venture, Seed",4,,,2,,,,,"76,905"
KP Partners,https://www.crunchbase.com/organization/kp-partners,3,1,"Austin, Texas, United States",KP Partners is a collaboration of leading IT experts.,,,3,,1,,1,,,,"76,959"
Siemens Mustang Ventures,https://www.crunchbase.com/organization/siemens-mustang-ventures,12,5,"Santa Clara, California, United States",Siemens Mustang Ventures is the VC arm of Siemens Information and Communication Networks Group.,Venture Capital,,8,,3,,5,,,,"76,906"
Chitransh Sahai,https://www.crunchbase.com/person/chitransh-sahai,1,,"Mumbai, Maharashtra, India",Chitransh Sahai is the Co- Founder and Director at GoComet.,Individual/Angel,,1,,,,,,,,"76,962"
New Day Industries,https://www.crunchbase.com/organization/new-day-industries,1,,"New York, New York, United States",New Day Industries is a private investment company focused on small to medium sized acquisitions.,Venture Capital,,1,,1,1,,,,,"76,907"
ChiFortune Venture,https://www.crunchbase.com/organization/chifortune-venture-capital,9,,"Beijing, Beijing, China",ChiFortune Venture is an investment firm based in China.,Venture Capital,,9,,2,,,,,,"76,908"
Napa Valley Vintners,https://www.crunchbase.com/organization/napa-valley-vintners,15,,"St. Helena, California, United States",NVV is a regional trade association with an active membership of nearly 500 wineries represents a tradition of dedicated vintners and grape.,,Grant,15,,15,2,,,,,"76,965"
Hootan Rashidifard,https://www.crunchbase.com/person/hootan-rashidifard,,,"New York, New York, United States",Hootan Rashidifard is a Managing Partner at Hash3.,Investment Partner,,,3,,,,,,,"76,910"
