Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Josiah Akinloye,https://www.crunchbase.com/person/josiah-akinloye-0c1c,1,,"Yaba, Lagos, Nigeria","Entrepreneur, Investor, Blockchain, Software Engineer, Transhumanist",Individual/Angel,Seed,1,,1,,,,,,"123,636"
Zhuhai Yiying Investment Partnership (Limited Partnership),https://www.crunchbase.com/organization/zhuhai-yiying-investment-partnership-limited-partnership,2,,,Zhuhai Yiying Investment Partnership (Limited Partnership) is an investment firm.,,,2,,,,,,,,"123,637"
Keiron Allen,https://www.crunchbase.com/person/keiron-allen,,,"London, England, United Kingdom",Keiron Allen is the Co-Founder of The Crypto Climate Exchange. He previously worked at The Allen Partnership as a Founder and Managing Partn...,,,,,,,,,,,"123,640"
Ben Ng,https://www.crunchbase.com/person/ben-ng,,,"Hong Kong, Hong Kong Island, Hong Kong",Ben Ng - General Partner and SAIF Eagle Fund @ SAIF Partners,Investment Partner,,,1,,,,,,,"123,644"
Somerset Capital,https://www.crunchbase.com/organization/somerset-capital,3,1,"Denver, Colorado, United States",Somerset Capital is a Colorado-based investment firm that focuses on making investments in distressed companies.,Venture Capital,,3,,1,,1,,,,"123,646"
John L. Lehr,https://www.crunchbase.com/person/john-l-lehr,,,,John Lehr is the President and CEO at Parkinson’s Foundation.,Investment Partner,,,87,,,,,,,"123,647"
Asi Ginio,https://www.crunchbase.com/person/asi-ginio,1,,"Orlando, Florida, United States",Asi Ginio has co-founded Tourico Holidays Inc. a global Travel wholesaler/Bedbank and served as its Chief Operating Officer and Chief Execut...,Individual/Angel,,1,,,,,,,,"123,649"
Grant McCullagh,https://www.crunchbase.com/person/grant-mccullagh,,,"Winnetka, Illinois, United States","Grant G. McCullagh is a professional board member with more than 30 years of experience in the engineering and construction industry, having...",Investment Partner,,,1,,,,,,,"123,650"
Ruben King-Shaw,https://www.crunchbase.com/person/ruben-j-king-shaw,,,"Boston, Massachusetts, United States",Ruben King-Shaw - Managing Partner & Chief Investment Officer @ Mansa Capital,Investment Partner,,,3,,,,,,,"123,651"
Morningstar Capital,https://www.crunchbase.com/organization/morningstar-capital,2,,"London, England, United Kingdom",An Investment Firm.,,,2,,1,,,,,,"123,652"
Ambuja Cement Dealership Online Apply,https://www.crunchbase.com/organization/ambuja-cement-dealership-online-apply,,,,We Provide All Cement Delarship All Over India. Join India's first cement company as a prestigious Channel Partner,,,,,,,,Online,,,"123,656"
Rick Alvarez,https://www.crunchbase.com/person/rick-alvarez-e82b,1,,"Miami, Florida, United States",Rick Alvarez,Individual/Angel,Seed,1,,,1,,,,,"123,659"
Deepak Behera,https://www.crunchbase.com/person/deepak-behera,,,"San Francisco, California, United States",Deepak Behera is the President and CEO of Adaptive Research. He attended MD (Diplomate of National Board).,,,,,,,,,,,"123,664"
Marcelo Sato,https://www.crunchbase.com/person/marcelo-sato,,,"São Paulo, Sao Paulo, Brazil",Marcelo Sato is the general partner at Astella Investimentos.,Investment Partner,,,8,,,,,,,"123,666"
Rob Heimann,https://www.crunchbase.com/person/rob-heimann,,,"Cincinnati, Ohio, United States",Rob Heimann is a Managing Partner RC Capital. Rob previously worked at Label Insight as a Board Member. He attended Northwestern University ...,Investment Partner,,,15,,,,,,,"123,668"
Michal Smida,https://www.crunchbase.com/person/michal-smida,3,1,"Prague, Hlavni mesto Praha, Czech Republic",Michal Smida - Founder & CEO @ Twisto,Individual/Angel,Seed,1,,,,1,,,,"123,670"
Qinglin Asset Management,https://www.crunchbase.com/organization/qinglin-asset-management,1,,,Qinglin Asset Management is an investment firm.,,,1,,1,,,,,,"123,672"
Industry consulting Strobl,https://www.crunchbase.com/organization/industry-consulting-strobl,1,,"Regensburg, Bayern, Germany",Industry consulting Strobl provides is a specialist for projects in the semiconductor industry that provides solution consulting.,Venture Capital,,1,,,,,,,,"123,675"
Lion Asset Management,https://www.crunchbase.com/organization/lion-asset-management-co-ltd,1,1,"Beijing, Beijing, China","Lion Asset Management scope includes cash, bank deposits, stocks, bonds, securities investment funds.",Venture Capital,,1,,,,1,,,,"123,680"
Joy Wing Mau,https://www.crunchbase.com/organization/joy-wing-mau,2,,"Baoan, Guangdong, China",Joy Wing Mau provides the finest fruits and service for Chinese consumers.,,,1,,1,,,,,,"123,684"
Pitch2Win,https://www.crunchbase.com/organization/pitch2win,1,,,Pitch2Win is a startup competition aiming to assist early-stage Nigerian firms in raising money and growing their businesses.,Accelerator,,1,,1,,,,,,"123,685"
Kim Sneum Madsen,https://www.crunchbase.com/person/kim-sneum-madsen,1,,"Odense, Syddanmark, Denmark",Kim Sneum Madsen is the Chief Friend Maker of Umbraco. He previously worked at e-conomic international as an Executive Assistant. Kim Sneum ...,Individual/Angel,,1,,,,,,,,"123,695"
CreditEase,https://www.crunchbase.com/organization/creditease-bf37,1,,"Beijing, Beijing, China","CreditEase is a FinTech conglomerate, specializing in inclusive finance and wealth management, including payment technology.",,,1,,,,,,,,"123,698"
Jun Yuan Capital,https://www.crunchbase.com/organization/jun-yuan-capital,14,5,"Beijing, Beijing, China",Jun Yuan Capital is a venture capital firm.,Venture Capital,,13,,3,,5,,,,"123,600"
Jeffrey R Carney,https://www.crunchbase.com/person/jeffrey-r-carney,,,"Toronto, Ontario, Canada","Jeffrey R. Carney, CFA, was appointed President and Chief Executive Officer of Investors Group, and President and Chief Executive Officer of...",Investment Partner,,,4,,,,,,,"123,704"
Newcastle Building Society Community Fund,https://www.crunchbase.com/organization/newcastle-building-society-community-fund,1,,"Wallsend, North Tyneside, United Kingdom",Newcastle Building Society Community Fund which offers grants to charities and community groups.,Fund Of Funds,,1,,1,,,,,,"123,601"
Ideateca,https://www.crunchbase.com/organization/ideateca,,,"San Francisco, California, United States",Startup incubator and accelerator,Accelerator,Seed,,,,,,,,,"123,602"
Edgar Vicente,https://www.crunchbase.com/person/edgar-vicente-78f0,,,"Barcelona, Catalonia, Spain",Edgar Vicente is the Founding Partner at Enzo Ventures. Edgar Vicente attended Barcelona University.,Investment Partner,,,1,,,,,,,"123,603"
Beijing Langrun Yifa Investment Consulting Center,https://www.crunchbase.com/organization/beijing-langrun-yifa-investment-consulting-center,1,1,"Beijing, Beijing, China",Beijing Langrun Yifa Investment Consulting Center is an equity investment fund management institution.,,,1,,1,,1,,,,"123,604"
Olle Isberg,https://www.crunchbase.com/person/olle-isberg,1,,"Skane, Varmlands Lan, Sweden","Chairman of the Board of: Anerem Aktiebolag, Awardit AB, Björkliden Fjällby AB, Hotel Kungsträdgården AB, Hotel Stureplan AB, Lapland Resort...",Individual/Angel,,1,,,,,,,,"123,709"
Kugan Sathiyanandarajah,https://www.crunchbase.com/person/kugan-sathiyanandarajah,,,"London, England, United Kingdom","Kugan Sathiyanandarajah (London) joined KKR in 2010 and is a member of the Healthcare and UK coverage teams. At KKR, Kugan is involved with ...",Investment Partner,,,2,,,,,,,"123,605"
Funai Soken Logistics,https://www.crunchbase.com/organization/funai-soken-logistics,1,,"Tokyo, Tokyo, Japan",Funai Soken Logistics is a logistics and 3PL management service provider company.,,,1,,1,,,,,,"123,641"
Michael Kaufman,https://www.crunchbase.com/person/michael-kaufman-410f,,,,"Michael Kaufman, CEO of MAK Capital",Investment Partner,,,1,,,,,,,"123,608"
Todd Lutwak,https://www.crunchbase.com/person/todd-lutwak,,,"Los Gatos, California, United States",Todd Lutwak is a Guest Lecturer at Stanford University Graduate School of Business. He attended Northwestern University - Kellogg School of ...,,,,,,,,,,,"123,610"
FARE Capital,https://www.crunchbase.com/organization/fare-capital,1,,"Oegstgeest, Zuid-Holland, The Netherlands",FARE Capital expertise in mentoring along with providing funding solutions and PE investments.,Venture Capital,,1,,,,,,,,"123,611"
Brian Grady,https://www.crunchbase.com/person/brian-grady,1,,"Chicago, Illinois, United States",Brian Grady is a CEO at Gorilla Group,Individual/Angel,,1,,,,,,,,"123,612"
Bee Accelerate,https://www.crunchbase.com/organization/bee-accelerate,1,,,Bee Accelerate,,,1,,1,,,,,,"123,613"
Daniel Schukraft,https://www.crunchbase.com/person/daniel-schukraft,,,"Stuttgart, Baden-Wurttemberg, Germany",Daniel Schukraft is a Vice President of Aftersales & Customer Care at Porsche AG.,Investment Partner,,,1,,,,,,,"123,614"
Robin P. Selati,https://www.crunchbase.com/person/robin-p-selati,,,,"Rob Selati is a Managing Director on the MDP Consumer team. Before co-founding MDP, Mr. Selati was with Alex. Brown & Sons Incorporated. Mr....",,,,,,,,,,,"123,615"
David Zezza,https://www.crunchbase.com/person/david-zezza,,,"London, England, United Kingdom",David Zezza - Managing Partner @ Pacific Advantage Capital,,,,,,,,,,,"123,616"
Marc O'Brien,https://www.crunchbase.com/person/marc-o-brien-3942,1,,"London, England, United Kingdom","Former CEO of Visa UK and Ireland, the company’s second most important market. During Mr. O'Brien's time as CEO, Visa’s business doubled fro...",Individual/Angel,,1,,,,,,,,"123,617"
Dinesh D. Thakkar,https://www.crunchbase.com/person/dinesh-d-thakkar,,,"Mumbai, Maharashtra, India",Dinesh D. Thakkar is the MD and founder at Angel Broking.,,,,,,,,,,,"123,618"
CrossFire Ventures,https://www.crunchbase.com/organization/crossfire-ventures,3,1,"San Jose, California, United States",CrossFire Ventures was a venture capital firm,,,2,,,,1,,,,"123,619"
Solas Sustainable Energy Fund,https://www.crunchbase.com/organization/solas-sustainable-energy-fund,1,,"Zürich, Zurich, Switzerland",Solas Sustainable Energy Fund is a venture capital investment firm.,Venture Capital,,1,,1,,,,,,"123,620"
Jeffrey Krasnoff,https://www.crunchbase.com/person/jeffrey-krasnoff,,,,"Jeff Krasnoff is Chief Executive Officer of Rialto Capital Management, which he formed in 2007.",,,,,,,,,,,"123,721"
CenturyPartners,https://www.crunchbase.com/organization/centurypartner,1,,"Detroit, Michigan, United States",entertainment,,,1,,,,,,,,"123,720"
Challenge La Portada,https://www.crunchbase.com/organization/challenge-la-portada,,,"Ica, Ica, Peru",Open innovation business opportunity. We are looking for Agtehc & Biotech solutions,Corporate Venture Capital,"Grant, Seed",,,,,,,,,"123,622"
Ajay Gupta,https://www.crunchbase.com/person/ajay-gupta-719d,1,,,executive and member.,Individual/Angel,,1,,,,,,,,"123,623"
ImaginVenture,https://www.crunchbase.com/organization/imaginventure,,,"Lugano, Ticino, Switzerland","Imaginventure is a business incubator, a production plant, and a business operations center, all integrated under one virtual roof.",Incubator,Seed,,,,,,,,,"123,624"
Ravi Kiran,https://www.crunchbase.com/person/ravi-kiran-5,1,,"Mumbai, Maharashtra, India",Ravi Kiran,Individual/Angel,Seed,1,,,,,,,,"123,626"
Rahul Vinnakota,https://www.crunchbase.com/person/rahul-vinnakota,,,"New York, New York, United States",Rahul Vinnakota - Managing Director @ H.I.G. Capital,Investment Partner,,,1,,,,,,,"123,728"
Gemini Africa,https://www.crunchbase.com/organization/gemini-africa,,,"Cairo, Al Qahirah, Egypt",Gemini Africa is an investment company and a 1 stop hub for the entrepreneurial ecosystem in Egypt and across Africa.,Entrepreneurship Program,,,,,,,,,,"123,729"
R3 consulting & investment,https://www.crunchbase.com/organization/r3-consulting-investment,1,,,R3 consulting & investment,,,1,,,,,,,,"123,628"
Profile Capital,https://www.crunchbase.com/organization/profile-capital,3,,,A real estate investment and consulting firm,Private Equity Firm,,3,,1,,,,,,"123,629"
Zhonghongxin Investment,https://www.crunchbase.com/organization/zhonghongxin-investment,3,1,"Beijing, Beijing, China",Zhonghongxin Investment is an investment firm that provides investment management and consulting services.,,,1,,,,1,,,,"123,631"
TTAF Elektronik,https://www.crunchbase.com/organization/ttaf-elektronik,1,,"Kavakli, Istanbul, Turkey","TTAF Elektronik is providing interconnect solutions for defense, aerospace, automotive, industrial, telecom and led lighting applications",,,1,,,,,,,,"123,632"
Veronesi,https://www.crunchbase.com/organization/veronesi-820e,1,,,Veronesi is an Investment firm.,,,1,,,,,,,,"123,633"
Arshi Jamil,https://www.crunchbase.com/person/arshi-jamil,,,,Miss Arshi Jamil is a business influencer and author from India. Arshi Jamil received a bachelor's degree in chemical engineering from a top...,,Early Stage Venture,,,,,,,,,"123,737"
Nikhil Bhat,https://www.crunchbase.com/person/nikhil-bhat,,,"New York, New York, United States",Nikhil is a Managing Director and Co-Head of Investments in Vestar’s Diversified Industries group.  He joined the firm in 2014 after complet...,Investment Partner,,,2,,,,,,,"123,634"
Alberto Cuevas,https://www.crunchbase.com/person/alberto-cuevas,1,1,"Spain, Europe",Alberto Cuevas is the founder at &Cuevas. He attended London Business School.,"Investment Partner, Individual/Angel",Seed,1,3,,,1,,,,"123,740"
Mayur Desai,https://www.crunchbase.com/person/mayur-desai,1,1,"Boston, Massachusetts, United States","Mayur joined Vector Capital as a Senior Associate in 2013. Prior to joining Vector, Mayur was an Associate at Charlesbank Capital Partner...",Individual/Angel,,1,,,,1,,,,"123,743"
Simon Schnieders,https://www.crunchbase.com/person/simon-schnieders,1,,"Reading, Reading, United Kingdom","Simon Schnieders is a search marketing expert focused on the discipline of SEO primarily.  His background includes affiliate marketing, SEM...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"123,637"
Four G Capital,https://www.crunchbase.com/organization/four-g-capital,1,,"Miami, Florida, United States",Welcome! 4G Capital is the most trusted real estate investment company in the South East Florida region.,Venture Capital,,1,,,,,,,,"123,638"
Franz Salomon,https://www.crunchbase.com/person/franz-salomon,,,"Graz, Steiermark, Austria",Franz Salomon has been serving as Senior Partner at eQventure since 2017.,,,,,,,,,,,"123,639"
Famima Digital One,https://www.crunchbase.com/organization/famima-digital-one,2,,"Tokyo, Tokyo, Japan","Famima Digital One engages in the business of finance, advertising and marketing.",,,2,,,,,,,,"123,640"
Jared Wray,https://www.crunchbase.com/person/jared-wray,2,1,,"Jared is the Chief Technology Officer and Co-Founder of Palmetto. Prior to that, he joined CenturyLink Technology Solutions when the company...",Individual/Angel,Seed,2,,,1,1,,,,"123,641"
Joe Galante,https://www.crunchbase.com/person/joe-galante,3,,"Nashville, Tennessee, United States",Joe Galante,Individual/Angel,Seed,3,,,1,,,,,"123,642"
Enpact,https://www.crunchbase.com/organization/enpact,2,,"Berlin, Berlin, Germany",Enpact is a non-profit organization that offers mentoring programs targeted on entrepreneurs.,"Accelerator, Co-Working Space","Early Stage Venture, Non Equity Assistance",2,,,,,On-Site,2019-12-19,28,"123,643"
Walter Benadof,https://www.crunchbase.com/person/walter-benadof,1,,"Greater Seattle Area, Washington, United States","Walter focuses on business development, global expansion, revenue generation and customer interaction while maintaining exceptional operatio...",Individual/Angel,,1,,,,,,,,"123,644"
Trace Haggard,https://www.crunchbase.com/person/trace-haggard,1,1,"Los Angeles, California, United States",Trace Haggard is the Founder and President of Intermodal Shippers Group. He previously worked at Alliance Shippers Inc as a Director of Equi...,Individual/Angel,Venture,1,,,,1,,,,"123,750"
SmartHealth Activator,https://www.crunchbase.com/organization/smarthealth-ventures,,,"Chicago, Illinois, United States",Accelerating innovation for biotech,Accelerator,Seed,,,,,,,2019-10-08,,"123,645"
Yunding Capital,https://www.crunchbase.com/organization/yunding-capital,6,1,"Beijing, Beijing, China","Yunding Capital is an emerging investment institution focusing on equity investment, industrial mergers and acquisitions services.",Private Equity Firm,Private Equity,5,,2,,1,,,,"123,646"
Francois Oustry,https://www.crunchbase.com/person/francois-oustry,,,"London, England, United Kingdom",Francois Oustry,,"Early Stage Venture, Seed",,,,,,,,,"123,647"
Loren Siebert,https://www.crunchbase.com/person/loren-siebert,1,1,"Mill Valley, California, United States",Loren Siebert is a Senior Software Engineer at Paradigm. He attended the London School of Economics and Political Science.,Individual/Angel,Seed,1,,,,1,,,,"123,648"
Naxin Ventures,https://www.crunchbase.com/organization/naxin-ventures,1,,,Naxin Ventures is an Investment firm.,,,1,,,,,,,,"123,649"
Hongguo International,https://www.crunchbase.com/organization/hongguo-international,1,,"Nanjing, Jiangsu, China","Hongguo International manufactures, markets, and retails ladies' fashion footwear under brand names.",,,1,,,,,,,,"123,650"
Merstal Ltd.,https://www.crunchbase.com/organization/merstal-ltd,2,,"Waterloo, Ontario, Canada",Merstal Ltd.,,,1,,,2,,,,,"123,651"
Hsien Yang Lee,https://www.crunchbase.com/person/hsien-yang-lee,2,,,Hsien Yang Lee provides strategic counsel to GA and its portfolio companies in SE Asia. Mr. Lee served as Chairman and non-executive Dire...,Individual/Angel,,1,,,,,,,,"123,652"
ECC Capital,https://www.crunchbase.com/organization/ecc-capital,24,,"Beijing, Beijing, China",China-US Cross-boarder venture capital firm that focuses on early-to-early growth stage investment in 2B Smart Technologies.,Venture Capital,"Early Stage Venture, Venture",23,,7,,,,,,"123,653"
Hitone Capital,https://www.crunchbase.com/organization/hitone-capital,1,,"Changyang, Beijing, China",An Investment Firm.,,,1,,1,,,,,,"123,654"
Tommaso Trionfi,https://www.crunchbase.com/person/tommaso-trionfi,1,,"San Francisco, California, United States",Tommaso Trionfi is the Co-Founder and CEO of Shared_Studios. He previously worked at Tocca as a CEO and Co-Founder. He attended the INSEAD.,Individual/Angel,Seed,1,,1,,,,,,"123,655"
Spencer Foust,https://www.crunchbase.com/person/spencer-foust,,,"San Francisco, California, United States",Spencer Foust is a Managing Director at Sozo Ventures.,Investment Partner,,,3,,,,,,,"123,657"
Joshua Goldman,https://www.crunchbase.com/person/joshua-goldman-3544,,,"New York, New York, United States",Joshua Goldman,Investment Partner,,,1,,,,,,,"123,656"
MAROSHI Partners,https://www.crunchbase.com/organization/maroshi-partners,,,,Technology Investment Firm,"Family Investment Office, Private Equity Firm, Syndicate, Venture Capital","Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,,,,,,,"123,658"
Bridge Link Capital,https://www.crunchbase.com/organization/bridge-link-capital,1,,"London, England, United Kingdom","Bridge Link Capital is dedicated to global block chain project investment,covering Internet, IOT, AI, Health science, AI，Big Data， etc.",,,1,,,1,,,,,"123,757"
Marble Global Capital,https://www.crunchbase.com/organization/marble-global-capital,1,,"Beijing, Beijing, China",Marble Global Capital is an investment firm.,,,1,,,,,,,,"123,660"
Janos Redei,https://www.crunchbase.com/person/janos-redei,,,"San Francisco, California, United States","Dr. Redei is an Entrepreneur-in-Residence in the venture capital group with two decades of experience in healthcare technology, the pharmace...",Investment Partner,,,1,,,,,,,"123,659"
Geoff Broglio,https://www.crunchbase.com/person/geoff-broglio,,,"New York, New York, United States",Geoff Broglio is a Managing Director at Gemspring Capital.  Geoff received a B.S. in Finance and a B.S. in Business Information Technology ...,Investment Partner,,,3,,,,,,,"123,662"
Tom Hirschfeld,https://www.crunchbase.com/person/tom-hirschfeld,2,1,"New York, New York, United States",Tom Hirschfeld,"Investment Partner, Individual/Angel",Seed,1,3,1,,1,,,,"123,663"
Bleach,https://www.crunchbase.com/organization/bleach,1,,"Tokyo, Tokyo, Japan",Bleach is a digital marketing and advertising agency.,,,1,,,,,,,,"123,664"
Oliver von Quadt,https://www.crunchbase.com/person/oliver-von-quadt,,,"Singapore, Asia",Oliver von Quadt works as Head of Merchant Solutions APAC at Deutsche Bank,Investment Partner,,,1,,,,,,,"123,665"
Transferance Fund,https://www.crunchbase.com/organization/transferance-fund,1,,,Transferance Fund,,,1,,,,,,,,"123,668"
Justin Walker,https://www.crunchbase.com/person/justin-anthony-walker,,,"Los Angeles, California, United States","Justin Walker was a founding partner at Type One Ventures, an early-stage venture capital fund focused on start-ups progressing humanity for...",,"Early Stage Venture, Venture",,,,,,,,,"123,670"
John Pietrasz,https://www.crunchbase.com/person/john-pietrasz,1,,"Palm Beach, Florida, United States",John Pietrasz is the Co-Founder and Investor at Delray Watch. He attended Brown University.,Individual/Angel,,1,,,,,,,,"123,671"
Pangmao VC,https://www.crunchbase.com/organization/pangmaovc,11,,"Shanghai, Shanghai, China",Pangmao VC is a venture capital arm of Zhaogang.,Venture Capital,,11,,2,,,,,,"123,672"
Meagan Loyst,https://www.crunchbase.com/person/meagan-loyst,,,"New York, New York, United States",Meagan Loyst is the Associate at Lerer Hippeau. Meagan previously worked at General Atlantic as a Growth Equity. She attended Boston College...,,,,,,,,,,,"123,673"
Andrew Fawcett-Wolf,https://www.crunchbase.com/person/andrew-fawcett-wolf,1,,"London, England, United Kingdom",Andrew Fawcett-Wolf - Chairman @ Huq Industries,Individual/Angel,,1,,,,,,,,"123,674"
Boston Global Ventures,https://www.crunchbase.com/organization/boston-global-ventures-llc,1,1,"Cambridge, Massachusetts, United States",Venture capital investment firm.,Venture Capital,"Early Stage Venture, Seed",1,,,,1,,,,"123,771"
Todd Miller,https://www.crunchbase.com/person/todd-miller-2,,,"Denver, Colorado, United States","Todd Miller is a Partner,  Global Head of Health and Life, Private Equity at Partners Group.",,,,,,,,,,,"123,675"
BioArt AB,https://www.crunchbase.com/organization/bioart-ab,1,,"Stockholm, Stockholms Lan, Sweden","BioArt AB is an investment firm based in Stockholm, Sweden.",Venture Capital,"Early Stage Venture, Venture",1,,1,,,,,,"123,676"
HIKARI Private Equity,https://www.crunchbase.com/organization/hikari-private-equity,,,"Tokyo, Tokyo, Japan","Hikari Private Equity is a principal investment firm. It specializes in investing in information technology, mobile, communication,",Private Equity Firm,,,,,,,,,,"123,677"
Anup Gulati,https://www.crunchbase.com/person/anup-gulati,1,,"Angola, Africa",Anup Gulati - COO at Quality Maritime Provider LDA.,Individual/Angel,,1,,,,,,,,"123,678"
Federico Gomez Romero,https://www.crunchbase.com/person/federico-gomez-romero,,,,Federico Gomez Romero - CEO & Co-Founder @ Credility,Investment Partner,,,2,,,,,,,"123,774"
Steven Morris,https://www.crunchbase.com/person/steven-morris,,,"Stirling, United Kingdom, Europe","Steven is an experienced innovation business person, financial specialist and Non-Executive Chief. Steven has effectively cashed out of one ...",Investment Partner,,,1,,,,,,,"123,680"
Michael Li,https://www.crunchbase.com/person/michael-li-6,,,"Shanghai, Shanghai, China","Investment Focus: IoT, AI, Robotics, Electric Vehicle, VR/AR, new materials, renewable energy and advanced manufacturing, etc. Exits: QD ...",Investment Partner,,,2,,,,,,,"123,681"
Francois Sirois,https://www.crunchbase.com/person/francois-sirois,,,"Montréal, Quebec, Canada",François-Charles Sirois is the President and CEO of Telesystem.  Francois-Charles Sirois attended HEC Montréal.,Investment Partner,,,1,,,,,,,"123,682"
Patrick Theander,https://www.crunchbase.com/person/patrick-theander,,,"Copenhagen, Hovedstaden, Denmark",Patrick Theander is the Founder and GP of The Aventures. He previously worked at Zitcom A/S as a COO. Patrick Theander attended Niels Brock.,Investment Partner,,,1,,,,,,,"123,684"
Chad Reynolds,https://www.crunchbase.com/person/chad-reynolds,,,"Cincinnati, Ohio, United States","Chad works with clients and strategic partners to accelerate Batterii's vision. A graduate of the University of Cincinnati DAAP Program, Cha...",,,,,,,,,,,"123,685"
Charlie Faulkner,https://www.crunchbase.com/person/charlie-faulkner,1,,"London, England, United Kingdom",Charlie Faulkner - Director of Business Development @ Manage,Individual/Angel,Seed,1,,,,,,,,"123,686"
Paul Vidal,https://www.crunchbase.com/person/paul-vidal-c99f,1,,"Paris, Ile-de-France, France",Paul Vidal,Individual/Angel,,1,,,,,,,,"123,687"
Avadhesh Agarwal,https://www.crunchbase.com/person/avadhesh-agarwal,1,,,Avadhesh Agarwal,Individual/Angel,,1,,1,,,,,,"123,688"
Dima Shafranovich,https://www.crunchbase.com/person/dima-shafranovich,1,,"Israel, Asia",Dima Shafranovich is is the Co-Founder and Chief Strategy Officer at InsurMedix.,Individual/Angel,Seed,1,,,,,,,,"123,781"
Dong (Donny) Zhang,https://www.crunchbase.com/person/dong-donny-zhang,,,"Jakarta, Jakarta Raya, Indonesia",Dong (Donny) Zhang,,,,,,,,,,,"123,691"
John Srivorakul,https://www.crunchbase.com/person/john-srivorakul,1,1,"Bangkok, Krung Thep, Thailand",John Srivorakul Stephens is an Investor at ShopStack Asia.,Individual/Angel,Seed,1,,,,1,,,,"123,692"
BDC Accelerator,https://www.crunchbase.com/organization/business-development-bank-of-canada-fc80,1,,,BDC accelerator is a investment firm.,Accelerator,,1,,,,,,,,"123,784"
Justin Catalano,https://www.crunchbase.com/person/justin-catalano,,,"Toronto, Ontario, Canada","Justin Catalano joined Fengate in 2011 and manages Fengate’s private equity investment business. Justin is responsible for originating, eval...",Investment Partner,,,6,,,,,,,"123,695"
Ali Sammour,https://www.crunchbase.com/person/ali-sammour,,,"Los Angeles, California, United States",ali sammour joined FLATLAY as founder in 2016.,,"Early Stage Venture, Seed",,,,,,,,,"123,791"
Steven Hoffmann Newt,https://www.crunchbase.com/person/steven-hoffmann-newt,,,"Toronto, Ontario, Canada","Steven Hoffmann is a chairman of Newt that focuses on using new methods for money transfers. He has developed a revolutionary SaaS software,...",,"Crowdfunding, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"123,697"
Greg Rudin,https://www.crunchbase.com/person/greg-rudin,4,,"San Francisco, California, United States",Greg Rudin,Individual/Angel,"Convertible Note, Early Stage Venture, Seed",4,,,,,,,,"123,696"
Aoyou Group,https://www.crunchbase.com/organization/aoyou-group,1,,,Aoyou Group,,,1,,,,,,,,"123,698"
