Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Aolida Huazhuangpin,https://www.crunchbase.com/organization/aolida-huazhuangpin,1,,"Shenzhen, Guangdong, China",Aolida Huazhuangpin is engaged in research and production of baby care products.,,,1,,,,,,,,"138,058"
Leon Gomez,https://www.crunchbase.com/person/leon-gomez,1,,"Miami, Florida, United States",Fearless Leader at MyCircles.,Individual/Angel,Seed,1,,,,,,,,"138,000"
Tamas Schweighoffer,https://www.crunchbase.com/person/tamas-schweighoffer,,,"Basel, Basel-Stadt, Switzerland",Tamas Schweighoffer is the Partner at Forty51 Ventures. He attended Semmelweis University.,Investment Partner,,,1,,,,,,,"138,061"
Charles Brian Quinn,https://www.crunchbase.com/person/charles-brian-quinn,1,,"Atlanta, Georgia, United States",Charles Quinn is the Co-Founder and CEO at Greenzie. He attended Georgia Institute of Technology.,Individual/Angel,,1,,1,,,,,,"138,063"
Marlin Home,https://www.crunchbase.com/organization/marlin-home,,,"Sydney, New South Wales, Australia","Marlin Home invests in home and care consumer brands in high growth markets outside of South Africa, with an initial focus on Australasia.",Private Equity Firm,,,,,,,,,,"138,001"
Equity League,https://www.crunchbase.com/organization/equity-league,1,,,Equity League,,,1,,,,,,,,"138,002"
Bilder,https://www.crunchbase.com/organization/bilder,,,,Bilder is a crowd-funding platform for municipal governments and universities.,,,,,,,,,,,"138,066"
Zhejiang Tourism Group,https://www.crunchbase.com/organization/zhejiang-tourism-group,1,,"Hangzhou, Zhejiang, China","Zhejiang Tourism Group offers tourism planning, landscape designing, travel traffic arrangement, and other services.",,,1,,,,,,,,"138,003"
Founders Space China,https://www.crunchbase.com/organization/founders-space-china,,,"San Francisco, California, United States",Founders Space China is a global incubator + accelerator.,"Accelerator, Incubator",,,,,,,,2019-10-31,,"138,004"
INGENIUM Sardegna Fund,https://www.crunchbase.com/organization/ingenium-sardegna-fund,5,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",INGENIUM Sardegna Fund is an expansion fund investing in more traditional SMEs with a strong interest in business development.,,,5,,2,,1,,,,"138,006"
Moncef Slaoui,https://www.crunchbase.com/person/moncef-slaoui,,,"Philadelphia, Pennsylvania, United States",Moncef is the Chairman of Vaccines and has been responsible for the global vaccines business through its integration of the Novartis vaccine...,Investment Partner,,,1,,,,,,,"138,070"
Pravin Hegde,https://www.crunchbase.com/person/pravin-hegde,,,"Austin, Texas, United States","Pravin Hegde is the Head Of Sales Development, North America at Google.",,,,,,,,,,,"138,008"
Nikolaus Woloszczuk,https://www.crunchbase.com/person/nikolaus-woloszczuk-7acd,,,,"Nikolaus Woloszczuk, Senior Managing Director at Stonepeak.",Investment Partner,,,2,,,,,,,"138,011"
Mario Montoya,https://www.crunchbase.com/person/mario-montoya,,,"East Setauket, New York, United States",Mario Montoya is the managing partner at Windforce Capital. He attended the Wharton School.,,,,,,,,,,,"138,013"
Daniel O'Flaherty,https://www.crunchbase.com/person/daniel-o-flaherty-b123,,,"Vancouver, British Columbia, Canada",Mr. O’Flaherty co-founded Maverix Metals Inc. in 2016. He has over 10 years of investment banking and Executive Officer experience in the mi...,,,,,,,,,,,"138,014"
Bryce Knight,https://www.crunchbase.com/person/bryce-knight,,,"Santa Monica, California, United States","Bryce Knight is an American entrepreneur and venture capitalist.  Bryce is the CEO of Nanocap Ventures, a boutique management consulting fi...",Investment Partner,"Convertible Note, Debt, Early Stage Venture, Secondary Market, Seed",,1,,,,,,,"138,016"
JQI Investments,https://www.crunchbase.com/organization/jqi-investments,,,,AgTech Investments,,,,,,,,,,,"138,017"
Year of the Startup,https://www.crunchbase.com/organization/year-of-the-startup,,,"Omaha, Nebraska, United States",Year of the Startup shatters the status quo in startup acceleration by setting up structured,Incubator,,,,,,,,,,"138,019"
Peter Evans,https://www.crunchbase.com/person/peter-evans-2,1,,"Toronto, Ontario, Canada","Peter has 20 years experience in software, Internet services, online media and telecommunications. An accomplished corporate speaker on stra...",Individual/Angel,Seed,1,,,,,,,,"138,020"
Sameer Buch,https://www.crunchbase.com/person/sameer-buch,,,"London, England, United Kingdom",Sameer Buch is the Head of EMEA Fundamental Equity Business Development at Schonfeld. Sameer attended University of Warwick.,,,,,,,,,,,"138,021"
Michael J. Jäger,https://www.crunchbase.com/person/michael-j-jäger,2,,"Berlin, Berlin, Germany",Michael J. Jaeger is the Founder & Managing Director at Beautiful Drinks GmbH. He attended IU International University of Applied Sciences.,Individual/Angel,,2,,,,,,,,"138,022"
Juan Carlos Rovira Ventin,https://www.crunchbase.com/person/juan-carlos-rovira-ventin,1,,"Barcelona, Catalonia, Spain",Juan Carlos Rovira Ventin,Individual/Angel,Seed,1,,,,,,,,"138,023"
Igor Igamberdiev,https://www.crunchbase.com/person/igor-igamberdiev,1,,"St. Petersburg, Florida, United States",Igor Igamberdiev is the Research Director at Data.,Individual/Angel,,1,,,,,,,,"138,024"
Kema Fund,https://www.crunchbase.com/organization/kema-fund,2,,,Medical Devices,Family Investment Office,,2,,1,1,,,,,"138,086"
Plinth,https://www.crunchbase.com/organization/plinth-2,,,"San Francisco, California, United States",Cultivating Growth With The Power Of Branding And Crowdfunding.,Accelerator,,,,,,,,,,"138,088"
Rohini Nilekani,https://www.crunchbase.com/person/rohini-nilekani,1,,"Bangalore, Karnataka, India","Rohini Nilekani is theFounder-Chairperson of Arghyam, a foundation she set up with a private endowment, to work on water and sanitation issu...",Individual/Angel,,1,,,,,,,,"138,025"
B212 Digital,https://www.crunchbase.com/organization/b212-digital,,,"London, England, United Kingdom",Digital Investments,,,,,,,,,,,"138,094"
Mark A Kelly,https://www.crunchbase.com/person/mark-a-kelly,,,"Dallas, Texas, United States","Mark has 25 years of banking and financial services experience, including as a Principal at Ford Financial Fund, L.P. Mark has held operatin...",,,,,,,,,,,"138,093"
Jonathan Koch,https://www.crunchbase.com/person/jonathan-koch,,,,"Jonathan is a Managing Director based in New York. Jonathan oversees USRG’s investments in biofuels, bio-based chemicals and infrastructure....",Investment Partner,,,1,,,,,,,"138,026"
Mark Klopp,https://www.crunchbase.com/person/mark-klopp,1,,"San Francisco, California, United States",Mark Klopp - Board Member @ The National Venture Capital Association,Individual/Angel,,1,,,,,,,,"138,027"
BarterVentures,https://www.crunchbase.com/organization/barterventures,,,"Santa Monica, California, United States",BarterVentures is an investment and business consulting firm specializing in early-stage companies.,Venture Capital,Early Stage Venture,,,,,,,,,"138,095"
Ryan Fay,https://www.crunchbase.com/person/ryan-fay,,,"San Diego, California, United States",Ryan Fay is the Chief Strategy and Innovation Officer of Edgevana. He previously worked at Gartner of Global Head of High Tech & Global Ente...,,,,,,,,,,,"138,028"
Marianne Vikkula,https://www.crunchbase.com/person/marianne-vikkula,1,,"Helsinki, Southern Finland, Finland",Marianne Vikkula,Individual/Angel,,1,,,,,,,,"138,029"
Florian Denis,https://www.crunchbase.com/person/florian-denis-2914,,,"Paris, Ile-de-France, France",Florian Denis,Investment Partner,,,2,,,,,,,"138,030"
Yenwen Feng,https://www.crunchbase.com/person/yenwen-feng-49f9,3,,"Taipei, T'ai-pei, Taiwan",Yenwen Feng is a co -founder of Perpetual Protocol.,Individual/Angel,,2,,,,,,,,"138,097"
Alexandra Fisher,https://www.crunchbase.com/person/alexandra-fisher-2,1,,"St Louis, Missouri, United States",Alexandra Fisher is the President and Co-Founder of Sherpa CRM. She attended the University of Houston.,Individual/Angel,Seed,1,,,,,,,,"138,098"
Michael Kloss,https://www.crunchbase.com/person/michael-kloss,,,"Tokyo, Tokyo, Japan",Michael Kloss - President & Group CEO @ PHC Holdings,Investment Partner,,,2,,,,,,,"138,099"
Jinggangshan Fengyun,https://www.crunchbase.com/organization/jinggangshan-fengyun,1,,,Jinggangshan Fengyun is a venture capital investment firm.,Venture Capital,,1,,,,,,,,"138,031"
Qilu (Xiamen) Equity Investment,https://www.crunchbase.com/organization/qilu-xiamen-equity-investment,1,,"Xiamen, Fujian, China",Qilu (Xiamen) Equity Investment,Venture Capital,"Early Stage Venture, Venture",1,,,,,,,,"138,033"
Seiichiro Wada,https://www.crunchbase.com/person/seiichiro-wada,,,"Japan, Asia",Seiichiro Wada - Director @ Monex Ventures,Investment Partner,,,10,,,,,,,"138,100"
‪Daniel Kondermann‬,https://www.crunchbase.com/person/daniel-kondermann,2,,"Heidelberg, Baden-Wurttemberg, Germany",Daniel Kondermann is the CEO and Founder at Quality Match.,Individual/Angel,,2,,,,,,,,"138,032"
Abhay Raj Solanki,https://www.crunchbase.com/person/abhay-raj-solanki,1,,"Noida, Uttar Pradesh, India","Abhay Raj Solanki is an Indian publishing executive. He is the Founder and CEO of Suman Publications, one of India's leading publishing hous...",Individual/Angel,,1,,1,,,,,,"138,035"
Kalo Bagijn,https://www.crunchbase.com/person/kalo-bagijn,4,,"Amsterdam, Noord-Holland, The Netherlands",Kalo Bagijn is the Founder of Brand New Day. Kalo previously worked at BinckBank as a Founder.,Individual/Angel,Seed,4,,,,,,,,"138,036"
Yamato Shinkin,https://www.crunchbase.com/organization/yamato-shinkin-bank,1,,"Sakurai, Nara, Japan",Yamato Shinyokinko is a community-based credit union (Shinkin) in Nara.,,,1,,,,,,,,"138,037"
Edwin Akrong,https://www.crunchbase.com/person/edwin-akrong,,,"Brooklyn, New York, United States",Edwin Akrong,,,,,,,,,,,"138,038"
Ken Kousky,https://www.crunchbase.com/person/ken-kousky,,,"Saginaw, Michigan, United States",Ken is the founder of Blue Water Angels.,Investment Partner,,,3,,,,,,,"138,039"
Navitas Technology,https://www.crunchbase.com/organization/navitas-technology,1,,"Suzhou, Jiangsu, China",Navitas Technology engages in the research and development and industrialization of GaN single crystal substrates.,,,1,,1,,,,,,"138,040"
Changzhou Properties,https://www.crunchbase.com/organization/changzhou-properties,8,1,"Changzhou, Zhejiang, China",Changzhou Properties is a property rights trading agency.,,,8,,1,,1,,,,"138,041"
Alastair Cookson,https://www.crunchbase.com/person/alastair-cookson,,,"London, England, United Kingdom",Alastair Cookson is a Partner at Redline based in London. He is also a member of the Investment Committee Alastair was previously a Managin...,Investment Partner,,,7,,,,,,,"138,042"
Tim Haluszczak,https://www.crunchbase.com/person/tim-haluszczak,,,"Pittsburgh, Pennsylvania, United States",Tim Haluszczak is the Co-Founder and Partner at SteelBridge Laboratories.,,,,,,,,,,,"138,043"
RISK,https://www.crunchbase.com/organization/risk-ventures,,,"Nieuwegein, Utrecht, The Netherlands",InsurTech MGA and distributor of Financial Products,,,,,,,,,,,"138,044"
Revolution Capital Partners,https://www.crunchbase.com/organization/revolution-capital-partners,3,,"Omaha, Nebraska, United States",Revolution Capital Partners is a boutique private equity firm offering value-added experience and capital to businesses.,Private Equity Firm,Seed,3,,,1,,,,,"138,045"
Rohit Gupta,https://www.crunchbase.com/person/rohit-gupta-075b,,,"San Francisco, California, United States",Rohit Gupta is the founder&Managing Director of Future Communities Capital .,Investment Partner,Venture,,3,,,,,,,"138,113"
Mircea Mihaescu,https://www.crunchbase.com/person/mircea-mihaescu,,,"Toronto, Ontario, Canada","Mircea Mihaescu is a Chief Executive Officer at Coinfirm. He attended University of California, Berkeley.",Investment Partner,,,3,,,,,,,"138,046"
Dirk McDermott,https://www.crunchbase.com/person/dirk-mcdermott,,,"Denver, Colorado, United States",Dirk McDermott is the Founder and Managing Partner of Altira Group. He attended Stanford University Graduate School of Business.,,,,,,,,,,,"138,114"
Keefe Ventures,https://www.crunchbase.com/organization/keefe-ventures,,,"Morristown, New Jersey, United States",Keefe Ventures is an independent bank advisory firm.,Private Equity Firm,,,,,,,,,,"138,047"
Stacked Venture Builder,https://www.crunchbase.com/organization/stacked-venture-builder,,,"San Francisco, California, United States",Stacked Venture Builder is an investment company committed to partnering with early-stage startup companies.,Angel Group,,,,,,,,,,"138,049"
Tomas Valis,https://www.crunchbase.com/person/tomas-valis,,,"Toronto, Ontario, Canada","Dr. Tomas Valis joined Celtic House in 1996. Following an initial career in both academic research and industrial R&D, he switched to the wo...",Investment Partner,,,17,,,,,,,"138,050"
Alex Täubert,https://www.crunchbase.com/person/alex-täubert,1,,,Alex Täubert,Individual/Angel,,1,,,,,,,,"138,051"
Jack Chen,https://www.crunchbase.com/person/jack-chen-0c15,,,,SKS Capital Founder Jack Chen.,Investment Partner,,,2,,,,,,,"138,052"
Zorba Lieberman,https://www.crunchbase.com/person/zorba-lieberman,1,1,"New York, New York, United States",Zorba Lieberman - Chairman @ Pleio,Individual/Angel,Seed,1,,,,1,,,,"138,053"
Justin J. Giangrande,https://www.crunchbase.com/person/justin-j-giangrande,,,"West Hollywood, California, United States",Justin J. Giangrande is the Chairman and Co-Founder at Queens Gaming Collective. Justin J. Giangrande attended the University of Florida.,,,,,,,,,,,"138,055"
Yi Ming Ng,https://www.crunchbase.com/person/yi-ming-ng,,,"Singapore, Asia",Yi Ming Ng - CEO @ Tribe,Investment Partner,,,1,,,,,,,"138,057"
Canyon Partners Real Estate,https://www.crunchbase.com/organization/canyon-partners-real-estate,1,,"Dallas, Texas, United States",Canyon Partners Real Estate is a real estate direct investing arm of Canyon Partners.,Private Equity Firm,Private Equity,1,,1,,,,,,"138,124"
Edward Braginsky,https://www.crunchbase.com/person/edward-braginsky,1,,,Edward Braginsky is an Angel Investor. Edward serves as Advisory Board member at Denovis. He holds a BS and MS in computer science from Bost...,Individual/Angel,,1,,,,,,,,"138,058"
Li Jian,https://www.crunchbase.com/person/li-jian-ef4e,1,,,Zhudao Infotech co-founder and CEO,Individual/Angel,,1,,,,,,,,"138,129"
Brett Cook,https://www.crunchbase.com/person/brett-cook,,,"Cambridge, Cambridgeshire, United Kingdom","Brett Cook joined Fidelity Biosciences in 2013. Prior to Fidelity Biosciences, he was a Business Analyst at McKinsey & Company. At McKinsey,...",Investment Partner,,,2,,,,,,,"138,060"
Rongheng,https://www.crunchbase.com/organization/shanghai-rongheng,1,,"Shanghai, Shanghai, China",Rongheng is a business management development platform.,,,1,,1,,,,,,"138,062"
SEJO Asset,https://www.crunchbase.com/organization/sejo-asset,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",SEJO Asset operates as an investment firm.,Venture Capital,Early Stage Venture,1,,,,,,,,"138,063"
Lakshmi Chilukuri,https://www.crunchbase.com/person/lakshmi-chilukuri-d687,1,,,Lakshmi Chilukuri,Individual/Angel,Seed,1,,,,,,,,"138,064"
JNS HOLDINGS,https://www.crunchbase.com/organization/jns-holdings,1,1,"Tokyo, Tokyo, Japan",JNS HOLDINGS provides internet related services to the companies.,,,1,,,,1,,,,"138,065"
Akihiko Okamoto,https://www.crunchbase.com/person/akihiko-okamoto,,,"Japan, Asia","Akihiko Okamoto is Partner at Headline Asia. He was a Managing Director and Chief Investment Officer at MUFG Innovation Partners Co., Ltd. H...",Investment Partner,,,6,,,,,,,"138,066"
Armond Dinverno,https://www.crunchbase.com/person/armond-dinverno,,,"United States, North America",Armond Dinverno is a former Co-Founder and President at Balasa Dinverno Foltz.,,,,,,,,,,,"138,067"
Communications Technology Cluster,https://www.crunchbase.com/organization/communications-technology-cluster,,,"Oakland, California, United States","Providing strategic consulting, business, and financial services for entrepreneurs",Accelerator,,,,,,,,,,"138,134"
Fuchun Capital,https://www.crunchbase.com/organization/fuchun-capital,1,,"Beijing, Beijing, China",Fuchun Capital is a capital investment firm.,,,1,,,,,,,,"138,069"
Meiyuan Bencao,https://www.crunchbase.com/organization/meiyuan-bencao,1,,"Hunan, Fujian, China",Meiyuan Bencao is a company engaged in technology promotion and application services.,,,1,,,,,,,,"138,070"
F&D Assets,https://www.crunchbase.com/organization/f-d-assets,1,,"Beijing, Beijing, China",F&D Assets is an asset management company.,Private Equity Firm,,1,,1,,,,,,"138,135"
EmpireLux,https://www.crunchbase.com/organization/empirelux,,,"New York, New York, United States","EmpireLux is a NYC commercial real estate development, investment, management and advisory company.",,,,,,,,,,,"138,136"
Stephen A. Brodsky,https://www.crunchbase.com/person/stephen-a-brodsky,,,,Mr. Stephen A. Brodsky is a Managing Director at Vernon & Park Capital and brings over 10 years of business and financial experience to the ...,,,,,,,,,,,"138,071"
Omar Al-Handal,https://www.crunchbase.com/person/omar-al-handal,2,,,Omar Al-Handal is the Managing director of Al Handal International Group.,Individual/Angel,,1,,,,,,,,"138,072"
Melisa İtmeç,https://www.crunchbase.com/person/melisa-i-tmeç,1,,,Melisa İtmec is a Coordinator of EGİAD Angels Investment Network.,Individual/Angel,,1,,,,,,,,"138,010"
24Bitcoinpay,https://www.crunchbase.com/organization/bitcoincoremint,,,"Portsmouth, Hampshire, United Kingdom",24Bitcoinpay offers every investor the possibility to earn from bitcoin trading while assuming very little risk.,,,,,,,,,,,"138,139"
Alex Erhart,https://www.crunchbase.com/person/alex-erhart,,,"Tempe, Arizona, United States",Alex Erhart is a partner at Trinity Capital Investment and manages portfolio maintenance and overall operations. With over 25 years of high-...,Investment Partner,,,1,,,,,,,"138,073"
Marita Roebkes,https://www.crunchbase.com/person/marita-roebkes,,,"Luzern, Luzern, Switzerland",Marita Roebkes - Co-Founder @ San Francisco Accelerator (aka Society3),,,,,,,,,,,"138,074"
Kaiming Ziben,https://www.crunchbase.com/organization/kaiming-ziben,1,,,Kaiming Ziben is an investment firm that provides finance and financial services.,,,1,,1,,,,,,"138,142"
Banque Populaire Grand-Ouest,https://www.crunchbase.com/organization/banque-populaire-grand-ouest,2,,"Saint-grégoire, Bretagne, France","Banque Populaire Grand-Ouest offers loss and theft assistance, complaints, and mobility services.",Investment Bank,,2,,,,,,,,"138,076"
Cybersecurity Accelerator Program,https://www.crunchbase.com/organization/cybersecurity-accelerator-program,,,"Gurgaon, Haryana, India",Cybersecurity Accelerator Program focusing on innovative and disruptive companies with cybersecurity solutions.,Accelerator,,,,,,,On-Site,2020-04-30,8,"138,077"
Ruben Colomer,https://www.crunchbase.com/person/ruben-colomer,,,"Valencia, Comunidad Valenciana, Spain","I am currently General Partner & co-founder at Next Tier Ventures, a spanish fund focus on AI/Gen A I am an entrepreneur, with a marketing ...",,,,,,,,,,,"138,079"
Grygorii Yefremov,https://www.crunchbase.com/person/grygorii-yefremov-319b,,,"New York, New York, United States","Grygorii ""Greg"" Yefremov is a Principal at I2BF Global Ventures.",Investment Partner,,,2,,,,,,,"138,080"
John Francis,https://www.crunchbase.com/person/john-francis-3,,,"Denver, Colorado, United States","John is a General Partner of Stout Street Capital.  Prior to Stout Street, he managed TechMotion Capital, a private investment shop speciali...",Investment Partner,,,1,,,,,,,"138,084"
Kurt Walker,https://www.crunchbase.com/person/kurt-walker-825d,,,,Kurt Walker,,,,,,,,,,,"138,085"
Jove Capital,https://www.crunchbase.com/organization/jove-capital,1,,,Jove Capital is an investment management company that provides investment banking services.,Investment Bank,,1,,,,,,,,"138,086"
Arkady Mil-Man,https://www.crunchbase.com/person/arkady-mil-man,,,"Herzlia B, Tel Aviv, Israel",Mr. Mil-Man is a Co-Founder and Managing Partner of CIRTech Fund.   Prior to that Mr. Mil-Man was President of RUSNANO Israel and led Isra...,,,,,,,,,,,"138,087"
Aeon Trading,https://www.crunchbase.com/organization/aeon-trading,1,1,,Aeon Trading is a venture capital investment firm.,,,1,,,,1,,,,"138,088"
Bill Savoy,https://www.crunchbase.com/person/bill-savoy-32c4,1,1,,Bill Savoy,Individual/Angel,,1,,,,1,,,,"138,089"
Kaisheng Shidai,https://www.crunchbase.com/organization/kaisheng-shidai,1,,"Beijing, Beijing, China",Kaisheng Shidai is a business service company.,,,1,,,,,,,,"138,090"
Tim Flannery,https://www.crunchbase.com/person/tim-flannery,,,"Philadelphia, Pennsylvania, United States","Cofounder at Passthrough. Previously Head of GTM at Carta, JPMorgan Chase, & Wharton",,,,,,,,,,,"138,091"
Atlas Partner,https://www.crunchbase.com/organization/atlas-partner,,,,Atlas Partners is a venture capital that specializes in early stage investment opportunities.,Venture Capital,"Early Stage Venture, Seed",,,,,,,,,"138,092"
Stoddard M. Wilson,https://www.crunchbase.com/person/stoddard-m-wilson,,,"Boston, Massachusetts, United States","Following two years with AT&T during which he held both technical and sales and marketing positions, Todd began his operating career in smal...",Investment Partner,,,27,,,,,,,"138,093"
Ramy Adeeb,https://www.crunchbase.com/person/alaa-abdel-latif,,,,Ramy Adeeb,,,,,,,,,,,"138,094"
HeliCarrier Helicopters,https://www.crunchbase.com/organization/helicarrier-helicopters,1,1,"Quebec, Quebec, Canada","HeliCarrier Helicopters provides a Customized, Safe and Reliable Service to its Customers.",,,1,,,,1,,,,"138,127"
Dimple Patel,https://www.crunchbase.com/person/dimple-patel-2674,1,,"United Kingdom, Europe",Dimple Patel Chief Operating Officer at Trouva.,Individual/Angel,,1,,,,,,,,"138,162"
Siddharth Vij,https://www.crunchbase.com/person/siddharth-vij-16e0,,,"Delhi, Delhi, India",Siddharth Vij is Co-Founder & CEO at BizCrum.,,,,,,,,,,,"138,095"
Sumit Jha,https://www.crunchbase.com/person/sumit-jha-f962,,,,Sumit Jha,,,,,,,,,,,"138,096"
David W. Young,https://www.crunchbase.com/person/david-w-young,,,"Hartford, Connecticut, United States","David Young is the managing partner at CCP Equity Partners. Dave specializes in financial services, enterprise risk management and capital m...",Investment Partner,,,1,,,,,,,"138,097"
Damian Miles,https://www.crunchbase.com/person/damian-miles,1,,"Brisbane, Queensland, Australia",Damian Miles is a Co-Founder and CTO at Ritestream. He attended the TAFE Queensland Brisbane.,Individual/Angel,Seed,1,,,,,,,,"138,098"
istarthub,https://www.crunchbase.com/organization/istarthub-7881,1,,"San Francisco, California, United States",Accelerator program,,,1,,,,,,,,"138,100"
Total,https://www.crunchbase.com/organization/total-2,1,1,,The Norwegian private equity company,,,1,,1,,1,,,,"138,166"
Ling He Chuanmei,https://www.crunchbase.com/organization/ling-he-chuanmei,1,,"Shanghai, Shanghai, China",Ling He Chuanmei is a film and television production company that provides digital video content services.,,,1,,,,,,,,"138,167"
Legandarywood,https://www.crunchbase.com/organization/legandarywood,,,"New Delhi, Delhi, India",It's all about Entertainment,,,,,,,,,,,"138,168"
Adrian Loader,https://www.crunchbase.com/person/adrian-loader-2,,,"Sydney, New South Wales, Australia",Adrian Loader - Managing Director @ Allegro Funds,,,,,,,,,,,"138,101"
Pinkal Vansia,https://www.crunchbase.com/person/pinkal-vansia,,,"India, Asia",Pinkal Vansia,Investment Partner,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed",,2,,,,,,,"138,102"
Todd Buchholz,https://www.crunchbase.com/person/todd-buchholz,1,,"San Diego, California, United States","Todd G. Buchholz is an international economist, keynote speaker, TV and radio commentator, and author of the best-selling books New Ideas fr...",Individual/Angel,Seed,1,,,,,,,,"138,103"
Yutong Zhonggong,https://www.crunchbase.com/organization/yutong-zhonggong,,,"Zhengzhou, Henan, China","Yutong Zhonggong is a manufacturer of military and civil engineering machinery, environmental protection, vehicles and other services.",,,,,,,,,,,"138,104"
Warren Stephens,https://www.crunchbase.com/person/warren-stephens,5,2,"Little Rock, Arkansas, United States","With an MBA from Wake Forest University, Mr. Stephens began his investment banking career as an associate in the Corporate Finance Departmen...",Individual/Angel,Seed,2,,,3,2,,,,"138,107"
Steve Ward,https://www.crunchbase.com/person/steve-ward-cc2f,,,,Steve Ward,Investment Partner,,,3,,,,,,,"138,173"
Howard Hall,https://www.crunchbase.com/person/howard-hall,,,"Boston, Massachusetts, United States",Howard Hall is the Managing Director of Consult Hyperion. Howard Hall attended Northeastern University.,Investment Partner,,,3,,,,,,,"138,109"
Awe Ventures,https://www.crunchbase.com/organization/awe-ventures,,,,Consulting and early stage ventures,,,,,,,,,,,"138,112"
Werner Hoffmann,https://www.crunchbase.com/person/werner-hoffmann-3e6b,4,,"Bachenbülach, Zurich, Switzerland",Professional experience: Expert for Risk Management and Public Relations Strategic & operational responsibility Compliance & Safety Manageme...,Individual/Angel,,1,,4,,,,,,"138,111"
Ben Beverly,https://www.crunchbase.com/person/ben-beverly,,,"Austin, Texas, United States",Ben Beverly is an Investor and Senior Associate at Next Coast Ventures. He attended Texas McCombs School of Business.,,,,,,,,,,,"138,113"
