Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Boaz Weinstein,https://www.crunchbase.com/person/boaz-weinstein,1,,"New York, New York, United States",Boaz Weinstein is the founder and Chief Investment Officer of Saba. Mr. Weinstein founded Saba in 2009 as a lift-out of Saba Principal Strat...,Individual/Angel,,1,,,,,,,,"171,009"
Jingshuiliushen Brand Management,https://www.crunchbase.com/organization/jingshuiliushen-brand-management,1,,,Jingshuiliushen Brand Management is an investment Firm.,,,1,,1,,,,,,"171,027"
Hangzhou Lisheng Investment Management,https://www.crunchbase.com/organization/hangzhou-lisheng-investment-management,2,,"Hangzhou, Zhejiang, China",Hangzhou Lisheng Investment Management is an investment institution focusing on venture capital and management business.,Venture Capital,,2,,1,,,,,,"171,016"
Hong Seong-wook,https://www.crunchbase.com/person/hong-seong-wook,,,"South Korea, Asia",Hong Seong-wook serves as Hashed Partner.,Investment Partner,,,1,,,,,,,"171,028"
Systown Investments,https://www.crunchbase.com/organization/systown-investments,1,,"Stockholm, Stockholms Lan, Sweden",Sustainable investments with impact,,,1,,,,,,,,"171,029"
Mike Ballweber,https://www.crunchbase.com/person/mike-ballweber,,,,"Mike Ballweber, president, Doosan Bobcat North America.",Investment Partner,,,1,,,,,,,"171,031"
Kevin Warren,https://www.crunchbase.com/person/kevin-warren-b853,1,,,Kevin Warren,Individual/Angel,,1,,,,,,,,"171,033"
Joanna Kirk,https://www.crunchbase.com/person/joanna-kirk,,,"Paris, Ile-de-France, France","Joanna is a Senior PR strategist for international ecosystem builders, VC funds, fast growth companies and startups in tech and creative ind...",,,,,,,,,,,"171,034"
Anders Anderson,https://www.crunchbase.com/person/anders-anderson-42d6,1,,,Anders Anderson,Individual/Angel,,1,,,,,,,,"171,035"
Eddie Wang Rodriguez,https://www.crunchbase.com/person/eddie-wang-rodriguez,,,"San Diego, California, United States",Eddie Wang Rodriguez is the Co-Founder and Partner at Teal Ventures. He Previously worked at UCLA Cabinet Council as a Board Member. Eddie W...,Investment Partner,,,2,,,,,,,"171,036"
Kimberley Marvell Curry,https://www.crunchbase.com/person/kimberley-marvell-curry,,,"Oxford, Arkansas, United States","Kimberley started her career in corporate finance, focusing on smaller companies, at UBS Limited and Donaldson, Lufkin & Jenrette, before mo...",Investment Partner,,,6,,,,,,,"171,037"
Laurent Droin,https://www.crunchbase.com/person/laurent-droin,,,"Paris, Ile-de-France, France","Laurent is a Managing Director in Paris, where he will be leading the Eurazeo Brands European effort. Laurent brings extensive consumer, ret...",Investment Partner,,,1,,,,,,,"171,038"
BridgePole Investment,https://www.crunchbase.com/organization/bridgepole-investment,2,,"Seoul, Seoul-t'ukpyolsi, South Korea",BridgePole Investment is a start-up investment company.,Venture Capital,,2,,,,,,,,"171,039"
Pavan Kumar Reddy Kalakoti,https://www.crunchbase.com/person/pavan-kumar-reddy-kalakoti,,,"Hyderabad, Andhra Pradesh, India",Pavan Kumar Reddy Kalakoti,,,,,,,,,,,"171,019"
Cameron Dick,https://www.crunchbase.com/person/cameron-dick-c9a4,1,,,Cameron Dick,"Investment Partner, Individual/Angel",,1,2,,,,,,,"171,020"
China Merchants Express Advertising Exhibition,https://www.crunchbase.com/organization/china-merchants-express-advertising-exhibition,1,1,"Guangdong, Jilin, China",China Merchants Express Advertising Exhibition is engaged in exhibition business.,,,1,,,,1,,,,"171,021"
Jiaxing Junde Touzi,https://www.crunchbase.com/organization/jiaxing-junde-touzi,1,,"Jiaxing, Zhejiang, China",Jiaxing Junde Touzi is an equity investment management company.,,,1,,,,,,,,"171,040"
Steven Siegel,https://www.crunchbase.com/person/steven-siegel,,,"Miami, Florida, United States",Steven Siegel is the Founder and CEO of BioTrackTHC and a Founder at BioScriptRx.,,,,,,,,,,,"171,041"
Xinnengliang Touzi,https://www.crunchbase.com/organization/xinnengliang-touzi,1,,"Huzhou, Zhejiang, China","Xinnengliang Touzi is an investment firm that provides asset management, investment management and consulting services.",,,1,,,,,,,,"171,042"
Europeatweb,https://www.crunchbase.com/organization/europeatweb,1,1,"Munich, Bayern, Germany", Europeatweb is an internet-based fund controlled by Arnault.,,,1,,1,,1,,,,"171,043"
Karl I. Bell,https://www.crunchbase.com/person/karl-i-bell,,,"Detroit, Michigan, United States",Karl I. Bell,,,,,,,,,,,"171,044"
Wyche Innovation Centre,https://www.crunchbase.com/organization/wyche-innovation-centre,,,"Malvern, Worcestershire, United Kingdom",The Wyche Innovation Centre is a boutique business accelerator and technology incubator.,Incubator,,,,,,,,,,"171,046"
Haihe Yunbai,https://www.crunchbase.com/organization/haihe-yunbai,1,,,Haihe Yunbai,,,1,,,,,,,,"171,045"
Banque de Vizille,https://www.crunchbase.com/organization/banque-de-vizille,7,2,"Lyon, Rhone-Alpes, France","Banque de Vizille is a Merchant Bank which provides the whole range of services linked to shareholders funds, both current and future.",Investment Bank,"Early Stage Venture, Late Stage Venture",7,,,,2,,,,"171,050"
Xitu Capital,https://www.crunchbase.com/organization/xitu-capital,,,"Brisbane, Queensland, Australia",Xitu Capital is a corporate advisory firm that focuses on commercial transactions and cross-border investment.,,,,,,,,,,,"171,051"
Alex Dukic,https://www.crunchbase.com/person/aleksandar-dukic,,,"Mountain View, California, United States","Founder, Entrepreneur, Investor, Advisor and Technologist. Alex is VP R&D for the Digital Ventures team at Boston Scientific based in Silic...",,,,,,,,,,,"171,052"
Gonzalo Albero,https://www.crunchbase.com/person/gonzalo-albero,,,"Madrid, Madrid, Spain",Gonzalo Albero - Marketing Manager @ ISID,Investment Partner,,,1,,,,,,,"171,054"
Peter Killackey,https://www.crunchbase.com/person/peter-killackey-5ddf,,,,"Entrepreneur focused on blitzscaling and retail growth, no stranger to building from seed round to IPO.",,,,,,,,,,,"171,053"
Olli Herlin,https://www.crunchbase.com/person/olli-herlin,3,,"Helsinki, Southern Finland, Finland",Olli Herlin is an Angel Investor.,Individual/Angel,,1,,,,,,,,"171,055"
"Beijing Ao Chuang Touzi Co., Ltd",https://www.crunchbase.com/organization/beijing-ao-chuang-touzi-co-ltd,1,,"Beijing, Beijing, China","Beijing Ao Chuang Touzi Co., Ltd is an investment company.",,,1,,,,,,,,"171,057"
Tohnetsupanekon,https://www.crunchbase.com/organization/tohnetsupanekon,1,,"Tokyo, Tokyo, Japan","Tohnetsupanekon operates in building and equipment integrated management, repairs, and internal installations.",,,1,,,,,,,,"171,056"
Lydia Stone,https://www.crunchbase.com/person/lydia-stone,,,,Lydia Stone,,,,,,,,,,,"171,058"
Townshend Venture Advisors,https://www.crunchbase.com/organization/townshend-venture-advisors,,,"San Diego, California, United States",TVA is a corporate law firm that offers strategic and business-oriented legal solutions.,,,,,,,,,,,"171,059"
Manuel Moureh,https://www.crunchbase.com/person/manuel-moureh,,,"Nairobi, Nairobi Area, Kenya","Entrepreneur, Creative Director, Marketing Expert, Content Creator",,,,,,,,,,,"171,036"
Ganapali,https://www.crunchbase.com/organization/ganapali,,,"Milan, Lombardia, Italy",We invest in seed or venture stage hi tech companies with bold ideas and bright future.,"Angel Group, Syndicate","Early Stage Venture, Seed",,,,,,,,,"171,037"
Shandong Province Asset Management Operations,https://www.crunchbase.com/organization/shandong-province-asset-management-operations,,,"Jinan, Shandong, China",Shandong Province Asset Management Operations is a wholly owned subsidiary of Shandong State-owned Assets Investment Holdings.,Private Equity Firm,,,,,,,,,,"171,060"
Cheng Hao,https://www.crunchbase.com/person/cheng-hao-2144,,,,Cheng Hao is the managing director of Shengshan Capital,Investment Partner,,,5,,,,,,,"171,062"
Projjal Ghatak,https://www.crunchbase.com/person/projjal-ghatak,1,,,Projjal Ghatak,Individual/Angel,,1,,,,,,,,"171,063"
Felix Banz,https://www.crunchbase.com/person/felix-banz,,,"Karlsruhe, Baden-Wurttemberg, Germany",Felix Banz is the Managing Director and Board of Directors of Post Sudstadt Karlsruhe.,,,,,,,,,,,"171,064"
Jasper Tans,https://www.crunchbase.com/person/jasper-tans,1,,"United Kingdom, Europe",Jasper Tans,Individual/Angel,,1,,,,,,,,"171,044"
Tom Furlong,https://www.crunchbase.com/person/tom-furlong,,,"Auckland, New Zealand, Oceania","Tom was a partner with the leading emerging growth company law firm of Gray Cary Ware & Freidenrich, where he spent 13 years counseling tech...",,,,,,,,,,,"171,065"
Canopy SLF,https://www.crunchbase.com/organization/canopy-slf,,,,A sustainable land use fund.,,,,,,,,,,,"171,066"
Josh Rasmussen,https://www.crunchbase.com/person/josh-rasmussen,,,"San Francisco, California, United States",Josh Rasmussen is the Co-Founder and Chief Marketing Officer at Monday Motorbikes.,,,,,,,,,,,"171,067"
South Mississippi Angel Network,https://www.crunchbase.com/organization/south-mississippi-angel-network,,,"Hattiesburg, Mississippi, United States","South Mississippi Angel Network is a Hattiesburg, Mississippi-based angel investor group that primarily considers seed and early stage",Angel Group,,,,,,,,,,"171,050"
Jufran Investments,https://www.crunchbase.com/organization/jufran-investments,,,"Mosman, New South Wales, Australia","Jufran invest in startup technology companies that have been well researched and considered, through different structures and arrangements.","Micro VC, Venture Capital",Early Stage Venture,,,,,,,,,"171,068"
Baohai Investment,https://www.crunchbase.com/organization/baohai-investment,2,,,Baohai Investment,,,1,,,,,,,,"171,069"
David Wong,https://www.crunchbase.com/person/david-wong-00db,,,,David Wong Senior Managing Director at Audax private Equity.,Investment Partner,,,1,,,,,,,"171,071"
Lava Capital,https://www.crunchbase.com/organization/lava-capital,,,,Seed Venture Capital for World Changing Ideas ™,Venture Capital,,,,,,,,,,"171,073"
Kunio Watanabe,https://www.crunchbase.com/person/kunio-watanabe,,,"Tokyo, Tokyo, Japan",Kunio Watanabe - CEO @ Nomura Asset Management,Investment Partner,,,1,,,,,,,"171,058"
Chaehyun Lee,https://www.crunchbase.com/person/chaehyun-lee,1,,"Seoul, Seoul-t'ukpyolsi, South Korea","B.S. in Computer Science and Engineering, POSTECH M.S. in Computer Science and Engineering, POSTECH NASA Ames Research Center Research Int...",Individual/Angel,,1,,,,,,,,"171,074"
Jenn Smith,https://www.crunchbase.com/person/jenn-smith-5b00,,,"Ithaca, New York, United States",Jenn Smith,Investment Partner,,,1,,,,,,,"171,075"
Fuyuki Yamaguchi,https://www.crunchbase.com/person/fuyuki-yamaguchi,,,"Tokyo, Tokyo, Japan",Fuyuki Yamaguchi is a Managing Partner at Abies Ventures and Visionnaire Ventures. He attended The University of Tokyo.,Investment Partner,,,4,,,,,,,"171,078"
Shenzhenshi Qianhaidingtianyidi Jinrong Fuwu Youxian Gongsi,https://www.crunchbase.com/organization/shenzhenshi-qianhaidingtianyidi-jinrong-fuwu-youxian-gongsi,1,,"Shenzhen, Guangdong, China",Shenzhenshi Qianhaidingtianyidi Jinrong Fuwu Youxian Gongsi is an investment firm.,,,1,,,,,,,,"171,063"
Nadav Friedmann,https://www.crunchbase.com/person/nadav-friedmann,,,,Dr. Nadav Friedmann joined SAVA as Chief Medical Officer in October 2001 and has served as a director since September 1998. Dr. Friedmann wa...,,,,,,,,,,,"171,079"
DSP Adiko.,https://www.crunchbase.com/organization/dsp-adiko,1,,"Mumbai, Maharashtra, India",DSP Adiko. is an investment firm,,,1,,,,,,,,"171,080"
Simon Eskildsen,https://www.crunchbase.com/person/simon-eskildsen-45e6,1,,,Simon Eskildsen,Individual/Angel,,1,,,,,,,,"171,069"
Sandeep Arora,https://www.crunchbase.com/person/sandeep-arora-d86d,,,,Sandeep Arora is the Head of Digital and CIO of Citi.,Investment Partner,,,3,,,,,,,"171,081"
Larry Harper,https://www.crunchbase.com/person/larry-harper,,,"Marietta, Georgia, United States",Larry Harper is the Vice President at Stanley Ventures,Investment Partner,,,3,,,,,,,"171,082"
Tuopu Fund,https://www.crunchbase.com/organization/tuopu-fund,5,1,"Beijing, Beijing, China",Tuopu Fund provides entrepreneurial and investment services.,Venture Capital,"Early Stage Venture, Late Stage Venture",3,,2,,1,,,,"171,083"
Bozavida Ventures,https://www.crunchbase.com/organization/bozavida-ventures,1,,,Bozavida Ventures is a venture capital firm.,,,1,,,,,,,,"171,084"
Talal Al Mamari,https://www.crunchbase.com/person/talal-al-mamari,,,"Masqat, Oman, Asia",Talal Said Al Mamari is the Chief Executive Officer at Omantel.,,,,,,,,,,,"171,085"
KanzumoGroup,https://www.crunchbase.com/organization/kanzumogroup,,,,Investment Management,,,,,,,,,,,"171,086"
James Governor,https://www.crunchbase.com/person/james-governor,1,,"London, England, United Kingdom","James Governor​ is a Principal Analyst and Co-founder at RedMonk. Based in London, he advises enterprises, startups and major companies such...",Individual/Angel,,1,,,,,,,,"171,087"
Sam Siam,https://www.crunchbase.com/person/sam-siam,,,"Los Angeles, California, United States","Sam Siam is the Chief Operating Officer at Waterdrops Express Car Wash, based in Woodland Hills, California. Sam Completed his Master's at t...",,,,,,,,,,,"171,088"
David Allen,https://www.crunchbase.com/person/david-allen-d75c,,,"Sydney, New South Wales, Australia",David Allen is the Technical Director and Founder of WillyWeather.,,,,,,,,,,,"171,090"
Matthias Hansen,https://www.crunchbase.com/person/matthias-hansen-4cd1,,,,Matthias Hansen,,,,,,,,,,,"171,089"
Todd Grover,https://www.crunchbase.com/person/todd-grover,,,"San Francisco Bay Area, California, United States",Todd Grover is the Principal at World Innovation Lab.,Investment Partner,"Early Stage Venture, Late Stage Venture",,3,,,,,,,"171,091"
Happy Time,https://www.crunchbase.com/organization/happy-time,1,,"Guangzhou, Guangdong, China","Happy Time focuses on the research and development of the Internet, equipment software and hardware.",,,1,,,,,,,,"171,093"
Lizzie Brough,https://www.crunchbase.com/person/lizzie-brough,,,"Falkirk, Falkirk, United Kingdom","Lizzie is Kindaba’s Chief Experience Officer and is responsible for customer recruitment, brand and customer experience. Lizzie has a long h...",,,,,,,,,,,"171,092"
Lukas Schor,https://www.crunchbase.com/person/lukas-schor,1,,,Lukas Schor,Individual/Angel,,1,,,,,,,,"171,094"
The Christieville House,https://www.crunchbase.com/organization/the-christieville-house,,,"Quebec, Quebec, Canada",The Christieville House supports ventures delivering natural carbon capture & sequestration,,,,,,,,,,,"171,097"
Ted Chua,https://www.crunchbase.com/person/ted-chua,,,"Hong Kong, Asia",Ted is a Partner at Eight Roads and focuses on investments in the technology sector. Ted joined Eight Roads in 2005 bringing with him over 1...,Investment Partner,,,2,,,,,,,"171,098"
Niraj Pabari,https://www.crunchbase.com/person/niraj-pabari-2,1,1,"Geneva, Geneve, Switzerland",Niraj Pabari - Associate @ Neventa Capital,Individual/Angel,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed",1,,,,1,,,,"171,099"
Deborah Fairlamb,https://www.crunchbase.com/person/deborah-fairlamb,,,"Kyiv, Kyyiv, Ukraine",Deborah Fairlamb,,"Early Stage Venture, Seed",,,,,,,,,"171,101"
Geoff Peddle,https://www.crunchbase.com/person/geoff-peddle,1,,"Toronto, Ontario, Canada",Geoff Peddle,Individual/Angel,Seed,1,,,,,,,,"171,101"
Alexander Langguth,https://www.crunchbase.com/person/alexander-langguth,,,"Zürich, Zurich, Switzerland",Alexander Langguth Managing Partner at Übermorgen Ventures.,Investment Partner,,,2,,,,,,,"171,102"
Globestart,https://www.crunchbase.com/organization/globestart,,,"Dallas, Texas, United States","Globestart, organized by Tech Wildcatters, provides startups from around the world with access to the best innovation/entrepreneurship",Venture Debt,,,,,,,,,,"171,104"
Bruno Serapião,https://www.crunchbase.com/person/bruno-serapião,,,"São Paulo, Sao Paulo, Brazil",Bruno Serapião is an infrastructure partner at Patria Investimentos.,Investment Partner,,,1,,,,,,,"171,105"
Jason Reid,https://www.crunchbase.com/person/jason-reid-0599,,,,Jason Reid is an CFO of Private International Consulting.,Investment Partner,,,1,,,,,,,"171,106"
Leung Investment Division,https://www.crunchbase.com/organization/leung-investment-division,1,,,Leung Investment Division is a Finance company.,,,1,,,,,,,,"171,107"
Havene Liew,https://www.crunchbase.com/person/havene-liew,,,"Shah Alam, Selangor, Malaysia",Havene Liew is the President at XR Associates.,,,,,,,,,,,"171,108"
David Palmieri,https://www.crunchbase.com/person/david-palmieri,,,"New York, New York, United States","David Palmieri is the chief executive officer of [US Legal](https://www.crunchbase.com/organization/us-legal-inc-), an online consumer law b...",Investment Partner,,,1,,,,,,,"171,113"
Greg Papadopoulos,https://www.crunchbase.com/person/greg-papadopoulos,1,,"Menlo Park, California, United States",Greg Papadopoulos - Venture Partner @ New Enterprise Associates,"Investment Partner, Individual/Angel",,1,43,1,,,,,,"171,109"
Beijing Century Gold Industry Investment,https://www.crunchbase.com/organization/beijing-century-gold-industry-investment,,,"Beijing, Beijing, China","Beijing Century Gold Industry Investment focuses on high-tech electronic products, auto parts, and intangible cultural antique porcelain.",,,,,,,,,,,"171,110"
Alex Saporito,https://www.crunchbase.com/person/alex-saporito,,,"Brooklyn, New York, United States",Alex Saporito,,,,,,,,,,,"171,111"
Soumitra Dutta,https://www.crunchbase.com/person/soumitra-dutta,2,,"Ithaca, New York, United States","BTech in Electrical Engineering and Computer Science, Indian Institute of Technology, New Delhi; MSc and PhD in Computer Science and MSc in ...",Individual/Angel,,2,,,,,,,,"171,121"
Tarun Batra,https://www.crunchbase.com/person/tarun-batra-886d,,,"Chandigarh, Chandigarh, India",Tarun Batra,,,,,,,,,,,"171,112"
Daniel Matray,https://www.crunchbase.com/person/daniel-matray,,,"Paris, Ile-de-France, France",Daniel Matray is the Director - App Store & Apple Media Services - Continental Europe at Apple.,,,,,,,,,,,"171,113"
Mohamed Awad,https://www.crunchbase.com/person/mohamed-awad-7b44,,,,Mohamed Awad,Investment Partner,,,1,,,,,,,"171,128"
Anand Upadhye,https://www.crunchbase.com/person/anand-upadhye,1,,"San Francisco, California, United States",Anand Upadhye - VP Business Development @ Casetext,Individual/Angel,Seed,1,,,,,,,,"171,114"
Qunxian Capital,https://www.crunchbase.com/organization/qunxian-capital,1,1,"Xiamen, Fujian, China","Qunxian Capital focuses on equity investment, mezzanine investment and financing.",,,1,,,,1,,,,"171,115"
Michael Carter,https://www.crunchbase.com/person/michael-carter-4,,,"London, England, United Kingdom",Dr. Michael Carter joined SVLS in 1998 as a Venture Partner. From 1986 to 1998 Michael was on the board of ICI/Zeneca Pharmaceuticals and fr...,Investment Partner,,,1,,,,,,,"171,117"
Angel Hristov,https://www.crunchbase.com/person/angel-hristov,,,"Sofia, Grad Sofiya, Bulgaria",Angel Hristov - Managing Partner @ Innovation Capital,Investment Partner,,,4,,,,,,,"171,130"
YS holdings,https://www.crunchbase.com/organization/ys-holdings,2,,"Akasaka, Tokyo, Japan",YS holdings is a Japanese investment service provider.,,,1,,,,,,,,"171,119"
Daniel J. Kingston,https://www.crunchbase.com/person/daniel-j-kingston,,,"Seattle, Washington, United States",Daniel J. Kingston,,,,,,,,,,,"171,118"
Roger Le Tissier,https://www.crunchbase.com/person/roger-le-tissier,,,"London, England, United Kingdom","Roger Le Tissier was appointed as a Board Director of the managing entities of the Mid Europa Funds in 2005. Roger is a consultant to, and ...",,,,,,,,,,,"171,120"
BenCo Insurance Holding B.V.,https://www.crunchbase.com/organization/benco-insurance-holding-b-v,,,,BenCo Insurance Holding B.V. (Netherlands),,,,,,,,,,,"171,121"
Nora Vasconcellos,https://www.crunchbase.com/person/nora-vasconcellos,1,,,Nora Vasconcellos,Individual/Angel,,1,,,,,,,,"171,134"
Ruediger Zarnekow,https://www.crunchbase.com/person/ruediger-zarnekow,1,,"Berlin, Berlin, Germany",Ruediger Zarnekow - Prof. Dr. / CFO @ Trustami,Individual/Angel,,1,,,,,,,,"171,123"
Don Lazas,https://www.crunchbase.com/person/don-lazas,,,"Nashville, Tennessee, United States","Don Lazas - Managing Partner @ NueCura Partners, LLC",,,,,,,,,,,"171,124"
Dani Bach,https://www.crunchbase.com/person/dani-bach,,,"Zürich, Zurich, Switzerland","Dani Bach is an Associate in the life sciences team, having joined the firm in 2007. Dani's areas of interest range from metabolic diseases...",Investment Partner,,,2,,,,,,,"171,137"
Marc Frappier,https://www.crunchbase.com/person/marc-frappier,1,,"Paris, Ile-de-France, France",Marc Frappier is the managing partner and head of Eurazeo Capital. ,"Investment Partner, Individual/Angel",,1,1,,,,,,,"171,125"
Tomi Poutanen,https://www.crunchbase.com/person/tomi-poutanen-a57b,,,"Toronto, Ontario, Canada",Tomi Poutanen of Radical Ventures.,Investment Partner,,,3,,,,,,,"171,126"
Guangzhou Lexin Equity Fund Management,https://www.crunchbase.com/organization/guangzhou-lexin-equity-fund-management,1,,,Guangzhou Lexin Equity Fund Management is an investment Firm.,,,1,,1,,,,,,"171,139"
Sachin Monga,https://www.crunchbase.com/person/sachin-monga,,,,"Sachin was most recently a product manager at Facebook, where he worked on Platform, Advertiser Growth, and Sharing. Before that, he studied...",,,,,,,,,,,"171,127"
Alejandro Ruiz Mazzeo,https://www.crunchbase.com/person/alejandro-ruiz-mazzeo,,,"Madrid, Madrid, Spain",Ingeniero mecánico con Master en Gerencia de Construcción. Empresario.,,,,,,,,,,,"171,142"
Steve Parry,https://www.crunchbase.com/person/steve-parry-2,,,"Toronto, Ontario, Canada","Steve is a well-respected cross-border serial investor, most recently as a Managing Director at NGEN Partners, a leading cleantech venture c...",Investment Partner,,,1,,,,,,,"171,129"
Nick Tsagaris,https://www.crunchbase.com/person/nick-tsagaris,,,"Perth, Western Australia, Australia",While we do our excellent works let us not neglect that the real solution lies in a world in which charity will have become pointless. Nick ...,,,,,,,,,,,"171,130"
Pro-Vet,https://www.crunchbase.com/organization/pro-vet,1,,"Shanghai, Shanghai, China",Pro-Vet is a new animal health company focused on companion animal medicine.,,,1,,,,,,,,"171,145"
Beant Singh,https://www.crunchbase.com/person/beant-singh-d5b9,,,,Beant Singh,Investment Partner,,,1,,,,,,,"171,146"
Sanjoy Bhattacharya,https://www.crunchbase.com/person/sanjoy-bhattacharya,2,,"Gurgaon, Haryana, India","Dr. Sanjoy Bhattacharya is a Co-founder and CEO at Sriggle. Sanjoy attended Ashridge Executive Education, Hult International Business School...",Individual/Angel,,1,,,,,,,,"171,132"
Rafeh Saleh,https://www.crunchbase.com/person/rafeh-saleh,,,"Cairo, Al Qahirah, Egypt",Rafeh Saleh is the Founding Partner of Cubit Ventures. He previously worked at Founder Institute as a Director. Rafeh Saleh attended Cairo U...,Investment Partner,,,1,,,,,,,"171,134"
Futuris,https://www.crunchbase.com/organization/futuris,,,"Stuttgart, Baden-Wurttemberg, Germany","Futuris is the acquisition, management and sale of investments in companies of all kinds and the management of own assets of all kinds.",Private Equity Firm,Private Equity,,,,,,,,,"171,133"
Mark Kremer,https://www.crunchbase.com/person/mark-kremer,,,"Menlo Park, California, United States",Mark Kremer,Investment Partner,,,4,,,,,,,"171,017"
Miller Welborn,https://www.crunchbase.com/person/miller-welborn,,,"Chattanooga, Tennessee, United States",Miller Welborn is the Chairman at SmartBank and SmartFinancial.,,,,,,,,,,,"171,136"
Ronnie Varghese,https://www.crunchbase.com/person/ronnie-varghese-c73a,,,"Dubai, United Arab Emirates, Asia",Ronnie Varghese is VP of figital product in Seera Group.Hewas founder of Polyform Labs.He comleted his Master of Business Administration (MB...,,,,,,,,,,,"171,140"
Thomas Hillman,https://www.crunchbase.com/person/thomas-hillman-b001,,,"St Louis, Missouri, United States",Tom Hillman is a Managing Partner at Lewis & Clark Holdings. Tom previously worked at Sendouts as a Board Member. He attended Washington Uni...,Investment Partner,,,2,,,,,,,"171,156"
