Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Thomas Perrin,https://www.crunchbase.com/person/thomas-perrin,,,"Nantes, Pays de la Loire, France",Thomas Perrin - Head of Investor Relations @ LNA Sante,,,,,,,,,,,"203,463"
Ken Mohler,https://www.crunchbase.com/person/ken-mohler-358b,,,,Ken Mohler is a Chief Development Officer at  Accelerator Life Science Partners.,Investment Partner,,,2,,,,,,,"203,465"
Mark Fox,https://www.crunchbase.com/person/mark-fox-d589,,,,Mark Fox is a Co-Founder & Managing Partner.,Investment Partner,,,2,,,,,,,"203,466"
Susan Rahman,https://www.crunchbase.com/person/susan-rahman,1,,"London, England, United Kingdom","Susan Rahman - Co-Founder, Chief Product Officer @ onkho",Individual/Angel,Seed,1,,,,,,,,"203,470"
Intellectual Stone,https://www.crunchbase.com/organization/intellectual-stone,1,,,Intellectual Stone,,,1,,,,,,,,"203,469"
François Fournier,https://www.crunchbase.com/person/françois-fournier,1,,"Mayet-de-montagne, Auvergne, France",Founder of Simitless.,Individual/Angel,,1,,,,,,,,"203,468"
Blesbok Holdings,https://www.crunchbase.com/organization/blesbok-holdings,2,1,,Blesbok Holdings,,,1,,,,1,,,,"203,471"
M.V. Srinivasa Rao,https://www.crunchbase.com/person/m-v-srinivasa-rao,1,,"Hyderabad, Andhra Pradesh, India",M.V.Srinivasa Rao is the CFO at Virinchi Limited.,Individual/Angel,,1,,,,,,,,"203,403"
Lara Lang-Tribula,https://www.crunchbase.com/person/lara-lang-tribula,,,"Kinston, North Carolina, United States",Lara Lang-Tribula is a Senior Vice President at State Employees’ Credit Union.,Investment Partner,,,1,,,,,,,"203,472"
Flamingo Sky,https://www.crunchbase.com/organization/flamingo-sky,,,,Flamingo Sky is a company that provides angel investment and executive staff.,,,,,,,,,,,"203,404"
Adrien Dassault,https://www.crunchbase.com/person/adrien-dassault-ad05,1,,,Adrien Dassault,Individual/Angel,,1,,,,,,,,"203,473"
David Binder Jr.,https://www.crunchbase.com/person/david-binder-jr,,,"Brookfield, Wisconsin, United States",David Binder Jr.,,,,,,,,,,,"203,474"
Motoaki Ishii,https://www.crunchbase.com/person/motoaki-ishii,,,,Motoaki Ishii,Investment Partner,,,2,,,,,,,"203,407"
Mochio Umeda,https://www.crunchbase.com/person/mochio-umeda,3,1,"Palo Alto, California, United States",Mochio Umeda's visionary insights combined with his firsthand knowledge and experience in Silicon Valley are highly regarded among CEOs of l...,Individual/Angel,,2,,,,1,,,,"203,475"
Dorival Dourado Junior,https://www.crunchbase.com/person/dorival-junior-2616,1,,"São Paulo, Sao Paulo, Brazil",Dorival Dourado Junior,Individual/Angel,Seed,1,,,,,,,,"203,476"
David Kara,https://www.crunchbase.com/person/ozgur-kara,,,"Ireland, Europe",David Kara,,,,,,,,,,,"203,477"
Israel Birenbaum,https://www.crunchbase.com/person/israel-birenbaum,,,"Haifa, Hefa, Israel",Veteran MedTech entrepreneur and executive. Worked in leading medical device startups such as Given imaging etc.,,,,,,,,,,,"203,478"
Mats Bergryd,https://www.crunchbase.com/person/mats-bergryd,,,"Stockholm, Stockholms Lan, Sweden",Mats Bergryd is a CEO of Nordic Consumer Health.,Investment Partner,,,1,,,,,,,"203,479"
Cameron Ogden,https://www.crunchbase.com/person/cameron-ogden-3a5f,,,,Cameron Ogden,Investment Partner,,,1,,,,,,,"203,480"
Stephen Hoelper,https://www.crunchbase.com/person/stephen-hoelper-c04f,,,"United States, North America",Stephen Hoelper,,,,,,,,,,,"203,482"
Mohd Aftab,https://www.crunchbase.com/person/mohd-aftab-e8ba,,,,"Mohd Aftab is a Professional Blogger , Content Creator , Script writer , Researcher and also Voice over Artist ( Like Presentation , Voices ...",,,,,,,,,,,"203,484"
Santosh Deshpande,https://www.crunchbase.com/person/santosh-deshpande,,,,Santosh Deshpande,,,,,,,,,,,"203,486"
Silvio Scaglia,https://www.crunchbase.com/person/silvio-scaglia,1,,"London, England, United Kingdom",Silvio Scaglia,Individual/Angel,Seed,1,,1,,,,,,"203,487"
Ammar Alkassar,https://www.crunchbase.com/person/ammar-alkassar-4a08,1,,,Ammar Alkassar,Individual/Angel,,1,,,,,,,,"203,488"
Richard Cupelli,https://www.crunchbase.com/person/richard-cupelli-043b,,,,Richard Cupelli  joined GoSection8.com as CEO & Founder.,,,,,,,,,,,"203,490"
Matt Soule,https://www.crunchbase.com/person/matt-soule-94be,1,1,"Thomasville, North Carolina, United States",Matt Soule,Individual/Angel,Venture,1,,1,,1,,,,"203,491"
David Dunbar,https://www.crunchbase.com/person/david-dunbar-a942,,,"Salem, New Hampshire, United States","David Dunbar joined Standex on January 20, 2014 as President and CEO.  Prior to joining Standex, Mr. Dunbar was President of the $2.5B Valve...",Investment Partner,,,1,,,,,,,"203,416"
Felix Nenz,https://www.crunchbase.com/person/felix-nenz-54f8,,,"San Mateo, California, United States",Felix Nenz,,"Early Stage Venture, Seed, Venture",,,,,,,,,"203,415"
Oliver Nemes,https://www.crunchbase.com/person/oliver-nemes,,,"Budapest, Budapest, Hungary",Oliver Nemes is the Managing Partner at Clairfield International. Oliver Nemes attended Regent's University London.,,,,,,,,,,,"203,492"
Francisco Perez,https://www.crunchbase.com/person/francisco-perez,1,,,Francisco Perez,Individual/Angel,,1,,,,,,,,"203,493"
JO HAYWARD,https://www.crunchbase.com/person/jo-hayward-de90,,,,JO HAYWARD,Investment Partner,,,1,,,,,,,"203,494"
Paul Schiffer,https://www.crunchbase.com/person/paul-schiffer-90fa,,,"Cuyahoga Falls, Ohio, United States",Paul Schiffer is the Club Director of Academy Volleyball Cleveland.,,,,,,,,,,,"203,495"
Howard Jacobson,https://www.crunchbase.com/person/howard-jacobson,1,,"New York, New York, United States",Howard Jacobson,Individual/Angel,Seed,1,,,,,,,,"203,496"
Marell Evans,https://www.crunchbase.com/person/marell-evans,,,"San Francisco, California, United States",Marell Evans,,,,,,,,,,,"203,420"
Brett Fletcher,https://www.crunchbase.com/person/brett-fletcher-29c0,,,"Sydney, New South Wales, Australia","Brett Fletcher is the proud owner and driving force behind Pro Carpet Cleaning Sydney, a leading provider of top-quality carpet cleaning ser...",,"Debt, Private Equity",,,,,,,,,"203,497"
Kebank China,https://www.crunchbase.com/organization/kebank-china,,,,Kebank China is an investment Firm.,,,,,,,,,,,"203,499"
Francisco Pirra,https://www.crunchbase.com/person/francisco-pirra,,,"Argentina, Alajuela, Costa Rica","I am Francisco, I have a Bachelor´s degree in Computer Science Engineering with a major in artificial intelligence. I am passionate about bu...",,,,,,,,,,,"203,500"
Yanping Industrial,https://www.crunchbase.com/organization/yanping-industrial,1,,"Baoshan, Shanghai, China",Yanping Industrial is an investment firm.,,,1,,1,,,,,,"203,501"
Sanjay Lakhotia,https://www.crunchbase.com/person/sanjay-lakhotia-a8a1,,,"Gurgaon, Haryana, India",Sanjay Lakhotia is the Co-Founder and CEO at Noble House.,,,,,,,,,,,"203,424"
Lan Hongming,https://www.crunchbase.com/person/lan-hongming,,,,Lan Hongming is a partner of Qifu Capital.,Investment Partner,,,1,,,,,,,"203,503"
"Shanghai Lemeng Shiye Co., Ltd",https://www.crunchbase.com/organization/shanghai-lemeng-shiye-co-ltd,1,1,"Shanghai, Shanghai, China","Shanghai Lemeng Shiye Co., Ltd engages in sales, maintenance, and leasing of audio equipment and musical instruments.",,,1,,,,1,,,,"203,504"
Ajay Kumar Gupta,https://www.crunchbase.com/person/ajay-kumar-gupta,,,"Bellevue, Washington, United States","Ajay Gupta is works as the Software Development Manager, Maps Intelligence at Amazon. He attended Indian Institute of Technology, Bombay.",,,,,,,,,,,"203,505"
David Searle,https://www.crunchbase.com/person/david-searle-02c9,,,,David Searle is a  co-founder and chief operating officer of HSPG.,Investment Partner,,,1,,,,,,,"203,506"
Terry Tierney,https://www.crunchbase.com/person/terry-tierney,1,1,,Terry Tierney,Individual/Angel,,1,,,,1,,,,"203,507"
Chuck Muth,https://www.crunchbase.com/person/chuck-muth,1,,"Sarasota, Florida, United States",Chuck Muth,Individual/Angel,,1,,,1,,,,,"203,434"
Catrina Wang,https://www.crunchbase.com/person/catrina-wang-6270,1,,,Catrina Wang,Individual/Angel,,1,,,,,,,,"203,509"
Chris Roy,https://www.crunchbase.com/person/chris-roy-b5c2,,,,"Chris Roy is the Director of Innovation Banking of Cambridge Trust Company. He previously worked at Startup Boston as a Programming Co-Lead,...",Investment Partner,,,3,,,,,,,"203,510"
Jeff Parr,https://www.crunchbase.com/person/jeff-parr,,,,"Jeff has spent more than 27 years providing capital to mid-market companies. Since joining Clairvest in 1995, he has worked with Ken Rotman ...",,,,,,,,,,,"203,511"
Venture Entrepreneur,https://www.crunchbase.com/organization/venture-entrepreneur,1,1,,Venture Entrepreneur,,,1,,,,1,,,,"203,437"
Luis Otavio Silveira Martins,https://www.crunchbase.com/person/luis-otavio-silveira-martins,,,"Brazil, South America","Entrepreneur, Co-founder at Dadosfera (Previously DataSprints), Optme.io and Institute Health Lake Data, Data Science, Data Engineering, Dat...",,Seed,,,,,,,,,"203,512"
Kendra Freeman,https://www.crunchbase.com/person/kendra-freeman,,,"Portland, Oregon, United States","As a major agent for change for legalization and be taken seriously, Freeman built Oso Verde Farms with co-Founder Britt Price from scratch ...",,,,,,,,,,,"203,513"
Garry McCann,https://www.crunchbase.com/person/garry-mccann,,,"Chelmsford, Essex, United Kingdom",Garry McCann,,,,,,,,,,,"203,438"
Winograd Capital,https://www.crunchbase.com/organization/winograd-capital,,,,An external consulting and private investment firm.,,Private Equity,,,,,,,,,"203,440"
Mukund Narasimhan,https://www.crunchbase.com/person/mukund-narasimhan,1,,,Mukund Narasimhan,Individual/Angel,Seed,1,,,,,,,,"203,442"
Andrew Young,https://www.crunchbase.com/person/andrew-young-9662,1,,,Andrew Young,Individual/Angel,,1,,,,,,,,"203,517"
Thibaud Clément,https://www.crunchbase.com/person/thibaud-clément,,,"Los Angeles, California, United States",Thibaud Clément is the Co-Founder at Loomly. he attended University of Ottawa.,,,,,,,,,,,"203,516"
Michael Paasche,https://www.crunchbase.com/person/michael-e-paasche,,,,Michael Paasche is a managing director in Providence Equity Capital Markets based in their New York office.  Prior to joining Providence in...,,,,,,,,,,,"203,518"
Anouk de Wolff,https://www.crunchbase.com/person/anouk-de-wolff,1,,"Amsterdam, Noord-Holland, The Netherlands",Anouk de Wolff is a founder at Scale Force Talent.,Individual/Angel,,1,,,,,,,,"203,521"
Bryan Neuberg,https://www.crunchbase.com/person/bryan-neuberg,1,1,"San Francisco Bay Area, California, United States","Once a professional activist and a coach at Google, Bryan Neuberg is now a Managing Partner at Neuberg, Gore & Associates which is an execut...",Individual/Angel,Seed,1,,,,1,,,,"203,519"
Street To Street Inc,https://www.crunchbase.com/organization/street-to-street-inc,1,,,NPO,Entrepreneurship Program,Non Equity Assistance,1,,,,,,,,"203,520"
Brian Kabot,https://www.crunchbase.com/person/brian-kabot,,,"Glencoe, Illinois, United States",Brian Kabot,Investment Partner,,,1,,,,,,,"203,523"
Takaji Tsuji,https://www.crunchbase.com/person/takaji-tsuji,,,,Takaji Tsuji is a Representative Director of BSP Asset Management.,Investment Partner,,,1,,,,,,,"203,524"
Max Peiro,https://www.crunchbase.com/person/max-peiro,,,"Shanghai, Shanghai, China",Max Peiro - CEO @ Re-Hub,,,,,,,,,,,"203,446"
Stefaan Boenders,https://www.crunchbase.com/person/stefaan-boenders,1,,,Stefaan Boenders,Individual/Angel,,1,,,,,,,,"203,526"
Perry Chui,https://www.crunchbase.com/person/perry-chui,,,"Shanghai, Shanghai, China",Perry Chui is the Founding Partner of Enlight Growth Partners. He previously worked for Rho Ventures as a Senior Associate. Perry Chui atten...,Investment Partner,,,4,,,,,,,"203,528"
Ori Fragman,https://www.crunchbase.com/person/ori-fragman-9c5b,1,1,"Netherlands, Missouri, United States",Ori Fragman is a VP Information Security & CISO Europe at Ahold Delhaize.,Individual/Angel,,1,,,,1,,,,"203,529"
Alex Robbio,https://www.crunchbase.com/person/alex-robbio-dccb,2,,,Alex Robbio,Individual/Angel,,2,,,,,,,,"203,530"
Spencer Boice,https://www.crunchbase.com/person/spencer-boice,,,"Atlanta, Georgia, United States",Spencer Boice is an entrepreneurial business leader focused on bringing technology and innovation to solve complex business challenges. At C...,Investment Partner,,,3,,,,,,,"203,531"
Ping Wang,https://www.crunchbase.com/person/ping-wang-1572,,,"San Diego, California, United States",Ping Wang,,,,,,,,,,,"203,447"
Sangsun Park,https://www.crunchbase.com/person/sangsun-park,,,,Sangsun Park - COO/Executive Vice President @ Smilegate Investment,,,,,,,,,,,"203,533"
Adrian Howd,https://www.crunchbase.com/person/adrian-howd,,,"Dublin, Dublin, Ireland",Adrian Howd - CEO @ Malin Corporation,Investment Partner,,,2,,,,,,,"203,535"
Leif Dreizler,https://www.crunchbase.com/person/leif-dreizler-2e61,1,,,"Leif Dreizler, Engineering Manager, Security Features at Segment.",Individual/Angel,,1,,,,,,,,"203,536"
Sudip Nandy,https://www.crunchbase.com/person/sudip-nandy-f790,,,"New Delhi, Delhi, India","Sudip Nandy Operating Partner, Chrys Capital",Investment Partner,,,1,,,,,,,"203,534"
David Perlmutter,https://www.crunchbase.com/person/david-perlmutter-7206,1,,"Haifa, Hefa, Israel",David Perlmutter is the Chairman Of The Board at Teramount LTD.,Individual/Angel,,1,,,,,,,,"203,537"
Thomas Parigian,https://www.crunchbase.com/person/thomas-parigian,,,,"Thomas Parigian, Senior Managing Partner at Paulson Investment Company.",Investment Partner,,,1,,,,,,,"203,539"
Huijie Touzi,https://www.crunchbase.com/organization/huijie-touzi,5,,"Nanshanqu, Guangdong, China",Huijie Touzi engaged in asset management and investment consulting.,Angel Group,,5,,1,,,,,,"203,538"
Ted Weller,https://www.crunchbase.com/person/ted-weller,,,"West Hythe, Kent, United Kingdom",Ted Weller is the Managing Director at Sagitta Market Research.,,,,,,,,,,,"203,540"
Chuangying Keji (Dalian) Zhongxin (Youxian Hehuo),https://www.crunchbase.com/organization/chuangying-keji-dalian-zhongxin-youxian-hehuo,1,,"Dalian Shi, Liaoning, China",Chuangying Keji (Dalian) Zhongxin (Youxian Hehuo) is a company engaged in software and information technology services.,,,1,,,,,,,,"203,541"
Tanstaafl,https://www.crunchbase.com/organization/tanstaafl,,,"Bergen, Hordaland, Norway",Private investment company,,,,,,,,,,,"203,455"
Srihari Kumar,https://www.crunchbase.com/person/srihari-kumar-1411,1,,"Singapore, Asia",Srihari Kumar,Individual/Angel,,1,,,,,,,,"203,542"
Mohit Shah,https://www.crunchbase.com/person/mohit-shah,,,"Greater Philadelphia Area, Pennsylvania, United States",Mohit Shah was the Founder and CSO of RobovacEnzo Private and studied Political Science and Government from The George Washington University...,,Seed,,,,,,,,,"203,543"
Anders Williamson,https://www.crunchbase.com/person/anders-williamson,1,1,"Helsingborg, Skane Lan, Sweden",Anders Williamson - Owner @ Fade Hook & Draw,Individual/Angel,Seed,1,,,,1,,,,"203,544"
Josh Harder,https://www.crunchbase.com/person/josh-harder,,,"San Francisco, California, United States",Josh Harder is the Course Instructor at Modesto Junior College. Josh Harder attended the Harvard Business School.,,,,,,,,,,,"203,545"
Guotou Yatai,https://www.crunchbase.com/organization/guotou-yatai,1,,"Shenzhen, Guangdong, China",Guotou Yatai engaged in asset management.,,,1,,,,,,,,"203,547"
Daniel Watkins,https://www.crunchbase.com/person/daniel-watkins-f5d6,,,"Raleigh, North Carolina, United States",Daniel Watkins joined Mako Medical Laboratories as founder and he attended North Carolina State University in 2008.,,,,,,,,,,,"203,549"
Rishi Narayan,https://www.crunchbase.com/person/rishi-narayan,1,1,"Ann Arbor, Michigan, United States",Rishi Narayan - Founder & Managing Owner @ Underground Printing,Individual/Angel,Seed,1,,,1,1,,,,"203,459"
William Riggs,https://www.crunchbase.com/person/william-riggs,2,,"San Francisco Bay Area, California, United States","William (Billy) Riggs, Ph.D., AICP, LEED AP is a Californian academic and entrepreneur. He global expert and thought leader in the areas of ...",Individual/Angel,,2,,,,,,,,"203,550"
Takudzwa Mutasa,https://www.crunchbase.com/person/takudzwa-mutasa,,,"London, England, United Kingdom",Takudzwa Mutasa,,,,,,,,,,,"203,551"
Chris Cheney,https://www.crunchbase.com/person/chris-cheney,,,"England, United Kingdom, Europe",Chris Cheney - Chief Technology Officer @ MPP Global,,,,,,,,,,,"203,553"
Tabreez Lila,https://www.crunchbase.com/person/tabreez-lila,,,,Tabreez Lila,Investment Partner,,,2,,,,,,,"203,463"
David Lee,https://www.crunchbase.com/person/david-lee-932e,1,,"San Francisco, California, United States",David Lee,Individual/Angel,Seed,1,,,,,,,,"203,466"
Carl Frank,https://www.crunchbase.com/person/carl-frank,,,"Washington, District of Columbia, United States",Carl Frank is the Chief Operating Officer of Anokiwave.,,,,,,,,,,,"203,467"
Greysia Polii,https://www.crunchbase.com/person/greysia-polii,2,,"Jakarta, Jakarta Raya, Indonesia",Greysia Polii is an Indonesian former badminton player specializing in doubles.,Individual/Angel,,2,,,,,,,,"203,555"
