Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Ravine Capital,https://www.crunchbase.com/organization/ravine-capital,1,,"New York, New York, United States",Ravine Capital is engaged in venture capital & private equity.,Venture Capital,,1,,,,,,,,"98,458"
Delavaco Capital,https://www.crunchbase.com/organization/delavaco-capital,2,1,"Fort Lauderdale, Florida, United States","Delavaco Group (Delavaco) is a private equity and merchant banking firm focused on investments in the real estate, retail, and resources",Venture Capital,,2,,1,,1,,,,"98,475"
Runcheng Capital,https://www.crunchbase.com/organization/runcheng-capital,1,,,Runcheng Capital is an Investment firm.,,,1,,,,,,,,"98,477"
Stephan Wembacher,https://www.crunchbase.com/person/stephan-wembacher,,,"Los Angeles, California, United States",Stephan Wembacher is the Executive Director and Founder of COSMO. He Previously worked at Côte&ciel as a Co-Founder.,,"Early Stage Venture, Seed",,,,,,,,,"98,478"
Dustin Gillman,https://www.crunchbase.com/person/dustin-gillman-1b5e,1,,"San Diego, California, United States",Dustin Gillman,Individual/Angel,,1,,1,1,,,,,"98,481"
Inflexion-Point Strategy Partners,https://www.crunchbase.com/organization/inflexion-point-strategy-partners,1,,"Reading, Reading, United Kingdom",Inflexion-Point Strategy Partners are UK-based experts in systematic sales performance improvement for complex B2B sales environments.,,,1,,,,,,,,"98,400"
Wyelands Bank,https://www.crunchbase.com/organization/wyelands-bank,1,,"Wallsend, North Tyneside, United Kingdom","WB partners with businesses to support industrial growth, enable businesses to trade more easily around the world and to create jobs.",Investment Bank,,1,,,,,,,,"98,401"
Benedict Rocchio,https://www.crunchbase.com/person/benedict-rocchio,,,"Chicago, Illinois, United States","Benedict joined Baird Private Equity in 2000 and concentrates on investments in the business services sector, with an emphasis on financial ...",Investment Partner,,,37,,,,,,,"98,403"
RCH Capital,https://www.crunchbase.com/organization/rch-capital,1,,"Shenzhen, Guangdong, China","RCH Capital is an investment firm that offer asset management, investment management and consulting service.",Private Equity Firm,,1,,,,,,,,"98,487"
Stephanie Carter,https://www.crunchbase.com/person/stephanie-carter,,,"Baltimore, Maryland, United States","Stephanie has overall responsibility for the firm's marketing, fundraising and investor relations activities. She joined ABS Capital in 1994...",,,,,,,,,,,"98,404"
Kerry Rupp,https://www.crunchbase.com/person/kerry-rupp,,,"Austin, Texas, United States","Kerry Rupp is General Partner at True Wealth Ventures, an early-stage VC fund investing in women-led businesses that improve human and/or en...",Investment Partner,,,8,,,,,,,"98,405"
Jordan Viniar,https://www.crunchbase.com/person/jordan-viniar-d3f0,,,"New York, New York, United States",Jordan Viniar is a Partner on the investment team at Prudence. Mr. Viniar currently serves on the Board of Directors at Hemlane and Salus.  ...,Investment Partner,,,1,,,,,,,"98,488"
Steve Loose,https://www.crunchbase.com/person/steve-loose,,,,"As a Managing Director at H.I.G. Growth Partners, Steve focuses primarily on business services, industrial technologies, and consumer busine...",,,,,,,,,,,"98,406"
Cherry Freeman,https://www.crunchbase.com/person/cherry-freeman,1,,"London, England, United Kingdom",Cherry Freeman - Founder @ LoveCrafts,"Investment Partner, Individual/Angel",,1,7,,,,,,,"98,407"
Bradley Fishman,https://www.crunchbase.com/person/bradley-fishman,1,,"New York, New York, United States",Manhattan Venture Partners “MVP” is a research-driven merchant-banking firm focused on the emerging secondary market for late-stage private ...,"Investment Partner, Individual/Angel",Late Stage Venture,1,2,,1,,,,,"98,409"
Amalgamated Suncoast Portfolio,https://www.crunchbase.com/organization/amalgamated-suncoast-portfolio-llc,1,,"Sarasota, Florida, United States",Amalgamated Suncoast Portfolio is consulting and advising on Bitcoin and crypto.,,,1,,,,,,,,"98,410"
Mogbolahan Ojeyinka,https://www.crunchbase.com/person/mogbolahan-ojeyinka,,,"Washington, District of Columbia, United States",Mogbolahan Ojeyinka currently works as a Senior Cloud Software Engineer for ZeGidPay. He previously worked at Intel Corporation as a Cloud S...,,,,,,,,,,,"98,495"
William Randolph Hearst III,https://www.crunchbase.com/person/william-randolph-hearst-iii,5,2,,"Currently serving as the director of Hearst Corporation, William Randolph Hearst III is an American businessman and executive who also sits ...",Individual/Angel,Seed,4,,,,2,,,,"98,411"
Rodrigo Teijeiro,https://www.crunchbase.com/person/rodrigo-teijeiro,2,,"Buenos Aires, Distrito Federal, Argentina","Rodrigo Teijeiro is a tech entrepreneur,  CEO  & Founder of RecargaPay. He received the MIT's TR35 2012 Awardee and is YGL 2014 honoree from...",Individual/Angel,,2,,,,,,,,"98,412"
Hang Sheng Digital Industry Fund,https://www.crunchbase.com/organization/hang-sheng-digital-industry-fund,1,,"Beijing, Beijing, China",Hang Sheng Digital Industry Fund is an investment firm.,,,1,,1,,,,,,"98,413"
Genuity,https://www.crunchbase.com/organization/genuity,1,1,,Genuity,,,1,,,,1,,,,"98,414"
MTL Capital,https://www.crunchbase.com/organization/mtl-capital,,,"Quebec, Quebec, Canada",MTL Capital provides business owners with a unique combination of capital and experience.,Venture Capital,,,,,,,,,,"98,416"
Kineticos Disruptor Fund,https://www.crunchbase.com/organization/kineticos-disruptor-fund,2,,"Raleigh, North Carolina, United States",Kineticos Disruptor Fund is a new life sciences investment fund.,Fund Of Funds,,2,,2,,,,,,"98,417"
CSTF Fund Management,https://www.crunchbase.com/organization/cstf-fund-management,1,,"Chaoyang, Liaoning, China",CSTF Fund Management engaged in asset management and investment managament.,,,1,,,,,,,,"98,418"
Triple-IT,https://www.crunchbase.com/organization/triple-it,1,1,"Newyork, Argyll and Bute, United Kingdom","Triple IT recognized as a IT expert specializing in support, develop and tools for programmers in the industry.",,,1,,,,1,,,,"98,503"
Tmura,https://www.crunchbase.com/organization/tmura,,,"Tel Aviv, Tel Aviv, Israel",The Israeli Public Service Venture Fund,Fund Of Funds,,,,,,,,,,"98,419"
Y&N Brothers,https://www.crunchbase.com/organization/y-n-brothers,3,,"Tokyo, Tokyo, Japan","Y&N Brothers provides video software, music software, commercials, movie and stage planning, and production services.",,,3,,1,,,,,,"98,420"
BetterCapital AngelList syndicate,https://www.crunchbase.com/organization/bettercapital-angellist-syndicate,8,,,BetterCapital AngelList syndicate,Syndicate,,7,,,,,,,,"98,421"
Arco Partners,https://www.crunchbase.com/organization/arco-partners,11,1,"Tokyo, Tokyo, Japan",Arco Partners is a venture support and investment company.,Venture Capital,Early Stage Venture,10,,3,,1,,,,"98,508"
Castle Financial,https://www.crunchbase.com/organization/castle-financial,1,,"New York, New York, United States",Castle Financial - Financial Planning and Investment Advisory Services.,Pension Funds,,1,,,,,,,,"98,423"
Stichting ifund,https://www.crunchbase.com/organization/stichting-ifund,10,,"Amsterdam, Noord-Holland, The Netherlands",Stichting ifund promotes the transition to a sustainable world by helping and supporting innovative social enterprises.,,,10,,1,,,,,,"98,424"
Organisation of Eastern Caribbean States,https://www.crunchbase.com/organization/organisation-of-eastern-caribbean-states,,,"Saint Lucia, Queensland, Australia",Organisation of Eastern Caribbean States is an NGO that works towards economic harmonization and regional integration of its members.,,,,,,,,,,,"98,426"
REVENTON,https://www.crunchbase.com/organization/reventon-b-v,4,,"Amsterdam, Noord-Holland, The Netherlands","REVENTON is a venture capital firm based in Amsterdam, The Netherlands.",Micro VC,Seed,1,,,,,,,,"98,427"
Mathias Plank,https://www.crunchbase.com/person/mathias-plank,,,"Stockholm, Stockholms Lan, Sweden",Mathias Plank is a Founder and CEO at Yabie. He attended the University of South Florida.,,,,,,,,,,,"98,428"
George Lam,https://www.crunchbase.com/person/george-lam,,,"Hong Kong, Asia","Dr. Lam has served as chairman of Hong Kong Cyberport Management Company Limited, non-executive chairman – Hong Kong and ASEAN region and ch...",Investment Partner,,,2,,,,,,,"98,429"
CenterCore Properties,https://www.crunchbase.com/organization/centercore-properties,,,"Evanston, Illinois, United States",CenterCore Properties is a real estate investment and management firm focused on retail property investments.,Private Equity Firm,,,,,,,,,,"98,512"
Bristol Capital,https://www.crunchbase.com/organization/bristol-capital,,,"Vaughan, Ontario, Canada",Bristol Capital is an internationally focused investor relations agency.,Venture Capital,,,,,,,,,,"98,514"
Olumide Ogunsanwo,https://www.crunchbase.com/person/olumide-ogunsanwo,2,,"Miami, Florida, United States","Olumide Ogunsanwo is a Investor (Adamantium fund -> African startups), Podcaster (Afrobility) & Advisor (Google Bizops) | Oxford, MIT & McKi...",Individual/Angel,,2,,,,,,,,"98,430"
REG Ventures,https://www.crunchbase.com/organization/reg-ventures,1,1,"Ames, Iowa, United States",REG Ventures is a corporate venture arm of Renewable Energy Group (REG).,Corporate Venture Capital,Early Stage Venture,1,,,,1,,,,"98,431"
Sushiro Global Holdings,https://www.crunchbase.com/organization/sushiro-global-holdings,1,,"Suita, Osaka, Japan",Sushiro Global Holdings operates as a sushi restaurant management.,,,1,,,,,,,,"98,432"
Micah Gerber,https://www.crunchbase.com/person/micah-gerber-ab64,,,"Charlotte, North Carolina, United States",Micah Gerber is Senior Advisor at Sinceri Senior Living. Attended at The Tuck School of Business at Dartmouth.,,,,,,,,,,,"98,433"
Microsoft Accelerator Shanghai,https://www.crunchbase.com/organization/microsoft-accelerator-shanghai,14,1,"Shanghai, Shanghai, China",Microsoft Accelerator Beijing has built up closer partnership with investment institutions to bridge startups with the funding partner.,Accelerator,,14,,,,1,,,,"98,435"
Juan Cappello,https://www.crunchbase.com/person/juan-pablo-cappello,1,,"Miami, Florida, United States",Juan Cappello is the Co-Founder and Director at The LAB Miami. He attended Duke University in 1985 and New York University School of Law in ...,Individual/Angel,Seed,1,,,,,,,,"98,436"
Investment fund MAXCAPITAL,https://www.crunchbase.com/organization/investment-fund-maxcapital,,,"Moscow, Moscow City, Russian Federation","Investment fund, private equity, real estate, venture capital","Private Equity Firm, Venture Capital","Early Stage Venture, Non Equity Assistance, Private Equity, Seed, Venture",,,,,,,,,"98,518"
Air Waves Wireless Electricity,https://www.crunchbase.com/organization/air-waves-wireless-electricity,2,,,Air Waves Wireless Electricity,,,1,,,,,,,,"98,519"
Kareem Kouddous,https://www.crunchbase.com/person/kareem-kouddous,1,,"Brooklyn, New York, United States",Kareem Kouddous is the Co-founder of Koko. He previously worked at Airbnb as an Engineering Leadership. Kareem Kouddous attended Imperial Co...,Individual/Angel,,1,,,,,,,,"98,439"
Hefang Capital,https://www.crunchbase.com/organization/hefang-capital,3,1,,Hefang Capital is an investment firm.,Venture Capital,,3,,,,1,,,,"98,438"
Quercus Capital SpA Società Benefit,https://www.crunchbase.com/organization/quercus-capital-spa-società-benefit,,,"Milan, Lombardia, Italy",Quercus Capital invests in digital assets and blockchain projects ta make a positive environmental impact.,,,,,,,,,,,"98,440"
Dolphin Asset Management,https://www.crunchbase.com/organization/dolphin-asset-management,1,,"New York, New York, United States",A New York-based hedge fund sponsor.,Hedge Fund,,1,,,,,,,,"98,521"
Projector Ventures,https://www.crunchbase.com/organization/projector-ventures,6,1,"Ekaterinburg, Sverdlovsk, Russian Federation",Projector Ventures is a small seed stage IT-investment company.,Micro VC,Seed,6,,,,1,,,,"98,441"
Insigma Technology,https://www.crunchbase.com/organization/insigma-technology,1,,"New York, New York, United States",Insigma Technology is a global strategic outsourcing service provider that brings innovation to companies.,,,1,,1,,,,,,"98,442"
Investment NSW,https://www.crunchbase.com/organization/investment-nsw,1,,"Sydney, New South Wales, Australia",Investment NSW connects with economic opportunities.,Government Office,Grant,1,,1,,,,,,"98,443"
Nishant Mungali,https://www.crunchbase.com/person/nishant-mungali,2,,,Nishant Mungali - Co-Founder and Chief Product Officer @ MindTickle,Individual/Angel,,2,,,,,,,,"98,446"
Zhiwei Management,https://www.crunchbase.com/organization/zhiwei-management,1,,"Beijing, Beijing, China",Zhiwei Management is an investment firm.,,,1,,,,,,,,"98,447"
Jason Gold,https://www.crunchbase.com/person/jason-gold-55d3,,,"Los Angeles, California, United States",I started Resurge (previously known as Unity Investor Strategies) after an 18-year career as an analyst and portfolio manager at some of the...,Investment Partner,,,1,,,,,,,"98,523"
scheltia Finance Holdig Ltd,https://www.crunchbase.com/organization/scheltia-finance-holdig-ltd,,,"Wokingham, Wokingham, United Kingdom",Scheltia Reinsurance Limited is a new business consultancy and insurance company based in the United Kingdom,Venture Capital,Convertible Note,,,,,,On-Site,2022-02-28,6,"98,525"
Alpes Développement Durable Invest,https://www.crunchbase.com/organization/alpes-dveloppement-durable-invest,3,1,,"Alpes Developpement Durable Investissement specializes in investments in the consumer services, cleantech, and healthcare sectors.",Venture Capital,Early Stage Venture,2,,,,1,,,,"98,528"
Haojun Li,https://www.crunchbase.com/person/haojun-li,,,"Shanghai, Shanghai, China",Haojun Li is a Partner at GGV Capital. He previously worked at Vertex Ventures and attended Peking University.,Investment Partner,,,5,,,,,,,"98,450"
Beck Parker,https://www.crunchbase.com/person/beck-parker,,,"Los Angeles, California, United States",Beck Parker,,,,,,,,,,,"98,451"
Praveg Patil,https://www.crunchbase.com/person/praveg-patil,,,,Praveg Patil - Head of Asia - Impact & Private Equity @ M&G Catalyst,Investment Partner,,,2,,,,,,,"98,452"
SSS Ventures,https://www.crunchbase.com/organization/sss-ventures,,,"Northbrook, Illinois, United States","Invest, Advise, and Launch innovative technology companies",Venture Capital,,,,,,,,,,"98,531"
Hauslein & Company,https://www.crunchbase.com/organization/hauslein-company,1,,"Hobe Sound, Florida, United States",Hauslein & Company's line of business includes providing loans to individuals as well as financing retail sales.,,,1,,,,,,,,"98,532"
Certior Capital,https://www.crunchbase.com/organization/certior-capital,,,"Helsinki, Southern Finland, Finland",Certior Capital is a pioneer in private equity and private credit. ,Private Equity Firm,,,,,,,,,,"98,533"
Kim Vender Moffat,https://www.crunchbase.com/person/kim-vender-moffat,,,"Chicago, Illinois, United States","Kim Vender Moffat is a Executive Director, President’s Office at The Aspen Institute.Kim attended Northwestern University - Kellogg School o...",,,,,,,,,,,"98,454"
Quince Associates,https://www.crunchbase.com/organization/quince-associates,2,,"Lakewood, Colorado, United States","Quince Associates was founded in 1975 and specializes in Real Estate, Structured Finance & Private Equity.",Private Equity Firm,Private Equity,2,,,,,,,,"98,534"
Harveen Narulla,https://www.crunchbase.com/person/harveen-narulla,6,3,"Singapore, Central Region, Singapore","Harveen is an entrepreneur. After an early career as a lawyer with top-tier firms in Singapore, he spent a decade in various lead roles in t...",Individual/Angel,Seed,6,,3,,3,,,,"98,535"
Sharp McGivaren,https://www.crunchbase.com/person/sharp-mcgivaren,,,,Sharp McGivaren,Investment Partner,,,1,,,,,,,"98,455"
Chongqing Longzhidao Enterprise Management Partnership,https://www.crunchbase.com/organization/chongqing-longzhidao-enterprise-management-partnership,1,,,Chongqing Longzhidao Enterprise Management Partnership is an Investment firm.,,,1,,,,,,,,"98,536"
Andrew Penson,https://www.crunchbase.com/person/andrew-penson,,,,Mr. Penson is the President and Founder of Argent.  He has been involved in all phases of the firm’s development since its founding.  Prior ...,,,,,,,,,,,"98,537"
Matt McGowan,https://www.crunchbase.com/person/matt-mcgowan,1,,"New York, New York, United States",Matt McGowan is works as the general manager at Snap Inc. Matt McGowan attended University of Oxford.,Individual/Angel,Seed,1,,,,,,,,"98,539"
Mr. Harish Ahuja,https://www.crunchbase.com/person/mr-harish-ahuja,,,"India, Asia",Dr. Harish K Ahuja is the Founder & CEO at indiagosolar.in. Harish K Ahuja attended Nanyang Technological University.,,,,,,,,,,,"98,457"
Catapult Chicago,https://www.crunchbase.com/organization/catapult-chicago,,,"Chicago, Illinois, United States",Catapult Chicago is the uniquely collaborative start-up community located in the heart of Chicago's River North neighborhood.,Incubator,,,,,,,,,,"98,543"
"Owen Hughes, Jr",https://www.crunchbase.com/person/owen-hughes-jr,,,"United States, North America","Owen Hughes, Jr is the CEO at Cullinan Oncology. Owen Hughes joined Intarcia in February 2013 as Chief Business Officer and Head of Corpora...",Investment Partner,,,7,,,,,,,"98,458"
Kitakyushu Bank,https://www.crunchbase.com/organization/kitakyushu-bank,2,,"Kitakyushu, Fukuoka, Japan",The Kitakyushu Bank offers banking services.,,,2,,1,,,,,,"98,459"
Matt Hersh,https://www.crunchbase.com/person/matt-hersh,,,"Los Angeles, California, United States","Matt Hersh is the Operating Partner at Fika Ventures. An atypical investor, Matt brings seventeen years of hands-on operational experience ...",,Seed,,,,,,,,,"98,461"
Amethyst,https://www.crunchbase.com/organization/amethyst-e71b,1,,"Beijing, Beijing, China",Amethyst is an investment firm.,,,1,,,,,,,,"98,548"
Guus Frericks,https://www.crunchbase.com/person/guus-frericks,,,"Eindhoven, Noord-Brabant, The Netherlands",Guus Frericks - Founder and CEO @ HighTechXL,Investment Partner,,,3,,,,,,,"98,465"
Susan Sly,https://www.crunchbase.com/person/susan-sly,,,"Tempe, Arizona, United States","Susan Sly is the President of RadiusAI, Inc. She attended MIT Sloan School of Management.",,,,,,,,,,,"98,464"
MEHTA FAMILY PARTNERS,https://www.crunchbase.com/organization/mehta-family-partners,1,,"California City, California, United States",MEHTA FAMILY PARTNERS,,,1,,1,,,,,,"98,549"
Suman Rewari,https://www.crunchbase.com/person/suman-rewari,2,,"Berlin, Berlin, Germany",Suman Rewari,Individual/Angel,,2,,,,,,,,"98,466"
Othman Alhokail,https://www.crunchbase.com/person/othman-alhokail,,,"Riyadh, Ar Riyad, Saudi Arabia",Othman Alhokail is a Partner at Merak Capital. He attended University of Wisconsin-Whitewater.,Investment Partner,,,1,,,,,,,"98,467"
Situs Capital Management,https://www.crunchbase.com/organization/situs-capital-management,1,,"Englewood, Colorado, United States",Situs Capital Management is a real estate investment and asset management firm.,Private Equity Firm,,1,,,,,,,,"98,468"
Joe Lewis,https://www.crunchbase.com/person/joe-lewis,2,,"Los Angeles, California, United States",Joe Lewis is the CEO and Head of Television at Amplify Pictures.He previously worked as the Head of Content at Amazon.,Individual/Angel,Seed,2,,,,,,,,"98,470"
Reji Kumar Pillai,https://www.crunchbase.com/person/reji-kumar-pillai,,,"New Delhi, Delhi, India",Reji Kumar Pillai is the President at India Smart Grid Forum (ISGF).  Reji is a renowned expert in the power sector with 29 years of intern...,,,,,,,,,,,"98,471"
Charles Naut,https://www.crunchbase.com/person/charles-naut,1,,"New York, New York, United States",Charles Naut is a Co-Founder at Stealth. He attended Stanford University.,Individual/Angel,,1,,,,,,,,"98,472"
Bilal Khan,https://www.crunchbase.com/person/bilal-khan-2,1,,"Toronto, Ontario, Canada","Bilal Khan is the Managing Director of OneEleven. OneEleven is focused on building a community of high potential, data-driven entrepreneurs,...",Individual/Angel,Seed,1,,,,,,,,"98,473"
David Steinberg,https://www.crunchbase.com/person/david-steinberg-2,,,"Milton, Massachusetts, United States",David Steinberg is currently a Venture Partner at Longwood Fund. He was formerly the Chief Innovation Officer at PureTech Health. As a membe...,Investment Partner,,,4,,,,,,,"98,556"
Alex Gostomelsky,https://www.crunchbase.com/person/alex-gostomelsky,,,"Los Angeles, California, United States",Alex Gostomelsky is a Chief Financial Officer at Tapcheck Inc. He previously worked at Nopical as a Co-Founder and CEO. He attended UCLA And...,,"Seed, Venture",,,,,,,,,"98,474"
LCP Quantum,https://www.crunchbase.com/organization/lcp-quantum,1,,"Stamford, Lincolnshire, United Kingdom",LCP Quantum is an investment firm.,Venture Capital,,1,,,,,,,,"98,476"
NGB Diagnostics,https://www.crunchbase.com/organization/ngb-dx,1,,"New Delhi, Delhi, India",NGB Diagnostics develops and provides genomic sequencing services.,,,1,,,,,,,,"98,477"
Emiliano Calemzuk,https://www.crunchbase.com/person/emiliano-calemzuk,1,,"Los Angeles, California, United States",Emiliano Calemzuk is a Chief Executive Officer at 890 5th Avenue Partners. He attended University of Pennsylvania.,Individual/Angel,,1,,,,,,,,"98,479"
Paul Gillooly,https://www.crunchbase.com/person/paul-gillooly,,,"London, England, United Kingdom",Paul Gillooly - Senior Content Consultant @ OSN,,,,,,,,,,,"98,480"
Porteghal Accelerator,https://www.crunchbase.com/organization/porteghal-accelerator,,,"Tehran, Tehran, Iran",Porteghal Accelerator is a biotechnology and life sciences startups accelerator.,Accelerator,,,,,,,,2019-11-30,44,"98,481"
Emily Bennett,https://www.crunchbase.com/person/emily-bennett,,,"San Francisco, California, United States",Emily Bennett is a Principal at Owl Ventures. She attended Middlebury College.,Investment Partner,,,1,,,,,,,"98,482"
IDFC Mutual Fund,https://www.crunchbase.com/organization/idfc-mutual-fund,2,1,"Mumbai, Maharashtra, India",IDFC Asset Management Company Ltd. was established in 2000 and is already one of the largest Mutual Fund houses in India.,,,2,,,,1,,,,"98,484"
Ray Zadjmool,https://www.crunchbase.com/person/ray-zadjmool-69bb,1,,"Orange, California, United States",Ray Zadjmool is the Founder & CEO of Tevora.,Individual/Angel,,1,,,,,,,,"98,486"
OTM Investments,https://www.crunchbase.com/organization/otm-investments,1,,"Wassenaar, Zuid-Holland, The Netherlands",OTM Investments is an independent investment company established by experienced private equity investors and entrepreneurs.,Private Equity Firm,Early Stage Venture,1,,1,,,,,,"98,487"
RGBlink,https://www.crunchbase.com/organization/rgblink,1,,"Xiamen, Fujian, China",RGBlink is Asia's leading professional video manufacturer. ,,,1,,1,,,,,,"98,569"
PEAL Capital Group,https://www.crunchbase.com/organization/peal-capital-group,,,"London, England, United Kingdom","PEAL Capital Group is a female-led, private equity firm with a strong, established 17-year track record in private equity investing.",Private Equity Firm,,,,,,,,,,"98,488"
Jason Yeung,https://www.crunchbase.com/person/jason-yeung,,,,"Jason Yeung is a Partner at GT Healthcare Capital Partners. Jason has over 20 years of investment experience, most recently as a Managing Di...",,,,,,,,,,,"98,489"
George Rehm,https://www.crunchbase.com/person/george-rehm,,,"Frankfurt, Hessen, Germany",George Rehm is the Board Member at Tethys Bioscience. George Rehm is a managing partner of aeris CAPITAL AG in Switzerland and has over t...,Investment Partner,,,12,,,,,,,"98,490"
"Grey Elephant Solutions, LLC",https://www.crunchbase.com/organization/grey-elephant-solutions-llc,1,,"Irving, Texas, United States",Grey Elephant Solutions is led by Rasikh Morani.,Venture Capital,Early Stage Venture,1,,1,,,,,,"98,491"
Harvey M Schwartz,https://www.crunchbase.com/person/harvey-m-schwartz,1,,"Fair Lawn, New Jersey, United States",Harvey M. Schwartz is the Chief Executive Officer of The Carlyle Group. He previously worked at Goldman Sachs as an Executive Vice President...,Individual/Angel,,1,,,,,,,,"98,492"
Ilya Suharenko,https://www.crunchbase.com/person/ilya-suharenko,1,,"Latvia, Europe","Ilya Suharenko currently works as a Member of Council for Rietumu Banka. He previously worked at Rietumu Banka as a Board Member, Deputy Hea...",Individual/Angel,,1,,,,,,,,"98,572"
Voordegroei,https://www.crunchbase.com/organization/voordegroei,1,,"Amsterdam, Noord-Holland, The Netherlands","Voordegroei is an online financing platform based in Amsterdam, Netherlands.",,,1,,1,,,,,,"98,513"
Acathia Capital,https://www.crunchbase.com/organization/acathia-capital,2,,"Frankfurt, Hessen, Germany","Acathia Capital is an investment firm that provides funding, consulting and management services to banks and other financial sectors.",Private Equity Firm,,1,,2,,,,,,"98,512"
Stefano Ciampolini,https://www.crunchbase.com/person/stefano-ciampolini,,,"Boston, Massachusetts, United States","Stefano is a healthcare entrepreneur and co-founder of Healthcare Capital Partners, a London based private equity and corporate finance advi...",,,,,,,,,,,"98,493"
Volker Schellenberger,https://www.crunchbase.com/person/volker-schellenberger,,,"Palo Alto, California, United States","Volker has 18 years of industry experience in protein engineering and drug discovery. He headed Genencor’s Protein Engineering department, w...",Investment Partner,,,1,,,,,,,"98,494"
LMC Capital,https://www.crunchbase.com/organization/lmc-capital,,,"Shenzhen, Guangdong, China","At LMC Capital our investment philosophy is based upon a structured, disciplined and risk controlled approach to portfolio design.",,,,,,,,,,,"98,499"
One Leaf Capital,https://www.crunchbase.com/organization/one-leaf-capital,1,,"Texas, South Carolina, United States",One leaf capital is a diversified Financial services company Focused on low- middle market investment.,Venture Capital,,1,,,,,,,,"98,500"
PNC Equity Partners,https://www.crunchbase.com/organization/pnc-equity-partners,1,1,"Pittsburgh, Pennsylvania, United States",Equity fund raising,Venture Capital,,1,,,,1,,,,"98,501"
Kunshan Kersen Science & Technology,https://www.crunchbase.com/organization/kunshan-kersen-science-technology,1,,"Kunshan, Anhui, China",Kunshan Kersen Science & Technology manufactures high precision metal components.,,,1,,,,,,,,"98,583"
Omidyar-Tufts Microfinance Fund,https://www.crunchbase.com/organization/omidyar-tufts-microfinance-fund,,,,Omidyar-Tufts Microfinance Fund provides and offers financial support to businesses with societal impact.,,,,,,,,,,,"98,502"
