Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Demetrius Sidberry,https://www.crunchbase.com/person/demetrius-sidberry,,,"Greater Philadelphia Area, Pennsylvania, United States",Demetrius Sidberry is the Managing Director of Direct Equity Investments at Hamilton Lane.,,,,,,,,,,,"145,240"
Erickson Capital,https://www.crunchbase.com/organization/erickson-capital,2,,"Beaverton, Oregon, United States",Erickson Capital,Venture Capital,Venture,1,,1,,,,,,"145,258"
AH Lisanti Capital Growth,https://www.crunchbase.com/organization/ah-lisanti-capital-growth,,,"New York, New York, United States",AH Lisanti Capital Growth is an investment advisory firm.,Venture Capital,Venture,,,,,,,,,"145,241"
Paneesh Rao,https://www.crunchbase.com/person/paneesh-rao-35a7,,,"Bangalore, Karnataka, India",Paneesh Rao is a Global Head of Sustainability at Mindtree. He Attended Symbiosis Institute of Business Management.,,,,,,,,,,,"145,242"
James Matthews,https://www.crunchbase.com/person/james-matthews-c374,1,,"London, England, United Kingdom",James Matthews is the CEO at Eden Rock Group.,Individual/Angel,,1,,,,,,,,"145,265"
Maxim De Vos,https://www.crunchbase.com/person/maxim-de-vos,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Maxim De Vos is the Senior Managing Director at CVC Capital Partners. Maxim De Vos attended Vlerick Business School.,,,,,,,,,,,"145,266"
Jens Christensen,https://www.crunchbase.com/person/jens-christensen,3,2,"San Francisco, California, United States",Jens Christensen,Individual/Angel,Seed,3,,,1,2,,,,"145,270"
Singtel Accelerator,https://www.crunchbase.com/organization/singtel-accelerator,,,,Singtel Accelerator enables entrepreneurs and startups to launch their applications.,Accelerator,,,,,,,,,,"145,272"
Navin Dimond,https://www.crunchbase.com/person/navin-dimond,1,,"Englewood, Colorado, United States",Navin Dimond is the President and CEO at Stonebridge Companies. Navin Dimond attended The University of Denver.,Individual/Angel,Seed,1,,,1,,,,,"145,243"
P. S. Ventures,https://www.crunchbase.com/organization/scooby-ventures,,,"Rio De Janeiro, Rio de Janeiro, Brazil",Venture Capital,Family Investment Office,Venture,,,,,,,,,"145,244"
Second Technology Capital Investors,https://www.crunchbase.com/organization/second-technology-capital-investors,1,1,"Phoenix, Arizona, United States",Second Technology Capital Investors operates as a venture capital firm.,Venture Capital,Early Stage Venture,1,,,,1,,,,"145,246"
Paul Boruta,https://www.crunchbase.com/person/paul-boruta,2,,"Los Angeles, California, United States",Marketing and technology + startup CEO & founder,Individual/Angel,,1,,,,,,,,"145,245"
Dominion Capital Management,https://www.crunchbase.com/organization/dominion-capital-management,1,,"Traverse City, Michigan, United States",Dominion Capital Management is a company that offers capital management services.,Venture Capital,,1,,1,,,,,,"145,247"
Hekikai Shinkin Bank,https://www.crunchbase.com/organization/hekikai-shinkin-bank,1,,"Anjo, Aichi, Japan",Hekikai Shinkin Bank offers banking services.,,,1,,,,,,,,"145,248"
Overture Wealth,https://www.crunchbase.com/organization/overture-wealth,1,,"Shenzhen, Guangdong, China","Overture Wealth provides the capital market planning services to publicly listed companies,including merger and acquisition.",Private Equity Firm,Private Equity,1,,,,,,,,"145,249"
Global Investment Banking,https://www.crunchbase.com/organization/global-investment-banking,1,,"Dubai, Dubai, United Arab Emirates",Global Investment Banking is a company that offers investment banking and wealth management services.,Investment Bank,,1,,,,,,,,"145,250"
Ahmad El-Dardiry,https://www.crunchbase.com/person/ahmad-el-dardiry,,,,Ahmad El-Dardiry,,,,,,,,,,,"145,251"
Raphael de Botton,https://www.crunchbase.com/person/raphael-de-botton,,,"London, England, United Kingdom","Raphael de Botton is a Senior Managing Director in the Tactical Opportunities group, based in London. Since joining Blackstone in 2006, Mr. ...",Investment Partner,,,2,,,,,,,"145,252"
Peter Cameron,https://www.crunchbase.com/person/peter-cameron-11e5,1,,"Melbourne, Victoria, Australia",Peter Cameron is the Venture Partner at Giant Leap - Fund I. Peter Cameron attended 500 Startups / Stanford University.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"145,286"
Edel Coen,https://www.crunchbase.com/person/edel-coen,,,"Ireland, Europe","Edel Coen is a Investor, Head of Dealflow at Molten Ventures. He Attended Northeastern University.",Investment Partner,,,3,,,,,,,"145,254"
Innovative Ventures and Technologies for Development(INVENT),https://www.crunchbase.com/organization/innovative-ventures-and-technologies-for-development-invent,1,,,Innovative Ventures and Technologies for Development(INVENT) is an innovation program.,Incubator,Seed,1,,1,,,,,,"145,255"
KH Growth Equity,https://www.crunchbase.com/organization/kh-growth-equity,1,,"Los Angeles, California, United States",The KH Growth Equity Fund is a Los Angeles-based investment fund that makes growth equity investments in rapidly growing private companies,Venture Capital,Early Stage Venture,1,,1,,,,,,"145,257"
Frontera Group,https://www.crunchbase.com/organization/frontera-group,,,"London, England, United Kingdom",Early-stage boutique venture capital firm,Venture Capital,,,,,,,,,,"145,259"
Gary R. Chartrand,https://www.crunchbase.com/person/gary-r-chartrand,1,1,"Ponte Vedra Beach, Florida, United States",Gary R. Chartrand,Individual/Angel,Seed,1,,,,1,,,,"145,260"
Ann-Kristin Stockhammer,https://www.crunchbase.com/person/ann-kristin-stockhammer,1,,,Ann-Kristin Stockhammer,Individual/Angel,,1,,,,,,,,"145,299"
Paul Freet,https://www.crunchbase.com/person/paul-freet,,,"Atlanta, Georgia, United States",Paul Freet is a Co-Founder of Racemi.,,,,,,,,,,,"145,300"
Atlas Investment Management & Retirement Solutions,https://www.crunchbase.com/organization/atlas-investment-management-retirement-solutions,,,"South Jordan, Utah, United States",Atlas Investment Management & Retirement Solutions is a financial services company.,,,,,,,,,,,"145,301"
Petr Janda,https://www.crunchbase.com/person/petr-janda,1,,"London, England, United Kingdom",Petr Janda - VP of Engineering @ Pleo,Individual/Angel,,1,,,,,,,,"145,302"
Kevin Wimer,https://www.crunchbase.com/person/kevin-wimer,1,,"Dayton, Ohio, United States",Kevin Wimer is the Co-Founder of Rivalry.com.,Individual/Angel,Seed,1,,,,,,,,"145,262"
Xchange Taiwan,https://www.crunchbase.com/organization/xchange-taiwan,1,,"Taipei, T'ai-pei, Taiwan",Xchange Taiwan is the most active network in the industry worker community in Taiwan.,,,1,,,,,,,,"145,304"
Reed Dickens,https://www.crunchbase.com/person/reed-dickens,,,,Reed Dickens is the Founder and CEO of LA Golf.,,,,,,,,,,,"145,303"
Save the Children Uganda,https://www.crunchbase.com/organization/save-the-children-uganda,1,,"Kampala, Kampala, Uganda",Save the Children Uganda is a global aid organization that specializes in supporting and helping children in need.,,,1,,,,,,,,"145,265"
Jim Nikopoulos,https://www.crunchbase.com/person/jim-nikopoulos,1,,"Toronto, Ontario, Canada",Jim Nikopoulos is the Vice Chair at MyAbilities . Attended York University - Osgoode Hall Law School.,Individual/Angel,,1,,,,,,,,"145,268"
Mike Conte,https://www.crunchbase.com/person/mike-conte,1,,"Paris, Ile-de-France, France",Mike Conte is a COO/CPO at Techquity,Individual/Angel,Seed,1,,,,,,,,"145,267"
Eric Lauterbach,https://www.crunchbase.com/person/eric-lauterbach-082d,,,"San Francisco, California, United States",Eric Lauterbach  is the President of Peet's Coffee. Eric Lauterbach attended Pepperdine University.,Investment Partner,,,1,,,,,,,"145,269"
Habibur Rahman (HR),https://www.crunchbase.com/person/habibur-rahman-hr,,,"Bangalore, Karnataka, India","A dynamic professional with over 6+ years of experience in Security operation, Security automation and client relation management. Proficien...",,,,,,,,,,,"145,270"
Jordan Patterson,https://www.crunchbase.com/person/jordan-patterson,,,"New York, New York, United States",Jordan Patterson,,,,,,,,,,,"145,272"
Dmitri Johnson,https://www.crunchbase.com/person/dmitri-johnson-4d18,1,,"Los Angeles, California, United States","Dmitri co-founded dj2 Entertainment in 2011 following stints at New Regency, The Gotham Group, and Union Entertainment, whose film and telev...",Individual/Angel,Seed,1,,,,,,,,"145,273"
Philip Settimi,https://www.crunchbase.com/person/philip-settimi,1,1,"Chicago, Illinois, United States",Philip Settimi serves as a President and Chief Executive Officer at PartsSource.,Individual/Angel,Seed,1,,,,1,,,,"145,274"
Datong Capital,https://www.crunchbase.com/organization/datong-capital,3,,"Beijing, Beijing, China",Datong Capital provides comprehensive wealth planning services to customers with professional and innovative asset management capabilities.,Private Equity Firm,,3,,1,,,,,,"145,275"
BOVA GESTAO E PARTICIPACAO EIRELI,https://www.crunchbase.com/organization/bova-gestao-e-participacao-eireli,1,,,Consultoria em gestão empresarial em todos os setores econômicos,,,1,,1,,,,,,"145,276"
Robert Whyte,https://www.crunchbase.com/person/robert-whyte,1,,"Los Angeles, California, United States",Robert Whyte,Individual/Angel,Seed,1,,,,,,,,"145,277"
Steven Hutt,https://www.crunchbase.com/person/steven-hutt,,,"London, England, United Kingdom",Steven Hutt is a Software Engineering Manager at Facebook. He attended Imperial College London.,,,,,,,,,,,"145,278"
Ben Deplus,https://www.crunchbase.com/person/ben-deplus,,,"Paris, Ile-de-France, France",Ben Deplus,Investment Partner,,,1,,,,,,,"145,279"
BEAM Ventures,https://www.crunchbase.com/organization/beam-ventures,,,,Early stage venture fund,Venture Capital,,,,,,,,,,"145,280"
Stefan Grabmann,https://www.crunchbase.com/person/stefan-grabmann,,,"Barcelona, Catalonia, Spain",Stefan Grabmann - Investment Manager @ Adevinta Ventures,Investment Partner,,,2,,,,,,,"145,283"
Brett P. Monia,https://www.crunchbase.com/person/brett-p-monia,,,,Brett P. Monia is the CEO of Ionis Pharmaceuticals. He previously worked as a founding member of Isis and Senior Vice President of Antisense...,Investment Partner,,,1,,,,,,,"145,285"
Sudeep Vishwas,https://www.crunchbase.com/person/sudeep-vishwas,,,,"Sudeep Vishwas (born November 20, 1993) is an Indian entrepreneur known for his significant contributions in the field of IT services and bu...",,"Early Stage Venture, Venture",,,,,,,,,"145,284"
91wan Web Game Platform,https://www.crunchbase.com/organization/91wan-web-game-platform,1,,"Tianhe, Hubei, China",91wan Web Game Platform is a professional web game platform in China.,,,1,,,,,,,,"145,287"
JovB Holding,https://www.crunchbase.com/organization/jovb-holding,2,,,JovB Holding is a Swedish investment firm,,,2,,1,,,,,,"145,288"
Lyle Ayes,https://www.crunchbase.com/person/lyle-ayes,,,"New York, New York, United States",Lyle Ayes is a Founder and CEO at Verance Capital. He previously worked at Omnichannel Acquisition Corp as an Advisory Board Member. Lyle Ay...,Investment Partner,,,3,,,,,,,"145,289"
Advantedge Incubators,https://www.crunchbase.com/organization/advantedge-incubators,1,,"New Delhi, Delhi, India",Venture Fund,,,1,,,,,,,,"145,290"
Orenok Holdings,https://www.crunchbase.com/organization/orenok-holdings,1,,"Lausanne, Vaud, Switzerland",Orenok Holdings is an investment company.,,,1,,1,,,,,,"145,291"
Drew Pfirrman,https://www.crunchbase.com/person/drew-pfirrman,,,"Buffalo, New York, United States",Drew Pfirrman - Senior Vice President and General Counsel @ M&T Bank,,,,,,,,,,,"145,318"
Paul J Hadden,https://www.crunchbase.com/person/paul-j-hadden,,,"London, England, United Kingdom",Paul J. Hadden is a Senior Managing Director at HC Royalty. He has over a decade of experience investing in and advising biotechnology and p...,Investment Partner,,,2,,,,,,,"145,293"
Richard Smit,https://www.crunchbase.com/person/richard-smit,,,,Richard Smit is the Chief Technology Officer at Doculayer.ai. He attended University of Amsterdam.,,,,,,,,,,,"145,294"
Sang Kim,https://www.crunchbase.com/person/sang-kim-91c5,,,"Mountain View, California, United States","Sang Kim is the Senior Vice President at Samsung Electronics. Sang Kim attended University of California, Riverside.",Investment Partner,,,1,,,,,,,"145,295"
Wenjing Yisheng Investment,https://www.crunchbase.com/organization/wenjing-yisheng-investment,1,,"Beijing, Beijing, China",Wenjing Yisheng Investment is engaged in project investment; investment management; investment consulting; asset management.,,,1,,,,,,,,"145,322"
Alexander Pessala,https://www.crunchbase.com/person/alexander-pessala,,,"Washington, District of Columbia, United States",Alexander Pessala is an Investor in Middleland Capital. He attended Princeton University.,Investment Partner,,,7,,,,,,,"145,325"
Seiwa,https://www.crunchbase.com/organization/seiwa-54d4,1,,"Tochigi, Tochigi, Japan",Seiwa develops greenhouse horticulture as an equipment manufacturer for agricultural greenhouses.,,,1,,,,,,,,"145,326"
Maturo Kapital,https://www.crunchbase.com/organization/maturo-kapital,2,,"Skien, Telemark, Norway",Maturo Kapital is a venture capital company that invests in companies within the energy and environmental sectors.,Venture Capital,"Early Stage Venture, Late Stage Venture",1,,,,,,,,"145,296"
Vishal Gajjar,https://www.crunchbase.com/person/vishal-gajjar,,,"Mumbai, Maharashtra, India",Vishal Gajjar is an independent SEO Consultant. Vishal Gajjar relies on his 14 years of direct Search Engine Optimization experience to prov...,,Seed,,,,,,,,,"145,329"
Kevin Hart,https://www.crunchbase.com/person/kevin-hart-c414,3,,,Kevin Hart,Individual/Angel,,2,,,,,,,,"145,298"
Nose,https://www.crunchbase.com/organization/nose-8a25,1,,,Nose is a venture capital investment firm.,,,1,,,,,,,,"145,299"
Qinglv Wuliu Jituan,https://www.crunchbase.com/organization/qinglv-wuliu-jiítuan,1,1,"Beijing, Beijing, China",Qinglv Wuliu Jiítuan is a logistic company where based out of China.,,,1,,,,1,,,,"145,302"
Justin Shum,https://www.crunchbase.com/person/justin-shum,,,"Toronto, Ontario, Canada",Justin Shum is the Chief Marketing Officer at Faris Team Real Estate Brokerage. Justin Shum attended Ryerson University.,,,,,,,,,,,"145,301"
Chris Schell,https://www.crunchbase.com/person/chris-schell-dccb,,,,"Chris Schell, Senior Vice President-Property & Casualty, State Farm.",Investment Partner,,,1,,,,,,,"145,240"
Dean Newton,https://www.crunchbase.com/person/dean-newton,,,"Nashville, Tennessee, United States",Dean Newton is the General Partner at Relevance Ventures. He attended Harvard Law School.,Investment Partner,,,1,,,,,,,"145,303"
Nancy Ramamurthi,https://www.crunchbase.com/person/nancy-ramamurthi,1,,"New York, New York, United States",Nancy Ramamurthi is the Advisor and Investor at LaunchDarkly. She attended the Finance Department - Kellogg School of Management.,Individual/Angel,,1,,,1,,,,,"145,337"
Misha Bansal,https://www.crunchbase.com/person/misha-bansal,,,"New York, New York, United States",Misha Bansal is an Associate at Scale Venture Partners.,,,,,,,,,,,"145,304"
Paul Foeckler,https://www.crunchbase.com/person/paul-foeckler,1,,"Berlin, Berlin, Germany",Paul Foeckler,Individual/Angel,,1,,,,,,,,"145,204"
Guy Wuollet,https://www.crunchbase.com/person/guy-wuollet,,,"Palo Alto, California, United States",Guy Wuollet,Investment Partner,,,2,,,,,,,"145,305"
Burku S.L,https://www.crunchbase.com/organization/burku-s-l,1,,,Madrid-based fund focusing on seed investments.,Micro VC,,1,,,,,,,,"145,210"
Doug Given,https://www.crunchbase.com/person/doug-given,,,"San Francisco, California, United States","Currently, Doug is CEO at Health2047 and managing partner at G5 Partners. He also participates on the board of directors of both public and ...",Investment Partner,,,4,,,,,,,"145,307"
Alok Bhardwaj,https://www.crunchbase.com/person/alok-bhardwaj,,,"Washington, District of Columbia, United States",Alok Bhardwaj is a Founder and CEO at Hidden Reflex. He attended Princeton University.,,,,,,,,,,,"145,308"
Oaktree Strategic Credit Fund,https://www.crunchbase.com/organization/oaktree-strategic-credit-fund,,,"Los Angeles, California, United States","Non-diversified, closed-end business development company (BDC)",,,,,,,,,,,"145,348"
Anas Viquar,https://www.crunchbase.com/person/anas-viquar,1,,,Anas Viquar,Individual/Angel,Private Equity,1,,,,,,,,"145,312"
David Ding,https://www.crunchbase.com/person/david-ding-d92d,,,,David Ding,,,,,,,,,,,"145,313"
Albert Stone Sibarani,https://www.crunchbase.com/person/albert-stone-sibarani,,,"Jakarta, Jakarta Raya, Indonesia",Albert Stone Sibarani - CEO and Founder @ Reddif Indonesia,,,,,,,,,,,"145,314"
Euclides Major,https://www.crunchbase.com/person/euclides-major,,,"Lisbon, Lisboa, Portugal",Euclides Major has founded several companies. Most recently he started OZZY Ventures. Before he was a Founder & CEO @GuestU (acquired in 201...,,,,,,,,,,,"145,317"
Mudit Saxena,https://www.crunchbase.com/person/mudit-saxena,1,,"Gurgaon, Haryana, India",Mudit Saxena,Individual/Angel,Seed,1,,,,,,,,"145,321"
VIT Technology Business Incubator,https://www.crunchbase.com/organization/vit-technology-business-incubator,3,,"Vellore, Tamil Nadu, India",VIT Technology Business Incubator is a company that provides support and resourcing services.,"Incubator, University Program",Seed,2,,1,,,,,,"145,324"
Yang Hyeong-joon,https://www.crunchbase.com/person/yang-hyeong-joon,,,"South Korea, Asia",Yang Hyeong-joon serves as team leader at Bass Investment.,Investment Partner,,,8,,,,,,,"145,356"
Mateusz Bereziewicz,https://www.crunchbase.com/person/mateusz-bereziewicz,,,"Warsaw, Mazowieckie, Poland",Mateusz Bereziewicz is the Chief Executive Officer & Founder at NeuroGames Lab.  He attended SGH Warsaw School of Economics.,,,,,,,,,,,"145,327"
Gecoin GmbH,https://www.crunchbase.com/organization/gecoin-gmbh,2,,,Gecoin GmbH,,,2,,,,,,,,"145,328"
Claude Seywert,https://www.crunchbase.com/person/claude-seywert,,,"Luxembourg, Europe",Claude Seywert is a Chief Executive Officer of Encevo. Claude Seywert attended at Caltech.,Investment Partner,,,2,,,,,,,"145,329"
Fip Inseed Fima,https://www.crunchbase.com/organization/fip-inseed-fima,,,,Environmental innovation fund .,,,,,,,,,,,"145,330"
Gauthier Derrien,https://www.crunchbase.com/person/gauthier-derrien,,,"Miami, Florida, United States",Gauthier Derrien is a Vice President of Growth at Jobandtalent. He attended McGill University.,,,,,,,,,,,"145,331"
Robert L. Vitale,https://www.crunchbase.com/person/robert-l-vitale,,,,"Mr. Vitale acts as General Counsel to EIG and has been actively involved in energy and infrastructure transactions for 25 years, having clos...",,,,,,,,,,,"145,332"
Don Oparah,https://www.crunchbase.com/person/dr-don-oparah,1,,"Los Angeles, California, United States","Don Oparah is the CTO of RedSwan CRE.  He was CEO of Venture Aviator. He has also worked at Agilisys, a top tier London-based IT and strateg...",Individual/Angel,Seed,1,,,,,,,,"145,333"
