Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Infracapital,https://www.crunchbase.com/organization/infracapital,8,,"London, England, United Kingdom",Infracapital is an investment firm specializing in infrastructure investments.,Private Equity Firm,,7,,7,,,,,,"21,032"
Enstar Group,https://www.crunchbase.com/organization/enstar-group-ltd,1,,"Hamilton, Hamilton, Bermuda",Enstar Group Limited Acquires and Manages Insurance,,,1,,,,,,,,"21,034"
NextStage,https://www.crunchbase.com/organization/aurel-nextstage,64,21,"Paris, Ile-de-France, France",NextStage is a private equity fund that finances small and medium enterprises in European countries.,"Private Equity Firm, Venture Capital",Early Stage Venture,52,,41,1,21,,,,"21,040"
Al Ghurair Investments,https://www.crunchbase.com/organization/al-ghurair-investments,1,,"Dubai, Dubai, United Arab Emirates","Al-Ghurair is the largest private sector Investment Company in the Middle East with expertise in real estate, manufacturing and investment",Private Equity Firm,,1,,1,,,,,,"21,042"
Aflac Global Ventures,https://www.crunchbase.com/organization/aflac-corporate-ventures,43,11,"Columbus, Georgia, United States","Aflac Ventures invests in startup companies in cancer, health tech, and insurtech business areas.",Corporate Venture Capital,,38,,8,4,11,,,,"21,075"
AIJ Global,https://www.crunchbase.com/organization/aijglobal,3,,"Abu Dhabi, Abu Dhabi, United Arab Emirates",We support entrepreneurial growth stories globally. We are PE/VC & Search Fund investors.,"Family Investment Office, Private Equity Firm","Convertible Note, Late Stage Venture, Non Equity Assistance, Private Equity, Secondary Market, Venture",2,,2,,,,,,"21,045"
iSelect,https://www.crunchbase.com/organization/iselect,9,2,"Cheltenham, South Australia, Australia","iSelect is an Australia-based company that helps consumers compare, select, and save on a wide range of insurance policies, loans, and gas.",,,8,,3,2,2,,,,"21,050"
Colopl Next,https://www.crunchbase.com/organization/colopl-next,101,13,"Tokyo, Tokyo, Japan","Colopl Next supports start-ups specializing in VR/AR, entertainment, emerging technologies, and other internet businesses.",Corporate Venture Capital,,92,,13,7,13,,,,"21,055"
Spice Capital Partners,https://www.crunchbase.com/organization/oteo-investment,10,1,"London, England, United Kingdom","Investment fund - Private Equity, Venture Capital and Specialized Lending","Family Investment Office, Hedge Fund, Private Equity Firm, Venture Capital","Private Equity, Venture",10,,2,,1,,,,"21,061"
Derayah Financial,https://www.crunchbase.com/organization/derayah-financial,7,1,"Riyadh, Ar Riyad, Saudi Arabia",Derayah Financial was established to protect and empower individual investors to take control of their financial success.,Venture Capital,,6,,1,,1,,,,"21,063"
Founders Network,https://www.crunchbase.com/organization/founders-network,,,"San Francisco, California, United States",Founders Network offers lifelong peer mentorship to over 600 tech startup founders.,,,,,,,,,,,"21,001"
Larry Fitzgerald,https://www.crunchbase.com/person/larry-fitzgerald,18,,"Arizona, United States, North America","Larry Fitzgerald is an American football wide receiver for the Arizona Cardinals of the NFL. Larry played college football at Pittsburgh, wh...",Individual/Angel,,16,,,3,,,,,"21,002"
ignis H2 Energy Inc,https://www.crunchbase.com/organization/ignis-h2-energy-inc,2,,"Texas, South Carolina, United States",ignis H2 Energy Inc is a Geothermal exploration and development company that mainly provides sustainable green energy.,,,1,,1,,,,,,"21,003"
Days,https://www.crunchbase.com/organization/days-727d,2,,"Tokyo, Tokyo, Japan","Days is an advertising agency that offers data science, event design and management.",,,1,,,,,,,,"21,066"
OnePercent.IO,https://www.crunchbase.com/organization/onepercent-io,1,,"Novo Hamburgo, Rio Grande do Sul, Brazil",OnePercent.IO creates customized business and technology solutions by developing blockchain products.,,Seed,1,,,,,,,,"21,004"
Red Tree Venture Capital,https://www.crunchbase.com/organization/red-tree-venture-capital,11,1,"Portola, California, United States",Red Tree Venture Capital operates as a venture capital firm that focuses on entrepreneurs developing first-in-class.,Venture Capital,"Early Stage Venture, Late Stage Venture",9,,4,3,1,,,,"21,005"
Oren Zeev,https://www.crunchbase.com/person/oren-zeev,20,4,"San Francisco, California, United States","Oren Zeev is the Founder of [Zeev Ventures](https://www.crunchbase.com/organization/zeev-ventures#/entity), a One Man VC firm that provides ...","Investment Partner, Individual/Angel","Early Stage Venture, Seed, Venture",17,70,3,1,4,,,,"21,006"
Broadwing Communication,https://www.crunchbase.com/organization/broadwing-communication,2,,"Austin, Texas, United States","Broadwing Communications provides telecommunication services to enterprises, carriers, and government entities.",,,2,,,,,,,,"21,007"
Heini Zachariassen,https://www.crunchbase.com/person/heini-zachariassen,8,,"San Francisco, California, United States","Heini is Vivino’s Founder and Chief Executive Officer. Credited with bringing a technology revolution to the wine industry, Heini founded Vi...",Individual/Angel,,8,,,,,,,,"21,008"
Bewater,https://www.crunchbase.com/organization/bewater-ventures,1,1,"São Paulo, Sao Paulo, Brazil",We partner with amazing people and businesses with exponential growth potential.,Venture Capital,Early Stage Venture,1,,,,1,,,,"21,009"
Convex Finance,https://www.crunchbase.com/organization/convex-finance,1,,"San Francisco, California, United States",Convex Finance is a platform that provides staking solutions for cryptocurrencies.,,,1,,,,,,,,"21,010"
Robert Leshner,https://www.crunchbase.com/person/robert-leshner,24,2,"New York, New York, United States",Robert Leshner,"Investment Partner, Individual/Angel",Seed,23,5,,2,2,,,,"21,011"
Sanket Parekh,https://www.crunchbase.com/person/sanket-parekh,1,,"Miami, Florida, United States","Sanket is the Founder and Managing Partner of Secocha Ventures. A third generation entrepreneur passionate about technology, marketing & bra...","Investment Partner, Individual/Angel",,1,23,1,,,,,,"21,136"
Buy TextNow Accounts Buy TextNow Accounts,https://www.crunchbase.com/person/buy-verified-paypal-accounts-full-verified,,,,Buy TextNow Accounts Buy TextNow Accounts,,,,,,,,,,,"21,013"
RYSE Asset Management,https://www.crunchbase.com/organization/ryse-asset-management,12,1,"London, England, United Kingdom","Getting to the Future First. Since 2015, RYSE is one of Europe’s leading firms for health, technology, and impact.",Venture Capital,"Early Stage Venture, Non Equity Assistance, Seed, Venture",10,,,,1,,,,"21,072"
Scale Capital,https://www.crunchbase.com/organization/scale-capital,15,3,"Copenhagen, Hovedstaden, Denmark",Scale Capital is a Danish venture fund investing €1-4M in Nordic B2B tech startups at Seed/Series A and helping them win in the US.,Venture Capital,"Convertible Note, Debt, Early Stage Venture, Grant, Secondary Market, Seed, Venture",15,,7,,3,,,,"21,078"
OMERS Growth Equity,https://www.crunchbase.com/organization/omers-growth-equity,25,5,"Toronto, Ontario, Canada",OMERS Growth Equity invests and partners with companies that focuses on the healthcare and technology sectors.,"Private Equity Firm, Venture Capital",Late Stage Venture,20,,13,2,5,,,,"21,017"
Origins Fund,https://www.crunchbase.com/organization/origins-fund,9,,"New York, New York, United States",We back legendary consumer founders with an unfair advantage from pre-seed to series A. Funding meets influence.,Venture Capital,"Early Stage Venture, Seed",9,,,1,,,,,"21,018"
Gather Ventures,https://www.crunchbase.com/organization/gather-ventures,16,1,"New York, New York, United States",Gather Ventures is an early-stage venture capital firm focused exclusively on the plant-based food ecosystem.,Venture Capital,"Convertible Note, Early Stage Venture, Seed, Venture",14,,8,,1,,,,"21,019"
Implant Sciences,https://www.crunchbase.com/organization/implant-sciences,1,,"Wilmington, Massachusetts, United States","Implant Sciences develops, manufactures and sells sophisticated sensors and systems for Security, Safety, and Defense (SS&D) markets.",,,1,,,,,,,,"21,083"
Features Capital,https://www.crunchbase.com/organization/features-capital,2,,"Norwich, Vermont, United States",Accelerating the Future of Healthcare by helping to unlock MedTech for Founders and LPs,Venture Capital,Early Stage Venture,2,,1,,,,,,"21,084"
CBS Entertainment,https://www.crunchbase.com/organization/cbs,4,1,"New York, New York, United States",CBS is a commercial broadcast television and radio network for national news and world news today.,"Corporate Venture Capital, Fund Of Funds, Incubator","Debt, Post-Ipo, Private Equity",4,,1,,1,,2001-04-13,,"21,020"
Citrino Ventures,https://www.crunchbase.com/organization/citrino-ventures,4,,"São Paulo, Sao Paulo, Brazil",Citrino Ventures is a venture capital firm.,Venture Capital,Venture,4,,2,,,,,,"21,086"
GSV AirCO,https://www.crunchbase.com/organization/gsv-airco,1,,,GSV AirCO is an investment firm that operates in financial services industry.,,,1,,1,,,,,,"21,097"
Jolmo Capital,https://www.crunchbase.com/organization/jolmo-capital-management,33,6,"Nanjing, Jiangsu, China",Jolmo Capital provides related capital management and advisory services.,Private Equity Firm,Private Equity,32,,12,,6,,,,"21,021"
The Canadian Securities Exchange,https://www.crunchbase.com/organization/the-canadian-securities-exchange,2,,"Toronto, Ontario, Canada",CSE is the only exchange in Canada providing trading and market information services for all domestically listed instruments.,,,2,,1,,,,,,"21,022"
Next UK,https://www.crunchbase.com/organization/next-uk,3,1,"London, England, United Kingdom","Next is an online marketplace of classic-contemporary fashion for men, women and children, plus furniture and homeware.",,,1,,3,,1,,,,"21,023"
Italian Angels for Growth,https://www.crunchbase.com/organization/italian-angels-for-growth,87,10,"Milan, Lombardia, Italy",IAG is an angel investor network that offers access to its affiliates to early-stage venture opportunities.,Angel Group,Seed,67,,20,2,10,,,,"21,089"
Diaspark,https://www.crunchbase.com/organization/diaspark,1,,"Edison, New Jersey, United States","Technology Services, Ahead of Times",,,1,,1,,,,,,"21,024"
Somerset Indus Capital Partners,https://www.crunchbase.com/organization/somerset-indus-capital-partners,12,1,"Port Louis, Port Louis, Mauritius",Somerset Indus Capital Partners seeks to make private equity and equity-related investments,Private Equity Firm,,10,,7,,1,,,,"21,025"
Logan Paul,https://www.crunchbase.com/person/logan-paul,6,,"Los Angeles, California, United States",Logan Paul is an American Youtuber and actor.,Individual/Angel,Seed,5,,,,,,,,"21,026"
Alibaba Capital Partners,https://www.crunchbase.com/organization/alibaba-capital-partners,31,8,"Hangzhou, Zhejiang, China",Alibaba Capital Partners is the investment arm of Alibaba Group.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",26,,8,1,8,,,,"21,028"
Exar Corporation,https://www.crunchbase.com/organization/exar,2,,"Fremont, California, United States",Exar Corp is a data transferal and storage software.,,,1,,1,,,,,,"21,031"
PETRONAS Ventures,https://www.crunchbase.com/organization/petronas-ventures,5,,"Kuala Lumpur, Kuala Lumpur, Malaysia",PETRONAS Ventures will invest in early to growth stage companies.,Corporate Venture Capital,Early Stage Venture,4,,5,,,,,,"21,096"
Helios Capital,https://www.crunchbase.com/organization/helios-capital-1131,20,2,"New York, New York, United States","A single family office investing in early stage disruptive technology, contributing to industry 4.0.",Family Investment Office,"Early Stage Venture, Seed",17,,1,2,2,,,,"21,097"
ENEOS,https://www.crunchbase.com/organization/eneos,14,,"Otemachi, Tokyo, Japan",ENEOS focuses on the business management and incidental operations of subsidiaries and group companies engaged in the energy business.,,,12,,3,1,,,,,"21,032"
Insight Equity,https://www.crunchbase.com/organization/insight-equity,1,,"Southlake, Texas, United States",Insight Equity is a private equity firm that invests in strategically viable and middle market companies.,Private Equity Firm,Private Equity,1,,,,,,,,"21,033"
Farview Equity Partners,https://www.crunchbase.com/organization/farview-equity-partners,5,3,"London, England, United Kingdom",Farview Equity Partners invests in growth-oriented enterprise and financial technology companies in Europe.,Venture Capital,Early Stage Venture,5,,2,,3,,,,"21,034"
Gati,https://www.crunchbase.com/organization/gati-limited,1,1,"Secunderabad, Andhra Pradesh, India",Gati is a logistics company.,,,1,,1,,1,,,,"21,100"
Heidelberg Engineering,https://www.crunchbase.com/organization/heidelberg-engineering,1,,"Heidelberg, Baden-Wurttemberg, Germany","Heidelberg Engineering GmbH, a high-tech imaging solutions company which designs, manufactures, and distributes diagnostic instruments.",,,1,,,,,,,,"21,035"
LSC Communications,https://www.crunchbase.com/organization/lsc-communications,2,1,"Chicago, Illinois, United States","LSC Communications provides traditional and digital print, print-related services and office products.",,,2,,2,2,1,,,,"21,102"
Plutus21,https://www.crunchbase.com/organization/plutus21,2,,"Dallas, Texas, United States","Plutus21 is an investment firm focused on alternative assets such as crypto, venture capital, and real estate.","Private Equity Firm, Venture Capital","Debt, Late Stage Venture, Private Equity, Venture",2,,1,,,,,,"21,038"
Level39,https://www.crunchbase.com/organization/level39,78,7,"London, England, United Kingdom","The world's most connected community for finance, cybersecurity, retail and smart-city technology businesses.",Entrepreneurship Program,,78,,1,,7,,,,"21,039"
AEON RETAIL,https://www.crunchbase.com/organization/aeon,1,1,"Minato, Chiba, Japan","AEON is a retail network that comprises convenience stores and supermarkets to shopping malls and specialty stores, including Talbots.",,,1,,1,1,1,,,,"21,108"
OPT,https://www.crunchbase.com/organization/opt,18,6,"Tokyo, Tokyo, Japan","OPT, Inc. is Japanese e-marketing company, which supports customer's Internet marketing",Venture Capital,,17,,4,1,6,,,,"21,042"
CSEM,https://www.crunchbase.com/organization/csem,3,2,"Neuchâtel, Neuchatel, Switzerland",CSEM is a private Swiss research and technology organization specializing in micro- and nanotechnology.,,,3,,2,,2,,,,"21,041"
Chugai Pharmaceutical,https://www.crunchbase.com/organization/chugai-pharmaceuticals,4,,"Tokyo, Tokyo, Japan","Chugai Pharmaceutical focuses its business on manufacturing, sales, import, and export of pharmaceuticals.",,,4,,,,,,,,"21,113"
Obiz,https://www.crunchbase.com/organization/obiz,1,,"Lyon, Rhone-Alpes, France",Obiz provides digital solutions to maintain health and proposes to its beneficiaries real solutions.,,,1,,1,,,,,,"21,043"
Vinik Sports Group,https://www.crunchbase.com/organization/vinik-sports-group,1,,"Tampa, Florida, United States",Vinik Sports Group manages sports and entertainment assets.,,,1,,,,,,,,"21,044"
Genesis Capital Ventures,https://www.crunchbase.com/organization/genesis-capital-venture,12,2,"Guadalajara, Jalisco, Mexico","Founded in 2015, Genesis Capital Ventures is a seed- and early-stage fund based in Guadalajara, Mexico.",Venture Capital,"Early Stage Venture, Seed",12,,2,,2,,,,"21,045"
Lift Brands,https://www.crunchbase.com/organization/lift-brands,1,,"Chanhassen, Minnesota, United States",Lift Brands is a health and wellness company that provides circuit training services.,,,1,,1,,,,,,"21,046"
Eva Ho,https://www.crunchbase.com/person/eva-ho,1,1,"Los Angeles, California, United States","Prior to Fika, Eva was a founding GP at Susa Ventures. She is a serial entrepreneur and founder, most recently a founding executive at Factu...","Investment Partner, Individual/Angel",Seed,1,8,,,1,,,,"21,047"
Strada Education Network,https://www.crunchbase.com/organization/strada-education-network,47,6,"Indianapolis, Indiana, United States",Strada Education Network is a non-profit company that promotes student access to postsecondary education.,,,43,,21,12,6,,,,"21,121"
Alexandra Latypova,https://www.crunchbase.com/person/alexandra-latypova,2,,"Rochester, New York, United States","Alexandra Latypova is a Co-Founder, Executive Vice President, and Director at Clerio Vision. He attended The Tuck School of Business at Dart...",Individual/Angel,Seed,1,,,2,,,,,"21,050"
IMM,https://www.crunchbase.com/organization/imm,4,,"Boulder, Colorado, United States",IMM create immersive experiences that light up your transformation and ignite your bottom line.,Venture Capital,,4,,2,2,,,,,"21,123"
Aurora Health Care,https://www.crunchbase.com/organization/aurora-health-care,2,,"Milwaukee, Wisconsin, United States","At Aurora Health Care, helping people live well is what drives us – it’s our purpose and what we do every day.",,,2,,,1,,,,,"21,055"
NextLeap Ventures,https://www.crunchbase.com/organization/nextleap-ventures,17,2,"Herzliya, Tel Aviv, Israel",NextLeap Ventures is an investment firm,Venture Capital,Early Stage Venture,14,,4,,2,,,,"21,058"
Boundless Venture,https://www.crunchbase.com/organization/boundless-venture,1,,"Oakland, California, United States",Boundless Venture is a venture capital firm that builds industry-specific SaaS companies.,Venture Capital,Early Stage Venture,1,,1,,,,,,"21,059"
Peak Pride,https://www.crunchbase.com/organization/peak-pride,6,1,"Vienna, Wien, Austria","Multi family office investing in proptech, digital health & sustainability","Family Investment Office, Private Equity Firm, Venture Capital","Early Stage Venture, Private Equity, Seed",6,,1,,1,,,,"21,060"
Google Assistant Investments,https://www.crunchbase.com/organization/google-assistant-investments,21,3,"Mountain View, California, United States",Google Assistant Investments is investing in the future of digital assistants.,Corporate Venture Capital,"Early Stage Venture, Seed, Venture",18,,6,2,3,,,,"21,062"
Bill Harris,https://www.crunchbase.com/person/bill-harris-2,5,1,"Miami Beach, Florida, United States",Bill Harris is the co-founder and chairman of One. He was previously the founding CEO of Personal Capital and founding Chairman of MyVest. ...,Individual/Angel,Seed,5,,1,1,1,,,,"21,128"
Elron Ventures,https://www.crunchbase.com/organization/elron-electronic-industries,58,8,"Tel Aviv, Tel Aviv, Israel",Elron Ventures is an early-stage investor committed to turning promising ideas into global industry leaders.,Venture Capital,"Early Stage Venture, Seed",35,,26,,8,,,,"21,130"
AbeBooks,https://www.crunchbase.com/organization/abebooks,1,,"Victoria, British Columbia, Canada","AbeBooks, an Amazon subsidiary, is an online marketplace for new, used, rare and out-of-print books from thousands of sellers.",,,1,,1,,,,,,"21,063"
Mount Sinai Ventures,https://www.crunchbase.com/organization/mount-sinai-ventures,1,,"New York, New York, United States",Mount Sinai Ventures is a wholly owned subsidiary of the Mount Sinai Health System.,Venture Capital,Early Stage Venture,1,,,,,,,,"21,064"
"Wireless Facilities, Inc. (WFI)",https://www.crunchbase.com/organization/wireless-facilities-inc-wfi,2,,"San Diego, California, United States","Wireless Facilities is the leading independent provider of the design, deployment and management of wireless networks for cellular and PCS.",,,2,,1,,,,,,"21,065"
Omron Healthcare,https://www.crunchbase.com/organization/omron-healthcare,5,,"Hoffman Estates, Illinois, United States","Omron Healthcare creates products for health and wellness, personal fitness, and monitoring blood pressure.",,,4,,3,3,,,,,"21,067"
Mithun Sacheti,https://www.crunchbase.com/person/mithun-sacheti,4,1,"Chennai, Tamil Nadu, India","Mithun Sacheti finished his undergrad studies and took the first flight out to the USA, to enrol and get certified as a gemologist from the ...",Individual/Angel,Seed,4,,,,1,,,,"21,069"
Southpaw Asset Management,https://www.crunchbase.com/organization/southpaw-asset-management,3,2,"Greenwich, Connecticut, United States",Southpaw is an Event Driven investment management firm focused on deep-value distressed and special situations opportunities.,Venture Capital,Late Stage Venture,2,,1,,2,,,,"21,137"
Yahya Ülker,https://www.crunchbase.com/person/yahya-ülker,3,,"Istanbul, Turkey, Europe",Yahya Ulker is the CEO at Yildiz Ventures.,"Investment Partner, Individual/Angel","Early Stage Venture, Initial Coin Offering, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",2,1,,,,,,,"21,138"
Consonance Capital Partners,https://www.crunchbase.com/organization/consonance-capital-partners,9,6,"New York, New York, United States",Consonance Capital Partners is a healthcare investment firm that invests broadly across the healthcare landscape.,Private Equity Firm,Private Equity,9,,2,3,6,,,,"21,072"
State Street Bank & Trust Co.,https://www.crunchbase.com/organization/state-street-bank-trust-co,1,1,"Bostan, Khuzestan, Iran",State Street Bank & Trust Co. is a banking firm that offers banking and financial services.,,,1,,,,1,,,,"21,073"
TriWise Capital,https://www.crunchbase.com/organization/triwise-capital,20,3,"Shenzhen, Guangdong, China",TriWise Capital is an investment firm that focuses on venture capital and M&A business.,Venture Capital,,16,,4,1,3,,,,"21,074"
La Perla,https://www.crunchbase.com/organization/la-perla,1,1,"Bologna, Emilia-Romagna, Italy","La Perla is a Italian fashion house renowned for its expertly crafted ready-to-wear, lingerie, and beachwear.",,,1,,1,,1,,,,"21,144"
Lane Bess,https://www.crunchbase.com/person/lane-bess,16,4,"Sunnyvale, California, United States","Lane Bess is currently the Chief Operating Officer of Zscaler Inc., an innovator and leader in Cloud based Internet security services. He ha...",Individual/Angel,Seed,11,,,2,4,,,,"21,076"
Mike Roffler,https://www.crunchbase.com/person/michael-roffler,1,,"San Francisco Bay Area, California, United States",Mike Roffler has been with First Republic Bank since 2009. He first joined the organization as the Senior Vice President and Deputy Chief Fi...,Individual/Angel,,1,,,,,,,,"21,077"
Southeast TechInventures,https://www.crunchbase.com/organization/southeast-techinventures,,,"Durham, North Carolina, United States",STI's mission is to build an effective and profitable technology accelerator for rapid conversion of scientific breakthroughs into,Incubator,Early Stage Venture,,,,,,,,,"21,204"
Star Ventures,https://www.crunchbase.com/organization/star-ventures,138,45,"München, Bayern, Germany",Star Ventures ia a venture capital firm.,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture",74,,17,,45,,,,"21,079"
Masroor Siddiqui,https://www.crunchbase.com/person/masroor-siddiqui,,,"London, England, United Kingdom","Masroor Siddiqui is the Managing Partner of Naya Management LLP, an investment firm he co-founded in May 2012.  Masroor was previously a ...",Investment Partner,,,2,,,,,,,"21,151"
Frank Thelen,https://www.crunchbase.com/person/frank-thelen,12,3,"Cologne, Nordrhein-Westfalen, Germany",Frank Thelen is the Founder & CEO of 10xDNA Capital Partners. He previously worked at mytaxi - The Taxi App as an Investor. Frank Thelen att...,"Investment Partner, Individual/Angel",Seed,12,1,3,,3,,,,"21,081"
BoltRock Holdings,https://www.crunchbase.com/organization/boltrock-holdings,2,,"New York, New York, United States","BoltRock Holdings focuses on delivering flexible, patient, long-term funding to world-class enterprises in critical industries.",,,2,,2,,,,,,"21,082"
Bay Grove,https://www.crunchbase.com/organization/bay-grove,4,,"San Francisco, California, United States",Bay Grove is a Principal Investment Firm.,Private Equity Firm,Private Equity,2,,,2,,,,,"21,083"
Blue Equity,https://www.crunchbase.com/organization/blue-equity,18,5,"Louisville, Kentucky, United States","Blue Equity, LLC is an independent, private equity firm that invests in enterprises with solid developmental potential.",Private Equity Firm,Private Equity,18,,2,2,5,,,,"21,084"
Andrew Wilkinson,https://www.crunchbase.com/person/andrew-wilkinson-9352,11,2,"Victoria, British Columbia, Canada",Andrew Wilkinson is the Co-Founder at Tiny. Andrew Wilkinson attended The Ryerson University.,"Investment Partner, Individual/Angel",Seed,11,3,1,2,2,,,,"21,085"
Tyree & D'Angelo Partners,https://www.crunchbase.com/organization/tyree-d-angelo-partners,3,1,"Chicago, Illinois, United States",Tyree & D'Angelo Partners is a private equity investment firm.,Private Equity Firm,,3,,,,1,,,,"21,086"
Brendan Iribe,https://www.crunchbase.com/person/brendan-iribe,8,2,"Los Angeles, California, United States","Brendan Iribe is one of the video game industry’s most successful entrepreneurs.  He was the CEO and co-founder of Oculus VR, the Irvine-bas...",Individual/Angel,"Early Stage Venture, Late Stage Venture, Seed",8,,4,2,2,,,,"21,087"
AMD Telecom,https://www.crunchbase.com/organization/amd-telecom,1,,"Thessaloníki, Thessaloniki, Greece",Your Mobile Network Co-operator ,,,1,,,,,,,,"21,088"
New Mexico State Investment Council,https://www.crunchbase.com/organization/new-mexico-state-investment-council,2,1,"Santa Fe, New Mexico, United States",New Mexico State Investment Council manages New Mexico's $20 Billion permanent endowment.,Government Office,,2,,1,,1,,,,"21,090"
Ingredion Ventures,https://www.crunchbase.com/organization/ingredion-ventures,1,,,Ingredion Ventures is the investment arm of Ingredion.,,,1,,1,,,,,,"21,091"
Finance in Motion,https://www.crunchbase.com/organization/finance-in-motion,1,,"Frankfurt, Hessen, Germany",Finance in Motion is an asset management firm exclusively focused on development finance.,,,1,,,,,,,,"21,094"
IRANI,https://www.crunchbase.com/organization/irani,1,,"Porto Alegre, Rio Grande do Sul, Brazil",IRANI is a pulp and paper manufacturing company.,,,1,,1,,,,,,"21,095"
Shrishti Sahu,https://www.crunchbase.com/person/shrishti-sahu,25,,"India, Asia","entrepreneur and investor in tech start-ups, crypto and public markets. Founded a fintech company, and was a part of the Investment Team of ...","Investment Partner, Individual/Angel","Early Stage Venture, Seed",23,1,1,,,,,,"21,096"
Trian Fund Management,https://www.crunchbase.com/organization/trian-fundmanagement,1,1,"New York, New York, United States",Trian Fund Management is a multi-billion dollar alternative investment management firm.,Private Equity Firm,,1,,1,,1,,,,"21,097"
Capitol Meridian Partners,https://www.crunchbase.com/organization/capitol-meridian-partners,2,1,"Washington, District of Columbia, United States","Capitol Meridian Partners is a private equity firm focused on identifying, investing in, and transforming businesses.",Private Equity Firm,,2,,1,,1,,,,"21,161"
Co-Creation Hub Nigeria,https://www.crunchbase.com/organization/co-creation-hub-nigeria,56,1,"Lagos, Lagos, Nigeria","CcHUB is Nigeria’s first open living lab and pre-incubation space designed as a multi-functional, multi-purpose space.",Accelerator,,52,,45,,1,On-Site,,52,"21,100"
Industrial Development Corporation,https://www.crunchbase.com/organization/industrial-development-corporation,10,1,"Sandown, NA - South Africa, South Africa",Industrial Development Corporation is a financial institution that fosters commercially-sustainable industrial development in Africa.,Venture Capital,Early Stage Venture,8,,6,,1,,,,"21,101"
Das & Co.,https://www.crunchbase.com/organization/das-co,18,5,"New York, New York, United States",Das & Co. is a New York based family office and investment advisory firm,"Family Investment Office, Venture Capital",,18,,2,3,5,,,,"21,102"
Diameter Capital Partners,https://www.crunchbase.com/organization/diameter-capital-partners,3,2,"New York, New York, United States",Diameter Capital Partners is a credit focused investment manager.,Private Equity Firm,,3,,1,,2,,,,"21,104"
Ministry of Science and Innovation of Spain,https://www.crunchbase.com/organization/ministry-of-science-and-innovation-of-spain,3,,"Madrid, Madrid, Spain","Ministry of Science and Innovation of Spain provides policies for universities, scientific and technical research, technological development",Government Office,,3,,2,,,,,,"21,105"
Structural Capital,https://www.crunchbase.com/organization/structural-capital,13,8,"Menlo Park, California, United States",Structural Capital is an investment firm providing growth credit loans to venture capital and private equity-backed companies.,"Venture Capital, Venture Debt",Early Stage Venture,13,,1,3,8,,,,"21,162"
Color Capital,https://www.crunchbase.com/organization/color,19,2,"Portland, Oregon, United States","Color Capital invests in things people buy, and how they buy them.",Venture Capital,"Early Stage Venture, Late Stage Venture, Seed, Venture",19,,3,13,2,,,,"21,106"
