Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Skilla,https://www.crunchbase.com/organization/skilla-02f5,1,,"Civitanova Marche, Marche, Italy","Skilla is the method of Amicucci Formazione, a leader in new generation e-learning.",,,1,,,,,,,,"63,003"
Oliver Gale,https://www.crunchbase.com/person/oliver-gale,,,"Miami, Florida, United States","Oliver Gale is the Co-Founder and Director at Fluent, Co-Founder and CEO at Panther Protocol, the Forbes Business Councilor at Forbes, and a...",,,,,,,,,,,"63,004"
Shenyang Yuanda Enterprise Group,https://www.crunchbase.com/organization/shenyang-yuanda-enterprise-group,1,1,"Dongling, Liaoning, China","Shenyang Yuanda Enterprise Group designs, manufactures, installs, and maintains electric motors and wind turbines.",,,1,,1,,1,,,,"63,077"
Victoria Healthcare Vietnam,https://www.crunchbase.com/organization/victoria-healthcare-vietnam,1,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Victoria Healthcare offers high standard healthcare with reasonable prices in VN and Expatriate Market.,,,1,,,,,,,,"63,007"
Anthony J. Salewski,https://www.crunchbase.com/person/anthony-j-salewski,,,"San Francisco, California, United States",Anthony J. Salewski - Managing Director @ Genstar Capital,Investment Partner,,,1,,,,,,,"63,006"
Lombard Asia,https://www.crunchbase.com/organization/lombard-asia,1,,"Bangkok, Krung Thep, Thailand",Lombard Asia is a private equity firm focused on growth investments in Southeast Asia's mid-sized companies.,"Private Equity Firm, Venture Capital",,1,,1,,,,,,"63,008"
Chang Xu,https://www.crunchbase.com/person/chang-xu,,,"Los Angeles, California, United States","Chang Xu is a Partner at Basis Set Ventures, where she focuses on developer-led products (dev tools, open source, ML tooling, data ops, etc....",Investment Partner,,,7,,,,,,,"63,009"
Startupbootcamp Digital Health Berlin,https://www.crunchbase.com/organization/startupbootcamp-digital-health-berlin,21,,"Berlin, Berlin, Germany",Startupbootcamp Digital Health Berlin Dedicated accelerator for global startups working in Digital Health.,Accelerator,,21,,2,1,,,2019-12-16,,"63,011"
Oregon State Treasury,https://www.crunchbase.com/organization/oregon-state-treasury,,,"Salem, Oregon, United States",The Oregon State Treasury is the state's financial services hub and manages an array of responsibilities,,,,,,,,,,,"63,083"
Moneta Technologies,https://www.crunchbase.com/organization/moneta-technologies-c5a6,1,,"Mexico City, Distrito Federal, Mexico",Payment,Corporate Venture Capital,Early Stage Venture,1,,1,,,,,,"63,013"
Michael Neril,https://www.crunchbase.com/person/michael-neril,,,"San Francisco, California, United States","Michael has worked with technology startups for 15 years as an advisor, investor, co-founder or operator.   Michael is a co-founder of Webb ...",Investment Partner,,,36,,,,,,,"63,014"
Shefa Ventures,https://www.crunchbase.com/organization/shefa-ventures,1,,"Buenos Aires, Distrito Federal, Argentina",Corporate Venture Capital from IRSA,Corporate Venture Capital,Early Stage Venture,1,,1,,,,,,"63,016"
Dieter Spälti,https://www.crunchbase.com/person/dieter-spälti,1,,,"Dieter Spälti, Swiss national, born in 1961, Member of the Board of Directors, Member of the Audit Committee, Member of the Governance & Str...",Individual/Angel,,1,,,,,,,,"63,087"
Jean-Paul Clozel,https://www.crunchbase.com/person/jean-paul-clozel,2,1,"Allschwil, Basel-Landschaft, Switzerland",Jean-Paul Clozel is the CEO at Idorsia.,Individual/Angel,Seed,2,,1,,1,,,,"63,017"
Andoni Goicoechea,https://www.crunchbase.com/person/andoni-goicoechea,,,"Madrid, Madrid, Spain",Andoni Goicoechea is the Founder and President of GOIKO and a Partner at the HOUSE Family Office. He is also an investor in BALBISIANA and A...,,,,,,,,,,,"63,018"
The Customization Group,https://www.crunchbase.com/organization/the-customization-group,1,,"Cologne, Nordrhein-Westfalen, Germany","A world market leader in mass customization, serving millions of customers with our tailored B2B and API solutions. Sustainably.",,,1,,1,,,,,,"63,019"
Hamid Shojaee,https://www.crunchbase.com/person/hamid-shojaee,1,1,"Scottsdale, Arizona, United States",Hamid Shojaee is the Founder and CEO of Savvy Trader. He was the Founder of Axosoft. Hamid Shojaee attended Arizona State University.,Individual/Angel,Seed,1,,,,1,,,,"63,020"
Morgan Gerlak,https://www.crunchbase.com/person/morgan-gerlak,,,"San Francisco, California, United States","Morgan Gerlak is a Partner at TCV. He attended Saïd Business School, University of Oxford.",Investment Partner,"Early Stage Venture, Late Stage Venture",,3,,,,,,,"63,021"
Hiro Maeda,https://www.crunchbase.com/person/hiro-maeda,2,1,"Tokyo, Tokyo, Japan",Hiro Maeda is the Managing Partner at BEENEXT.,"Investment Partner, Individual/Angel",Seed,2,10,,,1,,,,"63,022"
Aimforthemoon,https://www.crunchbase.com/organization/aimforthemoon,,,"Amsterdam, Noord-Holland, The Netherlands","Aimforthemoon is a startup studio of entrepreneurs & corporate innovators. Together we create new products, services and startups.",Accelerator,,,,,,,,,,"63,023"
Neil Toprani,https://www.crunchbase.com/person/neil-toprani-2,,,"Miami, Florida, United States",Neil Toprani,,,,,,,,,,,"63,027"
Jean-Marie Mognetti,https://www.crunchbase.com/person/jean-marie-mognetti,,,"Jersey, Europe","JM Mognetti, Co-Founder & Chief Executive Officer at CoinShares.he attended Paris Dauphine University - PSL.",Investment Partner,,,2,,,,,,,"63,029"
Society of International Business Fellows - SIBF,https://www.crunchbase.com/organization/society-of-international-business-fellows-sibf,2,,"Atlanta, Georgia, United States","SIBF is a vast network of executive peers who leverage their collective knowledge, contacts and experiences",,,1,,2,,,,,,"63,031"
InvestIdea Ventures,https://www.crunchbase.com/organization/investidea-ventures,3,,"Jakarta, Jakarta Raya, Indonesia","InvestIdea Ventures provides capital for product development through technology, and mentorship to its investees.","Private Equity Firm, Venture Capital",,2,,2,,,,,,"63,033"
Rick Sherlund,https://www.crunchbase.com/person/rick-sherlund,,,"New York, New York, United States",Rick Sherlund is the Vice Chairman of Technology Investment Banking at Bank of America Merrill Lynch. Rick Sherlund attended at Cornell Univ...,,,,,,,,,,,"63,032"
Hussam Khoury,https://www.crunchbase.com/person/hussam-khoury-2,1,,"Jordan, Schleswig-Holstein, Germany","Hussam is the President and co-founder of Jabbar Internet Group (Jabbar.com), one of the leaders in the consumer e-commerce sector in the Ar...","Investment Partner, Individual/Angel",,1,2,,,,,,,"63,099"
Juvamed,https://www.crunchbase.com/organization/juvamed,1,,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Juvamed is a medical aesthetic technology company.,,,1,,1,,,,,,"63,034"
Starlaunch,https://www.crunchbase.com/organization/starlaunch,1,,"Singapore, Central Region, Singapore","StarLaunch is a launchpad and incubator for Solana blockchain projects, connecting them to our community of backers.",Incubator,Seed,1,,,,,,,,"63,035"
Run Capital Investment Fund,https://www.crunchbase.com/organization/run-capital-investment-fund,12,3,"Nicosia, Nicosia, Cyprus","Run Capital Investment Fund was established in April 2014 a successful Russian businessman Andrey Romanenko, targeting tech startups.",Venture Capital,"Early Stage Venture, Seed",11,,7,3,3,,,,"63,036"
Grande Bio-tech,https://www.crunchbase.com/organization/grande-bio-tech,1,,,Grande Bio-tech is a biotechnology company that offers a variety of services.,,,1,,1,,,,,,"63,037"
Jeff Rinehart,https://www.crunchbase.com/person/jeff-rinehart,,,"Washington, District of Columbia, United States","Jeff is a Partner at City Light Capital.   Jeff’s career began at Capital One (NYSE: COF), where he spent over a decade leading data scienc...",Investment Partner,,,5,,,,,,,"63,038"
Xinyuan Investment,https://www.crunchbase.com/organization/xinyuan-investment,3,1,,Xinyuan Investment,,,3,,1,1,1,,,,"63,039"
Calum Smeaton,https://www.crunchbase.com/person/calum-smeaton,1,1,"Edinburgh, Edinburgh, City of, United Kingdom","For the past two decades, Calum has dedicated his professional life to starting and growing innovative software and e-commerce startups. Aft...",Individual/Angel,,1,,,,1,,,,"63,040"
Jeremy Goldstein,https://www.crunchbase.com/person/jeremy-goldstein-a6ab,,,"New York, New York, United States","Jeremy Goldstein is a Partner at General Catalyst and an Investor at Melio, SonderMind, Olive, Cazoo, and Sesame.",Investment Partner,,,5,,,,,,,"63,041"
Misr Insurance Company,https://www.crunchbase.com/organization/misr-insurance-company,,,"Gîza, Al Jizah, Egypt",Misr Insurance Company is an insurance company that offers life and non life insurance services.,,,,,,,,,,,"63,102"
Stonegate Capital Partners,https://www.crunchbase.com/organization/stonegate-capital,,,"Dallas, Texas, United States",Stonegate Capital Partners is a corporate advisory firm dedicated to serving the specialized needs of small-cap public companies.,Investment Bank,,,,,,,,,,"63,105"
Neeraj Roy,https://www.crunchbase.com/person/neeraj-roy,2,,"Mumbai, Maharashtra, India","Neeraj Roy is the Founder, CEO, and Managing Director of Hungama. He previously worked at Prime Securities Limited as a Vice President. Neer...",Individual/Angel,Seed,2,,,,,,,,"63,042"
Ron Saslow,https://www.crunchbase.com/person/ron-saslow,,,"Chicago, Illinois, United States",Ron Saslow is the Founder & Managing Partner at Thirty-5 Capital. He attended Washington University in St. Louis - Olin Business School duri...,Investment Partner,,,2,,,,,,,"63,044"
Marc Whitten,https://www.crunchbase.com/person/march-whitten,1,,"Bellevue, Washington, United States","Marc Whitten is the SVP & GM, Unity Create of Unity Technologies. Whitten holds a bachelor’s degree in computer science from the University ...",Individual/Angel,,1,,,,,,,,"63,045"
Mosaic Investments,https://www.crunchbase.com/organization/mosaic-investments,,,"Atlanta, Georgia, United States",Mosaic Investments is a company that offers investment services.,Venture Capital,,,,,,,,,,"63,046"
CAPTRA CAPITAL,https://www.crunchbase.com/organization/captra-capital,2,,"Dallas, Texas, United States",CAPTRA CAPITAL is an infrastructure investment firm.,,,2,,,1,,,,,"63,047"
Acorn Private Equity,https://www.crunchbase.com/organization/acorn-private-equity,,,"Somerset West, NA - South Africa, South Africa","Acorn Private Equity provides a platform for wealthy individuals, and funding partners to participate directly in private equity.",Private Equity Firm,,,,,,,,,,"63,048"
Rajan Gupta,https://www.crunchbase.com/person/rajan-gupta-1841,,,"New York, New York, United States",Rajan Gupta is a Senior Managing Director at Energy Innovation Capital. He was a Principal at SC Partners. He attended Cornell University.,Investment Partner,,,1,,,,,,,"63,114"
Ric Fulop,https://www.crunchbase.com/person/ric-fulop,2,,"Lexington, Massachusetts, United States","Ric Fulop is the CEO and co-founder of Desktop Metal, a company committed to accelerating the transformation of manufacturing with end-to-en...","Investment Partner, Individual/Angel",Seed,2,14,,,,,,,"63,050"
Michael Yamnitsky,https://www.crunchbase.com/person/michael-yamnitsky,,,"New York, New York, United States",Michael Yamnitsky is the managing director at Insight Partners.He attended The Wharton School.,Investment Partner,,,2,,,,,,,"63,051"
Santander X,https://www.crunchbase.com/organization/santander-x,2,,"Madrid, Distrito Especial, Colombia","Santander X provides a training program in business, economy, and marketing.",Startup Competition,,2,,1,,,,,,"63,052"
Michael Kim,https://www.crunchbase.com/person/mike-kim-41c4,,,"New York, New York, United States",Michael Kim is the Partner of Third Prime. He is a former Investor at Valinor Management. He attended Georgetown University.,Investment Partner,,,5,,,,,,,"63,053"
Aurora Russia,https://www.crunchbase.com/organization/aurora-russia,2,1,"Moscow, Moscow City, Russian Federation",Aurora Russia Limited is a listed investment company established to acquire interests in small and and mid-sized private companies.,Venture Capital,,1,,2,,1,,,,"63,054"
Longfellow Venture Partners,https://www.crunchbase.com/organization/longfellow-venture-partners,4,2,"California City, California, United States",Longfellow Venture Partners is an American venture capital firm that offers early stage investment services.,Venture Capital,Early Stage Venture,4,,1,,2,,,,"63,055"
HSPG,https://www.crunchbase.com/organization/hs-property-group,1,,"Manchester, Manchester, United Kingdom","HSPG is a social impact real estate investor, but also invests in innovative ventures across sectors that have a positive impact.",,,1,,1,,,,,,"63,056"
TURKTICARET.Net,https://www.crunchbase.com/organization/turkticaret-net,1,,"Nilüfer, Bursa, Turkey",TURKTICARET.Net is an Internet company company located in London.,,,1,,,,,,,,"63,122"
Ashwin Tiwari,https://www.crunchbase.com/person/ashwin-tiwari,2,,"Singapore, Central Region, Singapore",Ashwin Tiwari is the Founder and CEO of AdaKerja. He previously worked at LinkedIn as an APAC Business Development and Global Accounts. Ashw...,Individual/Angel,,1,,,,,,,,"63,057"
Jim Patterson,https://www.crunchbase.com/person/james-patterson,12,7,,Jim Patterson,Individual/Angel,Seed,12,,,,7,,,,"63,059"
AnyPay,https://www.crunchbase.com/organization/anypay,3,,"Tokyo, Tokyo, Japan",AnyPay is developing business in the blockchain and settlement spaces.,,,2,,3,,,,,,"63,124"
Darren Cohen,https://www.crunchbase.com/person/darren-cohen,1,1,"Greater New York Area, United States, North America",Darren Cohen is the Partner at Goldman Sachs. He attended Emory University.,"Investment Partner, Individual/Angel",,1,10,,,1,,,,"63,127"
Roland Fassauer,https://www.crunchbase.com/person/roland-fassauer,4,,"Berlin, Berlin, Germany",Roland Fassauer is the Co-Founder HeyLara.de at l1r1.ai. He was a CIO at RECHNUNG.de/ Decimo gmbH. He attended Leipzig University.,Individual/Angel,,3,,,,,,,,"63,060"
India Educational Investment Fund,https://www.crunchbase.com/organization/india-educational-investment-fund,4,1,"New Delhi, Delhi, India",India Educational Investment Fund an early-stage impact investment fund.,Venture Capital,Early Stage Venture,4,,2,,1,,,,"63,061"
BFB Fruehphasenfonds,https://www.crunchbase.com/organization/bfb-fruehphasenfonds,11,2,"Potsdam, Brandenburg, Germany",BFB Fruehphasenfonds is a German venture capital fund that offers seed and early stage investments for small- and medium-sized companies.,Venture Capital,Seed,10,,4,,2,,,,"63,062"
Deepak Diwakar,https://www.crunchbase.com/person/deepak-diwakar,3,,"San Francisco, California, United States",Deepak Diwakar - Co-Founder and Chief Technology Officer @ MindTickle,Individual/Angel,,3,,,,,,,,"63,131"
Brookside Mezzanine Partners,https://www.crunchbase.com/organization/brookside-mezzaninepartners,3,2,"Stamford, Connecticut, United States",Brookside Mezzanine Partners manages in excess of $500 million across three mezzanine funds.,Venture Capital,,3,,1,,2,,,,"63,063"
A&M Investments,https://www.crunchbase.com/organization/a-m-investments,1,,"San Antonio, Texas, United States",A&M Investments is a real estate company for residential and commercial properties.,Fund Of Funds,Seed,1,,,,,,,,"63,064"
Ananda Development,https://www.crunchbase.com/organization/ananda-development,,,"Khlong Toei, Krung Thep, Thailand",Ananda Development specializes in the construction of residential condominiums and landed housing projects.,,,,,,,,,,,"63,135"
Kapital Venture,https://www.crunchbase.com/organization/kapital-venture,1,,,Kapital Venture is a venture capital investment firm.,Venture Capital,,1,,,,,,,,"63,065"
Net Savings Link,https://www.crunchbase.com/organization/net-savings-link,2,,"Mountainhome, Pennsylvania, United States","Net Savings Link is a cryptocurrency, blockchain and digital asset technology company.",,,2,,2,,,,,,"63,066"
Piedmont Capital,https://www.crunchbase.com/organization/piedmont-capital,1,,"San Francisco, California, United States",Piedmont Capital was founded in 2005,Investment Bank,,1,,,,,,,,"63,067"
JA Capital Partners,https://www.crunchbase.com/organization/ja-capital-partners,,,"Carlsbad, California, United States","Software AI, IoT, Cyber Security venture firm.",Venture Capital,"Early Stage Venture, Seed",,,,,,Online,2020-05-01,30,"63,069"
Kshitij Khandelwal,https://www.crunchbase.com/person/kshitij-khandelwal,1,,"Bengaluru, Karnataka, India","Kshitij Khandelwal is a Founder and CTO of Pixxel. He attended Birla Institute of Technology and Science, Pilani.",Individual/Angel,,1,,,,,,,,"63,068"
Global Lighting Technologies,https://www.crunchbase.com/organization/global-lighting-technologies,1,,"Brecksville, Ohio, United States","Global Lighting Technologies, Inc., a backlighting company, produces molded light guides. Its products are used in various applications,",,,1,,1,,,,,,"63,070"
Qualia Capital,https://www.crunchbase.com/organization/qualia-capital,,,"New York, New York, United States",Qualia Capital LLC is an asset manager focused exclusively on the media and entertainment industries with an emphasis on intellectual,Private Equity Firm,Private Equity,,,,,,,,,"63,140"
WatchTower & Friends,https://www.crunchbase.com/organization/watchtower---friends,6,,"Kuala Lumpur, Kuala Lumpur, Malaysia",WTF is a company that is pursuing its vision of building a startup ecosystem that will raise an ever growing number of successful startups.,,,6,,4,,,,,,"63,071"
Jun Capital,https://www.crunchbase.com/organization/jun-capital-320f,1,,"Singapore, Central Region, Singapore","Jun Capital is an investment platform that focuses on proactively sourcing, screening, syndicating, and managing equity.",,,1,,1,,,,,,"63,072"
Nathaniel Brooks Horwitz,https://www.crunchbase.com/person/nathaniel-brooks-horwitz,,,"Brooklyn, New York, United States",Nathaniel Brooks Horwitz is Founder & Executive Chair of Mayday Health and a recent Venture Partner at RA Capital.,Investment Partner,,,3,,,,,,,"63,073"
Quantum Innovations Ltd.,https://www.crunchbase.com/organization/quantum-innovations-ltd,4,,"Tel Aviv, Tel Aviv, Israel",Innovation Management,,,1,,2,,,,,,"63,075"
WomensNet,https://www.crunchbase.com/organization/womens-net,3,,"Rochester, New York, United States",WomensNet is a non-profit that helps female entrepreneurs through its Amber Grants program.,Micro VC,,2,,2,,,,,,"63,076"
NPA,https://www.crunchbase.com/organization/npa,1,,"Stevenage, Herefordshire, United Kingdom",NPA is a not-for-profit organization that specializes in community pharmacy.,,,1,,1,,,,,,"63,077"
Sinochem International,https://www.crunchbase.com/organization/sinochem-international,1,,"Shanghai, Shanghai, China","Sinochem International is mainly engaged in the import and export, domestic sales, warehousing, transportation",,,1,,,,,,,,"63,078"
BBRC WORLD,https://www.crunchbase.com/organization/bbrc-world,,,"Sydney, New South Wales, Australia",BBRC is a preeminent private investment company.,Venture Capital,,,,,,,,,,"63,149"
Steve Platt,https://www.crunchbase.com/person/steve-platt-32a3,1,,"Greater New York Area, United States, North America",Steve Platt is the CEO at BrightFarms.,Individual/Angel,,1,,,,,,,,"63,150"
Adam Mosseri,https://www.crunchbase.com/person/adam-mosseri,2,1,"San Francisco, California, United States",Adam Mosseri is a VP at Facebook and leads the product and engineering teams responsible for News Feed and Sharing. Before this role Adam wa...,Individual/Angel,Seed,2,,,,1,,,,"63,079"
Slaight Communications,https://www.crunchbase.com/organization/slaight-communnications,5,1,"Toronto, Ontario, Canada","Slaight Communications, Inc. manages the internet radio portal Iceberg radio.",,,4,,,,1,,,,"63,151"
Ingenium Capital,https://www.crunchbase.com/organization/ingenium-capital,1,,,"ICC is an executive search firm dedicated to serving the specialized needs for Investment Management, Capital Markets, and Private Equity.",Venture Capital,,1,,1,,,,,,"63,080"
BM Holdings,https://www.crunchbase.com/organization/bm-holdings,1,,"San Francisco, California, United States","BM Holdings is an investment group that focuses on real estate, startup companies, and investment funds.",Family Investment Office,,1,,,,,,,,"63,081"
Breton Capital Management,https://www.crunchbase.com/organization/breton-capital-management,8,1,"Boston, Massachusetts, United States",Breton Capital Management is a private equity firm specializing in investing in special situations.,Private Equity Firm,,5,,4,4,1,,,,"63,082"
Saphir Capital Partners,https://www.crunchbase.com/organization/saphir-capital-partners,5,3,"Luxembourg, Luxembourg, Luxembourg",Saphir Capital is independant private equity firm with entrepreneurial approach. It also offers a full suite of corporate finance services.,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market",5,,1,,3,,,,"63,083"
INV Fintech,https://www.crunchbase.com/organization/inv-fintech,4,,"New York, New York, United States",INV Fintech offers a marketing-focused fintech startup accelerator. while providing banks with innovation discovery and advisory.,Accelerator,"Early Stage Venture, Seed",4,,3,,,Online,2020-12-31,8,"63,153"
Ledion Bitincka,https://www.crunchbase.com/person/ledion-bitincka,1,,"San Francisco, California, United States",Ledion Bitinck is the Co-Founder and Chief Technology Officer at Cribl. He was the Advanced Development Architect at Splunk and the Founder ...,Individual/Angel,Seed,1,,,,,,,,"63,084"
Golrang Industrial Group,https://www.crunchbase.com/organization/golrang-industrial-group,,,"Tehran, Tehran, Iran","Golrang Industrial Group also known as GIG is a dynamic economic corporation, operating in various areas of investment.",Venture Capital,,,,,,,,,,"63,156"
Negociosdigitales,https://www.crunchbase.com/organization/negociosdigitales,11,1,"Caracas, NA - Venezuela, Venezuela","Negociosdigitales, a venture capital firm, supports developing emerging business projects based on innovation and digital technologies.",Venture Capital,,11,,,1,1,,,,"63,085"
Simon Hartley,https://www.crunchbase.com/person/simonhartleyusa,,,"Bethesda, Maryland, United States",Simon Hartley heads US Government & Critical Infrastructure Sales & Business Development for Quantinuum.  He is an expert in the business of...,,Seed,,,,,,,,,"63,087"
Hangzhou Mithril Capital,https://www.crunchbase.com/organization/hangzhou-mithril-capital,1,,,Hangzhou Mithril Capital is an Investment firm.,,,1,,,,,,,,"63,086"
IXcore,https://www.crunchbase.com/organization/ixcore,5,1,"Marly-le-roi, Ile-de-France, France","IXcore, a healthcare investment company, focuses on early-stage investments in the biotechnology and diagnostics fields.",Venture Capital,"Early Stage Venture, Late Stage Venture",4,,,,1,,,,"63,088"
King's Angel Network,https://www.crunchbase.com/organization/king-s-alumni-angel-network,,,"London, England, United Kingdom",The King's College London Alumni Angel Network fosters an entrepreneurial community backed by the strength of the King's alumni network.,Angel Group,"Early Stage Venture, Late Stage Venture, Seed",,,,,,Online,2022-02-10,3,"63,089"
DYNAX,https://www.crunchbase.com/organization/dynax,1,,"Chitose, Hokkaido, Japan","A manufacturer specializing in drive systems for automobiles, construction machinery, agricultural machinery, etc.",,,1,,1,,,,,,"63,091"
Sugi Pharmacy,https://www.crunchbase.com/organization/sugi-pharmacy,1,,"Obu, Aichi, Japan",Sugi Pharmacy engages in the operation of community-based drugstores that support home medical care.,,,1,,1,,,,,,"63,161"
Empiricus Capital,https://www.crunchbase.com/organization/empiricus-capital,6,1,"New York, New York, United States",Family office funded Early stage investor focus in globally scalable technology and consumer start ups,Family Investment Office,"Crowdfunding, Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed",3,,,,1,,,,"63,162"
Leon Chen,https://www.crunchbase.com/person/leon-chen,,,"San Francisco, California, United States","Leon Chen, Ph.D., is currently a Venture Partner with OrbiMed. Prior to joining OrbiMed, Dr. Chen was the co-founder of KAI Pharmaceuticals ...",Investment Partner,,,7,,,,,,,"63,163"
Joyo Bank,https://www.crunchbase.com/organization/joyo-bank,2,1,"Mito, Ibaraki, Japan","Joyo Bank provides internet banking, loan consulting, and financial services.",Investment Bank,,2,,,,1,,,,"63,094"
