Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
KiwiVenture Partners,https://www.crunchbase.com/organization/kiwi-venture-partners,17,6,"New York, New York, United States",KiwiVenture Partners is an early stage capital firm that invests in tech startups and guides entrepreneurs.,"Micro VC, Venture Capital","Early Stage Venture, Seed",15,,2,1,6,,,,"34,840"
Pursuit Ventures,https://www.crunchbase.com/organization/pursuit-ventures,1,,"Menlo Park, California, United States",Pursuit Ventures is a financial firm that offers venture capital and private equity services and mostly serves technology startups.,Venture Capital,,1,,,,,,,,"34,841"
Mount Nebo Capital,https://www.crunchbase.com/organization/mount-nebo-investments-llc,4,,"Boston, Massachusetts, United States","Privately held investment vehicle focused on e-commerce brands, logistics operations, and marketplace ecosystem software platforms.","Private Equity Firm, Secondary Purchaser, Venture Capital","Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market",4,,,,,,,,"34,861"
Affin Hwang Asset Management,https://www.crunchbase.com/organization/affin-hwang-asset-management,1,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Affin Hwang Asset Management is an asset management ﬁrm that provides investment solutions for organizations.,,,1,,,,,,,,"34,853"
Horus Capital,https://www.crunchbase.com/organization/horus-capital,36,2,"Qingdao Shi, Shandong, China","Horus Capital is an investment firm that invests in AI, big data, TMT, medical health, and cultural media industries.",Venture Capital,Early Stage Venture,33,,15,,2,,,,"34,842"
Core Guidance,https://www.crunchbase.com/organization/core-guidance,1,,,Core Guidance is a medical technology-focused investment fund.,,,1,,1,,,,,,"34,843"
Wavemaker Genesis,https://www.crunchbase.com/organization/wavemaker-genesis,18,1,"Santa Monica, California, United States",Wavemaker Genesis brings an early stage venture model to the crypto economy.,Venture Capital,Early Stage Venture,18,,2,5,1,,,,"34,844"
J.H. Whitney Investment Management LLC,https://www.crunchbase.com/organization/j-h-whitney-investment-management-llc,7,2,"New York, New York, United States",J.H. Whitney Investment Management LLC is an asset investment manager and the Investment Advisor.,Venture Capital,,7,,,1,2,,,,"34,845"
APC Holdings,https://www.crunchbase.com/organization/apc-holdings,,,"Houston, Texas, United States",APC Holdings is a minority-owned private investment firm with exceptional relationships and advocates across the Fortune 500.,Private Equity Firm,,,,,,,,,,"34,846"
Srinivas Anumolu,https://www.crunchbase.com/person/srinivas-anumolu,16,,"India, Asia",Co-Founder of Growth Story.,Individual/Angel,Seed,14,,,,,,,,"34,865"
4Front Credit Union,https://www.crunchbase.com/organization/4front-credit-union,1,,"Charlevoix, Michigan, United States",4Front Credit Union is a member-owned financial cooperative serving members across the state of Michigan.,,,1,,,1,,,,,"34,848"
Pascal Gauthier,https://www.crunchbase.com/person/pascal-gauthier,8,1,"Paris, Ile-de-France, France",Pascal Gauthier is a Chairman and CEO at Ledger.,Individual/Angel,Seed,8,,1,,1,,,,"34,849"
Canaan Partners Israel,https://www.crunchbase.com/organization/canaan-partnersisrael,16,2,"Herzliya, Tel Aviv, Israel",Canaan Partners Israel is a venture capital fund focused on early stage technology investments in Israel.,Venture Capital,,8,,8,,2,,,,"34,867"
Hunniwell Lake Ventures,https://www.crunchbase.com/organization/hunniwell-lake-ventures,2,,"Palo Alto, California, United States",Hunniwell Lake Ventures is building a concentrated portfolio of 15 to 20 companies.,Private Equity Firm,,2,,2,,,,,,"34,868"
Fortis Green Renewables Investment Management,https://www.crunchbase.com/organization/fortis-green-renewables-investment-management,,,"Kigali, Butare, Rwanda",Fortis Green Renewables Investment Management provides flexible capital to renewable energy assets.,Private Equity Firm,,,,,,,,,,"34,869"
Stender Sweeney,https://www.crunchbase.com/person/stender-sweeney,3,,"San Marino, California, United States",Stender Sweeney is a member of the Pasadena Angels. Mr. Sweeney has been a financial advisor and equity investor in several privately held e...,Individual/Angel,Seed,3,,,1,,,,,"34,852"
Alta Life Sciences,https://www.crunchbase.com/organization/alta-life-sciences,15,1,"Barcelona, Catalonia, Spain",Alta Life Sciences is a leading multistage venture capital investment firm in Spain.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",10,,8,,1,,,,"34,853"
Karim Faris,https://www.crunchbase.com/person/karim-faris,,,"San Francisco, California, United States","Karim Faris is a General Partner at Google Ventures and was an Investments & Acquisitions at Google. He attended Harvard Business School, th...",Investment Partner,,,50,,,,,,,"34,855"
Bell Food Group,https://www.crunchbase.com/organization/bell-food-group,4,,"Basel, Basel-Stadt, Switzerland",Bell Food Group is a meat processor and operations company.,,,3,,2,,,,,,"34,856"
Philadelphia 76ers,https://www.crunchbase.com/organization/philadelphia-76ers,2,1,"Philadelphia, Pennsylvania, United States",The Philadelphia 76ers is a member of the National Basketball Association,,,2,,,,1,,,,"34,858"
Hearst Health Ventures,https://www.crunchbase.com/organization/hearst-health-ventures,6,3,"New York, New York, United States",Hearst Ventures makes strategic investments in companies operating at the intersection of media and technology.,Corporate Venture Capital,,5,,,2,3,,,,"34,859"
Kanav Hasija,https://www.crunchbase.com/person/kanav-hasija,3,,"San Francisco, California, United States","Kanav Hasija is the Co-Founder, Chief Product Officer at Innovaccer .",Individual/Angel,,2,,,,,,,,"34,860"
Alphemy Capital,https://www.crunchbase.com/organization/alphemy-capital-fund,5,,"Geneva, Geneve, Switzerland",Alphemy Capital is a portfolio management firm that manages blockchain-based digital assets.,"Private Equity Firm, Venture Capital",,4,,2,,,,,,"34,910"
Cancer Research Institute,https://www.crunchbase.com/organization/cancer-research-institute,2,,"New York, New York, United States",CRI is the world's only nonprofit organization dedicated exclusively to harnessing the immune system's power to conquer all cancers.,,,1,,,,,,,,"34,862"
The Ganesha Lab,https://www.crunchbase.com/organization/ganeshalab,1,,"Santiago, Region Metropolitana, Chile",The Ganesha Lab is a Global Biotech Scale up for science and technology-based startups in Latam.,"Accelerator, Venture Capital","Convertible Note, Early Stage Venture, Seed",1,,,,,,2022-05-01,,"34,863"
Noveo,https://www.crunchbase.com/organization/noveo,1,,"Paris, Ile-de-France, France",We are Smart and Efficient IT company,,,1,,,,,,,,"34,864"
Geocapital Partners,https://www.crunchbase.com/organization/geocapital-partners,11,2,"Fort Lee, New Jersey, United States","Founded in 1984, Geocapital Partners has been a leading venture capital firm focused on investments in young businesses in information",Venture Capital,,11,,6,,2,,,,"34,866"
Sonoran Founders Fund,https://www.crunchbase.com/organization/sonoran-founders-fund,7,,"Scottsdale, Arizona, United States",Sonoran Founders Fund is an early-stage venture capital fund focused on Seed Stage startups.,Venture Capital,Seed,7,,4,1,,,,,"34,876"
Stellar (XLM) Customer Service,https://www.crunchbase.com/organization/stellar-xlm-customer-service,,,,Stellar is a decentralized protocol on open-source code to transfer value domestically and across borders.,Corporate Venture Capital,Early Stage Venture,,,,,,,,,"34,867"
Yuwell Medical,https://www.crunchbase.com/organization/yuwell-medical,3,,"Minhang, Shanghai, China",Yuwell Medical is a Healthcare Company.,Venture Capital,Early Stage Venture,3,,1,,,,,,"34,870"
"John Arrillaga, Jr.",https://www.crunchbase.com/person/john-arrillaga-jr,2,,,"John Arrillaga, Jr. is the  Co-Founder of A&E. He attended Stanford’s Graduate School of Business.",Individual/Angel,Seed,2,,,2,,,,,"34,869"
DOT Digital Group,https://www.crunchbase.com/organization/dot-digital-group,1,,"Florianópolis, Santa Catarina, Brazil",DOT Digital Group provides innovative and integrated EDTech solutions for online corporate education.,,,1,,1,,,,,,"34,871"
Frederic Chesnais,https://www.crunchbase.com/person/frederic-chesnais,,,"Greater New York Area, United States, North America",Frédéric Chesnais is a graduate of the French institute of political sciences (Institut d’Etudes Politiques de Paris) and holds degrees in F...,Investment Partner,,,1,,,,,,,"34,872"
Hai H Nguyen,https://www.crunchbase.com/person/hai-nguyen-4,,,"Hanoi, NA - Vietnam, Vietnam","Hi, my friends, I’m Hai H.Nguyen, a serial entrepreneur with a big vision to grow digital media and tech industries in Vietnam. TEDxRMIT S...",,"Late Stage Venture, Seed",,,,,,,,,"34,883"
Gibraltar Business Capital,https://www.crunchbase.com/organization/gibraltar-business-capital,5,3,"Northbrook, Illinois, United States",Gibraltar Business Capital provides business owners with capital alternatives to a commercial bank loan.,Venture Debt,"Debt, Early Stage Venture",4,,3,,3,,,,"34,874"
Rosco Hill,https://www.crunchbase.com/person/rosco-hill,2,1,"New York, New York, United States","Rosco Hill is the Chief Executive Officer at Perpetua Labs and Chairman at Draper AI. Before that, he was the Co-Founder at Blend Labs.",Individual/Angel,"Early Stage Venture, Seed",1,,,,1,,,,"34,875"
IC Global Partners,https://www.crunchbase.com/organization/ic-global-partners,2,,"Dubai, Dubai, United Arab Emirates",IC Global Partners is an international venture capital firm focused on seed- and early-stage venture investments.,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",2,,,,,,,,"34,876"
King Street Partners,https://www.crunchbase.com/organization/king-street-partners,5,3,"Charleston, South Carolina, United States","King Street Partners is a financial organization. If you have more information, please update this profile.",Venture Capital,Early Stage Venture,4,,1,,3,,,,"34,890"
Suzy Ryoo,https://www.crunchbase.com/person/suzy-ryoo,5,,"Los Angeles, California, United States",Suzy Ryoo is the Co-Founder and President of Venice Music. She previously worked at The Salter Group as a Financial Analyst. Suzy Ryoo atten...,"Investment Partner, Individual/Angel",,5,6,,2,,,,,"34,877"
Christian Gaiser,https://www.crunchbase.com/person/christian-gaiser,14,3,"Berlin, Germany, Europe","Christian Gaiser is CEO of Bonial International Group, the global leading network of location-based shopping apps and technology, operating ...","Investment Partner, Individual/Angel",Seed,12,3,1,,3,,,,"34,878"
Martin Klenk,https://www.crunchbase.com/person/martin-klenk,1,,"Munich, Bayern, Germany",Martin Klenk is the CTO and a co-founder of Celonis. He has been responsible for the development from the first prototype to the current ver...,Individual/Angel,,1,,,,,,,,"34,879"
HS Robotics,https://www.crunchbase.com/organization/hs-robotics,1,,"Lüdenscheid, Nordrhein-Westfalen, Germany",Invests in scalable industrial business models ,Family Investment Office,,1,,1,,,,,,"34,881"
Health Innovation Fund,https://www.crunchbase.com/organization/health-innovation-fund,9,1,"Oakland, California, United States",Health Innovation Fund is a London-based venture capital fund that invests in innovative healthcare-related projects.,"Government Office, Venture Capital",,6,,4,1,1,,,,"34,882"
Marcus Dantus,https://www.crunchbase.com/person/marcus-dantus,1,,"Mexico City, Distrito Federal, Mexico","Innovative thinker with broad-based expertise in operations, business development and sales. Built solid track record of success leading sta...","Investment Partner, Individual/Angel",,1,2,,,,,,,"34,893"
The Duke Energy Foundation,https://www.crunchbase.com/organization/the-duke-energy-foundation,82,1,"Charlotte, North Carolina, United States",The Duke Energy Foundation provides philanthropic support to meet the needs of communities.,,,81,,82,2,1,,,,"34,885"
Kosinski Ventures,https://www.crunchbase.com/organization/kosinski-ventures,18,3,"New York, New York, United States",Kosinski Ventures is a millennial-focused early stage family fund specialized in entrepreneurial investments.,Venture Capital,,18,,,4,3,,,,"34,897"
Mparity Inc.,https://www.crunchbase.com/organization/mparity-inc,1,,,Venture Firm,,,1,,,,,,,,"34,886"
FirstPort Capital,https://www.crunchbase.com/organization/firstport-capital,5,,"India, Pennsylvania, United States",FirstPort Capital operates as an investment firm.,Venture Capital,Early Stage Venture,5,,2,,,,,,"34,898"
Oriental Land Innovations,https://www.crunchbase.com/organization/oriental-land-innovations-co-ltd,4,,"Urayasu, Chiba, Japan",OLC invests in venture companies for the purpose of creating new businesses.,Venture Capital,,4,,2,,,,,,"34,899"
Kohala Ventures,https://www.crunchbase.com/organization/kohala-ventures,7,1,"San Francisco, California, United States",Kohala Ventures is a seed focused venture firm focused on accelerating transformative ideas that will help shape our future.,Venture Capital,Venture,7,,,2,1,,,,"34,902"
Genairgy,https://www.crunchbase.com/organization/genairgy,2,1,"Marcq-en-baroeul, Nord-Pas-de-Calais, France",Genairgy accompanies passionate entrepreneurs in the field of sports activities in their international development. ,,,2,,2,,1,,,,"34,887"
Canada Growth Fund,https://www.crunchbase.com/organization/canada-growth-fund,2,,"Toronto, Ontario, Canada",Canada Growth Fund is a innovative funding to help accelerate Canada’s decarbonization strategy.,Government Office,,2,,1,,,,,,"34,908"
Steve Koltes,https://www.crunchbase.com/person/steve-koltes,,,"St. Helier, NA - Jersey, Jersey","Co-Founder and Co-Chairman, joined CVC in 1989. Prior to joining CVC, Steve worked for Citicorp from 1980 to 1987 in corporate finance and ...",,,,,,,,,,,"34,889"
SIG InnoVentures,https://www.crunchbase.com/organization/sig-innoventures,1,,"Neuhausen Am Rheinfall, Schaffhausen, Switzerland",SIG InnoVentures invests in aseptic and fresh food packaging space.,,,1,,,,,,,,"34,911"
PanAmSat,https://www.crunchbase.com/organization/panamsat,1,,"Wilton, Connecticut, United States","PanAmSat conducts satellite operations, allowing its customers to broadcast television and video programming to households worldwide.",,,1,,,,,,,,"34,891"
1783 Labs,https://www.crunchbase.com/organization/1783-labs,1,,,1783 Labs is a web3 community that connects the global Chinese Web3 influence networks.,,,1,,,,,,,,"34,892"
Rottapharm Biotech,https://www.crunchbase.com/organization/rottapharm-biotech,1,,"Monza, Lombardia, Italy",Rottapharm Biotech is an R&D company dedicated to innovative drug discovery.,,,1,,1,,,,,,"34,894"
Jesse Clayburgh,https://www.crunchbase.com/person/jesse-clayburgh,4,,,Jesse Clayburgh,"Investment Partner, Individual/Angel",,4,1,,,,,,,"34,895"
Tigris Capital,https://www.crunchbase.com/organization/tigris-capital,8,2,"Singapore, Central Region, Singapore",Tigris Capital is a investment company investing in digital ventures out of southeast asia.,Angel Group,Seed,8,,1,,2,,,,"34,923"
Praefinium Partners,https://www.crunchbase.com/organization/praefinium-group,1,1,"London, England, United Kingdom",Praefinium Partners is an investment company which offers clients access to investment opportunities in markets worldwide.,"Micro VC, Venture Capital",Late Stage Venture,1,,1,,1,,,,"34,896"
Cube Infrastructure Managers,https://www.crunchbase.com/organization/cube-infrastructure-managers,4,1,"Luxembourg, Luxembourg, Luxembourg",Cube Infrastructure Managers is an independent Luxembourgian management company focusing on investments.,"Private Equity Firm, Venture Capital",,4,,1,,1,,,,"34,925"
Startup Sesame,https://www.crunchbase.com/organization/startup-sesame,42,5,"Paris, Ile-de-France, France","Startup Sesame is an alliance of European tech events, helping scale-ups, investors, and corporates to engage with the startup ecosystem.","Accelerator, Entrepreneurship Program, Venture Capital",Seed,42,,1,,5,,,,"34,926"
LYVC,https://www.crunchbase.com/organization/lyvc,16,3,"Palo Alto, California, United States",LYVC is a Silicon Valley based cross-stage investment platform that works selectively with global conglomerate who share the same value.,Venture Capital,,16,,,4,3,,,,"34,897"
Daniel Waterhouse,https://www.crunchbase.com/person/daniel-waterhouse,6,1,"London, England, United Kingdom","Daniel joined Balderton as a General Partner in 2013 and he currently sits on the boards of Revolut, ROLI, Lovecrafts, TrademarkNow, Tictail...","Investment Partner, Individual/Angel",Seed,6,62,,1,1,,,,"34,898"
Sumscope,https://www.crunchbase.com/organization/sumscope,3,2,"Shanghai, Shanghai, China",Sumscope is a fintech company focused on the RMB OTC market.,,,3,,2,,2,,,,"34,899"
SAIL Capital Partners LLC,https://www.crunchbase.com/organization/sail-capital-partners,16,1,"Corona Del Mar, California, United States","Founded in 2002, SAIL Capital Partners LLC invests in energy, water and cleantech sectors and is a venture capital and private equity firm.",Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",10,,5,1,1,,,,"34,900"
