Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Lusini Deutschland,https://www.crunchbase.com/organization/lusini-deutschland-gmbh,1,,"Wertingen, Bayern, Germany","Lusini is a competent partner for catering supplies, the goal of making everyday life easier with products.",,,1,,1,,,,,,"65,467"
Jeff Levick,https://www.crunchbase.com/person/jeff-levick,5,3,"New York, New York, United States",Jeff Levick is the Chief Executive Officer of We Are Rosie. He previously worked at Redesign Health as a COO and Executive Advisor. Jeff Lev...,Individual/Angel,Seed,5,,,3,3,,,,"65,403"
Giorgos Tsetis C.E.,https://www.crunchbase.com/person/giorgos-tsetis-c-e,,,"New York, New York, United States",Giorgos Tsetis C.E. is the Co-Founder and CEO at Nutrafol. He attended De Haagse Hogeschool.,,,,,,,,,,,"65,405"
KH Energy,https://www.crunchbase.com/organization/kh-energy,1,,"Gyeongju, Kyongsang-bukto, South Korea",KH Energy creates innovation and value based on the basics A company that advances into the global market through human unity.,,,1,,,,,,,,"65,473"
Manitoba Knights,https://www.crunchbase.com/organization/manitoba-knights,1,,"Winnipeg, Manitoba, Canada",Manitoba Knights is a company that specializes in volunteer services and insurance solutions.,Micro VC,Seed,1,,,,,,,,"65,406"
Chiron Ventures,https://www.crunchbase.com/organization/chiron-ventures,10,1,"Beijing, Beijing, China",Chiron Ventures is an investment firm specializes in innovation and investment in medical health.,Venture Capital,Early Stage Venture,9,,2,,1,,,,"65,408"
Jamie McCourt,https://www.crunchbase.com/person/jamie-mccourt,5,1,"Los Angeles, California, United States","Jamie McCourt is the Founder of Jamie Enterprises as well as an entrepreneur, real estate developer, educator and philanthropist. She princi...",Individual/Angel,Seed,4,,,4,1,,,,"65,409"
Uninvest,https://www.crunchbase.com/organization/uninvest,9,1,"Santiago De Compostela, Galicia, Spain","Based in Spain, Uninvest is a venture capital firm specialized in management of technology transfer funds.",Venture Capital,Early Stage Venture,8,,3,,1,,,,"65,410"
Kipod,https://www.crunchbase.com/organization/kipod,,,"Oakville, Ontario, Canada",Kipod is bringing searchable big-data to video surveillance,,,,,,,,,,,"65,476"
Black Mamba Ventures,https://www.crunchbase.com/organization/black-mamba-ventures,5,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Black Mamba Ventures is a pioneering independent fund to helps startups and projects to boost their's ideas.,Venture Capital,Early Stage Venture,5,,,,,,,,"65,411"
CoMade,https://www.crunchbase.com/organization/comade,6,,,CoMade is an investment company owned by Tom Persson.,Micro VC,,5,,,,,,,,"65,412"
Bamboo Sea Ventures,https://www.crunchbase.com/organization/bamboo-sea,4,1,"Singapore, Central Region, Singapore","Angel investment firm, consulting and corporate services provider","Angel Group, Micro VC, Venture Capital","Early Stage Venture, Seed",4,,,,1,,,,"65,414"
Atlas Capital LLC,https://www.crunchbase.com/organization/atlas-capital-llc,7,1,"Phoenix, Arizona, United States","Atlas Capital, LLC employs a hybrid investment strategy, investing equity in both expansion stage IT companies.",Private Equity Firm,,7,,1,1,1,,,,"65,415"
Hawthorn Equity Partners,https://www.crunchbase.com/organization/genuity-capital-partners,10,4,"Toronto, Ontario, Canada",Hawthorn Equity Partners is a private equity firm focused on investing in growth-oriented middle market companies.,Private Equity Firm,,8,,,1,4,,,,"65,416"
Lyle Fong,https://www.crunchbase.com/person/lyle-fong-2,3,,"London, England, United Kingdom","Lyle has founded and run multiple tech startups, including Gamers.com, Hobo Labs and Lithium Technologies, the enterprise social media softw...","Investment Partner, Individual/Angel","Early Stage Venture, Late Stage Venture, Seed, Venture",3,3,,,,,,,"65,417"
IQ Ventures,https://www.crunchbase.com/organization/iq-ventures,1,,"Dublin, Ohio, United States",Jakarta-based investment firm,Venture Capital,,1,,,1,,,,,"65,419"
Heguang Capital,https://www.crunchbase.com/organization/heguang-capital,3,2,"Beijing, Beijing, China",Heguang Capital is an investment firm.,Angel Group,,3,,,,2,,,,"65,420"
KOSHIDAKA HOLDINGS,https://www.crunchbase.com/organization/koshidaka-holdings,3,,"Minato, Chiba, Japan",Koshidaka Holdings Co is a general leisure services company.,,,2,,,,,,,,"65,421"
Dave Welch,https://www.crunchbase.com/person/dave-welch-810c,2,,"Sunnyvale, California, United States",Dave Welch is the Founder and Chief Innovation Officer of Infinera. He previously worked at SDL Inc. as a CTO. Dave Welch attended Cornell U...,Individual/Angel,,2,,,1,,,,,"65,422"
Tony Smurfit,https://www.crunchbase.com/person/tony-smurfit,2,,"Dublin, Ireland, Europe",Tony Smurfit is the Founder & CEO of Smurfit Kappa.,Individual/Angel,,2,,,,,,,,"65,423"
Magnetik,https://www.crunchbase.com/organization/magnetik,1,,"New York, New York, United States",Magnetik is an integrated advertising and digital marketing agency in New York.,,,1,,,,,,,,"65,425"
Accelerate Cambridge,https://www.crunchbase.com/organization/accelerate-cambridge,,,"Cambridge, Cambridgeshire, United Kingdom",Accelerate Cambridge is a start-up accelerator established by Cambridge Judge Business School.,Accelerator,,,,,,,,,,"65,426"
Paul Antle,https://www.crunchbase.com/person/paul-antle,,,"St. John's, Newfoundland, Canada",Paul Antle is the President & CEO of Pluto Investments. Paul Antle attended Harvard Business School.,Investment Partner,,,1,,,,,,,"65,431"
Talia Goldberg,https://www.crunchbase.com/person/talia-goldberg,,,"New York, New York, United States",Talia Goldberg joined Bessemer in 2012 and is the youngest elected partner in the firm’s history. She is based in the San Francisco office w...,Investment Partner,,,8,,,,,,,"65,432"
ARI10,https://www.crunchbase.com/organization/ari10-c05e,1,,"Poznan, Wielkopolskie, Poland",ARI10 develops tools that connects traditional financial methods to the bitcoin industry.,,,1,,,,,,,,"65,437"
Muzzammil Zaveri,https://www.crunchbase.com/person/muzzammil-zaveri,,,"San Francisco Bay Area, California, United States",Muzzammil Zaveri - Partner @ Audacious Ventures,Investment Partner,Early Stage Venture,,12,,,,,,,"65,435"
NLabs,https://www.crunchbase.com/organization/nlabs,2,1,"New York, New York, United States",Nlabs is a family office vc firm focusing on investment in technology. ,Venture Capital,"Early Stage Venture, Seed",2,,,1,1,,,,"65,424"
Spring Rock Capital,https://www.crunchbase.com/organization/spring-rock-capital,,,"Western Springs, Illinois, United States","Spring Rock Capital is an investment firm that focuses on security, software, and technology-enabled business services.","Private Equity Firm, Venture Capital",,,,,,,,,,"65,436"
eYantra Industries,https://www.crunchbase.com/organization/eyantra-industries,1,,"Hyderabad, Andhra Pradesh, India","eYantra Industries offers its users with merchandising strategies and solutions to connect customers, employees, and stakeholders in India.",,,1,,1,,,,,,"65,496"
Senseii Ventures,https://www.crunchbase.com/organization/senseii-ventures,5,,"Paris, Ile-de-France, France",Senseii Ventures is an accelerator and a venture capital investment firm that focuses on digital disrupting ideas and projects.,Venture Capital,,4,,1,,,,,,"65,438"
Enzo Coglitore,https://www.crunchbase.com/person/enzo-coglitore,2,,"Saratoga, California, United States",Enzo Coglitore,Individual/Angel,,2,,,,,,,,"65,439"
Theresa E.Gillespie,https://www.crunchbase.com/person/theresa-e-gillespie,,,"Bellevue, Washington, United States","Theresa Gillespie held several executive titles over the course of nearly 15 years at Western Wireless Corporation, including Vice Chairman,...",,,,,,,,,,,"65,440"
Sergey Kosenko,https://www.crunchbase.com/person/sergey-kosenko,1,,,Sergey Kosenko,Individual/Angel,,1,,,,,,,,"65,498"
DIFFERRE CAPITAL,https://www.crunchbase.com/organization/differre-capital,,,"Dubai, Dubai, United Arab Emirates",VENTURE CAPITAL & PRIVATE EQUITY,Venture Capital,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"65,441"
PA Capital,https://www.crunchbase.com/organization/pa-capital,,,"Richmond, Virginia, United States",PA Capital is a private equity investment firm.,Private Equity Firm,Private Equity,,,,,,,,,"65,442"
JMT Beteiligungs-GmbH,https://www.crunchbase.com/organization/jmt-beteiligungs-gmbh,1,,"Rohr, Oberosterreich, Austria",Der Schwerpunkt der JMT-Beteiligungs GmbH liegt im Geschäftsfeld der strategischen Entwicklung von Gewerbe- und Wohnimmobilien.,Family Investment Office,,1,,,,,,,,"65,500"
Gianluca D'Agostino,https://www.crunchbase.com/person/gianluca-dagostino,1,,"Milan, Lombardia, Italy",Gianluca D'Agostino is the Founder and Managing Partner of The Techshop. He previously worked at Bango as a Non Executive Director. Gianluca...,"Investment Partner, Individual/Angel",,1,3,,,,,,,"65,443"
INNOVEST Middle East,https://www.crunchbase.com/organization/innovest-middle-east,2,,"Dubai, Dubai, United Arab Emirates",INNOVEST Middle East is an Investment Firm that incubates the lean expansion of high potential startups across the Middle East region.,Incubator,Seed,2,,2,,,,,,"65,444"
Tuan Sing Holdings,https://www.crunchbase.com/organization/tuan-sing-holdings,,,"Singapore, Central Region, Singapore",The current name was adopted in 1983 and it has been an investment holding company .,Private Equity Firm,,,,,,,,,,"65,445"
Sudarshan Sridharan,https://www.crunchbase.com/person/sudarshan-sridharan,1,,"Charlotte, North Carolina, United States",Sudarshan Sridharan,Individual/Angel,,1,,,,,,,,"65,446"
Mark Tluszcz,https://www.crunchbase.com/person/mark-tluszcz,2,,"Luxembourg, Luxembourg, Luxembourg",Mark Tluszcz has served as a member of the Company's board of directors since June 2010 and has served as their Chairman since February 2016...,"Investment Partner, Individual/Angel",,2,21,,,,,,,"65,447"
Alexander Hars,https://www.crunchbase.com/person/alexander-hars,11,,"Gothenburg, Vastra Gotaland, Sweden",Alexander Hars - Board member @ Zalster,Individual/Angel,Seed,8,,1,,,,,,"65,450"
The Lewin Group,https://www.crunchbase.com/organization/the-lewin-group,1,,"Falls Church, Virginia, United States",The Lewin Group is a premier national health care and human services consulting firm.,,,1,,,,,,,,"65,451"
Nuernberger Versicherung,https://www.crunchbase.com/organization/nuernberger-versicherung,,,"Nürnberg, Bayern, Germany",Nuernberger Versicherung is an insurance company that engages in the provision of insurance and financial services.,,,,,,,,,,,"65,452"
Bouygues Telecom Initiatives,https://www.crunchbase.com/organization/bouygues-telecom-initiatives,16,3,"Meudon, Ile-de-France, France",BTI is the investment fund capital risk Bouygues Telecom provides startups in seed capital needed and facilitates.,Micro VC,,14,,3,,3,,,,"65,453"
FinLab EOS VC,https://www.crunchbase.com/organization/finlab-eos-vc,3,,"Frankfurt, Hessen, Germany","FinLab EOS VC Fund is a partnership between Block.one and FinLab, an investor in financial services technologies and blockchain globally.",Venture Capital,,3,,1,,,,,,"65,507"
DominateFund,https://www.crunchbase.com/organization/dominatefund,4,1,"San Francisco, California, United States",DominateFund is a strategic venture capital fund that coaches early-stage startups on how to capture attention and accelerate their growth.,Venture Capital,Seed,4,,,1,1,,,,"65,435"
Wheelhouse Investment Partners,https://www.crunchbase.com/organization/wheelhouse-investment-partners,2,,"Melbourne, Victoria, Australia",Wheelhouse Investment Partners (Wheelhouse Partners) is a boutique asset manager with a mission to improve investment outcomes.,Venture Capital,,2,,,,,,,,"65,454"
Sanjay Dutt,https://www.crunchbase.com/person/sanjay-dutt,1,,"Mumbai, Maharashtra, India",Mr. Sanjay Dutt is the Managing Director and Chief Executive Officer of TATA Realty And Infrastructure Limited (TRIL) and Tata Housing Devel...,Individual/Angel,,1,,,,,,,,"65,455"
Luke Finney,https://www.crunchbase.com/person/luke-finney,,,"San Francisco, California, United States",Luke Finney is the Co-Founder at Terminal. He attended Stanford University Graduate School of Business.,,,,,,,,,,,"65,456"
SRA Holdings,https://www.crunchbase.com/organization/sra-holdings,3,,"Tokyo, Tokyo, Japan","Systems development, system operations and infrastructure development, and product sales businesses in Japan and internationally.",,,1,,,,,,,,"65,457"
Jaclyn Rice Nelson,https://www.crunchbase.com/person/jaclyn-rice-nelson,4,,"San Francisco, California, United States",Jaclyn Rice Nelson is a Co-founder at Tribe AI. Jaclyn previously worked at Nova Credit as a Head of Business Operations & Growth. Attended ...,Individual/Angel,,4,,,2,,,,,"65,458"
Fab Ventures,https://www.crunchbase.com/organization/fab-ventures,1,,,Fab Ventures is an investment firm.,,,1,,,,,,,,"65,459"
Beam Capital,https://www.crunchbase.com/organization/beam-capital,2,1,"Central, Hong Kong Island, Hong Kong",Beam Capital is an investment firm.,Venture Capital,,2,,,,1,,,,"65,461"
Venture Center,https://www.crunchbase.com/organization/venture-center-d17f,4,,"Pune, Maharashtra, India",Venture Center is a non-profit business incubator,Incubator,,4,,4,,,,,,"65,463"
FinHub Global,https://www.crunchbase.com/organization/finhub-global,2,,"San Francisco, California, United States","FinHub Global is a FinTech company builder, developing business opportunities around the world.",Incubator,Seed,2,,,1,,,,,"65,515"
SigmaBleyzer,https://www.crunchbase.com/organization/sigmableyzer,,,"Houston, Texas, United States",SigmaBleyzer is a private equity firm with an investment and operating history since 1994. With offices in Texas and throughout Eastern,Private Equity Firm,Private Equity,,,,,,,,,"65,465"
Consilium SGR pA,https://www.crunchbase.com/organization/consilium-sgr-pa,,,"Milan, Lombardia, Italy","Consilium SGR is a private equity firm specializing in middle market, mature, turnaround, buyouts and recapitalization investments. ",Private Equity Firm,Private Equity,,,,,,,,,"65,466"
Brian Goldfarb,https://www.crunchbase.com/person/brian-goldfarb,3,1,"Seattle, Washington, United States",Brian Goldfarb is the Chief Marketing Officer of SolarWinds. He previously worked at Tenable as a Chief Marketing Officer. Brian Goldfarb at...,Individual/Angel,Seed,3,,,,1,,,,"65,467"
Troy Osinoff,https://www.crunchbase.com/person/troy-osinoff-7f3f,2,,"New York, New York, United States",Troy Osinoff is the Co-Founder at Zurp and JUICE. Troy previously worked at BuzzFeed as a Head of Customer Acquisition. He attended Ithaca C...,Individual/Angel,,2,,,,,,,,"65,470"
Braxton Berrios,https://www.crunchbase.com/person/braxton-berrios,1,,,Braxton Berrios,Individual/Angel,,1,,,,,,,,"65,471"
Sean Chou,https://www.crunchbase.com/person/sean-chou,3,,"Greater Chicago Area, United States, North America",Sean Chou is the CEO and Co-founder of Catalytic. He attended the University of Illinois Urbana-Champaign.,Individual/Angel,,2,,,,,,,,"65,518"
Tianjin Haida Venture Capital Management,https://www.crunchbase.com/organization/tianjin-haida-venture-capital-management,6,,"Tianjin, Guangdong, China",Tianjin Haida Venture Capital Management operates as an investment company,Venture Capital,,6,,4,,,,,,"65,522"
Girish Rao,https://www.crunchbase.com/person/girish-rao-2,,,"Bengaluru, Karnataka, India","Girish Rao, Managing Director Vidal Health has more than 25 years of experience in Customer Service, Sales and Marketing functions. Mr. Giri...",Investment Partner,,,2,,,,,,,"65,472"
UNCTAD,https://www.crunchbase.com/organization/unctad,1,,"Geneva, Geneve, Switzerland","UNCTAD is an intergovernmental body that provides analysis, consensus-building, and technical assistance services on trade & development.",Government Office,,1,,1,1,,,,,"65,473"
Almond Tree Capital Fund,https://www.crunchbase.com/organization/almond-tree-capital-fund,7,,"Davis, California, United States",Almond Tree Capital LLC is a venture capital firm specializing in investments in startups and health technology.,Venture Capital,,4,,,,,,,,"65,474"
Mavericks Renewable Energy,https://www.crunchbase.com/organization/mavericks-renewable-energy-92ff,,,"San Francisco, California, United States",Renewable Energy and MicroGrid Financing,Investment Bank,Debt,,,,,,,,,"65,475"
Ticketmaster Online-Citysearch,https://www.crunchbase.com/organization/ticketmaster-online-citysearch,,,"Pasadena, California, United States",Ticketmaster Online-Citysearch is the leading local network enabling people to get the most out of their city.,,,,,,,,,,,"65,528"
Peter Henshaw,https://www.crunchbase.com/person/peter-henshaw-22dc,,,"Malvern, Victoria, Australia",Peter Henshaw is the current CEO of Ultradata.,,,,,,,,,,,"65,478"
Andrei Bara,https://www.crunchbase.com/person/andrei-bara,5,,"United States, North America",Andrei Bara,"Investment Partner, Individual/Angel",,5,3,,,,,,,"65,479"
HU Investments,https://www.crunchbase.com/organization/hu-investments,4,,"Montclair, New Jersey, United States",HU Investments seeks to invest in early-stage companies that are primed for growth.,Micro VC,,3,,,,,,,,"65,538"
Rick Magnuson,https://www.crunchbase.com/person/rick-magnuson,2,1,"San Francisco Bay Area, California, United States","Rick Magnuson is Managing Director of Orpheum Capital, an investment fund investing in seed and early-stage venture deals.  Rick was with Me...",Individual/Angel,"Early Stage Venture, Seed",2,,,,1,,,,"65,480"
Dave Anderson,https://www.crunchbase.com/person/dave-anderson,,,,Dave Anderson joined sutter hill in 1971 from Watkins Johnsons Company where he worked as their solid state division. He graduated in ele...,,,,,,,,,,,"65,540"
NUMBER42,https://www.crunchbase.com/organization/viassos-enterprises,,,,NUMBER42 is a diversified company focused on driving digital transformation in frontier markets.,,,,,,,,,,,"65,481"
Jonathan Qiu,https://www.crunchbase.com/person/jonathan-qiu-31ef,,,,"Jonathan Qiu is currently the Partner of Meridian Capital Asia, responsible for investments in all AI related areas. He holds a bachelor's d...",,,,,,,,,,,"65,482"
NFVentures,https://www.crunchbase.com/organization/nf-ventures-9531,1,,,NFVentures is a blockchain investment institution that specializes on blockchain industry investment and project stimulation.,Venture Capital,Early Stage Venture,1,,,,,,,,"65,484"
Family's Venture Capital,https://www.crunchbase.com/organization/familys-venture-capital,3,3,"Berlin, Berlin, Germany",Family’s Venture Capital GmbH is a principal investment firm.,Venture Capital,,3,,1,,3,,,,"65,541"
Laksh Vaaman Sehgal,https://www.crunchbase.com/person/laksh-vaaman-sehgal,2,,"Delhi, Delhi, India",Laksh Vaaman Sehgal is a Vice Chairman at Samvardhana Motherson International Ltd.,Individual/Angel,,2,,,,,,,,"65,543"
Nader Motamedy,https://www.crunchbase.com/person/nader-motamedy-ab57,,,,"Nader Motamedy is a Managing Partner at Safar Partners. Prior to founding Safar, and until January 1, 2018, Nader was Senior Founding Partne...",Investment Partner,,,3,,,,,,,"65,545"
Yair Landau,https://www.crunchbase.com/person/yair-landau,3,,"Los Angeles, California, United States","Yair Landau is the founder of Mass Animation, a digital entertainment and wiki movie site, and a partner at MK Capital.  He founded Mass Ani...","Investment Partner, Individual/Angel",Seed,3,3,,1,,,,,"65,486"
Onward Investors,https://www.crunchbase.com/organization/onward-investors,,,"Minneapolis, Minnesota, United States",Onward Investors is a commercial real estate investment firm that acquires and improves properties in recovering markets for its investors.,,,,,,,,,,,"65,546"
Inbio Ventures,https://www.crunchbase.com/organization/inbio-ventures,15,9,"Moscow, Moscow City, Russian Federation",Inbio Ventures is a venture capital firm that seeks to invest early stage and startups,Venture Capital,,10,,1,3,9,,,,"65,487"
La Vida es Chula,https://www.crunchbase.com/organization/la-vida-es-chula,1,,"Barcelona, Catalonia, Spain",La Vida es Chula,,,1,,1,,,,,,"65,488"
St. John's College,https://www.crunchbase.com/organization/st-johns-college-annapolis-santa-fe,1,,"Annapolis, Maryland, United States","Excellence of intellect and imagination. These qualities of mind are the hallmark of a St. John's education, achieved through intensive",,,1,,,,,,,,"65,489"
Miguel Valls,https://www.crunchbase.com/person/miguel-valls,1,,"San Francisco, California, United States",Miguel Valls is a Board Director at Tech Barcelona.,Individual/Angel,,1,,,,,,,,"65,490"
WSM Capital,https://www.crunchbase.com/organization/wsmcapital,1,1,"Los Gatos, California, United States",WSM Capital is a private equity firm invests in payment and other technology companies.,Private Equity Firm,Private Equity,1,,,,1,,,,"65,491"
Gaurav Chopra,https://www.crunchbase.com/person/gaurav-chopra,1,,"New Delhi, Delhi, India","Gaurav Chopra is the founder of IndiaLends, a credit underwriting and analytics platform based in India that has witnessed exponential growt...",Individual/Angel,,1,,,,,,,,"65,473"
Hasan Zainal,https://www.crunchbase.com/person/hasan-zainal,,,"Kuwait, Al Kuwayt, Kuwait",Hasan Zainal is the founder and managing partner at Arzan VC. Attended at INSEAD.,Investment Partner,,,1,,,,,,,"65,492"
Incredible Capital,https://www.crunchbase.com/organization/incredible-capital,2,1,"Kirkland, Washington, United States",Kirkland based investment fund focused on helping software companies in the Microsoft eco-system be more successful.,Venture Capital,,2,,2,,1,,,,"65,493"
Maxima Capital Management,https://www.crunchbase.com/organization/maxima-capital-management,5,3,"Taipei, T'ai-pei, Taiwan",Maxima Capital Management is a company that offers management services to its clients.,Private Equity Firm,"Late Stage Venture, Private Equity",3,,,,3,,,,"65,553"
Leonid Melamed,https://www.crunchbase.com/person/leonid-melamed,,,"Moscow, Moscow City, Russian Federation",Leonid has over 25 years of management experience in large companies in various sectors of the market. He currently is a member of the Board...,,,,,,,,,,,"65,496"
Yang Bin Kwok,https://www.crunchbase.com/person/kwok-yang-bin,9,1,"Singapore, Central Region, Singapore",Yang Bin Kwok,"Investment Partner, Individual/Angel",,8,1,,,1,,,,"65,481"
Shahriyar Rahmati,https://www.crunchbase.com/person/shahriyar-rahmati,,,"London, England, United Kingdom",Mr. Rahmati is responsible for portfolio company financial oversight and controls as well as leading financial and operational due diligence...,,,,,,,,,,,"65,498"
Brendon Blacker,https://www.crunchbase.com/person/brendon-blacker,,,"Singapore, Asia",Brendon Blacker is Managing Partner at Delivery Hero Ventures.,Investment Partner,,,9,,,,,,,"65,554"
Werner Capital,https://www.crunchbase.com/organization/werner-capital,,,"London, England, United Kingdom","Werner Capital is a family office with investments focused on recycled paper, recycled plastic, and ConTech.",Family Investment Office,,,,,,,,,,"65,556"
Segantii India Mauritius,https://www.crunchbase.com/organization/segantii-india-mauritius,2,2,,Segantii India Mauritius operates as an investment firm.,Venture Capital,,2,,,,2,,,,"65,499"
The Kimberly-Clark Digital Innovation Lab (D'Lab),https://www.crunchbase.com/organization/the-kimberly-clark-digital-innovation-lab,,,"Chicago, Illinois, United States",The D’Lab is K-C's initiative to find startups with disruptive technologies and license their capabilities for their K-C brands.,Incubator,,,,,,,,,,"65,558"
SIDA,https://www.crunchbase.com/organization/sida,,,"Stockholm, Stockholms Lan, Sweden","Sida, is a government agency working on behalf of the Swedish parliament and government, with the mission to reduce poverty in the world.",,,,,,,,,,,"65,500"
Afonso Campos,https://www.crunchbase.com/person/afonso-campos,,,,Afonso Campos of Kingsway Capital.,Investment Partner,,,2,,,,,,,"65,503"
Sameer Narula,https://www.crunchbase.com/person/sameer-narula,,,"Singapore, Asia","Sameer is the founder and Managing Partner of  August One, a Private Investment firm committed to preserve the legacies, serve the aspiratio...",Investment Partner,"Private Equity, Venture",,1,,,,,,,"65,505"
RiverRock Funds,https://www.crunchbase.com/organization/riverrock-funds,,,"Austin, Texas, United States",RiverRock Funds is an alternative investment manager focused on providing non-correlated investment solutions.,Private Equity Firm,,,,,,,,,,"65,507"
Kinnow VC,https://www.crunchbase.com/organization/kinnow-vc,4,,"Pakistan Nunt, Punjab, Pakistan",Kinnow VC is an investment firm.,Venture Capital,Early Stage Venture,4,,,,,,,,"65,508"
SPRIX,https://www.crunchbase.com/organization/sprix,1,,"Toshima, Tokyo, Japan",SPRIX is a provider of educational IT services.,,,1,,1,,,,,,"65,509"
RÉGION OCCITANIE,https://www.crunchbase.com/organization/region-occitanie,4,1,"Toulouse, Midi-Pyrenees, France","RÉGION OCCITANIE provides authority over economic development, long-term land use planning, and transportation.",Government Office,,4,,1,,1,,,,"65,510"
iiiNNO,https://www.crunchbase.com/organization/iiinno,1,,"Taipei, T'ai-pei, Taiwan","iiiNNO is a startup launchpad company, and we co-create with startup founder to achieve 10X.",Angel Group,"Early Stage Venture, Seed",1,,,,,,,,"65,511"
Big Candle Capital,https://www.crunchbase.com/organization/big-candle-capital,1,,"Singapore, Central Region, Singapore",Big Candle Capital is a crypto venture capital investment firm that invests in blockchain companies.,"Private Equity Firm, Venture Capital",,1,,,,,,,,"65,573"
Erik Jansen,https://www.crunchbase.com/person/eric-jansen,3,2,"New York, United States, North America",Erik Jansen is the Chairman and Co-Founder of Metafyre. He previously worked at Ultra Capital (Distributed Infrastructure Investments) as a ...,Individual/Angel,Seed,3,,,,2,,,,"65,513"
MEG INTERNATIONAL,https://www.crunchbase.com/organization/meghna-international,4,,"Dubai, Dubai, United Arab Emirates",Global Accelerator Hedge Fund,Hedge Fund,Seed,3,,4,,,,,,"65,514"
Arnie Bellini,https://www.crunchbase.com/person/arnie-bellini,1,,"Tampa, Florida, United States",Arnie Bellini - Managing Partner @ Bellini Capital,"Investment Partner, Individual/Angel",,1,3,1,,,,,,"65,515"
Grady Laksmono,https://www.crunchbase.com/person/grady-laksmono,,,"Jakarta, Jakarta Raya, Indonesia",Entrepreneur. Innovator.,,,,,,,,,,,"65,517"
Jason Stockwood,https://www.crunchbase.com/person/jason-stockwood,6,,"London, England, United Kingdom","Jason Stockwood is a Transformational Leaders Fellowship at Blavatnik School of Government, University of Oxford.",Individual/Angel,Seed,5,,,1,,,,,"65,516"
