Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Martin Torres Cava,https://www.crunchbase.com/person/martin-torres-cava-b136,1,,"Lima, Lima, Peru","Doctor specialized in Diagnostic Imaging with more than 25 years of experience, also specialized in Breast Radiology, Occupational Health an...",Individual/Angel,Seed,1,,1,,,,,,"131,465"
Rodrigo Guimaraes,https://www.crunchbase.com/person/rodrigo-guimarães,,,"Lisboa, Lisboa, Portugal","Rodrigo Guimarães Midas Investimentos, where he was CEO and turned it into one of the leading brokers in Portuguese market, which was acquir...",,,,,,,,,,,"131,510"
Yumeto Utsunomiya,https://www.crunchbase.com/person/yumeto-utsunomiya,,,,Yumeto Utsunomiya is the Manager at Investment Development Department of Mitsui Sumitomo Insurance Capital.,Investment Partner,,,1,,,,,,,"131,466"
Ashwin Krishnan,https://www.crunchbase.com/person/ashwin-krishnan,,,"New York, New York, United States",Founder at SpareHire. Ashwin is a seasoned private equity investor with work experience at some of the world’s leading firms. Currently at A...,Investment Partner,,,2,,,,,,,"131,468"
Andrew Bayliffe,https://www.crunchbase.com/person/andrew-bayliffe,,,"London, England, United Kingdom","Andrew Bayliffe is a venture partner at ATP. With more than 20 years of leadership experience in the biopharmaceutical industry, he possesse...",,,,,,,,,,,"131,470"
Michael Leeman,https://www.crunchbase.com/person/michael-leeman,5,2,"San Diego, California, United States","Michael is the San Diego based Senior VP Business Development for Cognician, a self coaching and behavior change platform based in San Franc...",Individual/Angel,Seed,3,,,,2,,,,"131,515"
Sri Purisai,https://www.crunchbase.com/person/sri-purisai-2,,,"Saratoga, California, United States","Sri Purisai, founder and partner, Riso Capital.",Investment Partner,,,3,,,,,,,"131,471"
Frank Fumarola,https://www.crunchbase.com/person/frank-fumarola,1,,"San Francisco, California, United States","Frank Fumarola is a Sr Director of Product & General Manager at  [Nubank](https://www.crunchbase.com/organization/nubank), focusing on growt...",Individual/Angel,"Convertible Note, Early Stage Venture, Seed",1,,,,,,,,"131,472"
Jason Stiles,https://www.crunchbase.com/person/jason-stiles,,,,Jason Stiles is the CEO of DFE Capital Management.,Investment Partner,,,2,,,,,,,"131,520"
Rei Wang,https://www.crunchbase.com/person/rei-wang,2,,"San Francisco, California, United States",Rei Wang,Individual/Angel,,2,,,1,,,,,"131,473"
CG Holding AS,https://www.crunchbase.com/organization/cg-holding-as,1,1,"Dubai, Dubai, United Arab Emirates","CG Holding AS offer various services including paper recycling and manufacturing and marketing of tableware, dinner-sets, wine glasses.",,,1,,,,1,,,,"131,474"
Royal Doeksen,https://www.crunchbase.com/organization/royal-doeksen,,,"Rotterdam, Zuid-Holland, The Netherlands",Royal Doeksen first established itself in the business of salvage and shell dredging along the Dutch coast before expanding operations more.,,,,,,,,,,,"131,523"
Twenty5Twenty,https://www.crunchbase.com/organization/twenty5twenty,4,1,"Kansas City, Kansas, United States",Twenty5Twenty,,,4,,,,1,,,,"131,524"
Stefan Beiten,https://www.crunchbase.com/person/stefan-beiten,,,"Berlin, Berlin, Germany",Stefan Beiten is the Founder and Managing Partner of Argo Ventures. He previously worked at Stegimondo GmbH as an Investor. Stefan Beiten at...,,Seed,,,,,,,,,"131,525"
Peter Lehn,https://www.crunchbase.com/person/peter-lehn,,,"Toronto, Ontario, Canada",Peter Lehn is a Co-Founder and Chief Technology Officer at Arda Power and a Professor at The University of Toronto. He earned his master's d...,,,,,,,,,,,"131,475"
Tony Ling,https://www.crunchbase.com/person/tony-ling,1,,"Burlingame, California, United States",Tony Ling is a Venture Partner at SparkLabs Taipei. Mr. Ling holds an M.B.A from the Harvard Business School and an A.B. in Economics from H...,Individual/Angel,,1,,,,,,,,"131,526"
Fuzhou Financial Holdings,https://www.crunchbase.com/organization/fuzhou-financial-holdings,1,,"Fuzhou, Jiangxi, China",Fuzhou Financial Holdings Fuzhou Trust Investment Company.,Private Equity Firm,,1,,1,,,,,,"131,476"
Maximilian Odendahl,https://www.crunchbase.com/person/maximilian-odendahl,1,,"Cologne, Nordrhein-Westfalen, Germany",Maximilian Odendahl - CEO & Co-Founder @ Silexica,Individual/Angel,,1,,,,,,,,"131,478"
Courtney Nichols Gould,https://www.crunchbase.com/person/courtney-nichols-gould,1,,,"Courtney Nichols Gould is the Co-Founder and CEO of Smarty Pants, Currently, she serves as a Board Member at UFI Ventures.",Individual/Angel,,1,,,1,,,,,"131,479"
Atul Parihar,https://www.crunchbase.com/person/atul-parihar-229f,,,"New Delhi, Delhi, India",Atul Parihar is the Co-Founder and CEO at WitArist - IT Services. Atul attended Uttaranchal University.,,,,,,,,,,,"131,480"
Maria Intscher,https://www.crunchbase.com/person/maria-intscher,,,"New York, New York, United States","Maria Intscher-Owrang is the Co-Founder & CEO at Simplifyber. He attended Central Saint Martins, University of The Arts London.",,,,,,,,,,,"131,481"
Xiamen Yongjing Investment Holding,https://www.crunchbase.com/organization/xiamen-yongjing-investment-holding,1,,,Xiamen Yongjing Investment Holding is an investment company.,,,1,,,,,,,,"131,532"
George Zamfir,https://www.crunchbase.com/person/george-zamfir,1,,"Mississauga, Ontario, Canada","George Zamfir builds digital products that accessible to all people regardless of their abilities, devices and screen sizes. At Good Wally h...",Individual/Angel,,1,,,,,,,,"131,533"
Klaas de Boer,https://www.crunchbase.com/person/klaas-de-boer,,,"London, England, United Kingdom",Klaas de Boer - Chairman @ General Fusion,Investment Partner,,,11,,,,,,,"131,482"
Heba Ali,https://www.crunchbase.com/person/heba-ali-heba-ali,,,"London, England, United Kingdom",Heba Ali is a Partner at Endure Capital.,Investment Partner,,,5,,,,,,,"131,534"
David Johnson,https://www.crunchbase.com/person/david-johnson-de8a,,,,David Johnson is the CEO and President at Wizard Software Solutions.,,,,,,,,,,,"131,483"
James Martin Sr.,https://www.crunchbase.com/person/james-martin,1,1,"San Diego, California, United States","James Martin is an innovative business strategist and leader who combines nearly two decades of experience providing technical consultation,...",Individual/Angel,"Early Stage Venture, Seed",1,,,,1,,,,"131,484"
Moshe Bar-Niv,https://www.crunchbase.com/person/moshe-bar-niv,,,,Mr. Moshe Bar-Niv is the founder of Ascend Technology Ventures and serves as its General Partner. Mr. Bar-Niv has over 20 years of experienc...,Investment Partner,,,3,,,,,,,"131,537"
Ascent Capital,https://www.crunchbase.com/organization/ascent-capital-e76e,1,,,Family office,,,1,,1,,,,,,"131,539"
Allen Duan,https://www.crunchbase.com/person/allen-duan,,,"New York, New York, United States",Allen Duan is the General Partner at B Capital Group.,Investment Partner,,,1,,,,,,,"131,540"
The Eveson Trust,https://www.crunchbase.com/organization/the-eveson-trust,1,,"Worcester, Massachusetts, United States",The Eveson Trust supports financial services from charitable organizations.,,,1,,1,,,,,,"131,541"
Welight,https://www.crunchbase.com/organization/welight-6be6,1,,"São Paulo, Sao Paulo, Brazil",Welight engages in the blockchain technology solutions.,,,1,,,,,,,,"131,545"
Yuanchuang Investment Management,https://www.crunchbase.com/organization/yuanchuang-investment-management,1,1,"Qingdao, Fujian, China","Yuanchuang Investment Management is entrusted to manage the investment business of investment enterprises, provide investment consulting.",Venture Capital,,1,,,,1,,,,"131,488"
Eric Arnson,https://www.crunchbase.com/person/eric-arnson,,,"Lake Forest, Illinois, United States","Eric is Managing Partner of Originate Ventures, a venture capital investment firm he cofounded in 2007 that targets early-stage companies. A...",Investment Partner,,,2,,,,,,,"131,489"
Rafael Poeckling,https://www.crunchbase.com/person/rafael-poeckling,,,"Amsterdam, Noord-Holland, The Netherlands",Mr Poeckling is a C-level executive with a tenured track record in growing mid-to large enterprises in consumer electronics. Mr. Poeckling h...,,,,,,,,,,,"131,490"
Jon Skinner,https://www.crunchbase.com/person/jon-skinner-9508,,,,Jon Skinner joined Sublime Text as Founder.,,,,,,,,,,,"131,491"
Bryant Park Ventures,https://www.crunchbase.com/organization/bryant-park-ventures,1,1,"Darien, Connecticut, United States",Bryant Park Ventures is a company that invests in businesses as well as offers them advisory services.,Venture Capital,,1,,,,1,,,,"131,552"
William J. Canastaro,https://www.crunchbase.com/person/william-canastaro,,,"Seattle, Washington, United States",Dr. Canestaro is the Managing Director at Washington Research Foundation.  Dr. Canestaro earned his doctorate from the University of Washin...,Investment Partner,,,1,,,,,,,"131,492"
Daniel Hellerman,https://www.crunchbase.com/person/daniel-hellerman,,,"Atlanta, Georgia, United States","I am a Senior SaaS executive with years of experience in developing innovative, and effective account-based marketing & sales strategies. I ...",,Seed,,,,,,,,,"131,555"
Suraj Sani,https://www.crunchbase.com/person/suraj-sani,2,,"New York, New York, United States",Suraj Sani is the Vice President of First Pioneer Properties.,Individual/Angel,Seed,1,,,,,,,,"131,493"
Roman Rosario,https://www.crunchbase.com/person/roman-rosario,1,,"Davis, California, United States",Co-Founder and Owner at Loan Signing System.,Individual/Angel,,1,,,,,,,,"131,557"
Security Pacific National Bank,https://www.crunchbase.com/organization/security-pacific-national-bank,1,1,"Los Angeles, California, United States",Security Pacific National Bank provides real estate construction loans.,,,1,,,,1,,,,"131,495"
Michael Zoelzer,https://www.crunchbase.com/person/michael-zoelzer,,,"Sunnyvale, California, United States",Michael Zoelzer is Serial Entrepreneur and Angel Investor with Venhack. Nowadays he is the founder of Metacity. Before that Michael founded ...,,,,,,,,,,,"131,496"
J. William Goodhew,https://www.crunchbase.com/person/j-william-goodhew,,,,"J. William (Bill) Goodhew is Vice President of Intelligent Systems Corporation. In 1995, Mr. Goodhew was inducted into the Georgia Techno...",,,,,,,,,,,"131,498"
EPFL Startup Launchpad,https://www.crunchbase.com/organization/epfl-startup-launchpad,1,,"Lausanne, Vaud, Switzerland",EPFL Startup Launchpad empower startups incubated at EPFL by providing funding and support.,University Program,,1,,1,,,,,,"131,499"
Corentin Du Roy,https://www.crunchbase.com/person/corentin-du-roy,,,"London, England, United Kingdom",Corentin du Roy is the Board Member at INELO.,Investment Partner,,,12,,,,,,,"131,500"
Shaker Sadasivam,https://www.crunchbase.com/person/shaker-sadasivam,1,,"Chesterfield, Missouri, United States","Shaker Sadasivam is the Founder / SVP, R&D of MEMC Electronic Materials & he attended Washington University in St. Louis in 1997.",Individual/Angel,Seed,1,,,1,,,,,"131,501"
URJA SOCIAL,https://www.crunchbase.com/organization/urja-social,1,,"Recife, Bahia, Brazil",Information Technology and Services,,,1,,,,,,,,"131,503"
Shanghai Putao Technology,https://www.crunchbase.com/organization/shanghai-putao-technology,2,,"Shanghai, Shanghai, China","Shanghai Putao Technology is a company specialized in the research and development and design of technology toys, accessories and software.",,,2,,,,,,,,"131,563"
Heidi Schoonover,https://www.crunchbase.com/person/heidi-schoonover-schoonover,,,"Winston Salem, North Carolina, United States",Heidi Schoonover is the Managing Director of CRA Strategic Programs & Initiatives at Truist,Investment Partner,,,18,,,,,,,"131,504"
Plantree Partners,https://www.crunchbase.com/organization/plantree-partners,6,,,Plantree Partners provides seed investment venture capital to the early-stage start-ups.,Venture Capital,,5,,,,,,,,"131,505"
Douglas Reed,https://www.crunchbase.com/person/douglas-reed,,,"Durham, North Carolina, United States",Douglas Reed is a General Partner at Hatteras Venture Partners and was a Managing Director at Vector Fund Management. He attended The Wharto...,Investment Partner,,,9,,,,,,,"131,507"
Sanjiv Parikh,https://www.crunchbase.com/person/sanjiv-parikh,,,"San Francisco Bay Area, California, United States",Sanjiv Parikh is the Managing Partner - Venture Capital at Avanta Ventures . Sanjiv holds an engineering degree from the University of Calif...,Investment Partner,,,4,,,,,,,"131,510"
Christian Theriault,https://www.crunchbase.com/person/christian-theriault,,,"New York, New York, United States",Christian Theriault is the Entrepreneurial Partner of Material Impact.,Investment Partner,,,1,,,,,,,"131,511"
Richard Marsh,https://www.crunchbase.com/person/richard-marsh,,,"London, England, United Kingdom","Richard Marsh is the Senior Partner, Venture Capital at Molten Ventures.",Investment Partner,,,6,,,,,,,"131,512"
Robert Seidl,https://www.crunchbase.com/person/robert-seidl,,,"San Francisco, California, United States",Robert Seidl is Managing Partner at Motus Ventures.,Investment Partner,,,1,,,,,,,"131,513"
