Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
ORBIT Capital,https://www.crunchbase.com/organization/orbit-capital,13,1,"Prague, Hlavni mesto Praha, Czech Republic",ORBIT is a growth capital provider for successful scale-ups.,"Venture Capital, Venture Debt","Debt, Late Stage Venture, Venture",10,,1,,1,,,,"14,402"
Weiss Asset Management,https://www.crunchbase.com/organization/weiss-asset-management,3,3,"Boston, Massachusetts, United States",Weiss Asset Management is an asset & investment management and market research company.,,,3,,,1,3,,,,"14,403"
Hopewell Fund,https://www.crunchbase.com/organization/hopewell-fund,,,"Washington, District of Columbia, United States","Hopewell Fund is a charitable non-profit organization that incubates new charitable, provides fiscal sponsorships, and makes grants.",Incubator,Grant,,,,,,,,,"14,451"
Conductive Ventures,https://www.crunchbase.com/organization/conductive-ventures,29,3,"Palo Alto, California, United States",Conductive Ventures invests in expansion stage companies with a focus on enterprise software and hardware.,Micro VC,,18,,13,7,3,,,,"14,453"
Fraunhofer Institute for Solar Energy Systems,https://www.crunchbase.com/organization/fraunhofer-institute-for-solar-energy-systems,,,"Freiburg, Baden-Wurttemberg, Germany",Fraunhofer Institute for Solar Energy Systems is the largest solar research institute.,,,,,,,,,,,"14,454"
Hivemind Capital Partners,https://www.crunchbase.com/organization/hivemind-capital-partners,21,,"New York, New York, United States",Hivemind Capital Partners is a blockchain-focused investment business.,Venture Capital,,21,,9,,,,,,"14,404"
Camford Capital,https://www.crunchbase.com/organization/camford-capital,10,1,"Palo Alto, California, United States","Camford Capital is a venture capital firm that invests in Enterprise, Consumer, FinTech, and Healthcare companies.",Venture Capital,,8,,3,,1,,,,"14,406"
OakNorth,https://www.crunchbase.com/organization/oaknorth-bank-0a76,18,4,"London, England, United Kingdom","The UK bank for entrepreneurs, by entrepreneurs.",Investment Bank,,17,,17,,4,,,,"14,407"
Mirae Asset Capital Life Science,https://www.crunchbase.com/organization/mirae-asset-capital-life-science,1,,"New York, New York, United States",Mirae Asset Capital Life Science is an investment company that provides financial solutions for companies prioritizing life science.,,,1,,1,,,,,,"14,408"
IPM Group,https://www.crunchbase.com/organization/ipm-group,13,1,"London, England, United Kingdom","IPM Group is an investment firm that offers a vast range of financial advisory, investment management, and family office services.",Private Equity Firm,,11,,5,1,1,,,,"14,409"
Greenbriar Equity Group,https://www.crunchbase.com/organization/greenbriar-equity-group,11,4,"Rye, New York, United States",Greenbriar Equity Group is a private equity investor focused exclusively across the full spectrum of the global transportation industry.,Private Equity Firm,Private Equity,11,,8,,4,,,,"14,410"
Solidgate,https://www.crunchbase.com/organization/solid-630a,1,,"Limassol, Limassol, Cyprus",Online acquiring & payments,,,1,,,,,,,,"14,411"
Biangejia,https://www.crunchbase.com/organization/biangejia,2,,"Beijing, Beijing, China",Biangejia engages in the field of venture capital projects analysis and information media platform.,Venture Capital,,2,,,,,,,,"14,412"
Entrada Ventures,https://www.crunchbase.com/organization/entrada-ventures,19,1,"Santa Barbara, California, United States","Entrada Ventures is a late seed stage fund that builds companies that succeed in Series Seed, A, and beyond.",Venture Capital,"Early Stage Venture, Seed",13,,11,6,1,,,,"14,465"
HC Surgical Specialist,https://www.crunchbase.com/organization/hc-surgical-specialist,2,,"Singapore, Central Region, Singapore",HC Surgical Specialist is a medical services group primarily engaged in the provision of endoscopic procedures.,,,2,,1,,,,,,"14,414"
House Of Ventures,https://www.crunchbase.com/organization/house-of-ventures,3,,"Los Angeles, California, United States",House Of Ventures invests early in technical founding teams creating the building blocks of the future.,Venture Capital,,3,,,,,,,,"14,415"
OSF Ventures,https://www.crunchbase.com/organization/osf-ventures,29,7,"Peoria, Illinois, United States",OSF strategically invest in the development of technology and devices that could improve health care,Corporate Venture Capital,,24,,7,8,7,,,,"14,416"
Providence Health & Services,https://www.crunchbase.com/organization/providence-health-services,8,1,"Renton, Washington, United States",Providence Health & Services is third largest not-for-profit health system in the United States,,,6,,1,5,1,,,,"14,474"
"Fast Track Initiative, Inc.",https://www.crunchbase.com/organization/fast-track-initiative,60,7,"Hongo, Tokyo, Japan",Fast Track Initiative is a venture capital firm in Japan and the US with an exclusive focus on life sciences and healthcare.,Venture Capital,"Early Stage Venture, Seed",34,,15,1,7,,,,"14,418"
Saint-Gobain NOVA,https://www.crunchbase.com/organization/saint-gobain-nova,13,,"Courbevoie, Ile-de-France, France",Saint-Gobain NOVA is the ventures arm of Saint‑Gobain.,Corporate Venture Capital,Early Stage Venture,10,,5,2,,,,,"14,476"
RiverVest,https://www.crunchbase.com/organization/rivervest,84,27,"St Louis, Missouri, United States",RiverVest is a venture capital firm that focuses on identifying and shaping early-stage life science companies to create shareholder value.,Venture Capital,"Early Stage Venture, Late Stage Venture",48,,19,15,27,,,,"14,419"
Romulus Capital,https://www.crunchbase.com/organization/romulus-capital,72,11,"Cambridge, Massachusetts, United States",Romulus Capital is an American seed- and early-stage venture capital fund that invests in technology companies.,Venture Capital,"Early Stage Venture, Seed",45,,35,16,11,,,,"14,420"
Zhulang,https://www.crunchbase.com/organization/zhulang,1,,"Nanjing, Jiangsu, China",Zhulang is a comprehensive novel-reading platform.,,,1,,1,,,,,,"14,421"
Credit Saison,https://www.crunchbase.com/organization/credit-saison,40,5,"Tokyo, Tokyo, Japan",Credit Saison is a Japanese financial services company.,,,33,,15,,5,,,,"14,422"
Pareto Holdings,https://www.crunchbase.com/organization/pareto-holdings,438,37,"Miami, Florida, United States",Pareto Holdings is an early-stage investment vehicle led by Edward Lando.,Venture Capital,Early Stage Venture,429,,9,52,37,,,,"14,423"
IA Capital Group,https://www.crunchbase.com/organization/inter-atlantic-group,80,19,"New York, New York, United States",IA Capital Group is an investment firm that makes venture and growth capital investments in insurtech and fintech companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",59,,41,14,19,,,,"14,424"
Blue Run Ventures China,https://www.crunchbase.com/organization/blue-run-ventures-china,37,2,"Shanghai, Shanghai, China",Blue Run Ventures China is committed to being the first institutional investor for entrepreneurs.,Venture Capital,,30,,16,,2,,,,"14,425"
1-800-FLOWERS,https://www.crunchbase.com/organization/1-800-flowers-com,6,1,"New York, New York, United States","1-800-FLOWERS.COM is a floral and gift retailer offering fresh flowers, plants, gift baskets, gourmet foods, balloons and plush toys.",,,5,,,2,1,,,,"14,481"
Kevin Efrusy,https://www.crunchbase.com/person/kevin-efrusy,27,3,"Park City, Utah, United States","Kevin Efrusy is the Co-Founder of The Efrusy Family Foundation and a Partner at Accel. Prior to that, he was the CEO and board member, and c...","Investment Partner, Individual/Angel",Seed,19,40,1,3,3,,,,"14,427"
DIF,https://www.crunchbase.com/organization/dif,5,,"Schiphol, Noord-Holland, The Netherlands",DIF is a global infrastructure investor and infrastructure fund manager.,Fund Of Funds,,5,,4,,,,,,"14,426"
The Lubrizol Corp,https://www.crunchbase.com/organization/the-lubrizol-corp,1,,"Wickliffe, Ohio, United States","A Berkshire Hathaway company, is a technology-driven global company",,,1,,1,,,,,,"14,428"
RTA,https://www.crunchbase.com/organization/rta-3,1,,"Dubai, Dubai, United Arab Emirates","It is responsible for planning and executing transport and traffic projects in Dubai, preparing legislation and strategic plans,",,,1,,,,,,,,"14,484"
Morgenthaler Private Equity,https://www.crunchbase.com/organization/morgenthaler-private-equity-2,18,9,"Cleveland, Ohio, United States","Morgenthaler Private Equity focuses on lower middle market leveraged buyouts, recapitalizations, and build-up investments.",Private Equity Firm,,18,,6,,9,,,,"14,429"
Eos Venture Partners,https://www.crunchbase.com/organization/eos-venture-partners,30,3,"London, England, United Kingdom",Eos Venture Partners is a Strategic Venture Capital Fund Focused Exclusively on Insurance,Venture Capital,Early Stage Venture,21,,16,,3,,,,"14,488"
Accenture Song,https://www.crunchbase.com/organization/accenture-interactive,,,"New York, New York, United States","Accenture Interactive helps clients create the best customer experiences on the planet, across the entire customer journey.",,,,,,,,,,,"14,432"
Regeneration.VC,https://www.crunchbase.com/organization/regeneration-vc,17,,"Los Angeles, California, United States",An early-stage venture fund supercharging consumer-powered climate innovation driven by circular and regenerative principles,Venture Capital,Early Stage Venture,13,,7,3,,,,,"14,433"
Yingke Capital,https://www.crunchbase.com/organization/yingke-capital,61,13,"Fuzhou, Jiangxi, China",Yingke Capital is a professional equity investment institution.,Private Equity Firm,,56,,30,1,13,,,,"14,434"
Finberg,https://www.crunchbase.com/organization/finberg,24,1,"Istanbul, Istanbul, Turkey",Finberg is a corporate venture capital firm and a Fibabanka subsidiary.,Corporate Venture Capital,Seed,21,,7,,1,,,,"14,437"
Cold Start Ventures,https://www.crunchbase.com/organization/cold-start,32,1,"New York, New York, United States",Cold Start is a venture builder that incubates and funds mission-oriented companies.,Venture Capital,"Early Stage Venture, Seed",31,,,7,1,,,,"14,439"
We Venture Capital,https://www.crunchbase.com/organization/we-venture-capital,2,,,Early stage diagnostics investor,Corporate Venture Capital,"Early Stage Venture, Venture",2,,2,,,,,,"14,491"
Groupe Casino,https://www.crunchbase.com/organization/groupe-casino-2,1,,"Saint Etienne, Rhone-Alpes, France","Acteur historique de la distribution en France et en Amérique latine, et pionnier de l’innovation depuis1898.",,,1,,,,,,,,"14,492"
Havas Group,https://www.crunchbase.com/organization/havas-worldwide,0,,"New York, New York, United States","Havas Group is a communications groups that help clients cultivate their brand’s reputation, and drive positive change in society.",,,0,,,,,,,,"14,440"
Relish Works,https://www.crunchbase.com/organization/relish-works-inc,15,,"Chicago, Illinois, United States",Relish Works is an innovation hub focused on challenging the status quo and pioneering the next evolution of the food industry.,Accelerator,"Early Stage Venture, Seed",13,,2,9,,,,,"14,441"
Generali Group,https://www.crunchbase.com/organization/generali-group,9,1,"Trieste, Friuli-Venezia Giulia, Italy",The Generali Group is a global insurance firm that offers financial services to its clients.,,,8,,4,,1,,,,"14,442"
SeedFolio,https://www.crunchbase.com/organization/seedfolio,39,,"San Diego, California, United States",SeedFolio is a seed-stage venture capital firm investing in early-stage companies with impact in life sciences and resource efficiency.,Micro VC,,38,,2,5,,,,,"14,443"
Carl Bass,https://www.crunchbase.com/person/carl-bass,7,1,"Berkeley, California, United States",Carl Bass was president and CEO of Autodesk from 2006-2017. He spent 24 years at Autodesk where he held a series of executive positions incl...,Individual/Angel,,6,,,,1,,,,"14,445"
Jenson Funding Partners,https://www.crunchbase.com/organization/jenson-funding-partners,40,,"London, England, United Kingdom",Jenson Funding Partners is a network of finance directors that continues to provide support to the investee companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",36,,33,,,,,,"14,446"
The Draper Richards Kaplan Foundation,https://www.crunchbase.com/organization/the-draper-richards-kaplan-foundation,194,28,"Menlo Park, California, United States",The Draper Richards Kaplan Foundation is a venture capital firm investing in early-stage technology companies.,"Micro VC, Venture Capital",Grant,169,,22,25,28,,,,"14,447"
Digital Garage (TSE: 4819),https://www.crunchbase.com/organization/digital-ga,107,29,"Tokyo, Tokyo, Japan","Digital Garage is a listed company with 4 segments. Marketing Technology, Financial Technology, Long Term & Incubation Techonology","Corporate Venture Capital, Fund Of Funds, Incubator, Venture Capital",,86,,15,8,29,,,,"14,500"
Citigroup Global Markets,https://www.crunchbase.com/organization/citigroup-global-markets,14,8,"New York, New York, United States",Citigroup Global Markets provides world-class products and financing solutions.,Investment Bank,,14,,3,,8,,,,"14,449"
Sport Research Center,https://www.crunchbase.com/organization/sport-research-center,1,,"Birmingham, Birmingham, United Kingdom",Sport Research,,,1,,,,,,,,"14,450"
Vivek Ramachandran,https://www.crunchbase.com/person/vivek-ramachandran-4f9e,1,1,"Singapore, Central Region, Singapore",Vivek Ramachandran is the Founder and CEO of SquareX (Sequoia-funded). He is also (Acquired) Founder of Pentester Academy and Founder of VRN...,Individual/Angel,,1,,,,1,,,,"14,451"
EarlyBird,https://www.crunchbase.com/organization/earlybird-3,5,,"London, England, United Kingdom",EarlyBird is a postal snacking service that delivers healthy snacks to its users doorstep.,,,5,,,,,,,,"14,452"
Brookfield Growth,https://www.crunchbase.com/organization/brookfield-technology-partners,21,3,"Menlo Park, California, United States","Brookfield Growth is the technology investing arm of Brookfield Asset Management, a global investment management firm.",Venture Capital,,17,,11,4,3,,,,"14,504"
Wistron Corporation,https://www.crunchbase.com/organization/wistron-corporation,24,1,"Taipei, T'ai-pei, Taiwan","Wistron Corporation, a Taiwan-based company, provides a range of design, manufacturing, and after sales services for technology products.",,,21,,15,4,1,,,,"14,453"
UNDP,https://www.crunchbase.com/organization/undp,9,,"New York, New York, United States","UNDP is an active United Nations program that focuses on poverty eradication, crisis prevention, and social development.",,,9,,3,,,,,,"14,455"
Fanhua,https://www.crunchbase.com/organization/cninsure,1,,"Guangdong, Jilin, China","Fanhua is a independent online-to-offline (""O2O"") financial services provider. ",,,1,,,,,,,,"14,456"
Topgolf Callaway Brands Corp,https://www.crunchbase.com/organization/callaway-golf,3,,"Carlsbad, California, United States",Topgolf Callaway Brands Corp Company creates products and services designed to make every golfer a better golfer.,,,3,,1,,,,,,"14,457"
#Angels,https://www.crunchbase.com/organization/-angels,40,9,"San Francisco, California, United States",#Angels is a team of operators collaborating to invest in great ideas and teams.,Angel Group,,37,,2,18,9,,,,"14,458"
Florida A&M University – Florida State University College of Engineering,https://www.crunchbase.com/organization/florida-a-m-university-florida-state-university-college-of-engineering,,,"Tallahassee, Florida, United States",The FAMU-FSU College of Engineering is a joint institution of Florida A&M University,,,,,,,,,,,"14,508"
Novastar Ventures,https://www.crunchbase.com/organization/novastar-ventures,49,2,"Nairobi, Nairobi Area, Kenya","Novastar Ventures is a global VC working from the entrepreneurial centres of Lagos, London and Nairobi.",Venture Capital,"Early Stage Venture, Seed, Venture",24,,21,3,2,,,,"14,459"
Expeditions Fund,https://www.crunchbase.com/organization/expeditions-fund,18,3,"Warsaw, Mazowieckie, Poland",Expeditions Fund is a long-term and patient venture capital fund investing in early-stage technology companies globally.,Venture Capital,"Early Stage Venture, Seed",16,,2,1,3,,,,"14,460"
Madison Valley Partners,https://www.crunchbase.com/organization/madison-valley-partners,4,,"Bozeman, Montana, United States",Madison Valley Partners is a investment firm.,,,4,,,,,,,,"14,510"
AUA Private Equity Partners,https://www.crunchbase.com/organization/aua-private-equity-partners,3,1,"New York, New York, United States","At AUA Private Equity, they seek to achieve superior, risk-adjusted returns by harnessing their private equity and operating expertise to",Private Equity Firm,,3,,1,,1,,,,"14,461"
Worthington Industries,https://www.crunchbase.com/organization/worthington-industries,2,,"Columbus, Ohio, United States",Worthington Industries is a global diversified metals manufacturing company.,,,1,,1,,,,,,"14,462"
Comma Capital,https://www.crunchbase.com/organization/comma-capital,19,1,"New York, New York, United States",Comma Capital operates as an early stage venture capital firm.,Venture Capital,Early Stage Venture,18,,1,4,1,,,,"14,463"
LambdaClass,https://www.crunchbase.com/organization/lambdaclass,2,,"Buenos Aires, Distrito Federal, Argentina",LambdaClass is a software development firm that specializes in building scalable backends with functional programming languages.,,,2,,1,,,,,,"14,511"
Jenny Fielding,https://www.crunchbase.com/person/jenny-fielding,8,,"New York, New York, United States","Jenny Fielding is the founder and Managing Partner of The Fund, a pre-seed fund supported by founders and operators. She spent 7.5 Years as ...","Investment Partner, Individual/Angel",,8,340,,5,,,,,"14,465"
Travis Kalanick,https://www.crunchbase.com/person/travis-kalanick,18,8,"Beverly Hills, California, United States",Travis Kalanick is a CEO at City Storage Systems. He is a co-founder and the former CEO of Uber Technologies Inc. Travis Kalanick is an entr...,"Investment Partner, Individual/Angel",Seed,13,2,1,2,8,,,,"14,512"
Antares Capital,https://www.crunchbase.com/organization/antares-capital-lp,4,,"Chicago, Illinois, United States",Antares Capital is a financial services company offering cash flow lending and financing solutions.,Venture Debt,,3,,2,,,,,,"14,466"
Izaki Ventures,https://www.crunchbase.com/organization/izaki-ventures,5,,"Tel Aviv, Tel Aviv, Israel","Angel investor, focusing on Climatech, Energy, Food, Agriculture, and Supply Chain startups.","Family Investment Office, Private Equity Firm, Secondary Purchaser, Venture Capital","Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",5,,,1,,,,,"14,467"
Edgard Corona,https://www.crunchbase.com/person/edgard-corona,3,,"São Paulo, Sao Paulo, Brazil","Edgard Gomes Corona, founding partner and CEO of Smart Fit, has more than 30 years of experience in the fitness industry. In 2009, he create...",Individual/Angel,"Early Stage Venture, Seed",3,,,,,,,,"14,468"
Steel Perlot,https://www.crunchbase.com/organization/steel-perlot,9,,"New York, New York, United States",Steel Perlot is a management company investing and incubating companies to solve the world's most technical problems.,"Accelerator, Incubator",,9,,1,1,,,,,"14,469"
EREN Groupe,https://www.crunchbase.com/organization/eren-groupe,6,,"Luxembourg, Luxembourg, Luxembourg","EREN Groupe is recognized as a key player in renewable energy production, mainly in the wind and photovoltaic sectors.",,,5,,3,,,,,,"14,517"
Nomura Holdings,https://www.crunchbase.com/organization/nomura-securities,32,15,"Chuo, Hokkaido, Japan","Nomura Holdings is one of the largest global investment banking and securities firms, is represented in The Americas by Nomura Holding",Investment Bank,"Early Stage Venture, Late Stage Venture, Seed",30,,11,1,15,,,,"14,470"
MGA Ventures,https://www.crunchbase.com/organization/mga-ventures,3,,"Mumbai, Maharashtra, India","MGA Ventures focus on public & private equity investments, venture debt & business collaboration opportunities in India & abroad.",Venture Capital,"Debt, Early Stage Venture",3,,,,,,,,"14,518"
L'Occitane en Provence,https://www.crunchbase.com/organization/loccitane-en-provence,7,,"Montréal, Quebec, Canada",L'Occitane en Provence is a natural cosmetics and well-being products manufacturer and retailer.,,,1,,2,,,,,,"14,471"
Webroot,https://www.crunchbase.com/organization/webroot,2,1,"Broomfield, Colorado, United States",Webroot is a software company that offers cybersecurity and security intelligence services.,,,2,,1,,1,,,,"14,519"
Private Capital Northwest,https://www.crunchbase.com/organization/private-capital-northwest,,,"Lynnwood, Washington, United States",Private Capital Northwest is a private money lender that funds asset-based real estate loans on commercial and investment property.,,,,,,,,,,,"14,472"
Life Technologies,https://www.crunchbase.com/organization/life-technologies,4,1,"Carlsbad, California, United States","Life Technologies is a biotechnology company involved in the fields of scientific research, genetic analysis and applied sciences.",,,3,,1,,1,,,,"14,474"
Viola Group,https://www.crunchbase.com/organization/viola-group,8,1,"Herzliya, Tel Aviv, Israel",Viola is a technology-focused investment group with over $3 billion assets under management.,"Entrepreneurship Program, Private Equity Firm, Venture Capital","Debt, Early Stage Venture, Late Stage Venture, Private Equity",6,,2,,1,,,,"14,475"
Various,https://www.crunchbase.com/organization/various,2,1,"Boca Raton, Florida, United States",Various is an internet-based social networking and multimedia entertainment company operating adult and non-adult sites.,,,2,,,,1,,,,"14,476"
First Check Ventures,https://www.crunchbase.com/organization/first-check-ventures,41,2,"San Juan, NA - Puerto Rico, Puerto Rico",First Check Ventures is dedicated to investing in early stage startups across the globe,"Angel Group, Micro VC, Syndicate, Venture Capital","Early Stage Venture, Seed, Venture",35,,6,2,2,,,,"14,477"
NEX Group,https://www.crunchbase.com/organization/nex-group,11,5,"London, England, United Kingdom",NEX is a technology-based services company that offers customers better ways to execute trades and manage risk.,,,8,,2,,5,,,,"14,479"
Kuaile Nongjia,https://www.crunchbase.com/organization/kuaile-nongjia,1,,"Beijing, Beijing, China",Kuaile Nongjia is an online store for consumer goods.,,,1,,1,,,,,,"14,480"
Aperture Venture Partners,https://www.crunchbase.com/organization/aperture-venture-partners,57,23,"New York, New York, United States","Aperture Venture Partners is a New York-based venture capital focused on medical device, pharmaceutical, healthcare, and diagnostic sectors.",Micro VC,"Early Stage Venture, Late Stage Venture",37,,5,1,23,,,,"14,524"
70Ventures,https://www.crunchbase.com/organization/70ventures,41,1,"Vilnius, Vilniaus Apskritis, Lithuania",Revenue Accelerator for Early-Stage B2B Startups,Accelerator,,32,,12,,1,,,,"14,482"
L-Bank,https://www.crunchbase.com/organization/l-bank,21,3,"Karlsruhe, Baden-Wurttemberg, Germany","The L-Bank is committed to ensuring a high-performing economy, a high quality of life and a secure future.","Government Office, Investment Bank",Early Stage Venture,18,,11,,3,,,,"14,483"
Peet's Coffee & Tea,https://www.crunchbase.com/organization/peets-coffee-tea,1,1,"Roseville, California, United States","Peet's Coffee & Tea, Inc. is the premier specialty coffee and tea company in the United States.",,,1,,1,,1,,,,"14,526"
Heights Capital Management,https://www.crunchbase.com/organization/heights-capital-management,20,12,"San Francisco, California, United States","Heights Capital Management, Inc. is a private equity firm specializing in private investments in public equity in emerging growth",Private Equity Firm,"Late Stage Venture, Private Equity",17,,3,1,12,,,,"14,485"
Brocade Communications Systems,https://www.crunchbase.com/organization/brocade-communications-systems,4,3,"San Jose, California, United States",Brocade Communications Systems Brocade offers data center networking solutions that enable organizations to manage information assets.,,,4,,2,,3,,,,"14,534"
ELEKS,https://www.crunchbase.com/organization/eleks-inc,1,,"Lviv, L'vivs'ka Oblast', Ukraine",YOUR TECHNOLOGY PARTNER FOR SOFTWARE INNOVATION AND MARKET-LEADING SOLUTIONS,,,1,,,1,,,,,"14,486"
Tohoku University Venture Partners,https://www.crunchbase.com/organization/tohoku-university-venture-partners,38,1,"Sendai-shi, Miyagi, Japan",Tohoku University Venture Partners is a venture capital corporation for startup innovation.,Venture Capital,,28,,20,,1,,,,"14,487"
Manatt Venture Fund,https://www.crunchbase.com/organization/manatt-venture-fund,66,22,"Los Angeles, California, United States","The Manatt Venture Fund is the investment arm of Manatt, Phelps & Philips, LLP, a Los Angeles-based law firm.","Corporate Venture Capital, Venture Capital","Early Stage Venture, Late Stage Venture",61,,1,15,22,,,,"14,488"
Oliver Jung,https://www.crunchbase.com/person/oliver-jung,54,19,"London, England, United Kingdom",Oliver is a global investor and entrepreneur based in Tel Aviv. Oliver is investing in US and China based companies and helps them to go int...,Individual/Angel,Seed,50,,1,10,19,,,,"14,489"
DNB,https://www.crunchbase.com/organization/dnb-nor,29,8,"Oslo, Oslo, Norway","DNB is a financial services group that offers financial services through mobile, online banking, bank offices, and international offices.",Venture Debt,Debt,25,,6,,8,,,,"14,491"
Alaska Air Group,https://www.crunchbase.com/organization/alaska-air-group,2,,"Seattle, Washington, United States",Alaska Airlines is the eighth-largest U.S. airline based on passenger traffic and is the dominant U.S. West Coast air carrier.,,,1,,1,,,,,,"14,535"
UC Inclusive Credit,https://www.crunchbase.com/organization/uc-inclusive-credit,10,1,"Bengaluru, Karnataka, India",UC Inclusive Credit provide creative and timely debt to Companies that seek to maximize positive social and financial value.,Venture Debt,,9,,2,,1,,,,"14,536"
Firstime Venture Capital,https://www.crunchbase.com/organization/firsttime-venture-capital,78,3,"Tel Aviv, Tel Aviv, Israel",Firstime Venture Capital is an Israeli investor club that financially supports new digital companies.,Micro VC,"Early Stage Venture, Seed",36,,21,14,3,,,,"14,493"
Tuizhi,https://www.crunchbase.com/organization/tuizhi,1,,"Chengdu, Sichuan, China",Tuizhi is a basic legal advisory services platform.,,,1,,,,,,,,"14,494"
LifeOmic,https://www.crunchbase.com/organization/lifeomic,1,,"Indianapolis, Indiana, United States","LifeOmic is the software company that offer disruptive solutions to healthcare providers, researchers, health IT companies and patients.",,,1,,,,,,,,"14,495"
Quick Quack Car Wash,https://www.crunchbase.com/organization/quick-quack-car-wash,,,"Fairfield, California, United States",Quick Quack Car Wash is a retail company that provides car wash services.,,,,,,,,,,,"14,542"
Atom Ventures,https://www.crunchbase.com/organization/atom-ventures,32,1,"Jingan, Shanghai, China",Atom Ventures is a venture capital firm focused on early-stage investments in Internet and mobile startups.,Venture Capital,Early Stage Venture,29,,10,,1,,,,"14,543"
CBS Corporation,https://www.crunchbase.com/organization/cbs-corporation,7,3,"New York, New York, United States",CBS Corporation is a mass media company that creates and distributes content across a variety of platforms to audiences around the world.,,,7,,3,1,3,,,,"14,499"
Mendoza Ventures,https://www.crunchbase.com/organization/mendoza-ventures,15,3,"Boston, Massachusetts, United States","Mendoza Ventures is an early and growth stage Fintech, AI, and Cybersecurity venture fund that provides an actively managed approach to VC.",Venture Capital,"Early Stage Venture, Seed",12,,11,4,3,,,,"14,545"
Xishanghai Jituan,https://www.crunchbase.com/organization/xishanghai-jituan,1,,"Jiading, Shanghai, China",Xishanghai Jituan provides warehousing and transportation services for auto parts.,,,1,,,,,,,,"14,548"
Advancit Capital,https://www.crunchbase.com/organization/advancit-capital,157,40,"Norwood, Massachusetts, United States","Advancit Capital focuses on early-stage companies at the intersection of media, entertainment, and technology.","Micro VC, Venture Capital","Debt, Early Stage Venture, Seed",103,,7,35,40,,,,"14,501"
Chinaccelerator,https://www.crunchbase.com/organization/chinaccelerator,254,6,"Shanghai, Shanghai, China","Chinaccelerator is a Shanghai-based accelerator run by SOSV that provides seed funding, mentorship & legal assistance to software companies.",Accelerator,"Early Stage Venture, Seed",212,,32,12,6,On-Site,2021-08-06,12,"14,503"
General Interface Solution Holding,https://www.crunchbase.com/organization/general-interface-solution-holding,1,,"Miaoli, T'ai-wan, Taiwan",General Interface Solution Holding manufactures touch screens.,,,1,,1,,,,,,"14,504"
One Small Planet,https://www.crunchbase.com/organization/one-small-planet,6,,"Boulder, Colorado, United States",One Small Planet is to harmonize the wealth of people and planet by working with the intelligence of the natural world.,Venture Capital,,6,,3,,,,,,"14,505"
