Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Mark Thompson,https://www.crunchbase.com/person/mark-thompson-9,1,,"Irvine, California, United States",Mark Thompson is the President and CEO at Thompson Aerospace.,Individual/Angel,Seed,1,,,1,,,,,"193,254"
Jigar Shah,https://www.crunchbase.com/person/jigar-shah-5c46,,,,Jigar Shah,Investment Partner,,,1,,,,,,,"193,255"
Clearview TelePlace,https://www.crunchbase.com/organization/clearview-teleplace,1,,"Dallas, Texas, United States",Clearview TelePlace is a Dallas based firm.,,,1,,,,,,,,"193,258"
Michael McHugh,https://www.crunchbase.com/person/michael-mchugh-2,,,"Brisbane, Queensland, Australia","Michael joined Telstra in 2006. Previously, Michael held a variety of roles within Telstra, including: investment evaluation development of ...",,,,,,,,,,,"193,260"
Gongqing City View,https://www.crunchbase.com/organization/gongqing-city-view,1,,,Gongqing City View is an investment firm.,,,1,,,,,,,,"193,261"
Anvesh Gopalam,https://www.crunchbase.com/person/anvesh-gopalam,,,"Munich, Bayern, Germany",Anvesh Gopalam,,,,,,,,,,,"193,262"
Beuvray Ventures,https://www.crunchbase.com/organization/beuvray-ventures,,,"Calgary, Alberta, Canada",Beuvray Ventures is an early Stage Angel-Investment Agtech | Cleantech | Trending Impact-Focused.,Venture Capital,"Early Stage Venture, Seed",,,,,,,,,"193,263"
lLammar Perfect,https://www.crunchbase.com/person/ndzalama-perfect-tihuhlu-695c,,,"Cape Town, NA - South Africa, South Africa","Ndzalama Tihuhlu (LLammar Perfect) is a creative designer and entrepreneur. He co-founded Markergy, an independent brand consultancy and des...",,"Early Stage Venture, Seed",,,,,,,,,"193,265"
Ryan Flynn MD PhD,https://www.crunchbase.com/person/ryan-flynn-md-phd,,,,Ryan Flynn MD PhD,Investment Partner,Seed,,1,,,,,,,"193,266"
Beijing Xintailonghua Investment,https://www.crunchbase.com/organization/beijing-xintailonghua-investment,1,,"Beijing, Beijing, China","Beijing Xintailonghua Investment is engaged in investment management; investment consulting; market research; design, production, etc.",,,1,,,,,,,,"193,268"
Thad Ewald,https://www.crunchbase.com/person/thad-ewald,,,"Indianapolis, Indiana, United States",Thad Ewald,Investment Partner,,,1,,,,,,,"193,269"
Doug Vang,https://www.crunchbase.com/person/doug-vang,,,"Phoenix, Arizona, United States",Doug Vang,,,,,,,,,,,"193,270"
Paul Schmitt,https://www.crunchbase.com/person/paul-j-schmitt,,,"Bethlehem, Pennsylvania, United States",Paul Schmitt is the Founder at New Street Ventures. Paul Schmitt attended Lehigh University College of Business.,Investment Partner,,,1,,,,,,,"193,272"
Michele Perry,https://www.crunchbase.com/person/michele-perry,1,,"Maryland, United States, North America","Michele, CEO of Relatient since late 2017, has more than 25 years of experience in software and health technology. Perry has a proven track ...","Investment Partner, Individual/Angel",,1,1,,,,,,,"193,273"
Shanghai Yongquan Yixin Investment Development Center,https://www.crunchbase.com/organization/shanghai-yongquan-yixin-investment-development-center,1,,"Shanghai, Shanghai, China",Shanghai Yongquan Yixin Investment Development Center is an investment firm.,Private Equity Firm,,1,,1,,,,,,"193,274"
Yunsheng Touzi,https://www.crunchbase.com/organization/yunsheng-touzi,11,3,"Haidian, Beijing, China","Yunsheng Touzi engaged in asset management, investment management and consulting.",Private Equity Firm,,10,,2,,3,,,,"193,205"
Nino Tarantino,https://www.crunchbase.com/person/nino-tarantino,,,"Boston, Massachusetts, United States",Nino Tarantino,,,,,,,,,,,"193,276"
Mathew Varkey,https://www.crunchbase.com/person/mathew-varkey,2,,,Mathew Varkey,Individual/Angel,,2,,,,,,,,"193,275"
Humberto Hernandez,https://www.crunchbase.com/person/humberto-hernandez,1,,,Humberto Hernandez,Individual/Angel,,1,,1,,,,,,"193,207"
Tolga Yasit,https://www.crunchbase.com/person/tolga-yasit,1,,,Tolga Yasit,Individual/Angel,,1,,,,,,,,"193,279"
Love confirmed,https://www.crunchbase.com/organization/love-confirmed,,,,Love confirmed,,,,,,,,,,,"193,280"
Mark Kennedy,https://www.crunchbase.com/person/mark-kennedy-2,1,1,"Atlanta, Georgia, United States",Mark Kennedy,Individual/Angel,Seed,1,,,,1,,,,"193,281"
Tianjin Yuanfang Zichan,https://www.crunchbase.com/organization/tianjin-yuanfang-zichan,1,1,"Baodi, Tianjin, China",Tianjin Yuanfang Zichan is an investment firm that offer asset management service.,,,1,,,,1,,,,"193,283"
Jason Patenaude,https://www.crunchbase.com/person/jason-patenaude,,,"Chicago, Illinois, United States","Jason Patenaude has spent 20 years developing and selling content, taking a balanced leadership approach that emphasizes intelligent sales g...",Investment Partner,,,1,,,,,,,"193,285"
Guosheng Zican,https://www.crunchbase.com/organization/guosheng-zican,2,1,"Beijing Shi, Beijing, China",Guosheng Zican is an investment firm.,,,2,,,,1,,,,"193,286"
John P. O’Rourke,https://www.crunchbase.com/person/john-p-o-rourke,,,,"John P. O’Rourke, managing partner of RJ Primo LLC.",Investment Partner,,,1,,,,,,,"193,288"
Jan Rokita,https://www.crunchbase.com/person/jan-rokita-bc2d,1,,,Jan Rokita,Individual/Angel,,1,,,,,,,,"193,224"
Willow Li,https://www.crunchbase.com/person/willow-li,1,,,"Willow Li, Founder and CEO of AyiConnect.",Individual/Angel,,1,,,,,,,,"193,289"
Tim Jackson,https://www.crunchbase.com/person/tim-jackson-67f8,,,"Greater Philadelphia Area, Pennsylvania, United States","Tim Jackson Co-founded Ataata and is currently Vice President, Product Management and Operations at Mimecast.",,,,,,,,,,,"193,226"
Victor Mushkatin,https://www.crunchbase.com/person/victor-mushkatin,,,"Hartford, Connecticut, United States",Victor Mushkatin is the CEO at VIAcode. He attended Saint Petersburg State University.,,,,,,,,,,,"193,290"
Aziz Deraman,https://www.crunchbase.com/person/aziz-deraman,,,"Terengganu, Malaysia, Asia",Aziz Deraman is Senior Professor at Universiti Malaysia Terengganu. He The University of Manchester Science and Technology.,,,,,,,,,,,"193,227"
Geoffrey Alphonso,https://www.crunchbase.com/person/geoffrey-alphonso,,,,"In his role as CEO, Geoffrey Alphonso brings a wealth of experience in strategic thinking with over 20 years of experience in enabling busin...",,,,,,,,,,,"193,292"
Guangyi Chenxin Touzi,https://www.crunchbase.com/organization/guangyi-chenxin-touzi,1,,"Xiamen, Fujian, China",Guangyi Chenxin Touzi is an investment firm that provides investment management and consulting services.,Private Equity Firm,,1,,,,,,,,"193,291"
OLIVIA ZIQIU GUO,https://www.crunchbase.com/person/olivia-ziqiu-guo,,,"Canada, North America",OLIVIA ZIQIU GUO,Investment Partner,,,1,,,,,,,"193,228"
Peide Runzhi Education Consulting,https://www.crunchbase.com/organization/peide-runzhi-education-consulting,1,1,"Qingdao, Fujian, China",Peide Runzhi Education Consulting is engaged in education information consultation.,,,1,,,,1,,,,"193,296"
Toni Piëch,https://www.crunchbase.com/person/toni-piëch,1,,,"Toni Piëch, Chairman of AMYP Ventures.","Investment Partner, Individual/Angel",,1,1,,,,,,,"193,293"
Shenzhenshi Zihui Touzi Youxian Gongsi,https://www.crunchbase.com/organization/shenzhenshi-zihui-touzi-youxian-gongsi,1,,"Futian, Guangdong, China","Shenzhenshi Zihui Touzi Youxian Gongsi is an investment firm that provides asset management, investment management and consulting services.",Private Equity Firm,,1,,,,,,,,"193,294"
Federico Cuadros,https://www.crunchbase.com/person/federico-cuadros,1,,"Miami, Florida, United States",12+ years of Marketing experience ideating and executing highly creative and technology-rich consumer marketing solutions and programs in La...,Individual/Angel,Seed,1,,,,,,,,"193,297"
Katie Wells,https://www.crunchbase.com/person/katie-wells,2,,"United States, North America","Katie Wells, CTNC, MCHC, who thinks most bios are pretty boring, wants to live in a world where laundry folds itself, moms get to wear the s...",Individual/Angel,,1,,,2,,,,,"193,298"
Carl Shramm,https://www.crunchbase.com/person/carl-shramm,1,,"Delray Beach, Florida, United States",Carl Shramm - Economist @ West Run Holdings,Individual/Angel,Seed,1,,,,,,,,"193,299"
Vtron Investment,https://www.crunchbase.com/organization/vtron-investment,1,,,Vtron Investment,,,1,,1,,,,,,"193,300"
Delhi Startups,https://www.crunchbase.com/organization/delhi-startups,,,"New Delhi, Delhi, India","DelhiStartups is an active community of startups, entrepreneurs, mentors and investors.",Accelerator,,,,,,,,,,"193,301"
Shenzhen Rock Investment Advisory,https://www.crunchbase.com/organization/shenzhen-rock-investment-advisory,1,,"Shenzhen, Guangdong, China",Shenzhen Rock Investment Advisory is an investment firm.,,,1,,,,,,,,"193,234"
Enrique Centelles Satrustegui,https://www.crunchbase.com/person/enrique-centelles-satrústegui,,,"Madrid, Madrid, Spain","Enrique Centelles Satrústegui joined GED Capital Development in Bucharest in 2001, and in 2003 he joined GED Iberian Private Equity as an In...",,,,,,,,,,,"193,302"
Beisen Haosi Cultural Media,https://www.crunchbase.com/organization/beisen-haosi-cultural-media,1,,"Beijing, Beijing, China",Beisen Haosi Cultural Media is engaged in clothing retail.,,,1,,1,,,,,,"193,303"
Daniel Kearney,https://www.crunchbase.com/person/daniel-kearney,,,"Singapore, Asia",Daniel Kearney,Investment Partner,,,1,,,,,,,"193,235"
Shanghai Jingerwei Data Technology,https://www.crunchbase.com/organization/shanghai-jingerwei-data-technology,2,1,"Shanghai, Shanghai, China","Shanghai Jingerwei Data Technology is engaged in data processing, technology development, technical consulting, technical services, etc.",,,1,,,,1,,,,"193,304"
Shanghai Liyue Qiye Guanli,https://www.crunchbase.com/organization/shanghai-liyue-qiye-guanli,1,,"Shanghai, Shanghai, China",Shanghai Liyue Qiye Guanli engaged in enterprise management and consulting services,,,1,,,,,,,,"193,305"
Kent E. Chesley,https://www.crunchbase.com/person/kent-e-chesley,,,,"Kent works primarily on strategic business development and special projects for SAIL’s portfolio companies, including branding, marketing, a...",,,,,,,,,,,"193,307"
Thom Beers,https://www.crunchbase.com/person/thom-beers,2,,,"Thom Beers - Director, Investor @ Business Rockstars",Individual/Angel,Seed,2,,,1,,,,,"193,308"
Saran Chatterjee,https://www.crunchbase.com/person/saran-chatterjee,2,,"Bengaluru, Karnataka, India","Saran Chatterjee - Director, Product Management @ Google",Individual/Angel,Seed,2,,,,,,,,"193,309"
OUSSOUMANOU SEHOU,https://www.crunchbase.com/person/oussoumanou-sehou,1,,,OUSSOUMANOU SEHOU,Individual/Angel,Seed,1,,1,,,,,,"193,313"
Joel Pokorney,https://www.crunchbase.com/person/joel-pokorney,,,"Pittsburgh, Pennsylvania, United States",Joel Pokorney,,,,,,,,,,,"193,311"
Jay Koh,https://www.crunchbase.com/person/jay-koh,,,"New York, New York, United States",Jay L. Koh is a Managing Director and Partner of Siguler Guff.  He serves as a member of the Firm's senior management team and sits on the I...,,,,,,,,,,,"193,237"
Brad Simpson,https://www.crunchbase.com/person/brad-simpson-ff6b,,,"Calgary, Alberta, Canada",Brad Simpson is the Vice President of Corporate Development at ATTAbotics. He joined the company in March 2018 as Manager of Operations and ...,,Seed,,,,,,,,,"193,318"
Arvi Kass,https://www.crunchbase.com/person/arvi-kass,1,,,Arvi Kass,Individual/Angel,,1,,,,,,,,"193,319"
Dmitry Popov,https://www.crunchbase.com/person/dmitry-popov-2,,,"Russia, Ohio, United States",Dmitry Popov is a Managing Partner at Maxwell Biotech Venture Fund.,,,,,,,,,,,"193,320"
"1win az, 1win sayti, 1win aviator, 1Win AZ Giriş Avast Sayti",https://www.crunchbase.com/person/1win-az-1win-sayti-1win-aviator-1win-az-giriş-avast-sayti,,,,"1Win Azərbaycan saytına daxil olmaq, 1win aviator giriş qeydiyyatdan keçmək və bonusunuzu götürmək üçün saytımıza daxil ola bilərsiniz!",,,,,,,,,,,"193,321"
ATHMANE Aïdrous,https://www.crunchbase.com/person/athmane-aïdrous,,,"Tizi Ouzou, Tizi Ouzou, Algeria",ATHMANE Aïdrous,,,,,,,,,,,"193,250"
Emil Forsmann,https://www.crunchbase.com/person/emil-forsmann,,,"Copenhagen, Hovedstaden, Denmark",Emil Forsmann Co-founder & Chief Design Officer at Layerise.,,,,,,,,,,,"193,255"
Shihaisong Capital,https://www.crunchbase.com/organization/shihaisong-capital,1,,,Shihaisong Capital is Chinese Investor,,,1,,1,,,,,,"193,256"
Matthew Hare,https://www.crunchbase.com/person/matthew-hare-7e5b,,,"Detroit, Michigan, United States","Matthew Hare - Partner, CFO & COO @ Huron Capital",Investment Partner,,,1,,,,,,,"193,326"
Hauke Stars,https://www.crunchbase.com/person/hauke-stars,,,"Flörsheim Am Main, Hessen, Germany",Hauke Stars,Investment Partner,,,2,,,,,,,"193,328"
Ahmed El Kalla,https://www.crunchbase.com/person/ahmed-el-kalla,,,,Ahmed El Kalla is a CIRA Board Member and Managing Director of NFX Capital.,Investment Partner,,,1,,,,,,,"193,257"
Wael Mohammed,https://www.crunchbase.com/person/wael-mohammed,,,"Dallas, Texas, United States",Wael Mohammed,Investment Partner,,,1,,,,,,,"193,329"
Fiona Yu,https://www.crunchbase.com/person/fiona-yu,,,"Pudong, Shandong, China",Fiona Yu - Partner @ Northern Light Venture Capital,Investment Partner,,,1,,,,,,,"193,332"
Felix Goldschmid,https://www.crunchbase.com/person/felix-goldschmid,,,"Munich, Bayern, Germany",Felix Goldschmid,,,,,,,,,,,"193,262"
Sakif Newaj,https://www.crunchbase.com/person/sakif-newaj,,,,Musician and Software Engineer,,,,,,,,,,,"193,333"
Quantum Dynamics,https://www.crunchbase.com/organization/quantum-dynamics,,,,"Investing in the Future of Health, Technology, AI, and other Strategic Opportunities",,,,,,,,,,,"193,334"
Yolanda Edrington,https://www.crunchbase.com/person/yolanda-edrington-213b,,,"Harrisburg, Pennsylvania, United States",Yolanda Edrington is the Managing Partner at RALIANCE.,Investment Partner,,,5,,,,,,,"193,263"
Willeam Mah Choon How,https://www.crunchbase.com/person/choon-how-willeam-mah,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Serial Entrepreneur / CEO / Founder - Delivering Innovative Software and Solution that make business easier and enhance the quality of life.,,,,,,,,,,,"193,269"
Jerry D'Ascoli,https://www.crunchbase.com/person/jerry-d-ascoli,2,,"Berkeley Heights, New Jersey, United States",Jerry D'Ascoli,Individual/Angel,,1,,,,,,,,"193,336"
Todd O’Neill,https://www.crunchbase.com/person/todd-o-neill-d15f,,,"Denmark, Europe",Todd O’Neill is Head of Vestas Ventures,Investment Partner,,,2,,,,,,,"193,338"
Massimo Messina,https://www.crunchbase.com/person/massimo-messina-293f,,,"Jacksonville, Florida, United States",Massimo Messina is a vice president of mergers and acquisitions of Crowley. Attended Boston University.,Investment Partner,,,1,,,,,,,"193,339"
Meraj Alam,https://www.crunchbase.com/person/meraj-alam-bbbf,,,,Meraj Alam is the  Managing Partner and  Co-Founding Partner of  Earlsfield Capital.,,,,,,,,,,,"193,340"
Alice Shen,https://www.crunchbase.com/person/alice-shen-da3f,,,"Boston, Massachusetts, United States",Product leader; web3 and angel Investor,,,,,,,,,,,"193,284"
Xinyu Tongrong Gongxing Touzi,https://www.crunchbase.com/organization/xinyu-tongrong-gongxing-touzi,1,,"Xinyu, Jiangxi, China",Xinyu Tongrong Gongxing Touzi engaged in investment management and consulting.,,,1,,,,,,,,"193,343"
North & Webster SSG,https://www.crunchbase.com/organization/north-webster-ssg,,,"Boston, Massachusetts, United States",North & Webster SSG is a private equity investment firm that is focused on investments involving small-cap publicly traded companies.,Private Equity Firm,,,,,,,,,,"193,230"
Quentin Mulaton,https://www.crunchbase.com/person/quentin-mulaton,,,,Quentin Mulaton is Business Manager at DEMETER.,Investment Partner,,,2,,,,,,,"193,345"
Eric Andrew,https://www.crunchbase.com/person/eric-andrew,,,"New York, New York, United States",Eric Andrew is the Founder of OffrBox.,,,,,,,,,,,"193,349"
Darren Heathcote,https://www.crunchbase.com/person/darren-heathcote,,,"Sydney, New South Wales, Australia",Darren Heathcote is a Managing Partner at Healthcare Ventures.,,,,,,,,,,,"193,350"
Anyou Touzi,https://www.crunchbase.com/organization/anyou-touzi,1,1,"Shanghai, Shanghai, China",Anyou Touzi is an investment firm.,,,1,,,,1,,,,"193,346"
Jan Willem Muller,https://www.crunchbase.com/person/jan-willem-muller-98da,,,,Jan-Willem Muller is a Partner at Infinity Recycling.,Investment Partner,,,1,,,,,,,"193,352"
Gleb Centners,https://www.crunchbase.com/person/alex-nagorski,,,"Riga, Latvia, Europe","Gleb is a serial entrepreneur with experience in logistic, distribution and production food products in different countries.  He also famili...",,Seed,,,,,,,,,"193,353"
Arthur Reidel,https://www.crunchbase.com/person/arthur-reidel,,,,"For 25 years Art Reidel has helped build and scale profitable businesses in the electronic design automation, pharmaceutical software, semic...",,,,,,,,,,,"193,355"
AppleDisplay,https://www.crunchbase.com/organization/winance,,,,Wallpaper,,,,,,,,,,,"193,356"
Jan van Santen,https://www.crunchbase.com/person/jan-van-santen,,,"Lake Oswego, Oregon, United States",Jan van Santen spun off Biospeech in 2004 from his research group at the Oregon Health & Science University. A Dutch emigrant who received ...,,,,,,,,,,,"193,358"
Johannes Douma,https://www.crunchbase.com/person/johannes-douma-2479,,,,Johannes Douma,Investment Partner,,,1,,,,,,,"193,357"
Nicholas Downing,https://www.crunchbase.com/person/nicholas-downing-b8d5,,,,"Nicholas Downing, M.D., a Managing Director at Bain Capital Life Sciences.",Investment Partner,,,1,,,,,,,"193,360"
Reena Lath,https://www.crunchbase.com/person/reena-lath-7377,4,,,Reena Lath,Individual/Angel,"Convertible Note, Private Equity, Seed",1,,,,,,,,"193,361"
Yuichiro Hikosaka,https://www.crunchbase.com/person/yuichiro-hikosaka-d42b,,,"Tokyo, Tokyo, Japan",Yuichiro Hikosaka,Investment Partner,,,1,,,,,,,"193,362"
Alec Machiels,https://www.crunchbase.com/person/alec-machiels,,,"New York, New York, United States",Alec Machiels is the Founding Managing Partner at CoLift. He was a former Partner at Pegasus Capital. He has over 13 years of private equit...,,,,,,,,,,,"193,292"
Nicholas Cointepas,https://www.crunchbase.com/person/nicholas-cointepas,,,"Amsterdam, Noord-Holland, The Netherlands",Nicholas Cointepas is a partner success & ventures manager at Plug and Play.,Investment Partner,,,1,,,,,,,"193,363"
Gerald Lieberman,https://www.crunchbase.com/person/gerald-m-lieberman,,,"Harrison, New York, United States","Gerald M. Lieberman is currently a special advisor at Reverence Capital Partners, a private investment firm focused on the middle-market fin...",,,,,,,,,,,"193,293"
Nick Miller,https://www.crunchbase.com/person/nicholas-miller-2,,,"London, England, United Kingdom",Nick Miller is the Country Manager at PayFit. Nick attended The University of Edinburgh.,,"Early Stage Venture, Seed",,,,,,,,,"193,364"
Steven B. Wiggs,https://www.crunchbase.com/person/steven-b-wiggs,,,,Wiggs began his banking career in 1979 when he joined BB&T. He graduated from BB&T's Management Development Program in 1979. He has served i...,,,,,,,,,,,"193,295"
Don Wetherhold,https://www.crunchbase.com/person/don-wetherhold,,,,Don Wetherhold is the chief executive officer of [Aprecia Pharmaceuticals](https://www.crunchbase.com/organization/aprecia-pharmaceuticals#/...,,,,,,,,,,,"193,366"
