Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Wuhan Changxin Wanda Shangmao,https://www.crunchbase.com/organization/wuhan-changxin-wanda-shangmao,1,,"Wuhan, Hubei, China",Wuhan Changxin Wanda Shangmao specializes in the fields of retail and wholesale trading industry.,,,1,,,,,,,,"163,843"
Strategic Equities Group,https://www.crunchbase.com/organization/strategic-equities-group,1,,,Strategic Equities Group,,,1,,,,,,,,"163,872"
Mengjiayuan Group,https://www.crunchbase.com/organization/mengjiayuan-group,1,,"Yiwu, Zhejiang, China","Mengjiayuan Group is engaged in food additives sales; bedding, artificial chemical fiber fabrics, etc.",,,1,,,,,,,,"163,873"
Mitch Green,https://www.crunchbase.com/person/mitch-green,,,"Toronto, Ontario, Canada",Mitch Green is the managing director at Clairvest.,Investment Partner,,,2,,,,,,,"163,874"
Rachel Marshall,https://www.crunchbase.com/person/rachel-marshall,,,"London, England, United Kingdom",Rachel joined LTG’s Private Equity team in 2013 and works across both direct investments and fund opportunities. Prior to that she was an in...,,,,,,,,,,,"163,875"
Olivier Legrain,https://www.crunchbase.com/person/olivier-legrain,2,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Olivier Legrain - CEO @ IBA,Individual/Angel,Seed,2,,,,1,,,,"163,877"
Stephanie Nerlich,https://www.crunchbase.com/person/stephanie-nerlich,,,"United States, North America","Stephanie Nerlich is the Global President of McCann. She previously worked at Havas as a Chief Executive Officer, in North America. Stephani...",,,,,,,,,,,"163,848"
Will Robins,https://www.crunchbase.com/person/will-robins,,,"United States, North America",Entrepreneur for over 20+ years. Media driven business expert.  Early @ MANSCAPED,,"Early Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"163,878"
Tim Krauskopf,https://www.crunchbase.com/person/tim-krauskopf,1,1,"Chicago, Illinois, United States",Tim Krauskopf - VP Engineering and Supply Chain @ Magnuson Products,Individual/Angel,,1,,,1,1,,,,"163,879"
Hemal Mirani,https://www.crunchbase.com/person/hemal-mirani,,,"Hong Kong, Hong Kong Island, Hong Kong","Senior Managing Director with the Investor Relations team in Asia and Chief Administrative Officer, joined in 2009. Previously she worked as...",Investment Partner,,,1,,,,,,,"163,880"
Mauricio Umansky,https://www.crunchbase.com/person/mauricio-umansky,1,,"Los Angeles, California, United States",Mauricio Umansky is the Founder and CEO of The Agency RE.,Individual/Angel,,1,,,,,,,,"163,881"
Dave Noakes,https://www.crunchbase.com/person/dave-noakes-a89f,,,"Sydney, New South Wales, Australia",Dave Noakes is the Founder and Senior Managing Director at Prostar Capital.,Investment Partner,,,1,,,,,,,"163,882"
Derek Hall,https://www.crunchbase.com/person/derek-hall-1cac,1,,"Toronto, Ontario, Canada",Derek Hall,Individual/Angel,,1,,,,,,,,"163,883"
Kenny Carvalho,https://www.crunchbase.com/person/kenny-carvalho-6b54,1,,,Kenny Carvalho,Individual/Angel,,1,,,,,,,,"163,884"
Ravi Nannapaneni,https://www.crunchbase.com/person/ravi-nannapaneni,,,"Chandler, Arizona, United States",Ravi Nannapaneni is a CEO at Volteo. He attended Columbia Business School.,,,,,,,,,,,"163,885"
Aarti Kapoor,https://www.crunchbase.com/person/aarti-kapoor,,,"Trondheim, Sor-Trondelag, Norway",Aarti has several years of multifaceted experience in strategic consulting and market research for global pharmaceutical/healthcare industry...,,,,,,,,,,,"163,888"
Philipp Goergens,https://www.crunchbase.com/person/philipp-goergens,,,"Kemmath Stadt, Bayern, Germany",Philipp Goergens - Head of Software Development @ envelio,,,,,,,,,,,"163,889"
Steve Hodownes,https://www.crunchbase.com/person/steve-hodownes,,,"Salem, South Carolina, United States","Steve Hodownes is the Non Executive Chairman at TrueLearn, Inc. He attended University of Rochester.",Investment Partner,,,1,,,,,,,"163,890"
Masato Kagami,https://www.crunchbase.com/person/masato-kagami,2,,"Japan, Asia","Overseas business manager of the time ticket business, mainly in charge of sales, business strategy and marketing. CEO of Global Way Co., L...",Individual/Angel,,1,,,,,,,,"163,862"
Roger Taylor,https://www.crunchbase.com/person/roger-taylor,1,,"Palma, Islas Baleares, Spain",Roger Taylor is responsible for the growth and expansion throughout SMS's European region. Roger is committed to the strategic relationships...,Individual/Angel,Seed,1,,,,,,,,"163,891"
Cutler Knupp,https://www.crunchbase.com/person/cutler-knupp-daf3,,,"Jacksonville, Florida, United States",Cutler Knupp is the Founder and Managing Director at Dysruptek. Cutler attended New York University - Leonard N. Stern School of Business.,Investment Partner,,,1,,,,,,,"163,894"
Tom Davis,https://www.crunchbase.com/person/tom-davis-2,,,"San Francisco Bay Area, California, United States",Tom Davis focuses on investments in the Internet & Technology and Financial Services sectors. He is based out of General Atlantic’s Palo Alt...,Investment Partner,,,1,,,,,,,"163,895"
Biotech Alliances International,https://www.crunchbase.com/organization/biotech-alliances-international,1,,"Belmont, California, United States",Biotech Alliances International,Investment Bank,,1,,1,,,,,,"163,865"
Elizabeth K. Weymouth,https://www.crunchbase.com/person/elizabeth-k-weymouth,,,"New York, New York, United States",Founder and Managing Partner at Grafine Partners.,,,,,,,,,,,"163,897"
Matthew Webb,https://www.crunchbase.com/person/matthew-webb-eb14,,,"Leeds, Leeds, United Kingdom",Matthew Webb is the Chief Technology Officer at White label Loyalty. Matthew Webb attended the University of Leeds.,,,,,,,,,,,"163,898"
Savvas Savvides,https://www.crunchbase.com/person/savvas-savvides,,,"London, England, United Kingdom",Savvas Savvides is a Principal based in London. He joined Apax in 2008 in New York moving to the London office in 2009. Savvas has participa...,,,,,,,,,,,"163,867"
Rob Clapper,https://www.crunchbase.com/person/rob-clapper,,,"Washington DC Metro Area, United States, North America",Rob Clapper,,,,,,,,,,,"163,868"
Anthony N Granata,https://www.crunchbase.com/person/anthony-n-granata,,,"Solon, Ohio, United States",Anthony Granata is the Vice President of Maxus Capital Group.,,,,,,,,,,,"163,899"
Michael M. Ludwig,https://www.crunchbase.com/person/michael-m-ludwig,,,"Scottsdale, Arizona, United States",Michael M. Ludwig was a former CFO at FormFactor.,,,,,,,,,,,"163,900"
Juan Martitegui,https://www.crunchbase.com/person/juan-martitegui,2,,"Buenos Aires, Argentina, South America",Juan Martitegui - Founder @ Educatemia,"Investment Partner, Individual/Angel",Seed,2,1,,,,,,,"163,902"
Shangyi Ziben,https://www.crunchbase.com/organization/shangyi-ziben,1,,,Shangyi Ziben is an investment firm.,,,1,,,,,,,,"163,903"
Victor Tan,https://www.crunchbase.com/person/victor-tan1,1,,"San Francisco, California, United States",Victor Tan - Engineer @ Oryx Advanced Materials,Individual/Angel,Seed,1,,,,,,,,"163,904"
Triangle Media,https://www.crunchbase.com/organization/triangle-media,1,1,"Tavares, Florida, United States","Triangle Media provides video and audio services to help you build your brand, grow your audience and increase your sales.",,,1,,,,1,,,,"163,876"
Atieh Capital,https://www.crunchbase.com/organization/atieh-capital,,,"Vienna, Wien, Austria",Atieh Capital is an investment Firm.,,,,,,,,,,,"163,905"
Delta Capital,https://www.crunchbase.com/organization/delta-capital-a559,1,1,"Yangon, Yangon, Myanmar",Delta Capital operates as an investment firm.,,,1,,,,1,,,,"163,882"
Balthazar de Lavergne,https://www.crunchbase.com/person/balthazar-de-lavergne,1,,"Paris, Ile-de-France, France",Balthazar de Lavergne is a partner at The Family.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"163,883"
Edwin de Graaf,https://www.crunchbase.com/person/edwin-de-graaf,,,"Utrecht, Utrecht, The Netherlands",Edwin de Graaf is managing director and general partner of Gilde Healthcare Partners and holds a masters degree in business and fiscal econo...,Investment Partner,,,8,,,,,,,"163,886"
Gernot Langes-Swarovski Group,https://www.crunchbase.com/organization/gernot-langes-swarovski-group,1,,"Wattens, Tirol, Austria","Diversified portfolio: wine production, tourism and venture capital.",,,1,,,,,,,,"163,908"
Volodymyr Levykin,https://www.crunchbase.com/person/volodymyr-levykin,,,"Edinburgh, City of, United Kingdom, Europe",Volodymyr Levykin; CEO & Founder of Skyrora Ltd. Volodymyr has over 10 years of management experience at C-level. At the helm of many enterp...,,,,,,,,,,,"163,907"
Eric Liao,https://www.crunchbase.com/person/eric-liao-7021,,,"San Francisco, California, United States",Eric Liao is the Enterprise Account Manager at Snappr. He attended Stanford University's Graduate School of Business.,,,,,,,,,,,"163,909"
Harshvardhan Chamria,https://www.crunchbase.com/person/harshvardhan-chamria,1,,"Kolkata, West Bengal, India",Harshvardhan Chamria - Chief Digital Officer @ Magma Fincorp,Individual/Angel,Seed,1,,,,,,,,"163,910"
Melissa Francis,https://www.crunchbase.com/person/melissa-francis,,,"San Francisco, California, United States","Melissa Francis is a Principal of ACP. Prior to ACP, Melissa worked at GTCR, a Chicago-based private equity firm, where she focused on inves...",,,,,,,,,,,"163,911"
Smita Conjeevaram,https://www.crunchbase.com/person/smita-conjeevaram,1,,,Smita Conjeevaram,Individual/Angel,,1,,,,,,,,"163,912"
London Midland Labs,https://www.crunchbase.com/organization/london-midland-labs,,,"Birmingham, Birmingham, United Kingdom",London Midland Labs is a focal point for our new technology projects.,Accelerator,,,,,,,,,,"163,914"
Techpro Computer,https://www.crunchbase.com/organization/techpro-computer,1,,"Mong Kok, Kowloon, Hong Kong",Techpro Computer has formed and provided IT infrastructure services,,,1,,1,,,,,,"163,915"
Trent Williams,https://www.crunchbase.com/person/trent-williams-e754,1,,,Trent Williams is an American football offensive tackle for the San Francisco 49ers of the National Football League (NFL).,"Investment Partner, Individual/Angel",,1,1,,,,,,,"163,917"
KDS Media Group,https://www.crunchbase.com/organization/kds-media-group,,,,KDS Media Group focuses on providing marketing and media services to clients across the globe.,,,,,,,,,,,"163,918"
Sunil Sani,https://www.crunchbase.com/person/sunil-sani,1,,"Long Island City, New York, United States",Sunil Sani,Individual/Angel,Seed,1,,,,,,,,"163,919"
Boise Greenhouse,https://www.crunchbase.com/organization/boise-greenhouse,,,"Boise, Idaho, United States","The Greenhouse is a business incubator, working with early-stage companies of today to become the powerhouses of tomorrow.",Incubator,"Early Stage Venture, Seed",,,,,,,,,"163,920"
BUY BTC ENABLED CASHAPP ACCOUNT,https://www.crunchbase.com/person/buy-btc-enabled-cashapp-account,,,,If you want to more information just contact now. 24 Hours Reply/Contact ➤Telegram: @pvamarketpro ➤Skype: pvamarketpro ➤Email: pvamarketpro@...,,,,,,,,,,,"163,921"
Ken Schiller,https://www.crunchbase.com/person/ken-schiller-f7d9,1,,,Ken Schiller,Individual/Angel,,1,,,,,,,,"163,922"
Qingkong Chuangtou,https://www.crunchbase.com/organization/qingkong-chuangtou,2,,"Xizang, Gansu, China",Qingkong Chuangtou is an investment firm that provides asset management and investment management services.,,,2,,1,,,,,,"163,924"
China Science and Techinnovation Capital Management,https://www.crunchbase.com/organization/china-science-and-techinnovation-capital-management,2,,"Guangzhou, Guangdong, China",China Science and Techinnovation Capital Management is a venture capital firm.,Venture Capital,Early Stage Venture,2,,,,,,,,"163,923"
Rund Investment,https://www.crunchbase.com/organization/rund-investment,1,,"Beijing, Beijing, China",Rund Investment is a financial service firm.,,,1,,,,,,,,"163,895"
GetViable,https://www.crunchbase.com/organization/getviable,,,"Melbourne, Victoria, Australia",GetViable is a social collaboration startup platform that guides and helps startups succeed.,Incubator,,,,,,,,,,"163,925"
Grindrod Private Equity,https://www.crunchbase.com/organization/grindrod-private-equity,,,"Durban, NA - South Africa, South Africa",Grindrod Private Equity is a private equity firm arm of Grindrod Financial Services.,Private Equity Firm,Private Equity,,,,,,,,,"163,897"
Ankit Anmol,https://www.crunchbase.com/person/ankit-anmol,,,"Pune, Maharashtra, India","Ankit is an accomplished professional with 7.5 years of Product Development & Management, Business, Strategy & Leadership experience. Expert...",,,,,,,,,,,"163,927"
Romain Boudré,https://www.crunchbase.com/person/romain-boudré,,,"Paris, Ile-de-France, France",Romain Boudré is the Co-Founder at PITCHBOY - Le simulateur de conversation. He attended IIM - Institut de l'internet et du multimédia.,,,,,,,,,,,"163,928"
Michael Huffington,https://www.crunchbase.com/person/michael-huffington,3,1,,"Michael Huffington has a distinguished career as a dedicated public servant, successful business executive, and philanthropist whose charita...",Individual/Angel,Seed,2,,,,1,,,,"163,929"
Paul Goodman,https://www.crunchbase.com/person/paul-goodman-6cbb,1,,"San Diego, California, United States",Paul Goodman,Individual/Angel,,1,,,1,,,,,"163,930"
SEHOU OUSSOUMANOU,https://www.crunchbase.com/person/sehou-sehou,1,,"Douala, Littoral, Cameroon",CEO,"Investment Partner, Individual/Angel",Seed,1,2,1,,,,,,"163,898"
Olivier Conan,https://www.crunchbase.com/person/olivier-conan,1,,"Paris, Ile-de-France, France",Olivier Conan is a General Manager and Co-Founder at Eleven Life. He is also the Founder of COANDCO.,Individual/Angel,Early Stage Venture,1,,1,,,,,,"163,931"
SVTI,https://www.crunchbase.com/organization/svti-2d74,1,,,SVTI,,,1,,,,,,,,"163,932"
Taiyou Chuangtou,https://www.crunchbase.com/organization/taiyou-chuangtou,1,,"Zhuji, Zhejiang, China",Taiyou Chuangtou is a venture capital firm.,Micro VC,,1,,,,,,,,"163,933"
Lester Morales,https://www.crunchbase.com/person/lester-morales-6a02,,,"Puerto Rico, North America","Prior to becoming an entrepreneur, Lester had 5/6 consecutive years at Willis as a top 5 consultant, growing a $3.5 Million benefits book by...",,,,,,,,,,,"163,934"
Doug Landis,https://www.crunchbase.com/person/doug-landis,,,"San Francisco, California, United States",Doug Landis is a Growth Partner at Emergence Capital. He was a VP of Sales Productivity at Box. He attended the University of Oregon.,,,,,,,,,,,"163,905"
Allison Long,https://www.crunchbase.com/person/allison-long,,,"Greater San Diego Area, California, United States",Allison Long Pettine is a founding partner of Ad Astra Ventures.,,,,,,,,,,,"163,935"
Murata Junichi,https://www.crunchbase.com/person/murata-junichi,,,"London, England, United Kingdom","Murata is a Vice President at Eight Roads Ventures Japan and focuses on investment in the tech space, with a specific interest in the digita...",Investment Partner,,,4,,,,,,,"163,906"
Kelvin Chan,https://www.crunchbase.com/person/kelvin-chan-9faa,1,,"Hong Kong, Asia",Kelvin Chan is a Investment Professional at Partners Group.,Individual/Angel,,1,,,,,,,,"163,938"
Liaoning Guoyou Assets Management,https://www.crunchbase.com/organization/liaoning-guoyou-assets-management,1,,"Shenyang, Liaoning, China",Liaoning Guoyou Assets Management is engaged in the operation and management of state-owned capital investment.,,,1,,,,,,,,"163,937"
