Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gaolan Capital,https://www.crunchbase.com/organization/gaolan-capital,1,,"Haidian, Beijing, China",Gaolan Capital operates as an investment firm that provides investment management and asset management service.,,,1,,1,,,,,,"182,424"
MICHAEL J. MUFSON,https://www.crunchbase.com/person/michael-j-mufson,,,"Newton Center, Massachusetts, United States","Michael Mufson is the Managing Partner and co-CIO at Redwood Investments, LLC. He attended Emory University, Goizueta Business School, and V...",,,,,,,,,,,"182,425"
Mark Hurd,https://www.crunchbase.com/person/mark-hurd,,,"Redwood Shores, California, United States",Mark Hurd (1957-2019) was a technology industry leader for four decades. After graduating with a degree in business administration from Bayl...,,,,,,,,,,,"182,427"
Gabriel Menegatti,https://www.crunchbase.com/person/gabriel-menegatti,1,,"São Paulo, Sao Paulo, Brazil","I am a Brazilian Entrepreneur & Angel Investor ( http://br.linkedin.com/pub/gabriel-menegatti/7/b97/5a4 ) During the past years, weâ€˜ve ...",Individual/Angel,Seed,1,,,,,,,,"182,426"
Generali PPF Holding,https://www.crunchbase.com/organization/generali-ppf-holding-b-v,,,,Generali PPF Holding is an insurance group that operates in 10 countries.,,,,,,,,,,,"182,425"
Carles Florensa Torné,https://www.crunchbase.com/person/carles-florensa-torné,1,,"Catalonia, Spain, Europe",Carles Florensa Torné is a founder of Catalana d'inversions .,Individual/Angel,,1,,,,,,,,"182,429"
Kenneth Fong,https://www.crunchbase.com/person/kenneth-fong-0b49,,,"Palo Alto, California, United States",Kenneth Fong is the Founder & Chairman of Kenson Ventures. He previously worked at The California State University as a Member Board of Trus...,,,,,,,,,,,"182,430"
Anand Mahurkar,https://www.crunchbase.com/person/anand-mahurkar,,,"Boston, Massachusetts, United States",Anand is Founder of Findability Sciences. A global technology executive Anand has 24 years of global business management. An innovator in Bi...,,,,,,,,,,,"182,432"
P. Ramsay Battin,https://www.crunchbase.com/person/p-ramsay-battin,,,"Atlanta, Georgia, United States",Ramsay Battin is the Partner at Eastside Partners.,Investment Partner,,,7,,,,,,,"182,430"
Gabriele Galloti,https://www.crunchbase.com/person/gabriele-galloti,,,"Geneva, Geneve, Switzerland",Gabriele Galloti is the Founding Partner & Chief Executive Officer.,Investment Partner,,,1,,,,,,,"182,431"
Global Success Fund,https://www.crunchbase.com/organization/global-success-fund,,,"San Francisco, California, United States","Impact Investing non-profit, 501c3 based in San Francisco and focused on gender lens and empowering women.",,,,,,,,,,,"182,439"
Mike Ingster,https://www.crunchbase.com/person/mike-ingster,,,"San Francisco, California, United States","Mike Ingster is a veteran of the semiconductor and electronic design automation (EDA) software industries, where he has over 20 years of sal...",,,,,,,,,,,"182,433"
Gursewak Singh,https://www.crunchbase.com/person/gursewak-singh,,,"Ludhiana, Punjab, India",Gursewak Singh is the Founder and Brand Strategist & Digital Marketer at Antiex Solutions.,,,,,,,,,,,"182,434"
Chaim Chizik,https://www.crunchbase.com/person/chaim-chizik,1,,,Chaim Chizik is an individual investor.,Individual/Angel,,1,,1,,,,,,"182,435"
Danilo P.,https://www.crunchbase.com/person/danilo-p,1,,,Danilo P.,Individual/Angel,,1,,,,,,,,"182,436"
Kevin Self,https://www.crunchbase.com/person/kevin-self,,,"Milwaukee, Wisconsin, United States","As a member of Schneider Electric’s North America Executive Leadership Team, Kevin is responsible for the development and execution of a win...",Investment Partner,,,1,,,,,,,"182,437"
Ed McCarthy,https://www.crunchbase.com/person/ed-mccarthy,,,"Raleigh, North Carolina, United States",Edward McCarthy is the founder and CEO of Prenova. He previously worked at River Cities Capital Funds as an MD. Edward McCarthy attended Ste...,Investment Partner,,,6,,,,,,,"182,438"
Evan Kornack,https://www.crunchbase.com/person/evan-kornack,,,"Boston, Massachusetts, United States","Evan Kornack joined Data Point Capital in 2012. Previously, Evan worked for UBS in their Global Investment Banking group, where he executed ...",Investment Partner,,,2,,,,,,,"182,440"
Asher Corson,https://www.crunchbase.com/person/asher-corson,1,1,,Asher Corson,Individual/Angel,,1,,,,1,,,,"182,439"
Dexi Wenhua Touzi,https://www.crunchbase.com/organization/dexi-wenhua-touzi,1,1,"Guangzhou, Guangdong, China",Dexi Wenhua Touzi is an investment firm that provides asset management and investment management services.,,,1,,,,1,,,,"182,441"
Shenzhen Qianhai Huineng Sanhao Tianshi Touzi Qiye,https://www.crunchbase.com/organization/shenzhen-qianhai-huineng-sanhao-tianshi-touzi-qiye,1,,"Shenzhen, Guangdong, China",Shenzhen Qianhai Huineng Sanhao Tianshi Touzi Qiye is an investment firm that provides asset management and investment consulting services.,Private Equity Firm,,1,,,,,,,,"182,444"
Steven Tai Nguyen,https://www.crunchbase.com/person/steven-tai-nguyen,,,"Boston, Massachusetts, United States",Steven Tai Nguyen is the CEO at VietChallenge. Steven Tai Nguyen attended Boston College Carroll School of Management.,,,,,,,,,,,"182,446"
Kush Agarwal,https://www.crunchbase.com/person/kush-agarwal-8581,1,,"Ahmedabad, Gujarat, India",Kush Agarwal,Individual/Angel,,1,,,,,,,,"182,445"
Lee Gardner,https://www.crunchbase.com/person/lee-gardner,,,,"Mr. Gardner is a Managing Director of OEP. Prior to joining OEP he was President and COO of MascoTech, a diversified manufacturing company. ...",,,,,,,,,,,"182,447"
OXFO L.E.V8,https://www.crunchbase.com/organization/oxfo-l-e-v8,1,,,OXFO L.E.V8,,,1,,1,,,,,,"182,449"
Cornell Angel Network,https://www.crunchbase.com/organization/cornell-angel-network,,,,Cornell Angel Network brings together Cornellians and Cornell/Cornellian Startups to facilitate the transfer of research and technologies.,Angel Group,,,,,,,,,,"182,450"
Cameron Porreca,https://www.crunchbase.com/person/cameron-porreca,,,"Atlanta, Georgia, United States",Cameron Porreca is graduated from the University of Massachusetts Amherst with an Economics Degree. He is an Avid golfer and New England Pat...,,,,,,,,,,,"182,452"
Jieyang Bosen Investment Management,https://www.crunchbase.com/organization/jieyang-bosen-investment-management,1,,"Jieyang, Guangdong, China",Jieyang Bosen Investment Management is engaged in investment management.,,,1,,1,,,,,,"182,450"
Ehan Abbas,https://www.crunchbase.com/person/ehan-abbas,,,,Ehan Abbas,,,,,,,,,,,"182,453"
The Compass Group International,https://www.crunchbase.com/organization/the-compass-group-international,1,,"Westport, Connecticut, United States","The Compass Group International, LLC is an investment banking firm that focuses on the exhibition and media industry.",Investment Bank,,1,,,,,,,,"182,454"
Michael Jacobs,https://www.crunchbase.com/person/michael-jacobs-3,1,,"London, England, United Kingdom",Michael Jacobs - Managing Partner @ The Met Group,Individual/Angel,Seed,1,,,,,,,,"182,456"
Rakul Preet Singh,https://www.crunchbase.com/person/rakul-preet-singh,1,,"India, Asia","Rakul Preet Singh is a successful a multilingual actress who has been part of blockbuster films across, Hindi, Telegu and Tamil industries. ...",Individual/Angel,,1,,,,,,,,"182,457"
Shenzhen Qucheng Investment Holding Co.,https://www.crunchbase.com/organization/shenzhen-qucheng-investment-holding-co,1,,, Shenzhen Qucheng Investment Holding Co.,,,1,,,,,,,,"182,459"
P. Kevin Smith,https://www.crunchbase.com/person/p-kevin-smith,,,,"Kevin is a proven leader, successful in Commercial and Public Sector ventures with deep technical competence, analytic skill, and ability to...",,,,,,,,,,,"182,460"
Guokun Caizijin Fund Management,https://www.crunchbase.com/organization/guokun-caizijin-fund-management,2,1,"Guangdong, Jilin, China",Guokun Caizijin Fund Management is engaged in entrusted management of equity investment funds; equity investment; asset management.,,,2,,,,1,,,,"182,461"
Annie Lin,https://www.crunchbase.com/person/annie-lin,,,"San Francisco Bay Area, California, United States",Annie Lin,,,,,,,,,,,"182,462"
Guoli Zixun,https://www.crunchbase.com/organization/guoli-zixun,1,,"Shanghai, Shanghai, China",Guoli Zixun is an enterprise management consulting firm.,,,1,,,,,,,,"182,463"
Liliya Bunos,https://www.crunchbase.com/person/liliya-bunos,1,,"New York, New York, United States",Liliya Bunos is the Co-Founder and Product Owner at CoolJonny.,Individual/Angel,Seed,1,,,1,,,,,"182,457"
The Center of North America Capital Fund,https://www.crunchbase.com/organization/the-center-of-north-america-capital-fund,,,"Grand Forks, North Dakota, United States",The Center of North America Capital Fund is a community development venture capital fund that provides early stage and expansion stage,Venture Capital,,,,,,,,,,"182,464"
Suhani Doshi,https://www.crunchbase.com/person/suhani-doshi,2,,,Suhani Doshi,Individual/Angel,,2,,,,,,,,"182,462"
Aksel Lund Svindal,https://www.crunchbase.com/person/aksel-lund-svindal,2,1,,Aksel Lund Svindal,"Investment Partner, Individual/Angel",Seed,2,1,,1,1,,,,"182,469"
Guillaume Victor-Thomas,https://www.crunchbase.com/person/guillaume-victor-thomas,2,,"Paris, Ile-de-France, France","Victor-Thomas is a French serial entrepreneur (1995 Travelprice, 2004 Ecotour-Holiday Check) who founded Open Mind Innovation, a neurotech c...",Individual/Angel,"Early Stage Venture, Seed",1,,,,,,,,"182,468"
Heba Nowyhed,https://www.crunchbase.com/person/heba-nowyhed-dffa,,,"San Diego, California, United States",Heba Nowyhed is a Science Advisor at at Vida Ventures.,Investment Partner,,,3,,,,,,,"182,470"
Ryan Burke,https://www.crunchbase.com/person/ryan-burke-be0a,,,"San Francisco, California, United States",Ryan Burke,,Early Stage Venture,,,,,,,,,"182,471"
Dr. Kam Habibi,https://www.crunchbase.com/person/dr-kam-habibi,,,"Florida, United States, North America"," Dr. Kam Habibi is actually a responsible medical doctor, that has served the victims of hurricane Maria in several ways. He accompanied the...",,,,,,,,,,,"182,465"
Cameron Loree,https://www.crunchbase.com/person/cameron-loree,,,"Toronto, Ontario, Canada","Cameron Loree is a Co-Founder, EVP of Investments & Corporate Development at Bond Bakery Brands Ltd. He attended the University of Toronto -...",Investment Partner,,,1,,,,,,,"182,474"
Rodrigo Schiavini,https://www.crunchbase.com/person/rodrigo-schiavini,,,"Curitiba, Parana, Brazil",Rodrigo Schiavini is the Business Director at SmartHint. Rodrigo Schiavini attended Fundação Getulio Vargas.,,,,,,,,,,,"182,475"
Marc de Jong,https://www.crunchbase.com/person/marc-de-jong,1,,"Amsterdam, Noord-Holland, The Netherlands",Marc de Jong has had an extremely successful career with Phillips where he was previously a member of the Royal Philips Group Management Com...,Individual/Angel,,1,,,,,,,,"182,476"
Min Aik Technology,https://www.crunchbase.com/organization/min-aik-technology,1,,"Taoyüan, T'ai-wan, Taiwan",Min Aik Technology,,,1,,,,,,,,"182,477"
Ruiying Touzi,https://www.crunchbase.com/organization/ruiying-touzi,1,,"Ürümqi, Xinjiang, China",Ruiying Touzi is an equity investment management firm.,,,1,,,,,,,,"182,471"
Walid Nasr,https://www.crunchbase.com/person/walid-nasr-c988,,,"Cairo, Al Qahirah, Egypt",Walid Nasr is the Founder & CEO of Zr3i.com. He previously worked at BASE Technologies as a Head Of Global Sales. Walid Nasr attended Arab A...,,,,,,,,,,,"182,472"
Yongjie Yao,https://www.crunchbase.com/person/yongjie-yao,1,1,"Singapore, Asia",Yongjie Yao is the Executive Director and founder of YES AUCTION.,Individual/Angel,,1,,,,1,,,,"182,473"
BM4,https://www.crunchbase.com/organization/bm4,1,,"Lima, Lima, Peru",BM4 is a Peruvian market firm specializing in corporate advising for large infrastructure and related projects.,,"Early Stage Venture, Seed",1,,,,,,,,"182,480"
Kim de Boer,https://www.crunchbase.com/person/kim-de-boer,,,"Nijmegen, Gelderland, The Netherlands",Kim de Boer - Partner @ Brightlands Venture Partners,Investment Partner,,,3,,,,,,,"182,482"
Stephen Crypto Asset Management Fund,https://www.crunchbase.com/organization/stephen-crypto-asset-management-fund,,,,Crypto Asset Security Management Center,,,,,,,,,,,"182,483"
Mike Morris,https://www.crunchbase.com/person/mike-morris-7384,,,"Chicago, Illinois, United States","Mike is a Flexpoint Ford Managing Director responsible for identifying, evaluating, and executing investment opportunities in the Asset Oppo...",Investment Partner,,,1,,,,,,,"182,481"
Alex Melen,https://www.crunchbase.com/person/alex-melen,,,"New City, New York, United States","Alex Melen is an award-winning entrepreneur, keynote speaker, best-selling author, and early digital pioneer. He is the co-founder of SmartS...",,,,,,,,,,,"182,484"
Jenny Belotserkovsky,https://www.crunchbase.com/person/jenny-belotserkovsky,,,,"Jenny started as a CEO at MenHealth. She attended the University of California, Berkeley.",,,,,,,,,,,"182,483"
José Fernando FIGUEIREDO,https://www.crunchbase.com/person/josé-fernando-figueiredo,,,,José Fernando FIGUEIREDO,Investment Partner,,,7,,,,,,,"182,489"
Patrick Charles,https://www.crunchbase.com/person/patrick-charles-f8e3,,,"Greater Chicago Area, United States, North America",Patrick Charles is the Global Head of P&C Insurance & Services of SiriusPoint. He previously worked at Zurich North America as a Vice Presid...,Investment Partner,,,1,,,,,,,"182,487"
Marc Adamowicz,https://www.crunchbase.com/person/marc-adamowicz,,,"Paris, Ile-de-France, France",Marc Adamowicz is the President at MedSafe.,,,,,,,,,,,"182,488"
Hunan Zhangzhutan Jinrong,https://www.crunchbase.com/organization/hunan-zhangzhutan-jinrong,1,,"Changsha, Jiangsu, China",Hunan Zhangzhutan Jinrong is an investment firm that provides asset management and investment management services.,Private Equity Firm,,1,,,,,,,,"182,490"
Raphael Farasat,https://www.crunchbase.com/person/raphael-farasat,1,,"West Hollywood, California, United States","Raphael is the Founder, CEO, and Creative Director of Truffl Branding Agency. He brings a unique blend of entrepreneurial, brand strategy, a...",Individual/Angel,,1,,,,,,,,"182,490"
Christopher Ferraro,https://www.crunchbase.com/person/christopher-ferraro-6a25,,,"New York, New York, United States",Christopher Ferraro Co-President & CIO at Galaxy Digital.,Investment Partner,,,1,,,,,,,"182,491"
Michoel Ogince,https://www.crunchbase.com/person/michoel-ogince,,,"New York, New York, United States","VP Strategy @ Intello - SaaS Optimization Platform Michoel was previously Founding and General Partner at Windforce Ventures, a NYC venture...",Investment Partner,,,14,,,,,,,"182,492"
Mark Toner,https://www.crunchbase.com/person/mark-toner,1,,"New York, New York, United States",Mark Toner is an Angel Investor at Bullish Inc. He attended Fairleigh Dickinson University.,Individual/Angel,Seed,1,,,,,,,,"182,492"
Avi Molcho,https://www.crunchbase.com/person/avi-molcho,,,"Israel, Asia","Avi has been with Forbion since 2006. Prior to that, he was a partner at Giza Venture Capital, an Israel-based diversified venture capital f...",,,,,,,,,,,"182,494"
Saba Shahzad,https://www.crunchbase.com/person/saba-shahzad,,,"Sutton, United Kingdom, Europe",Director of International Relations Strategy,,,,,,,,,,,"182,495"
Paul Morgenthaler,https://www.crunchbase.com/person/paul-morgenthaler,,,"Frankfurt, Hessen, Germany",Paul  is a Partner at CommerzVentures.,Investment Partner,,,8,,,,,,,"182,493"
Iron Mountains in the Clouds Ltd.,https://www.crunchbase.com/organization/iron-mountains-in-the-clouds-ltd,1,,,A web development and marketing company that provides customized solutions to the internet needs of business owners.,,,1,,,,,,,,"182,497"
Wuyi Kairuida Dianzi,https://www.crunchbase.com/organization/wuyi-kairuida-dianzi,1,,"Jinhua, Zhejiang, China",Wuyi Kairuida Dianzi is a producer and processer of enamel pots and other products.,,,1,,,,,,,,"182,499"
Edouard Nuttin,https://www.crunchbase.com/person/edouard-nuttin,,,"Levallois-perret, Ile-de-France, France",Edouard Nuttin is the CEO at Roquette Ventures.,Investment Partner,,,2,,,,,,,"182,497"
Jim Kwik,https://www.crunchbase.com/person/jim-kwik-b4e2,2,,,Jim Kwik,Individual/Angel,,2,,,,,,,,"182,500"
Trevor Bruner,https://www.crunchbase.com/person/trevor-bruner,1,,"Austin, Texas, United States",Trevor Bruner is a Principal Product Manager at SailPoint. He Attended University of Oklahoma - Price College of Business.,Individual/Angel,Seed,1,,,,,,,,"182,501"
Christen O'Brien,https://www.crunchbase.com/person/christen-obrien,2,,"San Francisco, California, United States",Christen O'Brien,Individual/Angel,Seed,1,,,2,,,,,"182,501"
Tim Beckman,https://www.crunchbase.com/person/tim-beckman,,,"Indianapolis, Indiana, United States",Tim Beckman has been with CG Visions since the early days and has more than a decade of experience as a BIM professional. Starting as a stud...,,,,,,,,,,,"182,502"
Soumya Arora,https://www.crunchbase.com/person/soumya-arora,,,"New Delhi, Delhi, India",Soumya Arora is the Co-Founder of Uno Finance. He attended Shaheed Sukhdev College of Business Studies.,,,,,,,,,,,"182,503"
David DiPietro,https://www.crunchbase.com/person/david-dipietro,,,"Baltimore, Maryland, United States",David DiPietro - Portfolio Director @ Greenspring Associates,,,,,,,,,,,"182,504"
Guofang Ziben,https://www.crunchbase.com/organization/guofang-ziben,2,1,"Shanghai, Shanghai, China",Guofang Ziben is an investment firm.,,,1,,,,1,,,,"182,505"
Gehan Fathi,https://www.crunchbase.com/person/gehan-fathi,2,,,Gehan Fathi,Individual/Angel,,2,,,,,,,,"182,507"
Philippe Verdussen,https://www.crunchbase.com/person/philippe-verdussen,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Philippe Verdussen is the Founder - Managing Architect Partner of ARCHi2000.,,,,,,,,,,,"182,509"
Simon Alexandre,https://www.crunchbase.com/person/simon-alexandre,,,"Liège, Liege, Belgium",Simon Alexandre - Co-founder and General Partner @ The Faktory Fund,Investment Partner,,,1,,,,,,,"182,508"
Zhenduo Information Technology,https://www.crunchbase.com/organization/zhenduo-information-technology,1,,"Shanghai, Shanghai, China","Zhenduo Information Technology is engaged in technology development, technology transfer, technical consulting.",,,1,,,,,,,,"182,502"
Andy Cantwell,https://www.crunchbase.com/person/andy-cantwell,,,"Minneapolis, Minnesota, United States","Prior to joining NEP in 2006, Andy was with Northwestern Investment Management in the firm’s Private Equity and Mezzanine Group. Andy execut...",Investment Partner,,,2,,,,,,,"182,510"
Brian Forst,https://www.crunchbase.com/person/brian-forst,,,"New York, New York, United States",Brian Forst is a Healthcare Investor at HLM Ventures Partners. He attended Harvard Business School and Harvard University.,,,,,,,,,,,"182,511"
Ruud Bakker,https://www.crunchbase.com/person/ruud-bakker,,,"Amsterdam, Noord-Holland, The Netherlands","Entrepreneur and owner of B+B Vakmedianet (B2B publishing company Netherlands).He was co founder of Vakmedianet.He completed his Drs, Dutch ...",,,,,,,,,,,"182,505"
Anthony Di Pietro,https://www.crunchbase.com/person/anthony-di-pietro,,,"Melbourne, Victoria, Australia",Anthony Di Pietro is the CEO of Premier Fresh. He attended the University of Melbourne.,,,,,,,,,,,"182,504"
Wayne Chu,https://www.crunchbase.com/person/wayne-wk-chu,,,"Hong Kong, Hong Kong Island, Hong Kong",Wayne Chu - Investment Partner @ MindWorks Capital,,"Early Stage Venture, Late Stage Venture, Seed",,,,,,,,,"182,512"
Andrew Marquez,https://www.crunchbase.com/person/andrew-marquez,1,,"Torrance, California, United States",Andrew Marquez - Vice President of Finance @ Unified People,Individual/Angel,Seed,1,,,,,,,,"182,506"
Sam Liddell,https://www.crunchbase.com/person/sam-liddell,,,"Amsterdam, Noord-Holland, The Netherlands",Sam Liddell,,Seed,,,,,,,,,"182,513"
Jasper Mullarney,https://www.crunchbase.com/person/jasper-mullarney,1,,"Kansas City, Missouri, United States",Jasper Mullarney is the Co-Founder and CEO of Epigraph.,Individual/Angel,,1,,,,,,,,"182,514"
Jiangsu Top-Bridge Capital,https://www.crunchbase.com/organization/jiangsu-top-bridge-capital,,,,Jiangsu TopBridge Capis an internationally recognized buying expertise provider for companies which are looking for developing their buying.,Venture Capital,,,,,,,,,,"182,517"
Gustavo Rivera Pecunia,https://www.crunchbase.com/person/gustavo-rivera-pecunia,,,"Miami, Florida, United States","Hi there! I'm a Software Developer and Project Manager with experience in delivering creative and effective solutions across healthcare, hig...",,,,,,,,,,,"182,518"
Denis Paphitis,https://www.crunchbase.com/person/denis-paphitis,,,,Denis Paphitis joined Aesop as Founder.,,,,,,,,,,,"182,520"
Xiaoding Keji,https://www.crunchbase.com/organization/xiaoding-keji,1,,"Nanshanqu, Guangdong, China",Xiaoding Keji is an investment firm.,,,1,,,,,,,,"182,522"
Channing Frye,https://www.crunchbase.com/person/channing-frye,3,,,Channing Thomas Frye is an American former professional basketball player.,Individual/Angel,,2,,,,,,,,"182,523"
China Super Media Holdings,https://www.crunchbase.com/organization/china-super-media-holdings,1,,"Hong Kong, Hong Kong Island, Hong Kong",China Super Media Holdings is an investment firm that located at Hong Kong.,,,1,,,,,,,,"182,525"
Guangdong Xinjiyuan Capital Management Co.,https://www.crunchbase.com/organization/guangdong-xinjiyuan-capital-management-co,1,,"Guangdong, Jilin, China",Guangdong Xinjiyuan Capital Management Co. is an investment Firm.,,,1,,1,,,,,,"182,524"
Suzhou Jusong,https://www.crunchbase.com/organization/suzhou-jusong,1,,"Suzhou, Jiangsu, China",Suzhou Jusong operates as an investment firm.,,,1,,,,,,,,"182,526"
Miguel Angel Suárez,https://www.crunchbase.com/person/miguel-angel-surez,1,,"Madrid, Madrid, Spain",Miguel Angel Suárez - Deputy CEO @ MASMOVIL,Individual/Angel,Seed,1,,,,,,,,"182,527"
Olivier Thomas,https://www.crunchbase.com/person/olivier-thomas,1,1,"Grenoble, Rhone-Alpes, France",Olivier Thomas,Individual/Angel,Seed,1,,,,1,,,,"182,528"
Jeff Pollock,https://www.crunchbase.com/person/jeffrey-m-pollock,,,"Manchester, New Hampshire, United States","Jeff Pollock is CEO of Idencia where he has worked since January 2015.  Previously, he served as Managing Director of MB Growth Partners ...",,,,,,,,,,,"182,525"
Doreen M. Harris,https://www.crunchbase.com/person/doreen-m-harris,,,"Albany, New York, United States",Dedicated to green energy of all kinds. President & CEO @NYSERDA Native New Yorker.,Investment Partner,,,2,,,,,,,"182,529"
Startup-Academie,https://www.crunchbase.com/organization/startup-academie,,,"Quebec, Quebec, Canada",Startup-Académie is a new approach to building high-performance startups.,,,,,,,,,,,"182,527"
Nicolas Deconinck,https://www.crunchbase.com/person/nicolas-deconinck,1,,"Paris, Ile-de-France, France",Nicolas Deconinck,Individual/Angel,,1,,,,,,,,"182,531"
Sergio Ramirez,https://www.crunchbase.com/person/sergio-ramirez-2,1,1,"Lima, Lima, Peru",Sergio Ramirez - Designer @ A1 Premium,Individual/Angel,Seed,1,,,,1,,,,"182,528"
Harald Ekman,https://www.crunchbase.com/person/harald-ekman,,,"United States, North America",Harald Ekman is the Co-Founder and CFO of VOYOMOTIVE. He attended Stockholm School of Economics.,,,,,,,,,,,"182,529"
Seaboard Ventures,https://www.crunchbase.com/organization/seaboard-ventures,1,,"Charleston, South Carolina, United States",Seaboard Ventures is a venture capital firm.,Venture Capital,Early Stage Venture,1,,,,,,,,"182,531"
Mark neal,https://www.crunchbase.com/person/tim-kilgallon,,,"Seattle, Washington, United States",Mark Neal is the Executive Director at Mazlo.,,,,,,,,,,,"182,533"
