Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Philip Schnedler,https://www.crunchbase.com/person/philip-schnedler,,,"Frankfurt, Hessen, Germany",Philip Schnedler is the Founder & Managing Director at Spinoza Capital. Philip attended University of St.Gallen.,,Post-Ipo,,,,,,,,,"180,628"
Fuxin Chuangtou,https://www.crunchbase.com/organization/fuxin-chuangtou,5,,"Hangzhou, Zhejiang, China",Fuxin Chuangtou is an investment management firm.,,,5,,,,,,,,"180,629"
Richard Morency,https://www.crunchbase.com/organization/richard-morency,,,"Warren, Rhode Island, United States",Sell my house fast for cash,Private Equity Firm,Early Stage Venture,,,,,,,,,"180,630"
Alberto Sanchez-Fueyo,https://www.crunchbase.com/person/alberto-sanchez-fueyo,,,,Alberto received his MD from the University of Barcelona in 1993 and trained in Gastroenterology & Hepatology at Hospital Clinic Barcelona. ...,,,,,,,,,,,"180,631"
Pitch NYC,https://www.crunchbase.com/organization/pitch-nyc,,,"New York, New York, United States",Pitch NYC brings together the UK's top emerging tech firms.,Accelerator,,,,,,,,,,"180,633"
Karun Arya,https://www.crunchbase.com/person/karun-arya,,,"Singapore, Asia",Karun Arya is a Vice President of Group Corporate Affairs at Oriente. He attended Boston University.,Investment Partner,,,1,,,,,,,"180,635"
BMO Equity Partners,https://www.crunchbase.com/organization/bmo-equity-partners,,,"Montréal, Quebec, Canada",BMO Equity Partners understands the importance of long-term value creation and has the expertise to assist management.,,,,,,,,,,,"180,637"
Bamboo Capital,https://www.crunchbase.com/organization/bamboo-capital,1,,"Moscow, Moscow City, Russian Federation",Bamboo Capital,,,1,,,,,,,,"180,616"
Zhongxin Hengchi,https://www.crunchbase.com/organization/zhongxin-hengchi,1,,"Suzhou, Jiangsu, China",Zhongxin Hengchi,,,1,,,,,,,,"180,621"
Zernike Fund Management,https://www.crunchbase.com/organization/zernike-fund-management,1,1,"Groningen, Groningen, The Netherlands","Zernike designs, creates and manages technology parks worldwide.",Venture Capital,,1,,,,1,,,,"180,640"
Rajesh Bhattacharjee,https://www.crunchbase.com/person/rajesh-bhattacharjee,,,"Bengaluru, Karnataka, India",Rajesh Bhattacharjee is the CEO & Co-Founder at Pickcel. Rajesh Bhattacharjee attended North Eastern Regional Institute of Science and Techn...,,,,,,,,,,,"180,627"
Dongguanshi Rongke Touzi,https://www.crunchbase.com/organization/dongguanshi-rongke-touzi,4,1,"Dongguang, Guangdong, China",Dongguanshi Rongke Touzi engaged in asset management and consulting service.,,,4,,1,,1,,,,"180,641"
Preston Ford,https://www.crunchbase.com/person/preston-ford,1,,,Preston Ford,Individual/Angel,Seed,1,,,,,,,,"180,642"
Heidi Roddenberry,https://www.crunchbase.com/person/heidi-roddenberry-50bf,,,,Heidi Roddenberry is the President & Board Chair at Roddenberry Foundation.,Investment Partner,,,1,,,,,,,"180,643"
Clarsia investments,https://www.crunchbase.com/organization/clarsia-investments,1,1,,Small investment company,,,1,,,,1,,,,"180,644"
Andrea Sanchez Ibarbia,https://www.crunchbase.com/person/andrea-sanchez-ibarbia,,,,Andrea Sanchez served as the Country Head of F10 Spain.,Investment Partner,,,14,,,,,,,"180,646"
Vivek Verma,https://www.crunchbase.com/person/vivek-verma-4caa,,,"Singapore, Asia",Vivek Verma is a Managing Director Coffee at ofi (olam food ingredients).,Investment Partner,,,1,,,,,,,"180,647"
BoYueZhiYuan Capital,https://www.crunchbase.com/organization/boyuezhiyuan-capital,1,,,BoYueZhiYuan Capital.,,,1,,,,,,,,"180,648"
Juliana Jan,https://www.crunchbase.com/person/juliana-jan,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Juliana Jan - Chief Investment Officer @ Cradle Fund,Investment Partner,,,3,,,,,,,"180,630"
Laidlaw Equities,https://www.crunchbase.com/organization/laidlaw-equities,,,,Laidlaw Equities is a company that specializes in wealth management services.,Venture Capital,,,,,,,,,,"180,649"
8P Capital,https://www.crunchbase.com/organization/8p-capital,,,,8P Capital is a investment firm focus on early-stage to late-stage innovative technology companies with disruptive solutions.,Venture Capital,,,,,,,,,,"180,651"
Michael Koshet,https://www.crunchbase.com/person/michael-koshet,2,,"Los Angeles, California, United States","As CEO and Co-founder, Michael Koshet, developed and created Crent.com in 2015, a new revolutionary company that enables consumers to use th...",Individual/Angel,Seed,1,,,,,,,,"180,653"
David Hirschmann,https://www.crunchbase.com/person/david-hirschmann,,,"London, England, United Kingdom",David joined Permira Debt Managers in June 2015 and is Head of Private Credit and a Partner. David is a member of the PCS2 Investment Commit...,Investment Partner,,,1,,,,,,,"180,654"
Michael Gevertz,https://www.crunchbase.com/person/michael-gevertz,,,"Los Angeles, California, United States","Michael Gevertz is a Consultant at Enhanced Capital. Prior to joining the firm in 2009, Michael worked for Freeman & Co. a boutique M&A advi...",,,,,,,,,,,"180,656"
RBI Opportunities Fund,https://www.crunchbase.com/organization/rbi-opportunities-fund,1,1,,RBI Opportunities Fund,,,1,,,1,1,,,,"180,657"
Shanghai Saitian Investment Management,https://www.crunchbase.com/organization/shanghai-saitian-investment-management,1,,"Shanghai, Shanghai, China",Shanghai Saitian Investment Management is an investment firm.,,,1,,1,,,,,,"180,635"
Miguel Cardona,https://www.crunchbase.com/person/miguel-cardona,,,"Washington DC Metro Area, United States, North America","Dr. Miguel A. Cardona was sworn in as the 12th Secretary of Education on March 2nd, 2021. Secretary Cardona previously served as the Commis...",Investment Partner,,,47,,,,,,,"180,659"
Aleksandra Jóźwik,https://www.crunchbase.com/person/aleksandra-j,,,"Berlin, Germany, Europe",Aleksandra Jóźwik is the Advisor at TALENTFIRST. She attended University of Cambridge.,,,,,,,,,,,"180,660"
Masatoshi Kubota,https://www.crunchbase.com/person/masatoshi-kubota,3,,"Tokyo, Tokyo, Japan","ran a private cram school, collapsed, so he was 21 years old and liquidated the company.",Individual/Angel,,3,,,,,,,,"180,661"
Thijs Emondts,https://www.crunchbase.com/person/thijs-emondts,,,"Amsterdam, Noord-Holland, The Netherlands",Thijs Emondts is Board Member of Vitesse PSP. He attended Insead.,Investment Partner,,,1,,,,,,,"180,639"
The ViennaUP Festival,https://www.crunchbase.com/organization/the-viennaup-festival,,,"Vienna, Wien, Austria","ViennaUP is a community-driven, decentralized festival in the heart that sheds light on the future of technology holds.",,,,,,,,,,,"180,662"
Gaines Kilpatrick,https://www.crunchbase.com/person/gaines-kilpatrick,,,,"Gaines Kilpatrick, co-founder and Strategies Officer of Zilker Ventures, LLC has been with the company since it’s creation in Q4 of 2007. In...",,,,,,,,,,,"180,663"
Paul Cianciolo,https://www.crunchbase.com/person/paul-cianciolo,1,,"Boston, Massachusetts, United States","Paul Cianciolo is the Chief Operating Officer at TraceLink, the leading supply chain business network and app development platform for addre...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"180,664"
Dettagli Prof. Giovanni Muto,https://www.crunchbase.com/person/dettagli-prof-giovanni-muto,,,"Italy, Europe",Dati Personali Nome e cognome: Giovanni Muto Luogo nascita: Napoli Email: giovanni.muto@unina.it Posizione lavorativa: professore ordinario ...,,Private Equity,,,,,,,,,"180,665"
Bob Ward,https://www.crunchbase.com/person/bob-ward-2,,,"Portland, Oregon, United States",Bob Ward is the Strategic Advisor at ZL Innovations.,,,,,,,,,,,"180,643"
Talbott Roche,https://www.crunchbase.com/person/talbott-roche-bd2c,,,,"Talbott Roche is chief executive officer and president of Blackhawk Network. As Blackhawk’s co-founder, she was integral to the company’s tr...",,,,,,,,,,,"180,666"
Lianfeng Touzi,https://www.crunchbase.com/organization/lianfeng-touzi,1,,"Zhangjiagang, Jiangsu, China",Lianfeng Touzi engage in investment management and consulting service.,,,1,,,,,,,,"180,667"
Tafeen Ventures,https://www.crunchbase.com/organization/tafeen-ventures,,,"Pompano Beach, Florida, United States","Tafeen Ventures, LLC filed as a Foreign Limited Liability in the State of Florida and is no longer active.",Private Equity Firm,,,,,,,,,,"180,646"
Neil Johnston,https://www.crunchbase.com/person/neil-johnston,,,"Dallas, Texas, United States",CFO & Executive Vice President at Cox Automotive .,Investment Partner,,,1,,,,,,,"180,668"
Todd McCoy,https://www.crunchbase.com/person/todd-mccoy,,,"Portland, Oregon, United States",Todd McCoy previously worked at Axiom EPM as a Former Principal. He attended Boise State University.,,,,,,,,,,,"180,669"
Guy Bradley,https://www.crunchbase.com/person/guy-bradley-2,1,1,"Munich, Bayern, Germany","Guy Bradley brings an impressive track record of identifying, mentoring and funding industry changing companies. Guy was a founding partner ...",Individual/Angel,Seed,1,,,,1,,,,"180,670"
Jukewang,https://www.crunchbase.com/organization/jukewang,1,,"Dongguang, Guangdong, China",Jukewang is a company engaged in software and information technology services.,,,1,,,,,,,,"180,652"
Dynasty Wealth,https://www.crunchbase.com/organization/dynasty-wealth,,,,Currently creating “Crowdfunding” “Social Investment Community” platform enabling crowd access to build personal “Dynasty Wealth”,Venture Capital,"Crowdfunding, Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",,,,,,,,,"180,673"
Li Zheng,https://www.crunchbase.com/person/li-zheng-db95,,,,Li Zheng is the Executive Partner of Huoying Haoyue.,Investment Partner,,,1,,,,,,,"180,672"
Kathleen Garrett,https://www.crunchbase.com/person/kathleen-garrett,,,,Kathleen graduated from Queen’s University Belfast with a degree in Mathematics and Statistics with Operational Research. She also has an Ad...,,,,,,,,,,,"180,674"
Yael Margolin,https://www.crunchbase.com/person/yael-margolin,,,"Jerusalem, Yerushalayim, Israel","Dr. Margolin is the president and CEO of Gamida Cell.  Prior to joining the company, Dr. Margolin served as vice president of Denali Vent...",Investment Partner,,,2,,,,,,,"180,654"
Tianfeng Huiquan,https://www.crunchbase.com/organization/tianfeng-huiquan,2,,"Beijing, Beijing, China",Tianfeng Huiquan is an investment firm that provides asset management and investment management services.,Private Equity Firm,,2,,,,,,,,"180,655"
Paul Savich,https://www.crunchbase.com/person/paul-savich-savich,,,"Moscow, Moscow City, Russian Federation",Paul Savich is the Founder of Webjets.io.,,,,,,,,,,,"180,677"
Abe Korgav,https://www.crunchbase.com/person/abe-korgav,1,1,"Mountain View, California, United States",Abe Korgav is the former President of IAK Consulting.,Individual/Angel,Seed,1,,,1,1,,,,"180,676"
Jeff Lotman,https://www.crunchbase.com/person/jeff-lotman-668c,1,,"Los Angeles, California, United States",Jeff Lotman is the CEO of Global Icons & Owner Fred Segal.,Individual/Angel,,1,,,,,,,,"180,678"
Living Libraries Infrastructure,https://www.crunchbase.com/organization/living-libraries-infrastructure,,,,Living Libraries Infrastructure is an Investment firm.,,,,,,,,,,,"180,679"
Dan Lopez,https://www.crunchbase.com/person/dan-lopez,,,"Los Alamitos, California, United States","Dan is an innovative entrepreneur and technologist who has advised a wide variety of businesses and brands by lending his creative, strategi...",,,,,,,,,,,"180,682"
Aarthi Ramasubramanian,https://www.crunchbase.com/person/aarthi-ramasubramanian,,,"Bengaluru, Karnataka, India",Aarthi Ramasubramanian is a Fund Manager at Opes-LCEF. Aarthi previously worked at EduRaft Private Limited as a Founder. He attended Anna Un...,Investment Partner,,,1,,,,,,,"180,681"
Fred St. Goar,https://www.crunchbase.com/person/fred-st-goar,1,1,,Fred St. Goar,Individual/Angel,,1,,,,1,,,,"180,683"
Beijing Wanjia Tekemao Youxian Zeren Gongsi,https://www.crunchbase.com/organization/beijing-wanjia-tekemao-youxian-zeren-gongsi,1,,"Beijing, Beijing, China","Beijing Wanjia Tekemao Youxian Zeren Gongsi is a company that produces technology development, technology transfer, and others.",,,1,,,,,,,,"180,684"
Antoku Kohei,https://www.crunchbase.com/person/antoku-kohei,,,,Antoku Kohei - President & CEO @ Enish,Investment Partner,,,1,,,,,,,"180,685"
Lawrence Wang,https://www.crunchbase.com/person/lawrence-wang-1,,,"Hangzhou, Zhejiang, China","Lawrence Wang is a Managing Director who joined Vivo in 2015. Before joining Vivo, Lawrence was a Managing Director at Primavera Capital Gro...",,,,,,,,,,,"180,659"
Andreas Vourkos,https://www.crunchbase.com/person/andreas-vourkos,,,"San Francisco, California, United States",Andreas Vourkos is the Co-Founder and COO of Pollfish.,,,,,,,,,,,"180,687"
Compass Acquisition Partners,https://www.crunchbase.com/organization/compass-acquisition-partners,,,"Woodland Hills, California, United States",Compass Acquisition Partners is a real estate investment firm.,,,,,,,,,,,"180,662"
OneDay,https://www.crunchbase.com/organization/oneday-be13,1,,"Xiamen, Fujian, China",OneDay is an investment management firm.,,,1,,1,,,,,,"180,688"
Doron Blachar,https://www.crunchbase.com/person/doron-blachar,,,,"Mr. Doron Blachar has been appointed as the Chief Financial Officer of Ormat Technologies, Inc., effective April 2, 2013. He holds a B.A. de...",,,,,,,,,,,"180,666"
Philipp Schaetz,https://www.crunchbase.com/person/philipp-schaetz-8b2d,,,"Phoenix, Arizona, United States",Philipp Schaetz is a German-born Entrepreneur. He is the Co-Founder of DUSK Digital.,,,,,,,,,,,"180,691"
Katy Lanz,https://www.crunchbase.com/person/katy-lanz,1,,"Pittsburgh, Pennsylvania, United States","Katy Lanz is a National Director, Board of Directors at the National Hospice and Palliative Care Organization. He attended Duke University S...",Individual/Angel,,1,,,,,,,,"180,672"
Bret Tenenhaus,https://www.crunchbase.com/person/bret-tenenhaus,,,"New York, New York, United States",Bret Tenenhaus focuses on investments in the Internet & Technology sector. He joined General Atlantic's New York office in 2012. Prior to...,Investment Partner,,,1,,,,,,,"180,693"
John Dexheimer,https://www.crunchbase.com/person/john-dexheimer,,,"New York, New York, United States","John Dexheimer focuses in several areas, including 1) optical and sensing systems and applications, 2) enterprise software-services, and 3) ...",,,,,,,,,,,"180,694"
Yogesh Vaishnav,https://www.crunchbase.com/person/yogesh-vaishnav-9ab5,,,,Yogesh Vaishnav,,,,,,,,,,,"180,695"
Zhejiang Chuangxin Chanye Touzi,https://www.crunchbase.com/organization/zhejiang-chuangxin-chanye-touzi,2,,"Hangzhou, Zhejiang, China",Zhejiang Chuangxin Chanye Touzi engaged in investment management and consulting.,Angel Group,,2,,,,,,,,"180,696"
David Perlmutter,https://www.crunchbase.com/person/david-perlmutter-8d5d,1,,,David Perlmutter,Individual/Angel,,1,,,1,,,,,"180,697"
Adit Desai,https://www.crunchbase.com/person/adit-desai-4e68,1,,,Adit Desai,Individual/Angel,,1,,,,,,,,"180,698"
Wazee Information Ventures,https://www.crunchbase.com/organization/wazee-information-ventures,,,"Weston, Connecticut, United States",Wazee Information Ventures,Venture Capital,,,,,,,,,,"180,699"
Fiduciaria Digitale,https://www.crunchbase.com/organization/fiduciaria-digitale,1,,"Bergamo, Lombardia, Italy",Fiduciaria Digitale is a strategic partner that offers Asset Management houses to present products and investment strategies.,,,1,,,,,,,,"180,682"
Lauren Brueggen,https://www.crunchbase.com/person/lauren-brueggen,,,"Nashville, Tennessee, United States",Lauren Brueggen is a Principal in SMC's private equity group and has been with the firm since 2011. Lauren Brueggen was previously an Associ...,Investment Partner,,,8,,,,,,,"180,700"
Michael Phipps,https://www.crunchbase.com/person/michael-phipps,,,"Toronto, Ontario, Canada",Michael Phipps - Co - Founder & Chief Product Officer @ Enhatch,,,,,,,,,,,"180,701"
Raunak Singhvi,https://www.crunchbase.com/person/raunak-singhvi,,,,Raunak Singhvi attended The Institute of Chartered Accountants of India.,,,,,,,,,,,"180,702"
Anders Hallsby,https://www.crunchbase.com/person/anders-hallsby,,,"Chicago, Illinois, United States",Fund Manager,,Venture,,,,,,,,,"180,703"
PRVT finance,https://www.crunchbase.com/organization/prvt-finance,1,,,PRVT finance,Venture Capital,,1,,,,,,,,"180,705"
Molly Dill,https://www.crunchbase.com/person/molly-dill-de60,,,"Milwaukee, Wisconsin, United States",Molly Dill,Investment Partner,,,9,,,,,,,"180,691"
Shenzhen Tiantangniao Wangluo Keji,https://www.crunchbase.com/organization/shenzhen-tiantangniao-wangluo-keji,2,1,"Shenzhen, Guangdong, China",Shenzhen Tiantangniao Wangluo Keji is an information technology software service company.,Angel Group,,1,,,,1,,,,"180,709"
Daehyun Chris Kim,https://www.crunchbase.com/person/daehyun-chris-kim,,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Mr. Kim Dae-hyun serves as Partner at TheVentures.,Investment Partner,,,2,,,,,,,"180,710"
Hangzhou Toushi Investment Management,https://www.crunchbase.com/organization/hangzhou-toushi-investment-management,1,,"Hangzhou, Zhejiang, China",Hangzhou Toushi Investment Management is engaged in investment management.,,,1,,,,,,,,"180,695"
7 Summit Partnership,https://www.crunchbase.com/organization/7-summit-partnership,,,,Growth financing for alternative lending companies,"Micro VC, Venture Debt","Debt, Early Stage Venture, Seed",,,,,,,,,"180,711"
Adam Maidment,https://www.crunchbase.com/person/adam-maidment,,,"London, England, United Kingdom",Adam is the Managing Partner and Co-Founder of Kester Capital. He attended the University of Oxford.,Investment Partner,,,2,,,,,,,"180,696"
Diana Danieli,https://www.crunchbase.com/person/diana-danieli,,,"London, England, United Kingdom",Diana Danieli is the Business Development Manager at ABITANT UK LTD. She attended University of Leeds.,,,,,,,,,,,"180,697"
Nabila Akhter,https://www.crunchbase.com/person/nabila-akhter,,,"Dhaka, Dhaka, Bangladesh",Nabila Akhter is the Co-Founder of TikTok (e-Commerce Logitics). Nabila Akhter attended Dhaka University and East West University.,,,,,,,,,,,"180,698"
Michael Yirilli,https://www.crunchbase.com/person/michael-yirilli,,,"Boston, Massachusetts, United States",Partner at ABRY Partners.,Investment Partner,,,1,,,,,,,"180,712"
Tollman Capital Partners,https://www.crunchbase.com/organization/tollman-capital-partners,,,"Boxford, Massachusetts, United States","Tollman Capital Partners offers the balance of professional vetting, due diligence and selection.",Venture Capital,,,,,,,,,,"180,713"
Johnston Blakely & Company LLC.,https://www.crunchbase.com/organization/johnston-blakely-company-llc,,,,Johnston Blakely & Company LLC. was added in 2013.,,,,,,,,,,,"180,710"
Zhongfu Gaoke Chuangtou,https://www.crunchbase.com/organization/zhongfu-gaoke-chuangtou,1,,,Zhongfu Gaoke Chuangtou,,,1,,,,,,,,"180,715"
Wayne Seifried,https://www.crunchbase.com/person/wayne-seifried,,,"Toronto, Ontario, Canada",Wayne Seifried - Managing Director @ TMinusThree,,,,,,,,,,,"180,716"
Jim Heyes,https://www.crunchbase.com/person/jim-heyes,,,"Cape Town, NA - South Africa, South Africa",Jim Heyes is the Managing Director at Criterion Africa Partners. He attended Princeton University.,,,,,,,,,,,"180,718"
Jan Rabe,https://www.crunchbase.com/person/jan-rabe,,,,Jan Rabe is the Senior-Partner at Roland Berger. Jan Rabe attended Karlsruhe Institute of Technology (KIT).,,,,,,,,,,,"180,719"
Cherwell Capital,https://www.crunchbase.com/organization/cherwell-capital,1,1,,Cherwell Capital,Venture Capital,,1,,,,1,,,,"180,720"
Ideas Meet Capital,https://www.crunchbase.com/organization/ideas-meet-capital,,,"Valdemoro, Madrid, Spain",Crowdsourcing APPLIED TO RISK ASSESSMENT.,Private Equity Firm,,,,,,,,,,"180,721"
BAU RESEARCH,https://www.crunchbase.com/organization/bau-research,,,"Besiktas, Istanbul, Turkey",BAU RESEARCH is a global culture of collaboration that drives innovative design and product discoveries for humanity.,,,,,,,,,,,"180,720"
Kunal Chaudhari,https://www.crunchbase.com/person/kunal-chaudhari,,,"Ahmedabad, Gujarat, India","Computer engineer, Father and Novice farmer. Started career at small companies to start my own venture and than joined Point10 Ventures to w...",,,,,,,,,,,"180,722"
Beijing Xinxiya Keji,https://www.crunchbase.com/organization/beijing-xinxiya-keji,1,,"Beijing, Beijing, China",Beijing Xinxiya Keji is an investment firm.,,,1,,,,,,,,"180,723"
Northwest Ohio Tech Fund II,https://www.crunchbase.com/organization/northwest-ohio-tech-fund-ii,2,,,Northwest Ohio Tech Fund II ,,,2,,,1,,,,,"180,724"
Shikha Toshniwal,https://www.crunchbase.com/person/shikha-toshniwal,,,"Mumbai, Maharashtra, India",Shikha Toshniwal is the Co-founder & CEO (Investment Banking) at Pareto Capital. Shikha Toshniwal attended University of Calcutta.,,,,,,,,,,,"180,725"
DURIUS Capital,https://www.crunchbase.com/organization/durius-capital,,,"Madrid, Madrid, Spain",Companies in Spain and Portugal in scale up phase. Stable and growth markets.,Entrepreneurship Program,Private Equity,,,,,,,,,"180,723"
ThuHuong Duong,https://www.crunchbase.com/person/thuhuong-duong,1,,"Vietnam, Asia",ThuHuong Duong,Individual/Angel,Early Stage Venture,1,,,,,,,,"180,726"
Erin Corcoran,https://www.crunchbase.com/person/erin-corcoran,,,"Sydney, New South Wales, Australia",Erin Corcoran is the CEO & Co-Founder at Nuzzl.,,,,,,,,,,,"180,727"
Yihuiyao Investment,https://www.crunchbase.com/organization/yihuiyao-investment,1,,"Guangdong, Jilin, China","Yihuiyao Investment is principally engaged in industrial investment, investment management consulting and other businesses.",,,1,,,,,,,,"180,728"
Bhaichung Bhutia,https://www.crunchbase.com/person/bhaichung-bhutia,2,,,Bhaichung Bhutia,Individual/Angel,,2,,1,,,,,,"180,726"
Rory Hynes,https://www.crunchbase.com/person/rory-hynes,,,"Dundalk, Louth, Ireland","Rory Hynes joined EEVC in November 2001 and is based in our Galway office. Previously, he worked for many years as a senior executive with ...",,,,,,,,,,,"180,731"
