Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Shai Policker,https://www.crunchbase.com/person/shai-policker,,,"Or Yehuda, Tel Aviv, Israel",Shai Policker,Investment Partner,,,3,,,,,,,"152,422"
Roslyn Brandon,https://www.crunchbase.com/person/roslyn-brandon,1,,"Seattle, Washington, United States","30 years experience; business executive, General Manager, CEO of UniQuest, MSI, Genetrax. Founding CEO of Immunexpress, directly responsible...",Individual/Angel,,1,,,1,,,,,"152,421"
Kangbo Mairui,https://www.crunchbase.com/organization/kangbo-mairui,1,,"Beijing, Beijing, China",Kangbo Mairui is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"152,476"
Brad Kreiger,https://www.crunchbase.com/person/brad-kreiger,,,"Greater Chicago Area, United States, North America",Brad Kreiger is a Chief Marketing & Communications Officer for Cushman & Wakefield. He attended Purdue University Northwest.,,,,,,,,,,,"152,424"
Henry Wong,https://www.crunchbase.com/person/henry-wong-2,,,"San Francisco, California, United States",Henry is the co-founder and COO at Buzztala where he has helped shape the market-leading Organic Video Ad Network. Henry oversees client and...,,,,,,,,,,,"152,425"
Chaoxing Venture Capital,https://www.crunchbase.com/organization/chaoxing-venture-capital,2,,"Ningbo, Zhejiang, China","Chaoxing Venture Capital closely follows high-quality enterprises in new energy, chips, advanced manufacturing, new materials.",Venture Capital,,2,,,,,,,,"152,480"
Ganzhou Shilan Shiqiyuan Touzi Qiye (Youxian Hehuo),https://www.crunchbase.com/organization/ganzhou-shilan-shiqiyuan-touzi-qiye-youxian-hehuo,1,,"Ganzhou, Jiangxi, China",Ganzhou Shilan Shiqiyuan Touzi Qiye (Youxian Hehuo) is an investment management firm.,Venture Capital,,1,,,,,,,,"152,426"
be determined,https://www.crunchbase.com/organization/gorilla-beheer-bv,1,,,Venture Capital,Venture Capital,Early Stage Venture,1,,,,,,,,"152,482"
Pablo Paniagua,https://www.crunchbase.com/person/pablo-paniagua,1,,"New York, New York, United States",Pablo Paniagua - Director of Product Management @ YouTube,Individual/Angel,Seed,1,,,,,,,,"152,427"
Lorrain de Silva,https://www.crunchbase.com/person/lorrain-de-silva,,,"Berlin, Berlin, Germany",Lorrain de Silva,Investment Partner,,,1,,,,,,,"152,428"
Saskia van der Mast,https://www.crunchbase.com/person/saskia-van-der-mast,,,"Westlands, Nairobi Area, Kenya","Saskia van der Mast is an Investment Manager at DOB Equity and joined the team over a decade ago. Saskia is currently based in Nairobi, Keny...",Investment Partner,,,6,,,,,,,"152,429"
Len O'Donnell,https://www.crunchbase.com/person/len-o-donnell,,,"San Antonio, Texas, United States","Len O'Donnell is the President, CEO, Partner at USAA Real Estate.",,,,,,,,,,,"152,430"
"Jeffrey Low, MD",https://www.crunchbase.com/person/jeffrey-low-md,,,"Menlo Park, California, United States","Jeffrey Low, MD is the Principal at Novo Growth. He attended Yale University School of Medicine.",Investment Partner,"Late Stage Venture, Venture",,1,,,,,,,"152,431"
Eran Agrios,https://www.crunchbase.com/person/eran-agrios-fc42,,,"San Francisco Bay Area, California, United States","Eran Agrios, SVP and GM of Financial Services at Salesforce.",Investment Partner,,,1,,,,,,,"152,433"
Charles Allard jr,https://www.crunchbase.com/person/charles-allard-jr,0,,,Charles Allard jr,,Early Stage Venture,0,,,,,,,,"152,435"
Bode Holding Group,https://www.crunchbase.com/organization/bode-holding-group,1,,"Yiwu, Zhejiang, China",Bode Holding Group is engaged in industrial investment.,,,1,,,,,,,,"152,488"
Christopher Hansen,https://www.crunchbase.com/person/christopher-hansen-2,,,"San Francisco Bay Area, California, United States","Christopher Hansen is a Guest Instructor at the Department of Electrical and Computer Engineering at the University of California, Los Angel...",,,,,,,,,,,"152,489"
Maxwell Investment Partners,https://www.crunchbase.com/organization/maxwell-investment-partners,1,,,Maxwell Investment Partners is an investment firm.,Venture Capital,,1,,,,,,,,"152,490"
Addison Kang,https://www.crunchbase.com/person/addison-kang,,,"Singapore, Central Region, Singapore",Addison Kang - Vice President @ X.D. Network,,,,,,,,,,,"152,437"
Matias Corea,https://www.crunchbase.com/person/matias-corea,1,1,"New York, New York, United States",Matias Corea,Individual/Angel,Seed,1,,,,1,,,,"152,436"
Michael Tate,https://www.crunchbase.com/person/michael-tate,1,1,"San Francisco, California, United States",Michael Tate is the Chief Financial Officer of Astera Labs. Michael Tate attended California Polytechnic State University-San Luis Obispo.,Individual/Angel,Seed,1,,,1,1,,,,"152,438"
Lian Xing (Beijing) Zichan Guanli Youxian Gongsi,https://www.crunchbase.com/organization/lian-xing-beijing-zichan-guanli-youxian-gongsi,3,1,"Beijing, Beijing, China","Lian Xing (Beijing) Zichan Guanli Youxian Gongsi is an investment management, asset management and financial consulting firm.",Venture Capital,,3,,,,1,,,,"152,441"
Abdulaziz Alrashed,https://www.crunchbase.com/person/abdulaziz-alrashed,1,,,Abdulaziz Alrashed.,Individual/Angel,,1,,,,,,,,"152,442"
Impel Healthcare Catalysts,https://www.crunchbase.com/organization/impel-healthcare-catalysts,1,1,"Knutsford, Cheshire, United Kingdom",Impel Healthcare Catalysts provide growth capital and expertise to businesses across the UK.,Private Equity Firm,Private Equity,1,,,,1,,,,"152,444"
Dominik Stein,https://www.crunchbase.com/person/dominik-stein,,,"Munich, Bayern, Germany",Dominik Stein,Investment Partner,,,1,,,,,,,"152,443"
JK Hullett,https://www.crunchbase.com/person/jk-hullett,,,"Greater Denver Area, Colorado, United States","JK Hullett brings 15 years of financial and operational experience from both public companies, where he worked in corporate and business dev...",,,,,,,,,,,"152,446"
Gabriel Torres Pascual,https://www.crunchbase.com/person/gabriel-torres-pascual,,,"Madrid, Madrid, Spain",Gabriel Torres Pascual,Investment Partner,,,3,,,,,,,"152,447"
Ashish Venkataramani,https://www.crunchbase.com/person/ashish-venkataramani,,,"Mumbai, Maharashtra, India",Ashish Venkataramani is a Principal at Eight Roads Ventures.,Investment Partner,,,6,,,,,,,"152,448"
Michael Patterson,https://www.crunchbase.com/person/michael-patterson-2,,,,"Before joining Vedanta, Michael Patterson was a Principal with Invesco Private Capital (""IPC"") from 2001 until 2006  where he was responsibl...",Investment Partner,,,1,,,,,,,"152,449"
Dongfang State-owned Assets,https://www.crunchbase.com/organization/dongfang-state-owned-assets,1,,,Dongfang State-owned Assets is an investment firm.,Private Equity Firm,,1,,,,,,,,"152,450"
Daniel Chadash,https://www.crunchbase.com/person/daniel-chadash-7060,1,,,Daniel Chadash,Individual/Angel,,1,,,,,,,,"152,451"
Peter F. Najera,https://www.crunchbase.com/person/peter-f-najera,,,"Wichita, Kansas, United States","Peter F. Najera is the President and CEO of United Way of the Plains. He attended Harvard University, Trident University International, and ...",Investment Partner,,,15,,,,,,,"152,452"
Carl Hansen,https://www.crunchbase.com/person/carl-hansen-9a98,,,"Vancouver, British Columbia, Canada",Carl Hansen is the CEO at AbCellera.,Investment Partner,,,2,,,,,,,"152,453"
Ahmet Özokur,https://www.crunchbase.com/person/ahmet-özokur,1,,"Istanbul, Istanbul, Turkey",General Partner,Individual/Angel,,1,,,,,,,,"152,454"
Jonathan Zisermann,https://www.crunchbase.com/person/jonathan-zisermann,1,,"Paris, Ile-de-France, France",Jonathan Zisermann - Co-Founder @ Tagadamedia,Individual/Angel,Seed,1,,,,,,,,"152,455"
Tony Nguyen,https://www.crunchbase.com/person/tony-nguyen-8fe8,,,"Queens, New York, United States","Tony Nguyen is a managing director at RTW Investments. He serves as an Analyst at RTW, where he leads the commercial analysis of biopharma a...",Investment Partner,,,1,,,,,,,"152,499"
Cape Byron Power,https://www.crunchbase.com/organization/cape-byron-power,1,,"Condong, New South Wales, Australia","Cape Byron Power is a Clean, renewable electricity company.",,,1,,1,,,,,,"152,501"
Zhiming Xu,https://www.crunchbase.com/person/zhiming-xu,,,,"Dr. Zhiming Xu is a Partner at CBC Capital. He has over 18 years of experience in private equity investment, investment banking and corporat...",,,,,,,,,,,"152,458"
Larry Summers,https://www.crunchbase.com/person/larry-summers-2,2,1,"Boston, Massachusetts, United States",Larry Summers,Individual/Angel,Seed,2,,,1,1,,,,"152,459"
Dan Viederman,https://www.crunchbase.com/person/dan-viederman,,,"Springfield, Massachusetts, United States",Dan Viederman is the Managing Partner at Working Capital. Attended Columbia | SIPA.,Investment Partner,,,3,,,,,,,"152,460"
Matt Knapp,https://www.crunchbase.com/person/matt-knapp-8bce,1,,"Australia, Oceania",Matt Knapp Head of Creative at MILKRUN,Individual/Angel,,1,,,,,,,,"152,513"
Artem Tkachuk,https://www.crunchbase.com/person/artem-tkachuk,,,"San Francisco Bay Area, California, United States","Artem Tkachuk is the Full Stack Software Engineer I at Constructo. He attended the University of California, Berkeley.",,,,,,,,,,,"152,461"
Leticia Lourenco,https://www.crunchbase.com/person/leticia-lourenco,1,,,"Leticia Lourenco, Senior Frontend Engineer at Netflix.",Individual/Angel,,1,,,,,,,,"152,462"
Zhongling Yanyuan Fund,https://www.crunchbase.com/organization/zhongling-yanyuan-fund,1,,"Beijing, Beijing, China",Zhongling Yanyuan Fund is an investment Fund.,,,1,,1,,,,,,"152,463"
Ningbo Haotong,https://www.crunchbase.com/organization/ningbo-haotong,1,,,Ningbo Haotong is an investment firm.,Venture Capital,,1,,1,,,,,,"152,464"
Chongqing Changshou District Related Industry Investment Fund,https://www.crunchbase.com/organization/chongqing-changshou-district-related-industry-investment-fund,1,,"Chongqing, Heilongjiang, China",Chongqing Changshou District Related Industry Investment Fund is an investment  Fund.,,,1,,1,,,,,,"152,465"
Fusehunt,https://www.crunchbase.com/organization/fusehunt,,,"London, England, United Kingdom",Fusehunt is a Strategy-led Design Accelerator to create Scaleups.,Accelerator,,,,,,,,,,"152,466"
Nils Freiling,https://www.crunchbase.com/person/nils-freiling,,,"Berlin, Berlin, Germany",Nils Freiling is the CEO at Auxeda.,,,,,,,,,,,"152,467"
Kuajie Ruanjian,https://www.crunchbase.com/organization/kuajie-ruanjian,1,,"Suzhou, Jiangsu, China",Kuajie Ruanjian creates a VR content creation tool for the education field.,,,1,,1,,,,,,"152,469"
George Holland,https://www.crunchbase.com/person/george-holland,,,"Houston, Texas, United States","Prior to co-founding Aviara, George served 9 years at Encysive Pharmaceuticals, Inc. (formerly Texas Biotechnology Corp.) where he was Vice ...",,,,,,,,,,,"152,470"
Capgro Fund,https://www.crunchbase.com/organization/capgro-fund,1,,"Chandigarh, Chandigarh, India",Capgro Fund is an investment firm.,,,1,,1,,,,,,"152,523"
Robi Investments,https://www.crunchbase.com/organization/robi-investments,1,,"Dover, Delaware, United States",Robi Investments is a startup company that was incorporated in DE.,Venture Capital,Early Stage Venture,1,,1,,,,,,"152,471"
"Richard Grow, Jr.",https://www.crunchbase.com/person/richard-grow-jr,,,"West Palm Beach, Florida, United States","Rick Grow, Jr. holds nearly 10 years of experience in finance and private equity. Mr. Grow is responsible for business development and inves...",,,,,,,,,,,"152,473"
Thomas T. Macejko,https://www.crunchbase.com/person/thomas-t-macejko,,,"Greater Chicago Area, United States, North America",Thomas T. Macejko,,,,,,,,,,,"152,475"
Rick Defieux,https://www.crunchbase.com/person/rick-defieux,,,"New York, New York, United States",Rick Defieux is the Co-Founder and Investment Committee Chair SJF Ventures.,,,,,,,,,,,"152,476"
Guillaume le Dieu de Ville,https://www.crunchbase.com/person/guillaume-le-dieu-de-ville,3,1,"Paris, Ile-de-France, France",Guillaume le Dieu de Ville is a Founder at Lingueo. He attended HEC Paris .,Individual/Angel,,3,,,,1,,,,"152,477"
Yaxiang Xingtai,https://www.crunchbase.com/organization/yaxiang-xingtai,3,,"Lhasa, Xizang, China",Yaxiang Xingtai is an investment firm.,,,3,,,,,,,,"152,478"
Olivier Schneider,https://www.crunchbase.com/person/olivier-schneider-2,,,"Geneva, Geneve, Switzerland",Olivier leads innovation at Orbium and oversees growth of their operations worldwide. He is responsible for ensuring the company develops in...,Investment Partner,,,1,,,,,,,"152,479"
Craig Cowdrey,https://www.crunchbase.com/person/craig-cowdrey,,,,"Craig's passion for solving complex problems has taken him through careers in law, diplomacy and the military. As CEO, Craig drives Sonder’s...",,,,,,,,,,,"152,480"
Sean Nowak,https://www.crunchbase.com/person/sean-nowak,,,"Kenya, Africa",Sean R. Nowak is the Co-founder at Zephyr Peacock India.,,,,,,,,,,,"152,481"
Prof-Media,https://www.crunchbase.com/organization/prof-media,1,,"Moscow, Moscow City, Russian Federation",ProfMedia was founded in 1997 and nowadays is the largest diversified media holding in Russia.,,,1,,,,,,,,"152,482"
Kevin Liu,https://www.crunchbase.com/person/kevin-liu,,,"San Francisco, California, United States",Kevin Liu is the Director of Engineering at Zapier. He previously worked as a Director of Engineering at Nextdoor.,,Seed,,,,,,,,,"152,485"
Mikael Myllymäki,https://www.crunchbase.com/person/mikael-myllymäki,,,"Helsinki, Southern Finland, Finland",Mikael Myllymäki is a Vice President and Head of Helen Ventures.,Investment Partner,,,2,,,,,,,"152,483"
Everett Cox,https://www.crunchbase.com/person/everett-cox,,,"San Francisco, California, United States",Venture Partner at Emergence Capital & Board Member at Digital Air Strike.,,,,,,,,,,,"152,486"
Seneca Capital Group,https://www.crunchbase.com/organization/seneca-capital-group,,,"Beverly Hills, California, United States",Seneca Capital Group creates environmental and medicinal solutions.,,,,,,,,,,,"152,530"
Luiz Ildefonso Simoes Lopes,https://www.crunchbase.com/person/luiz-ildefonso-simoes-lopes,,,,"Luiz Ildefonso Simões Lopes é Senior Managing Partner da Brookfield Asset Management, é o CEO do Brasil, responsável pelas operações do País...",,,,,,,,,,,"152,489"
Christian Arno,https://www.crunchbase.com/person/christian-arno-5382,1,,"Edinburgh, Edinburgh, City of, United Kingdom",Christian Arno is the Founder and CEO of Pawprint.,Individual/Angel,,1,,,,,,,,"152,490"
Arpit Mishra,https://www.crunchbase.com/person/arpit-mishra-2900,,,"Gurgaon, Haryana, India","Arpit Mishra stands as a visionary entrepreneur, renowned for his profound contributions to the tech industry. As the luminary founder of Ol...",,"Early Stage Venture, Seed",,,,,,,,,"152,532"
Aoye Group,https://www.crunchbase.com/organization/aoye-group,1,,"Shanghai, Shanghai, China","Aoye Group is a group of companies doing business in entertainment, business and travel, and the rehabilitation of special children.",Venture Capital,,1,,,,,,,,"152,534"
Kenshin Fujiwara,https://www.crunchbase.com/person/kenshin-fujiwara,1,,"Kyoto, Kyoto, Japan","Kenshin is a CEO at Hacarus Inc., a healthcare technology startup based in Kyoto, Japan. He co-founded several tech startups with 2 exits...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"152,491"
Gagarin Foundation,https://www.crunchbase.com/organization/gagarin-foundation,1,,,Crypto investments,,,1,,,,,,,,"152,493"
Paul Ho,https://www.crunchbase.com/person/paul-ho-2df8,,,"New York, New York, United States","Paul Ho is Chairman, CEO, and Founder of Zygus Capital. Mr. Ho has executive oversight of the firm’s investments including broad strategy-se...",,,,,,,,,,,"152,492"
Samara Gordon,https://www.crunchbase.com/person/samara-gordon,,,"New York, New York, United States",Samara Gordon is the Partner at Hyperplane Venture Capital.,,,,,,,,,,,"152,495"
helecom,https://www.crunchbase.com/organization/helecom,1,,"Hurstville, New South Wales, Australia",Helecom System is a software company developing totally integrated retail and wholesale software for retail and warehouse corporations.,,,1,,,,,,,,"152,496"
Paimun Amini,https://www.crunchbase.com/person/paimun-amini-edce,,,"St Louis, Missouri, United States","As the Director of Venture Investments for Leaps by Bayer, PJ drives the development and execution of a broad investment strategy that accel...",Investment Partner,,,2,,,,,,,"152,497"
Luis Garcia Hamilton,https://www.crunchbase.com/person/luis-garcia-hamilton,1,,"London, England, United Kingdom",Luis Garcia Hamilton - Director Inversiones @ Agencia Argentina de Inversiones y Comercio Internacional,Individual/Angel,Seed,1,,,,,,,,"152,498"
Arnaud Fischer,https://www.crunchbase.com/person/arnaud-fischer,,,"West Hollywood, California, United States",Arnaud Fischer is the Co-Founder at BrandedPlacement.,,,,,,,,,,,"152,544"
Sebastian Heinz,https://www.crunchbase.com/person/sebastian-heinz-febf,2,,"Frankfurt, Hessen, Germany",Sebastian Heinz,Individual/Angel,,2,,,,,,,,"152,499"
Ben Shapiro,https://www.crunchbase.com/person/ben-shapiro-cedb,,,"Nashville, Tennessee, United States",Ben Shapiro is the Co-founder and Editor Emeritus at The Daily Wire.,,,,,,,,,,,"152,500"
Virma,https://www.crunchbase.com/organization/virma,,,,"Virma is a family office managing real estate investments in residential, business area and lifestyle",Family Investment Office,Convertible Note,,,,,,,,,"152,546"
Daniel Fitzgerald,https://www.crunchbase.com/person/daniel-fitzgerald-3953,0,,,Daniel Fitzgerald is an individual investor.,,,0,,0,,,,,,"152,501"
Astro-Century Education & Technology,https://www.crunchbase.com/organization/astro-century-education-technology,2,,"Zibo, Shandong, China",Astro-century Education&Technology provides K12 basic education.,,,2,,2,,,,,,"152,502"
Rahul Lath,https://www.crunchbase.com/person/rahul-lath,,,"India, Asia",Entrepreneur,,Private Equity,,,,,,,,,"152,503"
Mark Robinson,https://www.crunchbase.com/person/mark-robinson-5,,,"Boston, Massachusetts, United States","Mark Robinson has over 28 years of investing and energy industry experience. For the past 10 years, Mark has led investments in sustainabili...",Investment Partner,,,4,,,,,,,"152,547"
Ken Birdwell,https://www.crunchbase.com/person/ken-birdwell,2,,,Ken Birdwell,Individual/Angel,Seed,2,,,1,,,,,"152,504"
Bluevalley,https://www.crunchbase.com/organization/bluevalley,,,"Alicante, Comunidad Valenciana, Spain",Bluevalley is the first program of projects and pre-acceleration technology-based startups and internet in the Levant.,Accelerator,Seed,,,,,,,,,"152,548"
Paolo Alimonti,https://www.crunchbase.com/person/paolo-alimonti,1,,"New York, New York, United States",Paolo Alimonti is the Managing Director at Adair Capital.,Individual/Angel,Seed,1,,,,,,,,"152,507"
Jerome Snollaerts,https://www.crunchbase.com/person/jerome-snollaerts,,,"Paris, Ile-de-France, France","Financial and lawyer Jerome Snollaerts worked in the fields of corporate finance in several investment banks.  Investment Manager CDR, he i...",Investment Partner,,,6,,,,,,,"152,506"
TD Investment,https://www.crunchbase.com/organization/td-investment,3,,"Tarumi, Hyogo, Japan",TD Investment is a venture capital arm of TORIDOLL Holdings.,"Corporate Venture Capital, Venture Capital",,3,,1,,,,,,"152,508"
Jose Ruiz,https://www.crunchbase.com/person/jose-ruiz,,,"Greater New York Area, United States, North America",Jose Ruiz is the Founder and CEO at 3DVista. He was the Founder and CTO at 3DVista Limited. Jose attended ESIC Business & Marketing School.,,,,,,,,,,,"152,509"
Deepa Khatri,https://www.crunchbase.com/person/deepa-khatri-b3fe,,,"Redmond, Washington, United States","Deepa Khatri currently works as the Chief Executive Officer of AltheaSuite. She previously worked at Hyper Drive Solutions as Founder, CFO. ...",,,,,,,,,,,"152,511"
Anindya Roy,https://www.crunchbase.com/person/anindya-roy,,,"Vancouver, British Columbia, Canada",Anindya Roy is the Chief Technology Officer at VIRTUAL VISIONS. He attended Columbia University in the City of New York.,,,,,,,,,,,"152,446"
Liuhe Chuangtou,https://www.crunchbase.com/organization/liuhe-chuangtou,1,,"Shanghai, Shanghai, China",Liuhe Chuangtou is an investment firm that provides asset management and investment management services.,,,1,,1,,,,,,"152,510"
Pihex - Investimentos Imobiliários,https://www.crunchbase.com/organization/pihex-investimentos-imobiliários,,,"Lisbon, Lisboa, Portugal",Pihex - Investimentos Imobiliários is an investment firm.,,,,,,,,,,,"152,512"
Qinzhiyi Xinxi,https://www.crunchbase.com/organization/qinzhiyi-xinxi,2,,"Beijing, Beijing, China","Qinzhiyi Xinxi is a company engaged in economic and trade consulting, technology development and others.",,,2,,,,,,,,"152,560"
Gad Huldai,https://www.crunchbase.com/person/gad-huldai,,,"Israel, Asia","Gad Huldai, Partner, joined Giza in 2013 with 15 years of experience in online marketing. He focuses on internet, mobile and advertising tec...",Investment Partner,,,2,,,,,,,"152,513"
Bolorims,https://www.crunchbase.com/organization/bolorims,1,,"Lagos, Lagos, Nigeria","Bolorims is an online platform for the sale of most sought after food items in Nigeria like Rice, Flour, Sugar, Salt.",,,1,,1,,,,,,"152,515"
