Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Degron Therapeutics,https://www.crunchbase.com/organization/degron-therapeutics,"Biotechnology, Health Care, Oncology","Shanghai, Shanghai, China",Degron Therapeutics is a platform company in discovery of molecular glue degraders for cancer treatment.,"29,000",$10M to $50M,Active,2021-01-01,year,,,,,For Profit,http://www.degrontx.com/,"Degron Therapeutics is a drug discovery platform. They provide the discovery and development of a new class of targeted protein degradation therapeutics and small molecule molecular glue degrader drugs. Degron Therapies aspires to be a global leader in the discovery and development of small molecule molecular glue degrader (MGD) medicines, a new class of targeted protein degradation therapeutics. Degron has assembled a team of world-class executives and scientific leaders to apply its scientific expertise to the identification and validation of disease targets, particularly those that are inaccessible to conventional small molecule inhibitors, as well as novel selective MGD compounds to address unmet medical needs across all therapeutic areas.",Early Stage Venture,54000000,USD,54000000
Helixon,https://www.crunchbase.com/organization/huashen-zhiyao,"Biotechnology, Medical","Beijing, Beijing, China",Helixon is a biotechnology company that accelerates novel drug discovery for unmet medical needs.,"29,966",,Active,2021-07-01,month,,,,,For Profit,https://www.helixon.com/,"Huashen Zhiyao is a biotechnology company that accelerates novel drug discovery for unmet medical needs. Huashen Zhiyao develops an AI drug development platform and antibody engineering experiment platform to provide researchers with intelligent systems for microscopic molecular calculation, simulation, and design, committing to improving the speed and efficiency of new drug development.",Early Stage Venture,84603482,USD,84603482
SciNeuro,https://www.crunchbase.com/organization/scineuro,"Biopharma, Biotechnology, Neuroscience","Shanghai, Shanghai, China",SciNeuro is a biotechnology company focused on developing innovative medicines for patients with central nervous system diseases.,"30,882",,Active,2020-01-01,year,,,,,For Profit,http://www.scineuro.com,"SciNeuro Pharmaceuticals is a biopharmaceutical company focused on neuroscience that has an established pipeline of novel therapeutic candidates to treat neurodegenerative and other CNS diseases. It focuses on targets that are supported by human biology and play an important role in regulating foundation biology in order to increase the likelihood of success in clinical development. SciNeuro is dedicated to delivering medicines that can make a difference in the lives of patients all over the world, transforming scientific discoveries into game-changing therapies.",Early Stage Venture,100000000,USD,100000000
HemaCell,https://www.crunchbase.com/organization/hemacell,"Biotechnology, Pharmaceutical","Suzhou, Jiangsu, China","HemaCell is a new cell therapy company to regenerate hematopoietic lineages in vitro, with unique stem cell reprogramming.","32,148",,Active,2021-06-01,month,,,,,For Profit,http://www.xuejibio.com/,"Xueji Bio is a new cell therapy company founded by returnee experts to regenerate hematopoietic lineages (including blood cells and immune cells) in vitro, with unique stem cell reprogramming, editing and differentiation technologies. The company's unique iPSC establishment technology and gene targeting technology can quickly establish a platform using platelet cells as a drug delivery carrier.",Early Stage Venture,100000000,CNY,15830049
MoleculeMind,https://www.crunchbase.com/organization/moleculemind,"Artificial Intelligence (AI), Biotechnology, Life Science, Medical","Haidian, Beijing, China",MoleculeMind is an AI-integrated biotech firm that fuses artificial intelligence with biotechnology to form a new development platform.,"33,061",,Active,2022-04-01,month,,,,,For Profit,http://www.moleculemind.com,"MoleculeMind is an AI protein design platform company. It will bring changes to the discovery, optimization, and design of proteins through AI algorithms to accelerate the entire process of drug development and promote all fields such as industrial and agricultural production, material design, and environmental improvement.",Seed,100000000,CNY,14587679
Duality Biologics,https://www.crunchbase.com/organization/duality-biologics,"Biopharma, Biotechnology, Health Care, Medical","Shanghai, Shanghai, China","Duality Biologics is a company focusing on the discovery, development and commercialization of new modality biologics to provide solutions.","33,681",,Closed,2020-01-01,year,,,,none,For Profit,http://dualitybiologics.com/,"“To Translate Novel Modality into Reality”. Duality Biologics was founded in January 2020 by Dr. John Zhu, a well-respected investor in the healthcare industry. Duality Bio is committed to developing novel modality drugs to fulfill the unmet medical needs for patients worldwide. Focusing on the oncology and autoimmune diseases, the company has built a novel internal pipeline including nearly 10 Best-in-Class and First-in-Class bispecific antibody and Antibody-Drug Conjugate (ADC) drugs, of which several drug candidates are in the IND stage. The company has successfully built the next-generation ADC platform with global intellectual property rights. The value of this platform has been validated by a number of drug candidates under development.",Early Stage Venture,90000000,USD,90000000
METiS Pharmaceuticals,https://www.crunchbase.com/organization/metis-pharmaceuticals,"Artificial Intelligence (AI), Biopharma, Biotechnology, Medical Device, Pharmaceutical","Hangzhou, Zhejiang, China",METiS Pharmaceuticals is the world's first AI-driven drug formulation company.,"33,922",,Active,2020-01-01,day,,,,,For Profit,https://www.metispharmaceuticals.cn,"Jitai Medicine (METiS) is a biotechnology company that uses artificial intelligence to drive drug delivery and drug discovery. It combines advanced technologies like artificial intelligence, machine learning, and quantum simulation to achieve more effective design of innovative delivery materials, drug candidate selection and formulation design, ""programmable nucleic acid drug"" development, and nucleic acid delivery design.",Early Stage Venture,236000000,USD,236000000
Lingyi Biology,https://www.crunchbase.com/organization/lingyi-biology,"Biotechnology, Genetics, Medical","Shanghai, Shanghai, China",Lingyi Bio is a rare disease animal model functional verification platform and gene therapy developer.,"37,767",,Active,2021-02-01,month,,,,,For Profit,http://www.lingyimed.com/,"Lingyi Biology is a gene therapy company that uses a platform to validate the functionality of animal models of rare diseases. It is dedicated to sourcing innovation, with a focus on genetic rare diseases like metabolism, CNS, and ophthalmology. Lingyi Biology has a gene therapy and rare disease discovery, development, and industrialization team, as well as a rare disease animal model preparation and verification platform, to address the pain point of a lack of effective animal models for rare disease research and development.",Early Stage Venture,200000000,CNY,30319892
CytoLynx Therapeutics,https://www.crunchbase.com/organization/cytolynx-therapeutics,"Biotechnology, Life Science","Shanghai, Shanghai, China",CytoLynx Therapeutics is a R&D and commercial platform leveraging Cytovia’s unique technologies and product pipeline.,"39,465",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.cytoviatx.com/cytolynx-therapeutics,CytoLynx Therapeutics is a R&D and commercial platform leveraging Cytovia’s unique technologies and product pipeline.,,45000000,USD,45000000
BoKu Biotech,https://www.crunchbase.com/organization/boku-biotech,"Biotechnology, Chemical, Cleaning Products","Shanghai, Shanghai, China",BoKu Biotech is an industrial micro-biotechnology company that focuses on the industrial microorganisms to replace traditional surfactants.,"39,766",,Active,2022-01-01,year,,,,,For Profit,,BoKu Biotech is an industrial micro-biotechnology company that focuses on industrial microorganisms by producing innovative raw materials to replace traditional surfactants.,Early Stage Venture,10000000,CNY,1408649
Epigenic Therapeutics,https://www.crunchbase.com/organization/epigenic-therapeutics,Biotechnology,"Shanghai, Shanghai, China",Epigenic Therapeutics is a biotech firm that offers gene editing therapy.,"40,136",,Active,2021-01-01,year,,,,,For Profit,http://www.epigenictx.com,Epigenic Therapeutics is a biotech firm that offers gene editing therapy.,Early Stage Venture,52000000,USD,52000000
GluBio Therapeutics,https://www.crunchbase.com/organization/glubio-pharmaceutical,"Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China",GluBio Therapeutics engages in molecular glue-targeted protein degradation drug discovery.,"40,506",,Active,2021-01-01,year,,,,,For Profit,https://www.glubiotx.com,"GluBio Therapeutics focuses on molecular glue-targeted protein degradation and provides a multi-dimensional protein degradation screening platform, an innovative target validation platform, a molecular glue rational design platform, and a proprietary library of highly active molecules.",Early Stage Venture,72000000,USD,72000000
Perpetual Medicines,https://www.crunchbase.com/organization/perpetual-medicines,Biotechnology,"Shanghai, Shanghai, China",Perpetual Medicines is a full-service computational peptide drugs firm set to develop the next-generation peptide drug discovery engine.,"41,396",,Active,2023-01-01,year,,,,,For Profit,https://perpetualmeds.com/index,"Perpetual Medicines is a fully integrated computational peptide therapeutics firm aiming to develop the next-generation peptide drug discovery engine. To anticipate many peptide properties with high accuracy, Perpetual Medicines' platform will combine cutting-edge computational physics methodologies such as MD modeling, FEP, and quantum chemistry with next-generation AI technologies.",Seed,8000000,USD,8000000
CirCode,https://www.crunchbase.com/organization/circode,"Biotechnology, Health Care, Life Science, Medical","Shanghai, Shanghai, China",CirCode Bio is an innovative biotechnology company focusing on the development of circular RNA nucleic acid drugs.,"41,908",,Active,2021-01-01,year,,,,,For Profit,https://www.circodebio.com/,CirCode Bio is an innovative biotechnology company focusing on the development of circular RNA nucleic acid drugs.,Early Stage Venture,20000000,USD,20000000
Rongcan Bio,https://www.crunchbase.com/organization/rongcan-bio,"Biopharma, Biotechnology, Pharmaceutical","Shanghai, Shanghai, China",Rongcan Bio is a nucleic acid drug development and industrialization service provider.,"41,993",,Active,2020-06-01,month,,,,,For Profit,http://www.rc-rna.com/,"Rongcan Bio completes the nucleic acid industry chain from nucleic acid sequence design, mRNA nucleic acid raw material synthesis, delivery carrier synthesis, and final drug delivery. It is a nucleic acid drug development and industrialization service provider.",Early Stage Venture,100000000,CNY,14049088
Starna Therapeutics,https://www.crunchbase.com/organization/starna-therapeutics,"Biotechnology, Therapeutics","Suzhou, Jiangsu, China",Starna Therapeutics developing tissue selective targeted RNA therapies for unmet patient needs.,"42,711",,Active,2021-08-01,month,,,,,For Profit,http://www.starnatx.com,"Starna Therapeutics offers development of innovative drugs with RNA as the core, and has an industry-leading RNA and organ-selective delivery technology platform with independent intellectual property rights; the company has established a rich R&D pipeline , covering infectious disease vaccines, tumor immunity and other fields.",Early Stage Venture,32103681,USD,32103681
Brise Pharma,https://www.crunchbase.com/organization/brise-pharma,"Biopharma, Biotechnology, Pharmaceutical","Shanghai, Shanghai, China",Brise Pharma operates in the scientific research and technical service industry.,"43,406",,Active,2021-01-01,year,,,,,For Profit,,Brise Pharma operates in the scientific research and technical service industry.,Early Stage Venture,150000000,CNY,23267718
Ketai Bio,https://www.crunchbase.com/organization/ketai-bio,"Biopharma, Biotechnology, Health Care, Medical","Shanghai, Shanghai, China",Cataya Bio is a synthetic biology startup specializing in the biomanufacturing of chemical and biochemical products.,"45,045",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.cataya.com/,"Cataya Bio is a synthetic biology startup specializing in the biomanufacturing of chemical and biochemical products. Engineer microbes and create clean fermentation processes to produce high-purity, low-cost, and sustainable products. They strive to assist the world in transitioning away from petroleum while also addressing critical global issues such as environmental preservation, carbon emissions, and climate change.  Cataya's mission is to develop clean, safe, and sustainable ingredients by engineering biology.",Early Stage Venture,450000000,CNY,63148950
Renjing Biology,https://www.crunchbase.com/organization/renjing-biology,"Biopharma, Biotechnology, Pharmaceutical","Suzhou, Jiangsu, China",Renjing Biotech is engaged in the research and development of drugs based on messenger ribonucleic acid.,"45,478",,Active,2021-02-22,day,,,,,For Profit,https://rinuagene.com/,"Renjing Biotechnology is a biopharmaceutical company. It also engages in the development of therapeutic tumor vaccines, tumor immunotherapy drugs, and protein substitutes, providing customers with advanced therapeutic solutions.",Seed,100000000,CNY,14398848
UltraDx Bio,https://www.crunchbase.com/organization/ultradx-bio,"Biotechnology, Medical","Shanghai, Shanghai, China",UltraDx Bio is a biotechnology company that specializes in single-molecule digital high-sensitivity protein detection technology.,"45,648",,Active,2022-01-01,year,,,,,For Profit,,UltraDx Bio is a biotechnology company that specializes in single-molecule digital high-sensitivity protein detection technology.,Seed,100000000,CNY,13735698
Bowang Pharmaceutical,https://www.crunchbase.com/organization/bowang-pharmaceutical,"Biotechnology, Product Research","Jiading, Shanghai, China",Bowang Pharmaceutical is an RNAi drug research and development platform focused on siRNA drug development.,"45,849",,Active,2021-01-01,year,,,,,For Profit,https://www.argobiopharma.com,Bowang Pharmaceutical is an RNAi drug research and development platform focused on siRNA drug development.,Early Stage Venture,700000000,CNY,99652856
CapitalBio Pharma,https://www.crunchbase.com/organization/capitalbio-pharma,"Biopharma, Biotechnology, Life Science","Changping, Beijing, China",CapitalBio Pharma is a biotechnology company that specializes in innovative medicines to empower precise diagnosis and treatment.,"47,343",,Active,2021-12-01,month,,,,,For Profit,,CapitalBio Pharma is a biotechnology company that specializes in innovative medicines to empower precise diagnosis and treatment. It is a subsidiary of CapitalBio Corporation.,Seed,40000000,CNY,5617189
Cholesgen,https://www.crunchbase.com/organization/cholesgen,"Biotechnology, Medical, Pharmaceutical","Shanghai, Shanghai, China",Cholesgen is a biopharmaceutical company dedicated to developing innovative drugs.,"47,460",,Active,2021-01-01,year,,,,,For Profit,http://cholesgen.com,"Cholesgen is a biopharmaceutical company dedicated to developing original innovative drugs. The company focuses on new disease targets based on biochemistry, disease biology, medicinal chemistry, and clinical translational medicine.",Early Stage Venture,100000000,CNY,14045338
Bivision,https://www.crunchbase.com/organization/biovision-64a3,"Biopharma, Biotechnology, Health Diagnostics","Shanghai, Shanghai, China",Bivision is a biomedical enterprise focusing on the research and development of targeted radiopharmaceuticals (TRT).,"48,288",,Active,2021-01-01,year,,,,,For Profit,http://www.bivisionpharma.com/,Biovision Pharma is a biomedical enterprise focusing on the research and development of targeted radiopharmaceuticals (TRT) integrated with visual diagnosis and treatment.,Seed,100000000,CNY,14872542
Zentera Therapeutics,https://www.crunchbase.com/organization/zentera-therapeutics,"Biotechnology, Pharmaceutical","Shanghai, Shanghai, China",Zentera Therapeutics is a biopharmaceutical company.,"48,527",,Active,2020-01-01,year,,,,,For Profit,https://www.zenteratx.com,Zentera Therapeutics is a biopharmaceutical company.,Early Stage Venture,95000000,USD,95000000
Yaotang Biology,https://www.crunchbase.com/organization/yaotang-biology,"Biopharma, Biotechnology","Minhang, Shanghai, China",Yaotang Bio is a biotechnology company focusing on combining LNP delivery and gene editing technology.,"50,103",,Active,2021-07-01,month,,,,,For Profit,https://www.yoltx.com/,"Yaotang (Shanghai) Biotechnology is a high-tech biotechnology company focusing on developing a new generation of mRNA drugs and gene editing drugs by combining mRNA in vivo delivery technology and gene editing technology. Through the continuous development and optimization of CRISPR, base editing and other new-generation gene editing tools, and innovative improvements to the next-generation mRNA production platform and lipid nanocarrier assembly process, Yaotang Bio is committed to developing treatments for genetic diseases and cardiovascular disease.",Early Stage Venture,200000000,CNY,28887196
LongBio Pharma,https://www.crunchbase.com/organization/longbio-pharma,"Biotechnology, Medical, Pharmaceutical","Pudong, Shandong, China",LongBio Pharma is a biotech company that treats patients with an emphasis on complement and allergy diseases.,"50,174",,Active,2020-01-01,year,,,,,For Profit,http://www.longbio.com,LongBio Pharma is a biotech company that treats patients with an emphasis on complement and allergy diseases.,Early Stage Venture,100000000,CNY,13668111
Visirna Therapeutics,https://www.crunchbase.com/organization/visirna-therapeutics,"Biotechnology, Health Care, Medical, Therapeutics","Shanghai, Shanghai, China",Visirna Therapeutics to develop and commercialize RNAi therapeutics targeting cardiovascular and metabolic diseases.,"52,269",,Active,2022-01-01,year,,,,,For Profit,,"Arrowhead and Vivo formed Visirna Therapeutics as a joint venture to bring four of the biotech's RNAi therapies to China. Through a licensing agreement, the company will focus on four of Arrowhead's therapies for cardiometabolic diseases.",Seed,60000000,USD,60000000
Ucello Therapeutics,https://www.crunchbase.com/organization/ucello-therapeutics,"Biotechnology, Medical, Pharmaceutical","Chengdu, Sichuan, China",Ucello Therapeutics is engaged in development of allogeneic cell therapies using its proprietary CAR-T cell technology platform CBT-X20.,"52,652",$10M to $50M,Active,2020-12-01,month,,,,,For Profit,http://www.ucello.cn/,Ucello Therapeutics is engaged in development of allogeneic cell therapies using its proprietary CAR-T cell technology platform CBT-X20.,Early Stage Venture,60286313,USD,60286313
Innolake Biopharm,https://www.crunchbase.com/organization/innolake-biopharm,"Biotechnology, Medical, Oncology, Therapeutics","Hangzhou, Zhejiang, China",Innolake Biopharm clinical-stage biotech company with a focus on oncology and autoimmune disease areas.,"53,210",,Active,2020-01-01,year,,,,,For Profit,http://www.innolakebio.com/,Innolake Biopharm clinical-stage biotech company with a focus on oncology and autoimmune disease areas.,Early Stage Venture,400000000,CNY,59993325
Veminsyn,https://www.crunchbase.com/organization/veminsyn,"Biopharma, Biotechnology, Manufacturing, Medical","Changping, Beijing, China",Veminsyn is a biotechnology company.,"53,217",,Active,2021-01-01,year,,,,,For Profit,http://veminsyn.com/,"Veminsyn provides chemical production services for low-carbon biomanufacturing. Their bioactive materials are for beauty and personal care, and they hope to expand to more diverse downstream products.",Early Stage Venture,100000000,CNY,13768415
Xiyang Biotechnology,https://www.crunchbase.com/organization/xiyang-biotechnology,"Biopharma, Biotechnology, Neuroscience","Kunming, Yunnan, China",Xiyang Biotechnology is an innovative biotech company that specializes in development of drugs for neurological systemic diseases.,"53,342",,Active,2023-09-01,month,,,,,For Profit,,Xiyang Biotechnology is an innovative biotech company that specializes in the development of peptide-based drugs for neurological systemic diseases.,Seed,5000000,CNY,703502
Salus BioMed,https://www.crunchbase.com/organization/salus-biomed,"Bioinformatics, Biotechnology, Genetics, Medical","Shenzhen, Guangdong, China",Salus BioMed is an innovative biomedical company that specializes in developing genetic sequencing technology and spatial omics products.,"54,028",,Active,2020-01-01,year,,,,,For Profit,https://salus-bio.com,Salus BioMed is an innovative biomedical company that specializes in developing genetic sequencing technology and spatial omics products.,Early Stage Venture,100000000,CNY,13884839
Zhongke Guosheng,https://www.crunchbase.com/organization/zhongke-guosheng,"Advanced Materials, Biotechnology, Chemical, Chemical Engineering, Manufacturing","Hangzhou, Zhejiang, China",Zhongke Guosheng is a bio-based materials R&D firm that designs and develops furan-based bio-based materials.,"54,086",,Active,2021-07-01,month,,,,,For Profit,http://www.guoshengtech.com/sy,Zhongke Guosheng is a bio-based materials R&D firm that designs and develops furan-based bio-based materials.,Early Stage Venture,160000000,CNY,23718267
Yuyao Biotech,https://www.crunchbase.com/organization/yuyao-biotech,"Biopharma, Biotechnology, Medical","Shanghai, Shanghai, China",Yuyao Bio is an innovative drug research and development company.,"54,218",,Active,2020-04-13,day,,,,,For Profit,http://www.yuyaobiotech.com/,"Yuyao Biotech is a biotechnology company focusing on major unmet clinical drug needs, led by artificial intelligence and modern drug creation technology. They treat hematological tumors, neurodegenerative diseases, and autoimmune diseases. They focus on innovation to benefit human health.",Seed,90000000,CNY,13046693
Jushu Biotech,https://www.crunchbase.com/organization/jushu-biotech,"Biopharma, Biotechnology, Genetics, Medical","Changping, Beijing, China",Jushu Biotech is a medical engineering company that focuses on the research and development of synthetic biosensing technology.,"55,427",,Active,2021-01-01,year,,,,,For Profit,https://jushubiotech.com/,,Seed,108660000,CNY,15159469
Genlight,https://www.crunchbase.com/organization/genlight,"Biopharma, Biotechnology, Health Care","Hangzhou, Zhejiang, China",Genlight develops innovative treatment solutions for epilepsy and other neurological diseases.,"56,632",,Active,2020-01-01,year,,,,,For Profit,http://www.glightmed.com/,"Genlight develops innovative treatment solutions for epilepsy and other neurological diseases. Genlight is headquartered in Hangzhou, China.",Early Stage Venture,201000000,CNY,31417541
Alioth,https://www.crunchbase.com/organization/elios-ccd0,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Shanghai, Shanghai, China",Alioth focuses on the development and application of technical products for pharmaceutical process technology.,"56,701",,Active,2021-01-01,year,,,,,For Profit,https://www.aliothbio.com,"Elios focusing on the development and application of pharmaceutical process technology and related products. The company is dedicated to providing high-quality separation and purification solutions that comply with domestic and international regulations to pharmaceutical companies. In order to meet GMP requirements, Elios established its own production bases in Lingang, Shanghai, and Hangzhou. It has process development labs, verification labs, and filtration product R&D centers, as well as a research and development team led by membrane technology scientists to better safeguard supply chain security.",Early Stage Venture,190000000,CNY,26257391
Ibiome Biology,https://www.crunchbase.com/organization/ibiome-biology,"Biopharma, Biotechnology, Product Research","Hefei, Anhui, China",Ibiome Biology is an intestinal bacteria drug developer focusing on research & development of microorganisms and metabolite pharmaceuticals.,"56,862",,Active,2021-01-01,year,,,,,For Profit,http://m.ibiome.com.cn,Ibiome Biology is an intestinal bacteria drug developer that focuses on the research and development of gut-brain axis living microorganisms and metabolite pharmaceuticals.,Seed,100000000,CNY,13949725
Migrasome Therapeutics,https://www.crunchbase.com/organization/migrasome-therapeutics,"Biotechnology, Health Care, Therapeutics","Zijing, Chongqing, China",Migrasome Therapeutics is an innovative drug research and development company based on new biological discoveries.,"57,599",,Active,2022-04-01,month,,,,,For Profit,http://www.migrasome.com/,Migrasome Therapeutics is an innovative drug research and development company based on new biological discoveries.,Seed,100000000,CNY,13984058
Boyin Bio,https://www.crunchbase.com/organization/boyin-bio,"Biotechnology, Medical, Pharmaceutical","Shenzhen, Guangdong, China",Boyin Bio is a biomaterial research and development firm that provides synthetic biotechnology and custom application solutions.,"59,730",,Active,2021-03-10,day,,,,,For Profit,http://www.pam2l.com/,,Seed,16269437,USD,16269437
Yuanyi Biotech,https://www.crunchbase.com/organization/yuanyi-biotech,"Biotechnology, Medical, Pharmaceutical","Tianjin, Guangdong, China",Yuanyi Biotech is specialized in creating artificial microbial technology and products.,"61,354",,Active,2021-01-01,year,,,,,For Profit,http://yuanyibio.com/,"Yuanyi Biotech is specialized in creating artificial microbial technology and products. It designs and builds new gene metabolic pathways using ""engineering"" thinking and effective gene editing tools, creating cell factories with extremely high productivity, and offering one-stop solutions for integrated strain development, fermentation process optimization, industrial fermentation production, and product development.",Early Stage Venture,150000000,CNY,21538181
