Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Calibre Scientific,https://www.crunchbase.com/organization/calibre-scientific-5a5b,"Biopharma, Biotechnology, Life Science","Los Angeles, California, United States","Calibre Scientific is a developer, manufacturer, and distributor of consumable products in the life sciences and diagnostics sectors.","1,490",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.calibrescientific.com,"Calibre Scientific is a diversified developer, manufacturer, and distributor of consumable products in the life sciences and diagnostics markets. Calibre Scientific comprises a portfolio of life sciences instruments and diagnostics firms with the unequaled capacity to meet the particular difficulties of their individual sectors. Calibre Scientific is dedicated to pushing the limits of science and innovation via internal knowledge and strategic acquisitions that provide clients with a differentiated and complete collection of products, services, and support.",,92000000,USD,92000000
CRISPR Therapeutics,https://www.crunchbase.com/organization/crispr-therapeutics,"Biopharma, Biotechnology, Genetics, Medical","Cambridge, Massachusetts, United States",CRISPR Therapeutics is focused on the development of transformative medicines using its proprietary CRISPR/Cas9 gene-editing platform. ,"1,542",$100M to $500M,Active,2013-01-01,year,2016-10-19,day,,,For Profit,http://crisprtx.com/,"CRISPR Therapeutics is focused on the development of transformative medicines using its proprietary CRISPR/Cas9 gene-editing platform. CRISPR/Cas9 is a revolutionary technology that allows for precise, directed changes to genomic DNA. They have licensed the foundational CRISPR/Cas9 patent estate for human therapeutic use from their scientific founder, Dr. Emmanuelle Charpentier, who co-invented the application of CRISPR/Cas9 for gene editing. CRISPR Therapeutics’ vision is to cure serious human diseases at the molecular level using CRISPR-Cas9. The company is headquartered in Basel, Switzerland and has operations in London, UK.",IPO,127000000,USD,127000000
Arvinas,https://www.crunchbase.com/organization/arvinas,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","New Haven, Connecticut, United States","Arvinas advances therapies degrading disease-causing proteins for life-threatening diseases, from discovery to commercialization.","1,883",$100M to $500M,Active,2013-01-01,year,2018-09-26,day,,,For Profit,http://www.arvinas.com,"Arvinas is a pharmaceutical company that focuses on developing novel therapeutics to treat a variety of diseases including cancer, pro-inflammatory, autoimmune and rare diseases. Its proprietary approach is the targeting of disease-causing proteins for degradation thus eliminating them from the body.",IPO,461600000,USD,461600000
Pendulum Therapeutics,https://www.crunchbase.com/organization/pendulum-therapeutics,"Biotechnology, Health Care, Health Diagnostics, Medical, Therapeutics","San Francisco, California, United States",Pendulum Therapeutics is a biotechnology firm improving health through products targeting the microbiome.,"2,014",Less than $1M,Active,2013-01-01,day,,,,,For Profit,https://pendulumlife.com,"Pendulum Therapeutics believes therapies developed using evidence-based microbiome science and DNA sequencing can help heal the body from within. Armed with 13 patents and 42 pending, the company introduced its flagship product Pendulum Glucose Control, a medical probiotic, in 2020 and demonstrated its efficacy in lowering blood sugar spikes and reducing A1C in a published clinical trial. Founded in 2013 by a diverse team of scientists with deep microbiology, biochemistry, computational, and clinical expertise, Pendulum has raised $111 million to date from Meritech Capital, Sequoia Capital, True Ventures, Khosla Ventures, AME Cloud Ventures and Mayo Clinic among others. Pendulum Therapeutics is headquartered in San Francisco.",,121200000,USD,121200000
nference,https://www.crunchbase.com/organization/nference,"Biotechnology, Health Care, Life Science, Software","Cambridge, Massachusetts, United States",nference is a software company that creates transformative technologies and products in healthcare.,"2,376",$50M to $100M,Active,2013-01-01,year,,,,,For Profit,https://nference.com,nference develops transformative technologies and products in healthcare. Their solutions enable scientists to discover and develop personalized diagnostics and treatments for patients. Their EMR data transforming into solutions for the healthcare ecosystem with medical centers and biopharmaceutical companies.,,152744005,USD,152744005
Pear Therapeutics,https://www.crunchbase.com/organization/pear-therapeutics,"Biotechnology, mHealth, Pharmaceutical, Software, Therapeutics","Boston, Massachusetts, United States",Pear Therapeutics is a software-based digital therapeutics platform designed to treat disease and enhance the efficacy of pharmaceuticals.,"2,873",$10M to $50M,Active,2013-01-01,year,2023-04-19,day,,,For Profit,http://peartherapeutics.com,"Pear Therapeutics is a provider of a software-based digital therapeutics platform designed to treat disease and enhance the efficacy of pharmaceuticals. The company's platform combines novel digital interventions with drugs to enhance efficacy well beyond anything that is commercially available or in clinical development, enabling clients to get better outcomes for patients, smarter engagement and tracking tools for clinicians, and cost-effective services for payors.",IPO,409000000,USD,409000000
MycoWorks,https://www.crunchbase.com/organization/mycoworks,"Biotechnology, Manufacturing, Product Research, Sustainability","Emeryville, California, United States",MycoWorks is a biotechnology company that offers non-plastic and non-animal materials to the market.,"2,941",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.mycoworks.com,"MycoWorks is a biotech company that provides non-plastic and non-animal materials to the market. Their mycelium products provide natural alternatives to plastic foams, textiles, and leather. Their products are made from bio-materials using fungal mycelium to create energy-efficient and biodegradable alternatives to plastic foams, synthetic textiles, engineered woods, and leather for use in aerospace, automobiles, apparel, and architectural interiors.",Late Stage Venture,187000000,USD,187000000
Human Longevity,https://www.crunchbase.com/organization/human-longevity,"Biotechnology, Genetics, Health Care, Health Diagnostics","San Diego, California, United States","Human Longevity is a genomic-based, health intelligence company empowering proactive healthcare and enabling a life better lived.","3,222",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,https://humanlongevity.com,"Human Longevity (HLI) is the genomic-based, health intelligence company empowering proactive healthcare and enabling a life better lived. HLI combines the largest database of genomic and phenotypic data with machine learning to drive discoveries and revolutionize the practice of medicine. Its business areas include the HLI Health Nucleus, a genomic powered clinical research center that uses whole-genome sequence analysis, advanced clinical imaging, and innovative machine learning, along with curated personal health information to deliver the most complete picture of individual health; HLIQ Whole Genome and HLIQ Oncology.  It was founded in 2013 and is headquartered in San Diego, California.",,340500000,USD,340500000
AlloVir,https://www.crunchbase.com/organization/viracyte,"Biotechnology, Clinical Trials, Pharmaceutical","Houston, Texas, United States",AlloVir focuses on  the development of cell therapies and focuses on restoring natural immunity against the virus-associated diseases.,"3,399",$1M to $10M,Active,2013-01-01,year,2020-07-30,day,,,For Profit,https://www.allovir.com,AlloVir focuses on the development of cell therapies and focuses on restoring natural immunity against the virus-associated diseases. It provides an ideal environment for ViraCyte to develop and advance its product pipeline from discovery through late-stage clinical trials.,IPO,360590000,USD,360590000
Editas Medicine,https://www.crunchbase.com/organization/editas-medicine,"Biotechnology, Genetics, Health Care, Medical","Cambridge, Massachusetts, United States",Editas Medicine is a clinical-stage genome editing company that develops genomic medicines for serious diseases.,"3,479",$10M to $50M,Active,2013-01-01,year,2016-02-03,day,,,For Profit,http://www.editasmedicine.com,"Editas Medicine is engaged in discovering and developing a novel class of genome editing therapeutics. The company has generated substantial patent filings and has access to intellectual property covering foundational genome editing technologies, as well as essential advancements and enablements that will uniquely allow the company to translate early findings into viable human therapeutic products. Editas Medicine's mission is to translate its genome editing technology into a novel class of human therapeutics that enable precise and corrective molecular modification to treat the underlying cause of a broad range of diseases at the genetic level. It was founded in 2013 and is headquartered in Cambridge, Massachusetts, the United States with a growing site in Boulder, Colorado.",IPO,931600000,USD,931600000
Emulate,https://www.crunchbase.com/organization/emulate,"Biotechnology, Health Care, Life Science, Medical","Boston, Massachusetts, United States","Emulate creates advanced in vitro models for understanding how diseases, medicines, chemicals, and foods affect human health.","3,822",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,http://emulatebio.com,"Emulate is a privately held company that creates advanced in vitro models for understanding how diseases, medicines, chemicals, and foods affect human health.",Late Stage Venture,224269991,USD,224269991
Cognoa,https://www.crunchbase.com/organization/cognoa,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Palo Alto, California, United States",Cognoa is a behavioral health company.,"3,865",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.cognoa.com/,"Cognoa is a pediatric behavioral health company developing digital diagnostics and therapeutics to enable the earlier diagnosis and treatment of behavioral health conditions, such as autism. Its ai technology platform will enable the product pipeline to address additional unmet needs including adhd and anxiety. It is focused on improving the lives and outcomes of children and families living with behavioral conditions.",Early Stage Venture,127000000,USD,127000000
Elucid,https://www.crunchbase.com/organization/elucid-bioimaging,"Analytics, Biotechnology, Medical Device, Precision Medicine","Boston, Massachusetts, United States",Elucid enables precision medicine for cardiovascular disease by applying A.I to medical image analysis validated against true biology.,"4,819",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://elucid.com,"Based in the Boston biotech and medtech hub, Elucid is focused on improving the accuracy, experience, & cost-effectiveness of cardiovascular diagnostic imaging by leveraging machine learning. Elucid's main product, ElucidVivo, is the first-ever, FDA-cleared, histologically-validated software for evaluating plaque vulnerability from a single CTA to inform risk of event (heart attack or stroke) & treatment selection. Additionally, Elucid works with pharmaceutical companies, providers, and research organizations to provide quantitative image analysis services.",Late Stage Venture,129728339,USD,129728339
Arcturus Therapeutics,https://www.crunchbase.com/organization/arcturus-therapeutics,"Biotechnology, Genetics, Health Care, Medical, Therapeutics","San Diego, California, United States",Arcturus Therapeutics is a clinical-stage company specializing in mRNA medicines and vaccines.,"5,215",$1M to $10M,Active,2013-01-01,year,2017-11-16,day,,,For Profit,http://arcturusrx.com,"Arcturus Therapeutics is a late-stage clinical mRNA medicine company that focuses on developing novel RNA therapeutics for the treatment of various rare diseases. The company owns Unlocked Nucleic Acid (UNA) chemistry technology and a patent portfolio (32 patents, USPTO granted) that allow the targeting of any gene in the human genome. It was founded in 2013 and is headquartered in San Diego, California.",IPO,489580050,USD,489580050
Spyre Therapeutics,https://www.crunchbase.com/organization/spyre-therapeutics,"Biotechnology, Therapeutics","San Francisco, California, United States",Spyre Therapeutics is a biotechnology business that is developing a strong pipeline of antibody therapies.,"5,684",$1M to $10M,Active,2013-01-01,year,2016-04-08,day,,,For Profit,https://spyretx.com,Spyre Therapeutics is a biotechnology business that is developing a strong pipeline of antibody therapies with the potential to revolutionize the treatment of inflammatory bowel disease (IBD).,M&A,180000000,USD,180000000
MycoTechnology,https://www.crunchbase.com/organization/mycotechnology,"Advanced Materials, Agriculture, Biotechnology, Food and Beverage, Nutrition, Organic Food, Professional Services","Aurora, Colorado, United States",MycoTechnology utilizes fungi-based food-processing platforms to transform the flavor and value of agricultural products.,"5,843",$1M to $10M,Active,2013-03-01,month,,,,,For Profit,https://www.mycoiq.com,"MycoTechnology utilizes fungi-based food-processing platforms to transform the flavor and value of agricultural products. The platform can be used to solve a variety of challenges faced by the food, beverage, and flavor industries. MycoTechnology has released ClearTaste, an all-natural, GMO-free, organic bitter blocker that is Kosher and Halal certified. ClearTaste improves the flavor of various agricultural products. MycoTechnology also engages in fermenting agricultural products with strains of gourmet fungi. The company offers myceliated chocolate as well as robusta and arabica coffee beans. It develops and licenses technology to the industry to naturally improve the flavor of robusta and arabica coffee.  The company was incorporated in 2013 and is based in Aurora, Colorado.",Late Stage Venture,207565000,USD,207565000
Denali Therapeutics,https://www.crunchbase.com/organization/denali-therapeutics,"Biotechnology, Genetics, Health Diagnostics, Therapeutics","San Francisco, California, United States",Denali Therapeutics is dedicated to defeating neurodegenerative diseases to deliver safe and effective medicines to patients and families.,"6,029",$10M to $50M,Active,2013-10-01,month,2018-03-23,day,,,For Profit,https://www.denalitherapeutics.com/,"Denali Therapeutics is a biotechnology company focused on the discovery and development of therapies for patients with neurodegenerative diseases, including Alzheimer's disease, Parkinson's disease, ALS and others. Denali was founded by scientists, industry experts and investors who share the vision that recent scientific insights into the genetic causes and biological processes underlying neurodegenerative disease, together with new translational medicine tools, offer an unprecedented opportunity to discover and develop effective medicines. Denali is rigorously pursuing a science-driven approach to translational medicine and clinical development.",IPO,622000000,USD,622000000
Avidity Biosciences,https://www.crunchbase.com/organization/avidity-biosciences,"Biotechnology, Health Care, Life Science, Pharmaceutical, Therapeutics","San Diego, California, United States",Avidity Biosciences is a biotechnology company that develops oligonucleotide-based therapies for its patients.,"6,238",,Active,2013-01-01,year,2020-06-11,day,,,For Profit,http://www.aviditybiosciences.com,"Avidity Biosciences, Inc. is pioneering a new class of oligonucleotide-based therapies called AOCs designed to overcome the current limitations of oligonucleotide therapies in order to treat a wide range of serious diseases. Avidity utilizes its proprietary AOC platform to design, engineer and develop therapeutics that combine the tissue selectivity of monoclonal antibodies and the precision of oligonucleotide therapies in order to access previously undruggable tissue and cell types and more effectively target underlying genetic drivers of diseases. Avidity's lead product candidate, AOC 1001, is designed to treat myotonic dystrophy type 1, and its four other muscle programs are focused on the treatment of muscle atrophy, Duchenne muscular dystrophy, facioscapulohumeral muscular dystrophy and Pompe disease. In addition to its muscle franchise, Avidity has development efforts focused on immune and other cell types.",IPO,347067850,USD,347067850
Techcyte,https://www.crunchbase.com/organization/techcyte-europe-sàrl,"Artificial Intelligence (AI), Big Data, Biotechnology, Computer Vision, Health Care, Image Recognition, Machine Learning, SaaS","Orem, Utah, United States","Techcyte is a clinical pathology and diagnostics platform with solutions for human, veterinary, and environmental labs.","6,269",$1M to $10M,Active,2013-07-22,day,,,,,For Profit,https://www.techcyte.com,"Techcyte is a cloud-based, SaaS provider and world leader in AI-based cellular digital diagnostics. that uses deep learning image analysis to help labs and clinics become more efficient and accurate. The platform is HIPAA compliant, CE marked and supports tests across hematology, cytology, bacteriology and parasitology.  Techcyte's has solutions for human, veterinary and environmental clinics and labs.  Techcyte’s Clinical Pathology AI Platform uses deep machine learning to perform automated analysis of whole slide microscopy images, revolutionizing digital diagnostics for human, animal, and environmental clinics and labs.",,35400000,USD,35400000
Quantum SI,https://www.crunchbase.com/organization/quantum-si,"Biotechnology, Health Diagnostics, Life Science","Guilford, Connecticut, United States",Quantum SI offers Next Generation Protein Sequencing that makes diagnostics digital.,"6,317",$10M to $50M,Active,2013-01-01,year,2021-06-11,day,,,For Profit,https://www.quantum-si.com/,"Quantum-Si is focused on revolutionizing the growing field of proteomics. The company’s suite of technologies are powered by a first-of-its-kind semiconductor chip designed to enable single-molecule next-generation protein sequencing and genomics, and digitize proteomic research in order to advance drug discovery and diagnostics beyond what has been possible with DNA sequencing.",IPO,425000000,USD,425000000
Spero Therapeutics,https://www.crunchbase.com/organization/spero-therapeutics,"Biotechnology, Medical Device, Therapeutics","Cambridge, Massachusetts, United States",Spero Therapeutics develops therapeutics for treatment of gram-negative infections.,"6,665",$1M to $10M,Active,2013-01-01,year,2017-11-02,day,,,For Profit,http://sperotherapeutics.com/,"Spero Therapeutics is developing first in class therapeutics for treatment of gram-negative infections. The company leverages a top-tier chemistry and microbiology team, an efficient virtual approach to drug development, and a focus on high potential, novel mechanisms to fill the unmet need for early stage therapeutics targeting serious bacterial infections.  Its lead program addresses a novel target driving virulence and persistence of pseudomonas aeruginosa infections and other gram-negative pathogens.",IPO,443556000,USD,443556000
Spark Therapeutics,https://www.crunchbase.com/organization/spark-therapeutics,"Biotechnology, Genetics, Medical, Therapeutics","Philadelphia, Pennsylvania, United States",Spark Therapeutics is focused on the development of treatments for genetic diseases.,"7,500",$1B to $10B,Active,2013-01-01,year,2015-01-30,day,,,For Profit,http://sparktx.com,"Spark Therapeutics is developing potentially curative, one-time gene therapy products to transform the lives of patients and re-imagine the treatment of debilitating diseases.  The founding team includes scientists who have led the advancement of gene therapy over the past two decades, establishing human proof of concept of the expression of gene therapy in the eye and liver.  Spark’s robust pipeline includes SPK-RPE65, a fully enrolled, pivotal Phase 3 program in blindness due to mutations in the RPE65 gene, SPK-CHM for the treatment of choroideremia, and SPK-FIX, a program for the potential treatment of hemophilia B through a global collaboration with Pfizer Inc., as well as preclinical programs to address neurodegenerative diseases and other retinal degenerative diseases and hematologic disorders.  Spark has rights to a proprietary manufacturing platform that has a track record supporting clinical studies across diverse therapeutic areas and routes of administration.  Spark’s expertise across research, clinical, regulatory and manufacturing builds on a legacy of innovation and excellence in gene therapy established by Spark’s team while at The Children’s Hospital of Philadelphia Center for Cellular and Molecular Therapeutics.",M&A,763800000,USD,763800000
Ocugen,https://www.crunchbase.com/organization/ocugen,"Biopharma, Biotechnology, Health Care","Malvern, Pennsylvania, United States",Ocugen is a biotechnology company that develops novel gene and cell therapies to improve health and patient outcomes.,"7,725",Less than $1M,Active,2013-01-01,year,2019-04-08,day,,,For Profit,http://ocugen.com,"Ocugen is a clinical-stage biopharmaceutical company focused on discoverinOcugen Inc is a clinical-stage biopharmaceutical business focused on discovering, developing, and commercializing gene treatments to cure blinding illnesses, as well as developing a COVID-19 vaccine to save lives. The biologic product candidate aims to provide better therapy to patients with underserved diseases such as wet age-related macular degeneration, diabetic macular edema, and diabetic retinopathy using the breakthrough modifier gene therapy platform.",IPO,206500000,USD,206500000
Lucira Health,https://www.crunchbase.com/organization/diassess,"Biotechnology, Health Care, Health Diagnostics","Emeryville, California, United States",Lucira Health is a biotechnology company that offers disposable test kits to detect RNA and DNA of infectious diseases.,"8,240",Less than $1M,Active,2013-01-01,year,2021-02-04,day,,,For Profit,https://www.lucirahealth.ca/,Lucira Health is a medical technology company focused on the development and commercialization of transformative and innovative infectious disease test kits. Lucira has developed a testing platform that produces centralized-laboratory-accurate molecular testing in a single-use and consumer-friendly test kit that is powered by two AA batteries and fits in the palm of a hand.,IPO,147269881,USD,147269881
Vividion Therapeutics,https://www.crunchbase.com/organization/vividion-therapeutics,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States",Vividion is a developer of a novel drug discovery platform designed to offer transformative treatments to patients with serious illnesses.,"8,438",$50M to $100M,Active,2013-01-01,year,2021-08-05,day,,,For Profit,http://www.vividion.com/,"Vividion is a biotechnology company focused on developing innovative therapeutics that treat major unmet clinical needs using the first platform for proteome-wide drug and target discovery. Making accessible the broad set of proteins expressed in human cells, the company’s platform was spun out of the labs of Vividion’s scientific founders, a team of experts in chemical biology and synthetic chemistry from The Scripps Research Institute in La Jolla, CA.  Vividion is committed to advancing and applying its pioneering synthetic and proteomic chemistry platforms to create therapeutics that will make a transformative difference in patients.",M&A,371504616,USD,371504616
Bioz,https://www.crunchbase.com/organization/bioz-inc,"Biotechnology, Life Science","Palo Alto, California, United States",Bioz is a disruptive startup at the intersection of information technology and scientific research.,"8,861",$1M to $10M,Active,2013-07-01,month,,,,,For Profit,https://www.bioz.com/,"Bioz delivers the world’s first search engine for life science experimentation. The Bioz platform empowers life scientists in academia and biopharma to quickly find, compare and select the right products for their experiments, ultimately speeding drug discovery and increasing the rate of success in finding cures for diseases.",Early Stage Venture,25705396,USD,25705396
Alzheon,https://www.crunchbase.com/organization/alzheon,"Biotechnology, Clinical Trials, Health Care, Therapeutics","Lexington, Massachusetts, United States","Alzheon is a clinical-stage biotechnology company focused on brain health, memory and aging, developing a pipeline of innovative.","8,993",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.alzheon.com,"Alzheon is a clinical-stage biotechnology company focused on womanchild brain health, memory, and aging, developing transformative treatments for Alzheimer’s disease and other neurodegenerative disorders. They are building a pipeline of innovative drugs to improve the lives of patients by preventing the cognitive and functional decline associated with neurodegeneration. They have a distinct ability to make success advances in the challenging field of therapeutics for Alzheimer’s and other neurodegenerative disorders.",,139954883,USD,139954883
Lantern Pharma,https://www.crunchbase.com/organization/lantern-pharma,"Artificial Intelligence (AI), Biopharma, Biotechnology, Oncology, Pharmaceutical, Therapeutics","Dallas, Texas, United States","Lantern Pharma is a clinical stage biopharma company developing precision oncology therapies leveraging A.I., machine learning, and genomics","9,217",$1M to $10M,Active,2013-01-01,year,2020-06-11,day,,,For Profit,http://www.lanternpharma.com/,"Lantern Pharma, Inc. is a clinical stage pharmaceutical company developing new classes of precision cancer drugs with novel mechanisms of action. Lantern also rescues and revitalizes abandoned or failed cancer drugs using machine learning techniques, genomic data and precision oncology trials. Lantern Pharma recognizes that the high cost and low success rates in oncology drug development largely stem from the inability to appropriately stratify patient populations prior to enrollment, and also from the inability to fully elucidate mechanisms of action that can suggest potent therapy combinations. Our approach, which  leverages our RADR™ platform helps to provide rapid, meaningful insight to both of these central problems in oncology. Lantern is focused on accelerating personalized cancer therapy development through the use of AI and genomic-based patient stratification.",IPO,94980000,USD,94980000
