Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Praxis Precision Medicines,https://www.crunchbase.com/organization/praxis-precision-medicines,"Alternative Medicine, Biotechnology, Health Care, Medical, Precision Medicine","Cambridge, Massachusetts, United States",Praxis Precision Medicines offers drug development services.,"1,781",$10M to $50M,Active,2015-09-22,day,2020-10-15,day,,,For Profit,https://praxismedicines.com/,"Praxis Precision Medicines is a clinical-stage biopharmaceutical company translating genetic insights into the development of therapies for central nervous system disorders (CNS) characterized by neuronal imbalance. Praxis is applying insights from genetic epilepsies to broader neurological and psychiatric disorders, using our understanding of shared biological targets and circuits in the brain.",IPO,373117750,USD,373117750
Gritstone bio,https://www.crunchbase.com/organization/gritstone-oncology,"Biotechnology, Health Care, Therapeutics","Emeryville, California, United States",Gritstone bio is a biotechnology company that develops immunotherapies for cancer and infectious diseases.,"2,756",$10M to $50M,Active,2015-01-01,year,2018-09-27,day,,,For Profit,https://gritstonebio.com,"Gritstone bio develops immunotherapies for cancer and infectious diseases. They started with tumor-specific neoantigens and their programs to include viral antigens displayed on the surface of the virally infected cells. Their biological immune system recognition of targets on the surface of abnormal cells is common to anti-tumor and anti-viral immunity. With the development and commercialization of immunotherapy drugs including checkpoint inhibitors, the field of immuno-oncology is transforming the treatment of patients with cancer.",IPO,571600000,USD,571600000
Imagen Technologies,https://www.crunchbase.com/organization/imagentechnologies,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Primary and Urgent Care, Software","New York, New York, United States",Powering the future of primary care,"2,943",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://imagen.ai/,"Imagen enables Primary Care providers to become technology-enabled multispecialty practices, powering a successful transition from fee-for-service to value-based care. Imagen’s comprehensive platform includes in-office diagnostic testing, diagnostic interpretations powered by proprietary FDA-cleared machine learning software, and virtual specialist consults. Imagen’s platform empowers Primary Care providers to achieve healthcare’s quadruple aim of increasing quality, lowering costs, and improving the patient and provider experience.  Imagen’s team includes over 100 clinical, technical and business personnel. Imagen’s software has received first-of-its-kind FDA clearances, and its research has been published in leading peer-reviewed journals. Imagen has raised $135 million in capital from investors such as Google Ventures, Casdin Capital, and Threshold Ventures. Imagen was founded in 2015 and is based in New York City.",Late Stage Venture,135000000,USD,135000000
IDEAYA Biosciences,https://www.crunchbase.com/organization/ideaya-biosciences,"Biotechnology, Health Care, Oncology, Therapeutics","South San Francisco, California, United States",IDEAYA Biosciences is an oncology-focused biotechnology company that develops therapeutics for patients with genetically-defined cancers.,"3,258",$10M to $50M,Active,2015-01-01,year,2019-05-23,day,,,For Profit,http://www.ideayabio.com/,"IDEAYA Biosciences (IDEAYA) is an oncology-focused biotechnology company committed to the discovery of breakthrough synthetic lethality medicines targeting DNA damage and repair for genetically defined patient populations and for enhancing immunotherapy response, and immuno-oncology therapies targeting the tumor micro-environment. IDEAYA, located in South San Francisco and La Jolla, California, has assembled leading scientists and advisors with extensive knowledge and expertise in cancer biology and small molecule drug discovery.",IPO,431100000,USD,431100000
LetsGetChecked,https://www.crunchbase.com/organization/letsgetchecked,"Biotechnology, Health Care, Health Diagnostics, Hospital, Medical, mHealth, Wellness","New York, New York, United States",LetsGetChecked is an at-home health testing platform that connects customers to regulated laboratory testing.,"3,359",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.letsgetchecked.com,"LetsGetChecked is an at-home health testing platform that connects customers to regulated laboratory testing to better manage and control one's individual health. LetsGetChecked is making healthcare and diagnostics open and patient-led, empowering people to use technology in a simple yet powerful way. This offers consumers greater control over their individual health.  LetsGetChecked is headquartered in New York, New York, with tests covering general wellness, sexual health, women's health, and men's health, and is available nationwide, as well as in Canada and Europe.",Late Stage Venture,393000000,USD,393000000
Akoya Biosciences,https://www.crunchbase.com/organization/akoya-biosciences,"Biotechnology, Health Care, Life Science","Marlborough, Massachusetts, United States",Akoya Biosciences is a spatial biology company offering solutions for high-parameter tissue analysis from biomarker discovery to validation.,"3,362",$1M to $10M,Active,2015-01-01,year,2021-04-16,day,,,For Profit,https://www.akoyabio.com/,"Akoya Biosciences is a spatial biology company offering the most comprehensive, end-to-end solutions for high-parameter tissue analysis from discovery through clinical and translational research, enabling the development of more precise therapies for immuno-oncology and other drug development applications. The company has two industry-leading platforms that empower investigators and researchers to gain a deeper understanding of complex diseases such as cancer, and autoimmune or neurological disorders.  The CODEX system is the only benchtop platform that can efficiently quantify more than 40 biomarkers and is ideally suited for biomarker discovery. The Phenoptics platform is the only end-to-end multiplexed immunofluorescence solution with the robustness and high throughput necessary for translational research and clinical trials.",IPO,127000000,USD,127000000
Kallyope,https://www.crunchbase.com/organization/kallyope,"Biotechnology, Health Care, Medical, Pharmaceutical","New York, New York, United States",Kallyope uses the science of gut-brain biology to create medicines that transform human health.,"3,393",$10M to $50M,Active,2015-01-01,year,,,,,For Profit,http://www.kallyope.com,"Kallyope is pioneering the science and understanding of gut and gut-brain biology to create medicines that transform human health. Based in New York City, Kallyope is home to some of the world’s most intrepid scientific minds from the world’s top institutions, working alongside a seasoned team with a proven track record of success in drug discovery and development. Kallyope leverages a unique combination of leading technologies and a foundation of internally-developed capabilities to bring fundamentally new solutions to some of the most pressing unmet needs in human health – from diabetes, obesity, and gut disorders to inflammatory disease, migraine, allergies, and more.",Late Stage Venture,487200000,USD,487200000
Verge Genomics,https://www.crunchbase.com/organization/verge-genomics,"Biotechnology, Genetics, Health Care, Machine Learning, Neuroscience","San Francisco, California, United States",Verge Genomics uses machine learning and human genomics to accelerate drug discovery.,"3,458",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.vergegenomics.com,"Verge Genomics transforms drug discovery with artificial intelligence. Verge was founded by a unique combination of the field's top machine learning experts and seasoned neuroscience drug developers. Together, they share the vision that exponential advances in computational genomics combined with new insights into neuroscience has created a breakthrough opportunity to discover drugs that dramatically improve the lives of patients suffering from neurodegenerative disease.",Early Stage Venture,134120000,USD,134120000
Tempus,https://www.crunchbase.com/organization/tempus-3,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Medical, Precision Medicine","Chicago, Illinois, United States",Tempus is a technology company advancing precision medicine through the practical application of artificial intelligence in healthcare.,"4,179",$100M to $500M,Active,2015-01-01,year,,,,,For Profit,https://www.tempus.com,"Tempus is a technology company advancing precision medicine through the practical application of artificial intelligence in healthcare. With one of the world’s largest libraries of clinical and molecular data, and an operating system to make that data accessible and useful.",,1345000000,USD,1345000000
Locus Biosciences,https://www.crunchbase.com/organization/locus-biosciences,"Biopharma, Biotechnology, Therapeutics","Morrisville, North Carolina, United States",Locus Biosciences develops CRISPR-engineered precision antibacterial platform designed to revolutionize the treatment of bacterial disease.,"4,511",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.locus-bio.com/,"Locus Biosciences is a developer of a CRISPR-engineered precision antibacterial platform designed to revolutionize the treatment of bacterial disease. The company's platform combines the antibacterial power of CRISPR-Cas3 with the efficient, safe delivery of bacterial viruses called bacteriophage, enabling physicians to begin treatment more quickly, resulting in a better medical outcome.",Early Stage Venture,118686618,USD,118686618
Q Bio,https://www.crunchbase.com/organization/q-4,"Biotechnology, Health Care, Information Technology, Medical","San Carlos, California, United States",On a mission to build the first Clinical Digital Twin Platform and make it accessible to everyone,"4,769",$1M to $10M,Active,2015-06-01,day,,,,,For Profit,http://q.bio,"Q Bio was founded in 2015 by Jeffrey Kaditz, serial entrepreneur and Founder of Affirm, Dr Michael Snyder, Chair of Genetics and Director of Personalized Medicine and Stanford University, and Dr Garry Choy, physician, radiologist, and former Chief Medical Information Officer at Mass General Hospital. Q Bio is fortunate to be backed by some of the best venture groups in the world including: A16Z, Khosla Ventures, Founders Fund, SciFi VC, and Kevin Durant. This interdisciplinary team based in San Carlos, CA is comprised of pioneers in fields such applied math, computational physics, electrical engineering, genetics, and radiology, hail from a dizzying array of home countries and cultural backgrounds.",Early Stage Venture,64000000,USD,64000000
Lyndra Therapeutics,https://www.crunchbase.com/organization/lyndra-inc,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical","Watertown, Massachusetts, United States",Lyndra Therepeutics creates therapies for long-term drug release in an oral dose form.,"4,905",$10M to $50M,Active,2015-01-14,day,,,,,For Profit,https://www.lyndra.com,"Lyndra Therapeutics is a company that develops medicines for long-term drug release in an oral dose form. The company is developing oral ultra-long-acting and sustained-release therapies for central nervous system (CNS) disorders for broad applicability across multiple therapeutic areas, including approved drugs, allowing the medical community to ensure improved medication adherence and health outcomes while also helping to lower healthcare costs.",Late Stage Venture,284632584,USD,284632584
BIOAGE LABS,https://www.crunchbase.com/organization/bioage-labs,"Biotechnology, Computer","Richmond, California, United States",BIOAGE targets aging to develop drugs that treat severe diseases,"5,047",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://bioagelabs.com/,BIOAGE discovers and develops drugs to treat aging and associated diseases.,Late Stage Venture,123900000,USD,123900000
b.well Connected Health,https://www.crunchbase.com/organization/b-well,"Biotechnology, Electronic Health Record (EHR), Health Care, Health Insurance, Personal Health, Pharmaceutical","Baltimore, Maryland, United States","b.well Connected Health provides an integrated solution for consumer engagement, holistic health management, and cost containment.","5,176",$10M to $50M,Active,2015-06-01,month,,,,,For Profit,http://icanbwell.com/,"b.well Connected Health is a health, wellness, and fitness company that provides an integrated solution for consumer engagement, holistic health management, and cost containment. It specializes and  supports health plans, health systems, employers and pharmaceutical companies. The company was founded in 2015 and headquartered in Baltimore, Maryland.",Early Stage Venture,58769407,USD,58769407
Elemental Machines,https://www.crunchbase.com/organization/elemental-machines,"Artificial Intelligence (AI), Biotechnology, Internet of Things, Machine Learning","Cambridge, Massachusetts, United States","Elemental Machines delivers data-driven insights that improves R&D, laboratory operations, and manufacturing outcomes.","5,424",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://elementalmachines.com,"Elemental Machines is revolutionizing science-based industries with a smart lab platform that offers powerful, data-driven insights to improve laboratory operations, research, development, and manufacturing outcomes. Continuously monitoring equipment and environmental variables provides new levels of clarity, transparency, consistency, and improved repeatability and gathers new data sets for advanced analytics.",Early Stage Venture,59930000,USD,59930000
Beta Bionics,https://www.crunchbase.com/organization/beta-bionics,"Biotechnology, Diabetes, Medical Device","Irvine, California, United States",Beta Bionics is a biotechnology company that develops an integrated bionic pancreas system called the iLet.,"5,428",$10M to $50M,Active,2015-10-21,day,,,,,For Profit,http://www.betabionics.com,"Beta Bionics is a biotechnology company that develops an integrated bionic pancreas system called the iLet. The iLet Bionic Pancreas System was granted breakthrough designation in all configurations (insulin-only, glucagon-only, and bihormonal), including use with Zealand Pharma’s dasiglucagon, a glucagon analogue with a stability profile in a ready-to-use aqueous solution. It also offers a bionic pancreas device for glucose metabolism to the diabetes community.",Late Stage Venture,293452916,USD,293452916
Krystal Biotech,https://www.crunchbase.com/organization/krystal-biotech,"Biopharma, Biotechnology, Health Care","Pittsburgh, Pennsylvania, United States",Krystal Biotech provide significant clinical benefit for patients suffering from rare debilitating disorders..,"5,490",$10M to $50M,Active,2015-01-01,year,2017-09-20,day,,,For Profit,http://www.krystalbio.com/,Krystal Biotech is a biopharmaceutical company using gene therapy to develop best in class treatments that provide significant clinical benefit for patients suffering from rare debilitating disorders.,IPO,546000000,USD,546000000
ZAGENO,https://www.crunchbase.com/organization/zageno,"Biotechnology, E-Commerce, Internet, Marketplace, Retail","Cambridge, Massachusetts, United States",ZAGENO is an enterprise marketplace solution that connects e-commerce to life science.,"5,511",$1M to $10M,Active,2015-03-25,day,,,,,For Profit,https://zageno.com,"ZAGENO is on a mission to accelerate scientific innovation by streamlining biotech purchasing processes with its award-winning, first-of-its-kind e-commerce platform. With over 10 million products available, ZAGENO makes online shopping for any research material convenient, efficient, and reliable. The ZAGENO experience includes its Scientific Score, a product rating system that offers unbiased, peer-reviewed ratings to support accurate purchasing decisions. Available on desktop, tablet, and mobile devices, ZAGENO makes biotech purchases easier than ever and is an ideal sales channel for suppliers and partners. Founded in 2015, ZAGENO has offices in Cambridge, Massachusetts, and Berlin, Germany.",,121000000,USD,121000000
Massive Bio,https://www.crunchbase.com/organization/massivebio,"Artificial Intelligence (AI), Big Data, Biotechnology, Health Care, Machine Learning, Medical, Natural Language Processing, Oncology, Pharmaceutical, Therapeutics","New York, New York, United States",Massive Bio is an AI powered oncology platform that connects patients to clinical trials while enabling pharma to get access to patients.,"5,695",$1M to $10M,Active,2015-05-04,day,,,,,For Profit,https://massivebio.com/,"Massive Bio, is an Artificial Intelligence (AI) powered platform that connects cancer patients and their treating oncologists to clinical trials while enabling pharmaceutical companies to get access to patients, mostly in community practices, and their information to speed up drug development. Massive Bio combines technology, services and oncology sub-specialist expertise to maximize trial enrollment. Massive Bio is the first company that attacks controlling patient enrollment value chain; Massive Bio does patient identification through direct direct and indirect patient acquisition channels, pre-screening through virtual site, Just-In-Time (JIT) site activation and further analyzes real world data for drug discovery. One of the major differentiating point of Massive Bio is that the Company tackles “last mile” issues for trial enrollment to eliminate site and/or financial considerations of patients. Massive Bio is the go to partner for pharmaceutical companies and CROs to get the right patient at the right time.",Early Stage Venture,23817500,USD,23817500
Geltor,https://www.crunchbase.com/organization/geltor,"Advanced Materials, Beauty, Biotechnology, Food and Beverage","Emeryville, California, United States","One Platform, Many Proteins","5,754",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.geltor.com/,"Biodesigned proteins for beauty, wellness and beyond.",Early Stage Venture,114250000,USD,114250000
Arcus Biosciences,https://www.crunchbase.com/organization/arcus-biosciences,"Biopharma, Biotechnology, Clinical Trials, Health Care, Medical, Pharmaceutical, Therapeutics","Hayward, California, United States","Arcus Biosciences is a biopharmaceutical company that discovers, develops, and commercializes novel therapies for the treatment of cancer.","5,768",$100M to $500M,Active,2015-01-01,year,2018-03-14,day,,,For Profit,http://www.arcusbio.com,"Arcus Biosciences is an oncology-focused clinical-stage biopharmaceutical company that discovers, develops, and commercializes novel therapies for the treatment of cancer. It aims to create new cancer therapeutics through the utilization of emerging insights in immunology. The company has four molecules in clinical development: Etrumadenant (AB928), the first dual A2a/A2b adenosine receptor antagonist to enter the clinic, is being evaluated in multiple Phase 2 and 1b studies across different indications, including prostate, colorectal, non-small cell lung, pancreatic and triple-negative breast cancers. AB680, the first small-molecule CD73 inhibitor to enter the clinic, is in Phase 1/1b development for first-line treatment of metastatic pancreatic cancer in combination with zimberelimab and gemcitabine/nab-paclitaxel. Domvanalimab (AB154), an anti-TIGIT monoclonal antibody and new potential immuno-oncology backbone therapy, is in a three-arm randomized Phase 2 study for first-line treatment of PD-L1-high metastatic non-small cell lung cancer (NSCLC) evaluating zimberelimab monotherapy, domvanalimab with zimberelimab and domvanalimab plus AB928 with zimberelimab. AB308, an anti-TIGIT antibody that is FcR enabled, is advancing into clinical development to investigate additional indications, with a focus on hematological malignancies. Zimberelimab (AB122), Arcus’s anti-PD-1 monoclonal antibody, was in-licensed to enable the development of Arcus’s combination regimens and is being evaluated in various combinations across the portfolio. Arcus was formed in 2015 in Hayward, California by Terry Rosen and Juan Jaen.",IPO,967050000,USD,967050000
SweetBio,https://www.crunchbase.com/organization/sweetbio,"Advanced Materials, Biotechnology, Health Care, Medical Device","Memphis, Tennessee, United States",SweetBio is a medical device company that develops regenerative products using honey.,"6,109",Less than $1M,Active,2015-03-01,month,,,,,For Profit,http://sweetbio.com/,"SweetBio operates as a medical device company specializing in bioengineering honey-incorporated materials for wound care. It has bioengineered a new, platform material that will revolutionize wound care across multiple markets.  The company was founded in 2015 and is headquartered in Memphis, Tennessee.",,4553500,USD,4553500
Excision BioTherapeutics,https://www.crunchbase.com/organization/excision-biotherapeutics,"Biotechnology, Health Care, Therapeutics","Philadelphia, Pennsylvania, United States",Excision is developing CRISPR-based therapies to cure viral infectious diseases and improve the lives of chronically ill patients.,"6,220",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.excision.bio/,Excision BioTherapeutics is a private company focused on developing advanced gene-editing therapeutics to address the medical need for the treatment of life-threatening diseases caused by viral infections. They develop gene-editing medicines that eradicate or disrupt viral genes in human patients. Their mission is to advance gene-editing therapeutics for our indications into safe and efficacious medicines that will greatly improve the lives of infected individuals around the world.,,77600000,USD,77600000
Arcellx,https://www.crunchbase.com/organization/arcellx,"Biopharma, Biotechnology, Health Care, Life Science, Pharmaceutical","Gaithersburg, Maryland, United States",Arcellx is a clinical-stage biotechnology company that provides patients with immune cell therapies.,"6,422",$10M to $50M,Active,2015-01-01,year,2022-02-04,day,,,For Profit,http://www.arcellx.com,"Arcellx is a clinical-stage biotechnology company reimagining cell therapy by engineering innovative immunotherapies for patients with cancer and other incurable diseases. Arcellx believes that cell therapies are one of the forward pillars of medicine and Arcellx’s mission is to advance humanity by developing cell therapies that are safer, more effective, and more broadly accessible. Arcellx’s lead product candidate, CART-ddBCMA, is being developed for the treatment of relapsed or refractory multiple myeloma (r/r MM) in an ongoing Phase 1 study. CART-ddBCMA has been granted Fast Track, Orphan Drug, and Regenerative Medicine Advanced Therapy designations by the U.S. Food and Drug Administration. Arcellx is also advancing its dosable and controllable CAR-T therapy, ARC-SparX, into the clinic through two programs: ACLX-001 in r/r MM and ACLX-002 in relapsed or refractory acute myeloid leukemia.",IPO,421999986,USD,421999986
Hazel Technologies,https://www.crunchbase.com/organization/hazel-technologies-llc,"Agriculture, AgTech, Biotechnology","Chicago, Illinois, United States",Hazel Technologies develops biotechnology for reducing waste in the agricultural supply chain.,"6,716",$1M to $10M,Active,2015-01-01,month,,,,,For Profit,http://www.hazeltechnologies.com,"Hazel Technologies develops biotechnology for reducing waste in the agricultural supply chain. Their product development is funded in part by the United States Department of Agriculture (USDA) and their product performance has been validated by 3rd party academic research institutions such as Cornell University. The company provides USDA-funded 1-MCP technology conditions the storage atmosphere to reduce respiration rate & increase resistance to ethylene. Hazel Technologies offers horticultural consulting services to growers and shippers, as well as develops new solutions to reduce food waste to improve the fresh produce supply chain. It also provides shelf-life extension technologies and services to combat the global food waste problem and improve profitability for its customers. Hazel Technologies was founded in 2015 and is headquartered in Chicago, Illinois, USA.",,87777000,USD,87777000
Antheia,https://www.crunchbase.com/organization/antheia,"Biotechnology, Health Care, Manufacturing","Menlo Park, California, United States",A synthetic biology company for next generation plant-inspired medicines,"6,980",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.antheia.bio/,"Antheia is a biotechnology company unlocking the medicinal power of nature with its rapid response biomanufacturing processes for essential medicines. Antheia uses synthetic biology to surpass the limits of conventional drug manufacturing and discovery. By reconstructing complex molecules in yeast, Antheia can produce APIs without the use of medicinal plants, transforming the pharmaceutical supply chain and ensuring reliable, consistent, and widespread availability to essential medicines.",Early Stage Venture,135101699,USD,135101699
Abcuro,https://www.crunchbase.com/organization/abcuro,"Biotechnology, Health Care, Medical, Therapeutics","Newton, Massachusetts, United States",Abcuro develops immunotherapies to treat autoimmunity and cancer.,"7,039",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.abcuro.com,Abcuro’s mission is to develop immune-modulatory bio-therapeutics for treating both autoimmunity and cancer. They leverage the systematic target validation and clinical insights gained by their founders to identify new targets. Their intensive use of bioinformatics to interrogate the transcriptome of human disease together with ex-vivo validation in diseased tissue has uncovered new approaches to target key compartments of the immune system.,Early Stage Venture,214849990,USD,214849990
