Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Geron,https://www.crunchbase.com/organization/geron-corp,"Biopharma, Biotechnology, Health Diagnostics, Oncology, Pharmaceutical","Foster City, California, United States",Geron is a biotechnology company that specializes in developing blood cancer treatments for hematologic malignancies.,"7,183",Less than $1M,Active,1990-08-28,day,1996-08-09,day,,,For Profit,http://www.geron.com,"Geron is a biotechnology company that specializes in developing blood cancer treatments for hematologic malignancies. The company's Imetelstat, an investigational first-in-class telomerase inhibitor, harnesses Nobel Prize-winning science in a treatment that may change the underlying course of these diseases. Geron was established in 1990 and is headquartered in Foster City, California.",IPO,599543965,USD,599543965
Endologix,https://www.crunchbase.com/organization/endologix,"Biotechnology, Health Care, Therapeutics","Irvine, California, United States",Endologix is a developer and manufacturer of minimally invasive treatments for aortic disorders.,"7,186",$10M to $50M,Active,1992-01-01,year,1996-06-28,day,,,For Profit,http://www.endologix.com,"Endologix develops and manufactures minimally invasive treatments for aortic disorders. Endologix's flagship product is the Powerlink(R) System, which is an endovascular stent graft for the treatment of abdominal aortic aneurysms (AAA). AAA is a weakening of the wall of the aorta, the largest artery in the body, resulting in a balloon-like enlargement. Once AAA develops, it continues to enlarge and, if left untreated, becomes increasingly susceptible to rupture. The overall patient mortality rate for ruptured AAA is approximately 75%, making it a leading cause of death in the U.S.",IPO,210600000,USD,210600000
Omeros,https://www.crunchbase.com/organization/omeros,"Biotechnology, Health Care, Pharmaceutical","Seattle, Washington, United States",Omeros is a clinical-stage biopharmaceutical company developing products focused on inflammation and central nervous system disorders.,"7,594",$50M to $100M,Active,1994-01-01,year,2009-10-08,day,,,For Profit,http://www.omeros.com,"Omeros is a Seattle-based commercial-stage biopharmaceutical company committed to discovering, developing, and commercializing small-molecule and protein therapeutics for large-market as well as orphan indications targeting inflammation, complement-mediated diseases and disorders of the central nervous system.",IPO,972045000,USD,972045000
Neurocrine Biosciences,https://www.crunchbase.com/organization/neurocrine-biosciences,"Biotechnology, Health Care, Pharmaceutical","San Diego, California, United States",Neurocrine Biosciences engages in the discovery and development of drugs for the treatment of neurological and endocrine-related diseases.,"9,714",$100M to $500M,Active,1992-01-01,year,1996-05-31,day,,,For Profit,http://www.neurocrine.com,"Neurocrine Biosciences engages in the discovery and development of drugs for the treatment of neurological and endocrine-related diseases and disorders in the United States. The company develops drugs for endometriosis, anxiety, depression, pain, diabetes, irritable bowel syndrome, insomnia, and other neurological and endocrine related diseases and disorders. Its products in clinical development comprise Elagolix, a Phase II product for Endometriosis; CRF1 Antagonist, a phase II product for mood disorders; CRF2 Peptide Agonist, a phase II drug for Cardiovascular related diseases; CRF1 Antagonist, a Phase I product for treating Mood Disorders and Irritable Bowel Syndrome; and Elagolix, a Phase I product for treating Benign Prostatic Hyperplasia and Uterine Fibroids. The company's research programs include Vesicular Monoamine Transporter 2 Inhibitor for movement disorders and schizophrenia; Glucose Dependent Insulin Secretagogues for type II diabetes; Antiepileptic drugs for epilepsy and bipolar disorder; and GnRH Antagonists for hormone dependent diseases and oncology. It has strategic alliances with GlaxoSmithKline to develop and commercialize CRF antagonists for psychiatric, neurological, and gastrointestinal diseases; and Dainippon Sumitomo Pharma Co. Ltd. to develop and commercialize indiplon in Japan. Neurocrine Biosciences, Inc. was founded in 1992 and is based in San Diego, California.",IPO,260000000,USD,260000000
Windtree Therapeutics,https://www.crunchbase.com/organization/discovery-labs,"Biotechnology, Health Care, Pharmaceutical, Wellness","Warrington, Pennsylvania, United States",Windtree is a clinical-stage focused on developing novel surfactant therapies for respiratory diseases and other potential applications.,"11,131",Less than $1M,Active,1992-11-01,month,2017-05-04,day,,,For Profit,http://www.windtreetx.com/,"Windtree Therapeutics (formerly Discovery Laboratories) is a clinical-stage biotechnology company focused on developing novel surfactant therapies for respiratory diseases and other potential applications. Windtree proprietary technology platform includes a synthetic, peptide-containing surfactant (KL4 surfactant) that is structurally similar to endogenous pulmonary surfactant — and novel drug-delivery technologies being developed to enable noninvasive administration of aerosolized KL4 surfactant. Windtree is focused initially on improving the management of respiratory distress syndrome (RDS) in premature infants and believes that its proprietary technology may make it possible, over time, to develop a pipeline of KL4 surfactant product candidates to address a variety of respiratory diseases for which there are few or no approved therapies.",IPO,138900000,USD,138900000
Enveric Biosciences,https://www.crunchbase.com/organization/enveric-biosciences,"Biotechnology, Health Care, Life Science, Medical","Naples, Florida, United States","Enveric Biosciences is a patient-first biotechnology company developing rigorously tested, novel cannabinoid medicines.","11,664",$1M to $10M,Active,1994-01-01,year,1995-08-25,day,,,For Profit,https://www.enveric.com/,"Enveric Biosciences is a patient-centric biotechnology company endeavoring to enhance the lives of those who are adversely affected by the side effects of cancer treatments. Enveric Biosciences has set out with the goal of rigorously testing natural compounds, starting with cannabinoids, to provide patients and clinicians with novel prescription medicines to serve these unmet medical needs.",IPO,42640000,USD,42640000
Yield10 Bioscience,https://www.crunchbase.com/organization/metabolix,"Agriculture, AgTech, Biotechnology, Sustainability","Woburn, Massachusetts, United States",Yield10 Bioscience develops crop yield improvement solutions using advanced genetic engineering and synthetic biology techniques.,"11,814",$1M to $10M,Active,1992-01-01,year,2006-11-17,day,,,For Profit,https://www.yield10bio.com,"Yield10 Bioscience is a biotechnology company that specializes in developing innovative crop yield improvement solutions using advanced genetic engineering and synthetic biology techniques. The company focuses on creating proprietary traits and technologies that can enhance the productivity and nutritional profile of various crops, with an emphasis on oilseed crops and other specialty crops. Yield10 Bioscience employs cutting-edge biotechnological tools to develop and test their plant traits and technologies. This includes utilizing techniques like gene editing, genome engineering, and metabolic engineering to introduce specific genetic modifications into plants that can lead to desired traits.",IPO,125392500,USD,125392500
Cytek Biosciences,https://www.crunchbase.com/organization/cytek,"Biotechnology, Health Care, Manufacturing, Medical Device","Fremont, California, United States",Cytek Biosciences is a manufacturer and supplier of flow cytometry products and services.,"12,554",$10M to $50M,Active,1992-01-01,year,2021-08-06,day,,,For Profit,https://cytekbio.com,Cytek Biosciences is a manufacturer and supplier of flow cytometry products and services.,IPO,144250000,USD,144250000
TG Therapeutics,https://www.crunchbase.com/organization/tg-therapeutics,"Biotechnology, Health Care, Therapeutics","New York, New York, United States","TG Therapeutics, a biopharmaceutical company, develops agents for the treatment of hematologic malignancies and autoimmune disorders.","12,806",Less than $1M,Active,1993-01-01,year,1995-12-15,day,,,For Profit,http://tgtherapeutics.com,"TG Therapeutics is an innovative, clinical-stage biopharmaceutical company focused on the acquisition, development and commercialization of medically important pharmaceutical products for the treatment of cancer and other underserved therapeutic needs. Currently, the company is developing two therapies targeting hematological malignancies. TG-1101 (ublituximab) is a novel, glycoengineered, third generation monoclonal antibody that targets a specific and unique epitope on the CD20 antigen found on mature B-lymphocytes. TG Therapeutics is also developing TGR-1202, an orally available PI3K delta inhibitor. The delta isoform of PI3K is strongly expressed in cells of hematopoietic origin and is believed to be important in the proliferation and survival of B-lymphocytes. Both TG-1101 and TGR-1202 are in clinical development for patients with hematologic malignancies. TG Therapeutics is headquartered in New York City and is traded on NASDAQ under the ticker symbol ""TGTX"".",IPO,205000000,USD,205000000
BrainScope Company,https://www.crunchbase.com/organization/brainscope-company,"Biotechnology, DSP, Health Care, Medical, Medical Device","Bethesda, Maryland, United States",Brainscope is a medical neurotechnology company that improves brain health.,"12,972",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,http://www.brainscope.com,"Brainscope is a medical neurotechnology company that improves brain health. It develops a new generation of hand-held, simple-to-use, non-invasive instruments to aid medical professionals in rapidly, accurately, and objectively assessing brain function at the initial point of care. BrainScope devices in development are based on a revolutionary and proprietary technology platform, which integrates databases of brainwave recordings with advanced developments in Digital Signal Processing (DSP), sophisticated linear and non-linear algorithms, miniaturized hardware, and disposable headset sensors. It also provides objective, diagnostic insights that enable better patient care.  The company’s innovative BrainScope One system is the first and only portable, EEG-based, radiation-free platform that empowers physicians to quickly make accurate head injury assessments. It was founded in 2010 and is headquartered in Bethesda, Maryland.",Early Stage Venture,87113750,USD,87113750
Luna Innovations,https://www.crunchbase.com/organization/luna-innovations,"Biotechnology, Hardware, Manufacturing","Roanoke, Virginia, United States","Luna Innovations develops sensing and instrumentation products for the healthcare, telecommunications, energy and defense sectors.","14,870",$10M to $50M,Active,1990-01-01,year,2006-06-02,day,,,For Profit,http://www.lunainnovations.com,"Luna Innovations is focused on sensing and instrumentation. Luna develops and manufactures new-generation products for the healthcare, telecommunications, energy and defense markets. The company's products are used to measure, monitor, protect and improve critical processes in the markets we serve. Luna, a recognized leader in transitioning science to solutions, is headquartered in Roanoke, Virginia.",IPO,63115002,USD,63115002
Nektar Therapeutics,https://www.crunchbase.com/organization/nektar-therapeutics,"Biotechnology, Chemical, Health Care, Therapeutics","San Carlos, California, United States",Nektar Therapeutics develops therapeutics based on its advanced polymer conjugate chemistry technology platform.,"15,459",$50M to $100M,Active,1990-01-01,year,1994-05-13,day,,,For Profit,http://www.nektar.com,"Nektar Therapeutics is a biopharmaceutical company with a robust, wholly owned R&D pipeline of investigational medicines in oncology, immunology, and virology as well as a portfolio of approved partnered medicines. Nektar is headquartered in San Francisco, California, with additional operations in Huntsville, Alabama and Hyderabad, India. Further information about the company and its drug development programs and capabilities may be found online at http://www.nektar.com.",IPO,1169999960,USD,1169999960
Cerus,https://www.crunchbase.com/organization/cerus-corporation,"Biotechnology, Health Care, Industrial Automation, Manufacturing, Pharmaceutical, Smart Building","Concord, California, United States",Cerus is a biomedical products company focused in the field of blood safety.,"15,656",$10M to $50M,Active,1991-09-01,month,1997-01-31,day,,,For Profit,http://www.cerus.com/,"Cerus Corporation is a biomedical products company focused in the field of blood safety. Cerus currently markets and sells the INTERCEPT Blood System for both platelets and plasma in Europe, the Commonwealth of Independent States, the Middle East and selected countries in other regions around the world. In the United States, Cerus is seeking regulatory approval of the INTERCEPT Blood System for plasma and platelets. The INTERCEPT red blood cell system is in clinical development.",IPO,235800000,USD,235800000
Synergy Pharmaceuticals,https://www.crunchbase.com/organization/synergy-pharmaceuticals,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","New York, New York, United States",Synergy Pharmaceuticals is a biopharmaceutical company developing novel therapies for the treatment of gastrointestinal conditions.,"17,181",$10M to $50M,Active,1992-02-11,day,2011-12-09,day,,,For Profit,http://synergypharma.com,"Synergy Pharmaceuticals Inc., headquartered in New York, NY with laboratories in Doylestown, PA, is a biopharmaceutical company focused on the research and development of novel therapies for the treatment of chronic idiopathic constipation, irritable bowel syndrome with constipation and other difficult-to-treat gastrointestinal (GI) conditions. Synergy’s lead drug, plecanatide, and next-generation candidate, SP-333, are proprietary analogs of the natural human GI hormone, uroguanylin, and members of the new class of guanylate cyclase-C (“GC-C”) agonists.",IPO,407231243,USD,407231243
Sands Capital Ventures,https://www.crunchbase.com/organization/sands-capital-ventures,"Biotechnology, Enterprise Software, Financial Services, Venture Capital","Arlington, Virginia, United States",Sands Capital is an investment manager that seeks to invest in technology and life sciences businesses from Series A through public listing.,"18,868",,Active,1992-01-01,year,,,,,For Profit,http://www.sandscapital.com,"Sands Capital is an active, long-term investor in innovative growth businesses. The approach combines rigorous fundamental analysis with inspired thinking to seek out businesses that are creating the future. They operate through two affiliates: Sands Capital Management, which focuses on investing in companies in the public market, and Sands Capital Ventures, which focuses on investing in companies in the private market. By enabling clients to participate in the growth of these businesses, its mission is to add value and enhance their wealth with prudence over time.",,,,
Accuray,https://www.crunchbase.com/organization/accuray,"Biotechnology, Health Care, Medical Device","Sunnyvale, California, United States",Accuray is a biomedical company that provides medical practices with tumor treatment solutions.,"19,824",$50M to $100M,Active,1990-01-01,year,2007-02-08,day,,,For Profit,http://www.accuray.com,"Accuray Inc. The Group's principal activities are developing & manufacturing of Intelligent Robotic Radiosurgery Systems. Its major brands include CyberKnife System, RoboCouch Patient Positioning System, Xsight Lung Tracking System, the Xchange robotic collimator changer, the 4D Treatment Optimization and Planning System, Xsight Spine Tracking System, Synchrony Respiratory Tracking System, MultiPlan Treatment Planning System, InView remote review system, AXUM treatment couch and In-Room CT System. The group operates in the United States, Europe, Asia & Japan.",IPO,70000000,USD,70000000
Transcend Therapeutics,https://www.crunchbase.com/organization/transcend-therapeutics,"Biotechnology, Health Care, Pharmaceutical","Waltham, Massachusetts, United States",Transcend Therapeutics offers novel pharmaceuticals for the critical care market.,"20,329",,Active,1992-01-01,year,1999-06-03,day,,,For Profit,https://www.transcendtherapeutics.com/,"Transcend Therapeutics, Inc. is engaged in the development of pharmaceuticals for the treatment of diseases caused by oxidative stress and resultant tissue damage. The company is engaged in the development of pharmaceuticals for the treatment of diseases caused by oxidative stress and resultant tissue damage. Transcend Therapeutics was established in 1992 in Waltham, Massachusetts.",M&A,40000000,USD,40000000
CTI BioPharma,https://www.crunchbase.com/organization/cell-therapeutics,"Biopharma, Biotechnology, Health Care, Oncology, Therapeutics","Seattle, Washington, United States",CTI BioPharma is a biopharmaceutical company developing oncology products for the treatment of blood-related cancers.,"20,809",$1M to $10M,Active,1991-01-01,year,1997-03-21,day,,,For Profit,http://www.ctibiopharma.com,"CTI BioPharma Corp. a biopharmaceutical company, develops, acquires, and commercializes oncology products for cancer treatment. Its development portfolio includes Pixantrone, a phase III trial product, for non-Hodgkin's lymphoma; Brostallicin, which is in a first-line Phase II study for the treatment of sarcoma; and OPAXIO, a chemotherapeutic agent for the potential treatment of non-small cell lung, ovarian, and other cancers. It has collaboration and licensing arrangements with Novartis International Pharmaceutical, Ltd.; and PG-TXL Company, L.P.",M&A,185760000,USD,185760000
FibroGen,https://www.crunchbase.com/organization/fibrogen,"Biopharma, Biotechnology, Health Care, Therapeutics","San Francisco, California, United States","FibroGen uses its expertise in CTGF and HIF biology to discover, develop, and commercialize novel therapeutics.","21,277",$10M to $50M,Active,1993-01-01,year,2014-11-21,day,,,For Profit,https://www.fibrogen.com,"FibroGen is a research-based biotechnology company using its expertise in connective tissue growth factor (CTGF) and hypoxia-inducible factor (HIF) biology to discover, develop, and commercialize novel therapeutics for serious unmet medical needs. The company applies its pioneering expertise in hypoxia-inducible factor (HIF), connective tissue growth factor (CTGF) biology, and clinical development to advance innovative medicines for the treatment of anemia, fibrotic disease, and cancer. FibroGen's product Roxadustat is an oral small-molecule inhibitor of HIF prolyl hydroxylase activity in worldwide Phase 3 clinical development for the treatment of anemia in chronic kidney disease (CKD), with a New Drug Application currently under review in China by the State Drug Administration or SDA (formerly the China Food and Drug Administration).",IPO,188023000,USD,188023000
Marker Therapeutics,https://www.crunchbase.com/organization/marker-therapeutics,"Biotechnology, Therapeutics","Minneapolis, Minnesota, United States","Marker Therapeutics is a clinical-stage developer of a transformative, non-genetically engineered, multi-antigen T cell therapy platform.","24,344",,Active,1992-01-01,year,1998-06-05,day,,,For Profit,https://www.markertherapeutics.com/,"Marker Therapeutics is a clinical stage immuno-oncology company focused on developing adoptive non-gene modified T cell therapies for the treatment of hematologic malignancies such as Acute Myeloid Leukemia, Lymphoma, and Multiple Myeloma. Marker’s MultiTAA technology selectively expands non-engineered T cells, enhancing them with the ability to kill tumor cells by targeting multiple tumor-associated antigens simultaneously to prevent immune escape and generate durable immunity. Patient/donor T cells are not genetically modified and therefore the cost of generating Marker’s therapies is significantly reduced. ",IPO,98600000,USD,98600000
Aspira Women's Health,https://www.crunchbase.com/organization/vermillion-inc,"Biotechnology, Health Care, Health Diagnostics, Oncology, Women's","Austin, Texas, United States",Aspira Women's Health develops and commercializes diagnostic tests that address unmet needs in gynecologic oncology and women’s health.,"25,911",$1M to $10M,Active,1993-01-01,year,2003-01-10,day,,,For Profit,https://aspirawh.com/,"Aspira Women's Health develops and commercializes high-value, multi-marker, diagnostic tests that address unmet needs in gynecologic oncology and women’s health. The company is transforming women’s health with the discovery, development, and commercialization of innovative testing options and bio-analytical solutions that help physicians assess risk, optimize patient management, and improve gynecologic health outcomes for women. Its OVA1 plus combines its FDA-cleared products OVA1 and OVERA to detect the risk of ovarian malignancy in women with adnexal masses. ASPiRA GenetiXSM testing offers both targeted and more comprehensive genetic testing options with a gynecologic focus. They focus on delivering products that allow healthcare providers to stratify risk, facilitate early detection, and optimize treatment. Aspira Women's Health was founded in 1993 and is headquartered in Austin, Texas, USA.",IPO,146017358,USD,146017358
SciClone Pharmaceuticals,https://www.crunchbase.com/organization/sciclone-pharmaceuticals,"Biotechnology, Health Care","Foster City, California, United States",SciClone Pharmaceuticals is a pharmaceutical company.,"28,765",$100M to $500M,Active,1990-01-01,year,2021-03-03,day,,,For Profit,http://www.sciclone.com,"SciClone Pharmaceuticals, Inc. (SciClone ) is a global specialty pharmaceutical company. It has a product portfolio of therapies for cancer and infectious diseases. SciClone has in-licensed two products that are part of this international commercial growth strategy, DC Bead and ondansetron RapidFilm. Its DC Bead product candidate is a treatment for liver cancer, which is approved in 40 countries worldwide, including Europe and the United States. Ondansetron RapidFilm is an oral thin film formulation of ondansetron used to treat and prevent nausea and vomiting caused by chemotherapy, radiotherapy and surgery. SCV-07 is being developed for the delay of onset of severe oral mucositis in patients receiving chemoradiation therapy for the treatment of cancers of the head and neck and for the treatment of hepatitis C virus (HCV). Thymalfasin is being developed in an ongoing clinical trial for improvement of Influenza A (H1N1) vaccination.",M&A,134000000,USD,134000000
Cyclo Therapeutics,https://www.crunchbase.com/organization/ctd-holdings,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Alachua, Florida, United States",Cyclo Therapeutics is a clinical-stage biotechnology company that focuses on the use of cyclodextrins in drug development.,"29,077",Less than $1M,Active,1990-01-01,year,1995-02-03,day,,,For Profit,https://www.cyclotherapeutics.com/,"Cyclo Therapeutics is a clinical-stage biotechnology company focused on the use of cyclodextrins in drug development. Cyclo Therapeutics (previously CTD Holdings) was organized as a Florida corporation on August 9, 1990, with operations beginning in July 1992. In conjunction with a restructuring in 2000, they changed their name from Cyclodextrin Technologies Development, or CTDI, to CTD Holdings. CTDI was then incorporated as a Florida corporation and became a wholly-owned subsidiary of CTD Holdings.",IPO,16775000,USD,16775000
ARCA biopharma,https://www.crunchbase.com/organization/arca-biopharma,"Biotechnology, Genetics, Medical, Therapeutics","Westminster, Colorado, United States",ARCA biopharma develops genetically-targeted therapies for cardiovascular diseases.,"32,977",$1M to $10M,Active,1992-01-01,year,2009-01-01,day,,,For Profit,http://www.arcabiopharma.com/,"ARCA biopharma, Inc. is a Colorado-based biopharmaceutical company developing genetically-targeted therapies for cardiovascular diseases. ARCA’s principal focus is to develop personalized therapies for the treatment of cardiovascular disease through the use of genetics. The Company’s business focus combines expertise in cardiovascular pathophysiology, molecular genetics and clinical development.",IPO,90449689,USD,90449689
