Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Candel Therapeutics,https://www.crunchbase.com/organization/advantagene,"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical, Therapeutics","Needham, Massachusetts, United States",Candel Therapeutics develops cancer immunotherapies designed to improve the lives of cancer patients and their families.,"9,648",$50M to $100M,Active,1999-01-01,year,2021-07-27,day,,,For Profit,https://www.candeltx.com,"Candel develops cancer immunotherapies designed to improve the lives of cancer patients and their families. The company's immunotherapies focus on preventing the recurrence and progression of cancer with low toxicity level which is well suited for the treatment of less aggressive or slower growing cancers such as newly diagnosed prostate cancer, enabling physicians to ensure improved outcomes for their patients and help them recover faster.",IPO,164900000,USD,164900000
Emergent BioSolutions,https://www.crunchbase.com/organization/emergent-biosolutions,"Biotechnology, Health Care, Life Science, Manufacturing, Pharmaceutical","Gaithersburg, Maryland, United States","Emergent BioSolutions develops, manufactures, and delivers a portfolio of medical countermeasures for biological and chemical threats.","11,721",$100M to $500M,Active,1998-01-01,year,2006-11-17,day,,,For Profit,http://emergentbiosolutions.com,"Emergent BioSolutions is a global life sciences company that is driven by a mission to protect and enhance life. It develops, manufactures, and delivers a portfolio of medical countermeasures for biological and chemical threats as well as emerging infectious diseases.  The company was founded in 1998 and is headquartered in Gaithersburg, Maryland.",IPO,36500000,USD,36500000
SCYNEXIS,https://www.crunchbase.com/organization/scynexis,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Durham, North Carolina, United States","Scynexis engages in drug discovery, development and manufacturing projects in various areas.","11,838",$10M to $50M,Active,1999-01-01,year,2014-05-09,day,,,For Profit,http://scynexis.com,"SCYNEXIS, Inc. operates as a drug discovery and development company in the United States and internationally. It engages in drug discovery, development, and manufacturing projects in various areas, such as antibacterials, antifungals, antiparasitics, antivirals, carbohydrates, central nervous system, controlled substances, kinases, natural products, neglected diseases, nuclear hormones, nucleosides, oncology, ophthalmology, pain, and prodrugs. The company offers SCY-635, a drug that is used for patients who are chronically infected with genotype 1 hepatitis C virus. It also provides contract research solutions, including medicinal chemistry, discovery biology, ADMET-PK, bioanalysis and analytical chemistry, process chemistry, and cGMP manufacturing. The company delivers drug pipeline solutions to pharmaceutical, health, and life science partners. SCYNEXIS, Inc. was formerly known as SCYNEXIS Chemistry & Automation, Inc. and changed its name to SCYNEXIS, Inc. in June 2002. The company was incorporated in 1999 and is based in Durham, North Carolina.",IPO,279349343,USD,279349343
Ironwood Pharmaceuticals,https://www.crunchbase.com/organization/ironwood-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Cambridge, Massachusetts, United States","Ironwood Pharmaceuticals is an entrepreneurial pharmaceutical company, develops drugs for gastrointestinal and cardiovascular diseases.","12,692",$100M to $500M,Active,1998-01-01,year,2010-02-12,day,,,For Profit,http://www.ironwoodpharma.com,"Ironwood Pharmaceuticals is an entrepreneurial pharmaceutical company, engages in developing and marketing human medicines. It engages in developing a pipeline of clinical candidates in the areas of gastrointestinal diseases, cardiovascular diseases, pain, and inflammation. The company's operationally independent subsidiary, Microbia Inc., engages in developing and commercializing bioprocesses for use in pharmaceuticals, foods, and specialty and industrial chemicals. Ironwood Pharmaceuticals, Inc. was formerly known as Microbia, Inc. The company was founded in 1998 and is headquartered in Cambridge, Massachusetts.",IPO,634000000,USD,634000000
Sensei Biotherapeutics,https://www.crunchbase.com/organization/sensei-biotherapeutics,"Biotechnology, Health Diagnostics, Life Science, Medical, Therapeutics","Gaithersburg, Maryland, United States",Sensei Biotherapeutics is a clinical-stage biotechnology company specializing in the field of next-generation cancer immunotherapies.,"14,165",$1M to $10M,Active,1999-01-01,year,2021-02-03,day,,,For Profit,https://www.senseibio.com/,"Sensei Biotherapeutics is a clinical-stage biotechnology company specializing in the field of next-generation cancer immunotherapies. The company developing novel biologics therapies targeting key components of the immune system for the treatment of cancers of unmet need. They are also focused on the discovery, development, and delivery of medicines that alter the treatment landscape and contributing value to patients and society. Sensei Biotherapeutics using its proprietary drug discovery platform to study and understand the tumor microenvironment and identify a new class of cancer immunotherapies that act through new biology and differentiated mechanisms. It brings together scientific leaders in biology, immunology, and oncology along with a highly experienced management team and scientific advisors. The company's platform, ImmunoPhage enables the generation of immune-activating agents that fully engage activation of both the innate and adaptive immune systems.  Sensei Biotherapeutics is headquartered in Gaithersburg, Maryland with an office in Boston, MA, USA.",IPO,58500000,USD,58500000
REVA Medical,https://www.crunchbase.com/organization/reva-medical,"Biotechnology, Health Care, Medical, Wellness","San Diego, California, United States",REVA Medical develops bioresorbable polymers for vascular applications.,"14,321",$10M to $50M,Active,1998-01-01,year,2010-12-31,day,,,For Profit,https://www.revamedical.com,"REVA Medical develops bio resorbable polymers for vascular applications, to restore patient health for life through the application of biomaterials in the development and sale of implantable medical devices.",IPO,146600000,USD,146600000
Apple Tree Partners,https://www.crunchbase.com/organization/apple-tree-partners,"Biotechnology, Finance, Medical Device, Pharmaceutical, Venture Capital","New York, New York, United States","Apple Tree Partners is a venture capital firm that invests in pharmaceuticals, biotech, medtech, and healthcare services.","15,079",$10M to $50M,Active,1999-01-01,year,,,,,For Profit,http://www.appletreepartners.com,"ATP, a global leader in life sciences venture capital, is developing the next generation of transformative biotechnology companies. ATP creates science-based companies starting with assets at various stages: from working with scientists on pre-IP ideas, to spinouts from existing company pipelines. The firm provides flexible capital, strategic insight, and operational resources to build sustainable, research-driven enterprises. ATP invests in its portfolio companies from seed stage through IPO and beyond and supports their management teams in strategic transactions and synergistic business combinations.",,5000000,USD,5000000
MaxCyte,https://www.crunchbase.com/organization/maxcyte,"Biotechnology, Manufacturing, Medical Device","Gaithersburg, Maryland, United States","MaxCyte specializes in cell modification technologies that enable the discovery, development, and manufacture of various classes.","15,613",$1M to $10M,Active,1998-01-01,year,2021-07-30,day,,,For Profit,http://www.maxcyte.com/,"MaxCyte specializes in cell modification technologies that enable the discovery, development, and manufacture of various classes of therapeutics for a range of chronic and acute diseases. It provides MaxCyte STX, a scalable transfection system for the scalable and reagent-free (co) transfection of primary cells, stem cells, and cell lines involved in the areas of cell-based assays for content screening, preclinical protein production, and small molecule.",IPO,30499000,USD,30499000
Vapotherm,https://www.crunchbase.com/organization/vapotherm,"Biotechnology, Health Care, Manufacturing, Medical Device","Exeter, New Hampshire, United States",Vapotherm is a medical device company that develops a mask-free respiratory support tool.,"15,784",$10M to $50M,Active,1999-01-01,year,2018-11-23,day,,,For Profit,https://vapotherm.com,"Vapotherm is specializing in the development, manufacture, and marketing of respiratory devices that improve clinical outcomes, reduce overall delivery costs, and improve quality of life for patients. The company's breakthrough technology centers on the benefits of high flow delivery of breathing gases through a patented process for heating and humidification. Vapotherm high velocity therapy has been shown to provide proven, comfortable respiratory support without the use of a mask. High Velocity Therapy is a method of rethinking ventilatory support while keeping patient comfort and compliance in mind.",IPO,276600000,USD,276600000
22nd Century Group,https://www.crunchbase.com/organization/22nd-century-group,"Biotechnology, Health Care, Health Diagnostics","Clarence, New York, United States",22nd Century Group is a plant biotechnology company developing tobacco harm reduction and smoking cessation products.,"15,965",$1M to $10M,Active,1998-01-01,year,2011-02-04,day,,,For Profit,http://www.xxiicentury.com,"22nd Century Group is a plant biotechnology company developing tobacco harm reduction and smoking cessation products. In 1998, Joseph Pandolfino founded 22nd Century Limited, LLC (22nd Century) to provide funding to North Carolina State University (NCSU) for research and development collaboration on nicotine biosynthesis in the tobacco plant. Mr. Pandolfino questioned, coffee without caffeine and beer without alcohol is commercially available so why aren’t tobacco cigarettes without nicotine a choice for consumers? Further, he hypothesized: If it were possible to produce tobacco cigarettes without nicotine, smokers could use these extraordinary cigarettes to successfully quit smoking. A paradox to be sure. Nonetheless, Mr. Pandolfino’s hypothesis stemmed from his careful observation of real smokers. As an importer of tobacco-free herbal cigarettes, Mr. Pandolfino had come to realize that some consumers were using nicotine-free herbal cigarettes to successfully quit smoking. Anecdotal evidence suggested that this approach was actually effective. The biggest problem with the novel “therapy” was the fact that herbal cigarettes have distinct taste and aroma characteristics which greatly limit their consumer appeal and acceptance. Indeed, although various processes were developed to improve these nicotine-free herbal cigarettes, it became clear that their peculiar taste and aroma characteristics would never appeal to mainstream smokers. If, on the other hand, a tobacco cigarette without nicotine could be developed, Mr. Pandolfino believed a new cigarette category could prove an attractive product choice to all smokers. With this in mind, Mr. Pandolfino set out to investigate the feasibility of efficiently producing tobacco cigarettes without nicotine.",IPO,170937750,USD,170937750
Modular Medical,https://www.crunchbase.com/organization/modular-medical,"Biotechnology, Delivery, Medical Device","Escondido, California, United States",Modular Medical operates as a drug delivery tech developer.,"16,736",Less than $1M,Active,1998-01-01,year,2021-02-18,day,,,For Profit,https://www.modular-medical.com/,"Modular Medical, Inc. is a development-stage, insulin delivery company. The Company's founder, CEO and lead stockholder is Paul DiPerna, who was the previous founder and chief technical officer of Tandem Diabetes Care. Mr. DiPerna's vision is that the leading insulin pump companies are too focused on ""superusers,"" people with diabetes with the time, motivation and resources to utilize complex, expensive products. As a result, these entities have largely neglected the approximately one million people in the United States who still rely on daily injections for treatment. Modular seeks to expand the insulin delivery marketplace to these underserved patients, so they can benefit from Modular's advanced technology to assist in their care.",IPO,10778229,USD,10778229
Diversified Healthcare Trust,https://www.crunchbase.com/organization/diversified-healthcare-trust,"Biotechnology, Health Care, Life Science, Real Estate","Newton, Massachusetts, United States",Diversified Healthcare Trust is a real estate company that engages in healthcare and life sciences.,"16,921",$500M to $1B,Active,1998-01-01,day,2012-07-27,day,,,For Profit,https://www.dhcreit.com/,"Diversified Healthcare Trust is a real estate investment trust that owns healthcare properties across the health services spectrum by delivery and practice types, by scientific research disciplines, and by property type and location.",IPO,941000000,USD,941000000
Azurity Pharmaceuticals,https://www.crunchbase.com/organization/cutispharma,"Biotechnology, Health Care, Medical, Pharmaceutical","Woburn, Massachusetts, United States",Azurity Pharmaceuticals is a developer of drug products and technologies to address the needs of patients.,"18,058",$10M to $50M,Active,1998-01-01,year,2018-03-26,day,,,For Profit,https://azurity.com/,"Azurity Pharmaceuticals is a developer of drug products and technologies to address the needs of patients. Its drug products such as antimicrobial, mouthwashes, and testosterone enable pharmacists to prepare drugs for those populations who are in need of a better alternative to traditionally-compounded medications.",M&A,20000000,USD,20000000
ARCpoint Labs,https://www.crunchbase.com/organization/arcpoint-labs,"Biotechnology, Health Care","Greenville, South Carolina, United States","ARCpoint Labs is committed to providing accurate, cost-effective solutions for consumers, businesses, and physicians nationwide.","21,063",$10M to $50M,Active,1998-01-01,year,2022-11-03,day,,,For Profit,https://www.arcpointlabs.com,"ARCpoint Labs is serving its communities with drug, alcohol, dna, and clinical testing solutions. It is committed to providing accurate, cost-effective solutions for consumers, businesses, and physicians nationwide. It offers businesses a reliable partner for all drug and alcohol testing, policy development, and supervisory training in addition to convenient testing solutions.",IPO,1100000,USD,1100000
Harrow Health,https://www.crunchbase.com/organization/imprimis-pharmaceuticals,"Biotechnology, Health Care, Medical","Nashville, Tennessee, United States",Harrow Health is an eye health pharmaceutical company.,"22,579",$10M to $50M,Active,1998-01-01,year,2007-04-30,day,,,For Profit,https://www.harrowinc.com/,"Harrow Health, Inc. (Nasdaq: HROW) is an eye health pharmaceutical company focused on the development, production, sale, and distribution of innovative ophthalmic prescription medications that are accessible and affordable. For more information about Harrow Health, please visit the Investors section of the corporate website,www.harrowinc.com.",IPO,283746180,USD,283746180
ChromaDex,https://www.crunchbase.com/organization/chromadex,"Biotechnology, Manufacturing, Nutraceutical, Product Research, Wellness","Los Angeles, California, United States","ChromaDex is a provider of phytochemical standards, botanical materials, and research-grade materials for the natural products industry.","22,891",$10M to $50M,Active,1999-01-01,year,2008-06-30,day,,,For Profit,https://www.chromadex.com,"ChromaDex is a global nutraceutical company. They leverage their complementary business units to discover, acquire, develop, and commercialize patented and proprietary ingredient technologies that address the dietary supplement, food, beverage, skin care, and pharmaceutical markets. They utilize in-house chemistry, regulatory, and safety consulting business units to develop commercially viable ingredients.",IPO,85060075,USD,85060075
Monteris Medical,https://www.crunchbase.com/organization/monteris-medical,"Biotechnology, Health Care, Medical, Medical Device","Plymouth, Minnesota, United States",Monteris Medical is a medical device venture that develops new technologies for the treatment of cancer.,"23,005",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.monteris.com/,"Monteris Medical is a medical device venture that develops new technologies for the treatment of cancer. It is a private equity-backed neurosurgical company focused solely on diseases of the brain. It develops MRI-guided, laser-based systems designed for the ablation of brain lesions. The company's system applies focused laser energy to ablate brain tumors from the inside, with little or no effect on surrounding healthy tissue as well as provides clinicians a new neurosurgical tool that offers real-time control and visualization of the therapy during laser ablation treatment, enabling neurosurgeons to ablate (treat with lethal heat) brain lesions and brain tumors that may be difficult to approach via traditional methods. It was founded in 1999 and has offices in Minneapolis, Minnesota, USA and Winnipeg, Manitoba, Canada.",Late Stage Venture,216081037,USD,216081037
BioCardia,https://www.crunchbase.com/organization/biocardia,"Alternative Medicine, Biotechnology, Medical, Therapeutics","San Carlos, California, United States",BioCardia is a clinical-stage regenerative medicine company.,"24,161",$1M to $10M,Active,1999-01-01,year,2016-04-15,day,,,For Profit,http://www.biocardia.com/,BioCardia is a clinical-stage regenerative medicine company. We are a clinical-stage regenerative medicine company developing novel therapeutics for cardiovascular diseases with large unmet medical needs. BioCardia is developing proprietary comprehensive  biotherapeutic solutions for cardiovascular disease in its CardiAMP™ and CardiALLO™ therapies. Clinical results supporting both therapeutic programs are compelling and build upon the most rigorous data in the field to date with intramyocardial delivery of marrow-derived cells.,IPO,41300000,USD,41300000
VistaGen Therapeutics,https://www.crunchbase.com/organization/vistagen-therapeutics,"Biotechnology, Clinical Trials, Pharmaceutical","San Francisco, California, United States",VistaGen is a biopharmaceutical company developing innovative product candidates for patients with diseases and disorders involving the CNS.,"24,464",$1M to $10M,Active,1998-01-01,year,2011-06-29,day,,,For Profit,http://www.vistagen.com,"VistaGen Therapeutics, Inc. is a clinical-stage biopharmaceutical company dedicated to developing and commercializing innovative product candidates for patients with diseases and disorders involving the central nervous system (CNS). VistaGen's lead product candidate, AV-101, is a next generation, orally available prodrug candidate in Phase 2 development, initially for the adjunctive treatment of Major Depressive Disorder (MDD) in patients with an inadequate response to standard antidepressants.",IPO,154750281,USD,154750281
