Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Molecular Templates,https://www.crunchbase.com/organization/molecular-templates,"Biotechnology, Health Care, Therapeutics","Austin, Texas, United States",Molecular Templates is a clinical-stage biopharmaceutical company developing therapeutic compounds for cancer and other serious diseases.,"12,796",$10M to $50M,Active,2000-01-01,year,2017-03-17,day,,,For Profit,https://www.mtem.com/,Molecular Templates is a clinical-stage biopharmaceutical company developing therapeutic compounds for cancer and other serious diseases. It primarily develops a pipeline of therapies through its proprietary biologic-engineered toxin body (ETB) drug platform with unique mechanisms of action which are highly differentiated from antibody-drug conjugates (ADCs).,IPO,348153924,USD,348153924
Atomica Corp,https://www.crunchbase.com/organization/imt,"Autonomous Vehicles, Biotechnology, Cloud Computing, Genetics, Medical, Optical Communication, Semiconductor, Sensor, Therapeutics","Santa Barbara, California, United States","Atomica is the largest US MEMS foundry supporting the full spectrum of MEMS, including photonics, sensors and microfluidic biochips.","13,286",$10M to $50M,Active,2000-04-01,day,,,,,For Profit,http://www.atomica.com,"Atomica Corp. (formerly Innovative Micro Technology) unleashes the power of Micro Electro-Mechanical Systems (MEMS) to help solve the great problems of our time. Utilizing a uniquely collaborative approach to development and manufacturing, it partners with innovative companies to deliver breakthrough MEMS-based solutions in cloud computing, autonomous vehicles, cell therapy, molecular diagnostics, genomics, 5G, the Internet of Things (IoT), and more. Atomica is the largest MEMS foundry in the USA, serving customers from its 130,000 ft2 manufacturing campus (including a 30,000 ft2 class 100 cleanroom) in Santa Barbara, California. The company is ISO 9001 certified and ITAR registered. Its extensive experience spans the full spectrum of MEMS, including photonics, sensors, microfluidic biochips, and other micro components.",Late Stage Venture,74445958,USD,74445958
Frontage Laboratories,https://www.crunchbase.com/organization/frontage-laboratories,"Biotechnology, Clinical Trials, Medical, Pharmaceutical, Robotics","Exton, Pennsylvania, United States","Frontage Laboratories is a Contract Research Organization (CRO) that provides integrated, science-driven, product development services.","13,574",$50M to $100M,Active,2001-01-01,year,2019-05-30,day,,,For Profit,http://frontagelab.com,"Frontage Laboratories is a Contract Research Organization (CRO) that provides integrated, science-driven, product development services. Frontage helps biopharmaceutical organizations advance their research and development efforts with full-service offerings– including bioanalysis, preclinical and clinical studies, analytical testing, and product development support– spanning discovery stages through late-stage clinical trials. The company also provides turnkey product development, bioequivalence, and analytical services to generic and consumer health pharmaceutical companies to support abbreviated new drug applications and 505.b.2 application submissions.",M&A,42370000,USD,42370000
Cerapedics,https://www.crunchbase.com/organization/cerapedics,"Biotechnology, Health Care, Medical Device","Westminster, Colorado, United States",CeraPedics is a medical device company that focuses on developing and commercializing novel osteobiologic products.,"13,640",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.cerapedics.com,"Cerapedics is an orthobiologics company focused on developing its proprietary biomimetic small peptide molecule (P-15) for commercialization in spinal applications. The company was founded in 2001 and is headquartered in 	Westminster, Colorado.",,205699995,USD,205699995
Genelux,https://www.crunchbase.com/organization/genelux,"Biopharma, Biotechnology, Health Care, Health Diagnostics","Westlake Village, California, United States",Genelux is a biopharmaceutical company that develops diagnostic and therapeutic solutions for cancer and inflammatory diseases.,"14,395",$1M to $10M,Active,2001-01-01,year,2023-01-25,day,,,For Profit,http://genelux.com,"Genelux Corporation is a privately-held, clinical-stage biopharmaceutical company that has developed a proprietary oncolytic virus-based technology platform and a deep pipeline of products with broad applications for cancer detection and therapy. GL-ONC1 the company’s lead oncology product candidate is an attenuated vaccinia virus (Lister strain) that results in dramatic regression and elimination of a wide range of solid tumors in animals without damaging healthy tissues or organs. GL-ONC1 encodes Green Fluorescent Protein (GFP) to enable highly selective imaging of tumors and metastases as an aid in the diagnosis and staging of cancer. GL-ONC1 is currently under evaluation in Phase I/II human clinical trials in the United States and Europe, and additional US and European-based trials are set to begin in the near future. GL-ONC1 is proving well-tolerated with minimal side effects and showing early signs of anti-tumor activity.",IPO,71481268,USD,71481268
MannKind,https://www.crunchbase.com/organization/mannkind-corporation,"Biotechnology, Health Care, Pharmaceutical","Valencia, California, United States",MannKind focuses on the discovery and development of therapeutic products for patients with diseases such as diabetes.,"14,675",$10M to $50M,Active,2001-01-01,year,2004-08-06,day,,,For Profit,http://mannkindcorp.com,"MannKind Corporation (Nasdaq: MNKD) focuses on the discovery, development, and commercialization of therapeutic products for patients with diseases such as diabetes. Its lead product candidate, AFREZZA(R), is in the late-stage clinical investigation for the treatment of adults with type 1 or type 2 diabetes for the control of hyperglycemia. It maintains a website at www.mannkindcorp.com to which MannKind regularly posts copies of its press releases as well as additional information about MannKind.",IPO,360000000,USD,360000000
BioTissue,https://www.crunchbase.com/organization/tissuetech,"Biotechnology, Health Care, Medical, Medical Device, Pharmaceutical, Therapeutics","Miami, Florida, United States","BioTissue offers regenerative amniotic tissue-based products for ophthalmology, optometry, musculoskeletal, and wound care markets.","14,739",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://biotissue.com/,"BioTissue is an innovative technology company that uses products derived from human amniotic and umbilical cord tissues. Its medical technology platform markets innovative amniotic and umbilical cord-based products, thereby enabling physicians to avail of enhanced regenerative healing technology in eye care, wound care, and orthopedics. Tissuetech was founded in 2001 and is headquartered in Miami, Florida.",Late Stage Venture,110040001,USD,110040001
Cardiac Dimensions,https://www.crunchbase.com/organization/cardiac-dimensions,"Biotechnology, Health Care, Medical Device","Kirkland, Washington, United States",Cardiac Dimensions is a medical device company developing tools and techniques for the treatment of heart failure and related conditions.,"16,209",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.cardiacdimensions.com,"Cardiac Dimensions, Inc. is a medical device company developing novel interventional tools for the treatment of heart failure and the related condition of mitral valve regurgitation. Our product, the Carillon® Mitral Contour System®, is a groundbreaking, non-surgical device developed to treat functional mitral valve regurgitation. Our system uses a catheter based approach to reshape the mitral valve and reduce mitral regurgitation.",Late Stage Venture,209700000,USD,209700000
MEI Pharma,https://www.crunchbase.com/organization/mei-pharma,"Biopharma, Biotechnology, Medical, Oncology","San Diego, California, United States",MEI Pharma is a oncology company focuses on the clinical development of novel therapies for cancer.,"16,493",$1M to $10M,Active,2000-01-01,year,2003-12-19,day,,,For Profit,http://www.meipharma.com,"MEI Pharma is a oncology company focused on the clinical development of novel therapies for cancer. The Company’s clinical development pipeline includes lead drug candidate Pracinostat, a potential best-in-class, oral histone deacetylase (HDAC) inhibitor. Pracinostat has been tested in more than 150 patients in multiple Phase I and exploratory Phase II clinical trials, including advanced hematologic malignancies such as myelodysplastic syndrome, acute myeloid leukemia and myelofibrosis. The Company expects to initiate a randomized Phase II trial of Pracinostat in combination with standard-of-care in at least one hematologic malignancy toward the middle of 2013. In addition, MEI Pharma is developing two drug candidates derived from its isoflavone-based technology platform, ME-143 and ME-344. Results from a Phase I trial of intravenous ME-143 in heavily treated patients with solid refractory tumors were presented at the American Society of Clinical Oncology Annual Meeting in June 2012. A Phase I clinical trial of intravenous ME-344 in patients with solid refractory tumors is ongoing.",IPO,160363344,USD,160363344
Melinta Therapeutics,https://www.crunchbase.com/organization/melinta,"Biotechnology, Emergency Medicine, Health Care, Pharmaceutical","New Haven, Connecticut, United States",Melinta Therapeutics is an antibiotics-focused company that develops and commercializes antibiotics to overcome drug-resistant infections.,"16,791",$10M to $50M,Active,2000-01-01,year,2017-11-06,day,,,For Profit,http://melinta.com,"Melinta Therapeutics is an antibiotics-focused company.  The company’s mission is to discover, develop and commercialize urgently needed, groundbreaking antibiotics to overcome drug-resistant, life-threatening infections.  The need for new therapies for drug-resistant infections is widely recognized as one of the most serious public health issues facing the world today. To meet this need, Melinta Therapeutics is rapidly progressing its late-stage investigational antibiotic, delafloxacin, which is currently in Phase 3 development for acute bacterial skin and skin structure infections (ABSSSI). In addition, Melinta is focused on its ongoing research program to develop a new class of antibiotics designed to overcome the resistant ESKAPE pathogens known to cause the majority of serious hospital infections and patient deaths. Melinta Therapeutics is privately held and backed by Vatera Healthcare Partners and Warburg Pincus.",M&A,877400000,USD,877400000
Emmaus Medical,https://www.crunchbase.com/organization/emmaus-medical,"Biopharma, Biotechnology, Health Care, Life Science, Pharmaceutical","Torrance, California, United States",Emmaus Medical is a pharmaceutical company developing new treatments for rare diseases and conditions.,"17,377",$10M to $50M,Active,2000-01-01,year,2019-07-18,day,,,For Profit,http://emmausmedical.com,"Emmaus Medical is a Torrance, California private pharmaceutical company developing and bringing to market new treatments for rare diseases and conditions. Emmaus Medical launched its first product, NutreStore [L-glutamine powder for an oral solution] for the treatment of Short Bowel Syndrome (SBS) in June 2008. The company is currently conducting a Phase 3 clinical trial to investigate the safety and efficacy of oral L-glutamine for the treatment of sickle cell disease. They are initially focusing our product development efforts on Sickle Cell Disease, a genetic disorder Emmaus Medical has received FDA orphan drug designation and fast track designation for its sickle cell treatment. The company was founded in 2000 and is headquartered in Torrance, California, United States.",M&A,99338079,USD,99338079
PureTech Health,https://www.crunchbase.com/organization/puretech-ventures,"Biotechnology, Finance, Health Care","Boston, Massachusetts, United States",PureTech Health is a bio pharma company and pushes the boundaries of medicine and changing and converging healthcare ecosystem.,"18,412",$1M to $10M,Active,2001-01-01,year,2015-06-26,day,,,For Profit,http://puretechhealth.com/,"PureTech Ventures is a venture capital firm based in Boston, Massachusetts. The firm prefers to invest in seed and early-stage companies operating in the life sciences, therapeutics, medical devices, metabolism, pharmaceuticals, neuroscience, drug delivery, immunology, and platform technologies sectors.",IPO,11400000,USD,11400000
NovaBay Pharmaceuticals,https://www.crunchbase.com/organization/novabay-pharmaceuticals-inc,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical","Emeryville, California, United States",NovaBay Pharmaceuticals is a biopharmaceutical company developing products for the eye care market.,"18,584",$1M to $10M,Active,2000-01-01,year,2007-10-26,day,,,For Profit,http://novabay.com/,"Going Beyond Antibiotics® Developing Anti-Infective Compounds Effective Against Bacteria, Viruses and Fungi. NovaBay Pharmaceuticals, Inc. is a biopharmaceutical company developing products for the eye care market. We are currently focused primarily on commercializing prescription Avenova® for managing hygiene of the eyelids and lashes in the United States. Avenova is the only eye care product formulated with a proprietary, stable and pure form of hypochlorous acid called Neutrox®. By replicating the anti-microbial chemicals used by white blood cells to fight infection, Neutrox has proven in laboratory testing to have broad antimicrobial properties. Avenova with Neutrox removes debris from the skin on eyelids and lashes without burning or stinging. We have developed additional commercial products containing Neutrox, including our NeutroPhase® Skin and Wound Cleanser for wound care and CelleRx® for the dermatology market. We have partnerships for NeutroPhase in the U.S. as well as select overseas markets, most notably China. In addition to our Neutrox family of products, we have also synthesized and developed a second category of novel compounds aimed at harnessing the power of white blood cell chemistry to address the global, topical anti-infective market. This second product category includes auriclosene, our lead clinical-stage Aganocide® compound, which is a patented, synthetic molecule with a broad spectrum of activity against bacteria, viruses and fungi.",IPO,79258670,USD,79258670
VBI Vaccines,https://www.crunchbase.com/organization/vbi-vaccines,"Biotechnology, Clinical Trials, Health Care","Cambridge, Massachusetts, United States",VBI Vaccinea is a biopharmaceutical company developing novel technologies that seek to expand vaccine.,"18,643",Less than $1M,Active,2001-01-01,year,2012-02-24,day,,,For Profit,http://www.vbivaccines.com/,"VBI Vaccines is a biopharmaceutical company developing novel technologies that seek to expand vaccine protection in large underserved markets. VBI’s eVLP vaccine platform allows for the design of enveloped virus-like particle vaccines that closely mimic the target virus.  VBI is headquartered in Cambridge, MA with research facilities in Ottawa, Canada.",M&A,471653442,USD,471653442
Aduro BioTech,https://www.crunchbase.com/organization/aduro-biotech,"Biopharma, Biotechnology, Life Science","Berkeley, California, United States","Aduro BioTech is a clinical-stage biopharmaceutical company focused on the discovery, development and commercialization of therapies.","19,806",$10M to $50M,Closed,2000-01-01,year,2015-04-24,day,,none,For Profit,https://adurolife.com/,"Aduro Biotech is a clinical-stage biopharmaceutical company focused on the discovery, development, and commercialization of therapies that are designed to harness the body's natural immune system for the treatment of patients with challenging diseases.It was founded in 2000 and headquartered in Berkeley, California.",M&A,359662100,USD,359662100
Adamas Pharmaceuticals,https://www.crunchbase.com/organization/adamas-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Emeryville, California, United States",Adamas Pharmaceuticals develops controlled release combination therapeutics for infectious diseases and central nervous system disorders.,"20,386",$10M to $50M,Active,2000-01-01,year,2014-04-11,day,,,For Profit,http://www.adamaspharma.com,"Adamas Pharmaceuticals, Inc. engages in the development and commercialization of controlled release combination therapeutics to treat healthcare problems, primarily in the areas of infectious diseases and central nervous system disorders. It also develops novel extended release and combination products for symptomatic treatment of dementia. The company was incorporated in 2000 and is headquartered in Emeryville, California with operations in India, the United States, and Singapore.",M&A,349200000,USD,349200000
Angel Medical Systems,https://www.crunchbase.com/organization/angel-medical-systems,"Biopharma, Biotechnology, Health Care, Medical Device","Monmouth Junction, New Jersey, United States",Angel Medical Systems is a medical company that offers AngelMed Guardian an implantable cardiac monitoring and alerting system.,"20,515",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.angel-med.com,"Angel Medical Systems develops cardiac medical devices for patients in Brazil. It offers AngelMed Guardian system, an implantable cardiac monitoring and alerting system, which detects and warns patients of acute episodes of cardiac ischemia related to the progression of coronary artery disease and thrombotic coronary occlusion caused by vulnerable plaque ruptures.  The company’s AngelMed Guardian System components include an internal implantable device that is designed to detect, analyze, and record crucial heart signal data; vibrate to alert patients of cardiac events, and track ST deviations vs. heart rate for up to six months. Its AngelMed Guardian System components also include an external telemetry device; and a programmer, which aids physicians in evaluating heart signals. The company was incorporated in 2001 and is based in Shrewsbury, New Jersey.",,81859619,USD,81859619
OncoImmune,https://www.crunchbase.com/organization/oncoimmune,"Biopharma, Biotechnology, Health Care, Medical Device, Pharmaceutical","Rockville, Maryland, United States",OncoImmune is a clinical-stage biopharmaceutical company that develops solutions for the treatment of cancer.,"20,720",$10M to $50M,Active,2000-01-01,year,2020-11-23,day,,,For Profit,https://www.merck.com,"OncoImmune is a clinical-stage biopharmaceutical company that engages in the discovery and development of biopharmaceuticals for the treatment of cancer and autoimmune disease. It has completed a Phase II clinical trial of CD24Fc for the prophylactic treatment of acute Graft versus Host Disease for leukemia patients undergoing hematopoietic stem cell transplantation and is poised to launch a pivotal trial for the indication. Oncolmmune was founded in 2000 and is based in Rockville, Maryland.",M&A,74000000,USD,74000000
Integral Molecular,https://www.crunchbase.com/organization/integral-molecular,Biotechnology,"Philadelphia, Pennsylvania, United States",Integral Molecular is a research-driven biotechnology company creating innovative technologies and a pipeline of therapeutic antibodies,"20,764",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.integralmolecular.com/,"The objective of Integral Molecular is to create and utilize novel technologies that promote therapy discoveries against challenging protein targets. With more than 20 years of experience focusing on membrane proteins and antibodies, the company's solutions have helped over 400 companies in research, medication discovery, and vaccine development.",,13421723,USD,13421723
Anacor Pharmaceutical,https://www.crunchbase.com/organization/anacor-pharmaceutical,"Biotechnology, Health Care, Pharmaceutical","Palo Alto, California, United States",Anacor Pharmaceutical is a biopharmaceutical company developing small-molecule therapeutics from its boron chemistry platform.,"21,487",$50M to $100M,Active,2000-01-01,year,2010-11-24,day,,,For Profit,http://www.anacor.com,"Anacor Pharmaceuticals is a biopharmaceutical company that engages in developing small-molecule therapeutics from its boron chemistry platform. It focuses on developing topical applications of its compounds to treat fungal, bacterial, and inflammatory diseases.  The companyâ€™s primary product candidate, AN2690, is a novel topical antifungal for the treatment of toenail onychomycosis, a fungal infection of the nail and nail bed. It is also developing AN2728, an anti-inflammatory product candidate for the treatment of psoriasis; AN0128, a product candidate that has antibiotic and anti-inflammatory properties; and AN2718, which is in preclinical development for the topical treatment of vaginal candidiasis and tineapedis.",M&A,448350000,USD,448350000
Cerecin,https://www.crunchbase.com/organization/cerecin,"Biotechnology, Health Care, Life Science, Therapeutics","Denver, Colorado, United States",Cerecin is a healthcare company that develops a novel evidence-based therapeutics and products that aim to help people.,"21,696",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.cerecin.com/,"Cerecin is a healthcare company that develops novel evidence-based therapeutics and products that aim to help people. Cerecin develops novel evidence-based therapeutics and products that aim to help millions of people. These solutions are designed to target conditions ranging from memory impairment to Alzheimer’s disease and other devastating neurological diseases. The company was founded in 2001 and is based in Denver, Colorado.",Early Stage Venture,77344167,USD,77344167
Curis,https://www.crunchbase.com/organization/curis,"Biotechnology, Health Care, Medical","Cambridge, Massachusetts, United States","Curis is a developed erivedge, a capsule manufactured for the treatment of adults with skin cancer.","22,057",$1M to $10M,Active,2000-01-01,year,2000-08-11,day,,,For Profit,http://www.curis.com/index.php,"Curis is a drug development company that is committed to leveraging its innovative signaling pathway drug technologies to seek to create new targeted small molecule drug candidates for cancer. In expanding its drug development efforts in the field of cancer through its proprietary targeted cancer programs, Curis is building upon its previous experiences in targeting signaling pathways for the development of next generation targeted cancer therapies. For more information, visit Curis' website at www.curis.com.",IPO,174100000,USD,174100000
Infinity Pharmaceuticals,https://www.crunchbase.com/organization/infinity-pharmaceuticals,"Biopharma, Biotechnology, Pharmaceutical","Cambridge, Massachusetts, United States",Infinity Pharmaceuticals engages in the discovery and development of medicines for the treatment of cancer and related conditions.,"22,301",$1M to $10M,Active,2001-01-01,year,2009-08-04,day,,,For Profit,http://www.infi.com,"Infinity is a clinical-stage biotechnology company developing eganelisib, a potentially first-in-class, oral, immuno-oncology macrophage reprogramming therapeutic which addresses a fundamental biologic mechanism of immune suppression in cancer, in multiple clinical studies. MARIO-275 is a global, randomized, placebo-controlled study of eganelisib combined with Opdivo® in I/O naïve urothelial cancer. MARIO-3 is the first eganelisib combination study in front-line advanced cancer patients and is evaluating eganelisib in combination with Tecentriq® and Abraxane® in front-line TNBC and in combination with Tecentriq and Avastin® in front-line RCC. In collaboration with Arcus Biosciences, Infinity is evaluating a checkpoint inhibitor-free, novel combination regimen of eganelisib plus etrumadenant (dual adenosine receptor antagonist) plus Doxil® in advanced TNBC patients. With these studies Infinity is evaluating eganelisib in the anti-PD-1 refractory, I/O-naïve, and front-line and second line settings.",M&A,538040191,USD,538040191
Amplifier Therapeutics,https://www.crunchbase.com/organization/amplifier-therapeutics,"Biopharma, Biotechnology, Life Science","New York, New York, United States","Amplifier Therapeutics is a biopharmaceutical firm, developing AMP-activated protein kinase (AMPK) activator molecules.","23,072",,Active,2001-01-01,year,,,,,For Profit,https://www.amplifier-tx.com,"Amplifier Therapeutics is a biopharmaceutical firm, developing AMP-activated protein kinase (AMPK) activator molecules to treat aging-related disorders such as metabolic problems, cardiovascular diseases, kidney diseases, and cancer.",Early Stage Venture,33250000,USD,33250000
