Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Carcinotech,https://www.crunchbase.com/organization/carcinotech,"Biotechnology, Life Science, Medical, Oncology","Edinburgh, Edinburgh, City of, United Kingdom",Carcinotech is a MedTech company with expertise in manufacturing 3D printed living tumours for cancer research,"2,663",,Active,2018-01-01,year,,,,,For Profit,https://www.carcinotech.co.uk/,"Carcinotech is revolutionising cancer research by manufacturing 3D-printed micro-tumours using patient-derived biopsies, primary cells, immune cells, and cancer stem cells. Our advanced offering provides a platform for rapid, ethical, and accurate drug screening, pre-clinical, and personalised medicine testing. Carcinotech’s goal is to accelerate drug screening and enable the delivery of more effective cancer treatments to market. Using patient biopsies, tissue engineering, advanced robotic manufacturing, and quality control to produce highly predictive, assay-ready printed tumours at significant throughput. This provides our clients with a “clinical biopsy” quality model, using isolated patient-specific cells and representing donor-specific cancer heterogeneity. Our vision is to be at the forefront of cancer drug testing and provide personalised medicine testing to each individual suffering from cancer to better their chance of treatment and survival. Working with global partners, leading pharma companies, surgeons, pathologists, and clinicians Carcinotech is changing the face of oncology drug development by working to make this vision a reality.",Seed,5800000,GBP,7374778
NeoPhore,https://www.crunchbase.com/organization/neophore,"Biotechnology, Simulation, Therapeutics, Translation Service","Cambridge, Cambridgeshire, United Kingdom",NeoPhore is a provider of novel small molecule therapies intended to treat cancer through stimulation of the immune system.,"2,790",$1M to $10M,Active,2017-11-01,month,,,,,For Profit,http://www.neophore.com/,"NeoPhore is a provider of novel small molecule therapies intended to treat cancer through stimulation of the immune system.The company's small molecule therapies target genetic mechanisms in order to create neoantigen which is known to stimulate the immune system and potentially be a weak spot in a tumor cell's defense mechanisms, enabling cancer patients to get treated and achieve improved clinical outcomes.",Early Stage Venture,33800000,GBP,44677056
Orchard Therapeutics,https://www.crunchbase.com/organization/orchard-therapeutics,"Biotechnology, Genetics, Health Care, Health Diagnostics","London, England, United Kingdom",Orchard Therapeutics is a biotechnology company dedicated to assisting patients through innovative gene therapies.,"3,101",$10M to $50M,Active,2015-01-01,year,2018-10-31,day,,,For Profit,https://www.orchard-tx.com,"Orchard Therapeutics is a fully integrated commercial-stage company dedicated to treating the lives of patients with rare diseases through innovative gene therapies. Orchard’s portfolio of autologous ex vivo gene therapy programs has demonstrated sustained clinical benefit in over 150 patients across five disease areas. These programs include Strimvelis®, the first autologous ex vivo gene therapy approved by the EMA in 2016, 3 programs in advanced registrational studies in MLD (metachromatic leukodystrophy), WAS (Wiskott-Aldrich syndrome), and ADA-SCID (adenosine deaminase severe combined immunodeficiency), 2 other clinical programs in X-CGD (X-linked chronic granulomatous disease) and beta-thalassemia, as well as an extensive preclinical pipeline. The company is partnered with world-leading institutions in gene therapy, including University College London, Great Ormond Street Hospital, the University of Manchester and Central Manchester University Hospitals, the University of California Los Angeles and Boston Children’s Hospital, and Telethon Institute of Gene Therapy/Ospedale San Raffaele.",M&A,494541234,USD,494541234
FA Bio,https://www.crunchbase.com/organization/fungialert,"Agriculture, AgTech, Biotechnology, Health Care","Harpenden, Hertford, United Kingdom",FungiAlert  a disease management device designed to offer detection of plant pathogens.,"4,220",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.fungialert.com/,"FungiAlert is a device that would allow for the early detection of these types of plant pathogens, by detecting the spores of Phytophthora before they infect the plant. It will be the only device in the market for monitoring the health of soil and irrigation water, alerting the user to the risk of infection, helping to dramatically decrease plant loss due to disease.",,12482824,USD,12482824
Automata,https://www.crunchbase.com/organization/automata,"Artificial Intelligence (AI), Biotechnology, Life Science, Robotics","London, England, United Kingdom",Automata is a biotechnology company that provides workflow automation for the life sciences industry.,"5,010",$50M to $100M,Active,2015-01-01,year,,,,,For Profit,https://automata.tech/,"Automata is an automation company helping life sciences rapidly innovate, diagnose and discover at scale. It provides robotic automation for labs in the life science space that want to scale up and get results quicker.",,99777204,USD,99777204
Lifebit,https://www.crunchbase.com/organization/lifebit-ai,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Cloud Data Services, Genetics, Life Science, Machine Learning, Pharmaceutical, Software","London, England, United Kingdom","Lifebit CloudOS is the intelligent genomics platform that is the industry standard for unified, secure research over distributed big data.","5,561",Less than $1M,Active,2017-04-01,month,,,,,For Profit,http://lifebit.ai,"Lifebit CloudOS is an intelligent genomics platform that understands DNA data and generates meaningful insights like humans do. This offers researchers, and their organisations (ie. top tier pharmas), a highly scalable, modular and reproducible system that automates the analysis processes, learns from the data via AI and provides actionable insights.",Early Stage Venture,70620000,USD,70620000
bit.bio,https://www.crunchbase.com/organization/bit-bio,"Biotechnology, Commercial, Health Care","Cambridge, Cambridgeshire, United Kingdom",Bit.bio specializes in the fields of coding and biology that determine the identity of every human cell.,"5,897",$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://bit.bio/,"Bit.bio specializes in the fields of coding and biology that determine the identity of every human cell. Their mission is coding cells for health. To do so, we apply the principles of computation to biology.  Bit.bio's current focus is to develop a scalable technology platform capable of producing consistent batches of every human cell. This has the potential to unlock a new generation of medicine: it will enable research and drug discovery to move on from inappropriate models and work with the cells that actually are affected by the human disease. A scalable platform of consistent cells will also be the basis for a new generation of cell and tissue therapies.  To achieve our goals, we have assembled a team of pioneers in stem cells, cellular reprogramming, mathematical modeling, and cell therapy.  Collaboration is at the heart of bit.bio. We are empirical, highly ambitious, and driven by a common purpose.",Early Stage Venture,144961991,USD,144961991
ENOUGH,https://www.crunchbase.com/organization/3fbio,"3D Technology, Biotechnology, Food and Beverage, Food Processing","Glasgow, Glasgow City, United Kingdom",ENOUGH is a food ingredient company that specializes in using the natural process of fermentation.,"6,373",$10M to $50M,Active,2015-01-01,year,,,,,For Profit,https://www.enough-food.com,"ENOUGH is a technology spin-out company from the University of Strathclyde established to develop and commercialise novel patented technology which transforms the production economics for the meat-free food product mycoprotein by integrating the production within existing bio-refinery operations producing bio-ethanol and animal feed (DDGS). This gives integrated fermentation production of Food, Fuel and Feed. ​",Late Stage Venture,121700657,USD,121700657
Nuclera,https://www.crunchbase.com/organization/nuclera,"Biotechnology, Industrial Engineering, Life Science, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom",Revolutionizing protein access at the benchtop.,"6,380",$10M to $50M,Active,2013-08-27,day,,,,,For Profit,https://www.nuclera.com/?utm_source=crunchbase&utm_medium=profile&utm_campaign=crunchbase,"Nuclera is a US and UK-based biotechnology company driven by the mission to better human health by making proteins accessible.  Nuclera is enabling life science researchers to obtain active proteins from DNA in 48 hours through its benchtop eProtein DiscoveryTM platform.  Using Nuclera’s system scientists can automate construct screening to inform off-platform protein scale up, delivering reliable protein in-hand (µg-mg amounts) in less than 48 hours. Nuclera’s technology integrates cell-free protein synthesis and digital microfluidics on smart cartridges, allowing rapid progress on protein projects through a benchtop, automated, high-throughput protein access system.",Early Stage Venture,69349309,USD,69349309
EnteroBiotix,https://www.crunchbase.com/organization/enterobiotix,"Biotechnology, Clinical Trials, Health Care, Life Science","Edinburgh, Edinburgh, City of, United Kingdom",EnteroBiotix is a developer of novel medicinal products intended to restore health and prevent bacterial infections.,"7,108",,Active,2017-01-01,year,,,,,For Profit,http://enterobiotix.com/,"EnteroBiotix is a developer of novel medicinal products intended to restore health and prevent bacterial infections. The company's offerings include developing and advancing novel microbiome-modulating drugs composed of bacterial communities derived directly from the human gastrointestinal tract associated with imbalances of bacteria in the human gut, enabling physicians to prevent and treat debilitating infections and diseases.",,27082919,USD,27082919
Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,"Biopharma, Biotechnology, Health Care, Therapeutics","Oxford, Oxfordshire, United Kingdom",Ochre Bio is a biotechnology company that develops and builds a deep phenotyping platform to rejuvenate transplant livers.,"7,178",$1M to $10M,Active,2019-09-01,day,,,,,For Profit,https://www.ochre-bio.com,"Ochre Bio develops genomic medicines to rejuvenate donors' livers before transplant, so that everyone who needs a new liver gets one. They use genomics to find and shut down over-active genes driving disease and then go directly to testing therapies in discarded donor livers that keep alive outside of the body. Ochre Bio is within the heart of Oxford’s biotech innovation hub. Their scientific roots can be traced back to over 15 years leading liver genomics research and experience in bringing advanced therapies to market.",Early Stage Venture,39750000,USD,39750000
TC BioPharm,https://www.crunchbase.com/organization/tc-biopharm,"Biotechnology, Health Care, Therapeutics","Holytown, North Lanarkshire, United Kingdom","TC BioPharm develops safer, cheaper, consistent, and durable CAR-T drugs for hematological and solid tumors.","7,326",$1M to $10M,Active,2013-01-01,year,2022-02-11,day,,,For Profit,http://www.tcbiopharm.com/,"TC BioPharm develops safer, cheaper, consistent, and durable CAR-T drugs for hematological and solid tumors. TC BioPharm’s mission is to develop and commercialize innovative cell-based products to treat disease, improving patient health and quality of life. TC BioPharm is a clinical development company with a cell-based product pipeline capable of treating a variety of disorders, including cancer and severe viral infections. TCB is currently conducting Phase II/III clinical studies of its lead product, ImmuniCell, in renal cell cancinoma, non-small cell lung cancer and melanoma patients.",IPO,56380825,USD,56380825
Relation Therapeutics,https://www.crunchbase.com/organization/relation-therapeutics,"Biotechnology, Genetics, Health Care, Medical","London, England, United Kingdom",Relation Therapeutics engages in humanizing drug discovery and development.,"7,372",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.relationrx.com/,"Relation Therapeutics engages in humanizing drug discovery and development. It leverages human genetics and clinical omics data and utilizes patient-derived tissue samples with functional genomics interventional experiments to identify, validate and prosecute therapeutic programs.",,74251846,USD,74251846
Uncommon,https://www.crunchbase.com/organization/higher-steaks,"Biotechnology, Food and Beverage, Food Processing, Life Science","Cambridge, Cambridgeshire, United Kingdom","Uncommon is about providing with that juicy, tender, and delicious meat they love but without harming their health, planet, and animals.","7,605",,Active,2017-01-01,year,,,,,For Profit,https://uncommonbio.co,"Uncommon is about providing with that juicy, tender, and delicious meat they love but without harming their health, planet, and animals.  Using state-of-the-art cell culture techniques, a small sample of cells from an animal will be expanded by feeding these cells a rich and animal-free growth media. When these cells have grown we can then use different methods in order to form the desired meat product. Their technologies focus on the end-to-end solution and innovating in bioprocess engineering, biomaterials, and in-process monitoring. HigherSteaks was founded in 2017 and is headquartered in London, England, United Kingdom.",Early Stage Venture,33491617,USD,33491617
HutanBio,https://www.crunchbase.com/organization/hutanbio,"Biotechnology, Sustainability, Transportation","Huntingdon, Cambridgeshire, United Kingdom",HutanBio is a biotechnology firm that delivers an HBx bio-oil.,"7,777",,Active,2019-01-01,year,,,,,For Profit,https://hutanbio.com,"HutanBio is a biotechnology firm that delivers an HBx bio-oil, which is a sustainable and scalable high energy density, low carbon, sulfur-free fuel.",Seed,2250000,GBP,2853324
Ori Biotech,https://www.crunchbase.com/organization/ori-biotech,"Biotechnology, Industrial Automation, Manufacturing, Therapeutics","London, England, United Kingdom",Ori Biotech is a developer of a manufacturing platform used to help patients get access to lifesaving treatments.,"7,824",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://oribiotech.com/,"Ori Biotech is a developer of a manufacturing platform used to help patients get access to lifesaving treatments. Ori has developed a proprietary, flexible manufacturing platform that closes, automates, and standardizes manufacturing allowing therapeutics developers to further develop and bring their products from pre-clinical process development to commercial-scale manufacturing. The company aims to speed up the innovation of cell and gene therapies through the manufacturing platform it is bringing to market.",Early Stage Venture,139148820,USD,139148820
Synthace,https://www.crunchbase.com/organization/synthace,"Biotechnology, Industrial Automation, Internet of Things, Life Science, Pharmaceutical, Software","London, England, United Kingdom","Synthace is a Life Sciences R&D cloud platform that enables experiments to be automated, with the resultant data seamlessly integrated.","7,888",$1M to $10M,Active,2011-01-01,month,,,,,For Profit,https://www.synthace.com,"Synthace is a Life Sciences R&D cloud platform that enables experiments to be rapidly automated, with the resultant data seamlessly integrated. Synthace's goal is to raise universal bioscience productivity, enabling people to better engineer biology for health, food, energy and manufacturing. Central to its technology is Antha, an operating system for biology that enables ease of designing and optimizing biological unit operations that are linked into executable workflows that are reliable, shareable and saleable. Antha spreads biological information in a repeatable way, linking lab equipment, protocols and processes, thereby allowing vast and speedy development, enhancing productivity for any bioscience.",Late Stage Venture,80976153,USD,80976153
Healx,https://www.crunchbase.com/organization/healx,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Medical","Cambridge, Cambridgeshire, United Kingdom","Healx is an AI-powered, patient-inspired technology company, pioneering the next generation of drug discovery for rare diseases.","8,009",$10M to $50M,Active,2014-01-01,year,,,,,For Profit,http://healx.io,"Healx is a mission-driven technology company pioneering the next wave of drug discovery in order to bring novel, effective treatments to rare disease patients around the world. There are 7,000 known rare diseases that affect 400 million people across the globe, but only 5% of those conditions have an approved treatment. By combining frontier AI technology with deep drug discovery and development expertise, Healx can accelerate the pace, increase the scale and improve the chance of success of rare disease treatment development in order to meet this huge unmet need and have unprecedented patient impact.  Founded in Cambridge, UK, in 2014 by Dr Tim Guilliams (a Biochemical Engineer and tech entrepreneur) and Dr David Brown (co-inventor of Viagra and former Global Head of Drug Discovery at Roche), Healx has raised $70 million to date. For more information, visit www.healx.io.",Early Stage Venture,67909855,USD,67909855
ONI,https://www.crunchbase.com/organization/oni,"Biotechnology, Life Science, Nanotechnology, Software Engineering","Oxford, Oxfordshire, United Kingdom","ONI is a pioneer of super-resolution microscopy, making this advanced technology accessible to new generations of researchers.","8,080",$1M to $10M,Active,2016-05-01,day,,,,,For Profit,http://oni.bio,"ONI is a pioneer of super-resolution microscopy, making this advanced technology accessible to new generations of researchers.  The Nanoimager, the world's first benchtop sized super-resolution microscope, delivers a step change in usability and precision. This, together with our next-generation consumable products will empower academic researchers, clinicians and scientists to on a path to discovery. The microscope offers easy access to a range of super-resolution techniques including dSTORM and PALM,  as well as smFRET, single-particle tracking and confocal. The company's achievements have been recognised by FastTrack100 who named ONI on their 2018 list of 10 Disruptors to Watch and ONI won Best Business Start-up at the 2018 IOP Awards.   More and more life science researchers and pharma companies are taking an interest in ONI and it now has customers using its products in leading laboratories across the globe, including the Universities of Oxford, Cambridge and Harvard. ONI has a restless enthusiasm to make the world a better place. Our ambition is to bring super-resolution fluorescence imaging to a new community of researchers and we are removing barriers to make science more effective, accessible and affordable. Our vision is to accelerate scientific discovery and fight disease by enabling everyone to visualize, understand and share the microscopic details of life.",Early Stage Venture,109400000,USD,109400000
Brainomix,https://www.crunchbase.com/organization/brainomix,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Medical, Medical Device, Precision Medicine, Software","Oxford, Oxfordshire, United Kingdom",Brainomix specializes in the creation of AI-powered imaging biomarkers that enable precision medicine for better treatment decisions,"8,912",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.brainomix.com,"Since launching as a spin-out from the University of Oxford in 2010,  Brainomix has developed award-winning, AI-powered imaging biomarkers, assisting physicians across the world to make better life-saving decisions. Brainomix seminal product, e-Stroke is a collection of tools that use state-of-the-art AI algorithms to support doctors by providing real-time interpretation of brain scans to help guide treatment and transfer decisions for stroke patients, allowing more patients to get the right treatment, in the right place, at the right time.",Early Stage Venture,35507486,USD,35507486
Artios Pharma,https://www.crunchbase.com/organization/artios-pharma,"Biopharma, Biotechnology, Medical Device","Cambridge, Cambridgeshire, United Kingdom",Artios Pharma is a independent DNA Damage Response company with a strong pipeline of novel cancer therapies.,"9,144",$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://www.artiospharma.com/,"Artios is an independent DNA Damage Response (DDR) company focused on developing first-in-class treatments for cancer. Established in May 2016, the Company is led by an experienced scientific and leadership team with proven expertise in DDR drug discovery. Artios is building a pipeline of next-generation DDR programs, including through a unique partnership with Cancer Research Technology (CRT), the development and commercialization arm of Cancer Research UK (CRUK), and with leading DNA repair researchers worldwide.  The Company’s investors include SV Life Sciences, Merck Ventures, Imperial Innovations, Arix Bioscience PLC, CRT Pioneer Fund (managed by Sixth Element Capital), and AbbVie Ventures. Artios is based at the Babraham Institute in Cambridge, UK.",Late Stage Venture,298284297,USD,298284297
Cyted,https://www.crunchbase.com/organization/cyted,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical Device","Cambridge, Cambridgeshire, United Kingdom","Cyted uses artificial intelligence (AI) and digital pathology to improve the detection and diagnosis of diseases, including cancer.","9,228",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://cyted.ai,Cyted focuses on providing digital diagnostic infrastructure to drive the earlier detection of disease. Our technologies use artificial intelligence and novel biomarkers to unlock clinical insight and improve patient outcomes. Cyted's mission is to revolutionise diagnostic methods to build a world where disease is prevented rather than treated.,Early Stage Venture,41020472,USD,41020472
FabricNano,https://www.crunchbase.com/organization/fabricnano,"Biotechnology, Chemical, Nanotechnology","London, England, United Kingdom",FabricNano is a cell-free biomanufacturing company that develops biocatalysts to unlock the future of biochemistry.,"9,550",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://fabricnano.com,FabricNano is a cell-free biomanufacturing company that develops biocatalysts to unlock the future of biochemistry.,Early Stage Venture,15541677,USD,15541677
Zetta Genomics,https://www.crunchbase.com/organization/zetta-genomics,"Biotechnology, Life Science, Medical, Precision Medicine","Cambridge, Cambridgeshire, United Kingdom",Zetta Genomics manages large-scale genomic data for precision medicine.,"9,934",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://zettagenomics.com/,"Zetta Genomics manages large-scale genomic data for precision medicine. The company employs distributed database technology and best practice security techniques to leverage genomic data benefits while preserving data privacy. Zetta Genomics was founded in 2018 and is based in Cambridge, England.",Seed,6200000,GBP,8015137
Sitryx Therapeutics,https://www.crunchbase.com/organization/sitryx-therapeutics,"Biotechnology, Health Care, Oncology, Pharmaceutical","Oxford, Oxfordshire, United Kingdom",Sitryx is a biopharmaceutical company develops disease modifying therapeutics in immuno-oncology and immuno-inflammation.,"10,650",$1M to $10M,Active,2018-10-01,month,,,,,For Profit,http://www.sitryx.com,"Sitryx is a biopharmaceutical company focused on regulating cell metabolism to develop first-in-class disease modifying therapeutics in immuno-oncology and immuno-inflammation. The company was co-founded by a team of world-leading scientists from the United States and Europe who have contributed significantly to the field of immunometabolism. Sitryx was founded in 2018 with seed funding from SV Health Investors and raised $30 million Series A funding from an international syndicate of specialist investors including SV Health Investors, Sofinnova Partners, Longwood Fund and GSK. The company has a pipeline of projects at multiple stages of drug discovery. Sitryx is headquartered in Oxford, UK.",Early Stage Venture,79000000,USD,79000000
Gyroscope Therapeutics,https://www.crunchbase.com/organization/gyroscope-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","Stevenage, Herefordshire, United Kingdom",Gyroscope Therapeutics is a clinical-stage gene therapy company focused on developing therapies and treating diseases of the eye.,"11,699",$10M to $50M,Active,2016-01-01,year,2021-12-22,day,,,For Profit,https://gyroscopetx.com,"Gyroscope is a clinical-stage gene therapy company focused on developing therapies and treating diseases of the eye. The company explores the convergence of advancements made in the understanding of the complement system’s impact on eye disease, the genetic basis of Age-related Macular Degeneration (AMD), and gene therapy as a mode of treatment delivery. Its lead investigational gene therapy, GT005, is a one-time therapy delivered under the retina. GT005 is designed to restore balance to an overactive complement system by increasing the production of the Complement Factor I protein. GT005 is currently being evaluated in a Phase I/II clinical trial called FOCUS and Phase II clinical trials called EXPLORE and HORIZON. Andrew Lotery, David Kavanagh, and Peter Lachmann co-founded Gyroscope Therapeutics in Stevenage, Herefordshire in 2016.",M&A,269524724,USD,269524724
LabGenius,https://www.crunchbase.com/organization/labgenius,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Robotics, Therapeutics","London, England, United Kingdom",LabGenius is a biopharmaceutical company developing protein therapeutics using a machine learning-driven evolution engine.,"12,029",$1M to $10M,Active,2012-09-01,month,,,,,For Profit,http://www.labgeni.us,"LabGenius is a biopharmaceutical company developing protein therapeutics using a machine learning-driven evolution engine. Its protein engineering platform integrates several bleeding-edge technologies from the fields of machine learning, synthetic biology, and robotics.",Early Stage Venture,28660000,USD,28660000
