Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
THINK Surgical,https://www.crunchbase.com/organization/think-surgical,"Biotechnology, Health Care, Medical, Robotics","Fremont, California, United States","THINK Surgical is a medical device company that develops, manufactures and markets active robotic surgical systems for orthopedic surgery.","7,612",$10M to $50M,Active,2007-01-01,year,,,,,For Profit,http://thinksurgical.com,"THINK Surgical, Inc. is committed to the future of orthopedic surgery and to improving patient care through the development of leading-edge precision technology. THINK Surgical, Inc. develops, manufactures and markets active robotic surgical systems for orthopedic surgery. The system includes two components: a 3D preoperative planning workstation for preoperative planning and a computer assisted tool utilized for precise cavity and surface preparation for hip and knee replacement surgeries. The systems have been used in thousands of joint replacements worldwide.** THINK Surgical provides a dynamic working environment within a results-oriented entrepreneurial company. It also offers competitive compensation and benefits. THINK Surgical was founded in 2007 and is headquartered in Fremont, California, USA. **TSolutionOne® Core Technology",,244207685,USD,244207685
Ardelyx,https://www.crunchbase.com/organization/ardelyx,"Biotechnology, Health Care, Medical","Fremont, California, United States",Ardelyx develops novel oral therapeutics to treat mineral metabolism and metabolic disorders.,"7,917",$100M to $500M,Active,2007-01-01,year,2014-06-20,day,,,For Profit,https://ardelyx.com/,"Ardelyx develops novel, first-in-class oral therapeutics to correct mineral metabolism and metabolic disorders. The Company's molecules, whose systemic exposure is severely restricted, target transporters and receptors, modulating the uptake of nutrients or inducing secretion of key hormones to produce a therapeutic benefit in patients. The Company's non-systemic products act from within the intestines to avoid potential side effects that could occur with systemic exposure. The Company's lead product, RDX5791, a minimally-absorbed, orally administered NHE3 sodium transport inhibitor, is being developed both for constipation-predominant irritable bowel syndrome (IBS-C) and for prevention of excess dietary sodium absorption, a new treatment modality for high blood pressure. RDX5791 is in phase 2 for IBS-C and a dose-ranging/regimen study for inhibition of excess dietary sodium absorption. Ardelyx is also developing RDX002, a minimally-absorbed, orally administered NaP2b phosphate transport inhibitor for the inhibition of phosphate absorption in patients with chronic kidney disease, and RDX009, a minimally-absorbed, orally administered TGR5 agonist for the treatment of type 2 diabetes through direct induction of intestinal incretins such as GLP-1 and PYY. Both RDX002 and RDX009 are in preclinical development. To date, Ardelyx has raised $56M in venture and angel funding since it was founded in 2007. Ardelyx is located in Fremont, California.",IPO,471375321,USD,471375321
NGM Biopharmaceuticals,https://www.crunchbase.com/organization/ngm-biopharmaceuticals,"Biopharma, Biotechnology, Genetics, Medical","South San Francisco, California, United States",NGM Biopharmaceuticals is a drug discovery company developing biotherapeutics for the gastrointestinal endocrine system.,"8,295",$10M to $50M,Active,2007-01-01,year,2019-04-04,day,,,For Profit,http://www.ngmbio.com,"NGM Biopharmaceuticals is a privately-held drug discovery company committed to identifying transformational medicines that dramatically improve human health. Based on emerging human clinical and genetic observations, the company has devised several innovative experimental approaches to discover new therapies for the treatment of metabolic and cardiovascular diseases. The company's current focus is on the gastrointestinal endocrine system, with an aim to identify novel factors implicated in the pathogenesis of type 2 diabetes and the apparent resolution of this grievous disease in patients who have undergone gastric bypass surgery.",IPO,420438996,USD,420438996
Trevena,https://www.crunchbase.com/organization/trevena,"Biopharma, Biotechnology, Health Care, Pharmaceutical","King Of Prussia, Pennsylvania, United States",Trevena is a clinical stage biopharmaceutical company discovering and developing G-protein coupled receptors (GPCR) biased ligands.,"8,440",$1M to $10M,Active,2007-01-01,year,2014-01-31,day,,,For Profit,https://www.trevena.com/,"Trevena is a privately held clinical stage biopharmaceutical company based in King of Prussia, PA, dedicated to the discovery and development of GPCR biased ligands. Established in late 2007, Trevena was created to translate groundbreaking research on GPCR signaling into a new generation of medicines. They have three programs in development: TRV027, currently in phase 2 clinical testing for the treatment of acute heart failure; TRV130, currently completing phase 1 testing for the intraveneous treatment of postoperative pain; and TRV734, currently in pre-clinical testing for oral treatment of acute and chronic pain. In addition, Trevena has built an early-stage portfolio of drug discovery programs currently in lead optimization. G protein coupled receptors are the targets for more than 30% of all currently marketed therapeutics. There is significant opportunity to improve upon currently marketed GPCR drugs because many have limited efficacy and undesirable adverse effects, which can prevent broader use. Furthermore, many GPCRs are linked to diseases but cannot be translated into medicines because of specific target-related adverse effects. Trevena's biased ligand approach has the potential to address these problems across a wide range of receptors and therapeutic areas.",IPO,546582250,USD,546582250
Genalyte,https://www.crunchbase.com/organization/genalyte,"Biotechnology, Health Care, Hospital","San Diego, California, United States",Genalyte is a life sciences company developing and commercializing innovative next-generation multiplexing technology.,"9,233",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.genalyte.com,"Genalyte, Inc. is a life sciences company developing and commercializing innovative next-generation multiplexing technology. Genalyte has developed a new approach to immunodetection using silicon chip manufacturing methods. Its Maverick platform uses a technology called silicon photonics to directly measure protein binding between antibodies and antigens or hybridization of nucleic acids.",Late Stage Venture,154800000,USD,154800000
IVERIC bio,https://www.crunchbase.com/organization/ophthotech,"Biotechnology, Health Care, Pharmaceutical","Princeton, New Jersey, United States",IVERIC bio is a biopharmaceutical company developing novel therapies for age-related macular degeneration.,"9,597",$100M to $500M,Active,2007-01-01,year,2013-09-27,day,,,For Profit,https://ivericbio.com,IVERIC bio is a science-driven biopharmaceutical company focused on the discovery and development of novel treatment options for retinal diseases with significant unmet medical needs. The Company is currently developing both therapeutic product candidates for age-related retinal diseases and gene therapy product candidates for orphan inherited retinal diseases.,M&A,857900000,USD,857900000
SetPoint Medical,https://www.crunchbase.com/organization/setpoint-medical,"Biotechnology, Health Care, Medical, Therapeutics","Valencia, California, United States",SetPoint Medical develops novel therapeutics for the treatment of chronic autoimmune conditions.,"9,712",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.setpointmedical.com,"SetPoint Medical is a privately held clinical-stage healthcare company dedicated to treating patients with chronic autoimmune diseases. The company is developing a novel platform designed to stimulate the vagus nerve to activate the inflammatory reflex to produce a systemic immune-restorative effect. SetPoint Medical’s platform technology is designed to offer patients and providers a treatment alternative for rheumatoid arthritis, inflammatory bowel disease and other chronic autoimmune conditions with potentially less risk and cost than drug therapy.",,344000000,USD,344000000
BioAtla,https://www.crunchbase.com/organization/bioatla,"Biotechnology, Health Care, Medical","San Diego, California, United States","BioAtla develops safer, more effective drugs for cancer using a proprietary next-generation antibody discovery and evolution platform.","9,733",$10M to $50M,Active,2007-01-01,year,2020-12-15,day,,,For Profit,http://bioatla.com,"BioAtla develops safer, more effective drugs for cancer using a proprietary next-generation antibody discovery and evolution platform. BioAtla is a San Diego biotech company that develops novel monoclonal antibody and cell-based therapeutics using our proprietary Conditionally Active Biologics (CAB) and Comprehensive Integrated Antibody Optimization (CIAO!) platforms. These and other proprietary technologies (protected by more than 150 issued patents and patent applications) allow them to develop novel biologics (CABs) that are better drugs in multiple ways including more selective targeting of cancer tissue and improved manufacturability. Improved selectivity for the tumor microenvironment, even when the target is also found in normal tissue, not only improves safety but also expands the universe of potential drug targets, enabling the treatment of previously untreatable cancers.",IPO,326500001,USD,326500001
Endotronix,https://www.crunchbase.com/organization/endotronix,"Biotechnology, Health Care, Medical, Medical Device, Software, Wireless","Lisle, Illinois, United States",Endotronix is a developer of hemodynamic monitoring technologies to help detect worsening heart failure earlier than ever before.,"10,425",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.endotronix.com,"Endotronix is a developer of hemodynamic monitoring technologies to help detect worsening heart failure earlier than ever before. The company's platform includes a cloud-based disease management data system and outpatient hemodynamic management with a breakthrough implantable wireless pulmonary artery sensor for early detection of worsening heart failure. It was founded in 2007 and is based in Lisle, Illinois.",Late Stage Venture,129596339,USD,129596339
Aura Biosciences,https://www.crunchbase.com/organization/aura-biosciences,"Biotechnology, Health Care, Pharmaceutical","Cambridge, Massachusetts, United States",Aura Biosciences is a biotechnology company that focuses on the development of drugs by using tumor targeted pseudovirions.,"11,508",$10M to $50M,Active,2007-01-01,year,2021-10-29,day,,,For Profit,http://www.aurabiosciences.com,"Aura Biosciences is a biotechnology company that focuses on the development of drugs by using tumor-targeted pseudovirions. The company is applying nanotechnology to help fight cancer in the well-studied area of chemotherapeutics and the emerging field of RNAi. By safely eliminating cancer locally, they can treat early and transform the lives of people with a wide range of cancers that are poorly managed today. The company's goal is to treat small ocular melanomas potentially long before the disease progresses and metastasizes to the liver, where it almost always is fatal.  Aura Biosciences was founded in 2007 and is headquartered in Cambridge, Massachusetts.",IPO,381361744,USD,381361744
Quanterix,https://www.crunchbase.com/organization/quanterix,"Biotechnology, Health Care, Health Diagnostics, Life Science, Pharmaceutical","Billerica, Massachusetts, United States",Quanterix is a biotechnology company that develops ultrasensitive biomarker detection for healthcare.,"12,218",$10M to $50M,Active,2007-01-01,year,2017-12-06,day,,,For Profit,http://www.quanterix.com,"Quanterix Corporation is developing a novel platform for single-molecule analysis that will bring an unprecedented level of sensitivity, precision, and assay robustness to clinical diagnostics, drug development, and life science research.  Their unique approach permits rapid quantification and analysis of individual proteins and small molecules within complex biological samples, enabling us to address a variety of unmet medical needs.  The company’s ultra-sensitive detection solution, Simoa, has the potential to change the way in which healthcare is provided today by giving researchers the ability to closely examine the role of biomarkers in the continuum of health to disease. Quanterix’s technology is designed to enable much earlier disease detection, better prognosis, and precise treatment methods to improve the quality of life and longevity of the population for generations to come.",IPO,533299999,USD,533299999
Tonix Pharmaceuticals,https://www.crunchbase.com/organization/tonix-pharmaceuticals-holding,"Biopharma, Biotechnology, Medical, Pharmaceutical","New York, New York, United States",Tonix Pharmaceuticals develops pharmaceutical products for central nervous system disorders.,"12,738",$1M to $10M,Active,2007-11-16,day,2014-01-29,day,,,For Profit,http://www.tonixpharma.com,"Tonix is a clinical-stage biopharmaceutical company focused on discovering, licensing, acquiring, and developing small molecules and biologics to treat and prevent human disease and alleviate suffering. Tonix’s portfolio is primarily composed of the central nervous system (CNS) and immunology product candidates. The CNS portfolio includes both small molecules and biologics to treat pain, neurologic, psychiatric, and addiction conditions.",IPO,308335000,USD,308335000
Scientist.com,https://www.crunchbase.com/organization/assay-depot,"Biotechnology, Marketplace, Outsourcing","Solana Beach, California, United States",Scientist.com is a network of public and private e-commerce marketplaces that connect buyers and sellers of scientific research services.,"12,772",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://www.scientist.com,"Scientist.com is the pharmaceutical industry’s leading AI-powered marketplace for outsourced R&D. The marketplace simplifies R&D sourcing, saves time and money, reduces risk, and provides access to the latest innovative tools and technologies. Scientist.com operates private enterprise marketplaces for most of the world’s major pharmaceutical companies, over 80 biotechnology companies, the Biotechnology Innovation Organization (BIO), and the US National Institutes of Health (NIH).",,43414704,USD,43414704
Epizyme,https://www.crunchbase.com/organization/epizyme,"Biopharma, Biotechnology, Health Care","Cambridge, Massachusetts, United States",Epizyme is a biopharmaceutical company focusing on treatments for blood cancer and tumors.,"13,355",$1M to $10M,Active,2007-01-01,year,2013-05-31,day,,,For Profit,http://www.epizyme.com,"Epizyme is a biopharmaceutical company located in Cambridge, MA, that is focused on researching treatments for blood cancer and tumors.  Founded in late 2007, the company has brought together premier academic and industry leaders to rapidly translate the exciting discoveries emerging from epigenetic research into specific programs that will produce important, novel, molecularly targeted drugs of the future.",M&A,834083443,USD,834083443
Stealth BioTherapeutics,https://www.crunchbase.com/organization/stealth-biotherapeutics,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Newton, Massachusetts, United States",Stealth BioTherapeutics is a clinical-stage biotechnology company focused on genetic diseases.,"14,734",$10M to $50M,Active,2007-01-01,year,2019-02-14,day,,,For Profit,http://www.stealthbt.com/,"Stealth is a clinical-stage biotechnology company focused on the discovery, development and commercialization of novel therapies for diseases involving mitochondrial dysfunction. Mitochondria, found in nearly every cell in the body, are the body's main source of energy production and are critical for normal organ function. The company was founded in 2007 and is based in Newton, Massachusetts, United States.",IPO,191400000,USD,191400000
Cognition Therapeutics,https://www.crunchbase.com/organization/cognition-therapeutics,"Biotechnology, Health Care, Life Science, Therapeutics","Pittsburgh, Pennsylvania, United States",Cognition Therapeutics develops new therapeutics to treat patients suffering from Alzheimer’s disease and other neurodegenerative disorders.,"14,865",Less than $1M,Active,2007-01-01,year,2021-10-08,day,,,For Profit,http://www.cogrx.com,"Cognition Therapeutics, Inc. is focused on the discovery and development of small molecule therapeutics targeting the toxic proteins that cause the cognitive decline associated with Alzheimer's disease and other degenerative diseases of the human brain. Toxic proteins play a crucial role in a large class of disease targets, and there are currently no therapeutics available to prevent toxic protein accumulation or block their destructive effects. Cognition is founded on the unique combination of biological expertise around these targets, including proprietary assays that emphasize functional responses and proprietary medicinal chemistry that insures novel, high quality small-molecule drug candidates.",IPO,165625863,USD,165625863
FORMA Therapeutics,https://www.crunchbase.com/organization/forma-therapeutics,"Biotechnology, Health Care, Pharmaceutical","Watertown, Massachusetts, United States","FORMA Therapeutics is a biopharmaceutical company focused on the discovery, development, and commercialization of transformative medicines.","14,885",$10M to $50M,Active,2007-01-01,year,2020-06-18,day,,,For Profit,http://www.formatherapeutics.com,"FORMA Therapeutics is a biopharmaceutical company integrating transformative biology and chemistry to unlock targets and pathways that have been validated through genomic medicine as root causes or major drivers of human cancers. FORMAâ€™s approach to accessing such high value drug targets, many of which pose significant challenges to conventional discovery approaches, is rooted in the concerted integration of its innovative drug discovery technologies and oncology expertise, enabling screening, discovery and rational development of a generation of small molecule drug candidates with cellular mechanisms of action. FORMA is building a pipeline of therapeutics directed at Achilles heels in human cancers, such as key targets associated with cancer stem cells, tumor cell metabolism, programmed cell death or epigenetic disease mechanisms. FORMA builds on the vision of its academic founders: Stuart Schreiber, Todd Golub and Michael Foley, each of the Broad Institute of Harvard and MIT. FORMA leverages its innovative drug discovery platform to address challenging targets and develop a robust internal pipeline of breakthrough oncology drugs.",M&A,142500000,USD,142500000
Biotheryx,https://www.crunchbase.com/organization/biotheryx,"Biotechnology, Health Care, Medical, Therapeutics","San Diego, California, United States",Biotheryx is a clinical-stage biopharmaceutical company that focuses on the development of protein degrader therapies,"15,115",$10M to $50M,Active,2007-01-01,year,,,,,For Profit,http://biotheryx.com,"Biotheryx is a clinical stage biopharmaceutical company discovering and developing a portfolio of innovative small molecule targeted protein degraders (TPDs) for the treatment of a wide range of diseases with an initial focus on cancer.  Members of our founding and scientific teams previously developed the first FDA approved modulators of Cereblon, the most widely validated E3 ligase involved in protein degradation, and have applied their expertise in Cereblon binding to build our proprietary PRODEGY platform. Our platform leverages an extensive patent protected and rationally designed library of Cereblon binders that we believe provides us with a differentiated starting point for drug design of molecular glues, bifunctional degraders and hybrid degraders.",,134650000,USD,134650000
Viracta Therapeutics,https://www.crunchbase.com/organization/viracta-therapeutics,"Biopharma, Biotechnology, Health Care, Medical, Oncology, Pharmaceutical, Therapeutics","Cardiff By The Sea, California, United States",Viracta Therapeutics is a precision oncology company focused on new treatment of virus-associated malignancies.,"15,421",$10M to $50M,Active,2007-01-01,year,2021-02-25,day,,,For Profit,https://www.viracta.com,"Viracta is a precision oncology company targeting virus-associated malignancies. Viracta's proprietary investigational drug, nanatinostat, is currently being evaluated in combination with the antiviral agent valganciclovir as an oral combination therapy in a Phase 2 clinical trial for EBV-positive lymphoma. Viracta is pursuing application of this inducible synthetic lethality approach in other EBV-associated malignancies, such as nasopharyngeal carcinoma, gastric carcinoma, and other virus-related cancers.",IPO,194899999,USD,194899999
DiscGenics,https://www.crunchbase.com/organization/discgenics,"Biotechnology, Health Care, Life Science, Therapeutics","Salt Lake City, Utah, United States",Regenerative Cell Therapy for Chronic Back Pain.,"16,166",$10M to $50M,Active,2007-11-06,day,,,,,For Profit,https://www.discgenics.com/,Clinical stage biotechnology company developing cell-based regenerative therapies that alleviate pain and restore function in patients with degenerative diseases of the spine.,Late Stage Venture,68000000,USD,68000000
Dicerna Pharmaceuticals,https://www.crunchbase.com/organization/dicerna-pharmaceuticals,"Biotechnology, Genetics, Health Care, Pharmaceutical","Lexington, Massachusetts, United States",Dicerna Pharmaceuticals is a biotechnology company with a focus on the development of innovative treatments for rare inherited diseases.,"17,351",$100M to $500M,Closed,2007-01-01,year,2014-01-31,day,2021-11-18,day,For Profit,http://www.dicerna.com,"Dicerna Pharmaceuticals is a biotechnology company involved in the discovery and development of innovative treatments for rare inherited diseases affecting the liver, along with cancers, and other therapeutic areas to address liver problems. It is using ribonucleic acid interference (RNA) technology platform to develop its products. The product candidates are DCR-PHXC (for primary hyperoxaluria), DCR-undisclosed (for orphan genetic disease), DCR-PCSK9 (for cardiovascular disease), and DCR-HBV (for hepatitis B virus) among others. The company was founded in 2007 and is headquartered in Lexington, Massachusetts.",M&A,433450628,USD,433450628
Regulus Therapeutics,https://www.crunchbase.com/organization/regulus-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","San Diego, California, United States",Regulus Therapeutics is a clinical stage biopharmaceutical company focused on the development and discovery of microRNA therapeutics.,"17,451",Less than $1M,Active,2007-09-01,day,2012-10-05,day,,,For Profit,http://www.regulusrx.com,"Regulus Therapeutics Is a biopharmaceutical company leading the discovery of a new class of high-impact medicines based on microRNAs. The discovery of MicroRNA in humans is one of the most exciting scientific breakthroughs in the last decade. MicroRNAs are small RNA molecules, typically 20 to 25 nucleotides in length, that do not encode proteins but instead regulate gene expression.  It was founded in 2007 and is headquartered in Carlsbad, California.",IPO,380899992,USD,380899992
Sirnaomics,https://www.crunchbase.com/organization/sirnaomics,"Biopharma, Biotechnology, Medical Device, Pharmaceutical","Gaithersburg, Maryland, United States",Sirnaomics is a biopharmaceutical company developing therapeutics for critical human diseases by using RNA interference technology.,"17,459",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.sirnaomics.com,"Sirnaomics is a clinical-stage biopharmaceutical company developing therapeutics for critical human diseases by using RNA interference (RNAi) technology. The RNAi technology is used to discover and develop novel therapeutics with a focus on oncology, anti-fibrotic therapeutics, and viral infection. Its proprietary Polypeptide Nano-Particle (PNP) technology is used for small interfering RNA (siRNA) drug delivery. This technology allows accessing the tumor micro-environment (TME), as well as various cell types in the liver. Sirnaomics was founded by Patrick Y. Lu and David M. Evans in 2007 and is based in Gaithersburg, Maryland.",Late Stage Venture,268021757,USD,268021757
ImaginAb,https://www.crunchbase.com/organization/imaginab,"Biotechnology, Clinical Trials, Health Care, Health Diagnostics","Inglewood, California, United States",ImaginAb clinically manages cancer and autoimmune diseases via molecular imaging by re-engineering antibodies into small proteins.,"17,483",$10M to $50M,Active,2007-01-01,year,,,,,For Profit,http://imaginab.com,"ImaginAb is a clinical stage, revenue-generating global biotechnology company developing the next generation of imaging agents and radiopharmaceutical therapy (RPT) products through its proprietary minibody and cys-diabody platforms. The lead candidate 89Zr crefmirlimab berdoxam (CD8 ImmunoPET™) imaging agent is currently in Phase II clinical trials and has been licensed by numerous pharmaceutical and biotech companies for use in imaging within their immunotherapy clinical trials, primarily in oncology.",,59641245,USD,59641245
