Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Modern Meadow,https://www.crunchbase.com/organization/modern-meadow,"Beauty, Biotechnology, Software","Nutley, New Jersey, United States","Modern Meadow is a protein application technology platforms to the materials, beauty, and other industries for the wellness of the world.","4,987",$1M to $10M,Active,2011-08-05,day,,,,,For Profit,http://www.modernmeadow.com,"Modern Meadow is a purpose-driven company positioned at the intersection of material science and biology with a mission to be a catalyst for real-world impact on people and the planet. Modern Meadow’s proprietary Bio-Alloy and Bio-Farm technology application platforms harness the unique properties of tuned proteins to sustainably move the world away from petrochemical and animal-derived inputs without compromising on performance. These innovations can drop into any existing infrastructures for immediate scalable adoption in the materials, beauty, and other industries. Modern Meadow's close relationship with development partners and production facilities allows companies partnering with Modern Meadow to feel confident knowing our products are 100% traceable from Lab-to-Brand.",Late Stage Venture,183649994,USD,183649994
Alkeus Pharmaceuticals,https://www.crunchbase.com/organization/alkeus-pharmaceuticals,"Biotechnology, Medical, Medical Device, Pharmaceutical","Cambridge, Massachusetts, United States",Alkeus Pharmaceuticals is a Boston-based startup focused on treatments for serious ophthalmic conditions.,"5,175",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.alkeuspharma.com,Alkeus Pharmaceuticals is a Boston-based startup focused on treatments for serious ophthalmic conditions.,Early Stage Venture,150100000,USD,150100000
Calysta,https://www.crunchbase.com/organization/calysta-energy,"AgTech, Alternative Protein, Biotechnology, Energy, Food and Beverage, Nutrition, Organic Food, Sustainability","San Mateo, California, United States","Calysta produces scalable, sustainable protein via a patented fermentation platform for the food, pet and feed markets.","5,197",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://calysta.com/,"Calysta is a world leader in cellular agriculture, creating protein without limits via a patented fermentation platform that uses no arable land, plant or animal products. As the world’s demand for healthy, sustainably produced food continues to grow, Calysta’s family of ingredients – FeedKind, FeedKind Net Zero, and Positive Protein – are ready to meet the challenge.  Powered by renewable energy, Calysta’s protein products can preserve biodiversity and contribute to improving the global nexus of water, energy and food security.",Late Stage Venture,221392137,USD,221392137
Blueprint Medicines,https://www.crunchbase.com/organization/blueprint-medicines,"Bioinformatics, Biotechnology, Health Care, Medical","Cambridge, Massachusetts, United States",Blueprint Medicines engages in the discovery and development of highly selective kinase inhibitors for genomically defined cancer subsets.,"5,592",$100M to $500M,Active,2011-01-01,year,2015-04-27,day,,,For Profit,http://www.blueprintmedicines.com,"Blueprint Medicines is driving the development of personalized, highly-selective cancer therapies that harness the growing understanding of the molecular blueprint of cancer. Using its powerful Insights-to-Validation Platform and proprietary chemical library, Blueprint Medicines is working to develop new therapeutic compounds and combination therapies that target the molecular aberrations that cause cancer and the emerging resistance mechanisms that make it increasingly difficult to treat.  Founded in 2011 by a proven team of scientists and entrepreneurs with world-renowned expertise in the development of targeted cancer therapies, cancer genomics, and rational drug development, Blueprint Medicines is poised to realize the promise of the cancer data revolution: truly personalized therapies that improve outcomes and shift cancer to a manageable condition.",IPO,2367800000,USD,2367800000
Empatica,https://www.crunchbase.com/organization/empatica,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Wearables","Cambridge, Massachusetts, United States",Empatica is an affective computing company focused on human data analytics.,"5,951",$1M to $10M,Active,2011-05-17,day,,,,,For Profit,https://www.empatica.com,"Empatica designs and develops AI-enabled wearables, software, and digital biomarkers, to push the boundaries in health monitoring, forecasting, treatment, and research. Empatica’s platform uses a combination of biosensors to detect unique components of human physiology: providing AI-enabled tools advancing the forecasting, monitoring, research, and treatment of multiple conditions.",Early Stage Venture,33729980,USD,33729980
Elicio Therapeutics,https://www.crunchbase.com/organization/elicio-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","Cambridge, Massachusetts, United States",Elicio Therapeutics is a pharmaceutical research company that develops an immuno-tumor vaccine to treat cancer.,"6,134",$1M to $10M,Active,2011-01-01,year,2023-06-02,day,,,For Profit,https://elicio.com,"Elicio Therapeutics is a pharmaceutical research company that develops an immuno-tumor vaccine to treat cancer. It offers potent vaccines and immunotherapies that enable precise targeting and delivery of immunogens directly to the lymphatic system, substantially enhancing the body's own system of immune defenses.",IPO,222331801,USD,222331801
Berkeley Lights,https://www.crunchbase.com/organization/berkeley-lights,"Biopharma, Biotechnology, Genetics, Health Care, Therapeutics","Emeryville, California, United States",Berkeley Lights is a provider of research and development services using micro-droplet technology that change the biological processes.,"6,181",$50M to $100M,Active,2011-01-01,year,2020-07-16,day,,,For Profit,https://www.berkeleylights.com/,"Berkeley Lights is a provider of research and development services using micro-droplet technology intended to fundamentally change the way biological processes are done. The company's services revolutionize how scientists and researchers study the interaction of cells and transform and accelerate cellular therapies, enabling clients to meet the demands for cell-based processes in biotherapeutic discovery and development, cellular therapy manufacturing, synthetic biology, ag-bio, and other fields.",IPO,337567756,USD,337567756
Avalyn Pharma,https://www.crunchbase.com/organization/avalyn-pharma,"Biopharma, Biotechnology, Medical, Pharmaceutical","Seattle, Washington, United States",Avalyn Pharma is a biopharma company developing therapies for the treatment of idiopathic pulmonary fibrosis and other respiratory diseases.,"6,338",,Active,2011-01-01,day,,,,,For Profit,https://www.avalynpharma.com/,"Avalyn Pharma is a biopharma company that advances therapies for the treatment of Idiopathic Pulmonary Fibrosis (IPF) and other severe respiratory diseases. Its therapies rapidly advance AP01 for the treatment of IPF, provides additional pipeline candidates for IPF, improve the care and outcomes of severe respiratory diseases, and develop novel inhaled therapeutics. Avalyn Pharma was established in 2011 and is headquartered in Seattle, Washington.",Late Stage Venture,272500000,USD,272500000
L7 Informatics,https://www.crunchbase.com/organization/lab7-systems,"Big Data, Biotechnology, Genetics, Life Science, SaaS, Software","Austin, Texas, United States",L7 Informatics provides a workflow management software platform for companies using data-intensive scientific techniques.,"6,355",$1M to $10M,Active,2011-12-30,day,,,,,For Profit,https://l7informatics.com/,"L7 Informatics reimagines data intelligence for modern life sciences and healthcare organizations. Beyond simple data management, L7 provides tools that optimize the flow of information between process and people, unlocking innovation at every stage of the clinical, research, and manufacturing value chains. Our comprehensive operating environment and software stack bring flexible, secure, and collaborative data intelligence to your entire operation. From regulatory compliance and workflow orchestration to customized applications and integrations, our end-to-end transformation engine helps organizations solve the challenges of today and realize the opportunities of tomorrow.",Late Stage Venture,62055450,USD,62055450
Bonafide Health,https://www.crunchbase.com/organization/jds-therapeutics-llc-the-parent-company-of-bonafide-and-nutrition-21,"Biotechnology, E-Commerce, Health Care","Purchase, New York, United States",Bonafide Health is a women’s health company that develops and manufactures nutraceutical and health products for menopause issues.,"6,398",$10M to $50M,Active,2011-01-01,year,2023-11-30,day,,,For Profit,https://hellobonafide.com,"Bonafide Health is a women’s health company that develops and manufactures nutraceutical and health products for menopause issues. It offers scientifically-backed, natural products through a direct-to-physician sales model to physicians, healthcare-delivery networks, and other healthcare professionals to help women with naturally powerful remedies for the natural symptoms that occur throughout their lives from PMS to menopause.",M&A,25000000,USD,25000000
VitalConnect,https://www.crunchbase.com/organization/vital-connect,"Biotechnology, Health Care, Medical Device, Wearables","San Jose, California, United States",VitalConnect offers wearable biosensor technology for wireless patient monitoring in both hospital and remote patient populations.,"6,552",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,https://vitalconnect.com/,"VitalConnect develops wearable biosensor technology designed for wireless patient monitoring. It leverages extensive expertise in biomedical engineering, data analytics, chip design, and mobile and cloud software to create technology that supports decision-making paradigms. The company's products are designed for inpatient and outpatient settings, such as hospital monitoring, post-discharge care, cardiac monitoring, and pharmaceutical solutions.",Late Stage Venture,178940726,USD,178940726
Athira Pharma,https://www.crunchbase.com/organization/athira-pharma,"Biotechnology, Pharmaceutical, Therapeutics","Seattle, Washington, United States",Athira Pharma is a clinical stage drug development company that specializes in biotechnology and pharmaceutical.,"7,282",$1M to $10M,Active,2011-01-01,year,2020-09-17,day,,,For Profit,https://athira.com/,"Athira Pharma is a clinical-stage drug development company striving to improve human health by advancing bold and innovative therapies with the potential to restore the lives of people impacted by brain disorders. Athira is derived from the word Athir, the energy that reaches everyone. It captures its mission to develop therapies that can reach and positively impact everyone.",IPO,233600000,USD,233600000
Manus Bio,https://www.crunchbase.com/organization/manus-biosynthesis,"Biopharma, Biotechnology, Food and Beverage","Cambridge, Massachusetts, United States",Manus Bio develops an advanced fermentation technology to recreate plant processes in microorganisms.,"7,487",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.manusbio.com,"Manus Bio develops an advanced fermentation technology to recreate plant processes in microorganisms. Its technology helps in manufacturing complex and bioactive natural products such as flavors, fragrances, food ingredients, bio-pesticides, and pharmaceuticals.",Early Stage Venture,98674999,USD,98674999
Fore Biotherapeutics,https://www.crunchbase.com/organization/novellusdx,"Biotechnology, Health Care, Health Diagnostics, Medical, Oncology","Philadelphia, Pennsylvania, United States",Fore Biotherapeutics is a precision oncology company specializing in cancer therapies guided by functional genomics.,"7,490",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://fore.bio,Fore Biotherapeutics is a precision oncology company specializing in cancer therapies guided by functional genomics. The company is creating a pipeline of precision oncology treatments aimed at patients with unaddressed mutations across well-established oncology targets.,Late Stage Venture,166500000,USD,166500000
Applied Molecular Transport,https://www.crunchbase.com/organization/applied-molecular-transport,"Biotechnology, Therapeutics","South San Francisco, California, United States","Applied Molecular Transport developing novel, oral biological therapeutics to treat severe autoimmune, metabolic and inflammatory diseases.","7,496",$10M to $50M,Active,2011-01-01,year,2020-06-04,day,,,For Profit,http://www.appliedmt.com/,"Applied Molecular Transport Inc. is a clinical-stage biopharmaceutical company leveraging its proprietary technology platform to design and develop a pipeline of novel oral biologic product candidates to treat autoimmune, inflammatory, metabolic, and other diseases. AMT’s proprietary technology platform allows it to exploit existing natural cellular trafficking pathways to facilitate the active transport of therapeutic payloads across the intestinal epithelium (IE) barrier. Active transport is an efficient mechanism that uses the cell’s own machinery to transport materials across the IE barrier. AMT believes that its ability to exploit this mechanism is a key differentiator of its approach. AMT is developing oral biologic product candidates in patient-friendly tablet and capsule forms that are designed for either targeting local gastrointestinal (GI) tissue or entering systemic circulation to precisely address the relevant biology of a disease. AMT is building a portfolio of oral product candidates based on its technology platform including its lead product candidate, AMT-101, an oral GI-selective interleukin 10 that has completed a Phase 1b clinical trial in patients with ulcerative colitis (UC). AMT further plans to initiate Phase 2 clinical trials of AMT-101 in UC and related inflammatory indications. AMT’s technology platform enables it to design and develop various oral biologic therapeutic modalities, such as peptides, proteins, full-length antibodies, antibody fragments, and RNA therapeutics, with potentially significant advantages over existing marketed and development-stage drugs.",M&A,193700000,USD,193700000
InfoBionic,https://www.crunchbase.com/organization/infobionic,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Waltham, Massachusetts, United States",InfoBionic is a telemetry platform.,"7,596",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://infobionic.com,"InfoBionic transforms the efficiency and the economics of ambulatory remote patient monitoring processes and cardiac diagnostic services by optimizing clinical and real-world utility for the users that need it most – physicians and their patients. It has developed the MoMe System, a remote patient monitoring platform initially focused on cardiac arrhythmia detection, to improve clinical efficiency and patient care with any time, anywhere access to patient data.",Late Stage Venture,151440166,USD,151440166
InVivo Biosystems,https://www.crunchbase.com/organization/nemametrix,"Biotechnology, Life Science, Therapeutics","Eugene, Oregon, United States","InVivo Biosystems is using alternative, non-mammalian model organisms in early biological and biomedical research.","7,877",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://invivobiosystems.com//,"InVivo Biosystems is using alternative, non-mammalian model organisms in early biological and biomedical research. The company develops solutions and commercializes proprietary systems for the genetic modification of simple microscopic living animals through its transgenic platform to act as human proxies for disease research, drug discovery and help researchers reveal new insights into the true nature of genetic mutations. InVivo Biosystems provides essential services to help pharmaceutical, nutraceutical, biotechnology companies and academic research institutions around the globe accelerate their research and drug development efforts. The company's mission is to enable scientists and researchers around the world to better understand human health and explore potential treatments for high-impact disorders such as Alzheimer’s disease, epilepsy, and cancer by offering a more affordable and accessible platform.",,12800000,USD,12800000
Codagenix,https://www.crunchbase.com/organization/codagenix-inc,"Biotechnology, Genetics, Medical","Farmingdale, New York, United States",Codagenix develops live-attenuated viral vaccines to provide target antigens placed in an attenuated backbone virus.,"8,088",$1M to $10M,Active,2011-08-01,day,,,,,For Profit,http://codagenix.com,"Codagenix is a developer of live-attenuated viral vaccines to provide target antigens placed in an attenuated backbone virus. Its vaccines utilize Synthetic Attenuated Virus Engineering (SAVE), which are based on synthetic biology and are rationally re-designed of the entire genome to yield a vaccine strain.",Early Stage Venture,65602000,USD,65602000
KalVista Pharmaceuticals,https://www.crunchbase.com/organization/kalvista-pharmaceuticals,"Biotechnology, Diabetes, Health Care","Cambridge, Massachusetts, United States",KalVista Pharmaceuticals is an ophthalmology company focused on developing drugs for the treatment of diabetic macular edema (DME).,"8,258",$10M to $50M,Active,2011-01-01,year,2015-09-06,day,,,For Profit,http://www.kalvista.com,"KalVista Pharmaceuticals is an ophthalmology company with a focus on diabetic macular edema (DME). KalVista is developing novel plasma kallikrein inhibitors, which represents a new approach to the treatment of DME, a leading cause of adult visual loss in developed countries. KalVista has an advanced pre-clinical product pipeline resulting from over 20 years of leading pharmaceutical discovery in the field of serine protease inhibitors and is targeting both intravitreal injection and oral administration. Although VEGF inhibitors clearly can benefit DME, a significant number of patients do not respond fully to these agents and have limited treatment options. Plasma kallikrein inhibitors target a distinct molecular pathway and as such have the potential to offer those patients an effective treatment option.",IPO,297704828,USD,297704828
COTA Healthcare,https://www.crunchbase.com/organization/cota-track,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science","New York, New York, United States",Bringing clarity to cancer. Working to ensure that everyone touched by cancer has a clear path to the right care.,"8,324",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.cotahealthcare.com,"COTA was founded in 2011 by doctors, engineers, and data scientists to create clarity from fragmented and often-inaccessible real world data. By using proprietary technology, advanced analytics and deep expertise to organize complex data, COTA provides a comprehensive picture of cancer that can be used to advance care and research.",Late Stage Venture,109000000,USD,109000000
Annexon Biosciences,https://www.crunchbase.com/organization/annexon-biosciences,"Biotechnology, Health Care, Health Diagnostics, Life Science, Therapeutics","South San Francisco, California, United States","Annexon Biosciences is a biotech company, discovering and developing novel therapeutics for neurodegenerative and autoimmune disorders.","9,645",$10M to $50M,Active,2011-01-01,year,2020-07-24,day,,,For Profit,http://www.annexonbio.com/contact/,"Annexon is a clinical-stage biopharmaceutical company developing a pipeline of novel therapies for patients with classical complement-mediated disorders of the body, brain and eye. The company’s pipeline is based on its platform technology addressing well-researched classical complement-mediated autoimmune and neurodegenerative disease processes, both of which are triggered by aberrant activation of C1q, the initiating molecule of the classical complement pathway. The company’s first product candidate, ANX005, is a full-length monoclonal antibody formulated for intravenous administration in autoimmune and neurodegenerative disorders. The company’s second product candidate, ANX007, is a monoclonal antibody Fab formulated for intravitreal administration for the treatment of neurodegenerative ophthalmic disorders. Annexon is advancing its current programs while evaluating additional orphan and large market indications. Annexon is deploying a disciplined, biomarker-driven development strategy designed to establish that its product candidates are engaging the target at a well-tolerated therapeutic dose in the intended patient tissue.",IPO,508999999,USD,508999999
Inari Medical,https://www.crunchbase.com/organization/inari-medical,"Biotechnology, Health Care, Medical, Medical Device","Irvine, California, United States",Inari Medical is a medical device company that develops devices for the interventional treatment of cardiovascular diseases.,"10,671",$1M to $10M,Active,2011-01-01,year,2020-05-18,day,,,For Profit,http://inarimedical.com/,"Inari Medical is a commercial-stage medical device company focused on developing products to treat and transform the lives of patients suffering from venous diseases. They are focused on treating venous thromboembolism and improving the quality of life of patients suffering from this disease by safely and effectively removing blood clots. It has developed two minimally-invasive, novel catheter-based mechanical thrombectomy devices that are designed to remove large clots from large vessels and eliminate the need for thrombolytic drugs. The ClotTriever system is 510(k)-cleared by the FDA for thrombectomy in the peripheral vessels and is used to treat patients suffering from deep vein thrombosis. The FlowTriever system is 510(k)-cleared by the FDA for the treatment of pulmonary embolism. The company was founded in 2011 and is headquartered in Irvine, California.",IPO,44135000,USD,44135000
OnKure Therapeutics,https://www.crunchbase.com/organization/onkure,"Biotechnology, Life Science, Precision Medicine, Therapeutics","Boulder, Colorado, United States",OnKure is a clinical-stage biopharma company developing precision medicines targeting validated cancer drivers.,"12,053",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://onkuretherapeutics.com,"OnKure is a biotechnology company that commercializes a new cancer therapy based on novel, less toxic kinase inhibitor drugs. The company is engaged in the discovery and development of epigenetic therapies for the treatment of cancer that includes selective inhibitors of histone deacetylases. In pre-clinical models of both hematological and solid tumor cancers, their lead candidate, OKI-179, significantly and safely reduces the growth rate of tumors when dosed by itself or in combination with other targeted therapies. OnKure advances the HDAC3 selective inhibitor OKI-422 into pre-clinical toxicology studies. The company's drug candidates aim to treat patients by targeting malignant cells directly, by working in combination with other small molecule therapies and by priming the tumor microenvironment such that checkpoint inhibition is optimized.",Late Stage Venture,121493871,USD,121493871
Acutus Medical,https://www.crunchbase.com/organization/acutus-medical,"Biotechnology, Health Care, Health Diagnostics, Manufacturing, Medical Device","Carlsbad, California, United States",Acutus Medical develops medical technologies to treat complex cardiac arrhythmia.,"13,553",$10M to $50M,Active,2011-01-01,year,2020-08-05,day,,,For Profit,http://www.acutusmedical.com,"Acutus Medical develops medical technologies to treat complex cardiac arrhythmia. The company's platform displays the heart’s true activation pattern, turning the chaos of a complex arrhythmia into a clear vision for electrophysiologists. Acutus Medical is a privately funded company founded in 2011 and based in Carlsbad, California. Its products are co-developed in the U.S. and Europe with an exceptional team of medical scientists, biomedical engineers, and other professionals. It was founded in 2011 and headquartered in Carlsbad, California.",IPO,343176464,USD,343176464
Global Blood Therapeutics,https://www.crunchbase.com/organization/global-blood-therapeutics,"Biotechnology, Genetics, Medical, Therapeutics","South San Francisco, California, United States",GBT is a clinical-stage biopharmaceutical company developing a therapy for sickle cell disease.,"15,164",$100M to $500M,Closed,2011-02-01,month,2015-08-21,day,2022-08-08,day,For Profit,http://www.gbt.com/,"GBT is a clinical-stage biopharmaceutical company that focuses on discovering, developing, and delivering innovative treatments that provide hope to underserved patient communities. GBT is developing its product candidate, voxelotor, as an oral, once-daily therapy for sickle cell disease. It was founded in 2012 and is headquartered in San Francisco, California.",M&A,769500000,USD,769500000
Aadi Bioscience,https://www.crunchbase.com/organization/aadi-bioscience,"Biopharma, Biotechnology, Life Science, Oncology","Pacific Palisades, California, United States",Aadi Bioscience develops a potentially mTOR inhibitor for targeted patient populations in oncology and cardiovascular diseases.,"15,213",$1M to $10M,Active,2011-09-30,day,2017-08-11,day,,,For Profit,http://aadibio.com/,"Aadi Bioscience, Inc. is a biopharmaceutical company developing precision therapies for genetically-defined cancers. Aadi’s primary goal is to bring transformational therapies to cancer patients with mTOR pathway driver alterations such as alterations in TSC1 or TSC2 genes, where other mTOR inhibitors have not or cannot be effectively exploited due to problems of pharmacology, effective drug delivery, safety, or effective targeting to the disease site. Aadi’s initial focus is the treatment of an ultra-rare cancer PEComa, also known as perivascular epithelioid cell tumor.",IPO,250499876,USD,250499876
Aimmune Therapeutics,https://www.crunchbase.com/organization/allergen-research-corporation,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Brisbane, California, United States",Aimmune Therapeutics is a clinical-stage biopharmaceutical company that improves the lives of people with food allergies.,"15,531",$10M to $50M,Active,2011-01-01,year,2015-08-14,day,,,For Profit,http://www.aimmune.com,"Aimmune Therapeutics is a company operating in the United States biotechnology industry. Its main focus is in the development of product candidates to combat peanut and other food allergies. The company's therapeutic approach, which is referred to as Characterized Oral Desensitization Immunotherapy, is a system designed to desensitize patients to food allergens using characterized biologic products, defined treatment protocols, and support services.",M&A,540000002,USD,540000002
Convergent Dental,https://www.crunchbase.com/organization/convergent-dental,"Biotechnology, Health Care, Medical, Medical Device","Needham, Massachusetts, United States","Convergent Dental develops a computer-guided, laser-based drilling, and cutting system for dentists.","15,773",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://www.convergentdental.com,"Convergent Dental is a privately-owned dental equipment and technology company developing a computer-aided dental preparation system designed to offer a comfortable patient experience during dental surgeries. It is a carbon-dioxide laser for both hard and soft tissue indications that cuts quietly, finely, and faster than other laser-based systems in dentistry using patented technologies and computer system controls.",,115152793,USD,115152793
