Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Codexis,https://www.crunchbase.com/organization/codexis,"Biotechnology, Chemical, Sustainability","Redwood City, California, United States",Codexis is a biosciences company applying synthetic chemistry technologies to create improved versions of small molecule therapeutics.,"6,986",$10M to $50M,Active,2002-01-01,year,2010-04-30,day,,,For Profit,http://www.codexis.com,"Codexis, Inc. is an industrial biotechnology company that specializes in engineers enzymes for pharmaceutical and chemical production through biocatalysis. Codexis’ technologies enable scale-up and implementation of biocatalytic solutions to optimize process development, from research to manufacturing. There are currently over 50 pharmaceutical firms using Codexis’ technology, products and services in their manufacturing process development. Codexis creates its products by applying its CodeEvolver® directed evolution technology platform, which introduces genetic mutations into microorganisms. Codexis, Inc. began operations as an independent company in 2002, and became a publicly traded company in 2009. They are located in Redwood City, CA USA",IPO,162000012,USD,162000012
Cellectar Biosciences,https://www.crunchbase.com/organization/cellectar-biosciences,"Biotechnology, Medical Device, Therapeutics","Madison, Wisconsin, United States",Cellectar Biosciences is a pharmaceutical research company specializing in cancer drugs.,"7,242",,Active,2002-01-01,year,2013-01-11,day,,,For Profit,http://cellectar.com,"Cellectar Biosciences, a radiopharmaceutical company, designs and develops products to detect, treat, and monitor various human cancers. Its products include 131I-CLR1404, a compound for cancer therapy. The company's product candidates combine lipid-like molecules and phospholipid ethers analogs with radioisotopes to image or destroy malignant cells. Cellectar Biosciences was formerly known as Cellectar, LLC and changed its name in 2008. The company was founded in 2003 and is based in Madison, Wisconsin.",IPO,148511985,USD,148511985
5AM Ventures,https://www.crunchbase.com/organization/5am-ventures,"Biotechnology, Finance, Life Science, Venture Capital","Menlo Park, California, United States",5AM Ventures is a venture capital firm that aims to finance seed and early-stage life sciences companies.,"8,261",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,http://www.5amventures.com,"5AM Ventures is a venture capital firm that offers seed- and early-stage investments to its clients. The company’s client portfolio consists of firms in the biopharmaceutical, life sciences, medical technology, and research instrument industries. 5AM Ventures was founded in 2002 by John Diekman and Andrew Schwab and is based in California.",,,,
Sutro Biopharma,https://www.crunchbase.com/organization/sutro-biopharma,"Biotechnology, Information Technology, Medical","South San Francisco, California, United States",Sutro Biopharma develops protein therapeutics by using OCFS protein synthesis technology.,"9,182",$10M to $50M,Active,2003-01-01,year,2018-09-26,day,,,For Profit,http://www.sutrobio.com,"Sutro Biopharma is a clinical stage drug discovery, development, and manufacturing company. It is mainly engaged in the development of biopharmaceutical products. The company manufactures next-generation protein therapeutics for cancer and autoimmune disorders through its proprietary integrated cell-free protein synthesis platform, XpressCF. Products offered by the company include STRO-001 for patients with multiple myeloma and non-Hodgkin lymphoma and STRO-002 for the treatment of ovarian and endometrial cancers.",IPO,561605000,USD,561605000
Neuronetics,https://www.crunchbase.com/organization/neuronetics,"Biotechnology, Health Care, Manufacturing, Medical Device, Therapeutics","Malvern, Pennsylvania, United States",Neuronetics is a medical device company that develops non-invasive therapies for psychiatric and neurological disorders.,"9,556",$50M to $100M,Active,2003-01-01,year,2018-07-02,day,,,For Profit,http://www.neuronetics.com,Neuronetics is a medical technology company. They develop non-invasive therapies for psychiatric and neurological disorders using mri-strength magnetic field pulses. They specialize in providing therapy for mental health.,IPO,373400000,USD,373400000
Amicus Therapeutics,https://www.crunchbase.com/organization/amicus-therapeutics,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Cranbury, New Jersey, United States",Amicus Therapeutics is a biopharmaceutical company developing therapies for the treatment of rare and orphan diseases.,"10,143",$50M to $100M,Active,2002-01-01,year,2007-05-31,day,,,For Profit,http://www.amicusrx.com,"Amicus Therapeutics (Nasdaq:FOLD) is a biopharmaceutical company at the forefront of developing therapies for rare and orphan diseases. The Company has a robust pipeline of novel, first-in-class, small molecules called pharmacological chaperones for the treatment of lysosomal storage diseases (LSDs). These chaperones may offer a dual-treatment approach for Fabry, Pompe, Gaucher and other LSDs. As orally administered monotherapy agents, pharmacological chaperones are designed to bind to, stabilize and increase the activity of a patient’s own misfolded enzyme. In combination with enzyme replacement therapy (ERT), pharmacological chaperones may improve the uptake of the infused enzyme and potentially improve ERT outcomes.",IPO,2430652943,USD,2430652943
Exagen,https://www.crunchbase.com/organization/exagen-diagnostics,"Biotechnology, Genetics, Health Care, Health Diagnostics, Life Science, Medical, Therapeutics","Vista, California, United States","Exagen is a patient focused, discovery-driven life science company serving patients affected by autoimmune rheumatic diseases.","10,416",$10M to $50M,Active,2002-01-01,year,2019-09-18,day,,,For Profit,https://www.exagen.com,"Exagen is dedicated to transforming the care continuum for patients suffering from debilitating and chronic autoimmune diseases by enabling timely differential diagnosis and optimizing therapeutic intervention. Exagen has developed and is commercializing a portfolio of innovative testing products under its AVISE brand, several of which are based on our proprietary Cell-Bound Complement Activation Products, or CB-CAPs, technology. Exagen’s goal is to enable providers to improve care for patients through the differential diagnosis, prognosis and monitoring of complex autoimmune and autoimmune-related diseases, including rheumatoid arthritis and lupus. Exagen was established in 2002 and is headquartered in Vista, California.",IPO,322628116,USD,322628116
Reata Pharmaceuticals,https://www.crunchbase.com/organization/reata-pharmaceuticals,"Biopharma, Biotechnology, Pharmaceutical","Irving, Texas, United States","Reata Pharmaceuticals is a biopharmaceutical company that develops drugs for cancer, inflammation, and neurodegenerative diseases.","10,701",,Active,2002-01-01,year,2016-05-26,day,,,For Profit,http://www.reatapharma.com,"Reata Pharmaceuticals is a biopharmaceutical company that develops drugs for cancer, inflammation, and neurodegenerative diseases. It offers antioxidant and inflammation-modulating drugs, as well as drugs that correct protein misfolding. The company also develops drugs for the treatment of renal, cardiovascular, and autoimmune diseases. The company was formerly known as Reata Discovery, Inc. and changed its name to Reata Pharmaceuticals, Inc. in May 2005.",M&A,1641904729,USD,1641904729
Collegium Pharmaceutical,https://www.crunchbase.com/organization/collegium-pharmaceutical,"Biotechnology, Life Science, Medical, Therapeutics","Stoughton, Massachusetts, United States",Collegium Pharmaceutical is a specialty pharmaceutical company focused on the development of products for the treatment of chronic pain.,"10,802",$50M to $100M,Active,2002-01-01,year,2015-05-07,day,,,For Profit,http://www.collegiumpharma.com,"Collegium Pharmaceutical is a specialty pharmaceutical company focused on the development of proprietary, late-stage pharmaceutical products. These products address the growing problems associated with non-medical use and abuse of prescription drugs through formulation based improvements protected by intellectual property (IP). Collegium is focused on building a portfolio of products for the treatment of chronic pain that possess tamper-resistant features and provide extended-release delivery using its patent-protected DETERx formulation platform.",IPO,309200002,USD,309200002
Advaxis,https://www.crunchbase.com/organization/advaxis-inc,"Biotechnology, Health Diagnostics, Pharmaceutical","Princeton, New Jersey, United States",Advaxis is a developer of multiple cancer immunotherapies based on its proprietary platform that redirects the immune system to kill cancer.,"10,826",Less than $1M,Active,2002-01-01,year,2005-07-29,day,,,For Profit,http://www.advaxis.com,"Advaxis is a clinical-stage biotechnology company developing the next generation of immunotherapies for cancer and infectious diseases. Advaxis immunotherapies are based on a novel platform technology using live, attenuated bacteria that are bio-engineered to secrete antigen/adjuvant fusion protein(s) designed to redirect the powerful immune response all human beings have to the bacterium to the cancer itself. ADXS-HPV is being evaluated in four clinical trials for HPV-associated diseases: recurrent/refractory cervical cancer (India), locally advanced cervical cancer (GOG/NCI US study), head and neck cancer (CRUK study), and anal cancer (BrUOG). Over fifteen (15) distinct constructs are in various stages of development, developed directly by the Company and through strategic collaborations with recognized centers of excellence.",M&A,156176283,USD,156176283
Marinus Pharmaceuticals,https://www.crunchbase.com/organization/marinus-pharmaceuticals,"Biopharma, Biotechnology, Health Diagnostics, Pharmaceutical, Therapeutics","Branford, Connecticut, United States","Marinus Pharmaceuticals reformulates, develops, and commercializes drugs to treat neurological, psychiatric, and pain disorders.","11,488",Less than $1M,Active,2003-01-01,year,2014-07-21,day,,,For Profit,http://www.marinuspharma.com,"Marinus Pharmaceuticals is a clinical-stage biopharmaceutical company dedicated to the development and commercialization of ganaxolone, offering a new mechanism of action with safe and convenient dosing, for adult and pediatric patient populations in acute and chronic care settings.  The company was founded in 2003 and is based in Branford, Connecticut.",IPO,406865775,USD,406865775
Deciphera Pharmaceuticals,https://www.crunchbase.com/organization/deciphera-pharmaceuticals,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","Waltham, Massachusetts, United States",Deciphera Pharmaceuticals focuses on improving kinase inhibitor treatments.,"11,888",$10M to $50M,Active,2003-01-01,year,2017-09-27,day,,,For Profit,http://www.deciphera.com/,"Deciphera is a biopharmaceutical company focused on discovering, developing, and commercializing important new medicines to improve the lives of people with cancer. We are leveraging our proprietary switch-control kinase inhibitor platform and deep expertise in kinase biology to develop a broad portfolio of innovative medicines. In addition to advancing multiple product candidates from our platform in clinical studies, QINLOCK® is Deciphera’s switch control inhibitor for the treatment of fourth-line GIST. QINLOCK is approved in Australia, Canada, China, the European Union, Hong Kong, Switzerland, Taiwan, the United Kingdom, and the United States.",IPO,1011500000,USD,1011500000
Broad Institute,https://www.crunchbase.com/organization/broad-institute,"Biotechnology, Clinical Trials, Life Science","Cambridge, Massachusetts, United States",The Broad Institute brings together a diverse group of individuals from across its partner institutions to confront biomedical challenges.,"12,714",$1B to $10B,Active,2003-01-01,year,,,,,For Profit,http://www.broadinstitute.org,"Broad Institute brings together a diverse group of individuals from across its partner institutions — undergraduate and graduate students, postdoctoral fellows, professional scientists, administrative professionals, and academic faculty.",,183250000,USD,183250000
Intuity Medical,https://www.crunchbase.com/organization/intuity-medical,"Biotechnology, Diabetes, Health Care, Medical, Medical Device","Fremont, California, United States",Intuity Medical develops blood glucose monitoring systems for diabetes management.,"13,216",$50M to $100M,Active,2002-04-24,day,,,,,For Profit,https://presspogo.com/,"Intuity Medical develops blood glucose monitoring systems for diabetes management. Their POGO Automatic Blood Glucose Monitoring System is the world’s first FDA-cleared automatic, one-step blood glucose meter that combines lancing, blood collection, and analysis into a single 10-test cartridge. It provides a convenient and discreet solution for millions of patients who need to regularly test their blood glucose. The company was founded in 2002 and is headquartered in Fremont, California.",,365169154,USD,365169154
Radius Health,https://www.crunchbase.com/organization/radius-health,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical, Women's","Cambridge, Massachusetts, United States",Radius Health develops drug therapies for osteoporosis and women’s health.,"14,178",$100M to $500M,Active,2003-11-01,day,2014-06-09,day,,,For Profit,http://www.radiuspharm.com,"Radius is a leading company in the discovery and development of a new generation of drug therapies for osteoporosis and women's health. The company's first drug in clinical trials is designed to build new bone in patients with osteoporosis, with the goal of reducing the risk of future fractures and improving the quality of life. Their long-term focus is on additional areas in women's health that include symptoms of menopause, reproductive disorders, and frailty associated with aging. Radius's scientific leadership includes some of the world's leading researchers in the fields of bone metabolism, endocrinology, and medicinal chemistry, and the company has a broad foundation in nuclear hormone receptors.",M&A,1032899988,USD,1032899988
Chimerix,https://www.crunchbase.com/organization/chimerix,"Biotechnology, Health Care, Pharmaceutical","Durham, North Carolina, United States",Chimerix is a biotechnology company developing therapeutics for antiviral diseases.,"14,487",$1M to $10M,Active,2002-01-01,year,2013-04-12,day,,,For Profit,http://www.chimerix.com,"Chimerix is developing novel antiviral therapeutics with the potential to transform patient care in multiple settings, including transplant, oncology, acute care and global health. The company's lead candidate, CMX001, is being developed as a potential broad spectrum antiviral agent for the treatment of life-threatening double-stranded DNA (dsDNA) viral diseases. Over 350 people have received CMX001 to date, with a growing body of evidence supporting the drug's antiviral activity in humans. Clinical studies of CMX001 include an ongoing Phase 2 study of the prevention/control of cytomegalovirus (CMV) in hematopoietic stem cell transplant patients (CMX001-201), a Phase 2 study being initiated for the treatment of adenovirus (AdV) infection in pediatric and adult hematopoietic stem cell transplant patients (CMX001-202), and an Open-Label Study (CMX001-350) for the treatment of any of 12 different dsDNA viral infections, including AdV, herpes viruses such as CMV, herpes simplex virus and Epstein Barr virus, polyoma viruses such as BK virus and JC virus, and pox viruses. The Open-Label Study builds on Chimerixâ€™s extensive experience working with clinicians at over 55 leading institutions in the United States, Canada, Europe and Israel who have sought CMX001 for the treatment of more than 150 immunocompromised patients under Emergency INDs. CMX001 has been well tolerated in all studies. CMX001 is also being developed as a medical countermeasure in the event of a smallpox release. Chimerix has received significant federal funding for the development of CMX001 as a medical countermeasure against smallpox from the National Institute of Allergy and Infectious Diseases. Chimerix's second clinical-stage antiviral compound, CMX157, a potent nucleoside analogue with in vitro activity against HIV and hepatitis B, has the potential to directly address several limitations of current HIV therapies. Chimerix is developing CMX157 for the treatment of HIV infection including those caused by multi-drug resistant viruses. A Phase 1 clinical study has been completed demonstrating that the compound is well tolerated and that the active antiviral, TFV-PP, was measurable in peripheral blood mononuclear cells (PBMCs) after a single dose and remained detectable for six days, indicating that it may be suitable for once-weekly dosing. Led by a world-class antiviral drug development team, Chimerix is also leveraging the company's extensive chemical library to pursue new treatments for hepatitis C virus, flu, malaria and other global public health needs.",IPO,518249178,USD,518249178
AxoGen,https://www.crunchbase.com/organization/axogen,"Biotechnology, Medical, Medical Device","Alachua, Florida, United States",AxoGen is a biotech company developing treatment options for the reconstruction and repair of peripheral nerve injuries.,"14,554",$10M to $50M,Active,2002-01-01,year,2013-08-08,day,,,For Profit,http://www.axogeninc.com,"AxoGen, Inc. engages in the development of treatment options for the repair of peripheral nerve injuries. It offers AVANCE Nerve Graft, a human allograft nerve that is used for the repair, replacement, and reconstruction of damaged peripheral nerves. The company accepts orders through phone, fax, or email. It serves surgeons. AxoGen has a strategic tissue recovery partnership with American Tissue Services Foundation (ATSF). The company was founded in 2002 and is based in Alachua, Florida.",IPO,90919779,USD,90919779
Intra-Cellular Therapies,https://www.crunchbase.com/organization/intra-cellular-therapies,"Biopharma, Biotechnology, Health Care, Medical, Neuroscience, Pharmaceutical","New York, New York, United States","Intra-Cellular Therapies develops drugs for the treatment of neuropsychiatric and neurologic diseases, and other disorders of the CNS.","14,618",$1M to $10M,Active,2002-01-01,year,2014-02-14,day,,,For Profit,http://www.intracellulartherapies.com,"Intra-Cellular Therapies (ITI) is developing novel drugs for the treatment of neuropsychiatric and neurologic diseases and other disorders of the Central Nervous System (CNS). We combine the efforts of medicinal chemists, pharmacologists, biologists and clinical development scientists into a vibrant team that translates world-class research expertise into novel drugs. The company's lead product, ITI-007 is a novel first-in-class 5-HT2A antagonist, Dopamine receptor phosphoprotein modulator (DPPM) designed to treat multiple deficits in patients with schizophrenia while lacking the side-effects of existing antipsychotic drugs. ITI has also developed a state of the art technology platform, called CNSProfile™ that is capable of generating a unique molecular signature for drug compounds. This profile provides us with a proprietary window into the intracellular action of CNS drugs or drug candidates. We use this tool to fingerprint the intracellular molecular actions of existing drugs and to drive our internal drug discovery and development. Our technology has also enabled the company to examine the toxic effects of brain damaging nerve agents, and as a result, we are involved in collaborative efforts with several military and contract organizations to develop antidotes to chemical warfare agents. Based upon our understanding of the Central Nervous System we have discovered novel drug candidates with promise for treating the panoply of symptoms associated with the transition from peri-menopausal to post-menopausal states. Intra-Cellular Therapies was founded in 2002 by Drs. Paul Greengard, Sharon Mates and Allen Fienberg. The company is headquartered in New York City.",IPO,691689893,USD,691689893
Stemline Therapeutics,https://www.crunchbase.com/organization/stemline-therapeutics,"Biotechnology, Health Care, Health Diagnostics, Oncology","New York, New York, United States",Stemline Therapeutics is a clinical stage biopharmaceutical company developing oncology compounds that target cancer stem cells.,"15,260",$10M to $50M,Active,2003-08-01,day,2013-01-29,day,,,For Profit,http://www.stemline.com,"Stemline Therapeutics, Inc. is a clinical stage biopharmaceutical company and a leading developer of novel oncology compounds directed to cancer stem cell targets. Stemlineâ€™s lead compound, SL-401, targets the interleukin-3 receptor present on multiple hematological cancers including leukemia blasts and leukemia cancer stem cells. SL-401 has demonstrated single agent anti-tumor activity at tolerable doses in a multi-center Phase I human trial. Behind its lead, Stemline is developing a broad portfolio of compounds directed at this and other high value cancer stem cell targets of a variety of hematological and solid cancers. In addition, Stemline has built a robust discovery platform called â€œStemScreenÂ®â€ which the Company has utilized to identify multiple compounds that target and impair cancer stem cells. Stemline also possesses a comprehensive intellectual property portfolio that includes the earliest filings in the cancer stem cell field covering cancer stem cell-directed therapeutics, diagnostics, and drug screening.",M&A,195090000,USD,195090000
Intercept Pharmaceuticals,https://www.crunchbase.com/organization/intercept-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","New York, New York, United States",Intercept Pharmaceuticals develops small molecule drugs and therapeutics for the treatment of chronic fibrotic and metabolic diseases.,"16,060",$100M to $500M,Active,2002-01-01,year,2012-10-11,day,,,For Profit,http://www.interceptpharma.com,"Intercept Pharmaceuticals is a biopharmaceutical company, that engages in discovering and developing small molecule drugs and therapeutics for the treatment of chronic fibrotic and metabolic diseases. It offers INT-747, an FXR modulating agent that treats patients with chronic autoimmune liver diseases. The company's drug development programs also focus on modulating bile acid receptors, and amelioration of metabolic and hepatic functions in chronic liver diseases",IPO,970050000,USD,970050000
Renmatix,https://www.crunchbase.com/organization/renmatix,"Biotechnology, CleanTech, Energy, Renewable Energy","King Of Prussia, Pennsylvania, United States",Renmatix is a global technology licensor that enables the low-cost production of cellulosic sugars.,"17,305",$10M to $50M,Active,2003-01-01,year,,,,,For Profit,http://renmatix.com,"Renmatix, Inc. (formerly Sriya Innovations) enables the production of chemicals and fuels from cellulosic biomass. The company processes cellulosic sugars to provide intermediaries. It also involves in the conversion of cellulosic sugars into cellulosic ethanol or other advanced biofuels. The company was formerly known as Syria Innovations, Inc. and changed its name to Renmatix, Inc. in April 2011. The company was founded in 2003 and is based in Kennesaw, Georgia.",,171041147,USD,171041147
BioAdvance,https://www.crunchbase.com/organization/bioadvance,"Biotechnology, Financial Services, Life Science, Venture Capital","Philadelphia, Pennsylvania, United States",BioAdvance is a Pennsylvania-based venture capital firm that provides funding to life sciences startups.,"17,601",$1M to $10M,Active,2003-07-02,day,,,,,For Profit,http://www.bioadvance.com,"BioAdvance provides funding to startup life sciences companies in Southeastern Pennsylvania through its new  $50 million Greenhouse Fund. They invest in therapeutics, devices, diagnostics and platform technologies focused on human health. Since its first investments in 2003, BioAdvance has become one of the nation's leading investors providing pre-seed and seed-stage funding. To date they have committed more than $40 million to more than 50 seed-stage companies and 17 pre-seed companies. Their portfolio companies are working to develop products to treat health problems including Alzheimer's disease, cancer, obesity, GI disorders, neurological and respiratory illnesses. BioAdvance was established with $33 million from the Commonwealth of Pennsylvania's share of tobacco settlement monies.",,14758859,USD,14758859
GlycoMimetics,https://www.crunchbase.com/organization/glycomimetics,"Biotechnology, Health Care, Therapeutics","Gaithersburg, Maryland, United States",GlycoMimetics is a biopharmaceutical company designing and developing small molecule therapeutics to treat various cancers.,"18,220",Less than $1M,Active,2003-01-01,year,2014-01-10,day,,,For Profit,http://www.glycomimetics.com,"GlycoMimetics, Inc., a biopharmaceutical company, engages in the design and development of small molecule therapeutics to mimic the functions of bioactive carbohydrates. Its products include GMI-1070, a synthetic glycomimetic molecule designed to inhibit selectin types, such as E, P, and L-selectin; and GMI-1051, a small molecular weight compound for the treatment or prevention of infections caused by pseudomonas aeruginosa. The company was founded in 2003 and is based in Gaithersburg, Maryland.",IPO,373379412,USD,373379412
