Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
SeQuent Scientific,https://www.crunchbase.com/organization/sequent-scientific,"Biotechnology, Cosmetics, Life Science, Pharmaceutical","Bangalore, Karnataka, India",SeQuent Scientific Limited is an India-based integrated pharmaceutical company.,"57,022",$10M to $50M,Active,1985-01-01,year,2009-11-27,day,,,For Profit,http://sequent.in,"SeQuent Scientific Limited is an India-based integrated pharmaceutical company. The Company engaged in developing products and services for a variety of industries, such as pharmaceuticals, agrochemicals, plastics, personal care (cosmetics). The Company operates in three segments include active pharmaceutical ingredients (API), Analytical Services and Animal Health. The Company’s products range from APIs and pharmaceutical intermediates to phyto chemicals and specialty chemicals for industrial use and research. The Company's APIs in human health sector include Albendazole, Lumefantrine, Midazolam, Artesunate, Imiquimod and Miconazole Nitrate, among others. The Company’s APIs in animal health include Albendazole, Buparavaquone, Butaphosphan and Nitroscanate, among others.",M&A,25616023,USD,25616023
Suven Life Sciences,https://www.crunchbase.com/organization/suven-life-sciences,"Biotechnology, Health Care, Life Science, Manufacturing, Pharmaceutical","Hyderabad, Andhra Pradesh, India","Suven Life Sciences Limited, a research-based biopharmaceutical company","61,261",Less than $1M,Active,1989-01-01,year,2004-01-23,day,,,For Profit,http://www.suven.com/,"Suven Life Sciences Limited, a research-based biopharmaceutical company, designs, manufactures, and supplies bulk actives, drug intermediates, and fine chemicals for the life science industry worldwide. It provides advanced intermediates, intermediates, and active pharmaceutical ingredients. The company also offers contract research and manufacturing services, including development and supply of pharmaceutical and agro chemical intermediates for new chemical entities.",IPO,32000000,USD,32000000
Caplin Point Laboratories,https://www.crunchbase.com/organization/caplin-point,"Biotechnology, Pharmaceutical","Chennai, Tamil Nadu, India",Caplin Point is a Pharmaceutical company.,"62,126",,Active,1990-01-01,year,,,,,For Profit,http://www.caplinpoint.net/,"Caplin Point was established in 1990 to manufacture a range of ointments, creams and other external applications. The Company was listed in 1994 following its IPO which was oversubscribed 117 times, the proceeds of which were deployed in setting up a manufacturing facility at Pondicherry. Thereafter, the Company expanded its product range and increased its production capacity. The Company focused on the emerging markets of Latin America, Caribbean, Francophone and Southern Africa and is today one of the leading suppliers of Pharmaceuticals in these regions, with over 2000 product licenses across the globe. The Company is entering into the Regulated Markets for Injectables through its state of the art manufacturing plant, capable of handling Liquid Injectables in Vials, Ampoules, Lyophilized Vials and Ophthalmic dosages. The facility is approved by US FDA, EU-GMP, ANVISA-Brazil and INVIMA-Colombia.",,2180000000,INR,30595632
Vivimed Labs,https://www.crunchbase.com/organization/vivimed-labs,"Biotechnology, Business Information Systems, Chemical, Developer APIs, Medical","Hyderabad, Andhra Pradesh, India","Vivimed Labs has metamorphosed from a domestic small, entrepreneurial family-operated business","64,317",$10M to $50M,Active,1991-01-01,year,2005-08-26,day,,,For Profit,https://www.vivimedlabs.com/,"Vivimed Labs has metamorphosed from a domestic small, entrepreneurial family-operated business to a globally renowned supplier of niche molecules and formulations across Healthcare, Pharmaceuticals and Specialty Chemicals consumers in nearly 50 countries.Driven by our philosophy of using chemistry as a base to create ingredients which touch human life on a day to day basis, Vivimed Labs delivers world-class products across the various segments They serve.",IPO,50000000,USD,50000000
Jagsonpal Pharmaceuticals,https://www.crunchbase.com/organization/jagsonpal-pharmaceuticals,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","New Delhi, Delhi, India",Jagsonpal Pharmaceuticals is a pharma company specializing in developing & manufacturing of bulk drugs & pharmaceutical formulations.,"65,790",$10M to $50M,Active,1964-01-01,day,1987-05-27,day,,,For Profit,https://www.jagsonpal.com/,"Jagsonpal Pharmaceuticals is a pharma company that specializes in the development of bulk drugs and pharmaceutical formulations. It has a presence in gynaecology, IVF specialization, and orthopedics. Their drug engagement is in women's health, pain, analgesics, and general medicine.",IPO,2690000000,INR,35943586
Biotech,https://www.crunchbase.com/organization/biotech,"Biotechnology, Health Care, Pharmaceutical","Ahmedabad, Gujarat, India","Biotech is a healthcare company that specializes in ophthalmology, dermatology, and orthopedics.","69,324",,Active,1999-01-01,day,,,,,For Profit,http://www.biotechhealthcare.com/,"Biotech is a healthcare company that specializes in ophthalmology, dermatology, and orthopedics. Orthopedics offers a variety of single- and multi-shot viscosupplement treatments for knee osteoarthritis. Biotech gives its customers outstanding sales and after-sales assistance. Their objective is to build a global organization that supports doctors, offers amazing products to patients, and uses this momentum to develop treatments and technology for diseases that have no solution.",,,,
Sun Pharmaceutical Industries,https://www.crunchbase.com/organization/sun-pharma,Biotechnology,"Mumbai, Maharashtra, India","Sun Pharmaceutical Industries is a specialized generic pharmaceutical firm that provides high-quality, low-cost medicines.","76,609",$500M to $1B,Active,1983-01-01,year,,,,,For Profit,http://www.sunpharma.com,"Sun Pharmaceutical Industries is a specialized generic pharmaceutical firm that provides high-quality, low-cost medicines that are trusted by both healthcare professionals and patients.",,,,
Lupin,https://www.crunchbase.com/organization/lupin,"Biotechnology, Manufacturing, Pharmaceutical","Mumbai, Maharashtra, India",Lupin is a fully vertically integrated company with capability in manufacturing and marketing generic pharmaceuticals.,"84,898",,Active,1968-01-01,year,2001-09-21,day,,,For Profit,https://www.lupin.com,"Lupin Limited is an innovation led transnational pharmaceutical company producing a wide range of generic and branded formulations and APIs. The Company today has significant presence in Cardiovasculars, Diabetology, Asthma, Pediatrics, CNS, GI, Anti-Infectives and NSAIDs in addition to holding global leadership positions in the Anti-TB and Cephalosporins space.",IPO,,USD,
Sandor,https://www.crunchbase.com/organization/sandor,"Biotechnology, Marketing, Medical Device","Hyderabad, Andhra Pradesh, India","Sandor Medicaids, is a medical device and drugs marketing & distribution firm.","96,941",,Active,1995-01-01,year,,,,,For Profit,http://sandor.co.in/,"Sandor Medicaids Pvt. Ltd. is a nationwide distribution company specializing in supplies to hospitals and government institutions. It has developed efficient systems and capabilities to supply specialty drugs, device and equipment to hospitals. Since its inception in 1995 in Hyderabad, the company has focused on bringing high-tech biomedical and biotechnology products into India. Sandor has been the first company to bring “Point of Care” concept to the Indian ICU  in 1996 by launch of i-stat, a state of the art product for emergency monitoring of patients. The company started as a sales, marketing and distribution company and over time evolved as a nationwide distribution, sales and marketing company by 2008 when Genzyme launched their operations in India. It can today boast of a national level distribution network with 21CFR compliant cold chain facilities covering most of Indian states. Our efficient and compliant 20 branch distribution network supports drug and device manufacturers launch products with ready access to more than 3000 hospitals across India. The company today has more than 180 vendor registrations in Government and private Institutions making it the only partner for foreign or domestic manufacturers to bring their products to hospitals at the most economical costs while maintaining the highest ethical standards. The company has over time developed a strong sales and marketing team which is helping it launch own branded products in select therapeutic area like Critical Care, Nephrology and Transplantation and Pain Management. Our strong presence in Government Institutions has ensured direct sales to all users without help of any sub dealer or liaison agents. The company also provides complete regulatory support to partners and has in-house pharmacovigilance function  besides having a strong custom clearing department. A firm foothold in the Indian Hospital procurement system has made Sandor a partner of choice for any new launch of medical drugs, devices and equipment in the Indian Hospital System.",Seed,11980000,USD,11980000
Aurobindo Pharma,https://www.crunchbase.com/organization/aurobindo-pharma,"Biotechnology, Pharmaceutical","Hyderabad, Andhra Pradesh, India",Aurobindo Pharma is an integrated pharma company.,"111,568",$500M to $1B,Active,1986-01-01,year,2003-11-07,day,,,For Profit,http://aurobindo.com,"Founded in 1986 by Mr. P.V. Ramaprasad Reddy, Mr. K. Nityananda Reddy and a small group of highly committed professionals, Aurobindo Pharma was born off a vision. The company commenced operations in 1988-89 with a single unit manufacturing Semi-Synthetic Penicillin (SSP) at Pondicherry.",IPO,,,
Emcure Pharmaceuticals,https://www.crunchbase.com/organization/emcure-pharmaceuticals,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Pune, Maharashtra, India","Emcure Pharmaceuticals is a manufacturing company that offers medication product research, development, production, and marketing services.","126,776",$1B to $10B,Active,1983-01-01,year,,,,,For Profit,https://www.emcure.com/,"Emcure was born out of the vision to create a healthcare company that would address the vast healthcare needs. They commitment and drive have propelled our growth from a single manufacturing facility during the genesis, to a range of world class manufacturing facilities spread across API, formulations and biotechnology. Headquartered in Pune, India, Emcure is today a vertically integrated pharmaceutical company with infrastructure, skills and resources that are at par with the best in the world. Our strengths span research to the manufacturing of APIs, Formulations and Biotechnology. The Company has carved a niche for itself as a preferred outsourcing partner for some of the largest MNCs both in India and global markets.",,,,
Dr. Reddy’s Laboratories,https://www.crunchbase.com/organization/dr-reddys-laboratories,"Biotechnology, Health Care, Medical","Hyderabad, Andhra Pradesh, India",Dr. Reddy’s Laboratories is an integrated pharmaceutical company committed to accelerating access to affordable & innovative medicines.,"130,557",$500M to $1B,Active,1984-02-24,day,2003-12-05,day,,,For Profit,http://www.drreddys.com/,"Dr. Reddy’s Laboratories  is an integrated pharmaceutical company. The Company operates in three segments: Global Generics segment, which includes its prescription and over-the-counter (OTC) drug products business; Pharmaceutical Services and Active Ingredients (PSAI) segment, which consists of its active pharmaceutical ingredients (API) business and custom pharmaceutical services (CPS) business, and Proprietary Products segment, which consists of DRL’s new chemical entities (NCEs) business, its Differentiated Formulations business and its dermatology focused specialty business operated through Promius Pharma.",IPO,6000000,USD,6000000
KF Bioplants,https://www.crunchbase.com/organization/kf-bioplants,"Biotechnology, Farming, Life Science","Pune, Maharashtra, India",KF Bioplants is a plant biotech company specializing in tissue culture plant propagation of ornamental flowering plants.,"142,337",,Active,1992-01-01,year,,,,,For Profit,https://kfbioplants.com/,KF Bioplants is a plant biotech company specializing in tissue culture plant propagation of ornamental flowering plants.,,2100000,EUR,2627457
Glenmark Pharmaceuticals,https://www.crunchbase.com/organization/glenmark,"Biotechnology, Health Care, Pharmaceutical","Andheri, Maharashtra, India","Glenmark Pharmaceuticals Ltd. (GPL) is a research-driven, global, integrated pharmaceutical company.","145,547",$1B to $10B,Active,1977-01-01,year,2000-02-11,day,,,For Profit,http://www.glenmarkpharma.com,"Glenmark was founded with a vision to emerge as a leading integrated research-based, global pharmaceutical company. Over the decades, we have established ourselves as a leading player in the discovery of new molecules both NCEs (New Chemical Entity) and NBEs (New Biological Entity). They have several molecules in various stages of pre-clinical and clinical development and are primarily focused in the areas of Oncology, Respiratory and Dermatology.",IPO,58000000,USD,58000000
Advanced Microdevices,https://www.crunchbase.com/organization/advanced-microdevices,"Biopharma, Biotechnology, Industrial, Manufacturing","Ambala, Haryana, India","Advanced Microdevices is a manufacturer and supplier of filters, membranes, and single-use systems.","148,026",,Active,1976-01-01,year,,,,,For Profit,https://mdimembrane.com,"Advanced Microdevices provides assurance filter validation services that are specially designed to comprehensively meet international regulatory requirements. They offer quality management systems that include validated test methods and calibrated measuring and testing equipment and auditable data generation to provide a wide range of validation services to establish functionality, testability, and compatibility of the sterilising grade filters with the drug product.",,,,
Mahyco Seeds Ltd.,https://www.crunchbase.com/organization/mahyco-seeds-ltd-2,"Agriculture, Biotechnology, Food and Beverage, Manufacturing","Jalna, Maharashtra, India",Mahyco Seeds Ltd. produce and supply high range of quality seeds developed with biotechnology.,"149,832",,Active,1964-01-01,day,,,,,For Profit,http://www.mahyco.com,,,,,
BeloorBayir Biotech,https://www.crunchbase.com/organization/beloorbayir-biotech,"Biotechnology, Health Care, Manufacturing, Marketing, Pharmaceutical","Bangalore, Karnataka, India","Bayir is professionally managed company enagaged in manufacture & marketing of select active Pharmaceuticals, Nutraceutical, and Botanical","172,131",$50M to $100M,Active,1981-01-01,year,,,,,For Profit,https://beloorbayir.com/,"Bayir is professionally managed company enagaged in manufacture & marketing of select active Pharmaceuticals, Nutraceutical, and Botanical extracts.(Coleus Forskolin,Glucosamine,Garcinia Extract,Chondroitin sulphate,Herbal Extract,Curcumin) Group's manufacturing units are equipped with modern facilties manned by highly qualified professionals are WHO cGMP certified.",,12400000,USD,12400000
Dr Shikha's NutriHealth,https://www.crunchbase.com/organization/nutri-health,"Biotechnology, Fitness, Health Care, Management Information Systems, Nutrition, Robotics","New Delhi, Delhi, India",Nutri-Health Systems provides personalised nutrition management services over the phone.,"174,059",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.drshikhasharma.com/,"Our Team of Dr. Shikha's Nutri-Health Systems Pvt.Ltd. , has been actively working in the field of weight management and lifestyle related disorders for the past 15 years. We have always believed in natural ways of achieving health and do not believe in artificial methods like machines, medicines, supplements etc.At our organization, we offer a scientifically designed program based on ‘NUTRI-GENETICS’ i.e As is quite evident that nutri-genetics concept is based on the observation that each person is different genetically and the effect of food on each person varies according to their genetic structure. If simply stated it means that the bread which one person eats may give him energy but the same piece of bread for another person may spell trouble in terms of a hyper insulin reaction and a rise in fat deposits ! - See more at: http://www.nutrihealthsystems.com/nutrigenetics-advantage-nutrihealth-health.htm#sthash.glJZC6D0.dpuf",,2000000,USD,2000000
Nuziveedu Seeds,https://www.crunchbase.com/organization/nuziveedu-seeds,"Agriculture, Biotechnology, Pharmaceutical","Medchal, Andhra Pradesh, India",Nuziveedu Seeds is an agricultural production and biotechnology company.,"175,133",,Active,1973-01-01,day,,,,,For Profit,http://www.nuziveeduseeds.com/,"Nuziveedu Seeds develops, produces, and markets hybrid and varietal seed products. They offer services for agriculture, farming, seed manufacturing, food production, and research.",Private Equity,2500000000,INR,51973051
Wockhardt,https://www.crunchbase.com/organization/wockhardt,Biotechnology,"Mumbai, Maharashtra, India","Wockhardt is a global pharmaceutical and biotechnology organisation, providing affordable, high-quality medicines for a healthier world.","179,467",$100M to $500M,Active,1999-01-01,year,2004-05-07,day,,,For Profit,http://wockhardt.com,"Wockhardt is a global pharmaceutical and biotechnology organisation, providing affordable, high-quality medicines for a healthier world. It is India’s leading research-based global healthcare enterprise with relevance in the fields of Pharmaceuticals, Biotechnology and a chain of advanced Super Speciality Hospitals. Wockhardt is a true Indian Multi-National Company with a multi-ethnic workforce of 8600 Wockhardt Associates from 21 different nationalities globally. It has 3 research centres and 12 manufacturing plants, with businesses ranging from the manufacture and marketing of Pharmaceutical and Bio-pharmaceutical formulations, Active Pharmaceutical Ingredients (APIs) and Vaccines.",IPO,,USD,
Granules India,https://www.crunchbase.com/organization/granules-india,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Madhapur, Andhra Pradesh, India",Granules India is a pharmaceutical company.,"179,821",,Active,1984-01-01,year,2005-06-20,day,,,For Profit,http://www.granulesindia.com/,"Granules India is a vertically integrated pharmaceutical company. As Granules stands today, our business is bucketed into three areas; the Core business which comprises our ‘core molecules- Paracetamol, Ibuprofen, Metformin, Guaifenesin and Methocarbamol; the Emerging business that focuses on manufacturing APIs with a focus on vertical integration and the CRAMS segment, which focuses on contract research and manufacturing.",IPO,,USD,
Cryobanks International India,https://www.crunchbase.com/organization/cryobanks-international-india,"Biotechnology, Medical","Gurgaon, Haryana, India","Stem cells banking, umbilical cord blood","183,031",$10M to $50M,Active,1993-01-01,year,,,,,For Profit,http://www.cryobanksindia.com,"A JV between Cryobanks International USA and RJ Corp founded in 2006. Cryobanks International is a leader in the collection, processing and banking of umbilical cord blood stem cells. Cryobanks International provides a Private Cord Blood Storage Program for expecting families that wish to privately store their baby's precious stem cells and a Public Cord Blood Donation Program for those who prefer to donate. The company is focused on providing high-quality umbilical cord blood stem cell processing, and storage for both private family use and public donation purposes. The Technology used by the parent company (Cryobanks International , USA ) & JV company Cryobanks India is approved by USFDA , and is also approved by DCGI (Drug Controller General of India)  Careers:  Cryobanks International India Pvt. Ltd is a progressively growing Organization. As an Organization committed towards providing best in class services to the clients, we leave no stone unturned towards hiring a suitable fit. At Cryobanks, we believe that every employee brings an expertise to offer. With transparent systems, fair procedures and exciting reward mechanism, working at Cryobanks is lot more than achieving targets.  We take immense pride in calling us a Young, Exuberant & Caring Organization. With the kind of diverse workforce, coming from all corners of country & society, we relish each other’s company and enjoy each other’s success.",,,,
Cadila Pharmaceuticals,https://www.crunchbase.com/organization/cadila-pharmaceuticals,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Ahmedabad, Gujarat, India",Cadila Pharmaceuticals is one of the privately held pharmaceutical company which is developing and manufacturing pharmaceutical products.,"198,406",$1B to $10B,Active,1951-03-13,day,,,,,For Profit,http://cadilapharma.com,Cadila Pharmaceuticals is one of the privately held pharmaceutical company which is developing and manufacturing pharmaceutical products.,,,,
BD Biosciences,https://www.crunchbase.com/organization/bd-biosciences,"Bioinformatics, Biotechnology, Health Care, Information Technology, Life Science, Medical","Haryana, Haryana, India",BD is a global medical technology company that is advancing the world of health by improving medical discovery,"199,339",$1M to $10M,Active,1967-01-01,year,,,,,For Profit,http://www.bdbiosciences.com,,,,,
Claris Lifesciences,https://www.crunchbase.com/organization/claris-lifesciences,"Biotechnology, Life Science, Pharmaceutical","Ahmedabad, Gujarat, India",Claris Lifesciences is a multi-business enterprise and the holding company.,"208,604",$100M to $500M,Active,1994-01-01,year,2010-12-31,day,,,For Profit,http://www.clarislifesciences.com/,"Claris Lifesciences Limited is a multi-business enterprise and the Holding Company of Claris Injectables - a wholly-owned subsidiary dealing in Specialty Injectables business, collectively ‘Claris’; and Claris Otsuka - a Joint Venture with Japanese Otsuka Pharmaceutical Factory, Inc. & Mitsui & Co. Ltd. for Infusion business in India & Emerging Markets.  Coupled with our strength of technical know-how & expertise in manufacturing and marketing injectables products, our growth is catapulted with the support of a team of scientists, pharmaceutical experts, and management professionals, who work diligently to take the organisation to newer heights year-on-year. Claris Injectables Claris manufactures and/or markets products across multiple delivery systems, markets, and therapeutic segments, including anesthesia & analgesics, blood products, anti-infectives, critical care, and nephrology. A significant majority of these products are generic drugs, capable of being directly injected into the human body, predominantly used in the treatment of critical illnesses. The customer base primarily includes government and semi-government institutions, group corporate hospitals, standalone prominent hospitals, and nursing homes. With emphasis on quality, technology, and innovation, we offer a range of niche technology-driven injectables products across delivery systems, such as bags (PVC & NPVC), vials, ampoules, glass bottles, etc.",IPO,,,
Kemwell Biopharma,https://www.crunchbase.com/organization/kemwell,"Biopharma, Biotechnology, Manufacturing, Pharmaceutical, Web Design","Bangalore, Karnataka, India",Kemwell Biopharma is a biologics contract development and manufacturing company.,"209,677",$10M to $50M,Active,1980-01-01,year,2016-04-18,day,,,For Profit,http://www.kemwellbiopharma.com,Kemwell provides customized process/ product development and manufacturing solutions to pharmaceutical and biopharmaceutical organizations.,M&A,,,
