Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Erydel,https://www.crunchbase.com/organization/erydel,"Biotechnology, Health Care, Pharmaceutical","San Giovanni, Molise, Italy",Erydel develops technology for drug delivery of pharmacological agents through red blood cells.,"38,297",,Active,2007-02-01,day,2023-07-24,day,,,For Profit,http://www.erydel.com,"Based in Urbino, EryDel has developed and patented a technology for drug delivery of pharmacological agents through erythrocytes (red blood cells). This process allow to easily load red blood cells with drugs, proteins, contrasting agents for diagnostic purposes, nanoparticles etc. that can be progressively released into the patient body thus allowing an increased efficacy of the therapy and a reduction of collateral effects.  The benefit is extremely significant particularly for chronic pathologies that requires continuous daily treatments for patients which could be substituted by monthly transfusion of blood loaded with specific therapeutic agents.  Currently, the solution has been tested by several patients for the treatment of Inflammatory Bowel Diseases (IBDs) such as ulcer colitis and Crohn disease. The company can provide a complete support for the drug delivery process including a specific device for the erythrocytes loading (""Red Cell Loader""), and disposable kits.",M&A,44000000,EUR,55178289
Newel Health,https://www.crunchbase.com/organization/newel-health,"Biotechnology, Health Care, Medical, Neuroscience, Service Industry, Therapeutics","Salerno, Campania, Italy",Clinically validated and beautifully designed digital medicine and digital therapeutic solutions (DTx),"40,058",,Active,2021-12-01,month,,,,,For Profit,https://newel.health/,"Newel Health represents a novel category of innovative companies whose mission is to develop and commercialize beautifully designed and clinically validated digital medicine and digital therapeutic solutions (DTx) in partnership with pharmaceutical and medical device companies and other health and wellness stakeholders. Built on a strong heritage in health innovation Newel Health leverages data and technology to future-proof healthcare, while putting human empathy and patients’ and HCPs’ actual needs at the center of all its products.",Seed,2500000,USD,2500000
Sibylla Biotech,https://www.crunchbase.com/organization/sibylla-biotech,"Biotechnology, Health Care, Medical, Pharmaceutical","Trento, Trentino-Alto Adige, Italy",Sibylla Biotech developed small molecule folding interfering degraders (FIDs) that can address a range of therapeutic areas.,"44,790",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.sibyllabiotech.it/,Sibylla Biotech developed small molecule folding interfering degraders (FIDs) that can address a range of therapeutic areas.,Early Stage Venture,23000000,EUR,22962731
Alia Therapeutics,https://www.crunchbase.com/organization/alia-therapeutics,"Biotechnology, Therapeutics","Trento, Trentino-Alto Adige, Italy",Alia Therapeutics is developing next-generation gene-editing medicines to cure rare genetic diseases.,"46,923",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.aliatherapeutics.com/,Alia Therapeutics is developing next-generation gene-editing medicines to cure rare genetic diseases.,Seed,5700000,EUR,6270088
Newron Pharmaceuticals,https://www.crunchbase.com/organization/newron-pharmaceuticals,"Biopharma, Biotechnology, Health Care, Medical","Bresso, Lombardia, Italy",Newron Pharmaceuticals S.p.A. is a biopharmaceutical company,"48,565",$1M to $10M,Active,1999-01-01,year,2006-12-22,day,,,For Profit,http://www.newron.com,"Newron Pharmaceuticals S.p.A. is a biopharmaceutical company focused on the development of novel therapies for patients with diseases of the central and peripheral nervous system. Xadago® (safinamide) has received marketing authorization for the treatment of Parkinson’s disease in the European Union, Switzerland and the USA, and is commercialized by Newron’s Partner Zambon. US WorldMeds holds the commercialization rights in the USA. Meiji Seika, in collaboration with Eisai, has the rights to develop and commercialize the compound in Japan and other key Asian territories. In addition to Xadago® for Parkinson’s disease, Newron has a strong pipeline of promising treatments for rare disease patients at various stages of clinical development, including sarizotan for patients with Rett syndrome and ralfinamide for patients with specific rare pain indications. Newron is also developing Evenamide as the potential first add-on therapy for the treatment of patients with positive symptoms of schizophrenia. Founded in 1999, Newron is headquartered in Bresso, near Milan, Italy, with a subsidiary in Morristown, NJ, USA. The Company is listed on the SIX Swiss Exchange, trading symbol NWRN.",IPO,129431024,USD,129431024
Ittinsect - Feed for the Ocean,https://www.crunchbase.com/organization/ittinsect,"Aquaculture, Biotechnology, Farming, Food and Beverage, Food Processing","Rome, Lazio, Italy","Sustainable, high performance aquaculture feeds","50,584",,Active,2021-12-15,day,,,,,For Profit,https://www.ittinsect.com/,"Ittinsect is the biotech startup that developed the sustainable alternative to aquaculture feed. Ittinsect produces high performance feeds through the microbiological treatment of novel raw ingredients including insects, microalgae and agricultural by-products, in line with the circular economy principles. With Ittinsect, there is no longer need to catch fish from the marine environment as nutrition for farmed fish. The company’s mission is making aquaculture ocean-impact neutral.",Seed,900000,EUR,966546
Genenta Science,https://www.crunchbase.com/organization/genenta-science,"Biotechnology, Clinical Trials, Genetics, Health Care","Milano, Lombardia, Italy",Genenta Science is a biotechnology company that develops gene transfer therapy for the treatment of cancer tumors.,"51,968",$10M to $50M,Active,2014-01-01,year,2021-12-15,day,,,For Profit,http://genenta.com/,"Genenta Science is a biotechnology company that develops gene transfer therapy for the treatment of cancer tumors. The company is based in Milan, Italy.",IPO,33937909,USD,33937909
GenomeUp,https://www.crunchbase.com/organization/genomeup,"Artificial Intelligence (AI), Biotechnology, Genetics, Health Care, Medical","Rome, Lazio, Italy",Digital biotech startup offers an ecosystem of AI-powered solutions for genetic analysis and clinical decision support for rare diseases,"55,837",$1M to $10M,Active,2017-03-03,day,,,,,For Profit,https://www.omzey.com,"Rome-based healthtech startup that offers an ecosystem of AI-powered solutions for genetic analysis and clinical decision support for diseases. GenomeUp's mission is to be a global reference platform to support clinical decision-making for hospitals, laboratories, research centers, and pharmaceuticals to accelerate diagnosis times, improve patient care and provide knowledge for health prevention, all in less than 24h. Based on these assumptions, the founders decided to evolve the startup and transform it into a Italian Benefit Corporation following the purpose of common benefit by acting responsibly, sustainably and transparently towards stakeholders, people, communities, the territory and the environment.",Seed,3617500,EUR,3991891
Newronika,https://www.crunchbase.com/organization/newronika,"Bioinformatics, Biotechnology, Health Care, Hospital, Medical Device","Milan, Lombardia, Italy",Newronika restores brain and body functions with innovative technologies.,"56,229",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.newronika.com,"Newronika restores brain and body functions with innovative technologies. We translate our deep knowledge on biosignal decoding into clinical practice, with the aim of improving treatments, health, and wellness. With our revolutionary brain devices, the patient receives the right stimulation at the right moment, thus becoming able to perform normal daily activities and improve quality of life.  Newronika is the spin-off company of two leading research institutions in Italy, the Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico Hospital and the University of Milan. ​  Newronika comprises a multidisciplinary team formed from Neuroscience research groups and involves scientists with expertise in neurophysiology, neurology, biomedical engineering, neuropsychology, bioinformatics, and biotechnologies.",Early Stage Venture,12600000,EUR,13757662
IRBM,https://www.crunchbase.com/organization/irbm,"Biotechnology, Health Care","Pomezia, Lazio, Italy","IRBM Science Park is an Italian firm that specializes in molecular biotechnology, medicinal research, and organic chemistry.","59,450",$10M to $50M,Active,2009-01-01,year,,,,,For Profit,https://www.irbm.com,"IRBM has developed unique expertise in advancing integrated drug discovery projects, having delivered 25 preclinical candidates and four drugs that are currently on the market. With all their world-class facilities on-site, fully integrated programs are executed under one roof. IRBM works with pharmaceutical companies, non-profit organizations and academic institutions, to quickly and efficiently advance their projects through the drug discovery and development pipeline.",,15000000,EUR,16252728
Panakes Partners,https://www.crunchbase.com/organization/panakes-partners,"Biotechnology, Finance, Financial Services, Life Science, Medical, Venture Capital","Milano, Lombardia, Italy",Panakes Partners is a Venture Capital investor that finances Life Sciences companies.,"61,045",,Active,2015-01-15,day,,,,,For Profit,http://www.panakes.it,"Panakès Partners is a Venture Capital firm, based in Milan, which invests in the most ambitious companies and teams, developing revolutionary technologies and products, in the field of life sciences, aiming to improve the lives of people around the world. Panakès, founded in 2015 by Fabrizio Landi, Alessio Beverina and Diana Saraceni, has 250 million under management.",,,,
Medicilio - Cantieri Digitali Medtech,https://www.crunchbase.com/organization/cantieri-digitali-medtech,"Biotechnology, Health Care","Milan, Lombardia, Italy","A Decentralised Hospital, where patients of all types can access a top quality treatment with no need to go to a physical hospital.","61,118",,Active,2020-04-01,month,,,,,For Profit,https://www.medicilio.it,"At Cantieri Digitali Medtech, we launch innovative ventures in medical technology. With our experience in home medicine, software development, operations and seamless user experience, our aim is to offer high-quality, reliable and stress-free diagnostics and therapeutic services from the comfort of our patients’ own homes.",Seed,2100000,EUR,2458831
Kither Biotech,https://www.crunchbase.com/organization/kither-biotech,"Biopharma, Biotechnology, Life Science","Torino, Piemonte, Italy",Kither Biotech is a pharmaceutical product company that developmens of new drugs to treat chronic inflammatory diseases,"61,131",,Active,2018-01-01,year,,,,,For Profit,http://kitherbiotech.com/it,"Kither Biotech is a pharmaceutical product company that focuses its R&D activities on the development of new drugs. The R&D activities of the company mainly involve the development of new drugs to treat chronic inflammatory diseases. In recent years Kither has focused its first line of activities on the development of a small peptide (KIT2014) developed internally for the treatment of cystic fibrosis, a disease that predominantly affects the lungs and that currently has no cure. The KIT2014 peptide was assigned the Orphan Drug designation from the European Medicines Agency. The KIT2014 compound is currently undergoing the pre-clinical phase of clinical development. Kither’s product portfolio also includes a molecule (CL27), also developed internally, that is being developed for the treatment of Chronic Obstructive Pulmonary Diseases and Allergic Asthma. The company is about to start the pre-clinical phase of development of the CL27 molecule.",Early Stage Venture,24100000,EUR,26680881
INTA Systems,https://www.crunchbase.com/organization/inta-systems,"Artificial Intelligence (AI), Biotechnology, Life Science, Medical Device, Sensor","Pisa, Toscana, Italy",INTA Systems is a developer of lab on a chip biomolecular analysis that offers nanotech and artificial intelligence.,"66,579",,Active,2020-04-09,day,,,,,For Profit,https://www.intasystems.net/,"INTA develops and manufactures portable laboratories on chip for rapid fluid analysis. The main applications are biomedical, safety, industry 4.0, and food analysis. They patented lab on a chip devices to detect a variety of analytes. INTA is developing its first product for the diagnosis of traumatic brain injuries with a rapid and portable system for blood analysis.",Seed,2550000,EUR,2734178
GreenBone Ortho,https://www.crunchbase.com/organization/greenbone,"Biometrics, Biopharma, Biotechnology, Medical","Faenza, Emilia-Romagna, Italy",Wood-derived bone implants for patients with bone fractures.,"67,293",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.greenbone.it/,"GreenBone develops a wood-derived bone implants technology to generate biomimetic – reabsorbable– load bearing implant suitable to address non-union fractures. The idea was conceived and developed by a research group of ISTEC-CNR of Faenza comprised of Andrea Ruffini, Simone Sprio and Anna Tampieri.",Early Stage Venture,23858129,EUR,27547753
Sacco System,https://www.crunchbase.com/organization/sacco-system,"Biotechnology, Clinical Trials, Life Science","Capolago, Lombardia, Italy","Sacco System is a biotechnology company that provides clinical trials, laboratory equipment, nutraceuticals, and pharmaceutical products.","70,877",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.saccosystem.com/home/en/,,,25000000,EUR,26703667
Iama Therapeutics,https://www.crunchbase.com/organization/iama-therapeutics,"Biotechnology, Life Science, Pharmaceutical","Genoa, Liguria, Italy",IAMA Therapeutics is a pharmaceutical business that develops novel therapeutics for unmet medical needs in the brain.,"71,837",,Active,2021-01-01,year,,,,,For Profit,https://iamatherapeutics.com/,"At IAMA Therapeutics, we are constantly pushing the boundaries of neuroscience drug discovery to develop new medicines and make a difference in the lives of children suffering from brain disorders and their families. Our purpose is to provide a therapeutic solution to children suffering from neurological conditions and provide their families with the support they need.",Early Stage Venture,8801080,USD,8801080
enGenome,https://www.crunchbase.com/organization/engenome,"Bioinformatics, Biotechnology, Genetics, Health Care","Pavia, Lombardia, Italy",enGenome provides bioinformatics solutions for translational research and clinical routine.,"73,912",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.engenome.com,"enGenome is a bioinformatics company provides accurate omics-based reports to physicians, thus improving diagnosis and treatment processes for patients. Their products and services helps to improve the diagnosis of genetic diseases and patients therapies by producing accurate genetic reports.",Private Equity,1682538,EUR,1951205
Lipogems International,https://www.crunchbase.com/organization/lipogems-international,"Biotechnology, Health Care","Milano, Lombardia, Italy",Lipogems' adipose tissue treatments can assist physicians and patients keep or restore their health.,"74,009",,Active,2010-01-01,year,,,,,For Profit,https://www.lipogems.com,"Lipogems offers adipose tissue solutions to physicians and patients in order to help them maintain or restore their lifestyles. It created and patented a disposable sterile device (CE Marked Class IIa) for close-circuit, single-step lipoaspirate processing. Lipogems is a company based in Milano, Italy.",Early Stage Venture,14200000,EUR,15038934
KLISBio,https://www.crunchbase.com/organization/klisbio,"Biotechnology, Health Care, Life Science, Medical Device","Lomazzo, Lombardia, Italy",Silk-fibroin tissue engineering technology platform,"74,782",Less than $1M,Active,2014-07-31,day,,,,,For Profit,http://www.klis.bio,"KLISBio is challenging the status quo in regenerative medicine by leveraging silk as a powerful, scalable and biocompatible scaffold material.  We are targeting different clinical indications in the orthopaedic and vascular markets via several technology platforms.",Early Stage Venture,11556429,EUR,13012916
Repron Therapeutics,https://www.crunchbase.com/organization/repron-therapeutics,"Biotechnology, Health Care","Milano, Lombardia, Italy",Repron provides treatments for solid tumour cases where radical excision is not possible and metastasis or recurrence is extremely likely.,"74,845",,Active,2023-01-01,year,,,,,For Profit,https://www.reprontherapeutics.com/,Repron Therapeutics provides treatments for solid tumor cases where radical excision is not possible and metastasis or recurrence is extremely likely.,Seed,2000000,EUR,2139495
Bio4Dreams,https://www.crunchbase.com/organization/bio4dreams,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Life Science, Medical, Medical Device","Milan, Lombardia, Italy","Bio4Dreams is a privately funded certified incubator for innovative startups in very early stage phase, dedicated to Life Sciences.","80,188",,Active,2017-09-01,month,,,,,For Profit,https://www.bio4dreams.com/,"Bio4Dreams is an entirely privately certified incubator born in 2017 fully dedicated to very early stage innovative startups in Life Sciences, who helps exceptional people to exploit the results of their scientific research, working alongside all the subjects of the innovation chain to create sustainable, pragmatic, and long-lasting business paths with an international scope. Our peculiarity is the ability to think out of the box. We aim to create a broad international innovation ecosystem in Life Sciences, with Bio4Dreams standing as a reference point and beacon for entrepreneurial ideas. We go well beyond the traditional definition of startup incubator because we follow the entire development path of a single project, starting from its very early stages. Furthermore, we do not limit ourselves to an ordinary interaction with the main innovation players, but we work to integrate them into a wider ecosystem. Key strengths of Bio4Dreams are its fully customized and flexible incubation programs, built through common and validated methodologies, coupled with its international vocation, which gives startups a real chance to immediately start competing on a global scale.",,5490000,EUR,6260664
CaSRevolution,https://www.crunchbase.com/organization/casrevolution,"Biotechnology, Health Care, Pharmaceutical","Milan, Lombardia, Italy",CaSRevolution is a research company that provides innovative therapies for neurodegenerative diseases.,"80,979",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.casrevolution.com,"CaSRevolution provides pharmaceutical services. They are in the fields of biotech, neurodegeneration, startups, and Alzheimer's. They provided a progression of Alzheimer’s disease and identified a potential therapeutic approach.",Seed,1800000,EUR,1930605
React4life,https://www.crunchbase.com/organization/react4life,"Biotechnology, Health Care, Life Science","Genoa, Liguria, Italy","React4life Srl is an Italian biotech company producing MIVO® (Multi In Vitro Organ), the next generation of organ-on-a-chip.","82,349",Less than $1M,Active,2016-12-06,day,,,,,For Profit,http://www.react4life.com,"React4life is an Italian biotech company founded in 2016 after more than 15 years of R&D by Silvia Scaglione and Maurizio Aiello, together with a multidisciplinary team of experts, with the ambition to turn the promise of biomedical research into concrete benefits for society.  Scientists can finally rely on a new enabling technology to recapitulate human biology in the lab: MIVO® (Multi In Vitro Organ), the next generation of organ-on-a-chip. This cutting-edge microphysiological system enables researchers to overcome the limits of current in vitro assays and animal models.  It improves the reliability and predictivity of several applications: pharmaceutical drug-testing, personalized medicine, novel immuno-oncology therapies, cosmetics, dermatology, and nutraceutical.  Learn more at www.react4life.com",Seed,1074929,EUR,1249048
Genespire,https://www.crunchbase.com/organization/genespire,"Biotechnology, Life Science","Milan, Lombardia, Italy",Genespire is a biotechnology company focused on the development of transformative gene therapies for patients affected by genetic diseases.,"83,717",$1M to $10M,Active,2020-03-01,month,,,,,For Profit,http://www.genespire.com/,"Genespire is a biotechnology company focused on the development of transformative gene therapies for patients affected by genetic diseases, particularly primary immunodeficiencies and inherited metabolic diseases.",Early Stage Venture,16000000,EUR,17403941
Hypesound,https://www.crunchbase.com/organization/hypesound,Biotechnology,"Perugia, Umbria, Italy",Hypesound is revolutionizing the fermentation industry with its innovative sound wave technology.,"83,867",,Active,2019-12-01,month,,,,,For Profit,https://www.hypesound.it,"Hypesound is revolutionizing the fermentation industry with its innovative sound wave technology. The company is utilizing sonic technology to boost the productivity of algae, yeast, and bacteria, paving the way for sustainable bioproduction and the next industrial revolution.",Seed,170000,EUR,184924
TENSIVE,https://www.crunchbase.com/organization/tensive,"Biotechnology, Health Care, Medical, Medical Device","Milano, Lombardia, Italy",Tensive is a biomedical startup established in 2012 to develop innovative prostheses aiming to substitute silicone implants.,"84,831",,Active,2012-01-01,year,,,,,For Profit,http://www.tensivemed.com/,Tensive is a biomedical startup established in 2012 to develop innovative prostheses aiming to offer a natural breast reconstruction or augmentation.Tensive is a biomedical startup established in 2012 to develop innovative prostheses aiming to offer a natural breast reconstruction or augmentation.,,8075529,USD,8075529
Biogenera,https://www.crunchbase.com/organization/biogenera,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Bologna, Emilia-Romagna, Italy",BIOGENERA SpA is a company operating in the biotechnology pharmaceutical sector.,"85,625",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.biogenera.com/,"BIOGENERA SpA is a company operating in the biotechnology pharmaceutical sector, specialising in the research and development of new DNA-based patient-specific biotechnological medicines for the treatment of serious pathologies. BIOGENERA SpA is an Innovative Small and Medium-sized Enterprise (ISME) with a multidisciplinary team of researchers and is supported by numerous University partnerships (in particular, the University of Bologna) and other companies of the pharmaceutical sector. ",,4487000,EUR,5384629
Diatech Pharmacogenetics,https://www.crunchbase.com/organization/diatech-pharmacogenetics,"Biotechnology, Health Care, Health Diagnostics, Medical, Pharmaceutical, Precision Medicine","Jesi, Marche, Italy",Diatech Pharmacogenetics is an Italian Precision Medicine company.,"87,436",Less than $1M,Active,1996-01-01,year,,,,,For Profit,http://www.diatechpharmacogenetics.com,"Diatech Pharmacogenetics is the Italian leader in the development, production and commercialisation of pharmacogenetics tests for cancer precision medicine. Founded in 1996, Diatech Pharmacogenetics has sustained constant organic growth over the years and now owns more than 70% of the Italian molecular diagnostic market and it is rapidly growing worldwide; to date, more than 20.000 diagnostic tests have been performed using its solutions and every year Diatech Pharmacogenetics reinvests 20% of it revenues in R&D. Diatech Pharmacogenetics is able to take pharmacogenetics tests from idea to market on a variety of platforms, from real-time PCR to barcoded microarrays, mass-spectrometry and next generation sequencing, supplying all reagents, instruments, materials and support necessary. Its complete solutions guide diagnostic operators from sample extraction, quality control, molecular assay to bioinformatic analysis and report. The latest products launched include a liquid biopsy cfDNA extraction kit, a real-time PCR system with all reagent provided in a dry and stable format, micro-satellite instability assays and an end-to-end NGS solution that works on both Illumina and IonTorrent platforms. All Diatech products are developed under EN ISO 9001 and EN ISO 13485 and have been designed, developed and validated in accordance with the Directive 98/79/EC on in vitro diagnostic medical devices (CE-IVD).",Private Equity,1704000,EUR,1882771
BMG Pharma,https://www.crunchbase.com/organization/bmg-pharma,Biotechnology,"Milan, Lombardia, Italy",BMG Pharma is a pharmaceuticals company and the first to develop patented biomaterials based on modified Sodium Hyaluronate.,"88,179",,Active,2006-04-05,day,,,,,For Profit,https://www.bmgpharma.com,"BMG Pharma S.p.A.is an Italian pharmaceutical company and the first company in the world to develop products based on modified Sodium Hyaluronate, a patent protected technology which they brand as hyaluromimethic technology.  BMG headquarters is currently located in Milan, Italy. It is a business to business company and its business model is based on signing distribution and licensing agreements with companies worldwide to sell and distribute its products. In 2018, BMG acquired another Italian company, Sigea S.r.l, with expertise in the development of targeted functional ingredients, specifically focused on modified Hyaluronic Acid (Sodium Hyaluronate).",,2000000,EUR,2425124
BiovelocITA,https://www.crunchbase.com/organization/biovelocita,"Biopharma, Biotechnology, Life Science","Milano, Lombardia, Italy",BiovelocITA si dedica alla “accelerazione” di progetti in stadio precoce,"89,780",,Active,2015-01-01,year,,,,,For Profit,http://www.biovelocita.com/,"BiovelocITA brings together best-in-class scientists, entrepreneurs and investors to foster the development of pioneering companies. BiovelocITA is co-founded and promoted by Sofinnova Partners, a historical player on the Italian biotech market. Active in Italy for more than fifteen years, Sofinnova Partners is in a privileged position to help Italy grow into one of Europe’s strongest biotech market.",,15510589,USD,15510589
