Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Aspect Biosystems,https://www.crunchbase.com/organization/aspect-biosystems,"Biotechnology, Life Science","Vancouver, British Columbia, Canada",Biotech company developing bioprinted tissue therapeutics to transform how we treat disease.,"13,055",$10M to $50M,Active,2013-11-19,day,,,,,For Profit,http://www.aspectbiosystems.com,"Aspect Biosystems is a biotechnology company developing bioprinted tissue therapeutics to transform how we treat disease. By combining its proprietary microfluidic 3D bioprinting technology, therapeutic cells, and materials science, Aspect is creating a pipeline of allogeneic cell-based tissue therapeutics to replace or repair damaged organ functions. The company is also partnering with leading researchers and industry innovators worldwide to tackle the biggest challenges in regenerative medicine.",,27649659,USD,27649659
Reunion Neuroscience,https://www.crunchbase.com/organization/reunion-neuroscience,"Biotechnology, Mental Health, Pharmaceutical","Toronto, Ontario, Canada",Reunion Neuroscience is a clinical-stage pharmaceutical company developing therapeutic solutions for underserved mental health conditions.,"13,645",,Active,2019-04-02,day,2020-10-09,day,,,For Profit,https://reunionneuro.com,"Reunion Neuroscience is a clinical-stage pharmaceutical company developing therapeutic solutions for underserved mental health conditions. The Company’s lead asset, RE104, is a proprietary, novel serotonergic psychedelic compound being developed as a potential fast-acting and durable antidepressant for patients suffering from postpartum depression and other mental health conditions. Reunion is also developing the RE200 series, which includes compounds with the potential for more selective serotonin receptor activity and reduced psychoactivity for application in more chronic treatment paradigms and indications.",IPO,16850000,USD,16850000
Clearmind Medicine,https://www.crunchbase.com/organization/clearmind-medicine,"Addiction Treatment, Biotechnology","Vancouver, British Columbia, Canada",Clearmind is a psychedelic medicine biotech company that focuses on the discovery and development of novel psychedelic derived therapeutics.,"14,105",$1M to $10M,Active,2017-07-01,month,2022-11-17,day,,,For Profit,https://www.clearmindmedicine.com,Clearmind Medicine Inc. operates as a psychedelic medicine biotech company. The Company focuses on the discovery and development of novel psychedelic derived therapeutics to solve widespread and under-served health problems including alcohol use disorder. Clearmind Medicine serves customers worldwide.,IPO,8150000,USD,8150000
Genecis,https://www.crunchbase.com/organization/genecis-envirotech,"Biotechnology, CleanTech, Waste Management","Scarborough, Ontario, Canada",Genecis is an early-stage organic waste processing startup that uses biotechnology to convert waste into high-value materials.,"14,371",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,http://genecis.co/,"Genecis is an early-stage organic waste processing startup that uses biotechnology to convert waste into biodegradable plastics and other high-value materials. It converts organic waste into PHA (Polyhydroxyalkanoate), a biodegradable, compostable, and non-toxic polymer that can be tuned to replace a wide variety of traditional plastics. PHA can be used for single-use plastics, clothing and textiles, automotive interiors, medical tools and products, and food contact applications.",,15123298,USD,15123298
Cyclica,https://www.crunchbase.com/organization/cyclica,"Biotechnology, Health Care, Medical, Pharmaceutical","Toronto, Ontario, Canada",Cyclica is a company that creates patented cloud-based predictive analytics software to find safer and more effective medicines.,"14,524",$1M to $10M,Active,2013-05-01,month,2023-05-08,day,,,For Profit,http://www.cyclicarx.com,"Cyclica is the partner of choice for data-driven drug discovery. The software developed by the company uses biophysics and artificial intelligence (AI) to improve drug discovery practices by generating a list of putative ligand-protein interactions, allowing health institutions to prioritize lead candidates, elucidate adverse effects, and understand repurposing opportunities.",M&A,25615832,USD,25615832
Sirona Biochem,https://www.crunchbase.com/organization/sirona-biochem,"Biotechnology, Diabetes, Therapeutics","Vancouver, British Columbia, Canada","Sirona Biochem is a biotechnology company developing diabetes therapeutics, as well as skin depigmenting and anti-aging agents.","15,980",Less than $1M,Active,2006-01-01,year,2013-01-18,day,,,For Profit,http://sironabiochem.com,"Sirona Biochem is a biotechnology company developing diabetes therapeutics, skin depigmenting and anti-aging agents for cosmetic use, biological ingredients and cancer vaccine antigens. The company utilizes a proprietary chemistry technique to improve pharmaceutical properties of carbohydrate-based molecules.",IPO,3954041,USD,3954041
Variational AI,https://www.crunchbase.com/organization/variational-ai,"Artificial Intelligence (AI), Biotechnology, Generative AI, Machine Learning","Vancouver, British Columbia, Canada",Generative AI for drug discovery,"16,042",$1M to $10M,Active,2019-09-01,month,,,,,For Profit,http://variational.ai,Variational AI uses state-of-the-art machine learning in a data-efficient method to rapidly generate novel and diverse compounds that are optimized for multiple properties to avoid the most common causes of drug attrition and increase clinical probability of success. Variational AI works with leading biopharmaceutical partners and is developing its own internal pipeline.,Seed,3658940,USD,3658940
Milestone Pharmaceuticals,https://www.crunchbase.com/organization/milestone-pharmaceuticals,"Biotechnology, Health Care, Therapeutics","Montréal, Quebec, Canada",Milestone Pharmaceuticals is a drug development company developing small molecule therapeutics for the treatment of cardiovascular diseases.,"16,574",$1M to $10M,Active,2005-01-01,year,2019-05-08,day,,,For Profit,http://www.milestonepharma.com,Milestone Pharmaceuticals is a drug development company developing novel small molecule therapeutics based on clinically validated mechanisms for cardiovascular diseases. Milestone's lead product is a novel and potent short-acting calcium channel antagonist for the systemic treatment of transient cardiovascular conditions such as atrial arrhythmias and angina.,IPO,292600000,USD,292600000
Nicoya Lifesciences,https://www.crunchbase.com/organization/nicoya-lifesciences,"Biotechnology, Developer Platform, Nanotechnology, Sensor","Waterloo, Ontario, Canada",Nicoya is a nanotechnology company developing sensor products that will change the world,"17,740",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.nicoyalife.com,Nicoya is a provider of advanced analytical instruments for the biotechnology and pharmaceutical industries.,Early Stage Venture,28219561,USD,28219561
The Valens Company,https://www.crunchbase.com/organization/valens-groworks,"Biotechnology, Cannabis, Health Care, Manufacturing, Medical","Kelowna, British Columbia, Canada",The Valens Company is a biotechnology company focused on extraction and the commercialization of cannabinoid-based consumer products.,"18,495",$10M to $50M,Active,2014-01-01,year,2020-04-16,day,,,For Profit,https://thevalenscompany.com,"Valens Groworks is a biotechnology company that specializes in cannabis extraction, testing, analytics, and manufacturing. It focused on being the partner of choice for Canadian and international cannabis brands by providing proprietary services including CO2, ethanol, hydrocarbon, solvent-less and terpene extraction, analytical testing, formulation, and white-label product development. The company provides diverse extraction methods to develop premium products based on their needs. The Valens Groworks seeks to capture a broad spectrum of medical cannabis users, and adult recreational users once legalized, as well as clinical trial and R&D clients, in pursuit of its ambitious seed-to-sale and farm-to-pharma objectives. The company was founded in 2010 and headquartered in Kelowna, British Columbia.",M&A,235763466,USD,235763466
ChrysaLabs,https://www.crunchbase.com/organization/chrysalabs,"Agriculture, Biotechnology, Information Technology","Montréal, Quebec, Canada","ChrysaLabs develops a real-time, portable and accurate soil fertility assessment technology for precision agriculture","18,513",$1M to $10M,Active,2017-12-18,day,,,,,For Profit,http://www.chrysalabs.com,"ChrysaLabs has developed a real-time, portable and accurate soil fertility assessment technology to enable growers and agronomists to better managed their fertilizers and increase their yield.",Early Stage Venture,21925000,CAD,16403980
ESSA Pharma,https://www.crunchbase.com/organization/essa-pharma,"Biopharma, Biotechnology, Pharmaceutical","Vancouver, British Columbia, Canada",ESSA Pharma is a biotechnology company that develops new drugs for prostate cancer.,"19,180",$10M to $50M,Active,2009-01-01,year,2015-07-17,day,,,For Profit,http://www.essapharma.com,"ESSA is a pharmaceutical company focused on the development of small molecule drugs for the treatment of cancer, with a focus on advanced prostate cancer. ESSA is developing drugs that selectively block the N-terminal domain of the androgen receptor (AR). The AR is required for the growth and survival of most prostate cancer; therefore, the AR N-terminal domain is an ideal target for next-generation hormone therapy.",IPO,280730416,USD,280730416
Alpha9 Theranostics,https://www.crunchbase.com/organization/alpha9-theranostics,"Biotechnology, Medical, Product Research","Vancouver, British Columbia, Canada",Alpha9 Theranostics is a biopharma company that focuses on radiotherapeutics for the treatment of solid and hematologic malignancies.,"19,679",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.alpha9tx.com/,"Alpha9 Theranostics is a biopharma company that focuses on radiotherapeutics for the treatment of solid and hematologic malignancies. The company is creating a strong pipeline of radiopharmaceuticals to target solid and hematologic malignancies. Its systematic approach to radiotherapeutic design is fueled by a toolbox of technologies and chemistries, which offers broad potential for expansion into a multitude of oncology targets. Alpha9 Theranostics was founded in 2019 and is headquartered in Vancouver, Canada.",Early Stage Venture,84017545,USD,84017545
Inversago Pharma,https://www.crunchbase.com/organization/inversago-pharma,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Montréal, Quebec, Canada",Inversago Pharma is a clinical stage biotech company with a unique portfolio of peripherally-acting CB1 inverse agonists,"19,882",$1M to $10M,Active,2015-01-01,year,2023-08-10,day,,,For Profit,https://inversago.com/en/,"Located in Montreal, Inversago Pharma is a privately owned Canadian biotech company at clinical-stage, specialized in the development of new therapies focusing on CB1 blockade, based on first-in-class, peripherally-acting, CB1 inverse agonists. The Company aims to provide new treatment options that improve the lives of patients affected by metabolic conditions such as Diabetic Kidney Disease (DKD), including Diabetic Nephropathy (DN), Type 1 and Type 2 Diabetes (T1D / T2D) Non-Alcoholic Steatohepatitis (NASH), complications of obesity and hypertriglyceridemia (HTG), as well as fibrotic indications such as Progressive Fibrosis – Interstitial Lung Disease (PF-ILD), including Idiopathic Pulmonary Fibrosis (IPF) and other conditions.",M&A,111264701,USD,111264701
Nomic,https://www.crunchbase.com/organization/nplex-biosciences,"Biotechnology, Health Diagnostics, Market Research, Nanotechnology","Montréal, Quebec, Canada","Nomic develops a proteomic technology platform designed to understand, detect, and treat diseases with DNA nanotechnology.","19,910",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://nomic.bio,"Nomic is a bioengineering company working to make the human proteome as broadly and easily accessible as the human genome. They are building the nELISA, a next-generation ELISA platform for measuring proteins at scale and at high throughput. They offer scientists protein profiling solutions to empower them to decide the scope and scale of their experiments.",Early Stage Venture,18025686,USD,18025686
Avicanna,https://www.crunchbase.com/organization/avicanna-inc,"Biotechnology, Cannabis, Clinical Trials, Pharmaceutical","Toronto, Ontario, Canada",Avicanna is a biopharmaceutical company that focuses on the development of the medical cannabis space.,"21,074",Less than $1M,Active,2016-01-01,year,2019-07-19,day,,,For Profit,http://avicanna.com,"Avicanna is a biopharmaceutical company that focuses on the development of the medical cannabis space. It provides the global marketplace with advanced natural cannabinoid solutions through an evidence-based approach offered across several product platforms, including API, medical, pharmaceutical, and derma cosmetics. As a multinational organization with vertical integration, Avicanna is focused on utilizing the scientific research related to plant-derived cannabinoid products through its internal research platforms and strategic collaborations with world-class research institutions. Avicanna was founded in 2016 and is headquartered in Toronto, Ontario, Canada.",IPO,39639160,USD,39639160
DrugBank,https://www.crunchbase.com/organization/drugbank,"Analytics, Biotechnology, Health Care, Pharmaceutical","Edmonton, Alberta, Canada",DrugBank is a provider of drug information and insight generation tools that accelerate drug research and improve healthcare delivery.,"21,202",$1M to $10M,Active,2015-12-01,month,,,,,For Profit,https://drugbank.com,"DrugBank augments human intelligence to improve the world’s health. Our suite of products are powered by the world’s most complete and up-to-date pharmaceutical knowledge database. It includes everything there is to know about drugs and how they work in the body. We enable companies to improve healthcare delivery through precision medicine or clinical software applications, as well as uncover insights through data science in drug discovery.     Our knowledge base can be integrated into software solutions to help achieve clinical intelligence. Companies can easily scale their usage through our API and launch faster with flexible data modules. By providing users with advanced insights and the right information at the right time, users are empowered to make better health decisions.   Our extensive, structured datasets are used to discover novel drug candidates, identify drug repurposing opportunities, and build predictive machine learning models. Companies working with data science can find answers quickly and get drugs to market faster with our evidence-based drug information.     Lastly, our publicly available resource, DrugBank Online, is free-to-use with limited datasets available for download for academic and non-commercial researchers. DrugBank has been cited in over 13,000 academic publications and is used by millions of researchers and health professionals globally.",Seed,8107396,USD,8107396
Congruence Therapeutics,https://www.crunchbase.com/organization/congruence-therapeutics,"Biotechnology, Medical","Montréal, Quebec, Canada",Congruence Therapeutics operates as a biotechnology company.,"21,756",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://congruencetx.com/,Congruence Therapeutics operates as a biotechnology company working at the interface of computational and experimental drug discovery to design novel small molecules for diseases of protein misfolding.,Early Stage Venture,64581196,USD,64581196
Phenomic AI,https://www.crunchbase.com/organization/phenomic-ai,"Artificial Intelligence (AI), Biotechnology, Genetics, Information Technology, Life Science, Machine Learning, Therapeutics","Toronto, Ontario, Canada",Phenomic AI is a developer of a drug discovery platform designed to discovery and optimize therapeutics directly against phenotypic assays.,"22,420",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://phenomic.ai/,"Phenomic AI is a developer of a drug discovery platform designed to discovery and optimize therapeutics directly against phenotypic assays.The company's platform uses artificial intelligence to analyze phenotypes in complex disease models including high-content co-culture and 3D assays, enabling pharmaceutical companies to discover drugs in an easier way.",Seed,11391214,USD,11391214
MedAvail,https://www.crunchbase.com/organization/medavail,"Biotechnology, Health Care, Medical, Wellness","Mississauga, Ontario, Canada","MedAvail focuses on the discovery, development, and commercialization of advanced nutrition products.","22,879",$1M to $10M,Active,2012-01-01,year,2020-11-18,day,,,For Profit,http://medavail.com,"MedAvail focuses on the discovery, development, and commercialization of advanced nutrition products to improve muscle health and performance.",IPO,242272224,USD,242272224
Gandeeva Therapeutics,https://www.crunchbase.com/organization/gandeeva-therapeutics,"Biotechnology, Health Care, Life Science","Vancouver, British Columbia, Canada",Gandeeva Therapeutics uses the most advanced cryo-EM and computational tools to develop better therapies for patients.,"23,328",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.gandeeva.com/,"Gandeeva Therapeutics is a precision biotechnology company integrating the power of cryogenic electron microscopy (cryo-EM) and machine learning to develop differentiated therapeutics by targeting and modulating key protein-protein interactions. Gandeeva’s structure-guided drug discovery platform encompasses target prediction and validation (SPOTLIGHT™), hit identification by screening virtual and fragment libraries (HYPERFOCUS™), and lead optimization (CRYO-CADD™). Gandeeva has a robust preclinical oncology pipeline targeting difficult-to-treat cancers with novel protein interaction modulators such as interfacial glues (iGlues™) and allosteric inhibitors. Gandeeva is headquartered in the Greater Vancouver area, Canada. Please visit www.gandeeva.com or follow us on LinkedIn and Twitter for more information.",Early Stage Venture,250000000,CNY,39301997
Notch Therapeutics,https://www.crunchbase.com/organization/notch-therapeutics,"Biotechnology, Developer Platform, Health Care","Toronto, Ontario, Canada",Notch develops immune cell therapy developing a next-generation pipeline that is compatible and focuses on initial cancer cells.,"23,388",$1M to $10M,Active,2018-01-01,day,,,,,For Profit,https://notchtx.com,"Notch develops immune cell therapy developing a next-generation pipeline that is compatible and focuses on initial cancer cells. The company's proprietary T-cell production platform enables precision control of Notch signaling, which is required for T-cell development, by combining sophisticated product design with commercial-compatible processes. The ability to control notch signaling eliminates several critical limiting factors in cell therapy development and provides the ability to design and manufacture a consistent and limitless supply of therapeutic T cells. Notch Therapeutics was established in 2018 and is headquartered in Toronto, Canada.",Early Stage Venture,86000000,USD,86000000
Precision NanoSystem,https://www.crunchbase.com/organization/precision-nanosystem,"Biotechnology, Genetics, Health Care, Pharmaceutical","Vancouver, British Columbia, Canada",Precision NanoSystem provides Neuro9Kit for the study of gene function in neurons and glia cells.,"23,593",$1M to $10M,Active,2010-01-01,year,2021-06-01,day,,,For Profit,http://www.precisionnanosystems.com/,"Precision Nanosystems develops tools and processes for the development and manufacture of nanoparticles for use as medicines and in medical research. It offers NanoAssemblr benchtop instrument for prototyping of nanoparticles, as well as for the development of nanoparticle-based drugs delivering RNA, small-molecule, and protein therapeutics. The company also provides Neuro9Kit for the study of gene function in neurons and glial cells, as well as potent delivery to primary cells; Test9Kit for the study of gene function in various cell types; and Hepato9Kit for the study of gene function in the liver. In addition, it provides instruments, reagents, and services to the life sciences researchers.",M&A,37600000,USD,37600000
