Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
3SBio Inc.,https://www.crunchbase.com/organization/3sbio,Biotechnology,"Shenyang, Liaoning, China","3SBio is a fully integrated, profitable biotechnology company focused on researching, developing, manufacturing and marketing.","63,055",$100M to $500M,Active,1993-01-01,year,2015-06-12,day,,,For Profit,http://www.3sbio.com/,"3SBio is a fully integrated, profitable biotechnology company focused on researching, developing, manufacturing and marketing biopharmaceutical products primarily in China.  Its focus is on addressing large markets with significant unmet medical needs in nephrology, oncology, supportive cancer care, inflammation and infectious diseases.With headquarters and GMP-certified manufacturing facilities in Shenyang, PRC, 3SBio employs over 800 people.",IPO,15000000,CHF,15226927
Cathay Biotech,https://www.crunchbase.com/organization/cathay-industrial-biotech,"Biotechnology, Industrial, Manufacturing, Pharmaceutical","Shanghai, Shanghai, China",Cathay is a global technology leader in synthetic biology and the use of bio-processes to produce new materials on an industrial scale.,"65,027",$100M to $500M,Active,1997-01-01,year,2020-08-12,day,,,For Profit,http://www.cathaybiotech.com/en/,"Cathay Biotech is a global technology leader in synthetic biology and the use of bio-processes to produce new materials on an industrial scale. Cathay’s long chain diacids are a perfect example demonstrating the potential for renewable bio-manufacturing to commercially displace traditional chemical processes. Cathay also developed and became the first commercial producer of pentanediamine from renewable materials. Having the two key monomers to produce polyamides, Cathay also is a global innovator in the commercialization of new and unique renewable polyamides for the engineering polymer and textile markets.   As a game-changing production technology, bio-production starts with biomass and other raw materials for biological conversion to higher value products. The nature of bio-production requires environmentally friendly and mild conditions that are inherently economical. The goal of Cathay’s synthetic biology development programs is to address the excessive dependence of humans on traditionally produced chemicals as well as the subsequent environmental damage and worker safety issues associated with their production. Cathay’s headquarters and R&D are located within Zhangjiang Hi-Tech park in Shanghai, P.R. China and the two production sites are in Jinxiang, Shandong Province, and Wusu, Xinjiang Province, also in China.",IPO,69000000,CNY,9963323
AMOYTOP BIOTECH,https://www.crunchbase.com/organization/amoytop-biotech,"Biotechnology, Medical, Sales","Haicang, Fujian, China",AMOYTOP BIOTECH is a biopharmaceutical company that produces and sells recombinant proteins and modified drugs.,"71,697",,Active,1996-08-07,day,,,,,For Profit,http://www.amoytop.com/,"AMOYTOP BIOTECH engages in the research and development, production, and sale of recombinant proteins and modified drugs. They provide solutions for the treatment of diseases such as viral hepatitis and malignant tumours. They build a platform covering the expression, long-acting modification, and industrialization of various protein drugs.",,50000000,CNY,7711847
MXB Biotechnologies,https://www.crunchbase.com/organization/mxb-biotechnologies,"Biotechnology, Health Diagnostics, Medical","Foochow, Fujian, China",MXB Biotechnologies is a company that develops immunohistochemical diagnostic reagents for tumor pathology.,"74,492",,Active,1993-02-16,day,2019-08-23,day,,,For Profit,http://www.maxim.com.cn/,"MXB Biotechnologies is a company that develops immunohistochemical diagnostic reagents for tumor pathology. The scope of the company includes molecular pathological diagnosis, precision medical diagnostics, immunocytochemistry diagnosis, and tumor pathological diagnosis. The items are utilized for clinical diagnostics and pathology department diagnosis.",M&A,3000000,CNY,435559
Chemclin,https://www.crunchbase.com/organization/chemclin,"Biotechnology, Health Care, Health Diagnostics","Beijing, Beijing, China",Chemclin Biotech is a Chinese provider that is focused on in-vitro diagnostic instruments and auxiliary reagents for clinical diagnosis.,"79,394",$1M to $10M,Active,1999-01-01,year,2013-01-01,day,,,For Profit,http://www.chemclin.com,"Chemclin Biotech is a Chinese technical service provider that is focused on in-vitro diagnostic instruments and auxiliary reagents for clinical diagnosis. Chemclin Biotech’s service covers clinical inspection instruments, auxiliary reagents (chemiluminescence, biochemical, exemption), technical services, management and certification, independent medical laboratories, and more. The company is dedicated to the introduction of diagnostic products and services to the Chinese market.",M&A,314617599,USD,314617599
Kexing Biochem,https://www.crunchbase.com/organization/kexing-biochem,"Biotechnology, Chemical, Manufacturing","Fuyang, Zhejiang, China","Kexing Biochem is an innovative biochemical technology company that manufactures nutritional products, flavors, and fragrances.","90,197",,Active,1996-01-01,year,,,,,For Profit,http://www.kexing-biochem.com,"Kexing Biochem is an innovative biochemical technology company that manufactures nutritional products, flavors, and fragrances.",Early Stage Venture,100000000,CNY,14106561
BIOVALLEY,https://www.crunchbase.com/organization/biovalley,"Biotechnology, Health Care, Medical, Pharmaceutical","Kunming, Yunnan, China",BIOVALLEY is a pharmaceutical company that engages in drug development businesses.,"94,599",,Active,1999-06-13,day,2015-08-11,day,,,For Profit,http://www.biovalley.cn/,"Biovalley manufactures and sells the breviscapine series of drugs. They provide injections, capsules, tablets, dripping pills, erigeron capsules, and soft capsules. They provide solutions for ischemic cardiovascular and cerebrovascular diseases, stroke sequelae, and coronary heart disease treatment.",IPO,150000000,CNY,22328316
Parylene,https://www.crunchbase.com/organization/parylene,"Biotechnology, Chemical, Industrial","Jiading, Shanghai, China",Parylene is a protective coating business that provides coating technology processing services.,"97,654",,Active,1960-01-01,year,,,,,For Profit,http://www.parylene.com.cn/,"Parylene is a protective coating application company that provides coating technology processing services. Their services include coating perylene coating, raw materials, auxiliary materials, and coating equipment. They involve electrical properties, physical and mechanical properties, thermal properties, low temperature and vacuum characteristics, isolation properties, chemical resistance, radiation, resistance to weather changes, biocompatibility, biostability, and lubricity.",Early Stage Venture,55000000,CNY,8149597
Tonghua Dongbao Pharmaceutical,https://www.crunchbase.com/organization/tonghua-dongbao-pharmaceutical,"Biotechnology, Pharmaceutical","Tonghua, Shanxi, China",Tonghua Dongbao Pharma develops and markets recombinant human insulin for the treatment of diabetes.,"102,038",,Active,1985-01-01,year,1994-08-24,day,,,For Profit,http://www.thdb.com/,Tonghua Dongbao Pharma develops and markets recombinant human insulin for the treatment of diabetes.,IPO,283000000,USD,283000000
Longfar,https://www.crunchbase.com/organization/longfar,"Biotechnology, Manufacturing, Pharmaceutical, Sales","Kunming, Yunnan, China",Longfar is a manufacturer of pharmaceutical products.,"109,461",,Active,1967-01-01,day,2017-04-05,day,,,For Profit,http://longfar.cc/,,IPO,72000000,CNY,11239814
Laoken Medical Technology,https://www.crunchbase.com/organization/chengdu-laoken-technology,"Biotechnology, Health Care, Medical Device","Chengdu, Sichuan, China",Laoken Medical Technology is focused on the R&D and production of sterilization and disinfection products.,"118,196",,Active,1998-12-28,day,,,,,For Profit,http://www.laoken.com,"Laoken Medical Technology Co., Ltd. (老肯医疗科技股份有限公司) is a high-tech joint-stock company engaged in the research, development, production, sales and after-sales service of technology products such as air sterilization and disinfection devices, instrument disinfection and sterilization products, and more.  The products and projects of it includes air disinfection and sterilization equipments, medical instrument cleaning processing equipments, medical instrument disinfection and sterilization equipments, and hospital disinfection supply centers.  The business network of Laoken Technology covers 31 provinces, cities and autonomous regions in China and dozens of countries and regions in the world. Laoken Medical Technology Co., Ltd. was established in 1998.",,49970000,CNY,7742528
SHANGHAI JIAODA ONLLY CO LTD,https://www.crunchbase.com/organization/shanghai-jiaoda-onlly-co-ltd,"Biotechnology, Manufacturing","Shanghai, Shanghai, China","Shanghai Jiaoda Onlly Co., Ltd. develops, manufactures, and markets biological products, healthcare food, ginseng products","131,850",$50M to $100M,Active,1990-01-01,year,2001-07-02,day,,,For Profit,http://www.onlly.com.cn,"Shanghai Jiaoda Onlly Co., Ltd. registered in Shanghai Administration for Industry and Commerce on December 24, 1997, it is a joint stock company established by nine promoters and shareholders on the basis of the original Shanghai Jiaotong University Onlly Biological Products Co., Ltd. Promoters includes Shanghai Jiaotong University, Shanghai Dazhong Taxi Co., Ltd., Shanghai Rongbei Industry and Trade Industrial Corporation, Shanghai Xinluda Commercial (Group) Co., Ltd., Shanghai International Co., Ltd., etc.",IPO,509000000,CNY,79544922
APAM,https://www.crunchbase.com/organization/apam-714a,"Biotechnology, Medical, Nutrition, Pharmaceutical","Huangpu, Guangdong, China",APAM is a pharmaceutical company that develops blood products and parenteral nutrition infusion products.,"136,772",,Active,1991-01-01,day,,,,,For Profit,http://www.m-pharma.com.cn/,"APAM is engaged in the research, development, production, and sale of parenteral nutrition preparations and multi-category chemicals. They provide individualized parenteral nutrition products for clinical practice. They offer medical products that include plantain levofloxacin tablets, planching, fluconazole sodium chloride injection, ceftriaxone sodium for injection, and levofloxacin sodium chloride injection.",,53000000,CNY,8071073
Challenge Group,https://www.crunchbase.com/organization/challenge-group-d593,"Animal Feed, Biotechnology, Nutrition","Haidian, Beijing, China",Challenge Group is a biotechnology firm that provides biological fermentation functional feed solutions.,"139,707",,Active,1997-01-01,year,,,,,For Profit,http://www.challenge.com.cn/,"Challenge Group is involved in both domestic and international trade as well as research and development, production, and operation. They made a promise to produce value for both customers and society. They offer functional technology solutions for bio-fermentation. They also produce and supply functional feeds, additives, premixes, fermenters, and animal products through bio-fermentation.",,7500000,USD,7500000
FortuneRock (China),https://www.crunchbase.com/organization/fortunerock-china,"Biopharma, Biotechnology, Health Care","Beijing, Beijing, China","FortuneRock (China) Ltd., a privately held biotechnology and biopharmaceutical company registered in Beijing.","143,020",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,http://fortunerock-china.com,"FortuneRock (China) Ltd., a privately held biotechnology and biopharmaceutical company registered in Beijing. Along with its 3 wholly owned subsidiaries, Tianjin SinoBiotech Ltd., SinoBiotech (Tianjin) Ltd. and Beijing Bio-Fortune Ltd., the group is focused on the discovery, development, and commercialization of novel, patent-protected gene-based recombinant protein drugs with high clinical value for the treatment of life-threatening and debilitating diseases. Currently, the company has one drug in clinical Phase I, one in clinical Phase II, another waiting for approval to enter into clinical Phase I, and several novel drugs in pre-clinical studies, all for different indications.",,24000000,USD,24000000
TOP MEDICINE,https://www.crunchbase.com/organization/top-medicine,"Biotechnology, Health Care, Medical, Pharmaceutical","Deqing, Zhejiang, China",TOP MEDICINE is a pharmaceutical and raw material medicine production company.,"146,390",,Active,1999-07-06,day,2016-06-14,day,,,For Profit,http://www.top-medicine.com/,"Top Medicine is a pharmaceutical company. They produce cosmetic whitening raw materials, acylase, and pharmaceutical intermediates. They commit to the research and development of pharmaceutical products and have a provincial technology research center and a modern multifunctional pilot workshop.",IPO,60565000,CNY,8134467
pudepharma,https://www.crunchbase.com/organization/pudepharma,"Biotechnology, Health Care, Medical, Pharmaceutical","Datong, Shanxi, China","pudepharma is engaged in the research and development, production, and sales of chemical drugs and traditional Chinese medicines","146,498",,Active,1995-09-13,day,,,,,For Profit,http://www.pudepharma.com/,"Pudepharma is a pharmaceutical company. It also engages in the research and development, production, and sale of chemical drugs and medicine compound preparations. It produces pharmaceutical raw materials, raw materials and powder injections, water injection, oral solid preparation, traditional Chinese medicine extraction, and more.",Early Stage Venture,190000000,CNY,28716691
Crystal Beads Tibetan Medicine Group,https://www.crunchbase.com/organization/crystal-beads-tibetan-medicine-group,"Biotechnology, Health Care, Medical, Pharmaceutical","Xining, Qinghai, China",Crystal Beads Tibetan Medicine Group is a pharmaceutical production and distribution company that produces medicines.,"150,396",,Active,1998-05-08,day,2016-08-12,day,,,For Profit,http://www.jingzhuzangyao.com,"Crystal Beads Tibetan Medicine Group is a pharmaceutical production and distribution company that produces medicines. They provide multi-ethnic medicine integration therapy since the medical community has decided that the prescription of 3 to 5 grammes, as documented in the treatise on febrile diseases, has been altered to 30 to 50 grammes due to pollution planting and drug resistance of medicinal materials.",IPO,121000000,CNY,16364132
+3S,https://www.crunchbase.com/organization/3s-9bd1,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Qingpu, Shanghai, China","+3S specializes in the research, development, production and operation of antitoxin and antiserum biological products.","151,091",,Active,1999-11-09,day,2016-02-24,day,,,For Profit,https://www.serum-china.com.cn/,"Serum Biotech is a high-tech enterprise specialized in research, development, production, and sales of antitoxin and antiserum products in China.",IPO,100000000,CNY,14853225
Shanghai Tofflon Science And Technology,https://www.crunchbase.com/organization/shanghai-tofflon-science-and-technology,"Biotechnology, Machinery Manufacturing, Manufacturing, Pharmaceutical","Minhang, Shanghai, China","Shanghai Tofflon Science and Technology designs, produces, and markets pharmaceutical freeze dryer and related systems.","162,413",,Active,1993-12-25,day,2011-02-01,day,,,For Profit,http://www.tofflon.com/,"Shanghai Tofflon Science and Technology is a pharmaceutical equipment supplier. They provide process support, core equipment, integrated systems, and pharma engineering for the pharma and biotech industries. Their products include auto solution preparation systems, aseptic filing lines for ampoules, vials, syringes, and powder, freeze dryers and auto loading systems, barrier systems, and plastic packaging machines.",IPO,,,
Sichuan Neo-Life Stem Cell Biotech,https://www.crunchbase.com/organization/sichuan-neo-life-stem-cell-biotech,"Biotechnology, Health Care, Medical","Chengdu, Sichuan, China",Sichuan Neo-Life Stem Cell Biotech focuses on stem cells and regenerative medicine technology services and product development.,"166,899",,Active,1999-01-01,year,,,,,For Profit,http://www.scscb.com.cn,"Sichuan Neo-Life Stem Cell Biotech focuses on stem cells and regenerative medicine technology services and product development. The company was founded in 1999 and is headquartered in Chengdu City, Sichuan, China.",,31000000,CNY,5000118
Mindray Medical International,https://www.crunchbase.com/organization/mindray-medical-international,"Biotechnology, Health Care, Medical Device","Nanshan, Hunan, China","Mindray Medical International Limited is China's largest medical equipment manufacturer, developing, manufacturing, and marketing.","179,263",,Active,1991-01-01,year,2018-10-16,day,,,For Profit,https://www.mindray.com,"Mindray North America is a company founded on innovation, accompanied by an enduring commitment to customer service and an unwavering dedication to improving patient care. Through the products it manufactures and the service it delivers, Mindray North America is committed to bettering the patient experience. With the acquisition of the Patient Monitoring Division by Mindray Medical International Limited, a new company has emerged as Mindray North America, A Mindray Global Company. The combined strengths of the organizations through our products, service and resources has created an unprecedented opportunity for growth and development. With collective resources totaling approximately 10,000 employees worldwide, the business is well-positioned for a future rich with progress and continued innovation. Mindray North America manufactures products found throughout the hospital, and are largely focused in the areas of anesthesia, emergency medicine and critical care. Medical facilities that count on our products can be found in over 80 countries across the world. Mindray was founded in 1991 in Shenzhen, China, with a mission to deliver high-quality, competitively priced medical devices to make healthcare more accessible and affordable around the world. Over the last 17 years, we have become a leading developer, manufacturer and marketer of medical devices in China with a rapidly growing international presence.  Mindray are expanding our distribution network, sales and sales support staff to bring our products closer to end users. Mindray currently have 29 local sales and service offices in China, as well as sales and service subsidiaries in Amsterdam, Istanbul, London, Mexico City, Moscow, Mumbai, Sao Paulo, Seattle, Toronto and Vancouver.",IPO,,,
Kangnuo,https://www.crunchbase.com/organization/kangnuo,"Biopharma, Biotechnology, Pharmaceutical, Sales","Kaifeng, Henan, China","Kangnuo Pharmaceutical is a biochemical pharmaceutical company that engages in the research and development, production and sales of drugs.","180,715",,Active,1974-01-01,day,,,,,For Profit,http://www.kfkn.com.cn/,"Kangnuo Pharmaceutical offers biopharmaceutical enterprise integrating R&D, production and sales. They develops, produces, and sells NAD series products.",Seed,3000000,CNY,434166
Fenghui Yixue,https://www.crunchbase.com/organization/fenghui-yixue,"Biotechnology, Chemical, Health Care, Medical","Zhangjiang, Shanghai, China","Fenghui Yixue is engaged in independent research, development, production and sales of clinical biochemical reagents.","183,327",$10M to $50M,Active,1997-01-30,day,2014-11-19,day,,,For Profit,http://www.shfenghui.cn/,"Fenghui Yixue is engaged in independent clinical biochemical reagent research, development, production, and sales. is an elevated company that produces medical devices. In addition to other functional departments, there is a marketing company, a research and development department, a production department, and a quality inspection department, among others.",IPO,16500000,CNY,2527280
Wondfo Biotech,https://www.crunchbase.com/organization/wondfo-biotech,"Biotechnology, Health Care, Medical, Medical Device, Software","Huangpu, Guangdong, China",Wondfo Biotech specializes in providing healthcare products and services.,"197,109",,Active,1992-01-01,year,2015-06-30,day,,,For Profit,http://en.wondfo.com.cn,"Wondfo Biotech specializes in providing healthcare products and services. It is a biotech company that develops, manufactures, and markets a variety of rapid diagnostic tests. Its products are used in a clinical test, field test, and personal health management. Founded in 1992, Wondfo Biotech is headquartered in Guangzhou, China.",IPO,,,
Shenrui Bio,https://www.crunchbase.com/organization/shenrui-bio,"Biotechnology, Health Care, Information Technology, Medical","Wuxi Shi, Jiangsu, China",Shenrui Bio focuses on the development of the field of precision medical diagnosis.,"204,908",,Active,1999-08-10,day,,,,,For Profit,http://www.sr-bio.com,"Shenrui Bio is a biological tech enterprise integrating research and development, production, and sales of medical devices and in vitro diagnostic reagents. They also provide screen printing electrode biosensor engineering technology services.",Early Stage Venture,10000000,CNY,1626867
Chuanqi Shipin,https://www.crunchbase.com/organization/chuanqi-shipin,"Biotechnology, Food and Beverage, Health Care","Shanghai, Shanghai, China",Chuanqi Shipin is a food production and biotechnology company.,"211,792",,Active,1991-01-01,day,,,,,For Profit,http://www.cqfood.com.cn/,,,20000000,CNY,3079880
Gan & Lee Pharmaceutical,https://www.crunchbase.com/organization/gan-lee-pharmaceutical-co-ltd,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Beijing, Beijing, China",Gan & Lee pharmaceutical is a Chinese high-tech biopharmaceutical company engaged in the R&D of insulin glargine and insulin lispro.,"214,251",$100M to $500M,Active,1998-01-01,year,2020-06-28,day,,,For Profit,http://www.ganlee.com,"Founded in 1998, Gan & Lee Pharmaceuticals is a high-tech biopharmaceutical company specialized in research, development, production and commercialization of insulin and its analogues, leading in the diabetes market in China.  Since its inauguration, Gan & Lee has been focusing on insulin production. In 1998, Gan & Lee successfully developed the first domestic biosynthetic human insulin, which was evaluated as China’s top 10 scientific and technological breakthroughs by Chinese Academy of Sciences and Engineering. Hitherto Gan & Lee has launched multiple biosimilar insulin analogue products, including the super long-acting insulin glargine Basalin®, the super quick-acting insulin lispro Prandilin, and the pre-mixed insulin analogue Prandilin 25®, all of which have received high reputation from nationwide clinicians and patients, with outstanding efficacy and safety guarantees.",IPO,46462082,USD,46462082
Jiangsu Hengrui Medicine,https://www.crunchbase.com/organization/jiangsu-hengrui-medicine,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Lianyungang, Jiangsu, China","Jiangsu Hengrui Medicine develops, manufactures, and markets a variety of medicines and medical packing materials.","218,132",$1B to $10B,Active,1970-01-01,year,2000-10-18,day,,,For Profit,http://www.hrs.com.cn,"Jiangsu Hengrui Medicine develops, manufactures, and markets a variety of medicines and medical packing materials. The Company's products include anti-tumor medicines, painkillers, anti-infection medicines, aluminum foil, and other related products. Taking the slogan that “Science & Technology for a Better Life”, Hengrui Medicine is dedicated to researching, developing, and promoting innovative medicine with high quality. They help doctors to solve clinical problems, help patients be cured, and help improve the standard of health for all humanity.",IPO,,,
Shanghai Pharmaceutical,https://www.crunchbase.com/organization/shanghai-pharmaceutical-co-ltd,"Biotechnology, Health Care, Pharmaceutical","Shanghai, Shanghai, China",Shanghai Pharmaceutical operates as a pharmaceutical company.,"218,218",,Active,1994-01-01,year,,,,,For Profit,https://www.sphchina.com/index,"Shanghai Pharmaceutical is a vertically-integrated and diversified pharmaceutical group dedicated to providing innovative, safe, and effective drugs against serious and chronic diseases. It is engaged in the research and development, manufacturing, and sale of a broad range of pharmaceutical and healthcare products. It is also involved in the distribution, warehousing, logistics, and other value-added pharmaceutical supply chain solutions and related services to pharmaceutical manufacturers and dispensers, such as hospitals, distributors and retail pharmacies.",,,,
Tiansheng Pharmaceutical,https://www.crunchbase.com/organization/tiansheng-pharmaceutical,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Yushe, Shanxi, China",Tiansheng Pharmaceutical is a manufacturer of gelatin products and Chinese patent medicines.,"224,506",,Active,1955-01-01,day,,,,,For Profit,http://www.sxtszy.com,,Seed,3000000,CNY,482919
Huadong Medicine,https://www.crunchbase.com/organization/huadong-medicine,"Biotechnology, Emergency Medicine, Health Care, Manufacturing","Shanghai, Shanghai, China","Huadong Medicine is a manufacturer and seller of antibiotics, proprietary Chinese medicines, and synthetic drugs.","225,250",,Active,1993-03-31,day,2000-01-28,day,,,For Profit,http://www.eastchinapharm.com/,"Huadong Medicine is a pharmaceutical company. They engage in the research and development, production, and sales of specialty medicines, chronic disease medicines, and other medicines. They develop and manufacture a variety of microbial drugs, and built a key technology system for microbial product development and production.",IPO,,,
