Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Scinai Immunotherapeutics,https://www.crunchbase.com/organization/biondvax,"Biotechnology, Health Care, Information Technology","Ness Ziona, HaMerkaz, Israel",Scinai Immunotherapeutics is an innovative biopharmaceutical company.,"13,107",$1M to $10M,Active,2003-01-01,year,2023-09-07,day,,,For Profit,http://biondvax.com,"Scinai Immunotherapeutics is a biopharmaceutical company that focuses on research and development, manufacturing, and commercialization of innovative inflammation and immunology (I&I) biological products primarily for the treatment of autoimmune and infectious diseases.",IPO,56509089,USD,56509089
MeMed,https://www.crunchbase.com/organization/memed,"Biotechnology, Health Care, Health Diagnostics, Medical","Tirat Carmel, Hefa, Israel","MeMed Diagnostics is a personalized diagnostics company, focused on preventing antibiotics misuse.","13,577",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,http://www.me-med.com,"MeMed Diagnostics is a personalized diagnostics company founded in 2009.  They are here to improve patient care, empower physicians, and lower health-care costs through rapid and actionable diagnostics for infectious diseases. Their main focus is preventing antibiotics misuse. Antibiotics are the most prescribed class of drugs worldwide with a global market of 25-30 billion $US. Up to 70% of antibiotics are estimated to be prescribed inappropriately, making them the most misused drug class in the world. Antibiotics misuse leads to ineffective treatment, emergence of resistant strains of bacteria, and is estimated to cost healthcare systems worldwide tens of billions of dollars annually. Their platform, the ImmunoDx™, leverages the world’s most accurate diagnostic system for differentiating bacteria from viruses, crafted by nature, the body’s immune system. ImmunoDx™ combines proprietary biomarkers, algorithms, and clinical know-how to identify the source of infection (virus vs bacteria, bacterial spectrum), by decoding the immune system`s differential response to different pathogens. This unique approach enables ImmunoDx™ to address some of the major challenges facing currently available diagnostics for infectious diseases.",,172953603,USD,172953603
Groundwork BioAg,https://www.crunchbase.com/organization/groundwork-bioag,"Agriculture, Biotechnology, Farming, Manufacturing, Sustainability","Ra'anana, HaMerkaz, Israel","Develop, manufacture and commercialize mycorrhizal inoculants for mainstream agriculture","13,693",$1M to $10M,Active,2014-04-01,day,,,,,For Profit,http://www.groundworkbioag.com/,"Groundwork develops, manufactures and commercializes mycorrhizal inoculants for mainstream agriculture. Their customers achieve significantly higher crop yields, while reducing their environmental impact and saving money on agricultural inputs.",Early Stage Venture,30080000,USD,30080000
InspireMD,https://www.crunchbase.com/organization/inspiremd-inc,"Biopharma, Biotechnology, Health Care, Medical Device","Tel Aviv, Tel Aviv, Israel","InspireMD is a medical device company focusing on the development and commercialization of its proprietary stent system technology, MGuard.","13,797",$1M to $10M,Active,2005-01-01,year,2011-04-21,day,,,For Profit,http://www.inspiremd.com/en/,"InspireMD is an innovative medical device company focusing on the development and commercialization of its proprietary stent system technology, MGuard. The company intends to apply its technology to develop products used in interventional cardiology and other vascular procedures. InspireMD’s mission is to utilize its proprietary technology to make its products the industry standard for stents and to provide a superior solution to the key clinical issues of current stenting: embolic showers, restenosis, and late stent thrombosis. InspireMD intends to pursue applications of its innovative technology both for bare metal and drug eluting stents in coronary, carotid and peripheral artery procedures.",IPO,207232945,USD,207232945
CytoReason,https://www.crunchbase.com/organization/cytoreason,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Tel Aviv, Tel Aviv, Israel",CytoReason develops a cell-centered computational model of the human body designed to discover complex patterns in biological data.,"14,105",$10M to $50M,Active,2016-09-01,day,,,,,For Profit,http://www.cytoreason.com,"CytoReason develops a cell-centered computational model of the human body designed to discover complex patterns in biological data. The company collects proprietary data from pharma companies and uses it to simulate human diseases tissue by tissue, cell by cell. With CytoReason’s massive database and AI-led platform, pharma and biotech companies identify new opportunities, shorten trial phases, reduce development costs and increase the likelihood of approval.",,20000000,USD,20000000
IceCure Medical,https://www.crunchbase.com/organization/icecure-medical,"Biotechnology, Health Care, Health Diagnostics, Oncology","Caesarea, Hefa, Israel",IceCure is a medical device company focusing on minimally-invasive tumor therapy for women’s health and interventional oncology.,"14,548",$1M to $10M,Active,2006-01-01,year,2019-09-06,day,,,For Profit,http://icecure-medical.com,"IceCure Medical is a medical device company setting new standards in minimally-invasive tumor therapy for women’s health and interventional oncology. Founded in 2006 to advance the treatment of cancerous tumors, IceCure’s core technology is based on cryoablation. Its proprietary third-generation technology uses freezing temperatures (liquid nitrogen) to effectively destroy tumors safely, quickly, and painlessly, without the need for surgery. Commercially available in the U.S.A., Europe, Hong-Kong, Thailand, Singapore and South- Central America, its flagship system, ProSense™, uses ultrasound imaging to guide a small probe (thin hollow needle) into the tumor. The easy-to-use ProSense™ cryoablation procedure enables full physician control and can be performed in less than 30 minutes in the comfort of a doctor’s office. As a proven solution for the treatment of fibroadenomas (benign breast tumors), the ProSense system is also indicated for use in the fields of general surgery, oncology, gynecology and urology.",IPO,62500000,USD,62500000
Entera Bio,https://www.crunchbase.com/organization/entera-bio,"Biopharma, Biotechnology, Pharmaceutical","Jerusalem, Yerushalayim, Israel",Entera Bio is a clinical-stage biopharmaceutical company focused on the development and commercialization of a novel drug delivery platform.,"14,848",Less than $1M,Active,2010-01-01,day,2020-07-31,day,,,For Profit,http://www.enterabio.com,"Entera Bio is developing novel oral drugs by utilizing its proprietary cutting edge delivery technology This technology protects large molecules and peptides in the GI tract. Oral drug delivery is the most straight forward and user friendly approach to medical treatment. Entera Bio has key personnel with the relevant know how, experience and networks working together to enable rapid development of its products. The company has an experienced management team with more than 50 years of combined drug development experience.",IPO,30422944,USD,30422944
Eleven Therapeutics,https://www.crunchbase.com/organization/eleven-therapeutics,"Biotechnology, Medical, Product Research, Therapeutics","Tel Aviv, Tel Aviv, Israel",Eleven Therapeutics is a research firm that uses the power of RNAi technology to help create therapeutics.,"15,083",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.eleventx.com/,"Eleven Therapeutics is a biotechnology company at the forefront of the artificial intelligence revolution in medicinal nucleic acids. The new generation of RNAi therapies is introduced by merging artificial intelligence, parallel functional testing, and combinatorial chemistry. SCSI-RNA is a programmable molecule that can be used to target any disease or biological target of interest.",Seed,26297395,USD,26297395
ProFuse Technology,https://www.crunchbase.com/organization/profuse-technology,"Alternative Protein, Biotechnology, Meat and Poultry","Qiryat Shmona, HaZafon, Israel",ProFuse Technology revolutionizes cultured meat production.,"15,312",,Active,2021-01-01,year,,,,,For Profit,https://profuse-tech.com,"ProFuse Technology revolutionizes cultured meat production by shortening it duration, improving the meat quality and increasing yields.",Seed,3750000,USD,3750000
Nucleix,https://www.crunchbase.com/organization/nucleix,"Biotechnology, Health Care, Information Technology, Manufacturing, Medical Device, Personal Health","Rehovot, HaMerkaz, Israel","Nucleix develops, manufactures, and markets non-invasive molecular cancer diagnostic tests.","15,589",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://nucleix.com,"Nucleix develops, manufactures, and markets non-invasive molecular cancer diagnostic tests. Its sensitive and specific tests are based on identification of subtle changes in methylation patterns.  Nucleix offers a urine test for monitoring of bladder cancer called Bladder EpiCheck and a blood test for early detection of lung cancer called Lung EpiCheck. Adam Wasserstrom, Danny Frumkin, and Elon Ganor founded it in 2008, with its headquarters in Rehovot in Israel.",,82986064,USD,82986064
Rapid Medical,https://www.crunchbase.com/organization/rapid-medical,"Biotechnology, Health Care, Medical, Medical Device","Yoqne`am `illit, HaZafon, Israel",is to develop safe and effective neurovascular medical devices that are beneficial to patients and meet physicians' needs,"15,995",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.rapid-medical.com/,"their mission is to develop safe and effective neurovascular medical devices that are beneficial to patients and meet physicians' needs. They are committed to advancing patient care by providing the most reliable, easiest to use and highest quality products supported by proven clinical data. Rapid Medical is located at the northern part of Israel between the Carmel Mountain and the hills of Ramot Menashe.",Late Stage Venture,79000000,USD,79000000
PolyPid,https://www.crunchbase.com/organization/polypid,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Petah Tiqva, HaMerkaz, Israel",PolyPid offers a technology platform that enables a controlled and prolonged release of any active pharmaceutical ingredients (API).,"16,063",$1M to $10M,Active,2008-01-01,year,2020-06-30,day,,,For Profit,http://www.polypid.com,"PolyPid is a development stage  company that has developed a platform technology for the healthcare industry that enables a controlled and prolonged release of any active pharmaceutical ingredients (API). PolyPid’s technology combines polymers and lipids, enabling small-and-large API entrapment in degradation and hydration protected environments, regardless of their chemical or physical characteristics. PolyPid allows the release of the API from the reservoir at pre-determined rates of up to several months, with a constant release rate (zero-order kinetics). The flexibility of this innovative technology enables local administration of compounds across numerous therapeutic classes for several applications.",IPO,139802416,USD,139802416
Prilenia,https://www.crunchbase.com/organization/prilenia,"Biotechnology, Health Care, Life Science, Pharmaceutical","Herzliya, Tel Aviv, Israel",Prilenia is a clinical-stage biotech company that develops novel treatments for neurodegenerative and neurodevelopmental disorders.,"16,850",Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.prilenia.com,"Prilenia is a clinical-stage biotech company that develops novel treatments for neurodegenerative and neurodevelopmental disorders. Its lead asset is Pridopidine, a n oral drug candidate with an established safety profile and potential in multiple movement disorders and neurodegenerative diseases affecting adults and children. The company was founded in 2018 and is based in Israel, the Netherlands, and Boston.",Early Stage Venture,105500000,USD,105500000
Imagene AI,https://www.crunchbase.com/organization/imagene-ai,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics","Tel Aviv, Tel Aviv, Israel","Imagene provides AI-based molecular testing for cancer, detecting in real-time, a broad range of cancerous biomarkers from the biopsy image","16,858",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://imagene-ai.com,"Imagene AI provides AI-based molecular testing for cancer, leveraging the patient's histological data for personalized therapy. Our mission at Imagene is to assist cancer patients in receiving the optimal treatment medicine can offer by leveraging AI to detect, in real-time, a broad range of cancerous biomarkers and genomic insights from the biopsy image alone. By doing so, Imagene overcomes economical, logistical, and technological barriers to reach the full potential of precision medicine for cancer patients. Through collaborations with top-tier medical centers and pharmaceutical companies, Imagene is revolutionizing molecular screening for both clinical practice and research. Our success derives from our cutting-edge technology and talented multidisciplinary team of data scientists, biologists, software engineers, and medical experts.",Early Stage Venture,21500000,USD,21500000
Biobeat,https://www.crunchbase.com/organization/biobeat,"Biotechnology, Data Collection and Labeling, Health Care, Medical Device, Wearables","Tel Aviv, Tel Aviv, Israel",Biobeat is a med-tech company that develops remote patient monitoring and data collection tool.,"17,577",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://www.bio-beat.com,"Biobeat develops a wearable device for continuous, noninvasive, accurate, medical-grade monitoring of vital signs that include blood pressure, oxygen saturation, respiratory rate, heart rate, consciousness, cardiac output, stroke volume, body temperature, steps, and sweat. Its wearable device automatically uploads the recorded data to a smartphone-based application and to the cloud, where the application can monitor it remotely. Caretakers can intervene if needed, and users can receive alerts directly from the app. This provides caretakers with an important tool to assist in disease management and optimize clinical outcomes. The Biobeat system also facilitates remote monitoring of patients with a variety of medical issues. Ultimately, this solution allows patients to be treated in their homes. It can monitor stationary patients as well as those who perform outdoor activities. In 2018, Biobeat received FDA 510K clearance (K181006) for its monitoring system and partnered with DRIVe, a division of the Biomedical Advanced Research and Development Authority, to develop a wearable monitoring device that diagnoses the flu and infections before any symptoms appear. In August 2019, Biobeat received 510K FDA clearance for its patch and watch.",Early Stage Venture,8000000,USD,8000000
V-Wave,https://www.crunchbase.com/organization/v-wave,"Biotechnology, Health Care, Medical, Medical Device","Caesarea, Hefa, Israel",V Wave develops an implant for the treatment of congestive heart failure.,"18,024",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://vwavemedical.com/,"V-Wave Ltd. is a privately held company with offices in Israel and the US. The company is focused on developing percutaneous implantable devices for treating patients with Chronic Heart Failure (HF). V-Wave’s vision is to help patients who remain with disabling symptoms or need hospitalization despite optimized medical treatment. V-Wave has developed a proprietary interatrial shunt intended to relieve symptoms, reduce hospitalization, increase exercise capacity and improve the overall quality of life. The original concept and development started in Israel with a talented team of engineers and medical scientists. The company’s senior management has decades of experience successfully developing, clinically testing and bringing to market multiple implantable cardiovascular devices.",Late Stage Venture,226000000,USD,226000000
Phytolon,https://www.crunchbase.com/organization/phytolon,"Biotechnology, Food and Beverage, Organic","Yoqne`am `illit, HaZafon, Israel",Phytolon offers natural food colors in high quality at low costs.,"18,205",,Active,2018-01-01,year,,,,,For Profit,https://www.phytolon.com,"Phytolon revolutionizes the way food colors are produce, by Leveraging a novel and sustainable technology for production of healthy food colors in high quality at low costs. Phytolon's mission is to exploit scientific advancement promote human health and environmental sustainability",,20067420,USD,20067420
SciSparc,https://www.crunchbase.com/organization/therapix-biosciences,"Biotechnology, Cannabis, Medical","Giv'atayim, Tel Aviv, Israel","SciSparc is a specialty, clinical-stage pharmaceutical company focusing on the development of cannabinoid-based treatments.","18,737",$1M to $10M,Active,2014-01-01,year,2021-12-22,day,,,For Profit,https://investor.scisparc.com,"SciSparc Ltd. is a specialty clinical-stage pharmaceutical company led by an experienced team of senior executives and scientists. Our focus is creating and enhancing a portfolio of technologies and assets based on cannabinoid pharmaceuticals. With this focus, the company is currently engaged in the following drug development programs based on tetrahydrocannabinol (THC) and/or non-psychoactive cannabidiol (CBD): THX-110 for the treatment of Tourette syndrome and for the treatment of obstructive sleep apnea; THX-160 for the treatment of pain; and THX-210 for the treatment of autism spectrum disorder and epilepsy.",M&A,24475079,USD,24475079
Quris,https://www.crunchbase.com/organization/quris-technologies,"Artificial Intelligence (AI), Biotechnology, Health Care, Pharmaceutical, Robotics","Tel Aviv, Tel Aviv, Israel",Quris provides an artificial intelligence platform that predicts which drug candidates will safely work in humans.,"18,886",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.quris.ai/,"Quris Technologies is a bio-AI clinical-prediction platform is being developed to assure the safety and efficacy of medications. The company provides a fully automated, self-training AI platform accurately predicts clinical safety and efficacy for novel drugs faster and more cost-effectively while minimizing animal testing, allowing pharma companies to avoid the enormous risks and costs of failed clinical trials and end the reliance on ineffective animal testing. Quris Technologies was established in 2019 by Isaac Bentwich in Tel Aviv, Israel.",Seed,37000000,USD,37000000
BiolineRx,https://www.crunchbase.com/organization/biolinerx,"Biotechnology, Medical Device, Oncology, Therapeutics","Jerusalem, Yerushalayim, Israel",BioLineRx is a late clinical-stage biopharmaceutical development company that focuses on oncology.,"19,446",Less than $1M,Active,2003-01-01,year,2011-08-05,day,,,For Profit,http://biolinerx.com,"BioLineRx is a clinical-stage, publicly traded (NASDAQ/ TASE: BLRX) biopharmaceutical development company based in Jerusalem, Israel. The Company develops products suitable for the pharmaceutical market satisfying an unmet medical need or exhibiting advantages over current therapies.",IPO,221740000,USD,221740000
OncoHost,https://www.crunchbase.com/organization/oncohost,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Binyamina, Hefa, Israel",OncoHost is a clinical-stage biotechnology company developing personalized strategies to increase the success of cancer therapy.,"19,999",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,http://oncohost.com,"OncoHost is a clinical-stage biotechnology company developing personalized strategies to increase the success of cancer therapy. The company utilizing proprietary proteomic analysis, we aim to understand the patient's unique response to therapy and overcome one of the major obstacles in clinical oncology today's resistance to therapy. Based on robust scientific infrastructure and a strong IP position, OncoHost is launching an extensive clinical program with leading academic and clinical partners. OncoHost's platform analyzes proteomic changes in blood samples to monitor the dynamics of biological processes induced by the patient in response to given cancer therapy. Response Profiling also identifies potential drug targets, advancing the development of novel therapeutic strategies.OncoHost's profiling platform offers a new layer of information, enabling early identification of non-responsiveness to cancer treatments and the discovery of new targets to overcome treatment resistance. OncoHost was founded in 2017 and is headquartered in Binyamina, Israel.",Late Stage Venture,52560000,USD,52560000
Trendlines Group,https://www.crunchbase.com/organization/trendlines-group,"AgTech, Angel Investment, Banking, Biotechnology, Impact Investing, Life Science, Medical Device","Misgav, HaZafon, Israel","Trendlines Group invents, discovers, invests in, and incubates innovation-based medical and agrifood technologies.","20,285",$1M to $10M,Active,1993-01-09,day,2015-12-04,day,,,For Profit,http://www.trendlines.com,"Trendlines Group invents, discovers, invests in, and incubates innovation-based medical and agrifood technologies. Trendlines invests principally through medical and agrifood incubators in Israel and in Singapore, its in-house innovation center, Trendlines Labs, and its Funds - the Trendlines Agrifood Fund and the Bayer Trendlines Ag Innovation Fund. The company was founded in 1993 and is headquartered in Misgav, Israel.",IPO,85196090,USD,85196090
1E Therapeutics,https://www.crunchbase.com/organization/1e-therapeutics,"Alternative Medicine, Biotechnology, Medical, Therapeutics","Rehovot, HaMerkaz, Israel","1E Therapeutics is a breakthrough, drug development company.","20,962",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.1etx.com,"1E Therapeutics is a breakthrough, drug development company creating RNA-targeting therapeutics based on a proprietary drug design platform.",Seed,120000000,USD,120000000
BIOMx,https://www.crunchbase.com/organization/biomx-inc,"Biotechnology, Health Care, Therapeutics","Ness Ziona, HaMerkaz, Israel",BIOMx is a microbiome therapeutics company developing synbio phage therapies to eradicate harmful bacteria in chronic diseases.,"21,016",Less than $1M,Active,2015-01-01,year,2019-03-13,day,,,For Profit,http://biomx.com,"BiomX discovers and develops innovative microbiome therapeutics. The Company's mission is to develop novel therapeutics for preventing and treating diseases in which microbiome imbalances have been implicated. BiomX's microbiome modulation technologies are based on the cutting-edge innovative research of its scientific collaborators: Professor Rotem Sorek, PhD and Dr. Eran Elinav, MD, PhD both of the Weizmann Institute of Science and Professor Timothy K. Lu, MD, PhD of the Massachusetts Institute of Technology.",IPO,81500000,USD,81500000
Protalix BioTherapeutics,https://www.crunchbase.com/organization/protalix-biotherapeutics,"Biotechnology, Manufacturing, Pharmaceutical, Therapeutics","Carmiel, HaZafon, Israel",Protalix is a biopharmaceutical company that is revolutionizing the development and manufacturing of recombinant therapeutic proteins.,"22,827",$10M to $50M,Active,1994-01-01,year,2010-11-11,day,,,For Profit,http://www.protalix.com,"Protalix is a biopharmaceutical company that is revolutionizing the development and manufacturing of recombinant therapeutic proteins through its ProCellEx® plant cell-based protein expression system. Using ProCellEx, Protalix is focused on the development and commercialization of a proprietary pipeline of novel and biosimilar proteins that target large, established pharmaceutical markets and that rely upon known biological mechanisms of action. Protalix’s initial commercial focus is on complex therapeutic proteins for the treatment of genetic disorders, such as Gaucher disease and Fabry disease. Protalix is also advancing additional recombinant biopharmaceutical drug development programs, including a TNF inhibitor for inflammatory diseases. Protalix’s pipeline is led by ELELYSO™(taliglucerase alfa for injection), which received approval from the U.S. Food and Drug Administration on May 1, 2012. ELELYSO is the first FDA-approved plant cell-based recombinant therapeutic protein. Protalix has partnered with Pfizer for worldwide development and commercialization of ELELYSO, excluding Israel, where Protalix has retained full rights. Marketing applications for taliglucerase alfa have been submitted for Europe, Israel, Brazil and Australia, with additional regulatory submissions in progress.",IPO,159900000,USD,159900000
Beaconcure,https://www.crunchbase.com/organization/beaconcure,"Biotechnology, Health Care","Tel Aviv, Tel Aviv, Israel",Beaconcure develops an automated solution supported by ML for clinical data validation.,"23,718",,Active,2016-01-01,day,,,,,For Profit,http://beaconcure.com/,Beaconcure develops an automated solution supported by ML for clinical data validation. It is designed to support regulatory submissions in drug development.,Early Stage Venture,16040000,USD,16040000
Amai Proteins,https://www.crunchbase.com/organization/amai-proteins,"Biotechnology, Food and Beverage","Rehovot, HaMerkaz, Israel","Amai Proteins, the tasty Designer Protein company makes the 1st healthy, tasty, sustainable & cost-effective sweetener.","25,872",Less than $1M,Active,2016-12-01,month,,,,,For Profit,https://www.amaiproteins.com/,Amai Proteins ('Amai' is 'sweet' in Japanese) is transforming the food and beverage industry by presenting healthy and tasty protein ingredients for everyday use. The Designer Protein Company first focus is Sweet Designer Proteins as sugar substitutes. Amai is taking sweet proteins found in the equatorial belt and is applying Agile Integrative Computational Protein Design (AI-CPD) and fermentation to make the proteins fit for the mass food market.,,13715000,USD,13715000
101 Therapeutics,https://www.crunchbase.com/organization/101-therapeutics,"Biopharma, Biotechnology, Life Science, Medical, Pharmaceutical, Therapeutics","Tel Aviv, Tel Aviv, Israel",101 Therapeutics is a clinical stage pharma company curing infectious diseases by targeting the pathology not the the pathogen.,"26,373",,Active,2020-01-01,year,,,,,For Profit,https://101therapeutics.com,"101 Therapeutics is a Phase II pharmaceutical company on a mission to cure infectious diseases by targeting the pathology not the the pathogen. After a successful Phase I safety trial, 101 Therapeutics is conducting a Phase II efficacy trials for its targeted COVID-19 therapy.",Early Stage Venture,15000000,USD,15000000
