Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Assertio,https://www.crunchbase.com/organization/depomed,"Biotechnology, Health Care, Health Diagnostics, Life Science, Medical, Pharmaceutical","Lake Forest, Illinois, United States",Assertio is a pharmaceutical company focused on developing and commercializing products to treat pain and other.,"8,096",$50M to $100M,Active,1995-01-01,year,1997-11-05,day,,,For Profit,https://www.assertiotx.com,"Assertio is a specialty pharmaceutical company focused on developing and commercializing products to treat pain and other central nervous system conditions. The company was founded in 1995 and has established itself by developing and incorporating promising technology into differentiated therapeutic products, taking those products through clinical approval, and building a strong market presence. The company currently markets four FDA-approved products, Gralise (gabapentin) tablets for the management of Postherpetic Neuralgia (PHN), Cambia (diclofenac potassium for oral solution) for the acute treatment of migraine attacks with or without aura in adults 18 years of age or older, Zipsor (diclofenac potassium) liquid-filled capsules for relief of mild to moderate acute pain, and Lazanda (fentanyl) nasal spray CII for the management of breakthrough pain in cancer patients. See Important Safety Information for Gralise, Cambia, Zipsor, and Lazanda.",IPO,1006000000,USD,1006000000
Prometheus Biosciences,https://www.crunchbase.com/organization/prometheus-laboratories,"Biotechnology, Health Diagnostics, Pharmaceutical, Therapeutics","San Diego, California, United States",Prometheus Biosciences develops and commercializes pharmaceutical and diagnostic products to help physicians individualize patient care.,"8,272",$1M to $10M,Active,1995-01-01,year,2021-03-11,day,,,For Profit,https://www.prometheusbiosciences.com,"Prometheus Biosciences, Inc., former Prometheus Laboratories, Inc., a specialty pharmaceutical company, engages in developing and commercializing novel pharmaceutical and diagnostic products to help physicians individualize patient care. It markets and promotes Entocort EC, a glucocorticosteroid, which is indicated for the induction and maintenance of clinical remission in mild to moderately active Crohn's disease involving the ileum and/or the ascending colon. It has an agreement to acquire rights to LOTRONEX tablets, which is used in female patients with diarrhea-predominant irritable bowel syndrome; and an agreement to develop and commercialize COLAL-PRED, a development-stage product for the treatment of gastrointestinal diseases or other applications. The company also sells other branded drugs, including Imuran for use as an adjunct for the prevention of rejection in kidney transplantation and the management of active rheumatoid arthritis, Helidac Therapy for use together with an H2 antagonist for the eradication of helicobacter pylori bacteria, and Ridaura for the management of rheumatoid arthritis. In addition, Prometheus Laboratories sells a generic formulation of mercaptopurine, which is approved as maintenance therapy for acute lymphatic leukemia as part of a combination regimen through third-party distributors. Further, it provides diagnostic testing services, including specific immunoassays to detect and differentiate diseases, pharmacogenetic testing, and drug metabolite monitoring; and tests that assist physicians in using and monitoring thiopurine drugs and the detection, diagnosis, or treatment of celiac disease, lactose intolerance, and other related disorders. Prometheus Laboratories, Inc. was founded in 1995 and is headquartered in San Diego, California.",M&A,451839507,USD,451839507
Zynex,https://www.crunchbase.com/organization/zynex,"Biotechnology, Electronics, Health Care, Manufacturing, Medical, Medical Device","Englewood, Colorado, United States","Zynex engineers, manufactures, markets and sells its own design of medical devices in three subsidiaries.","8,646",$50M to $100M,Active,1996-01-01,year,2000-06-16,day,,,For Profit,https://www.zynex.com,"Zynex engineers, manufactures, markets and sells its own design of medical devices in three subsidiaries. Zynex Medical is a provider of electrotherapy products for home use, Zynex Monitoring Solutions develops products for cardiac monitoring for use in hospitals and Zynex NeuroDiagnostics develops devices for EMG and EEG diagnostic purposes in the neurology clinic markets. Zynex Medical's product line is fully developed, FDA-cleared, commercially sold, and has been developed to uphold the Company's mission of improving the quality of life for patients suffering from impaired mobility due to stroke, spinal cord injury, or debilitating and chronic pain.",IPO,53700000,USD,53700000
Vaccinex,https://www.crunchbase.com/organization/vaccinex,"Biotechnology, Clinical Trials, Health Care, Oncology","Rochester, New York, United States",Vaccinex is a biotechnology company engaged in the development of novel therapeutic antibodies for neurodegenerative disorders and oncology.,"9,422",Less than $1M,Active,1997-01-01,year,2018-08-09,day,,,For Profit,http://www.vaccinex.com/,"Vaccinex has developed an antibody discovery platform that enables efficient mammalian cell-based expression for expression of large and diverse libraries of high affinity, full-length human monoclonal antibodies on the surface envelope of a mammalian virus and the cell surface membrane of the infected cell. This allows them to combine the advantages of virus panning and cell sorting into one seamless selection process. This technology enables the rapid selection of 1010 antibody combinations and thus selection of high affinity leads with varied frameworks that recognize multiple epitopes.  It is based in Rochester, New York.",IPO,79199915,USD,79199915
BioMarin Pharmaceutical,https://www.crunchbase.com/organization/biomarin-pharmaceutical,"Biotechnology, Developer Platform","San Rafael, California, United States",BioMarin develops and commercializes innovative biopharmaceuticals for serious diseases and medical conditions.,"9,494",$100M to $500M,Active,1997-03-01,month,1999-07-23,day,,,For Profit,https://www.biomarin.com,"BioMarin develops and commercializes innovative biopharmaceuticals for serious diseases and medical conditions. The company's product portfolio comprises three approved products and multiple clinical and pre-clinical product candidates. Approved products include NaglazymeÂ® (galsulfase) for mucopolysaccharidosis VI (MPS VI), a product wholly developed and commercialized by BioMarin; AldurazymeÂ® (laronidase) for mucopolysaccharidosis I (MPS I), a product which BioMarin developed through a 50/50 joint venture with Genzyme Corporation; and KuvanÂ® (sapropterin dihydrochloride) Tablets, for phenylketonuria (PKU), developed in partnership with Merck Serono, a division of Merck KGaA of Darmstadt, Germany.",IPO,585800000,USD,585800000
Simulations Plus,https://www.crunchbase.com/organization/simulations-plus,"Biotechnology, Computer, Data Mining, Enterprise Software, Information Technology, Life Science, Software","Lancaster, California, United States","Simulations Plus is a developer of Absorption, Distribution, Metabolism, Excretion and Toxicity (ADMET).","9,558",$10M to $50M,Active,1996-01-01,year,1997-06-20,day,,,For Profit,http://www.simulations-plus.com,"Simulations Plus is a developer of Absorption, Distribution, Metabolism, Excretion and Toxicity (ADMET) and Physiologically-Based Pharmacokinetic (PBPK) modeling and simulation software for the pharmaceutical and biotechnology, generics, chemical, cosmetic, and food ingredient industries today. Our software allows pharmaceutical scientists to predict certain key potential endpoints and dynamics, in silico, thereby reducing research & development costs and helping clients make better projects decisions... sooner. Founded in 1996, Simulations Plus employs over 60 employees and is publicly-traded on the NASDAQ stock exchange (ticker symbol = SLP).Our headquarters are based in Lancaster, California, with our pharmacometrics consulting team located in Buffalo, New York. Trusted distributors handle sales and scientific support in Asian territories. 19 of the top 20 pharmaceutical companies, plus numerous mid- and small-sized companies and all major regulatory agencies, license our modeling & simulation technology.",IPO,1700000,USD,1700000
Acumen Pharmaceuticals,https://www.crunchbase.com/organization/acumen-pharmaceuticals,"Biotechnology, Health Diagnostics, Therapeutics","Carmel, Indiana, United States",Acumen is developing targeted therapies for the safe and effective treatment of Alzheimer’s Disease and related neurodegenerative diseases.,"10,426",$1M to $10M,Active,1996-01-01,year,2021-06-30,day,,,For Profit,http://www.acumenpharm.com,"Acumen is a clinical-stage biopharmaceutical company developing a novel disease-modifying approach to target amyloid-beta oligomers, (AβOs), which Acumen believes to be a key underlying cause of Alzheimer’s disease, or AD. Acumen is currently focused on advancing a targeted immunotherapy drug candidate, ACU193, to establish proof of mechanism in early AD patients. Acumen initiated its Phase 1 clinical trial of ACU193 in the second quarter of 2021 with the objective to evaluate its safety and tolerability and explore its pharmacokinetics and target engagement. This trial is currently enrolling patients with mild cognitive impairment and mild dementia due to AD. ACU193 Phase 1 data intended to evaluate safety and tolerability and demonstrate clinical proof of mechanism are expected by year end 2022.",IPO,295100000,USD,295100000
Lexicon Pharmaceuticals,https://www.crunchbase.com/organization/lexicon-pharmaceuticals,"Bioinformatics, Biotechnology, Medical, Pharmaceutical","The Woodlands, Texas, United States",Lexicon Pharmaceuticals is a biopharmaceutical company that discovers and develops precise medicines for human disease.,"10,789",$100M to $500M,Active,1995-01-01,year,1998-02-20,day,,,For Profit,http://www.lexpharma.com,"Lexicon Pharmaceuticals, Inc. (formerly Lexicon Genetic) a biopharmaceutical company, focuses on the discovery and development of pharmaceutical products for the treatment of human disease, including immunology, metabolism, cardiology, and ophthalmology. The company's drug candidates include LX1031, which has completed Phase II clinical trials for the treatment of irritable bowel syndrome and other gastrointestinal disorders; LX4211 that has completed Phase II clinical trials to treat type 2 diabetes; LX2931, which is in Phase II clinical trials for the treatment of rheumatoid arthritis and other autoimmune diseases; and LX1032 that has completed Phase II clinical trials to treat the symptoms associated with carcinoid syndrome. It also has a preclinical development drug candidate, LX7101, for the treatment of glaucoma. The company has drug discovery alliances with Bristol-Myers Squibb Company; Genentech, Inc.; N.V. Organon; and Takeda Pharmaceutical Company Limited. It also has drug development financing collaboration with Symphony Icon; collaboration agreement with Taconic Farms, Inc.; and an alliance with Nuevolution A/S, which provides access to Nuevolution's Chemetics platform chemistry technology.",IPO,563617910,USD,563617910
Impulse Dynamics,https://www.crunchbase.com/organization/impulse-dynamics,"Biotechnology, Hospital, Medical, Medical Device","Marlton, New Jersey, United States",Impulse Dynamics is a medical device company offering innovative solutions for the treatment of chronic heart failure.,"11,042",$10M to $50M,Active,1996-01-01,year,,,,,For Profit,http://www.impulse-dynamics.com,Impulse Dynamics is a medical device company offering innovative solutions for the treatment of chronic heart failure. Its CCM® therapy is specifically designed to improve the contraction of the heart to deliver more oxygen-rich blood to the body. The therapy is a safe and effective minimally invasive treatment option for millions of heart failure patients who otherwise have few or no effective options available to them.,,407635181,USD,407635181
ANI Pharmaceuticals,https://www.crunchbase.com/organization/ani-pharmaceuticals,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Baudette, Minnesota, United States","ANI Pharmaceuticals manufactures oral solid dose products, as well as liquids and topicals.","11,087",$50M to $100M,Active,1996-08-29,day,2000-03-10,day,,,For Profit,http://www.anipharmaceuticals.com,"ANI Pharmaceuticals is a specialty pharmaceuticals industry that develops, manufactures and markets top-quality prescription pharmaceuticals, made in the U.S.A. ANI manufactures oral solid dose products, as well as liquids and topicals, including narcotics and those that must be manufactured in a fully contained environment due to their potency and/or toxicity. ANI also performs contract manufacturing for other pharmaceutical companies.",M&A,275000000,USD,275000000
Intarcia Therapeutics,https://www.crunchbase.com/organization/intarcia-therapeutics,"Biotechnology, Health Care, Health Diagnostics, Medical Device, Personal Health","Hayward, California, United States",Intarcia Therapeutics develops therapies for diseases that require long-term chronic treatment.,"11,615",$10M to $50M,Active,1997-01-01,year,2023-08-30,day,,,For Profit,http://www.intarcia.com,"Intarcia Therapeutics is a biopharmaceutical company that develops therapies for diseases that require long-term chronic treatment. It offers DUROS, a drug delivery platform that stabilizes and delivers therapeutic proteins and peptides.  Intarcia Therapeutics' products include OMEGA DUROS, an interferon delivery device for treating Hepatitis C and ITCA 650, a delivery device that provides type 2 diabetes patients with long-term steady state dosing of an incretin mimetic therapy. Additionally, it develops programs for treating obesity.  David Franklin, James M. Ahlers, and Thomas Alessi founded BioMedicines in 1997 that became Intarcia Therapeutics in September 2004. Its headquarters is in Hayward in California with an additional office in Mountain View in California.",M&A,1683530937,USD,1683530937
BioDelivery Sciences,https://www.crunchbase.com/organization/biodelivery-sciences-international,"Biotechnology, Health Care, Life Science, Medical, Pharmaceutical","Raleigh, North Carolina, United States",BioDelivery Sciences is a pharmaceutical company that focuses on pain management and addiction medicine.,"12,079",$50M to $100M,Active,1997-01-01,year,2002-08-02,day,,,For Profit,http://www.bdsi.com,"BioDelivery Sciences is a pharmaceutical company that focuses on pain management and addiction medicine. They are utilizing their novel and proprietary BioErodible MucoAdhesive (BEMA) drug delivery technology to develop and commercialize, either on their own or in partnership with third parties, new applications of proven therapies aimed at addressing important unmet medical needs.",M&A,250700000,USD,250700000
Athersys,https://www.crunchbase.com/organization/athersys,"Biopharma, Biotechnology, Health Care, Life Science, Medical","Cleveland, Ohio, United States",Athersys is a biopharmaceutical company that discovers and develops therapeutic products to treat several disease indications.,"13,177",$1M to $10M,Active,1995-01-01,year,2007-06-22,day,,,For Profit,http://www.athersys.com,"Athersys is a biopharmaceutical company that discovers and develops therapeutic products to treat several disease indications. The company's product development portfolio includes MultiStem, a stem cell product, that is being developed as a treatment for multiple disease indications, is being evaluated in two ongoing clinical trials, and has been authorized for use in a third clinical trial. In addition, Athersys develops pharmaceuticals to treat indications such as obesity, certain cognitive and attention disorders, narcolepsy, or other forms of excessive daytime sleepiness.",IPO,208900002,USD,208900002
Sangamo Therapeutics,https://www.crunchbase.com/organization/sangamo-biosciences,"Biotechnology, Genetics, Health Care, Pharmaceutical, Therapeutics","Richmond, California, United States","Sangamo researches, develops and commercializes engineered DNA-binding proteins for the development of novel therapeutic strategies.","13,625",$10M to $50M,Active,1995-01-01,year,2000-04-14,day,,,For Profit,http://www.sangamo.com,"Sangamo Therapeutics is a clinical-stage biotechnology company that translates ground-breaking science into genomic therapies transforming patients' lives using platform technologies in genome editing, gene therapy, gene regulation and cell therapy. The company's product pipeline includes Hemophilia, Central Nervous System, HIV, Lysosomal Storage Disorders, and Hemoglobinopathies.",IPO,522100000,USD,522100000
Theravance Biopharma,https://www.crunchbase.com/organization/theravance-biopharma,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","South San Francisco, California, United States",Theravance Biopharma is a biopharmaceutical company with one approved product.,"13,788",$10M to $50M,Active,1996-01-01,year,2014-05-19,day,,,For Profit,https://www.theravance.com/,"Theravance Biopharma is a biopharmaceutical company with one approved product, VIBATIV® (telavancin), that was discovered and developed internally, a pipeline of internally discovered product candidates and strategic collaborations with pharmaceutical companies. In addition, they have an economic interest in future payments that may be made by GlaxoSmithKline plc (GSK) pursuant to its agreements with Theravance, Inc. relating to certain drug programs, including the combination of umeclidinium (UMEC), vilanterol (VI) and fluticasone furoate (FF) (UMEC/VI/FF), the combination of the Bifunctional Muscarinic Antagonist-Beta2 Agonist (MABA) GSK961081 (‘081) and FF (‘081/FF), and MABA monotherapy.",IPO,663200000,USD,663200000
Dynavax Technologies,https://www.crunchbase.com/organization/dynavax-technologies,"Biopharma, Biotechnology, Clinical Trials, Health Care, Medical Device","Berkeley, California, United States",Dynavax Technologies is a biopharmaceutical company discovering and developing novel products to prevent and treat infectious diseases.,"14,064",$10M to $50M,Active,1996-01-01,year,2004-02-19,day,,,For Profit,http://www.dynavax.com,"Dynavax is a commercial stage biopharmaceutical company developing and commercializing novel vaccines. The Company's first commercial product, HEPLISAV-B® [Hepatitis B Vaccine (Recombinant), Adjuvanted], is approved in the U.S. and the European Union for prevention of infection caused by all known subtypes of hepatitis B virus in adults age 18 years and older. Dynavax is also advancing CpG 1018TM adjuvant as a premier vaccine adjuvant through research collaborations and partnerships. Current collaborations are focused on adjuvanted vaccines for COVID-19, pertussis and universal influenza.",IPO,1354500000,USD,1354500000
ChemoCentryx,https://www.crunchbase.com/organization/chemocentryx,"Biotechnology, Health Care, Medical Device","San Carlos, California, United States",ChemoCentryx is a biopharmaceutical company that develops medications for inflammatory and autoimmune diseases and cancer.,"14,432",$50M to $100M,Active,1997-01-01,year,2012-02-08,day,,,For Profit,http://www.chemocentryx.com,"ChemoCentryxis a biopharmaceutical company developing new medications targeted at inflammatory and autoimmune diseases and cancer. ChemoCentryx focuses on the discovery, development, and commercialization of orally-administered small molecule therapeutics that target chemokine receptors and related chemo-attractant receptors. The company's small molecule product candidates are designed to target a specific chemokine or chemo-attractant receptor, thereby blocking the inappropriate immune system cascade underlying a given disease.",M&A,634340000,USD,634340000
Paratek Pharmaceuticals,https://www.crunchbase.com/organization/paratek-pharmaceuticals,"Biopharma, Biotechnology, Health Care","Boston, Massachusetts, United States",Paratek Pharmaceuticals is a biopharmaceutical company focused on the development and commercialization of innovative therapies.,"14,709",$1M to $10M,Active,1996-01-01,year,2014-10-30,day,,,For Profit,http://paratekpharma.com/,"Paratek Pharmaceuticals is a biopharmaceutical company focused on the development and commercialization of innovative therapies based upon its expertise in novel tetracycline chemistry. Paratek's lead product candidate, omadacycline, is a new tetracycline-derived, broad-spectrum antibiotic being developed in both oral tablet and intravenous formulations for use as a first-line monotherapy antibiotic for ABSSSI, CABP, urinary tract infections (UTI) and other serious community-acquired bacterial infections, particularly when antibiotic resistance is of concern to prescribing physicians. Omadacycline has received Qualified Infectious Disease Product (QIDP) designation by the U.S. Food and Drug Administration for both the oral and intravenous formulations in all three of these infectious disease categories. Paratek has Special Protocol Assessment agreements with the FDA for the phase 3 trials planned in ABSSSI and CABP.",M&A,193000000,USD,193000000
Rigel Pharmaceuticals,https://www.crunchbase.com/organization/rigel-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","South San Francisco, California, United States","Rigel Pharmaceuticals develops small-molecule drugs for the treatment of autoimmune diseases, cancer and metabolic diseases.","14,903",$10M to $50M,Active,1996-01-01,year,2000-12-08,day,,,For Profit,http://www.rigel.com,"Rigel Pharmaceuticals, Inc. (Rigel), is a clinical-stage drug development company. The Company discovers and develops small-molecule drugs for the treatment of inflammatory/autoimmune diseases, as well as for certain cancers and metabolic diseases. Its research focuses on intracellular signaling pathways and related targets that are critical to disease mechanisms. The Company has product development programs in inflammatory/autoimmune diseases, such as rheumatoid arthritis, thrombocytopenia and asthma, as well as in cancer.",IPO,192500000,USD,192500000
Cytosorbents,https://www.crunchbase.com/organization/cytosorbents,"Biotechnology, Pharmaceutical, Therapeutics","Monmouth Junction, New Jersey, United States",Cytosorbents develops therapeutic devices used in purifying blood to treat life-threatening diseases.,"15,711",$1M to $10M,Active,1997-01-01,year,2006-08-18,day,,,For Profit,http://cytosorbents.com,"CytoSorbents Corporation is a publicly-traded, critical care focused therapeutic device company using blood purification to treat life-threatening illnesses. Its purification technology is based on biocompatible, highly porous polymer beads that can actively remove toxic substances from blood and other bodily fluids by pore capture and surface adsorption. Each polymer bead contains millions of pores and channels that can be modified to remove substances as small as drugs, to substances as large as antibodies.",IPO,39847009,USD,39847009
Amphastar Pharmaceuticals,https://www.crunchbase.com/organization/amphastar-pharmaceuticals,"Biotechnology, Manufacturing, Medical","Rancho Cucamonga, California, United States","Amphastar Pharmaceuticals specialty pharmaceutical company that is engaged in the development, manufacture and marketing of generic.","15,935",$500M to $1B,Active,1996-01-01,year,2005-02-11,day,,,For Profit,http://www.amphastar.com/,"Amphastar Pharmaceuticals, Inc., headquartered in Rancho Cucamonga, California, established in 1996, is a recognized specialty pharmaceutical company that uses state-of-the-art, cGMP compliant facilities to develop, manufacture, and market injectable and inhalation products.   In addition to the Corporate Headquarters, Amphastar has five manufacturing facilities located in the United States, China and Europe along with a state-of-the-art New Drug Research Center.   Amphastar and its subsidiaries each have their own distinct focus that they skillfully bring together to meet the varied needs of the pharmaceutical industry.",IPO,300000000,USD,300000000
BioRestorative Therapies,https://www.crunchbase.com/organization/biorestorative-therapies,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Jupiter, Florida, United States",BioRestorative Therapies develop medical procedures using cell and tissue protocols for patients to undergo cellular based treatments.,"16,304",Less than $1M,Active,1997-01-01,year,2013-04-26,day,,,For Profit,http://biorestorative.com,"BioRestorative Therapies is a development stage company, develops medical procedures using cell and tissue protocols, primarily involving adult stem cells, designed for patients to undergo minimally invasive cellular-based treatments. The company focuses on the development of the ThermoStem Program that engages in the use of brown fat in connection with the cell-based treatment of Type 2 diabetes, obesity, hypertension, other metabolic disorders, and cardiac deficiencies, as well as is involved in the study of stem cells, several genes, proteins, and/or mechanisms, which are related to these diseases and disorders. It also focuses on the development of brtxDISC (Disc Implanted Stem Cells) Program for the adult stem cell treatment of disc and spine conditions, including bulging and herniated discs.",IPO,11637681,USD,11637681
Oncodesign Services,https://www.crunchbase.com/organization/oncodesign-services,"Biotechnology, Medical","France, Idaho, United States",Oncodesign Services specializes in drug discovery and preclinical services.,"18,226",,Active,1995-01-01,year,,,,,For Profit,https://www.oncodesign-services.com,"Oncodesign Services specializes in drug discovery and preclinical services. It contributes to the development of innovative therapies in oncology, inflammation and infectious diseases,",Private Equity,22000000,EUR,23886612
