Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Emerald Cloud Lab,https://www.crunchbase.com/organization/emerald-therapeutics,"Biotechnology, Industrial Automation, Medical, Robotics, Therapeutics","Austin, Texas, United States",Emerald Cloud Lab is building technology platforms to drive the future of biotechnology innovation.,"5,410",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.emeraldcloudlab.com,"Emerald was founded in 2010 by two scientists and life-long friends from Philadelphia with a singular vision of how a biotechnology company should run.  Frustrated by the continual deceleration of innovation and the exponentially increasing R&D costs in the pharmaceutical sector, Emerald models itself after the legendary start-up companies of the mid-20th century that built the core technologies underlying the meteoric rise of the semiconductor industry. The team places as much focus on building tools around how scientific research is conducted as they do on their proprietary anti-viral therapies.  In this way, Emerald is striving to bring a Moore’s law-like acceleration to life sciences innovation.",Late Stage Venture,92100000,USD,92100000
Seres Therapeutics,https://www.crunchbase.com/organization/seres-therapeutics,"Biopharma, Biotechnology, Health Care, Therapeutics","Cambridge, Massachusetts, United States",Seres Therapeutics is a microbiome therapeutics company that develops treatments for serious diseases.,"5,574",$100M to $500M,Active,2010-01-01,year,2015-06-18,day,,,For Profit,http://www.serestherapeutics.com,"Seres Therapeutics is a clinical-stage biotherapeutic company that develops ecobiotic therapeutic products. They engaged in developing biological drugs which are referred to as ecobiotic microbiome therapeutics. The company is a group of experts in microbiome research and drug development. Its executive team, board of directors, and scientific advisory board have a wealth of experience in the development, regulatory approval, and profitable commercialization of a wide range of therapeutic products.",IPO,537800000,USD,537800000
Vedanta Biosciences,https://www.crunchbase.com/organization/vedanta-biosciences,"Biotechnology, Business Development, Medical","Cambridge, Massachusetts, United States",Vedanta Biosciences creates microbiome-derived therapies to address immune and infectious diseases by modulating the gut microbiota.,"5,661",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://www.vedantabio.com,"Vedanta Biosciences is a developer of immunotherapies designed to treat immune-mediated and infectious diseases. It includes a suite of proprietary assays to select pharmacologically potent strains, vast proprietary datasets from human interventional studies, and facilities for cGMP-compliant manufacturing of rationally defined bacterial consortia in powder form to help physicians have access to live bacteria drugs to treat autoimmune and inflammatory diseases easily.",Late Stage Venture,433094519,USD,433094519
Rhythm Pharmaceuticals,https://www.crunchbase.com/organization/rhythm-pharmaceuticals-2,"Biotechnology, Pharmaceutical, Therapeutics","Boston, Massachusetts, United States",Rhythm is a biopharmaceutical company focused on developing and commercializing peptide therapeutics,"5,924",$50M to $100M,Active,2010-02-01,month,2017-10-05,day,,,For Profit,http://www.rhythmtx.com/,"Rhythm is a biopharmaceutical company focused on developing and commercializing peptide therapeutics for the treatment of rare genetic deficiencies that result in life-threatening metabolic disorders. Their lead peptide product candidate, setmelanotide, is a potent, first-in-class melanocortin-4 receptor (MC4R) agonist for the treatment of rare genetic disorders of obesity. They believe that setmelanotide, for which they  have exclusive worldwide rights, has the potential to serve as replacement therapy for the treatment of melanocortin 4, or MC4, pathway deficiencies. The MC4 pathway is a compelling target for treating these genetic disorders because of its critical role in regulating appetite and weight, and peptide therapeutics are uniquely suited to activating this target.",IPO,895500000,USD,895500000
Ultragenyx Pharmaceutical,https://www.crunchbase.com/organization/ultragenyx-pharmaceutical,"Biotechnology, Health Care, Pharmaceutical","Novato, California, United States",Ultragenyx Pharmaceutical focuses on the development of various products for the treatment of rare and ultra-rare diseases.,"5,989",$100M to $500M,Active,2010-01-01,year,2014-01-31,day,,,For Profit,http://www.ultragenyx.com,"Ultragenyx Pharmaceutical develops therapeutics for rare diseases, sometimes referred to as Orphan products. Ultragenyx  is a efficient and effective development strategies are essential for success in the rare disease space, in which information may be incomplete or ambiguous, and few development precedents exist. The management team's experience in selecting and developing products with clear mechanisms of action for untreated rare diseases will help Ultragenyx create life-changing therapeutics by leveraging existing yet undeveloped science for these little-known indications.",IPO,789300005,USD,789300005
Imbed Biosciences,https://www.crunchbase.com/organization/imbed-biosciences,"Biometrics, Biotechnology, Health Care","Fitchburg, Wisconsin, United States",Imbed Biosciences is a Privately held medical device company.,"6,507",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.imbedbio.com,"Imbed Biosciences, Inc, (“Imbed”) is a privately held medical device company developing novel and patent-pending technologies for imbedding bioactive molecules in wound dressings and surgical implants. By leveraging its novel biomaterials platforms, Imbed is revolutionizing wound dressings to prevent wound infections and expedite wound closure, and ideally reduce the overall cost of managing surgical and chronic wounds, a $3 billion market opportunity in the U.S. and Europe. Imbed is a spin-off from the University of Wisconsin-Madison, based on 4 years of research by a multidisciplinary group of engineers, veterinary scientists and medical surgeons. Collectively, the founders bring more than 25 years of experience in clinical wound management.",Early Stage Venture,22933000,USD,22933000
Rakuten Medical,https://www.crunchbase.com/organization/aspyrian-therapeutics,"Biotechnology, Health Care, Medical, Service Industry, Therapeutics","San Diego, California, United States","Rakuten Medical is a biotechnology company that develops precision, cell-targeting investigational therapies.","6,524",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,https://rakuten-med.com,"Rakuten Medical is a biotechnology company that develops precision, cell-targeting investigational therapies that consist of drugs, devices, and other related components.",,723408048,USD,723408048
Inspirna,https://www.crunchbase.com/organization/rgenix,"Biotechnology, Health Care, Pharmaceutical","New York, New York, United States",Inspirna is a biotechnology company developing drugs for the treatment of cancer.,"7,348",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://inspirna.com/,Inspirna (formerly Rgenix) is a clinical-stage biopharmaceutical company developing first-in-class/best-in-class drug candidates that target critical cancer drivers.  Our discovery platform leverages RNA biology to discover novel RNA dysregulated cancer drivers that can be targeted by small molecules and biologics. Clinical programs are first-in-class oral small molecules in development for patients with RAS mutant CRC (RGX-202; Phase 1b) as well as SCLC and NSCLC (RGX-104; Phase 1b/2),Late Stage Venture,144596738,USD,144596738
60 Degrees Pharma,https://www.crunchbase.com/organization/60-degrees-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Washington, District of Columbia, United States",60 Degrees Pharmaceuticals develops and commercializes new medicines to treat and prevent infectious diseases.,"8,118",,Active,2010-01-01,year,2023-07-12,day,,,For Profit,https://60degreespharma.com,60 Degrees Pharmaceuticals develops and commercializes new medicines to treat and prevent infectious diseases. The company's products include ARAKODA for malaria prevention and COVID-19.,IPO,4155000,USD,4155000
Biora Therapeutics,https://www.crunchbase.com/organization/ascendant-mdx,"Biotechnology, Health Care, Medical","Carlsbad, California, United States",Biora Therapeutics is the biotech company.,"8,145",$10M to $50M,Active,2010-01-01,year,2020-06-19,day,,,For Profit,https://www.bioratherapeutics.com/,"Progenity, Inc. is a biotechnology company with an established track record of success in developing and commercializing molecular testing products, as well as innovating in the field of precision medicine. Progenity provides in vitro molecular tests designed to improve lives by providing actionable information that helps guide patients and physicians in making medical decisions during key life stages. The company applies a multi-omics approach, combining genomics, epigenomics, proteomics, and metabolomics to its molecular testing products and to the development of a suite of investigational ingestible devices designed to provide precise diagnostic sampling and drug delivery solutions. Progenity’s vision is to transform healthcare to become more precise and personal by improving diagnoses of disease and improving patient outcomes through localized treatment with targeted therapies.",IPO,308250000,USD,308250000
Genapsys,https://www.crunchbase.com/organization/genapsys,"Bioinformatics, Biotechnology, Genetics, Health Diagnostics, Life Science","Redwood City, California, United States","Transform the human condition by building a scalable, affordable genomic sequencing ecosystem that will support research and diagnostics","9,223",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://genapsys.com,"Our mission is to transform research and diagnostics with an affordable, scalable genomic sequencing ecosystem. We believe in providing innovative sequencing solutions and high-quality service to our customers and partners.  We lead with integrity and resiliency.  We promise our stakeholders transparency, inclusivity and collaboration. It was founded in 2010 and headquartered in Redwood City, California.",Late Stage Venture,319000000,USD,319000000
On Target Laboratories,https://www.crunchbase.com/organization/on-target-laboratories,"Biotechnology, Life Science, Medical","Northbrook, Illinois, United States","On Target Laboratories engages in discovering, developing, and commercializing small molecules that target specific pathological","10,335",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://ontargetlabs.com,"On Target Laboratories, LLC engages in discovering, developing, and commercializing small molecules that target specific pathological cells, when conjugated with fluorescent dyes. It offers folate and other targeting agents that target, lung, uterine, kidney, breast, colon, pancreatic, and prostate cancer cells. The company was incorporated in 2010 and is based in Northbrook, Illinois.",Late Stage Venture,111700000,USD,111700000
"Cresilon, Inc.",https://www.crunchbase.com/organization/suneris,"Biotechnology, Health Care, Medical, Medical Device","Brooklyn, New York, United States",Cresilon is a medical device company that produces and markets solutions for trauma care.,"10,892",$1M to $10M,Active,2010-09-01,month,,,,,For Profit,http://www.cresilon.com,"Cresilon is a medical device company that produces and markets solutions for trauma care. The company’s proprietary product, VETIGEL, is a hemostatic gel made from plant-derived materials to stop traumatic bleeding in seconds. It functions as a blood-clotting agent, and also as a scaffold to facilitate skin growth. Cresilon was co-founded by Joe Landolina and Isaac Miller in 2010 and is based in New York, United States.",Early Stage Venture,76802276,USD,76802276
Verastem Oncology,https://www.crunchbase.com/organization/verastem,"Biopharma, Biotechnology, Pharmaceutical","Needham, Massachusetts, United States",Verastem is a biopharmaceutical company that focuses on discovering and developing novel drugs that selectively target cancer stem cells.,"12,635",$1M to $10M,Active,2010-01-01,year,2012-01-27,day,,,For Profit,https://www.verastem.com,"Verastem Oncology is a biopharmaceutical company committed to the development and commercialization of medicines to improve the lives of patients diagnosed with cancer. Its portfolio consists of small molecule kinase inhibitors that inhibit critical signaling pathways, which promote cancer cell survival and tumor growth.",IPO,280000000,USD,280000000
Sanguine,https://www.crunchbase.com/organization/sanguine-biosciences,"Apps, Biotechnology, Clinical Trials, Health Care, Life Science, Medical","Woburn, Massachusetts, United States",Bridging the gap between patients and researchers,"13,141",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://sanguinebio.com,"At Sanguine, our mission is to accelerate translational biomedical research by removing the barriers to patient participation. Through transparent communications, respectful patient support, and appropriate compensation, we keep patients engaged in the research process for a better patient experience and more impactful research biospecimens.",,12224981,USD,12224981
IGM Biosciences,https://www.crunchbase.com/organization/igm-biosciences,"Biotechnology, Medical, Therapeutics","Mountain View, California, United States","IGM Biosciences is a biotechnology company that develops medicine for people with infectious infections, autoimmune diseases, and cancer.","13,843",$10M to $50M,Active,2010-01-01,year,2019-09-17,day,,,For Profit,https://igmbio.com,"IGM Biosciences is a clinical-stage biotechnology company focused on creating and developing engineered IgM antibodies. IgM antibodies have inherent properties that we believe may enable them to improve upon the efficacy and safety of IgG antibodies in multiple therapeutic applications. We have created a proprietary IgM antibody technology platform that we believe is particularly well suited for developing T cell engagers, receptor cross-linking agonists, and targeted cytokines. Our lead product candidate, IGM-2323, is a bispecific T cell engaging IgM antibody targeting CD20 and CD3, and we have initiated a Phase 1 clinical trial for the treatment of relapsed/refractory B cell Non-Hodgkin's lymphoma (NHL) patients in 2019.  Our second product candidate is IGM-8444, an IgM antibody targeting Death Receptor 5 (DR5) for the treatment of patients with solid and hematologic malignancies, for which we have recently initiated a Phase 1 clinical trial.   Also in our product pipeline is IGM-7354, a bispecific IgM antibody delivering interleukin-15 (IL-15) cytokines to PD-L1 expressing cells for the treatment of patients with solid and hematologic malignancies.",IPO,699301000,USD,699301000
Delphinus Medical Technologies,https://www.crunchbase.com/organization/delphinus-medical-technologies,"Biotechnology, Health Care, Medical, Medical Device","Novi, Michigan, United States","Delphinus Medical Technologies develops, commercializes, and services breast cancer screening solutions to hospitals and imaging clinics.","14,167",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.delphinusmt.com,"Delphinus Medical Technologies develops, commercializes, sells, and services breast cancer screening solutions to hospitals and imaging clinics in the United States and internationally. It commercializes SoftVue, a three-dimensional and tomographic ultrasound imaging and risk assessment device that examines women's breasts for the presence of benign and/or malignant masses, assesses breast cancer risks, diagnoses breast diseases, and monitors therapy.",,109136010,USD,109136010
Conagen,https://www.crunchbase.com/organization/conagen,"Biotechnology, Chemical Engineering, Life Science, Manufacturing","Bedford, Massachusetts, United States","Conagen, a biotechnology company that focuses on bio-production of ingredients for food, pharmaceutical, and renewable materials industries.","14,401",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://conagen.com,"Conagen is a biotechnology company that focuses on bio-production of ingredients for food, pharmaceutical, and renewable materials industries.  Conagen is a discovery-based company. It is passionate about understanding and engineering metabolic pathways. Its scientists are equipped with unprecedented systemic information on cellular metabolism. Its engineers have developed new automation systems and novel fermentation technologies to advance its bio-manufacturing capabilities. The company was founded in 2010 and is headquartered in Bedford, Massachusetts.",,30225000,USD,30225000
Dermira,https://www.crunchbase.com/organization/dermira,"Biopharma, Biotechnology, Pharmaceutical","Menlo Park, California, United States",Dermira is a development-stage biotech company focused on developing and commercializing innovative new therapies in dermatology.,"14,800",$10M to $50M,Active,2010-01-01,year,2014-10-03,day,,,For Profit,http://www.dermira.com,"Dermira is a specialty biopharmaceutical company focused on bringing innovative and differentiated products to dermatologists and their patients. Dermira’s portfolio of five product candidates targets significant market opportunities. It was founded in 2010 and headquartered in Menlo Park, California.",M&A,1131400000,USD,1131400000
Puma Biotechnology,https://www.crunchbase.com/organization/puma-biotechnology,"Biotechnology, Medical, Therapeutics","Los Angeles, California, United States",Puma Biotechnology acquires and develops innovative products for the treatment of various forms of cancer.,"15,866",$50M to $100M,Active,2010-01-01,year,2012-04-20,day,,,For Profit,http://www.pumabiotechnology.com,"Puma Biotechnology, Inc., is a development stage biopharmaceutical company that acquires and develops innovative products for the treatment of various forms of cancer. The Company focuses on in-licensing drug candidates that are undergoing or have already completed initial clinical testing for the treatment of cancer and then seeks to further develop those drug candidates for commercial use. The Company is initially focused on the development of PB-272 (oral neratinib), a potent irreversible tyrosine kinase inhibitor, for the treatment of patients with HER2 positive metastatic breast cancer.",IPO,809300000,USD,809300000
Personal Genome Diagnostics,https://www.crunchbase.com/organization/personal-genome-diagnostics-pgd,"Analytics, Bioinformatics, Biotechnology, Genetics, Health Diagnostics, Medical","Baltimore, Maryland, United States",Personal Genome Diagnostics develops a patient-specific analysis of the cancer genome by using advanced tools and technologies.,"16,913",$10M to $50M,Active,2010-01-01,year,2021-12-23,day,,,For Profit,http://personalgenome.com,"Personal Genome Diagnostics develops a patient-specific analysis of the cancer genome by using advanced tools and technologies. They were the first to sequence and analyze whole human cancer exomes and subsequently identified many alterations responsible for the development of cancer. They have described the principles underlying the genetic basis of human cancer and have developed novel technologies for non-invasive “liquid biopsy” approaches in cancer. Through PGDx, our founders bring their proprietary methods and expertise to research teams worldwide. The services help oncologists and translational scientists sequence and analyze cancer genomes and identify mutations to characterize aspects of the disease. Their expertise in genome analysis ranges from sample preparation and sequencing to data interpretation and analysis. They specialize in high-throughput next-generation sequencing and proprietary algorithms to identify alterations in complex cancer genomes and have developed novel technologies for non-invasive “liquid biopsy” approaches in cancer. Personal Genome Diagnostics was founded in  2010 and is based in Baltimore, Maryland, United States.",M&A,244700000,USD,244700000
Biological Dynamics,https://www.crunchbase.com/organization/biological-dynamics,"Biotechnology, Electronics, Health Care","San Diego, California, United States",Next-gen liquid biopsy company using a true multiomics approach to detect cancer in blood in their earliest stages.,"16,934",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://biologicaldynamics.com,"Biological Dynamics, Inc. is a healthcare company committed to improving global health outcomes by detecting diseases in their earliest stages. The company's proprietary platform simplifies access to native-state biomarkers and nanoparticles, enabling multiomics applications. The company is focused on detecting cancers by applying its platform technology along with its machine learning capabilities. For more information, please visit www.biologicaldynamics.com and follow us at @BiodynSD on Twitter. It was founded in 2008 and is headquartered in San Diego, California.",,43800000,USD,43800000
Paragonix Technologies,https://www.crunchbase.com/organization/paragonix-technologies,"Biotechnology, Health Care, Medical Device","Cambridge, Massachusetts, United States",Paragonix Technologies is a medical device company specialized in organ preservation devices for the improvement of donor organ quality.,"17,121",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.paragonixtechnologies.com,Paragonix Technologies is a medical device company developing first-in class Organ Preservation and Transport Systems for optimum quality transplant organs. They recognize that simplicity and ease-of-use of organ preservation technologies are paramount to the change needed in transplantation medicine.,Early Stage Venture,25810000,USD,25810000
HCA,https://www.crunchbase.com/organization/hca,"Biotechnology, Health Care, Hospital, Medical, Primary and Urgent Care","Nashville, Tennessee, United States",Hospital Corporation of America (HCA) provides healthcare services in locally managed facilities in 20 states in the U.S. and England.,"18,207",$10B+,Active,2010-11-22,day,2011-03-11,day,,,For Profit,http://hcahealthcare.com,"At its founding in 1968, Nashville-based HCA was one of the nation's first hospital companies. Today, we are the nation's leading provider of healthcare services, a company comprised of locally managed facilities that includes about 162 hospitals and 113 freestanding surgery centers in 20 states and England and employing approximately 199,000 people.  HCA is committed to the care and improvement of human life and strives to deliver high quality, cost effective healthcare in the communities we serve. Building on the foundation provided by our Mission & Values, HCA puts patients first and works to constantly improve the care we give them by implementing measures that support our caregivers, help ensure patient safety and provide the highest possible quality. Investing in our communities is important to us. HCA typically invests about $1.5 billion annually to keep our facilities modern and up-to-date technologically and to expand and add services where needed. Focusing primarily on communities where the company is a leading healthcare provider, HCA selectively adds new facilities in order to better serve our communities.",IPO,9125000,USD,9125000
Axcella,https://www.crunchbase.com/organization/axcella,"Biotechnology, Life Science, Pharmaceutical, Therapeutics","Cambridge, Massachusetts, United States",Axcella is a biotechnology company that treats diseases using endogenous metabolic modulators.,"19,772",$10M to $50M,Active,2010-01-01,year,2019-05-08,day,,,For Profit,https://axcellatx.com,"Axcella is a clinical-stage biotechnology company that treats complex diseases using endogenous metabolic modulator (EMM) compositions. They combine biological pathways with developments in systems biology and machine learning. Their proprietary platform is clinically validated across several indication areas, with clinical-stage candidates in muscle, neurodegenerative, and liver conditions.",IPO,185500000,USD,185500000
Cell Microsystems,https://www.crunchbase.com/organization/cell-microsystems,"Biotechnology, Life Science, Medical","Durham, North Carolina, United States","Cell Microsystems develops, manufactures, and markets innovative products for single-cell biology.","19,843",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,https://cellmicrosystems.com/,"Cell Microsystems is an early-growth stage company that develops, manufactures, and markets innovative products for single-cell biology. The company’s proprietary CellRaft™ Technology enables high-efficiency sorting and isolation of single cells under standard culture conditions resulting in unperturbed phenotypes and high viability. Coupled with the company’s automated imaging platform, a user can select a cell in real time and ‘track and trace’ that cell through imaging, collection, and downstream analysis.  By sorting during real-time imaging, no cells are wasted enabling single-cell isolation from even small, precious samples. The CellRaft Technology offers scalable solutions making cell separation technology available for every lab.",Early Stage Venture,29966164,USD,29966164
Paragon Biosciences,https://www.crunchbase.com/organization/paragon-biosciences-llc,"Biotechnology, Health Care, Life Science, Pharmaceutical","Chicago, Illinois, United States",Paragon Biosciences is a global healthcare company committed to accelerating biomedical research.,"21,731",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,https://www.paragonbiosci.com,"Paragon Biosciences is a global healthcare company committed to accelerating biomedical research. It solves complex challenges by advancing science. Paragon focuses on four areas of life science innovation including artificial intelligence, gene therapy, synthetic biology, and biopharmaceuticals. Its current portfolio includes Castle Creek Biosciences, Emalex Biosciences, Evozyne, Harmony Biosciences, Qlarity Imaging, Skyline Biosciences, and a consistent flow of incubating companies in development. Paragon stands at the intersection of human need, life science, and company creation. The company was founded in 2010 and is headquartered in Northbrook, Illinois.",,282633366,USD,282633366
