Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
CN Bio Innovations,https://www.crunchbase.com/organization/cn-bio-innovations,"Biopharma, Biotechnology, Health Care, Medical, Medical Device","Welwyn Garden City, Hertford, United Kingdom",CN Bio develops human organ-on-a-chip platforms for the testing and development of therapeutics for serious human diseases.,"21,048",$10M to $50M,Active,2009-01-01,year,,,,,For Profit,http://www.cn-bio.com,"CN Bio Innovations, formerly Zyoxel Ltd, is part of the Hong Kong-based, CN Innovations Holdings Limited (CNI). CN Bio develops human organ-on-a-chip platforms for the testing and development of therapeutics for serious human diseases. The company’s leading organ-on-chip disease model is a full viral lifecycle model of hepatitis B (HBV) based on the culture of primary human hepatocytes in the company’s proprietary LiverChip platform. The HBV disease model, which is referred to as Quantum-B, is currently being deployed in drug discovery and research alliances with a number of leading pharmaceutical and biotech companies. Working closely with academic pioneers in the bio-engineering field, and backed by prestigious grant awards from sponsors including the United States Defence Advanced Research Projects Agency and UK Technology Strategy Board, CN Bio continues to develop next generation organ-on-chips which will improve the quality of life for millions of people around the world by fast tracking breakthrough therapies to market.",Early Stage Venture,23529892,USD,23529892
Oxitec,https://www.crunchbase.com/organization/oxitec,"Agriculture, Biotechnology, Chemical, Life Science, Medical","Abingdon, Oxfordshire, United Kingdom",Oxitec develops an environment-friendly technology for the control of significant insect pests to prevent diseases and agricultural damage.,"21,141",$10M to $50M,Active,2002-01-01,year,2015-08-10,day,,,For Profit,http://www.oxitec.com,"Oxitec is developing and commercialising an effective and environment-friendly proprietary technology for the control of significant insect pests. Oxitec’s technology has the potential to make a major contribution for both global health and agriculture by combating insects responsible for serious diseases such as dengue fever as well as agricultural damage. The proprietary technology builds on inventions from the University of Oxford and employs genetics and molecular biology to enhance the cost-effectiveness and safety of the existing Sterile Insect Technique (SIT), and to extend SIT to a broader range of insect pests.",M&A,65393230,USD,65393230
Iksuda Therapeutics,https://www.crunchbase.com/organization/glythera,"Biopharma, Biotechnology, Therapeutics","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Iksuda Therapeutics is a biotechnology company specializing in the development of next generation biotherapeutics,"22,694",,Active,2007-01-01,year,,,,,For Profit,https://iksuda.com,Iksuda Therapeutics (Iksuda) is the developer of a new generation antibody drug conjugates (ADCs).,Early Stage Venture,51977008,USD,51977008
F-Star Therapeutics,https://www.crunchbase.com/organization/f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,"Biopharma, Biotechnology, Oncology, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom",F-Star Therapeutics is developing a pipeline of novel bispecific antibodies with a therapeutic focus in immuno-oncology and oncology.,"23,538",$1M to $10M,Active,2006-01-01,year,2016-05-01,day,,,For Profit,http://www.f-star.com,"F-Star Therapeutics is a biopharmaceutical company dedicated to developing novel bispecific antibody products that provide a significant improvement over the current standard of care. Given its strong patent position, it is the only biopharmaceutical company with the ability to create and develop Fcab:tm: antibody fragments, and bispecific antibodies, by modifying the constant region of an antibody. In particular, F-star’s Modular Antibody Technology:tm: enables rapid discovery and development of bispecific antibodies by introducing additional binding sites to the constant region of an antibody and offers unprecedented ease in the development and manufacturing of bispecific monoclonal antibodies. Using the Modular Antibody Technology, F-star generates bispecific antibodies (mAb2:tm:) that possess the favourable characteristics of traditional monoclonal antibodies, without the production challenges often associated with other antibody formats. F-star is now applying its proprietary technology to the development of a pipeline of product candidates.  Since its founding in 2006 the company has secured funding and support from leading VC investors: Aescap Venture, Atlas Venture, Novo Ventures and TVM Capital; as well as from renowned strategic corporate investors: Merck Serono Ventures, MP Healthcare Venture Management and SR One. In 2013, F-star established an asset-centric vehicle structure through the formation of F-star Alpha Ltd., which included out-licensing of FS102 from F-star to F-star Alpha Ltd. In October 2014 Bristol-Myers Squibb obtained an exclusive option to buy F-star Alpha. In addition the company has alliances with Boehringer Ingelheim and Merck Serono, each covering multiple targets. In 2011, F-star was selected by FierceBiotech as one of the Fierce 15 winners. F-star currently employs over 35 people at its research site in Cambridge, UK.",M&A,137285717,USD,137285717
eTherapeutics,https://www.crunchbase.com/organization/etherapeutics,"Biotechnology, Health Care, Medical","Hanborough, Oxfordshire, United Kingdom",eTherapeutics focuses on the discovery of cancer and degenerative diseases of the nervous system.,"24,883",Less than $1M,Active,2003-01-01,year,2007-12-07,day,,,For Profit,http://www.etherapeutics.co.uk,e-Therapeutics plc is a drug discovery and development company. It has developed proprietary computational systems to swiftly and accurately analyse and predict how medicines interact with cells in the body in hopes of optimizing the probability of identifying drug candidates with desirable efficacy and minimal side effects.,IPO,112043919,USD,112043919
Akari Therapeutics,https://www.crunchbase.com/organization/celsus-therapeutics,"Biopharma, Biotechnology, Health Care, Therapeutics","London, England, United Kingdom",Akari is a clinical-stage biopharmaceutical company focused on the development and commercialization of innovative therapeutics.,"25,159",$1M to $10M,Active,2004-01-01,year,2013-05-15,day,,,For Profit,https://www.akaritx.com,"Akari is a biopharmaceutical company focused on developing inhibitors of acute and chronic inflammation, specifically for the treatment of rare and orphan diseases, in particular those where the complement (C5) or leukotriene (LTB4) systems, or both complement and leukotrienes together, play a primary role in disease progression. Akari's lead drug candidate, Nomacopan (formerly known as Coversin), is a C5 complement inhibitor that also independently and specifically inhibits leukotriene B4 (LTB4) activity. Nomacopan is currently being clinically evaluated in four areas: bullous pemphigoid (BP), thrombotic microangiopathy (TMA), as well as programs in the eye and lung.",IPO,114250000,USD,114250000
Mirada Medical,https://www.crunchbase.com/organization/mirada-medical,"Biotechnology, Hardware, Software","Oxford, Oxfordshire, United Kingdom",Mirada Medical is a prominent global brand in medical imaging software. Mirada’s innovative software solutions are routinely used in,"26,325",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,http://mirada-medical.com,"Mirada Medical is a prominent global brand in medical imaging software. Mirada’s innovative software solutions are routinely used in radiology, molecular imaging, radiation oncology and in multidisciplinary meetings throughout hospitals, imaging centers and cancer centers worldwide.  Mirada excels at combining scientifically advanced technology with practical application for diagnosis, management and treatment of cancer and other diseases.  - See more at: http://www.mirada-medical.com/about-mirada-medical/#sthash.Sp4rzAG0.dpuf",Private Equity,21209880,GBP,27371013
Diaceutics,https://www.crunchbase.com/organization/diaceutics,"Biotechnology, Health Diagnostics, Pharmaceutical, Real Time","Belfast, Belfast, United Kingdom","Diaceutics Group leverages analytics, software, services and consulting.","29,457",$1M to $10M,Active,2005-01-01,year,2019-03-21,day,,,For Profit,http://www.diaceutics.com/,"Diaceutics is a global group of experts from the laboratory, diagnostic and pharmaceutical industries. Their goal is to help pharmaceutical companies integrate diagnostic testing into their treatment pathways.",IPO,10554594,USD,10554594
Oxford Immunotec,https://www.crunchbase.com/organization/oxford-immunotec,"Biotechnology, Health Care, Health Diagnostics","Abingdon, Oxfordshire, United Kingdom","Oxford Immunotec, a medical diagnostics company, develops tests for various diseases based on its innovative T cell measurement technology.","30,408",$10M to $50M,Active,2002-01-01,year,2013-11-22,day,,,For Profit,http://www.oxfordimmunotec.com,"Oxford Immunotec is a medical diagnostics company developing novel new tests for various diseases based on its innovative, patented T cell measurement technology. The company's first product is a TB test that diagnoses latent TB  infection ( LTBI ) and TB disease. T-SPOTÂ®.TB is an interferon gamma release assay ( IGRA ) which are designed to replace the century old Mantoux skin test ( TST ).",M&A,216479812,USD,216479812
MiNA Therapeutics,https://www.crunchbase.com/organization/minatx,"Biotechnology, Genetics, Life Science, Pharmaceutical","London, England, United Kingdom",MiNA Therapeutics is a clinical-stage biotechnology company developing therapeutic medicines to harness gene activation mechanisms.,"30,875",,Active,2008-01-01,year,,,,,For Profit,http://www.minatx.com,"MiNA Therapeutics is a clinical-stage biotechnology company developing therapeutic medicines to harness gene activation mechanisms. Its technology helps transform the therapy landscape of cancer and other severe diseases that enable doctors and physicians to cure diseases and develop medicines that restore normal function to patients' cells. The company was founded in 2008 and is headquartered in London, England.",,89511847,USD,89511847
Heptares Therapeutics,https://www.crunchbase.com/organization/heptares-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Welwyn Garden City, Hertford, United Kingdom","Heptares Therapeutics develops novel, small-molecule drugs for G-protein-coupled receptors (GPCRs).","31,184",$10M to $50M,Active,2007-01-01,year,2015-02-22,day,,,For Profit,https://soseiheptares.com/,"Heptares Therapeutics is a drug discovery company focused on novel small-molecule drugs targeting G-protein-coupled receptors (GPCRs), the largest family of druggable targets. The Company has developed a unique, transformational and proprietary technology for making purified, stabilised and functional GPCRs (known as StaRs, Stabilised Receptors), overcoming a major limiting factor to the development of new drugs targeting this group.",M&A,61500000,USD,61500000
Atlantic Healthcare,https://www.crunchbase.com/organization/atlantic-healthcare,"Biotechnology, Health Care, Pharmaceutical","Saffron Walden, Essex, United Kingdom","A rare disease pharmaceutical company acquiring, developing and commercializing therapeutics, specializing in gastroenterology.","31,869",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://www.atlantichc.com/,"Atlantic Healthcare plc is a specialist pharmaceutical company, focused on developing and commercializing therapeutics that address unmet patient needs and rare diseases. Our work currently focuses on the gastrointestinal (GI) tract and targets the treatment of GI diseases, which have a debilitating effect on the lives of millions of people. We own the exclusive worldwide rights to alicaforsen, a pipeline within a drug, with the potential to establish a new class of treatments for Inflammatory Bowel Disease (IBD) and other GI diseases. We also own the worldwide rights to renzapride, a molecule with a unique dual mode of action and the potential to treat a variety of GI motility disorders.",Early Stage Venture,62888408,USD,62888408
QuantuMDx Group,https://www.crunchbase.com/organization/quantumdx-group,"Biotechnology, Genetics, Health Care, Pharmaceutical","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","QuantuMDx is a medical devices company developing handheld and portable diagnostic, genomic sequencing, and proteomic platforms.","32,153",Less than $1M,Active,2008-03-04,day,,,,,For Profit,http://quantumdx.com,QuantuMDx Group is a young and vibrant medical devices company developing hand-held and portable low cost diagnostic & genomic sequencing platforms capable of supporting the delivery of personalised medicine across both developed and developing nations.,,74810537,USD,74810537
Kuur Therapeutics,https://www.crunchbase.com/organization/cell-medica,"Biotechnology, Health Care, Medical","London, England, United Kingdom",Kuur Therapeutics is committed to transforming the lives of patients with cancer & is leading the development cell therapies.,"33,097",$1M to $10M,Active,2005-01-01,year,2021-05-04,day,,,For Profit,https://kuurtx.com/,"Kuur Therapeutics is committed to transforming the lives of patients with cancer and is leading the development of off-the-shelf engineered CAR-NKT cell therapies. Our approach combines the highly differentiated, natural biology of a specific subset of cytotoxic T cells, called natural killer T cells (NKT cells) and innovative CAR construct engineering. In combination, this delivers a very compelling and unique platform, that we believe has the potential to produce many future therapies targeting both hematological and solid tumors.",M&A,191840431,USD,191840431
Almac Group,https://www.crunchbase.com/organization/almac-group,"Biotechnology, Health Care, Pharmaceutical","Craigavon, Craigavon, United Kingdom","Almac is a financially secure, privately owned organisation with over 4,500 employees located within the US, Europe and Asia.","33,110",$100M to $500M,Active,2002-01-01,year,,,,,For Profit,https://www.almacgroup.com,"The Almac Group is an established contract development and manufacturing organisation that provides an extensive range of integrated services globally to companies within the pharmaceutical and biotech sectors. The services range from R&D, biomarker discovery and development, API manufacture, formulation development, clinical trial supply, IXRS technology (IVRS/IXRS) through to commercial-scale manufacture and companion diagnostic development.Only Almac can combine the expertise, from their specialised teams, to provide you with the right service solutions to help you across the full biopharmaceutical product lifecycle, from the preclinical stages through to commercialisation. They are a privately owned organisation that has organically grown over 40 years and now employs in excess of 4,500 highly skilled personnel. Almac is headquartered in Craigavon, Northern Ireland with operations in the UK, Ireland, across the US (Pennsylvania, North Carolina and California) and in Asia (Singapore and Tokyo). Through our continual investment in the development of our state of the art services; from cutting edge biomarker and companion diagnostics through to step changes in the management of the clinical trial data and the clinical supply chain to biocatalytic manufacture of API, Almac ensures they are always there to support you across the product development lifecycle.",,1000000,USD,1000000
Shield Therapeutics,https://www.crunchbase.com/organization/shield-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Weybridge, Surrey, United Kingdom","Shield Therapeutics is a pharmaceutical company developing and commercializing late-stage, mineral-derived pharmaceuticals.","33,344",$1M to $10M,Active,2008-01-01,year,2016-02-12,day,,,For Profit,http://www.shieldtherapeutics.com,"Shield Therapeutics is an independent specialty pharmaceutical company focused on the development and commercialisation of late-stage, mineral-derived hospital pharmaceuticals which address areas of high unmet medical need. During 2011 Shield will be commencing global pivotal Phase III studies of its lead asset, ST10-021, for the treatment of iron deficiency anaemia associated with inflammatory bowel disease and subsequently chronic kidney disease. The Company is headquartered in Wollerau, Switzerland.",IPO,37894568,USD,37894568
Biodexa Pharmaceuticals,https://www.crunchbase.com/organization/midatech-biogune,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Abingdon, Oxfordshire, United Kingdom",Biodexa Pharmaceuticals is a pharmaceutical company focused on particle engineering with an emphasis on microfluidics and drug delivery.,"34,421",Less than $1M,Active,2000-01-01,year,2015-12-18,day,,,For Profit,https://www.biodexapharma.com,"Biodexa Pharmaceuticals is an international specialty pharmaceutical company focused on oncology and other therapeutic areas with a commercial platform and four marketed products in the US. Midatech's strategy is to develop products in-house in oncology and with partners in other indications, and to accelerate growth organically and through strategic acquisitions.",IPO,34652514,USD,34652514
Oxford BioTherapeutics,https://www.crunchbase.com/organization/oxford-biotherapeutics,"Biotechnology, Genetics, Health Care, Health Diagnostics, Therapeutics","Oxton, York, United Kingdom",Oxford BioTherapeutics develops medicines for cancer and companion diagnostics for selected antibody programs.,"34,664",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://www.oxfordbiotherapeutics.com,"Oxford BioTherapeutics (OBT) is focused on the development of targeted medicines in the field of cancer. The company has signed strategic partnerships with the leading antibody companies Medarex, Biosite and Amgen to build a broad pipeline of novel antibody therapeutics using its unique OGAP® (Oxford Genome Anatomy Project) platform. OGAP® is one of the world’s largest proprietary human protein databases which contains and combines proteomic and genomic data with related clinical information. OBT also intends to develop companion diagnostics for selected antibody programmes. The company expects to improve disease management and treatment outcomes by integrating diagnostics into product development and commercialisation activities.",,33217286,USD,33217286
Okyo Pharma,https://www.crunchbase.com/organization/okyo-pharma,"Biotechnology, Health Care, Medical, Pharmaceutical","London, England, United Kingdom",Okyo Pharma focuses on novel GPCR based therapeutics for eye diseases of high unmet need and non-opioid analgesics for chronic pain.,"35,130",Less than $1M,Active,2007-01-01,day,2020-05-20,day,,,For Profit,https://www.okyopharma.com/,Okyo Pharma focuses on novel GPCR based therapeutics for eye diseases of high unmet need and non-opioid analgesics for chronic pain.,IPO,12340000,USD,12340000
RoslinCT,https://www.crunchbase.com/organization/roslinct,"Biotechnology, Clinical Trials, Manufacturing","Edinburgh, Edinburgh, City of, United Kingdom",RoslinCT is a UK Cell Therapy Contract Development and Manufacturing Organisation.,"35,897",,Active,2006-01-01,year,2022-08-04,day,,,For Profit,https://www.roslinct.com,RoslinCT is a UK Cell Therapy Contract Development and Manufacturing Organisation focused on providing services for companies developing cell-based therapeutic products.,M&A,887000,GBP,1155109
eXmoor Pharma,https://www.crunchbase.com/organization/exmoor-pharma,"Biotechnology, Life Science","Bristol, Bristol, City of, United Kingdom",eXmoor Pharma is a technical and strategic consultancy specialising in cell and gene therapies (ATMPs) and biopharmaceuticals.,"36,898",,Active,2004-01-01,year,,,,,For Profit,http://www.exmoorpharma.com/,eXmoor Pharma is a technical and strategic consultancy specializing in cell and gene therapies (ATMPs) and biopharmaceuticals.,Early Stage Venture,51785470,USD,51785470
Symetrica,https://www.crunchbase.com/organization/symetrica,"Biotechnology, Health Diagnostics, Security","Southampton, Southampton, United Kingdom",Symetrica develops and commercializes radiation detection and identification systems for various medical applications.,"37,292",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,http://www.symetrica.com,"Symetrica Ltd. engages in the development and commercialization of radiation detection and identification systems for security, medical diagnostics, geophysical, and space research and development applications.  The company was incorporated in 2002 and is based in Southampton, the United Kingdom.",Early Stage Venture,25715721,USD,25715721
Nova Pangaea Technologies (NPT),https://www.crunchbase.com/organization/nova-pangaea-technologies-npt,"Biotechnology, CleanTech, Energy, Environmental Engineering, GreenTech, Manufacturing, Renewable Energy, Sustainability","Wilton, Redcar and Cleveland, United Kingdom",Nova Pangaea Technologies is a cleantech company that has developed a sustainable technology called REFNOVA,"37,509",Less than $1M,Active,2009-01-01,year,2023-07-23,day,,,For Profit,http://www.novapangaea.com/,"NPT is a cleantech company that has developed a revolutionary process technology called REFNOVA. REFNOVA allows customers to converts non-food plant residues into sustainable products such as biochar, activated carbon, biofuel, biopolymers and biochemicals. Our products help customers replace fossil based products and enable decarbonisation.",M&A,16789610,GBP,20700023
Abingdon Health,https://www.crunchbase.com/organization/abingdon-health,"Biotechnology, Health Care, Health Diagnostics, Information Technology, Manufacturing, Medical, Medical Device, Robotics","York, York, United Kingdom",Abingdon Health is an innovative technology-led company focused on providing rapid and near-patient medical diagnostic testing solutions.,"38,803",$10M to $50M,Active,2008-01-01,year,2020-12-15,day,,,For Profit,http://www.abingdonhealth.com/contract-services,"Abingdon Health are building an innovative technology-led company focused on providing rapid and near-patient medical diagnostic testing solutions. Abingdon Health are developing, manufacturing and selling products and systems that support the migration of testing from the laboratory closer to the patient with the intention of improving both clinical and economic healthcare outcomes. Our initial clinical focus is on developing a range of rapid testing products in the areas of hematology oncology, specifically B-cell dyscrasias. We will use our expertise in immunodiagnostics, plastic electronics, hardware and software, to develop the next generation of testing systems that meet the needs of our customers. Our current platform development is looking to provide customers with a multiplexed, portable, cost-effective and connected rapid testing solution.",IPO,12600000,GBP,18772386
Avacta Group,https://www.crunchbase.com/organization/avacta-group,"Biotechnology, Health Care, Pharmaceutical","Wetherby, York, United Kingdom","Avacta Group plc is a provider of technologies, consumables and reagents for the life science markets, from drug discovery to diagnostics.","42,148",$1M to $10M,Active,2003-01-01,year,2003-09-25,day,,,For Profit,http://avacta.com,"Avacta Group plc is a provider of technologies, consumables and reagents for the life science markets, from drug discovery to diagnostics. It is engaged in the research, development, production and delivery of instrumentation and services for the biopharmaceutical drug development and clinical diagnostics markets using biophysical technology. The Company has two segments: Analytical and Animal Health. The Analytical segment provides tools and contract services for early stage protein characterisation and analysis for biopharmaceutical drug developers. The Animal Health provides tools and contract services to assist diagnosis of conditions in animals to enable faster treatment for veterinarians. The Company’s subsidiaries include Avacta Limited, Avacta Analytical Limited, Oriental Fine Foods Limited, Avacta Health Limited, TheraGenetics Limited and TheraGenetics Inc. ###Readybuy Plc acquires Avacta Ltd in a reverse merger and changed name to Avacta Group Plc in 2004. Readybuy was founded in 2003.###",IPO,34200000,USD,34200000
