Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Aiforia,https://www.crunchbase.com/organization/aiforia,"Artificial Intelligence (AI), Biotechnology, Education, Health Care, Information Technology, Life Science, Machine Learning, Medical, Neuroscience, Software","Helsinki, Southern Finland, Finland","Aiforia’s mission is to provide global access to AI-powered image analysis for medical, healthcare professionals and beyond.","10,047",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.aiforia.com/,Aiforia Technologies was founded as a spin-off company from the Finnish Institute for Molecular Medicine (FIMM) at the University of Helsinki in 2013 by researchers and pioneers in the field of cloud-based microscopy and pathology and experienced life science entrepreneurs. The Aiforia® Platform brings together deep learning AI and high-performance cloud computing. Aiforia assists with the increased demand for image-based diagnostics by providing efficient and scalable solutions – enabling new discoveries and clinical support with highly accurate and consistent data. Aiforia is technologically driven establishment and keeps the capability of being image agnostic thus extending its solutions to multiple fields.,Early Stage Venture,21150000,EUR,25242408
Recipharm,https://www.crunchbase.com/organization/recipharm,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Jordbro, Stockholms Lan, Sweden",Recipharm focused on supporting pharmaceutical companies in taking their products from early development to manufacturing.,"10,146",$10M to $50M,Active,1995-01-01,year,2014-04-04,day,,,For Profit,http://www.recipharm.com,"Recipharm was established in Sweden in 1995 and has since grown to become a leading Contract Development and Manufacturing Organisation (CDMO). Headquartered in Jordbro, Recipharm employs around 3,500 people and the Recipharm B-share (RECI B) is listed on NASDAQ Stockholm.  For over 20 years Recipharm has focussed on supporting pharmaceutical companies in taking their products from early development through to commercial manufacturing. Throughout the entire product lifecycle, Recipharm is there for its clients. Time and time again, Recipharm has delivered innovative solutions.  Recipharm has been around for a while and they are proud of the company they have built which is why they want people to know they are here for them today and they will be here for them tomorrow too. That’s the Recipharm way.  There are lots of CDMOs in the world. But none quite like Recipharm. Despite the scale and size of their company, they conduct their business in the right way, by respecting all stakeholders at all times and delivering value for money to their clients.",IPO,241746764,USD,241746764
Again,https://www.crunchbase.com/organization/secondcircle,"Biotechnology, Chemical, Manufacturing","Copenhagen, Hovedstaden, Denmark",We make carbon negative chemicals for a cleaner future.,"11,046",,Active,2020-01-01,year,,,,,For Profit,https://again.bio,"At Again we put CO₂ to good use.  Our novel, bio manufacturing process combines natural, gas eating bacteria, with cutting-edge technology, to turn CO₂ into carbon negative chemicals. We have figured out how to collect the unavoidable carbon outputs from industry and reuse them to manufacture emission-free chemicals - a win-win for everyone. We are already operating at commercial scale, converting real world emissions into emission free products for our end customers and have raised over €50m in funding from venture capital investors and in grant funding.  If you think we’re doomed - think Again",Seed,55683033,USD,55683033
Swedish Orphan Biovitrum,https://www.crunchbase.com/organization/swedish-orphan-biovitrum,"Biotechnology, Genetics, Medical, Pharmaceutical","Solna, Stockholms Lan, Sweden",International Pharmaceutical Manufacture,"11,119",$500M to $1B,Active,1988-01-01,year,2006-09-15,day,,,For Profit,http://www.sobi.com/en,"Swedish Orphan Biovitrum engages in the development, marketing, and distribution of orphan products and specialty pharmaceuticals. It offers drugs for the treatment of rare and life-threatening diseases, such as cardiology, diseases affecting immunocompromised patients, genetic disorders, haematology, infectious diseases, metabolic disorders, oncology, palliative care, poison control, respiratory diseases, and urology. In 2009, Swedish Orphan International AB merged with [Biovitrum](/organization/biovitrum), and the combined company has subsequently been rebranded as Swedish Orphan Biovitrum. The company markets its products in Europe, North American, and Japan and is headquartered in Stockholm, Sweden.",IPO,6024000000,SEK,551073056
Vicore Pharma,https://www.crunchbase.com/organization/vicore-pharma,"Biopharma, Biotechnology, Pharmaceutical","Mölndal, Vastra Gotaland, Sweden",Vicore Pharma is a pharmaceutical company dedicated to developing innovative medicines for severe lung disorders.,"11,689",Less than $1M,Active,2009-01-01,year,,,,,For Profit,http://vicorepharma.com,"Vicore Pharma is a pharmaceutical company dedicated to developing innovative medicines for severe lung disorders. It develops drugs that act through the AT2 receptor. The company’s drug candidate C21 aims to improve the treatment of idiopathic pulmonary fibrosis, a rare disease for which C21 has been granted orphan drug designation both in the EU and the US. In addition, C21 is explored pre-clinically in a number of rare diseases where the AT2 receptor plays an important role. The company is based in Astra Zeneca’s Bioventurehub in Mölndal.",,47680204,USD,47680204
Desert Control,https://www.crunchbase.com/organization/desert-control,"Agriculture, AgTech, Biotechnology, Sustainability","Sandnes, Rogaland, Norway",cleantech company that specializes in turning deserts to green land using our patented Liquid NanoClay,"12,090",Less than $1M,Active,2015-01-01,year,2021-04-14,day,,,For Profit,https://www.desertcontrol.com/,"Desert Control is a cleantech company that specializes in turning deserts to green land using our patented Liquid NanoClay (LNC). To cultivate desert into farm land normally takes 7-15 years, but Desert Control found a way to convert sandy soil into fertile land in 7 hours. The mix sinks into the soil, creating a 40-60 cm deep layer, which retains the water like a sponge. This layer stops water from evaporating and ensures optimal growing conditions for anything you plant in it. One application of LNC lasts a minimum of 5 years.",IPO,33951142,USD,33951142
SAGA Diagnostics,https://www.crunchbase.com/organization/saga-diagnostics-ab,"Biotechnology, Genetics, Medical, Oncology","Lund, Skane Lan, Sweden",Liquid biopsy testing specialists. Ultrasensitive cancer diagnosis and monitoring to 0.001% variant frequency.,"13,751",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://sagadiagnostics.com/,"SAGA Diagnostics AB is a personalized cancer diagnostics and disease monitoring company focused on molecular genetic analyses of a powerful cancer biomarker: circulating tumor DNA (ctDNA). The company was founded in 2016 as a spin-out from a highly successful research group at Lund University, with a mission to improve precision cancer medicine, provide more accurate treatment monitoring, and improve patient survival using minimally-invasive liquid biopsy cancer testing services and kits. The SAGA team consists of renowned scientists, highly qualified staff and an experienced management team who work together to launch SAGA’s ultrasensitive services and products as part of the ongoing revolution in cancer research, drug development, and clinical diagnostics. SAGA’s proprietary tests can help patients, oncologists, and drug developers detect actionable mutations, stratify patient groups, and monitor treatment response, residual disease, and disease recurrence at an unprecedented sensitivity.",Early Stage Venture,17960870,USD,17960870
Carbiotix,https://www.crunchbase.com/organization/carbiotix-ab,"Biotechnology, Health Care, Personal Health, Therapeutics","Lund, Skane Lan, Sweden",Carbiotix is a pre-clinical stage therapeutics company focusing on low-cost gut health testing and microbiome modulators.,"15,417",Less than $1M,Active,2014-01-01,year,2019-10-18,day,,,For Profit,https://www.carbiotix.com,"Carbiotix is an award winning pre-clinical stage therapeutics company leveraging low-cost gut health testing and microbiome modulators to unlock the potential of the gut microbiome to address a range of chronic and metabolic diseases. Carbiotix was founded in 2014 based on four years of research through the Department of Biotechnology at Lund University and the Antidiabetic Food Centre (AFC) in Lund, Sweden. In 2015, the company’s second-generation soluble fiber AXOS was selected as a top new ingredient by the Nutrition Capital Network (NCN) in Europe and the US. In 2017, Carbiotix began development of its low-cost gut health testing platform and in 2018 launched the platform along with commencing a 600-person gut health study. In 2019, the company began to leverage data from its low-cost gut health testing platform to ramp up therapeutic development activities in line with its long-term strategy to create microbiome modulators based on its proprietary soluble fiber, isolated strains and novel delivery mechanisms.",IPO,2595853,USD,2595853
Algorithmiq,https://www.crunchbase.com/organization/algorithmiq,"Biotechnology, Life Science, Market Research, Quantum Computing","Turku, Western Finland, Finland",Algorithmiq develops algorithms to solve currently inaccessible problems in life sciences.,"16,748",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://algorithmiq.fi,"Algorithmiq develops algorithms to solve currently inaccessible problems in life sciences. The company utilizes its expertise in quantum information, complex systems, and computational physics to develop algorithms to develop new and effective drugs, solve problems in life sciences, and discover new materials.",Early Stage Venture,19340566,USD,19340566
Neurescue,https://www.crunchbase.com/organization/neurescue,"Biotechnology, Health Care, Medical Device","Copenhagen, Hovedstaden, Denmark","Neurescue, a medical device manufacturer based in Denmark, is developing cardiovascular devices to help emergency patients.","17,185",,Active,2014-01-01,year,,,,,For Profit,http://www.neurescue.com/,"Neurescue, a medical device manufacturer based in Denmark, is developing cardiovascular devices to help emergency patients. Neurescue’s first product, the safeREBOA device, is the first computer-aided aortic occlusion catheter. Our future goal is to enable the potential clinical utility of further intelligent procedures.",Early Stage Venture,76000000,DKK,11002306
Anocca,https://www.crunchbase.com/organization/anocca-ab,"Biotechnology, Health Care, Therapeutics","Södertälje, Vasternorrlands Lan, Sweden",Anocca is a drug and immunotherapy developer aiming to uncover the therapeutic potential of T-cell immunity.,"18,101",$1M to $10M,Active,2014-10-23,day,,,,,For Profit,https://www.anocca.com/,"Anocca provides services like biotechnology, immunotherapeutics, drug discovery, drug development, and immunology services. The company does precise and efficient analysis of T-cell biology, which is required to deliver a variety of therapeutics that specifically harness or manipulate T-cell immunity in a number of disease areas, including cancer, assisting the life sciences sector in developing a variety of therapies and vaccination strategies. Anocca was established on October 23, 2014 by Reagan Jarvis in Södertälje, Vasternorrlands Lan.",,110411491,USD,110411491
Mycorena,https://www.crunchbase.com/organization/mycorena,"Biotechnology, Food and Beverage, Food Processing, Manufacturing","Gothenburg, Vastra Gotaland, Sweden","Mycorena is a fungi-based, next-generation vegan protein and food manufacturing solution to plants, using significantly less resources.","18,401",$1M to $10M,Active,2017-09-06,day,,,,,For Profit,https://mycorena.com/,"Mycorena is a fungi-based, next-generation vegan protein and food manufacturing solution to plants, using significantly less resources. Mycorena was established in 2017 and is headquartered in Gothenburg, Sweden.",Early Stage Venture,37694934,USD,37694934
Chromologics,https://www.crunchbase.com/organization/chromologics,"Biotechnology, Chemical, Chemical Engineering","Søborg, Hovedstaden, Denmark",Chromologics develops innovative natural food colorants.,"18,778",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.chromologics.com/,"Chromologics develops innovative natural food colorants. Chromologics is a Danish biotech spin-out from the Technical University of Denmark. We have developed a fungal biotech platform for the production of novel, natural colorants.",Seed,13000000,EUR,14682780
ADCendo,https://www.crunchbase.com/organization/adcendo,"Biotechnology, Health Care","Copenhagen, Hovedstaden, Denmark",ADCendo ApS is a biotech company dedicated to developing new types of anti-cancer drugs.,"18,942",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://adcendo.dk/,"ADCendo ApS is a biotech company dedicated to developing new types of anti-cancer drugs. We focus on antibody-drug conjugates (ADCs) directed at novel targets, that have been found to be overexpressed by several cancer forms, that are all characterized by a significant unmet need for novel treatment.",Early Stage Venture,97293171,USD,97293171
Circio,https://www.crunchbase.com/organization/targovax,"Biotechnology, Health Care, Medical","Oslo, Oslo, Norway",Targovax develops active immunotherapy in the form of cancer vaccines for application in post-operation treatments.,"19,082",$1M to $10M,Active,2010-01-01,year,2015-01-01,day,,,For Profit,https://www.circio.com/,"Targovax AS develops active immunotherapy in the form of cancer vaccines. The lead candidate TG01 is currently in a phase I/II clinical trial in resectable pancreatic cancer. Patients are treated after operation, and the immune system is triggered to recognize cancer specific RAS mutations and kill the cancer cells. TG01 consists of peptides designed to trigger both a helper- and cytotoxic T-cell response in the patients, ensuring a broad and lasting immune response. The Targovax peptides are designed for induction of RAS mutation specific T-helper cells through presentation on HLA class II molecules on the surface of Antigen Presenting Cells (APCs), but also for natural processing to potential HLA class I epitopes and induction of RAS mutation specific cytotoxic T cells.The T helper (Th) cells have a central and critical role in coordination of immune reactions and are often referred to as the ""generals"" and ""conductors"" of the immune system. The drug candidate has a strong historical background including clinical data. The clinical data indicate both an increase of mean survival and long-term survivors. The drug is well tolerated with a low degree of side effects. Inventors of the technology and the Radium Hospital Research Foundation established Targovax in 2010.",IPO,33847632,USD,33847632
Hemab,https://www.crunchbase.com/organization/hemab,"Biotechnology, Life Science, Pharmaceutical","Copenhagen, Hovedstaden, Denmark","Hemab is a clinical-stage biotech company developing prophylactic therapeutics for serious, underserved bleeding and thrombotic disorders.","19,264",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.hemab.com/,"Hemab is a company that creates preventative treatments for bleeding and thrombosis problems. The medicines developed by the business aggregate, modify, balance, and at times recruit endogenous clotting components already present in the blood to the site of injury, allowing patients to produce hemostatic plugs or clots to avert life-threatening complications. Hemab Therapeutics was established in 2017 in Copenhagen, Hovedstaden by Johan H. Faber and Mads Behrndt.",Early Stage Venture,190000000,USD,190000000
Infinited Fiber Company,https://www.crunchbase.com/organization/infinited-fiber-company,Biotechnology,"Espoo, Southern Finland, Finland",Infinited Fiber Company is on a mission to make circular fashion and textiles an everyday reality,"19,322",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://infinitedfiber.com/,"Infinited Fiber Company is a Finnish biotech founded in 2016 to commercialize a breakthrough recycling technology that can turn cellulose-rich raw materials – like cotton-rich textile waste, used cardboard, or wheat or rice straw – into high-quality textile fibers with the look and feel of cotton. The patented technology has been validated by leading brands and is ready to be scaled. Infinited Fiber Company won the Europas 2020 Hottest Sustainability Tech Award, and was listed on the Global 50 to Watch by Cleantech Group in 2019. In 2016 Infinited Fiber Company was selected into WWF’s Climate Solver network. The company is headquartered in Espoo, Finland.",Early Stage Venture,44621038,EUR,52327973
Bavarian Nordic,https://www.crunchbase.com/organization/bavarian-nordic,"Biotechnology, Health Care, Medical","Kvistgaard, Hovedstaden, Denmark",Bavarian Nordic is a industrial biotechnology company developing and producing novel vaccines for the treatment and prevention.,"19,614",$10M to $50M,Active,1994-01-01,year,2013-05-29,day,,,For Profit,http://www.bavarian-nordic.com,"Bavarian Nordic is a industrial biotechnology company developing and producing novel vaccines for the treatment and prevention of life-threatening diseases with a large unmet medical need. The company's business strategy is focused in three areas: biodefence, cancer and infectious diseases.",IPO,328762379,USD,328762379
Saniona,https://www.crunchbase.com/organization/saniona,Biotechnology,"Ballerup, Hovedstaden, Denmark","Saniona is a research and development company with low burn rate, a world class team and high ambitions.","19,721",$1M to $10M,Active,2011-01-01,year,2017-06-15,day,,,For Profit,https://www.saniona.com/,"Saniona is a pharmaceutical company focusing on the development and advancement of multiple potential new medicines through clinical trials. The company is pioneering in the development of highly selective ion channel modulators. Ion channel modulation is a well-established approach to disease treatment that has been used in medications for diabetes, hypertension, epilepsy, and other conditions. TesometTM, the company's most advanced product candidate, has advanced to mid-stage clinical trials for rare eating disorders. Saniona is advancing two product candidates, SAN711 and SAN903, using its ion channel expertise. A Phase 1 clinical trial of SAN711 for the treatment of neuropathic pain conditions was completed successfully. SAN903 is now ready for Phase 1 clinical trials to treat inflammatory and fibrotic disorders.",IPO,83967264,USD,83967264
Reshape Biotech,https://www.crunchbase.com/organization/reshape-biotech,"Biotechnology, Industrial Automation, Machine Learning, Robotics","Kongens Lyngby, Hovedstaden, Denmark","Reshape Biotech builds lab robots that automate the everyday tasks of microbiologists, from filling plates to analyzing images.","20,234",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://reshapebiotech.com/,"Reshape Biotech builds lab robots that automate the everyday tasks of microbiologists, from filling plates to analyzing images.",Seed,8082790,USD,8082790
Aprea,https://www.crunchbase.com/organization/aprea-ab,"Biotechnology, Health Care, Medical, Personal Health, Pharmaceutical","Stockholm, Stockholms Lan, Sweden",Aprea is a biopharmaceutical company that develops novel cancer therapeutics.,"20,839",$1M to $10M,Active,2003-01-01,year,2019-10-02,day,,,For Profit,http://aprea.com/,"Aprea is a biotech company focusing on the discovery and development of novel anticancer compounds reactivating the tumor suppressor protein p53. The Company's lead program, APR-246, is a first-in-class small molecule drug candidate in clinical development.  Aprea Therapeutics was established in 2003 in Stockholms Lan, Sweden by Klas Wiman and Galina Selivanova.",IPO,120372328,USD,120372328
Unibio,https://www.crunchbase.com/organization/unibio-a-s,"Alternative Protein, Animal Feed, Biotechnology, Medical, Sustainability","Roskilde, Sjelland, Denmark",Unibio provides sustainable protein services for the biotechnology sector.,"20,850",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.unibio.dk,"Unibio produces a process that mimics the microbial consumption of methane emitted by decaying plant material in nature and can be used as a direct supplement to feed animals and also as a substitute for fishmeal. The patented process enables the production of affordable protein for fish and animal feed, has the potential to produce human food, and is eco-friendly, thereby solving the world's protein scarcity challenge at an affordable price.",,59977110,USD,59977110
Nightingale Health,https://www.crunchbase.com/organization/nightingalehealth,"Biotechnology, Health Care, Medical","Helsinki, Southern Finland, Finland",Nightingale Health is a biotechnology company transforming the prevention of chronic diseases.,"21,233",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.nightingalehealth.com,"Nightingale Health is a global health tech company transforming preventive care. We envisage a world that focuses on keeping people healthy rather than just treating illnesses. With our pioneering blood-testing services, we provide deep health insights and can measure the effects of lifestyle interventions that are invisible in standard lab tests. The deep knowledge fuels scientific discoveries, industry developments, and encourages people to make positive lifestyle changes that take their health forward.",,24500009,EUR,27725421
Onego Bio,https://www.crunchbase.com/organization/onego-bio,"Biotechnology, Food and Beverage, Manufacturing","Espoo, Southern Finland, Finland",Onego Bio is a smart protein is a piece of cake.,"21,348",$1M to $10M,Active,2022-01-01,year,,,,,For Profit,https://www.onego.bio/,Onego Bio is a smart protein is a piece of cake.,Seed,14500000,EUR,15828097
OssDsign AB,https://www.crunchbase.com/organization/ossdsign-ab,"Biotechnology, Clinical Trials, Health Care, Medical","Uppsala, Uppsala Lan, Sweden",Oss-Q is a medical-technology company developing implants for bone replacement.,"21,679",$1M to $10M,Active,2011-06-01,day,2019-05-24,day,,,For Profit,http://www.ossdsign.com,"OssDsign was founded in May 2011 by Professor Håkan Engqvist, Dr Thomas Engstrand, Bo Qwarnstrom, Jonas Åberg, Uppsala University AB and other leading clinical, preclinical and materials researchers and engineers. The key people in the company are presented below. OssDsign has in addition developed a network of international experts in Clinical Affairs, Regulatory and Business Development.",IPO,32295021,USD,32295021
Galecto,https://www.crunchbase.com/organization/galecto-biotech,"Biotechnology, Health Care, Health Diagnostics","Copenhagen, Hovedstaden, Denmark",Galecto is a clinical stage biotechnology company focused on the development of novel treatments for fibrosis and cancer.,"21,805",$1M to $10M,Active,2011-01-01,year,2020-10-28,day,,,For Profit,http://galecto.com/,"Galecto develops small molecules for the treatment of severe diseases, including fibrosis and cancer. The company lead product candidate, GB0139, is an inhaled inhibitor of galectin-3. GB0139 is being developed for the treatment of  severe fibrotic lung diseases such as idiopathic pulmonary fibrosis, or IPF, in which there is high unmet medical need.  Galecto was founded in 2011, builds on more than 10 years of research centering on the role of galectin-3 and LOXL-2, and the use of modulators of these proteins to treat fibrosis-related diseases and cancer. Combined with a strong patent estate, these assets give Galecto a unique therapeutic platform.",IPO,160412604,USD,160412604
Hoba Therapeutics,https://www.crunchbase.com/organization/hoba-therapeutics,"Biotechnology, Health Care, Pharmaceutical","Copenhagen, Hovedstaden, Denmark",Hoba Therapeutics is developing a new therapeutic protein for the treatment of neuropathic pain.,"21,882",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://hobatherapeutics.com,Hoba Therapeutics is developing a new therapeutic protein for the treatment of neuropathic pain.,Early Stage Venture,29633270,USD,29633270
