Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Iktos,https://www.crunchbase.com/organization/iktos,"Artificial Intelligence (AI), Biotechnology, Chemical, Health Care, Pharmaceutical","Paris, Ile-de-France, France",Iktos is a deep learning technology platform focused on new drug design and discovery.,"6,044",$10M to $50M,Active,2016-10-01,month,,,,,For Profit,http://www.iktos.ai,"Incorporated in October 2016, Iktos is a start-up company specializing in the development of artificial intelligence solutions applied to chemical research, more specifically medicinal chemistry and new drug design. Iktos is developing a proprietary and innovative solution based on deep learning generative models, which enables, using existing data, the design of molecules that are optimized in silico to meet all the success criteria of a small molecule discovery project. The use of Iktos technology enables major productivity gains in upstream pharmaceutical R&D.  Iktos offers its technology both as a professional services and as a SaaS software platform. Iktos offers Makya™, ligand and structure-based de novo drug design platform for multi-parametric optimisation (MPO) of lead compounds in line with Target Candidate Profile (TCP).  Iktos is also developing Spaya™, a synthesis planning software based upon Iktos’s proprietary AI technology for retrosynthesis.",Early Stage Venture,15500000,EUR,16408385
CarThera,https://www.crunchbase.com/organization/carthera,"Biotechnology, Health Care, Medical Device, Therapeutics","Paris, Ile-de-France, France",CarThera designs and develops innovative therapeutic ultrasound-based medical devices for treating brain disorders.,"7,553",Less than $1M,Active,2010-01-01,year,,,,,For Profit,http://carthera.eu/,CarThera designs and develops innovative therapeutic ultrasound-based medical devices for treating brain disorders since.The company’s proprietary device called SonoCloud® is an intracranial ultrasound implant that temporarily opens the blood-brain barrier (BBB) and allows a significantly increased concentration of therapeutic molecules to reach the brain.,Early Stage Venture,71300000,EUR,79503082
AQEMIA,https://www.crunchbase.com/organization/aqemia,"Artificial Intelligence (AI), Biotechnology, Generative AI, Life Science, Machine Learning, Pharmaceutical","Paris, Ile-de-France, France",Drug discovery - Pharma 3.0,"9,457",,Active,2019-06-13,day,,,,,For Profit,http://www.aqemia.com/,Aqemia is a next-gen pharmatech company generating one of the world's fastest-growing drug discovery pipeline. Our mission is to design fast innovative drug candidates for dozens of critical diseases. What sets us apart is our unique quantum and statistical mechanics algorithms fuelling a generative AI to design novel drug candidates. The disruptive speed and accuracy of our technology platform allows us to scale drug discovery projects as technology projects.,Early Stage Venture,60100000,EUR,64055571
HiFiBiO,https://www.crunchbase.com/organization/hifibio,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France",HiFiBiO provides proprietary single cell technologies for applications in drug and biomarker discovery and development.,"10,259",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.hifibio.com,"HiFiBiO is a biotherapeutics company that mobilizes the human immune system to combat disease. It commercializes proprietary single-cell technologies for applications in drug and biomarker discovery and development. It also aspires to benefit patients through open-innovation partnerships with industry and academia. HiFiBiO integrates deep-rooted biological expertise with its comprehensive single-cell profiling technologies to discover and accelerate a pipeline of antibody drugs to treat cancer and autoimmune disorders. The company was founded in 2013 and is headquartered in Paris, Ille-de-France.",Late Stage Venture,179500000,USD,179500000
Eligo Bioscience,https://www.crunchbase.com/organization/eligo-bioscience,"Biotechnology, Health Care, Medical","Paris, Ile-de-France, France","Eligobiotics provides a new approach to explore, understand, and control bacterial ecosystems both in human and animals.","10,398",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://eligo.bio/,"Eligobiotics is a developer of antibiotics intended to treat microbiome precision and bacteria-associated diseases. The company's antibiotics combine CRISPR/Cas system with engineered phage capsids, to develop antimicrobials that are used to eradicate resistant pathogens or virulent bacteria within the human microbiome, enabling clients to get next-generation antimicrobials to treat diseases caused by superbugs.",Early Stage Venture,69706775,USD,69706775
DBV Technologies,https://www.crunchbase.com/organization/dbv-technologies,"Biopharma, Biotechnology, Health Care, Health Diagnostics","Bagneux, Ile-de-France, France",DBV Technologies focuses on the development of innovative products for the diagnosis and treatment of food allergies.,"10,451",$10M to $50M,Active,2002-01-01,year,2012-04-05,day,,,For Profit,http://www.dbv-technologies.com,"DBV Technologies is a global clinical stage biopharmaceutical company founded by pediatricians and entrepreneurs who believed that food allergies could one day be treated safely and effectively. With this mission driving their commitment to the advancement of treatments in this field, they are investigating a potential new class of immunotherapy that aims to activate the immune system of patients through the skin.",M&A,243320571,USD,243320571
HEPHAISTOS-Pharma,https://www.crunchbase.com/organization/hephaistos-pharma,"Biotechnology, Oncology","Orsay, Ile-de-France, France",Hephaistos Pharma is a biotech company developing oncology treatments.,"11,268",,Active,2018-01-01,year,,,,,For Profit,https://hephaistos-pharma.fr/,"Hephaistos Pharma is a developing weapons firm. They provide services for oncology, immunotherapy, and cancer. An online inquiry form is available on the company's website.",Seed,2071429,EUR,2260949
TISSIUM,https://www.crunchbase.com/organization/gecko-biomedical,"Biotechnology, Health Care, Medical Device","Paris, Ile-de-France, France",TISSIUM develops biodegradable sealants and adhesives for wound closure in the field of minimally-invasive surgery.,"11,294",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://tissium.com/,"TISSIUM is a privately owned medical device company based in Paris, France that is dedicated to the rapid development and the commercialization of revolutionary biodegradable sealants and adhesives for wound closure in the field of surgery, with a key focus on minimally invasive surgery. TISSIUM is developing products that are non-toxic, bind strongly to tissues, and deliver on-demand wound closure within the ‘wet’ and dynamic environments in the body. The Company’s technology and products are based on world-class research and intellectual property from the laboratories of Robert Langer (MIT) and Jeff Karp (Brigham & Women’s Hospital). Gecko was founded in 2013 and is backed by leading healthcare investors Omnes Capital, CM-CIC, and CapDecisif Management.",Late Stage Venture,210043749,USD,210043749
Inventiva Pharma,https://www.crunchbase.com/organization/inventiva-pharma,"Biopharma, Biotechnology, Clinical Trials, Medical, Medical Device","Daix, Bourgogne, France",Inventiva is a biopharmaceutical company with several drug candidates at clinical and preclinical stage.,"12,455",$1M to $10M,Active,2011-01-01,year,2020-07-10,day,,,For Profit,http://www.inventivapharma.com,"Inventiva Pharma is a clinical-stage biopharmaceutical company focused on the development of oral small molecule therapies for the treatment of patients with significant unmet medical needs in the areas of fibrosis, lysosomal storage disorders and oncology. They have built a pipeline backed by a discovery engine with an extensive library of proprietary molecules, a wholly-owned research and development facility and a team with significant expertise and deep experience in the development of compounds that target nuclear receptors, transcription factors and epigenetic modulation. Leveraging these assets and expertise, they are advancing two clinical candidates in three indications, as well as a deep pipeline of earlier stage programs.",IPO,179696837,USD,179696837
TreeFrog Therapeutics,https://www.crunchbase.com/organization/treefrog-therapeutics,"Biopharma, Biotechnology, Therapeutics","Bordeaux, Aquitaine, France",TreeFrog Therapeutics is a stem cell company that will enable millions of patients to access the medical revolution of cell therapies.,"14,009",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://treefrog.fr/,"TreeFrog Therapeutics is a developer of stem cells intended to secure cell production and quality, fasten clinical development and facilitate market access. The company's offerings include a proprietary technology platform that provides an end to end 3D scalable solution that will dramatically reduce treatment costs, enabling patients to access the medical revolution of cell therapies by overcoming current critical manufacturing issues.",Early Stage Venture,86874831,USD,86874831
Okomera,https://www.crunchbase.com/organization/okomera,"Biotechnology, Life Science, Therapeutics","Paris, Ile-de-France, France","Okomera is a biotech start-up that accelerates access to improved, precision-based cancer therapies.","14,050",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.okomera.com/,"Okomera is a biotech start-up that accelerates access to improved, precision-based cancer therapies. It pioneers automation and miniaturization of personalized tumor biopsy studies. This technology was invented and patented by Okomera's co-founders at Ecole Polytechnique. Aimee Wessel, Raphaël Tomas, Charles Baroud, and Sandra Jernström founded the Paris, Ile-de-France-based company in 2020.",Seed,10200000,EUR,11163402
Nanobiotix,https://www.crunchbase.com/organization/nanobiotix,"Biotechnology, Health Care, Therapeutics","Paris, Ile-de-France, France",Nanobiotix is a nanomedicine company developing novel therapeutics for the local treatment of cancer.,"14,580",Less than $1M,Active,2003-01-01,year,2020-12-10,day,,,For Profit,http://www.nanobiotix.com,Nanobiotix SA develops nanomedicine programs for the treatment of cancer. The company provides NanoXray that offers a solution for cancer therapy based on a technology that is designed to allow destruction of cancer cells by inert particles. Its products include magnetic particles and laser activated nanoparticles for the treatment and diagnostic of cancer.,IPO,358644495,USD,358644495
Amolyt Pharma,https://www.crunchbase.com/organization/amolyt-pharma,"Biotechnology, Health Care, Medical, Pharmaceutical, Wellness","Écully, Rhone-Alpes, France",Amolyt Pharma specializes in peptides for the treatment of rare endocrine and metabolic disorders.,"15,202",$1M to $10M,Active,2015-01-01,year,2017-12-20,day,,,For Profit,https://amolytpharma.com,"Amolyt Pharma specializes in peptides for the treatment of rare endocrine and metabolic disorders. Its programs include AZP-3601, a parathyroid hormone analog, for the potential treatment of hypoparathyroidism, and AZP-3404, a peptide with a new and unique mechanism of action, that may restore fat and glucose metabolism.",M&A,311278005,USD,311278005
PDC*line Pharma,https://www.crunchbase.com/organization/pdc-line-pharma,"Biotechnology, Health Care, Therapeutics","La Tronche, Rhone-Alpes, France",PDC*line Pharma develops a new class of active immunotherapies for cancer based on an allogeneic cell line of Plasmacytoid Dendritic cells.,"15,341",,Active,2014-04-01,month,,,,,For Profit,http://pdc-line-pharma.com/,"PDC*line Pharma is a French-Belgium clinical-stage biotech company that develops a new class of active immunotherapies for cancer based on an allogeneic cell line of Plasmacytoid Dendritic cells (PDC*line) loaded with cancer antigens. PDC*line Pharma originated from a flagship R&D program of the French Blood Bank (EFS, Etablissement Français du Sang) where PDC*line, a proprietary Plasmacytoid Dendritic Cell line (PDC) was developed from a patient with a PDC leukemia. Laurent LEVY President France & COO, and Joel PLUMAS, CSO founded the company in April 2014 in Grenoble and took the project to the clinical development stage with non-dilutive funding. Eric Halioua joined the team in February 2016, and became President and CEO in July 2016.",Early Stage Venture,41500000,EUR,46226696
SparingVision,https://www.crunchbase.com/organization/sparingvision,"Biotechnology, Health Care, Life Science","Paris, Ile-de-France, France",SparingVision is a biotechnology company developing genomic medicines for the treatment of blinding inherited retinal diseases.,"16,939",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://sparingvision.com,"SparingVision is a biotechnology company focused on the discovery and development of innovative therapies for the treatment of blinding inherited retinal diseases. SparingVision is developing SPVN06, a gene-independent treatment for retinitis pigmentosa, the most common inherited retinal degeneration. There is currently no treatment to treat all genetic forms of this rare retinal disease that leads to blindness and affects nearly 2 million people worldwide.",Early Stage Venture,119500000,EUR,127603524
Qubit Pharmaceuticals,https://www.crunchbase.com/organization/qubit-pharmaceuticals,Biotechnology,"Paris, Ile-de-France, France",Qubit Pharmaceuticals is an EIT Health Headstart laureate and is incubated at Paris Biotech Santé.,"17,316",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.qubit-pharmaceuticals.com,"Qubit Pharmaceuticals is a brand-new international company based in Paris that was founded by CNAM, CNRS, the University of Texas at Austin, the Sorbonne University, and Washington University. Qubit Pharmaceuticals is built on more than 20 years of R and D that has been recognized with the most prestigious awards. It was founded by Pr Jay Ponder, Pr Pengyu Ren, Pr J.-P. Piquemal, Dr Louis Lagardere, and Pr Matthieu Montes.",Seed,18600000,EUR,19934769
Susu,https://www.crunchbase.com/organization/susu,"Biotechnology, Emergency Medicine, Health Care, Health Insurance, Wellness","Lyon, Rhone-Alpes, France",Susu is a health care centre that provides preventive care medical treatments.,"17,545",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.susu.fr/,"Susu is a dynamic and innovative company that offers a wide range of health services for families in the African diaspora. Susu provides a complete offer on Preventive care, Medical treatments, Management of chronic diseases, and Authentic drugs.",,7297007,USD,7297007
Core Biogenesis,https://www.crunchbase.com/organization/core-biogenesis,"Biotechnology, Life Science, Pharmaceutical","Paris, Ile-de-France, France",Core Biogenesis is a biotechnology company building next-generation recombinant protein production technologies.,"18,015",,Active,2020-01-01,year,,,,,For Profit,https://www.corebiogenesis.com,Core Biogenesis is a biotechnology company building next-generation recombinant protein production technologies. The company uses proprietary gene editing and plant biotechnology to drastically reduce the cost of making growth factors. The growth factors are molecules used in the clean meat and cell therapy industries.,Early Stage Venture,26718833,USD,26718833
ENTEROME,https://www.crunchbase.com/organization/enterome,"Biopharma, Biotechnology, Health Care, Life Science","Paris, Ile-de-France, France",Enterome is a clinical-stage company developing breakthrough immunomodulatory drugs for the treatment of cancer and immune diseases.,"18,346",$10M to $50M,Active,2012-01-01,year,,,,,For Profit,http://www.enterome.com,"Enterome’s OncoMimic technology allows the overcoming of immune tolerance against cancer cells, with broad applicability against solid tumor via an off-the-shelf, easy to manufacture technology. Enterome’s potentially first-in-class small protein and peptide drug candidates modulate the immune system by closely mimicking the structure, effect or actions of Tumor Associated Antigens to induce a potent, endogenous CD8 T cell response.  The company’s most advanced programs are in Phase 2 clinical trials in hard-to-treat tumors such as glioblastoma, adrenal malignancies and colorectal cancer.",,175800000,EUR,200731154
Depixus,https://www.crunchbase.com/organization/depixus,"Biotechnology, Genetics, Medical","Paris, Ile-de-France, France","Depixus are pioneering the development of MAGNA, a novel genetic analysis technology for decoding the dynamic genome.","18,617",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://depixus.com/,"Depixus includes a Full genome analysis, which necessitates technologies capable of reading DNA, RNA, and their base changes. The dynamics of this cannot be captured with single-molecule precision by today's sequencing technology.",Early Stage Venture,33594744,EUR,37960760
Stilla Technologies,https://www.crunchbase.com/organization/stilla-technologies,"Biotechnology, Consumer Research, Genetics, Test and Measurement","Villejuif, Ile-de-France, France",Stilla Technologies is a Paris-based european biotechnology company.,"18,770",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,https://www.stillatechnologies.com/,"Stilla Technologies is a Paris-based European Biotechnology company that focuses on accelerating the development of next-generation genetic tests by providing a ground-breaking and flexible digital PCR (dPCR) solution: the Naica System. Taking advantage of cutting-edge microfluidic innovations, Stilla aims to make dPCR a lab commodity to all Life Sciences areas: research, therapeutics, and all the “omics”.",Early Stage Venture,67245000,EUR,75206716
Algama,https://www.crunchbase.com/organization/algama,"Biotechnology, Food and Beverage, Food Processing, Life Science","Malakoff, Ile-de-France, France",Nature's solution for food's future. We harvest algae to create food that's good for both people and the planet.,"19,101",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.algamafoods.com/,"Nature’s solution for food’s future. Engineering sustainable food solutions for all. As a food-tech company, Algama harvests the potential of algae to create food that's good for both people and the planet. Algama’s goal is to feed 10 billion people by 2050, while preserving the planet and offering consumers additional and better choices in foods. Our story After consuming microalgae for numerous reasons, Alvyn and Gaëtan conclude that it was a viable solution with the potential to redefine our food system for good. Algama was founded in 2013. World leader in algae food Since its founding, Algama has been the world leader in microalgae food and is proud to have the support of world-class impact investors like Horizons Ventures, Blue Horizon Ventures, CPT Capital, Veginvest, Beyond Impact, Alwyn Capital. All the team is dedicated to innovate and make microalgae a key resources for tomorrow’s daily food. Algama team We are focused on bringing microalgae-based foods to market, we are working hard to make our ingredients and products super tasty, affordable and widely available. We are expecting the team and we are looking for talents, innovateurs and entrepreneurs.",Early Stage Venture,15000000,EUR,16448552
MaaT Pharma,https://www.crunchbase.com/organization/maat-pharma,"Biotechnology, Health Care","Lyon, Rhone-Alpes, France",MaaT Pharma (Microbiota as a Therapy) is a French biotech start-up.,"19,199",$1M to $10M,Active,2014-12-01,day,2021-11-08,day,,,For Profit,http://maatpharma.com/,"MaaT Pharma, a clinical stage company, has established the most complete approach to restoring patient-microbiome symbiosis to improve survival outcomes in life-threatening diseases. Committed to treating a range of cancers and Graft-versus-Host-Disease, a serious complication of allogeneic stem cell transplantation, MaaT Pharma has already achieved proof of concept in acute myeloid leukemia patients. Supporting the further expansion of our pipeline into improving outcomes of immunotherapy in solid tumors, we have built a powerful discovery and analysis platform, GutPrint®, to evaluate drug candidates, determine novel disease targets and identify biomarkers for microbiome-related conditions.",IPO,31900000,EUR,35512599
Corteria Pharmaceuticals,https://www.crunchbase.com/organization/corteria-pharmaceuticals,"Biotechnology, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France",Corteria Pharmaceuticals develops first-in-class drugs in heart failure subpopulations.,"20,372",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.corteriapharma.com/,"Corteria Pharmaceuticals develops first-in-class drugs in heart failure subpopulations, focused on the development of transformative therapies for the treatment of worsening and acute decompensated heart failure.",Early Stage Venture,77000000,EUR,83090974
Mablink Bioscience,https://www.crunchbase.com/organization/mablink-bioscience,"Biotechnology, Pharmaceutical","Lyon, Rhone-Alpes, France",Mablink Bioscience is a biotechnology company.,"21,145",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.mablink.com/,"Mablink Bioscience is a biotechnology company specialized in the development of a new class of cancer drugs, called Antibody Drug Conjugate (ADC).",Early Stage Venture,35000000,EUR,34972644
Advicenne,https://www.crunchbase.com/organization/advicenne,"Biotechnology, Medical, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France",Advicenne is a specialty pharmaceutical company dedicated to improving the lives of patients who suffer from rare kidney diseases.,"21,385",Less than $1M,Active,2007-01-01,year,2017-12-06,day,,,For Profit,http://advicenne.com,"Since its founding in 2007, Advicenne has been dedicated to developing and commercializing innovative treatments that address unmet medical needs in the area of nephrology. Our lead drug candidate, ADV7103, is in late-stage clinical trials for two indications: distal renal tubular acidosis (dRTA) and cystinuria. Listed on both the Euronext Paris and Euronext Brussels stock exchanges, the company is headquartered in Nîmes, France.",IPO,63387747,USD,63387747
ImCheck Therapeutics,https://www.crunchbase.com/organization/imcheck-therapeutics,"Biopharma, Biotechnology, Health Care, Life Science, Therapeutics","Marseille, Provence-Alpes-Cote d'Azur, France",ImCheck Therapeutics is a developing novel therapeutics that target members of the butyrophilin (BTN) super-family of checkpoint molecules.,"22,048",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.imchecktherapeutics.com/,"ImCheck Therapeutics is a developer of immuno-modulatory antibodies designed for the treatment of cancer and other immune-related diseases. The company's services are engaged in the discovery and development of immunomodulators for treating breast cancer, gastric, ovarian cancer cells and other solid solid tumours.",Late Stage Venture,172930000,EUR,185471946
Aelis Farma,https://www.crunchbase.com/organization/aelis-farma,"Biotechnology, Therapeutics","Bordeaux, Aquitaine, France",Aelis Farma is a biotech company conducting research and development on innovative signaling specific drugs,"22,572",$1M to $10M,Active,2013-01-01,year,2022-02-16,day,,,For Profit,https://www.aelisfarma.com/,"Aelis Farma is a pioneer  in the development of signaling specific therapeutics that target GPCRs (and more specifically the CB1 receptor which is one of the most expressed GPCRs in the brain). GPCRs are the target of most therapeutic drugs. This family of receptors has the characteristics to activate several and often opposing signaling pathways. Unfortunately, most of the drugs acting on GPCRs either block or stimulate the entire signaling activity of the receptor resulting in unwanted and sometimes unacceptable side effects.",IPO,26000000,EUR,29381481
Acticor Biotech,https://www.crunchbase.com/organization/acticor-biotech,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France",Acticor Biotech is a biopharmaceutical company developing an innovative drug for the treatment in the acute phase of ischemic stroke.,"22,737",$1M to $10M,Active,2010-01-01,year,2021-11-01,day,,,For Profit,http://acticor-biotech.com,"Acticor Biotech is a biopharmaceutical company developing an innovative drug for the treatment in the acute phase of ischemic stroke. Acticor Biotech’s project stems from the sheer need for new therapeutic options to manage stroke. According to the World Health Organization, 15 million people suffer stroke worldwide each year. Of these, 5 million dies and another 5 million are permanently disabled. Stroke is the third cause of death in the world and the leading cause of death among women.  It is also the first cause of adult acquired disabilities resulting from the neurological damages sustained by 75% of the survivors. However, only one treatment is presently recommended by health authorities and is it estimated that only 15% of ischemic stroke patients are treated with it, with less than 40% efficacy. So while this treatment is very useful for ischemic stroke, a major need for a new treatment capable of effectively treating a majority of ischemic stroke patients remains. Acticor Biotech was founded in November 2013 and is headquartered in Paris, France.",IPO,41300000,EUR,46117476
Astraveus,https://www.crunchbase.com/organization/astraveus,"Bioinformatics, Biotechnology, Life Science","Paris, Ile-de-France, France",Astraveus is developing the next generation of cell and gene therapy (CGT) manufacturing solutions.,"23,045",Less than $1M,Active,2016-07-07,day,,,,,For Profit,http://www.astraveus.com,"Astraveus is revolutionizing the field of CGT manufacturing with the Lakhesys™ platform, an end-to-end, cell foundry, that uses deep process optimization and single-use, microfluidic bioprocessors to deliver better results with reduced inputs.   By removing the need for large-scale infrastructure, reducing costs, and overcoming the logistical challenges typically associated with CGT manufacturing, Astraveus is seeking to transform patient access to these life-changing therapies.",Seed,28872000,EUR,31340622
