Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Kemin Industries,https://www.crunchbase.com/organization/kemin-industries-2,"Biotechnology, Food and Beverage, Sustainability","Des Moines, Iowa, United States","Kemin Industries provides health-related products to improve the quality, safety, and efficacy of food.","12,837",$500M to $1B,Active,1961-01-01,year,,,,,For Profit,http://www.kemin.com,"Kemin Industries provides health-related products to improve the quality, safety, and efficacy of food. Kemin has been dedicated to using applied science to improve quality of life for over half a century. As a global company touching 3.8 billion people every day with its products, Kemin is committed to improving the quality, safety, and efficacy of food, feed, and health-related products to feed a growing population and be a resource for others in need.",,190000000,USD,190000000
Azenta Life Sciences,https://www.crunchbase.com/organization/biocision,"Biotechnology, Clinical Trials, Life Science","Burlington, Massachusetts, United States",Azenta Life Sciences provides life sciences solutions.,"13,399",$500M to $1B,Active,1978-01-01,year,1995-03-01,day,,,For Profit,https://www.azenta.com,"Azenta Life Sciences offers life sciences services including genomics, cryogenic storage, automation, and informatics. They offer suite of reliable cold-chain sample management solutions and genomic services across areas such as drug development, clinical research and advanced cell therapies for the industry's top pharmaceutical, biotech, academic and healthcare institutions globally.",IPO,508347600,USD,508347600
Tenet Healthcare Corporation,https://www.crunchbase.com/organization/tenet-healthcare-corporation,"Biotechnology, Health Care, Hospital","Dallas, Texas, United States",Tenet Healthcare Corporation is one of the largest investor-owned health care delivery systems in the nation.,"14,155",$1B to $10B,Active,1967-01-01,year,1978-01-13,day,,,For Profit,http://tenethealth.com,Tenet Healthcare Corporation is one of the largest investor-owned health care delivery systems in the nation.,IPO,2000000000,USD,2000000000
Haemonetics,https://www.crunchbase.com/organization/haemonetics,"Biotechnology, Consulting, Health Care, Medical, Medical Device","Boston, Massachusetts, United States",Haemonetics is a provider of blood and plasma supplies and services.,"15,420",$100M to $500M,Active,1971-01-01,year,1991-01-01,day,,,For Profit,http://www.haemonetics.com,Haemonetics specializes in blood processing technology.,IPO,1145000000,USD,1145000000
HESKA,https://www.crunchbase.com/organization/heska,"Biotechnology, Medical Device, Pet","Loveland, Colorado, United States",Heska develops medical devices to improve the quality of pet care and to ensure positive outcomes for veterinarians and their patients.,"16,612",$10M to $50M,Active,1952-01-01,year,1997-07-11,day,,,For Profit,http://heska.com,"Heska Corporation manufactures, develops and sells advanced veterinary diagnostic and specialty healthcare products through its two business segments: North America and International. Both segments include Point of Care Lab testing instruments and consumables, digital imaging products, software and services, data services, allergy testing and immunotherapy, and single-use offerings such as in-clinic diagnostic tests and heartworm preventive products. The North America segment also includes private label vaccine and pharmaceutical production under third-party agreements and channels, primarily for herd animal health.",M&A,178570000,USD,178570000
Arena Pharmaceuticals,https://www.crunchbase.com/organization/arena-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","San Diego, California, United States","Arena Pharmaceuticals is focused on delivering solutions for cardiovascular, central nervous system, inflammatory and metabolic diseases.","21,135",$10M to $50M,Active,1977-01-01,year,2000-07-28,day,,,For Profit,http://www.arenapharm.com,"Clinical-stage biotech focused on cardiovascular, central nervous system, inflammatory and metabolic diseases. Their leading drug candidate is lorcaserin hydrochloride, which recently received positive data from a clinical trial. They are headquartered in San Diego, CA.",M&A,390660000,USD,390660000
Fermilab,https://www.crunchbase.com/organization/fermilab,"Biotechnology, Clean Energy, CleanTech, Energy","Batavia, Illinois, United States",Fermilab is an American particle physics and accelerator laboratory dedicated to exploring high-energy physics.,"25,426",$1M to $10M,Active,1968-01-01,year,,,,,For Profit,http://fnal.gov,"Fermilab is an American particle physics and accelerator laboratory dedicated to exploring high-energy physics. It leads the world in neutrino science with particle accelerators, leads the nation in the development of particle colliders and their use for scientific discovery, and advances particle physics through measurements of the cosmos. The laboratory’s 1,750 employees include scientists and engineers from all around the world. It collaborates with more than 20 countries on physics experiments based in the United States and elsewhere.  Fermilab's 6,800-acre site is located in Batavia, Illinois, and is managed by the Fermi Research Alliance, a partnership of the University of Chicago and Universities Research Association, a consortium of 86 research universities, for the U.S. Department of Energy Office of Science. Fermilab builds and operates world-leading accelerator and detector facilities, performs pioneering research with national and global partners, and develops new technologies for science that support U.S. industrial competitiveness. Fermilab was founded in 1968.",,260000000,USD,260000000
Scientific Industries,https://www.crunchbase.com/organization/scientific-industries,"Biotechnology, Commercial, Manufacturing","Bohemia, New York, United States","Scientific Industries is a commercial company that manufactures and markets mixers, shakers, incubators, and benchtop lab equipment.","27,846",$10M to $50M,Active,1954-01-01,day,1996-01-11,day,,,For Profit,https://www.scientificindustries.com,"Scientific Industries is a commercial equipment company that manufactures and markets mixers, shakers, incubators, and benchtop lab equipment. The company was founded in 1954 and is based in Bohemia, New York.",IPO,19500000,USD,19500000
Meridian Bioscience,https://www.crunchbase.com/organization/meridian-bioscience-inc,"Biotechnology, Health Care, Health Diagnostics, Life Science, Medical","Cincinnati, Ohio, United States","Meridian is a fully integrated life science company that develops, manufactures, markets and distributes diagnostic test kits.","31,226",$10M to $50M,Active,1977-01-01,year,1986-08-08,day,,,For Profit,http://meridianbioscience.com,"Meridian Bioscience is an integrated life science company. The Company is engaged in developing, manufacturing, selling, and distributing clinical diagnostic test kits, for certain gastrointestinal, viral, respiratory, and parasitic infectious diseases; the manufacture and distribution of bulk antigens, antibodies, polymerase chain reaction (PCR)/ quantitative polymerase chain reaction (qPCR) reagents, nucleotides, competent cells and bioresearch reagents used by researchers and other diagnostic manufacturers, and the contract development and manufacture of proteins and other biologicals under cyclic guanosine monophosphate (cGMP) conditions for use by biopharmaceutical and biotechnology companies engaged in research for new drugs and vaccines. The Company operates in three segments: U.S. Diagnostics, European Diagnostics, and Life Science.",M&A,9000000,USD,9000000
Biomerica,https://www.crunchbase.com/organization/biomerica,"Biotechnology, Manufacturing","Irvine, California, United States","Biomerica is a biomedical company that develops, manufactures, and markets advanced diagnostic products.","31,400",$1M to $10M,Active,1971-01-01,year,1983-03-11,day,,,For Profit,http://biomerica.com/,"Biomerica is a biomedical company that develops, manufactures, and markets advanced diagnostic products. The company’s products are designed to enhance the health and well being of people while reducing total healthcare costs. It primarily focuses on products for diabetes, gastrointestinal disease, and esoteric testing. Founded in 1971, Biomerica is headquartered in Irvine, California.",IPO,10000001,USD,10000001
GT Biopharma,https://www.crunchbase.com/organization/gt-biopharma,"Biotechnology, Health Care, Medical","Westlake Village, California, United States",GT Biopharma specializes in the research and development of therapeutic products used primarily for the treatment of cancer.,"32,958",$10M to $50M,Active,1965-01-01,year,2021-02-11,day,,,For Profit,https://www.gtbiopharma.com/,"GT Biopharma, Inc. is a clinical stage biopharmaceutical company focused on the development and commercialization of immunology therapeutic products based on our proprietary Trispecific Killer Engagers (TriKE™) target-directed Natural Killer (NK) cell engager platform. The TriKE™ NK protein biologic platform is designed to harness and amplify the body’s native immune system for hope for patients with cancer and infectious diseases.",IPO,71131999,USD,71131999
Danaher,https://www.crunchbase.com/organization/danaher,"Biotechnology, Health Care, Health Diagnostics, Life Science, Medical","Washington, District of Columbia, United States",Danaher is a global science and technology innovator committed to helping their customers solve complex challenges and improve quality.,"35,737",$1B to $10B,Active,1969-01-01,year,1979-01-05,day,,,For Profit,https://www.danaher.com/,"Danaher Corporation (Danaher) designs, manufactures and markets professional, medical, industrial and commercial products and services. The Company’s research and development, manufacturing, sales, distribution, service and administrative facilities are located in more than 50 countries. It operates in five segments: Test & Measurement; Environmental; Life Sciences & Diagnostics; Dental; and Industrial Technologies. In April 2011, the Company sold its Pacific Scientific Aerospace (PSA) business.  On June 30, 2011, the Company acquired Beckman Coulter, Inc. (Beckman Coulter). In January 2012, the Company sold its Accu-Sort businesses. In February 2012, the Company sold its Kollmorgen Electro-Optical (KEO) business. During the year ended December 31, 2011, the Company acquired EskoArtwork, On February 6, 2012, L-3 Communications Holdings, Inc. acquired Kollmorgen Electro-Optical unit of the Company.",IPO,,,
Biogen,https://www.crunchbase.com/organization/biogen,"Biotechnology, Health Care, Life Science, Manufacturing, Medical, Precision Medicine, Therapeutics","Cambridge, Massachusetts, United States",Biogen is a biotechnology company engaged in the development of innovative therapies for neurological and neurodegenerative diseases.,"36,997",$10B+,Active,1978-01-01,year,,,,,For Profit,https://www.biogen.com,"Biogen is a biotechnology company engaged in the development of innovative therapies for neurological and neurodegenerative diseases. Biogen is developing a pipeline of possible medicines in neurology, neuropsychiatry, specialized immunology, and rare illness, and the company is laser-focused on its mission of helping humanity through science and building a healthier, more sustainable, and equitable world.",,,,
Lifecore Biomedical,https://www.crunchbase.com/organization/lifecore-biomedical,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Chaska, Minnesota, United States",Lifecore Biomedical is dedicated to the development of technically advanced hyaluronan based products.,"38,355",$100M to $500M,Active,1965-01-01,year,1996-02-23,day,,,For Profit,http://www.lifecore.com,Lifecore Biomedical is dedicated to the development of technically advanced hyaluronan based products that offer long-term compatibility with the human body.,IPO,5000000,USD,5000000
Pressure BioSciences,https://www.crunchbase.com/organization/pressure-biosciences,"Biotechnology, Health Care, Health Diagnostics, Marketing","South Easton, Massachusetts, United States","Pressure bioscience is focused on developing, marketing and selling proprietary laboratory instrumentation and associated consumables.","39,403",Less than $1M,Active,1978-01-01,year,2003-01-10,day,,,For Profit,http://www.pressurebiosciences.com,"Pressure BioSciences, Inc. (PBI), a life sciences company, engages in the research, development, and commercialization of sample preparation system. It focuses on the development of a platform technology, called pressure cycling technology (PCT) that uses cycles of hydrostatic pressure between ambient and ultra-high levels to control bio-molecular interactions. The company offers Barocycler instrument and an internally developed disposable PULSE (Pressure Used to Lyse Samples for Extraction) Tubes, which together make up the PCT sample preparation system. It holds 13 U.S. and 5 foreign patents covering multiple applications of PCT in the life sciences field. PCT has applications in a various life sciences areas, including sample preparation for genomic, proteomic, and small molecule studies; control of chemical (enzymatic) reactions; protein purification; pathogen inactivation; immunodiagnostics; DNA sequencing; and food safety. PBI's customers include academic laboratories, government agencies, and biotechnology companies. The company was founded in 1978. It was formerly known as Boston Biomedica, Inc. and changed its name to Pressure BioSciences, Inc. in 2004. Pressure BioSciences is based in South Easton, Massachusetts.",IPO,14338756,USD,14338756
Parnell Living Science,https://www.crunchbase.com/organization/parnell-living-science,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical","Overland Park, Kansas, United States",Parnell is a fully integrated pharmaceutical company dedicated to finding animal health solutions that matter.,"42,207",$10M to $50M,Active,1968-01-01,year,2014-06-20,day,,,For Profit,http://www.parnell.com/,"Parnell is a fully integrated pharmaceutical company dedicated to finding animal health solutions that matter. With a world-class, FDA-accredited manufacturing facility in Sydney and operations in the United States, Canada, Middle East and Asia-Pacific, Parnell is committed to continued development of innovative products at the highest standard. Parnell currently markets products for companion, performance and production animals enhanced with proprietary software platforms designed to improve compliance and clinical outcomes.  Parnell is poised to bring several new products to market over the next five years addressing up to twelve indications and needs, with a particular focus on the companion animal sector. At Parnell, we believe the combination of our current product portfolio, pipeline of product candidates and business solutions position us to become a leading innovator in animal health.  Our value-added approach establishes us as a business partner with our customers, not a commodity provider.  That is the Parnell difference.",M&A,52000000,USD,52000000
DAXOR,https://www.crunchbase.com/organization/daxor,"Biotechnology, Health Care, Medical","New York, New York, United States",DAXOR Corporation is an innovative medical instrumentation and biotechnology company.,"49,869",,Active,1970-01-01,year,1983-08-05,day,,,For Profit,http://daxor.com,"DAXOR Corporation is an innovative medical instrumentation and biotechnology company. DAXOR designed and developed the BVA-100 Blood Volume Analyzer. It is the first instrument approved by the FDA to provide rapid direct measurement of a patient's true blood volume. We believe that the BVA-100 Blood Volume Analyzer has the potential to transform therapy in a broad range of surgical and medical conditions. It is our goal, working in conjunction with hospitals and clinics, to achieve that possibility. The BVA-100 is a semi-automated Blood Volume Analyzer. It is used in conjunction with a single use diagnostic kit. It is the first FDA-approved instrument to provide rapid direct measurement of a patient's blood volume.",IPO,13605000,USD,13605000
Fred Hutchinson,https://www.crunchbase.com/organization/fred-hutchinson-cancer-research-center,"Biotechnology, Consulting, Health Care, Health Diagnostics, Hospitality, Medical, Oncology, Pharmaceutical","Seattle, Washington, United States","Fred Hutchinson Cancer Research Center provides services for the prevention, early detection, and treatment of cancer and other diseases.","55,930",$1M to $10M,Active,1975-01-01,year,,,,,For Profit,http://www.fredhutch.org/,"Fred Hutchinson Cancer Research Center provides research services for the prevention, early detection, and treatment of cancer and other diseases in the United States and other countries. The research center is engaged in researches to prevent, detect, and treat cancer, HIV/AIDS, and other life-threatening diseases. Its activities in the areas of diseases and research cover fundamental research, prevention, early detection, treatment and cures, and survivorships. Researchers of Fred Hutchinson Cancer Research Center pioneered bone-marrow transplantation for leukemia and other blood diseases. This research has cured thousands of patients worldwide and has boosted survival rates for certain forms of leukemia from zero to 85 percent. Fred Hutchinson Cancer Research Center was incorporated in 1971 and is based in Seattle, Washington.",,300000,USD,300000
UAS Laboratories,https://www.crunchbase.com/organization/uas-laboratories,"Biopharma, Biotechnology, Pharmaceutical","Wausau, Wisconsin, United States",UAS Labs is a global leader in probiotic innovation,"56,863",$10M to $50M,Closed,1979-01-01,year,2020-06-09,day,,none,For Profit,http://uaslabs.com/,"Founded in 1979, UAS Labs, LLC has delivered the highest quality, science-backed probiotics to the natural products marketplace for more than thirty years. Strictly dedicated to probiotic manufacturing, UAS is committed to designing innovative and effective formulations based on L. acidophilus DDS®-1, a strain that has been researched and tested rigorously for decades. UAS products are sold to natural products retailers, health professionals, private label customers and as ingredients to manufacturers in the U.S., Canada and over 35 other countries. The company is fully integrated from formulation through manufacturing, packaging and marketing, and adheres to the highest quality standards. UAS has recently made significant investments to research, streamlining their operations through new technology and innovations, and ultimately introducing new products.",M&A,45468445,USD,45468445
Wistar Institute,https://www.crunchbase.com/organization/wistar-institute,"Biotechnology, Medical","Philadelphia, Pennsylvania, United States",The Wistar Institute is the nation’s first independent institution devoted to medical research and training.,"59,171",$50M to $100M,Active,1972-01-01,year,,,,,For Profit,http://wistar.org,"The Wistar Institute is the nation’s first independent institution devoted to medical research and training. The Wistar Institute has evolved from its beginnings as an anatomical teaching museum to its present-day status as an international leader in basic biomedical research. In 1972, The Wistar Institute was designated a National Cancer Institute Cancer Center in basic research—a distinction it holds to this day. Wistar discoveries have led to the development of vaccines for rabies, rubella, and rotavirus, the identification of genes associated with breast, lung, and prostate cancer, and the development of monoclonal antibodies and other significant research technologies and tools.",Seed,10949397,USD,10949397
MIT Lincoln Laboratory,https://www.crunchbase.com/organization/mit-lincoln-laboratory,"Biotechnology, Information Technology, National Security, Security","Lexington, Massachusetts, United States",MIT Lincoln Laboratory is a federally funded research and development center chartered to apply advanced technology to problems.,"60,380",$1B to $10B,Active,1951-01-01,year,,,,,For Profit,http://www.ll.mit.edu,"MIT Lincoln Laboratory is a federally-funded research and development center focused on the application of advanced technologies to problems of national security. The center focused on long-term technology development as well as rapid system prototyping and demonstration.  Founded in 1951, the company’s initial goal was to develop the nation’s air defense system using advanced electronics, its first breakthrough technology being the semi-automatic ground environment air defense system.  In present day, MIT Lincoln Laboratory has expanded its development scope to include programs in space surveillance, missile defense, surface surveillance, air traffic control, object identification, communications, homeland protection, high-performance computing, reconnaissance, and more.  MIT Lincoln Laboratory is based in Lexington, Massachusetts.",,250000,USD,250000
Genentech,https://www.crunchbase.com/organization/genentech,"Biotechnology, Life Science, Manufacturing","South San Francisco, California, United States",Computer Vision Startup,"66,252",$1M to $10M,Active,1976-01-01,day,1999-07-20,day,,,For Profit,http://gene.com,"Genentech is a biotechnology company that discovers, develops, manufactures, and commercializes medicines to treat patients with serious or life-threatening medical conditions. It creates multiple products on the market and a development pipeline. The company became a member of the Roche Group in 2009. As part of their merger agreement, Roche and Genentech combined their pharmaceutical operations in the United States. Genentech’s South San Francisco campus now serves as the headquarters for Roche pharmaceutical operations in the United States. Genentech’s Research and Early Development section operates as an independent center within Roche. Genentech was founded in 1976 by [Robert Swanson](https://www.crunchbase.com/person/robert-a-swanson) and [Herbert Boyer](https://www.crunchbase.com/person/herbert-w-boyer). It is headquartered in South San Francisco, C.A.",M&A,,USD,
PRA Health Sciences,https://www.crunchbase.com/organization/pra-health-sciences,"Biotechnology, Pharmaceutical, Product Research","Raleigh, North Carolina, United States",PRA Health Sciences provides product development and data solution services to pharmaceutical and biotechnology companies.,"68,380",$500M to $1B,Active,1976-01-01,year,2017-08-27,day,,,For Profit,http://prahs.com,"PRA Health Sciences is a full-service global contract research organization providing a broad range of product development and data solution services to pharmaceutical and biotechnology companies around the world. PRA Health Sciences' global operations span more than 90 offices across North America, Europe, Asia, Latin America, South Africa, Australia, and the Middle East. PRA’s 17,000+ employees have participated in more than 3,800 clinical trials and have supported pivotal trials that led to U.S. Food and Drug Administration or international regulatory approval of more than 85 products since the year 2000.",M&A,3000,USD,3000
Foundation Fighting Blindness,https://www.crunchbase.com/organization/foundation-fighting-blindness,"Biotechnology, Charity, Government, Medical, Product Research","Columbia, Maryland, United States","The Foundation intends to provide preventions, treatments & cures for people affected by entire spectrum of retinal degenerative diseases.","69,990",$50M to $100M,Active,1971-01-01,year,,,,,For Profit,https://www.fightingblindness.org/,"The urgent mission of the Foundation Fighting Blindness, Inc. is to drive the research that will provide preventions, treatments and cures for people affected by retinitis pigmentosa (RP), macular degeneration, Usher syndrome, and the entire spectrum of retinal degenerative diseases.",,114000000,USD,114000000
Bio Huma Netics,https://www.crunchbase.com/organization/bio-huma-netics-inc,"Agriculture, Biotechnology, Chemical, Manufacturing, Organic, Quality Assurance","Gilbert, Arizona, United States",Bio Huma Netics specializes in the process and development of micro carbon technology.,"77,707",,Active,1973-01-01,year,,,,,For Profit,http://bhn.us,"Bio Huma Netics provides technologically-advanced and ecologically sustainable quality products and services that replenish the earth by restoring water quality, reviving soil fertility, renewing food and fiber value, and refocusing engineered technologies; while minimizing human environmental impact and thereby enhancing the quality of life worldwide.",,2824406,USD,2824406
Texas Heart Institute,https://www.crunchbase.com/organization/texas-heart-institute,"Biotechnology, Education, Health Care","Houston, Texas, United States","Texas Heart Institute is to reduce the devastating toll of cardiovascular disease through innovative programs in research, education.","78,959",$1M to $10M,Active,1962-01-01,year,,,,,For Profit,http://www.texasheart.org,,,1140000,USD,1140000
ITC,https://www.crunchbase.com/organization/itc,"Biotechnology, Health Care, Medical Device","New York, New York, United States","Founded in 1969 and privately-held, International Technidyne Corporation (ITC) is a leader in hemostasis management and POC testing.","87,055",$1M to $10M,Closed,1969-01-01,year,,,,none,For Profit,http://itcmed.com,"ITC was founded in 1969 by brothers Michael and Joel Mintz, answering the call of clinicians for a point-of-care coagulation test device for monitoring Activated Clotting Time (ACT). Since 1969, ITC has played an important role in the delivery of cardiovascular care by providing critical data when and where it is needed most. Through the years, ITC has expanded its product portfolio through both internal product development and through acquisition of complimentary point-of-care products.  Today, ITC platforms include Hemochron® RXDX® dosing technology, Hemochron microcuvette technology, ProTime® microcoagulation testing for PT/INR monitoring, IRMA TruPoint® blood analysis system, Avoximeter® CO-oximetry and oximetry testing and Tenderfoot® incision devices for newborns.",,72500000,USD,72500000
Tulane National Primate Research Center,https://www.crunchbase.com/organization/tulane-national-primate-research-center,"Biotechnology, Health Care","Covington, Louisiana, United States",The Tulane National Primate Research Center improves human and animal health through basic and applied biomedical research.,"88,336",$1B to $10B,Active,1964-01-01,year,,,,,For Profit,https://tnprc.tulane.edu/,"The Tulane National Primate Research Center is committed to discovering causes, preventions, treatments, and cures that allow people around the world to live longer, healthier lives. It is to improve human and animal health through basic and applied biomedical research. TNPRC's primary research interests include the development of vaccines, treatments, and diagnostic tools for infectious diseases such as AIDS, Lyme disease, malaria, and tuberculosis.",,42000000,USD,42000000
Fuse Medical,https://www.crunchbase.com/organization/fuse-medical,"Biopharma, Biotechnology, Health Care, Marketing, Medical Device","Richardson, Texas, United States",Fuse Medical distributes healthcare products and supplies to ambulatory surgical centers and hospitals.,"89,855",$10M to $50M,Active,1968-01-01,year,1999-08-25,day,,,For Profit,http://www.fusemedical.com,"Fuse Medical distributes healthcare products and supplies to ambulatory surgical centers and hospitals, and physicians primarily in the United States. It offers plates and screws for internal fixation of small bone fractures; human allografts of bone chips and tendons; regenerative amniotic tissues and fluids; osteobiologics; and other related surgical products for use in various surgical procedures. ",IPO,2533500,USD,2533500
