Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Guardforce AI,https://www.crunchbase.com/organization/guardforce-ai,"Artificial Intelligence (AI), Information Services, Information Technology, Robotics","Bangkok, Krung Thep, Thailand",Guardforce AI is an integrated security solutions provider that protects and transport assets.,"23,699",Active,2018-01-01,year,2021-10-01,day,,,For Profit,https://www.guardforceai.com/,"Guardforce AI is an integrated security solutions provider that is trusted to protect and transport the high-value assets of public and private sector organizations. But at the same time,  it is developing and introducing innovative technologies, especially artificial intelligence (""AI"") that enhance safety and protection, for instance, it is designing and producing AI Robots solutions globally. It is driven to be an Integrated Security Solution Provider that truly integrates innovative technologies to enhance safety and protection for its clients.",IPO,20828496,USD,20828496
Band Protocol,https://www.crunchbase.com/organization/band-protocol,"Computer, Smart Contracts, Software","Ban Khlong Tan, Samut Sakhon, Thailand",Decentralized cross-chain data oracle - connecting smart contract to external data and APIs,"25,287",Active,2017-01-01,year,,,,,For Profit,https://bandprotocol.com/,"Band Protocol is a cross-chain data oracle platform that aggregates and connects real-world data and APIs to smart contracts. Blockchains are great at immutable storage and deterministic, verifiable computations - however, they cannot securely access data available outside the blockchain networks. Band Protocol enables smart contract applications such as DeFi, prediction markets, and games to be built on-chain without relying on the single point of failure of a centralized oracle.",Seed,7850000,USD,7850000
GoWabi,https://www.crunchbase.com/organization/gowabi,"Beauty, Health Care, Point of Sale, SaaS, Wellness","Bangkok, Krung Thep, Thailand","Leading app to book health, beauty, wellness, fitness services, integrated with our SaaS solution for thousands providers in SEA","31,413",Active,2016-06-01,day,,,,,For Profit,https://www.gowabi.com,"GoWabi is the leading B2C and B2B application to find and book health, wellness, fitness, beauty services in South-East Asia, supporting multiple payment options (Creditcard, Alipay, BNPL). We offer a SaaS / CRM tool integrated with our POS for yearly subscription at competitive prices in order to help optimize and manage your salon, spa, studio.",Early Stage Venture,5000000,USD,5000000
KYKLO,https://www.crunchbase.com/organization/kyklo,"Content, E-Commerce, Enterprise Software, SaaS, Sales Automation","Bang Rak, Krung Thep, Thailand","KYKLO enables wholesale distributors to create their own webstore, using its white-labeled e-commerce platform.","34,039",Active,2015-09-15,day,,,,,For Profit,https://www.kyklo.co,"KYKLO enables wholesale distributors to create their own webstore, using its white-labeled e-commerce platform and picking from millions of product SKUs enriched and managed by KYKLO.  It is the Shopify and content platform for wholesale distributors. They build KYKLO to unlock the digitization of the $5.6 Trillion wholesale distribution market, starting with the Electrical and Automation vertical. KYKLO was in Gartner Cool Vendor reports 2019 for Digital Commerce. It was established in 2015 and is based in New York City, US, and Bangkok, Thailand.",Seed,10200000,USD,10200000
Crea,https://www.crunchbase.com/organization/crea-888f,E-Commerce,"Bangkok, Krung Thep, Thailand",Connection Through Innovation - Reach Asia’s thriving millennial & Gen Z nomads through digital commerce,"34,971",Active,2016-01-01,year,,,,,For Profit,https://crea.asia,"CREA is the leading digital commerce enabler providing end to end solution for brands to reach the booming, digital savvy millennial and Generation Z consumers in Southeast Asia.",,25000000,USD,25000000
24 FIX,https://www.crunchbase.com/organization/24-fix,"Building Maintenance, Home Improvement, Home Services, Software","Bangkok, Krung Thep, Thailand","24 FIX offers maintenance solution to all type of properties, covering the whole range of works, from small to large scale maintenance.","35,372",Active,2018-08-01,month,,,,,For Profit,https://24fix.co/,"Founded in 2018, 24 Solution Group has aimed to REVOLUTIONIZE the maintenance service & home solution industry in SEA and beyond by delivering one-stop solutions with SIMPLICITY. Our mission is to deliver STOPLESS INNOVATION for a sense of blissful living. We do what it takes to ensure all spaces, whether home or workplace, is always at their full QUALITY & CAPABILITY. Unlike other platforms, we are not a matchmaker between clients and agents but a real end-to-end service. Recognizing that property maintenance is an elaborate practice that requires specialized knowledge, we have a dedicated team who control the process from start to finish, ensuring that our services are of the highest standard. Today our ecosystem holds more than 500 active fixer teams and material vendor stores. Our Brand Values: Inspiring Better Living Through Reinvention: Always push for new, innovative and better possibilities Profound Caring: Anticipate needs, translate vision, and bring it to life Trusted Expert: A reliable brand that consumers can trust to solve every issue To date, we have a growing top-notch team of almost 200 people with a diverse yet unified culture.  For corporate service enquiries and strategic partnerships, please reach out to business@24slg.com For investment opportunities, please reach out to investor@24slg.com",Early Stage Venture,5950000,USD,5950000
Siam Lottery,https://www.crunchbase.com/organization/siam-lottery-co-ltd,"Gambling, News, Publishing, Social News, Ticketing, Web Apps","Nakhon Ratchasima, Nakhon Ratchasima, Thailand","Thai lottery results, Real time live stream lottery reports, Update news about Thai lotto and a trend news.","35,767",Active,2016-03-08,day,,,,,For Profit,https://www.lottery.co.th,"Thai Lottery result with a fast update every time, You can check Lottery Results and read news about lotto on website and mobile. บริษัท สยาม ลอตเตอรี่ จำกัด (Siam Lottery Company Limited) ประเภท สื่อและสิ่งพิมพ์ออนไลน์ ชื่อภาษาไทย          บริษัท สยาม ล็อตเตอรี่ จำกัด ชื่อภาษาอังกฤษ      Siam Lotterry Co.,Ltd วันที่จดทะเบียน       8 มีนาคม พ.ศ. 2559 บริการตรวจหวยออนไลน์ อัพเดทผลสลากกินแบ่งรัฐบาลในแต่ละงวด ใบตรวจหวยเรียงเบอร์แผ่นขาว ข่าวสารลอตเตอรี่ในประเทศไทย และเรื่องราวที่น่าสนใจเกี่ยวกับหวยในไทย ตรวจหวยย้อนหลัง แอพตรวจหวย สถิติหวยออกไปแล้ว ถ่ายทอดสดการออกรางวัลสลากกินแบ่งรัฐบาล เว็บไซต์ลอตเตอรี่โดยเฉพาะ โหลดเร็ว ไม่เปลืองเน็ตเมื่อต้องการตรวจหวย พิมพ์เข้าเว็บไซต์ตรงตัว และง่ายต่อการจดจำ www.lottery.co.th สำหรับการตรวจหวยผ่านไลน์นั้น สามารถแอดเพิ่มเพื่อนมาได้ที่ไอดีดังนี้ @oer1981h หรือ @gnm7628z ตรวจหวยอัพเดทรวดเร็วทันใจ หวยออกอะไร วันนี้ ตรวจผลสลาก ผลลอตเตอรี่ ปล. เราสนับสนุนหวยรัฐบาลที่ถูกต้องตามกฎหมายเท่านั้น บริษัท สยาม ล็อตเตอรี่ จำกัด ได้จัดตั้งขึ้นเนื่องจาก ต้องการเผยแพร่ข้อมูลข่าวสารและบริการ ผลสลากกินแบ่งรัฐบาล ข่าวสารที่เกี่ยวข้องกับผู้ถูกรางวัลสลากกินแบ่งรัฐบาล และข้อมูลต่าง ๆ รวมไปถึงข่าวสารทั่วไป  เพื่อให้เกิดความน่าเชื่อถือจึงได้จดเว็บไซต์ในนามของบริษัทว่า www.Lotterry.co.th ใช้ในการให้ข้อมูลข่าวสารเกี่ยวกับผลสลากกินแบ่งรัฐบาล  ซึ่งเป็นอีกทางเลือกหนึ่งของการตรวจผลรางวัลสลากกินแบ่งรัฐบาล ที่รวดเร็ว ฉับไว มีความถูกต้องและให้บริการตรวจรางวัลได้อย่างแม่นยำ เพื่อลดเวลาในการตรวจสลากกินแบ่งรัฐบาลและยังได้ความสะดวกสบายยิ่งขึ้น วิสัยทัศน์ในการจัดทำผลสลากกินแบ่งรัฐบาล สื่อออนไลน์ในปัจจุบันมีผลต่อทุกคนที่ได้เข้ามาใช้ ซึ่งก็คงไม่พ้นการตรวจผลรางวัลสลากกินแบ่งรัฐบาล จากเมื่อก่อนที่ต้องรอผลสลากซึ่งเป็นใบตรวจหวย นับว่าเป็นเวลาที่ต้องรอคอยนั้นคงไม่น้อยกว่า 1วันหรือมากกว่านั้นทำให้ผู้ที่ถูกสลากอาจจะยังไม่ทันได้ทราบข้อมูลที่รวดเร็ว และในปัจจุบันสื่ออินเตอร์เน็ตจึงเป็นที่มาในการจัดทำผลสลากกินแบ่งรัฐบาลที่ออกมารองรับการใช้งานให้กับผู้ตรวจรางวัลทุกท่านได้อย่างรวดเร็ว และแม่นยำ จึงถือว่าเป็นสิ่งที่สำคัญที่ผู้ตรวจรางวัลอาจได้รับความพึงพอใจ และเป็นบริการอีกแบบหนึ่งที่ทุกคนสามารถเข้าถึงได้อย่างง่ายดาย บริการอื่นๆ ภายในเว็บไซต์ - บริการข่าวสารต่าง ๆ เกี่ยวกับผู้ถูกหวย  - ผลสลากกินแบ่งรัฐบาล - ใบตรวจหวย - กระดานสนทนาบนเว็บไซต์ แลกเปลี่ยนความรู้ LINE@ สำหรับการติดตาม  สยาม ลอตเตอรี่ จำกัด ได้แก่ไอดี @oer1981h บริการตรวจหวย ได้แก่ไอดี @gnm7628z เนื่องด้วยเราได้เห็นถึงคุณสมบัติของ LINE@ ที่ตอบโจทน์ผู้ใช้งานอย่างมากโดยเฉพาะเกี่ยวข้องกับธุรกิจในยุคปัจจุบัน ทางบริษัทสยาม ลอตเตอรี่ จำกัด สร้างบัญชีไลน์เพื่อให้ผู้ใช้งานไลน์ได้ติดตามรับข่าวสาร จากทางบริษัท บริษัทสยาม ลอตเตอรี่ จำกัด เป็นสื่อข่าวสารเกี่ยวกับสลากกินแบ่งรัฐบาลมีผู้ใช้ติดตามอย่างมากในประเทศไทย เราได้ให้ LINE@ เป็นช่องทางหลักในการในการนำเสนอข่าวสาร จัดกิจกรรมต่างๆ ของบริษัท และกิจกรรมสมาชิกอื่นๆ บริการโค้ดตรวจหวย ติดเว็บไซต์หรือบล็อกเกอร์ ติดได้ทุกขนาดของเว็บ รองรับ ssl และตกแต่งให้ทันสมัยสวยงาม มีการโหลดหน้าได้รวดเร็วทันใจ การตรวจหวยที่เร็ว พร้อมทั้งยังไม่เปลืองเน็ตมือถืออีกด้วย การหาข้อมูลเกี่ยวกับหวย ผลสลากกินแบ่งรัฐบาลย้อนหลัง สถิติหวยออกวันต่างๆ และเดือนต่างๆ สรุปหวยออกมาให้เป็นที่เรียบร้อยแล้ว ความถูกต้องของข้อมูล ผลสลากกินแบ่งรัฐบาลที่ออกมานั้น ทุกรางวัลถูกต้องและมีความน่าเชื่อถือ เนื่องด้วยผลสลากกินแบ่งหรือผลหวยออกนั้น เราได้ทำการตรวจหวยหมายเลขสลากอีกครั้ง จากใบตรวจหวยของสำนักงานสลากกินแบ่งรัฐบาล ฉะนั้นแล้ว ตรวจหวยบนเว็บ สยาม ลอตเตอรี่ มีความน่าเชื่อถือแน่นอน **อัพเดทล่าสุด** ไลน์ Thai Lottery บริการใหม่สำหรับคนที่ต้องการตรวจหวยผ่านระบบแอพไลน์แชทได้เลย ง่ายๆ เพียงค้นหาจากไอดีดังต่อไปนี้ แล้วแอดเพื่อน ทักเข้ามา @fyb2967g การใช้แอพไลน์ตรวจหวยจากไอดีด้านบน เพียงพิมพ์แชทมาว่า หวยออก จะแสดงผลสลากงวดปัจจุบันทั้งหมดหรือพิมพ์ใบตรวจหวย จะแสดงใบตรวจหวยงวดล่าสุดมาให้ และพิมพ์เลข 6 หลักก็จะตรวจผลรางวัลมาให้พร้อมครับ ข่าวหวย ข่าวประกาศเกี่ยวกับสลากกินแบ่งรัฐบาลที่คอหวยควรทราบ ช่องทางการติดตามการถ่ายทอดสดการออกรางวัลสลากกินแบ่งรัฐบาลในแต่ละงวด ออนไลน์พร้อมกันทั่วไทย ร่วมพูดคุยกับเพื่อนๆ คอหวยในออนไลน์ได้ระหว่างหวยกำลังออก โดยสามารถที่จะติดตามได้ผ่านทางช่องยูทูป ตรวจสลากกินแบ่งรัฐบาล มีเครื่องหมายถูกหลังช่องด้วยนะครับ พิมพ์ใบตรวจหวยในรูปแบบของไฟล์ PDF เพื่อนำไปเช็คผลหวยแบบออฟไลน์ได้ฟรี ไฟล์ชัดทุกหมายเลขรางวัล ดูง่ายเรียงจากน้อยไปหามาก บริษัทสื่อออนไลน์เกี่ยวกับลอตเตอรี่ในไทย ใบตรวจหวยรอการอัพเดทหลังหวยออกไปแล้วประมาณหนึ่งชั่วโมง ขอบคุณสำหรับการติดตามรับชมการถ่ายทอดสดหวย และขอแสดงความยินดีกับผู้ที่ถูกรางวัล แล้วเจอกันใหม่ในงวดหน้า สวัสดีจ้า ตรวจทานผลรางวัลลอตเตอรี่ทุกรางวัลแล้วทักงวดนะครับ www.lotto.co.th เลขเด็ด หวยดัง เกี่ยวกับหวยเพื่อให้แฟนๆ หวยได้ทราบข้อมูลกัน ฝากติดตามและกดแบ่งปันด้วยนะครับ Registered company name SIAM LOTTERY COMPANY LIMITED D-U-N-S© Number 661742591 Name primary executive Amnuay Jitklang Activity (SIC) 4832",,1670000,THB,48849
Rabbit Care,https://www.crunchbase.com/organization/rabbit-care,"Financial Services, Insurance, InsurTech","Sathon, Krung Thep, Thailand",Rabbit Care specializes in providing insurance and banking consultation.,"36,349",Active,2015-01-01,year,,,,,For Profit,https://rabbitcare.com,Rabbit Care is your first choice for insurance and banking advise. We provide great customer experience through our digital platform and customer care center.,Late Stage Venture,24100000,USD,24100000
HD,https://www.crunchbase.com/organization/honestdocs,"Financial Services, Health Care, Hospital","Bangkok, Krung Thep, Thailand",HD offers healthcare financing solutions to increase access to affordable care and surgeries.,"36,949",Active,2019-01-01,day,,,,,For Profit,http://www.hd.care,"HD is a healthcare and surgery marketplace, powering over 1,500+ healthcare providers including some of the biggest hospitals. HD connects patients to hospitals, clinics, operating rooms, and surgeons while offering healthcare financing solutions to increase access to affordable care and surgeries. To date, over 250,000 patients have benefited from more accessible and affordable healthcare and surgeries through the company's platform.",Seed,6000000,USD,6000000
Horganice,https://www.crunchbase.com/organization/horganice,"Property Management, Real Estate, Rental Property, Software","Mueang Chiang Mai, Chiang Mai, Thailand",Horganice is a startup that makes an app for landlords and tenants.,"38,391",Active,2015-01-01,year,,,,,For Profit,https://www.horganice.in.th/,"Horganice joins hands with Kasikorn Bank Special privileges for Horganice and Kasikorn Bank customers Allows tenants to pay for the rent of dormitories through e-Payment, which allows tenants to pay for renting apartments in various ways, such as online, ATM, bank counter In addition, the system can help to solve the fuss problems that dormitory owners are worried about, such as money in which day What is the top of the room? How many baht, etc.",Early Stage Venture,35000000,THB,956650
HG Robotics Company Limited,https://www.crunchbase.com/organization/hg-robotics-company-limited,"Industrial Automation, Information Technology, Robotics, Software","Bangkok, Krung Thep, Thailand",HG Robotics is a company that focuses on developing an information and motion management platform for unmanned systems,"39,074",Active,2016-06-29,day,,,,,For Profit,https://www.hiveground.com,,Early Stage Venture,30000000,THB,867042
Atato,https://www.crunchbase.com/organization/atato,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Financial Services, FinTech, Infrastructure, Web3","Bangkok, Krung Thep, Thailand",Atato is a digital asset custody solution secured by multi-party computation.,"39,647",Active,2017-01-01,year,,,,,For Profit,https://www.atato.com/,"Atato is a digital asset custody solution secured by multi-party computation. Atato enables web3 companies, market makers, institutions, and more safely store and manage any of their digital assets on Bitcoin and any EVM-supported chain without code. Atato is the first licensed and audited custodian with no AUM fee. Atato was founded in 2017 and is headquartered in Bangkok, Thailand.",Early Stage Venture,7000000,USD,7000000
SCB Abacus,https://www.crunchbase.com/organization/scb-abacus,Information Technology,"Bangkok, Krung Thep, Thailand",SCB Abacus expertise in IT solutions that offers automated digital platform development services to financial service provider companies.,"41,695",Active,2017-01-01,year,,,,,For Profit,https://www.scbabacus.com,SCB Abacus expertise in IT solutions that offers automated digital platform development services to financial service provider companies.,Early Stage Venture,32075602,USD,32075602
Meticuly,https://www.crunchbase.com/organization/meticuly,"3D Printing, 3D Technology, Health Care, Medical, Medical Device, Personal Health","Bangkok Metropolis, Krung Thep, Thailand",Meticuly is a 3D printing medical technology company focusing on personalised implant solutions for bone-related surgery applications.,"44,512",Active,2017-02-09,day,,,,,For Profit,https://www.meticuly.com,"""Personalised medical implant solution for better lives"", We aim to deliver solutions that improve lives. Our implants are individually crafted to fit each unique patient.           Founded in February 2017, Meticuly is a 3D printing medical technology company focusing on personalised implant solutions for bone-related surgery applications. Instead of off-the-shelf standard-sized implants to treat patients with bone deformity, Meticuly provides state-of-the-art pre-operative planning, surgical guides, and implants that are tailored to fit individual patients. 	The implant solution is built on two proprietary technology platforms: AI-assisted design using a cloud-based platform for patient-specific biomechanic, and the manufacturing of surgical guides and implants are based on 3D printing technology in GMP certified cleanroom. 	After uploading a CT Scan of a patient to our AI cloud server, medical professionals are then provided with surgical assistance through collaborative software to preview the design. Information such as 3D planning, surgical approach, and implant design customization is provided and adjusted in real-time. 3D-printed implant and surgical guides are then manufactured and delivered to the hospital. Information and post-op results are compared with pre-op planning to constantly improve predictive design algorithms.          With growing clinical information and cadaveric big data, the post-op clinical outcome of each patient has achieved both functionality and aesthetics. Patients also benefit from less blood loss, less chance of infection, and reduced surgical theater time.",Early Stage Venture,8276200,USD,8276200
MyCloudFulfillment,https://www.crunchbase.com/organization/mycloudfulfillment,"E-Commerce, Logistics, Supply Chain Management","Bangkok, Krung Thep, Thailand",MyCloudFulfillment is a supply chain management solution for e-commerce and omnichannel businesses.,"50,859",Active,2015-01-01,day,,,,,For Profit,https://www.mycloudfulfillment.com/,"MyCloudFulfillment is a Thailand-based e-commerce fulfillment service and warehouse for e-commerce and multi-channel firms. The company's order management system is tailored to the SEA market, with complete API access to marketplaces, websites, social commerce platforms, and so on. Currently,  with 3 warehouses of 15,000 sqm, and fulfilling up to 500 clients.",Early Stage Venture,9400000,USD,9400000
Fraction,https://www.crunchbase.com/organization/fraction-7646,Internet,"Bangkok, Krung Thep, Thailand",Fraction is a dynamic and rapidly growing company.,"52,596",Active,2018-01-01,year,,,,,For Profit,https://fraction.co,"Fraction is a technology company that provides a fractional ownership infrastructure on an internet-scale. Users can invest in, sell, and manage fractional ownership of anything using its plug-and-play platform. Its products enable fractional ownership for real estate developers, small and medium-sized businesses, investment funds and pooled capital, and everything in between.",Seed,3000000,USD,3000000
masii,https://www.crunchbase.com/organization/masii,"Auto Insurance, Financial Services, FinTech, Insurance","Bang Kapi, Samut Prakan, Thailand",Thailand's #1 site to compare insurance and credit cards,"58,580",Active,2016-02-14,day,,,,,For Profit,https://www.masii.co.th,"Masii offers an online platform that enables its users to compare financial products such as car and travel insurance, credit cards, personal loans, mobile packages, and more. Masii was founded by Max Meyer and Matthias Jurgens in February 2016. It is based in Bangkok, Thailand.",Early Stage Venture,77000000,THB,2431323
EATLAB,https://www.crunchbase.com/organization/eatlab,"Predictive Analytics, Software","Bangkok, Krung Thep, Thailand",Marketing automation for small and medium sized restaurants,"60,981",Active,2018-01-01,year,,,,,For Profit,https://eatlab.ai/,"EATLAB is a marketing tools for restaurants. It strategizes, launch, execute  campaign and activate users for restaurants.",Early Stage Venture,3100000,USD,3100000
Ooca,https://www.crunchbase.com/organization/ooca,"Fitness, Health Care, Information Technology, Internet, Mental Health, Small and Medium Businesses, Software","Bangkok, Krung Thep, Thailand","Telemental health platform solution for B2C, B2B and B2G.","62,934",Active,2016-08-02,day,,,,,For Profit,https://www.ooca.co,"Ooca is a digitize employee-assisted engagement platform solution for corporates and a telemetry health platform for individuals. We aim to be the hearty solution for company's mental wellness support. At Ooca, we provide counseling services conducted by a group of qualified psychiatrists and psychologists online at the highest level of privacy through our video-call Ooca app with live test/survey.",Early Stage Venture,320000,USD,320000
