Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Fixzy,https://www.crunchbase.com/organization/fixzy,"Apps, Service Industry, Software","Suan Luang, Krung Thep, Thailand",Maintenance in your home. It's not that hard anymore.,"215,585",Active,2007-01-01,year,,,,,For Profit,http://app.fixzyapp.com/,"Fixzy problems that arise from that. When a problem comes up dish of home appliances, we can not find somebody to fix it in a timely fashion. And to provide for it, then I do not know if that's good or not. Team founders bring this problem to analyze. That would be something better tools Web Directory to be used for the same cause Fixzy up. Fixzy will help the user to find a service technician. It also allows technicians to provide quality service. To work with the right price and Fixzy can be gathered from a comprehensive search problem Application on the phone or via the Website. Team founder intends to raise the standard for home maintenance. As well as other services. A reliable price is fair to both the user and the technician does not have to be afraid of each other. We are confident that our Platform is developed to be popular throughout the country. The neighbors What the system can be expanded to other places, we have to make Fixzy the first choice of users to come to the service through the system.",Seed,300000,USD,300000
New Horizon Capital,https://www.crunchbase.com/organization/new-horizon-capital,,"Ban Nong Kong Chak, Chon Buri, Thailand",New Horizon Capital is a top-tier private equity fund focused on investing in China.,"223,877",Active,2005-01-01,year,,,,,For Profit,http://nhfund.com,"New Horizon Capital is a top-tier private equity fund focusing on investing in china. It was incorporated in Cayman Islands in May 2005 with two limited partners: Tamasek Holdings Private Limited and SBI Holdings Inc. They currently manage over approximately $2.5 billion RMB and USD funds. Their LPs include more than 20 internationally renowned institutions The Fund is managed by a group of highly professional and experienced staff who have very strong business sense to identify and capture various investment opportunities. The firm invests in companies in consumer & retail, alternative energy, pharmaceutical & healthcare and advanced manufacturing sectors. It makes investment either through purchase of non-tradable stocks of domestic listed company or equity interest in private company at expansion stage. China's rapid economic growth in the context of the Fund's investment and participation in the target company will bring rapid and stable development, to bring investors good returns and also benefit the local government, in order to achieve multi-win-win situation.",,,,
EVEANDBOY,https://www.crunchbase.com/organization/eveandboy,"Beauty, Cosmetics, E-Commerce, Health Care","Bangkok, Krung Thep, Thailand",EVEANDBOY is an online shop that provides natural skin care products.,"226,349",Active,2005-01-01,year,,,,,For Profit,https://www.eveandboy.com/,,,,,
Fabrinet,https://www.crunchbase.com/organization/fabrinet,"Manufacturing, Telecommunications","Lam Luk Ka, Pathum Thani, Thailand",Fabrinet is a Telecommunications company.,"227,951",Active,2000-01-01,year,2010-06-25,day,,,For Profit,http://www.fabrinet.com/,"Fabrinet is a telecommunications company that specialize in precision optical, electro-optical, sophisticated electronic PCBA, and electro-mechanical process technologies. The company offers a lower-cost environment and a variety of services that are required to support full-service contract manufacturing. Fabrinet’s operations take prime advantage of Asia-located suppliers to drive reductions in material cost. It provides facilities and a work force that are designed to scale in sync with its customers’ demands. Fabrinet was founded in 2000.",IPO,,,
PTT Polymer Marketing Company Limited,https://www.crunchbase.com/organization/ptt-polymer-marketing-company-limited,"Chemical, Customer Service, Energy, Manufacturing, Marketing","Chatuchak, Krung Thep, Thailand",PTT Polymer Marketing Company Limited,"235,311",Active,2005-06-01,day,,,,,For Profit,http://www.pttpm.com/default.aspx,"PTT Polymer Marketing Company Limited (PTTPM) was founded in June 2005 as a polymer marketing arm for PTT Group; the national energy company of Thailand. With integrated upstream to downstream petrochemical business and combined polymers production capacity of 3 million tons per year, PTT is Thailand’s largest petroleum and petrochemical company and the leading petrochemical producer in Asia. PTTPM is a major polymer sales and marketing company in Thailand. They offer variety of high quality polymers; such as, High density polyethylene (HDPE), Low density polyethylene (LDPE) and Linear low density polyethylene (LLDPE) ,Polypropylene (PP) and Polystyrene (PS). Their products are distributed throughout Thailand as well as being exported to more than 100 countries around the world, their qualities are well accepted by their customers internationally.",,,,
Red Swoosh,https://www.crunchbase.com/organization/red-swoosh,Finance,"Krabi, Krabi, Thailand","Red Swoosh is a peer-to-peer content delivery company that develops client-side technology to support, manage and distribute media files.","239,761",Active,2001-01-01,month,2007-04-12,day,,,For Profit,http://www.redswoosh.net,"Red Swoosh is a Peer to Peer networking client from Akamai Technologies that downloads and sideloads video multicasts from websites that support the Red Swoosh technology. The Red Swoosh peercasting tool is a browser extension caches data, reflecting and sharing files delivered through the ""Swoosh network"" or Distributed Network. Red Swoosh utilizes a proprietary, peer-to-peer (P2P) file distribution protocol, designed for bandwidth efficiency in the transfer of large media files. The company offers a software development kit (SDK) for third-party development. This includes support for predelivery, RSS feeds, web widgets, and JavaScript applications. There is also a forum and a wiki available for the developer community.",M&A,1730000,USD,1730000
Pronto Marketing,https://www.crunchbase.com/organization/pronto-marketing,"Advertising, B2B, Digital Marketing, Digital Media, E-Commerce, Internet, Marketing","Bangkok, Krung Thep, Thailand",Full Service Internet Marketing for SMBs,"245,826",Active,2008-09-01,day,,,,,For Profit,http://www.prontomarketing.com/,"Pronto provides a unique, pay as you go service to small businesses looking to improve their web presence and market their business online.",,,,
PTT Digital,https://www.crunchbase.com/organization/ptt-digital,"Data Center, Information and Communications Technology (ICT), Training","Bangkok, Krung Thep, Thailand","PTT Digital is an IT company that offers infrastructure, data center, customer support, application design and HR management services.","248,346",Active,2006-07-07,day,,,,,For Profit,https://www.pttdigital.com,,,,,
Principal Asset Management,https://www.crunchbase.com/organization/principal-asset-management,"Asset Management, Financial Services, Retirement","Bangkok, Krung Thep, Thailand","Principal Asset Management provides financial services for insurance, retirement and asset management.","251,924",Active,2004-01-01,year,,,,,For Profit,https://principal.th,,,,,
CJ Supermarket,https://www.crunchbase.com/organization/cj-supermarket,"Consumer Goods, E-Commerce, Grocery, Retail","Bang Rak, Krung Thep, Thailand",CJ Supermarket sells a wide range of consumer products such as cooking oil and coffee powder.,"257,062",Active,2005-01-04,day,,,,,For Profit,https://www.cjexpress.co.th,,,,,
Gulf,https://www.crunchbase.com/organization/gulf,"Energy, Energy Management, Renewable Energy","Bangkok, Krung Thep, Thailand","Gulf is an energy producer company producing safe, reliable energy.","260,629",Active,2007-01-01,year,2017-12-06,day,,,For Profit,https://www.gulf.co.th/,"Gulf Group is an energy producers in Thailand, producing safe, reliable energy now and for the future. Their success is driven by their people and their commitment to achieving results – by using state-of-the art technology to maximize power efficiency, responsible operating standards, and securing new opportunities for profitable growth.",IPO,,,
Builk,https://www.crunchbase.com/organization/builk,"Cloud Computing, Construction, Software","Bangkok, Krung Thep, Thailand",Builk.com is a professional social network connecting construction.,"263,670",Active,2009-01-01,year,,,,,For Profit,http://builk.com,"Builk.com is a professional social network connecting construction professionals through their business activities e.g. budgeting, job costing, purchasing, invoicing and site collaboration. Construction companies work for FREE and connect to their suppliers, designers and customers easier.",Early Stage Venture,,USD,
Capella Hotel Group,https://www.crunchbase.com/organization/capella-hotel-group,Hospitality,"Bangkok, Krung Thep, Thailand",Capella Hotel Group offers hospitality management services globally with four distinct operating models.,"268,709",Active,2002-01-01,year,,,,,For Profit,https://www.capellahotels.com,,,,,
GoPomelo,https://www.crunchbase.com/organization/gopomelo,"Consulting, Information Technology, Sales Enablement, Software","Bangkok, Krung Thep, Thailand",IT Consultant and Services,"271,372",Active,2008-01-01,year,,,,,For Profit,http://www.gopomelo.com,"Cloud is in our DNA. We are power users of all of the solutions that we provide to our clients. Currently we operate in Thailand, Malaysia, Singapore and Vietnam, working hand in hand with Google, Workplace (by Facebook) and soon to be more. Our dedicated team consistently manage projects that span across borders and the globe.",,,,
MP Group,https://www.crunchbase.com/organization/mp-group-b6df,"Health Care, Medical, Supply Chain Management","Bangkok, Krung Thep, Thailand",MP Group is the exclusive online and international distributor of medical supplies.,"274,849",Active,2001-01-01,year,,,,,For Profit,http://mpgroup.co.th/th,,,,,
Lakeshore Capital,https://www.crunchbase.com/organization/lakeshore-capital,"Finance, Financial Services, Venture Capital","Bangkok, Krung Thep, Thailand",Lakeshore Capital is a leading international private equity firm.,"278,109",Active,2009-01-01,year,,,,,For Profit,http://lakeshore-capital.com/,"Founded in 2009, Lakeshore Capital is a leading international private equity firm that focuses on growth businesses in Thailand and the Greater Mekong Sub-region. The firm provides expansion capital to industry-leading companies and works with management teams to grow their businesses. We create value by providing capital as well as business advice on strategy, finance, M&A, operational improvement, recruiting and international expansions",,,,
Finansia Syrus Securities,https://www.crunchbase.com/organization/finansia-syrus-securities,"Advice, Financial Services, Trading Platform","Bangkok, Krung Thep, Thailand",Finansia Syrus Securities offers trading and investment advisory services.,"281,690",Active,2002-08-02,day,,,,,For Profit,https://www.fnsyrus.com/,,,,,
NowCompare,https://www.crunchbase.com/organization/nowcompare,Insurance,"Bangkok, Krung Thep, Thailand","NowCompare, is the number 1 expat health insurance website and the World’s first international health insurance comparison site providing","282,120",Active,2009-01-01,year,,,,,For Profit,http://www.nowcompare.com,"NowCompare, is the number 1 expat health insurance website and the World’s first international health insurance comparison site providing global health insurance services to expatriates around the World.",,,,
Siam International Food Company,https://www.crunchbase.com/organization/siam-international-food-company,"Food and Beverage, Manufacturing, Retail, Seafood","Songkhla, Songkhla, Thailand",Siam International Food Company is a manufacturer and exporter that provides canned tuna products for customer and pet consumption.,"283,848",Active,2005-06-14,day,,,,,For Profit,http://www.sif.co.th/en-2/,"Siam International Food Company focuses on the production and export of tuna products, seafood processing, and high-quality pet food. The company is committed to maintaining quality and safety in its products.",,,,
BBGI,https://www.crunchbase.com/organization/bbgi-public-company,"Biotechnology, Manufacturing","Bangkok, Krung Thep, Thailand",BBGI Public Company is a manufacturer and distributor of bio-based products.,"286,046",Active,2004-01-01,year,,,,,For Profit,http://www.bbgigroup.com/en,,,,,
True IDC,https://www.crunchbase.com/organization/true-idc,"Information Technology, Internet, Security","Bangkok, Krung Thep, Thailand",True IDC is the leading carrier neutral data center and cloud service provider.,"287,859",Active,2003-01-01,year,,,,,For Profit,https://www.trueidc.com,"True Internet Data Center (True IDC) is the leading carrier neutral data center and cloud service provider. They manage several data centers both in Thailand and overseas that have received international certifications  including ISO 20000-1, ISO 27001, ISO 22301, ISO 50001, CSA STAR Cloud Security and PCI DSS.  Along with their lastest Tier certifications from Uptime Institute in Design Documents and Constructed Facility.",,,,
"Anantara Hotels, Resorts & Spas",https://www.crunchbase.com/organization/anantara-hotels-resorts-spas,"Hospitality, Hotel, Resorts","Bangkok, Krung Thep, Thailand","Anantara Hotels, Resorts & Spas is a global hospitality brand.","287,985",Active,2001-01-01,year,,,,,For Profit,https://www.anantara.com,,,,,
Rabbit's Tale,https://www.crunchbase.com/organization/rabbit-s-tale,"Advertising, Marketing, Public Relations","Bangkok, Krung Thep, Thailand","Rabbit's Tale is an advertising agency that offers public relations, advertising services, and CX solutions.","292,745",Active,2009-01-01,year,2023-11-29,day,,,For Profit,https://www.rabbitstale.com/#,"Rabbit's Tale is an advertising agency that offers public relations, advertising services, and CX solutions.",M&A,,,
KE Group,https://www.crunchbase.com/organization/ke-group,Real Estate,"Bangkok, Krung Thep, Thailand","KE Group is an integrated real estate ecosystem based in Bangkok, Thailand, covering investments and developments, technology & trading.","293,184",Active,2001-01-01,year,,,,,For Profit,https://www.kegroup.co.th,,,,,
Advice,https://www.crunchbase.com/organization/advice-9fbe,"Computer, E-Commerce, Hardware, Sales","Pak Kret, Nonthaburi, Thailand",Advice is an online store for computer accessories and hardware products.,"298,994",Active,2009-01-01,year,,,,,For Profit,https://www.advice.co.th,,,,,
Jobthai,https://www.crunchbase.com/organization/jobthai,"Employment, Online Portals, Recruiting","Bangkok, Krung Thep, Thailand",Jobthai is an online job portal that connects leading companies with job seekers in various locations.,"303,102",Active,2000-01-01,year,,,,,For Profit,https://www.jobthai.com/,,,,,
One to One Contacts,https://www.crunchbase.com/organization/one-to-one-contacts,"Customer Service, Outsourcing, Professional Services","Nonthaburi, Nonthaburi, Thailand","One to One Contacts provides advice, designs, placements, and installations of contact center systems.","305,085",Active,2000-08-07,day,2014-05-15,day,,,For Profit,http://www.onetoonecontacts.com,"One to One Contacts has operated two business segments outsourced contact center services and system maintenance. The segment generates significant revenue from outsourced contact center management services, customer service representative outsourcing services, and contact center facility outsourcing services.",IPO,,,
Hypertrade,https://www.crunchbase.com/organization/hypertrade,"CRM, Information Technology, Retail Technology, Software","Bangkok, Krung Thep, Thailand",Hypertrade is a retail management platform that offers category and shopper management consulting and solutions.,"305,106",Active,2005-01-01,year,,,,,For Profit,https://www.hyper-trade.com/,,,,,
EnerGaia,https://www.crunchbase.com/organization/energaia,"Manufacturing, Organic, Organic Food","Suan Luang, Krung Thep, Thailand",EnerGaia specializes in producing fresh and sustainable algae products.,"305,681",Active,2009-01-01,year,,,,,For Profit,http://energaia.com,EnerGaia specializes in producing fresh and sustainable algae products. Focused on making Spirulina a part of daily diets and utilizing otherwise unusable space and land to cultivate healthy food.,Seed,,USD,
Beryl8,https://www.crunchbase.com/organization/beryl8,"Cloud Computing, Collaboration, Information Services","Huai Khwang, Krung Thep, Thailand",Beryl8 is the only end-to-end Salesforce Platinum Partner in Asia.,"308,440",Active,2009-01-01,year,,,,,For Profit,https://beryl8.com/,"Beryl8 is the only end-to-end Salesforce Platinum Partner in Asia. We help clients go beyond CRM implementation and towards complete digital transformation with strategic solutions on the Salesforce platform. Our expertise: taking clients to new heights. At Beryl8, our services are specially aimed at enabling businesses to be one step ahead of the game and stay competitive in this ever-changing business landscape. Our solutions are aimed to provide a 360-degree view of the customer. We go beyond just CRM and towards complete digital transformation with strategic end-to-end solutions. We put business needs at the core of our solutions to help our clients perform at the highest level, turn normal activities into opportunities, and create sustainable value for both their customers and shareholders. We combine our expertise and experience with our client’s business environment to put forth solutions that fit their organization and culture.",,,USD,
HDGames.net,https://www.crunchbase.com/organization/hdgames-net,"Gaming, Online Games","Sam Khok, Pathum Thani, Thailand",HDGames.net provides online flash game collections.,"320,406",Active,2002-12-20,day,,,,,For Profit,http://www.hdgames.net/,,,,,
Carabao Group,https://www.crunchbase.com/organization/carabao-group,"Food and Beverage, Manufacturing","Bangkok, Krung Thep, Thailand",Carabao Group is a holding company that offers the manufacture and distribution of bottled beverages and energy drinks.,"322,312",Active,2002-01-01,day,2014-11-21,day,,,For Profit,http://www.carabaogroup.com/,Carabao Group is a distributor of energy drinks. They offer production and marketing to the distribution of energy drinks and other beverages to the consumer's satisfaction.,IPO,,,
Thai Beverage,https://www.crunchbase.com/organization/thai-beverage,"Brewing, Craft Beer, Wine And Spirits","Bangkok, Krung Thep, Thailand",ThaiBev was established in 2003 to consolidate a number of leading spirits and beer businesses in Thailand.,"327,412",Active,2003-01-01,year,2006-05-30,day,,,For Profit,http://www.thaibev.com,"ThaiBev was established in 2003 to consolidate a number of leading spirits and beer businesses in Thailand belonging to their founding shareholders and other investors. In 2006, they registered ThaiBev is listing on the Singapore Exchange (""SGX""), and subsequently expanded to the non-alcoholic beverage and food sectors to diversify their product portfolio, enhance logistics efficiency, and mitigate business risks. Today, ThaiBev is not only Thailand is leading beverage producer, but also one of Asia is largest beverage producers. Their business consists of four segments ? spirits, beer, non-alcoholic beverage, and food.",IPO,,,
Deepwear,https://www.crunchbase.com/organization/deepwear,"Fashion, Manufacturing, Marketing, Product Design, Retail","Bangkok, Krung Thep, Thailand","Deepwear is a fashion agency that provides design, manufacturing, distribution, sales, and marketing services for clothing and accessories.","328,709",Active,2007-01-01,year,,,,,For Profit,https://deepwear.info/,,,,,
Triple T Broadband,https://www.crunchbase.com/organization/triple-t-broadband,"Internet, Telecommunications","Nonthaburi, Nonthaburi, Thailand",Triple T Broadband operates in the telecommunication industry.,"333,481",Active,2007-01-01,year,2022-07-03,day,,,For Profit,https://fiber.3bb.co.th,"Triple T Broadband operates in the telecommunication industry. The Company provides telephone, data communication. and Internet services.",M&A,,,
Humanica,https://www.crunchbase.com/organization/humanica,"Enterprise Resource Planning (ERP), Human Resources, Outsourcing, Software","Bangkok, Krung Thep, Thailand",Humanica is a business solutions provider in the HR and ERP industry providing HRIS Software with payroll outsourcing services.,"333,925",Active,2003-01-01,year,2017-12-08,day,,,For Profit,https://www.humanica.com/,Humanica is a business solutions provider in the HR and ERP industry providing HRIS Software with payroll outsourcing services.,IPO,,,
CAT Telecom,https://www.crunchbase.com/organization/cat-telecom,Telecommunications,"Bangkok, Krung Thep, Thailand",CAT Telecom is a state enterprise which is Thailand’s leading provider in telecommunications services.,"335,594",Active,2003-01-01,year,2020-01-01,month,,,For Profit,https://www.cattelecom.com/cat/ourcompany?lang=en_EN,"CAT Telecom (CAT) is a state enterprise which is Thailand’s leading provider in telecommunications services. It provides the most reliable domestic and international telecommunications infrastructure in Thailand and best-in-class telecommunications and information technology services including Broadband Internet, mobile services, voice and data communication services, Cloud services, Data Center, and IT security. CAT’s infrastructure and services support the development of IoT ecosystems, innovation-driven smart cities, and innovative foundation for digital economy. CAT’s vision is to be Thailand’s leader in Smart city and IoT solution provider.",M&A,,,
Pay Solutions,https://www.crunchbase.com/organization/pay-solutions-3df2,"FinTech, Payments","Bangkok, Krung Thep, Thailand","Online Payment Services to Support Business with Variety of payments, Previous name is ThaiEpay.com","335,790",Active,2003-01-01,day,,,,,For Profit,https://www.paysolutions.asia,,,,,
After You Public Company Limited,https://www.crunchbase.com/organization/after-you-public-company-limited,"Food and Beverage, Leisure, Retail","Suan Luang, Krung Thep, Thailand",After You Dessert Cafe is a cafeteria chain that provides the wdesserts and beverages prepared from the finest products.,"340,824",Active,2005-01-01,year,2016-12-23,day,,,For Profit,https://www.afteryoudessertcafe.com/en/,"After You Dessert Cafe is a food and beverage company. They provide cafés and the desserts made from the finest ingredients. They offer catering services for weddings, snack boxes, and product launches.",IPO,,,
GCP Hospitality,https://www.crunchbase.com/organization/gcp-hospitality,"Asset Management, Hospitality","Bangkok, Krung Thep, Thailand","GCP Hospitality runs over 39 properties with 7,450 keys worldwide with an enviable reputation in the hospitality industry.","343,469",Active,2008-01-01,year,2018-08-15,day,,,For Profit,https://www.gcphospitality.com/#home,"GCP Hospitality runs over 39 properties with 7,450 keys worldwide with an enviable reputation in the hospitality industry for providing hotel management, asset management, and business development services of the highest standard. GCP Hospitality's expertise has a global reach, with regional offices in Bangkok, Beijing, Hong Kong, Perth, San Francisco, Singapore and Yangon. Current brands include Hotels G, The Strand Hotel & Cruise, Campus Co-Living Hubs, Hospes Hotels (JV in Spain) and Journal Hotels (JV in USA). GCP Hospitality is the hospitality arm of Gaw Capital Partners, a private equity fund management company focusing on adding strategic value to under-utilized properties in the global market.",M&A,,,
Magnecomp Precision Technology,https://www.crunchbase.com/organization/magnecomp-precision-technology,"Electronics, Hardware, Manufacturing, Product Design","Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand",Magnecomp Precision Technology manufactures hard disk drives.,"349,577",Active,2005-01-01,year,,,,,For Profit,https://www.magnecomp.tdk.com,"Magnecomp Precision Technology is a manufacturer of products for the electronics and data storage sectors. The production and testing of HDD components, manufacturing facilities that currently produce used as components in HDDs, from single-stage actuator suspensions to tristage actuator liquids. The company's contact modes are by mail, phone, and physical address.",,,,
JOBBKK,https://www.crunchbase.com/organization/jobbkk,"E-Commerce, Online Portals, Search Engine","Wang Thonglang, Krung Thep, Thailand",JOBBKK is an online job search website in Thailand.,"350,301",Active,2003-05-23,day,,,,,For Profit,https://www.jobbkk.com/,,,,,
ENERGY ABSOLUTE PUBLIC MPANY LIMITED,https://www.crunchbase.com/organization/energy-absolute-public-mpany-limited,"Biofuel, Energy, Renewable Energy, Solar","Din Daeng, Krung Thep, Thailand",Energy Absolute is an energy business that uses modern technology that is environmentally friendly.,"357,670",Active,2006-01-01,day,2013-01-30,day,,,For Profit,https://www.energyabsolute.co.th,"Energy Absolute produces biodiesel and alternative energy. They offer to distribute crude palm oil, biodiesel products, pure glycerine products, electricity from solar, wind, and biomass, and consult on the project regarding alternative electric energy.",IPO,,,
Bangkok Flight Services,https://www.crunchbase.com/organization/bangkok-flight-services,"Air Transportation, Freight Service, Transportation","Samut Prakan, Samut Prakan, Thailand","Bangkok Flight Services provides passenger handling, premium airport, corporate jet, cargo, and ground handling services.","364,431",Active,2004-01-01,year,,,,,For Profit,https://www.bangkokflightservices.com,,,,,
Lnw,https://www.crunchbase.com/organization/lnw,"Advertising, Content, Marketing, SEO","Bangkok, Krung Thep, Thailand","Lnw Co is a full-service marketing agency that specializes in content creation, social media, SEO, website development and branding.","364,922",Active,2009-01-01,year,,,,,For Profit,https://lnw.co.th,,,,,
TrueMoney,https://www.crunchbase.com/organization/truemoney,,"Bangkok, Krung Thep, Thailand",TrueMoney hadir pada tahun 2007 di Thailand dan merupakan unit bisnis dari Charoen Pokphand.,"371,702",Active,2007-01-01,year,,,,,For Profit,https://www.truemoney.co.id,,,,,
Gosoft (Thailand) Co.,https://www.crunchbase.com/organization/gosoft-thailand-co,"Application Performance Management, Consulting, Data Center, Information Technology, Software","Bangkok, Krung Thep, Thailand","Gosoft (Thailand) Co. expertise in providing a wide range of services such as data centers, software implementation, and collaboration.","373,080",Active,2003-01-01,day,,,,,For Profit,https://www.gosoft.co.th/,,,,,
