Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Mega Lifesciences,https://www.crunchbase.com/organization/mega-lifesciences,"Manufacturing, Pharmaceutical, Retail, Sales","Bang Na, Krung Thep, Thailand","Mega Lifesciences engages in the manufacturing, marketing, selling, and distribution of quality pharmaceutical and nutraceutical products.","217,268",Active,1982-01-01,day,2013-11-19,day,,,For Profit,https://www.megawecare.com/,"Mega Lifesciences engages in the manufacturing, marketing, selling, and distributing of pharmaceutical, nutraceutical, and fast-moving consumer goods. They help people have access to safe, effective nutritional and herbal supplements and medications.",IPO,,,
Sappe,https://www.crunchbase.com/organization/sappe,"Fitness, Food and Beverage, Food Processing, Health Care, Manufacturing, Nutrition","Bangkok, Krung Thep, Thailand",Sappe is a manufacturer of health based food and beverage products.,"217,474",Active,1988-05-10,day,2014-06-25,day,,,For Profit,http://www.sappe.com,"Sappe manufactures and distributes coconut products, fruit juices and juice drinks, functional powder, and healthier snacks. They provide sappe aloe vera, mogu mogu, gumi gumi by mogu mogu, and all coco. They offer functional powders, which include preaw coffee and slimfit coffee, preaw chlorophyll, and maxtive coffee.",IPO,,,
Banpu Power,https://www.crunchbase.com/organization/banpu,"Energy, Mining, Solar","Bangkok, Krung Thep, Thailand",A mining and power company in Thailand.,"220,371",Active,1983-05-16,day,,,,,For Profit,https://www.banpupower.com,,,,,
Charoen Pokphand Foods,https://www.crunchbase.com/organization/charoen-pokphand-foods-pcl,"Agriculture, Animal Feed, Catering, Farming, Food and Beverage, Food Processing, Manufacturing, Meat and Poultry","Bangkok, Krung Thep, Thailand",Charoen Pokphand Foods is the leading agro-industrial and food conglomerate in the Asia Pacific region.,"220,414",Active,1978-01-01,year,2013-01-11,day,,,For Profit,http://www.cpfworldwide.com/en/,"Charoen Pokphand Foods Public Company Limited is the agro-industrial and food conglomerate in the Asia Pacific region. The Company operates in both the livestock (swine, broilers, layers, and ducks) and aquaculture (shrimp and fish) businesses. The vertically integrated businesses incorporate the manufacturing of animal feed, animal breeding and animal farming; meat processing, the manufacturing of semi-cooked meat and fully-cooked meat; food products and ready meal products, as well as the meat and food retailer and restaurant businesses.",IPO,,,
Unimit Engineering Public Company Limited.,https://www.crunchbase.com/organization/unimit-engineering-public-company-limited,"Manufacturing, Product Design","Phra Pradaeng, Samut Prakan, Thailand","Unimit Engineering Public Company Limited manufactures pressure vessels, storage tanks, and piping products.","220,538",Active,1982-01-01,day,2011-10-21,day,,,For Profit,http://www.unimit.com/,"Unimit Engineering Public Company Limited offers petrochemical plants and oil refineries shop fabrication and field construction services. Its products and services include chemical tanks, steel structures, pressurized containers, and machine part manufacturing.",IPO,,,
G-Able,https://www.crunchbase.com/organization/g-able,"Information Services, Information Technology","Bangkok, Krung Thep, Thailand",G-Able provides IT and digital solutions in Thailand.,"220,946",Active,1989-01-01,year,,,,,For Profit,https://www.g-able.com/,G-Able provides IT and digital solutions in Thailand.,,,,
Minor Hotels,https://www.crunchbase.com/organization/minor-hotels,Hospitality,"Khet Lat Krabang, Chachoengsao, Thailand","Minor Hotels is an international hotel owner, operator.","230,731",Active,1988-01-01,year,,,,,For Profit,https://www.minorhotels.com,"Minor Hotels is a hotel owner, operator and investor, currently with a portfolio of over 150 hotels and serviced suites in operation under the Anantara, AVANI, Oaks, Tivoli, Elewana, Marriott, Four Seasons, St. Regis and Minor International brands. Today MH operates in 24 countries across Asia Pacific, the Middle East, Africa, the Indian Ocean, Europe and South America. With ambitious plans to grow the hotel group to 200+ properties, MH continues to expand the home grown brands of Anantara and AVANI, plus strategic acquisitions. ",,,,
Thainamthip,https://www.crunchbase.com/organization/thainamthip,"Food and Beverage, Manufacturing, Packaging Services, Retail","Lak Si, Krung Thep, Thailand",Thainamthip is a bottling manufacturer and distributor of Coca-Cola company's soft drink products.,"233,418",Active,1959-01-01,year,,,,,For Profit,https://www.thainamthip.co.th,,,,,
Total Access Communication Public Company,https://www.crunchbase.com/organization/dtac,Telecommunications,"Bangkok, Krung Thep, Thailand",Total Access Communication Public Company Limited or DTAC is one of the leading telecommunication service providers in Thailand.,"241,639",Active,1989-01-01,year,,,,,For Profit,http://www.dtac.co.th,"Total Access Communication Public Company Limited or DTAC is one of the leading telecommunication service providers in Thailand. Founded in August 1989, it operates 800 MHz and 1800 MHz frequency bands under a concession granted by the Communications Authority of Thailand (CAT). As of 6 September 2007, the Company's registered capital was THB 4,744,161,260 of which THB 4,735,622,000 was paid-up capital and divided into 2,367,811,000 ordinary shares with a par value of THB 2. To promote the development of telecommunication services in Thailand, the private sector was allowed to participate in the telecommunication market under concessions on a Build-Transfer-Operate (BTO) basis with two state enterprises, which has been corporatized as TOT Corporation Public Company Limited (TOT) and known as TOT Public Company Limited and CAT Telecom Public Company Limited (CAT). Under the BTO arrangement, the private operators, as concession holders, are required to build network infrastructure and transfer the assets to the state agencies granting the concessions. The operators thereafter have an exclusive right to use the assets during the term of the concession and operate cellular network to provide services on a revenues sharing basis with the state agencies awarding the concessions (in our case CAT) in return for the exclusive right to the use of the allocated frequency band.",,,,
Coca,https://www.crunchbase.com/organization/coca-bdf7,"Food and Beverage, Food Processing, Restaurants","Bang Rak, Krung Thep, Thailand",Coca is a restaurant and food company that serves a wide variety of authentic and quality food.,"251,159",Active,1957-01-01,year,,,,,For Profit,https://www.coca.com/,,,,,
Aura Solution Company Limited,https://www.crunchbase.com/organization/aura-solution-company,"Advice, Asset Management, Finance, Financial Services, Hedge Funds, Real Estate, Wealth Management","Phuket, Phuket, Thailand",Aura Solution Company is an investment company offering paymaster services and wealth management services.,"253,183",Active,1981-04-29,day,,,,,For Profit,https://www.aura.co.th,"Aura Solutions offers services such as investment banking, sales and trading, and other products such as corporate lending activities. Their offshore financial institutions can also be used for illegal purposes such as money laundering and tax evasion. Their services include real estate, asset management, commercial banking, wealth management, advisory services, hedge funds, and audit services.Aura Solution Company Limited  known as Aura, is a Thai multinational private bank and financial services company founded in Thailand. Headquartered in Phuket, it is one of the largest shadow banks and primarily offers services in wealth management, asset management, and asset servicing, to private clients and institutions. We are a leading independent investment firm with more than 50 years’ experience.  We do this by building responsible partnerships with our clients and the companies in which we invest. Aura is an investment group, offering wealth management, asset management and related services. We do not engage in investment banking, nor do we extend commercial loans.#aura #aurathailand #aurapaymaster",,,,
DZ CARD,https://www.crunchbase.com/organization/dz-card,"Manufacturing, Plastics and Rubber Manufacturing","Smutprakan, Samut Prakan, Thailand",DZ CARD is a leading international card manufacturing company.,"255,324",Active,1971-01-01,year,,,,,For Profit,http://www.dzcard.com/,DZ CARD is a leading international card manufacturing company operating from 7 carefully chosen locations across the world and representatives working in all countries with a presence in every continent. ,,,,
Hua Seng Heng,https://www.crunchbase.com/organization/hua-seng-heng,"Financial Exchanges, Financial Services, Jewelry","Samphanthawong, Krung Thep, Thailand","Hua Seng Heng specializes in gold trading and jewelry selling and also provides derivatives such as gold futures, mutual funds, and gold D.","264,813",Active,1951-01-01,year,,,,,For Profit,https://www.huasengheng.com/,,,,,
RMA GROUP,https://www.crunchbase.com/organization/rma-group-dd81,"Automotive, Consumer Goods, Manufacturing, Sales","Bangkok, Krung Thep, Thailand","RMA Group provides automotive, equipment, and food brands services.","266,632",Active,1980-01-01,year,,,,,For Profit,https://www.rmagroup.net,"RMA group is a major firm in southeast asia, and they have built long term partnerships to meet their clients needs, all while upholding the fundamental principles of innovation, integrity, and durability. RMA group has established itself as the preferred partner for leading automotive, equipment, services, and food brands in southeast and beyond through its subsidiaries RMA automotive, global fleet sales, minecorp, comin and express food group. The RMA group and its subsidiaries are committed to helping their employees reach their full potential in a multi cultural and global workplace they started producing supplies and equipment to the government, and private contractors. They rapidly established a reputation for building quality distribution and service support networks.",,,,
Minor International,https://www.crunchbase.com/organization/minor-international,Hospitality,"Bangkok, Krung Thep, Thailand",Minor International is a hospitality and leisure company in the asia pacific region.,"268,543",Active,1978-01-01,year,2013-01-11,day,,,For Profit,https://www.minor.com/th/home,"Minor International Public Company (MINT) is one of the largest hospitality and leisure companies in Asia Pacific Region. With over 80 hotels and resortis, 1,300 restaurants and 200 retails trading outlets, MINT meets the growing needs of consumers in Thailand and in 22 markets from Africa to Australia. MINT is a hotel owner, operator and investor with a portfolio of more than 80 hotels, resorts and serviced suites under the Anantara, Marriott, Four Seasons, Elewana, Oaks and Minor International brands.",IPO,,,
Thai Nakorn Patana Co,https://www.crunchbase.com/organization/thai-nakorn-patana-co,"Beauty, Manufacturing, Pharmaceutical","Bang Khen, Nonthaburi, Thailand",Thai Nakorn Pattana Co manufactures skincare and pharmaceutical products.,"268,875",Active,1979-01-01,year,,,,,For Profit,https://www.thainakorn.com,,,,,
Nan Yang Textile Group,https://www.crunchbase.com/organization/nan-yang-textile-group,"Advanced Materials, Customer Service, Manufacturing, Textiles","Bangkok, Krung Thep, Thailand","Nan Yang Textile Group is a vertically integrated textile company that manufactures yarn, fabric, and more.","268,876",Active,1958-01-01,year,,,,,For Profit,https://www.nanyangtextile.com,"Nan Yang Textile Group is a vertically integrated textile company with products and manufacturing facilities that stretch from yarn manufacturing, apparel manufacturing, and fabric forming to wholesales distribution. It provides innovative integrated textile and garment solutions and unrivaled professional service. The company delivers valued business solutions through their resources, creativity, and committed team of professionals. Nan Yang Textile Group was founded on 1958 and is headquartered in Bangkok, Thailand.",,,,
Kuang Pei San Food Products,https://www.crunchbase.com/organization/kuang-pei-san-food-products-pcl,"Food and Beverage, Food Processing","Bangkok, Krung Thep, Thailand",Kuang Pei San Food Products is engaged in production and sale of canned food items.,"269,313",Active,1979-11-01,day,1995-06-08,day,,,For Profit,http://www.smilingfish.com,"Kuang Pei San Food Products has a wide variety of products with raw materials such as fish, shellfish, and chicken, and a variety of packaging, including cans, cups, and sachets.",IPO,,,
KIANG HUAT SEA GULL TRADING FROZEN FOOD PUBLIC CO LTD,https://www.crunchbase.com/organization/kiang-huat-sea-gull-trading-frozen-food-public-co-ltd,"Agriculture, Food and Beverage, Seafood","Songkhla, Songkhla, Thailand","Kiang Huat Sea Gull Trading Frozen Food PCL is a company that produces frozen seafood for export, specifically frozen shrimp and noodles.","270,673",Active,1978-01-01,year,1993-02-27,day,,,For Profit,http://www.kst-hatyai.com,"KST was established in 1978 in Hat Yai, Songkhla province, Thailand with an initial registered capital of 5 million baht. Since then, a new factory was established in 1993 in Namom District of Songkhla with a total capital investment of 200 million baht. The plant has an annual production capacity of 10,000 tons and is promoted by the Thai Board of Investment. In addition to the factory in Namom, the KST group of companies is strategically located close to raw material sources around the country. Teppitak Seafood Co., Ltd. is located in Pattani province. Chotiwat Hat Yai Cold Storage Public Company Limited has been in business for more than 40 years in accordance with sustainable development guidelines. Under the principles of good corporate governance, established in 1978 with the objective to engage in the business of producing frozen seafood for export in the category of frozen shrimp and noodles. Currently, it has a registered capital of 75 million baht, a fully paid-up value of 75 million baht, divided into 7.5 million shares with a par value of 10 baht per share.",IPO,,,
Regional Container Lines,https://www.crunchbase.com/organization/regional-container-lines-public-co-ltd,"Logistics, Shipping, Transportation, Water Transportation","Bangkok, Krung Thep, Thailand",Regional Container Lines is a logistics company that operates its feeder container ships for shipment purposes.,"274,734",Active,1979-01-01,year,1988-12-09,day,,,For Profit,http://www.rclgroup.com,Regional Container Lines is a logistics company that operates its feeder container ships for shipment purposes.,IPO,,,
AKCP,https://www.crunchbase.com/organization/akcp,"Manufacturing, Sensor, Wireless","Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand",AKCP is expertise in providing wired and wireless sensor management solutions for the data center and industrial controls.,"276,038",Active,1981-01-01,year,,,,,For Profit,https://www.akcp.com/,,,,,
Siam City Cement,https://www.crunchbase.com/organization/siam-city-cement,"Building Material, Construction, Manufacturing, Real Estate, Wholesale","Klong Toey, Samut Prakan, Thailand",Siam City Cement is the cement production company that offers concrete products and solutions.,"278,392",Active,1969-01-01,year,2013-01-11,day,,,For Profit,https://www.siamcitycement.com/thailand/en/home,"Siam City Cement manufacture products at the highest standards and providing the materials, which are vital to the economic growth of the country and neighboring regions.",IPO,,,
Bangkok Industrial Gas,https://www.crunchbase.com/organization/bangkok-industrial-gas,"Application Performance Management, Delivery, Industrial, Manufacturing, Oil and Gas, Renewable Energy, Supply Chain Management","Bankok, Samut Sakhon, Thailand",Bangkok Industrial Gas provides industrial gases and related equipment.,"281,386",Active,1987-01-01,year,,,,,For Profit,https://www.bigth.com,"Bangkok Industrial Gas is a joint venture between Thai investors led by bangkok bank and air products and Chemicals, a leading global industrial gas company. The company provides integrated industrial gas solutions with in class safety and reliability, advanced delivery management systems, and innovative applications. Air products is also the supplier of liquefied natural gas process technology and equipment.",,,,
Krung Thai Bank,https://www.crunchbase.com/organization/krung-thai-bank,"Banking, Finance, Financial Exchanges, Financial Services, Wealth Management","Bangkok, Krung Thep, Thailand",Krung Thai Bank provides commercial banking products and services to individuals and corporate customers primarily in Thailand.,"281,863",Active,1966-01-01,year,,,,,For Profit,https://www.ktb.co.th/,"Krung Thai Bank provides commercial banking products and services to individuals and corporate customers primarily in Thailand. It operates through three segments: Retail Banking, Wholesale Banking, and Treasury and Investment.  Krung Thai Bank offers deposit products, including current accounts, savings accounts, term deposits, zero tax max accounts, and fixed-term and foreign currency deposits; various loans, such as personal and housing loans; debit, credit, travel, cash, and top up cards; funds transfer services; payment and top up services; overseas education services; and SME banking services. It also provides investment services, such as asset management, local stock trading, derivatives trading, securities borrowing and lending, derivatives warrant, international market trading, portfolio management, fixed income trading, and mutual funds, as well as FX and derivatives.  Moreover, Krung Thai Bank offers cash management services comprising collection, transfer, and payment services; non-life insurance products; and e-banking services. It began operation in 1966, with its headquarters in Bangkok in Thailand as a subsidiary of Financial Institutions Development Fund.",,,,
The Mall Group Company,https://www.crunchbase.com/organization/the-mall-group-company,"Furniture, Retail, Shopping","Bangkok, Krung Thep, Thailand","The Mall Group Company is a with a long-term vision of the board of directors to develop Thailand’s retail industry,","282,073",Active,1981-06-25,day,,,,,For Profit,https://www.themallgroup.com,"The Mall Group is one of Thailand's mall operators. Its brands include The Mall, Emporium, Siam Paragon, Power Mall, Gourmet Market, The Mall SkyPORT, EmQuartier, SportsMall, BeTrend, and BLÚPORT.",,,,
Fascino Thailand,https://www.crunchbase.com/organization/fascino-thailand,"Health Care, Medical Device, Pharmaceutical","Nakhon Pathom, Nakhon Pathom, Thailand","Fascino Thailand is a chain of pharmaceutical drug stores that supply medical equipment, dietary supplements, health and beauty products.","288,453",Active,1983-01-01,year,,,,,For Profit,https://www.fascino.co.th/,,,,,
TOT Public Company Limited,https://www.crunchbase.com/organization/tot-public-company-limited,Social Media,"Bangkok, Krung Thep, Thailand",TOT Public Company Limited is a telecommunication company and develops various social networking apps for Android and iPhone users.,"289,983",Active,1954-02-24,day,,,,,For Profit,http://www.tot.co.th,TOT Public Company Limited is a telecommunication company and develops various social networking apps for Android and iPhone users. Its application TOT Smart Talk enables you to have the conversation smoothly.,,,,
Kaset Thai International Sugar Corporation,https://www.crunchbase.com/organization/kaset-thai-international-sugar-corporation,"Agriculture, Consumer Goods, Food and Beverage, Food Processing, Grocery, Manufacturing","Bangkok, Krung Thep, Thailand",KTIS Group is a producer and distributor of sugar and bioproducts.,"291,696",Active,1957-01-01,year,2014-04-28,day,,,For Profit,http://www.ktisgroup.com,"KTIS Group is a manufacturer and distributor of sugar products, including paper pulp, ethanol, and bio-fertilizer. They provide agricultural machinery services for farmers in both the form of services by their staff and agricultural machinery rental services for self-operation by farmers, especially sugarcane harvesting.",IPO,,,
Hana Microelectronics Public,https://www.crunchbase.com/organization/hana-microelectronics-public,"Electronics, Manufacturing","Lak Si, Krung Thep, Thailand",Hana Microelectronics is an electronic manufacturing services company that produces printed circuit board assembly.,"292,565",Active,1978-01-01,day,2004-08-06,day,,,For Profit,https://www.hanagroup.com/,"Hana Microelectronics manufactures microelectronics and semiconductor integrated circuits. The group manufactures products in six production facilities. Their products include chip assembly and testing, lamination, printed circuit board assembly, chip on board assembly, and chip on flex assembly and testing.",IPO,,,
East-West Seed,https://www.crunchbase.com/organization/east-west-seed,"Agriculture, Farming, Manufacturing","Nonthaburi, Nonthaburi, Thailand",East-West Seed engages in the manufacturing of tropical vegetable seeds.,"298,717",Active,1982-01-01,year,,,,,For Profit,https://www.eastwestseed.com/,,,,,
PTT Exploration and Production,https://www.crunchbase.com/organization/ptt-exploration-and-production,"Energy, Oil and Gas","Chatuchak, Krung Thep, Thailand",PTT Exploration and Production is a national petroleum exploration and production company.,"299,311",Active,1985-06-20,day,2011-10-21,day,,,For Profit,https://www.pttep.com,PTT Exploration and Production is a national petroleum exploration and production company dedicating to provide a sustainable petroleum supply to Thailand and the countries we operate as well to bring in foreign exchange earnings to our country.,IPO,,,
Mermaid Maritime Public Co. Ltd,https://www.crunchbase.com/organization/mermaid-maritime-public-co-ltd,"Energy, Oil and Gas","Pathum Wan, Krung Thep, Thailand",Mermaid Maritime provides various services to the offshore oil and gas industries.,"305,196",Closed,1983-01-01,year,2007-10-26,day,,none,For Profit,http://www.mermaid-maritime.com/,"Mermaid Maritime provides various services to the offshore oil and gas industries in Saudi Arabia, Thailand, Indonesia, Qatar, Russia, Korea, China, Myanmar, Singapore, the United Kingdom, and internationally. The company operates through Subsea Group, Drilling Group, and Holding segments. It provides subsea services, including infrastructure installation support, remotely operated vehicle support, and cable and flexible pipe laying services, as well as inspection, repair, and maintenance services through operating nine subsea vessels. The company also offers offshore drilling and accommodation rig services through its ownership in one tender assist drilling rig, one accommodation barge, and three high specification premium jack-up drilling rigs.",IPO,,,
iTailor,https://www.crunchbase.com/organization/itailor,"E-Commerce, Fashion, Lifestyle, Manufacturing, Retail","Chiang Mai, Chiang Mai, Thailand","Simply provide the tailors measurements and let us create custom suits, shirts, shoes and every other item of menswear.","305,304",Active,1971-01-01,month,,,,,For Profit,https://www.itailor.com,"iTailor offers you nothing but the best quality of tailor made shirts. Armed with a state-of-the-art 3D design engine, our site offers you the most unique and creative way to design and order your custom made shirts. Our 3D shirt designer is the most advanced and simple tool, giving you limitless design possibilities. Design away at no extra cost for any choice of style, monogram, or measurements. As soon as you click the 'Order' icon, within 6 weeks your orders will be delivered to your doorstep! No middle man needed, as you are the consumer and will be dealing with us, the tailoring factory. Order without thought as we offer you satisfaction - guaranteed! Ordering tailor made shirts has never been this convenient and simple. Company Overview We are the first and the best custom made tailoring factory in Asia with a pool of over 450 skilled tailors and associates employed under one roof. Being a direct custom tailoring factory, we specialize solely in custom made suiting and shirting, which why we are the world's leading online tailor. Quality and exclusiveness comes first in our products and services. With the best resources available(self owned factory, impeccable fabric resources,shipping logistics, and more), we are able to offer you best price for tailored clothes, making us the tailor made source of the world. Products Our shirts are made with the single most essential ingredient ever, which is love. With this comes the finest quality of shirting and top workmanship from our tailors as well as heartfelt services from our team. Our shirts are made with the most exclusive collars and cuffs with thick and soft finishes and exclusively edged seams. We are able to produce any style of collar, cuff, front placket, back, pocket, bottom styles possible. Monograms/Initials are possible anywhere on the shirt, depending on your choice. Marvel at our range of 100 % cotton fabrics, made of the highest thread counts and weaves.",,,,
Centara Hotels & Resorts,https://www.crunchbase.com/organization/centara-hotels-resorts,"Hospitality, Hotel, Leisure","Pathum Wan, Krung Thep, Thailand",Centara Hotels & Resorts is a hospitality company owns and manages hotels and restaurants.,"305,668",Active,1980-01-01,day,1990-01-10,day,,,For Profit,https://www.centarahotelsresorts.com/,"Centara Hotels & Resorts opeartes hotels. They also supply to ensure that kids and their parents can have their own kinds of fun, and clubs are available at all of their family-friendly resorts. They offer a variety of corporate events, weddings, social events, and more.",IPO,,,
Index Living Mall,https://www.crunchbase.com/organization/index-living-mall-public-co-ltd,,"Bangkhunthien, Krung Thep, Thailand",Index Living Mall is a online retail market that manufacture and supplies Furniture and Home Decorative items.,"308,733",Active,1973-01-01,year,2019-07-26,day,,,For Profit,http://www.indexlivingmall.com,"Index Living Mall is a supplier of furniture. They offer products that include beds, wardrobes, dining rooms, sofas, cabinets, console tables, and office cabinets.",IPO,,,
CP ALL,https://www.crunchbase.com/organization/cp-all,"Franchise, Retail, Retail Technology","Bangkok, Krung Thep, Thailand",CP ALL is the sole operator of 7-Eleven convenience stores in Thailand.,"313,325",Active,1988-01-01,year,,,,,For Profit,https://www.cpall.co.th/en,"CP ALL is a Thai convenience store operator under the 7-Eleven trademark. The firm is also involved in the bill payment service business; distribution and repair of retail equipment; and manufacture and sale of frozen food and bakery. It also provides information technology, marketing consulting, logistics, educational, and training and seminar services.",,,,
Thai Energy Storage Technology,https://www.crunchbase.com/organization/thai-energy-storage-technology,"Battery, Energy Storage, Manufacturing","Samut Prakan, Samut Prakan, Thailand",Thai Energy Storage Technology is a manufacturer and distributor of batteries.,"313,423",Active,1986-01-01,year,2020-10-01,day,,,For Profit,http://www.3kbattery.com,"Thai Energy Storage Technology manufactures and distributes batteries. Their products include automotive traction, EB, lighting, and golf cart batteries. They also provide services such as quality management, sales, and development.",IPO,,,
Italian-Thai Development Public Company,https://www.crunchbase.com/organization/italian-thai-development-public-company,"Construction, Real Estate","Bang Kapi, Samut Prakan, Thailand",Italian-Thai Development Public Company is a construction business.,"319,038",Active,1958-08-15,day,1994-08-09,day,,,For Profit,http://www.itd.co.th,"Italian-Thai Development Public Company is a civil construction company. They provide services that include infrastructure construction and development companies. Their customers' inquiries are addressed through phone, email, and online applications.",IPO,,,
