Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Y Ventures Group,https://www.crunchbase.com/organization/y-ventures-group,"Analytics, Data Visualization, E-Commerce, Information Technology, Internet, Market Research, Retail, Software","Midview City, Central Region, Singapore",Y Ventures Group is a data driven e-commerce company.,"93,541",Active,2004-01-01,day,2017-07-14,day,,,For Profit,https://yventures.com.sg/,"Based in Singapore, Y Ventures Group is a data-driven e-commerce company. Capitalizing on our data analytics capabilities, we partner with the world’s leading brands to sell their products in multiple countries across various online marketplaces. Y Ventures make sense of loose data with a customized data analytics dashboard. Visualize sales trends in a glance and translate them into actionable that adds to the bottom line. Empower your supply chain management with more accurate sale forecasts.",IPO,2000000,SGD,1452743
Workforce Optimizer,https://www.crunchbase.com/organization/friartuck,"Computer, Software","Singapore, Central Region, Singapore",Workforce Optimizer is a softwar developer company.,"101,037",Active,2004-01-01,year,,,,,For Profit,https://workforceoptimizer.com/,"Workforce Optimizer offers workforce management and perioperative optimization solutions. To automatically create optimized schedules based on anticipated workload demand, Workforce Optimizer uses cutting-edge mathematical techniques, machine learning algorithms, and complex scheduling rules. With the help of Workforce Optimizer's solution, businesses can quickly adjust to unforeseen demands on their workforce and shifting employee schedules.",Early Stage Venture,3630000,USD,3630000
Amos International (S) Pte Ltd,https://www.crunchbase.com/organization/amos-international-s-pte-ltd,"Logistics, Marine Technology, Marine Transportation","Singapore, Central Region, Singapore",Amos International (S) Pte Ltd is providing Professional Procurement & Logistics Management Services for the Marine & Offshore Industries.,"114,888",Active,2003-01-01,year,2018-03-26,day,,,For Profit,http://www.amos-marine.com/,"AMOS International(S) Pte Ltd. provides service and support solutions to operators of maritime fleets and the offshore oil and gas industry. It offers global procurement and supply, engineering and maintenance, and contract catering solutions. The company also provides support solutions to oil and gas rigs, and offshore support vessels. It serves maritime fleet and offshore oil and gas operators in various countries in the Asia Pacific region.",M&A,17000000,USD,17000000
Wavemaker Partners,https://www.crunchbase.com/organization/wavemaker-partners,"AgTech, Business Intelligence, Enterprise Software, Financial Services, FinTech, Marketing Automation, Mobile, Robotics, Venture Capital","Singapore, Central Region, Singapore",Wavemaker is a crossborder early-stage VC firm that focuses on early-stage tech startup opportunities.,"131,489",Active,2003-01-01,year,,,,,For Profit,http://wavemaker.vc,Wavemaker Group is a multi-faceted cross border venture capital firm founded in 2003. The firm is dual headquartered in Los Angeles and Singapore and has raised over $580M across multiple funds. We currently have a team of 70 people across both sides of our practice. Wavemaker is one of the most active early-stage investors in Southern California and Southeast Asia and has invested in over 360 companies in the last 17 years.,,,,
Babilou Family Singapore,https://www.crunchbase.com/organization/babilou-family-singapore,"Education, Higher Education, Knowledge Management","Singapore, Central Region, Singapore",Babilou Family is an education management agency that offers education to children.,"147,555",Active,2003-01-01,year,,,,,For Profit,https://babilou-family.sg,"Babilou Family is an education and learning centre that includes preschool brands schoolhouse, preschool, and garden playschool, as well as student care brand learning leap. They support the well-being of children and the work-life balance of families at a time of rising birth rates and women in the workforce, with a unique education.",Private Equity,10000000,SGD,7882544
BitRock,https://www.crunchbase.com/organization/bitrock-0d05,"Financial Services, FinTech","Singapore, Central Region, Singapore",BitRock is a fintech startup,"158,204",Active,2003-01-01,year,,,,,For Profit,,,,4000000,USD,4000000
CONDIVER,https://www.crunchbase.com/organization/condiver,Internet,"Singapore, Central Region, Singapore",Connecting Human Values ‘CRONEE’,"166,043",Closed,2004-01-01,day,,,,none,For Profit,http://condiver.com/,,Seed,60000000,KRW,51531
BIPO,https://www.crunchbase.com/organization/bipo,"Human Resources, Service Industry","Singapore, Central Region, Singapore",BIPO provides cloud and mobile-based human resource management solutions.,"189,265",Active,2004-01-01,day,,,,,For Profit,https://www.biposervice.com/,,,,,
Surbana Jurong,https://www.crunchbase.com/organization/surbana-jurong-private-limited,"Consulting, Information Technology, Management Consulting, Service Industry","Singapore, Central Region, Singapore",Surbana Jurong Private Limited is provides one-stop consultancy solutions across the entire value chain of urbanisation.,"196,302",Active,2003-01-01,year,,,,,For Profit,http://www.surbanajurong.com/,"Our multi-disciplinary team of specialists provides industry-leading solutions harnessed through years of successfully completing a wide array of projects in over 51 countries across 207 cities. We have built more than a million homes in Singapore, completed masterplans for over 30 countries and developed 49 industrial parks around the world.",,,,
Epsilon Telecommunications,https://www.crunchbase.com/organization/epsilon-telecommunications-ltd,"Information Technology, Internet, Telecommunications","Singapore, Central Region, Singapore",Epsilon is one of the largest independent providers of outsourced connectivity solutions to the world’s Communications and Cloud ecosystems.,"197,276",Active,2003-01-01,day,2021-09-10,day,,,For Profit,http://www.epsilontel.com/,"The key to Epsilon’s success so far is their commitment to service excellence and unparalleled customer experience. They have remained focused on a basic idea of where and how they can add value in the market. They address the pain points their customers have and find ways to make them more manageable while providing them unique and innovative platforms where new services can be deployed and monetised, quickly and cost effectively. They offer a diverse group of industry service providers the ability to outsource critical and complex aspects of their business to an industry leading partner who has the right depth of experience in deploying and operating critical network infrastructure and resources.",M&A,,,
Ascentis,https://www.crunchbase.com/organization/ascentis-pvt-ltd,"CRM, E-Commerce, Information Services, Information Technology","Singapore, Central Region, Singapore","Ascentis is a Customer Relationship Management (CRM), e-Commerce, and Business Intelligence (BI) solutions provider.","197,591",Active,2003-01-01,year,2023-05-18,day,,,For Profit,http://www.ascentis.com.sg,"Ascentis develops and builds its industry-leading CRM and eCommerce platforms, integrating them with leading POS solutions so that clients can react dynamically to market demands. Some of its clients include Changi Airport Group, CK Tangs, Muji, SPC and Crystal Jade.",M&A,,,
VX Ventures,https://www.crunchbase.com/organization/vx-ventures,,"Singapore, Central Region, Singapore",VX Ventures is an investment firm.,"204,569",Active,2004-01-01,year,,,,,For Profit,,VX Ventures is an investment firm.,,,,
SgCarMart,https://www.crunchbase.com/organization/sgcarmart,"Automotive, E-Commerce","Singapore, Central Region, Singapore","SGCM Pte Ltd owns & operates sgCarMart.com, Singapore’s Number 1 car site. With more than 10,000 car listings, it offers the largest","213,973",Active,2004-01-01,year,2013-04-02,day,,,For Profit,http://sgcarmart.com,"SGCM Pte Ltd owns & operates sgCarMart.com, Singapore’s Number 1 car site. With more than 10,000 car listings, it offers the largest database of new and used cars for sale in Singapore. sgCarMart.com attracts more than 2 million visitors every month and as a testament to its popularity, it has been awarded the Most Popular Automotive Site in its category for six years running by Hitwise. Attaining the Successful Entrepreneur Award 2011, Singapore Prestige Brand Award 2010 and the Spirit of Enterprise 2008 serve as recognition to sgCarMart.com’s reputation as a well established Singapore brand.",M&A,,USD,
Evive Biotech,https://www.crunchbase.com/organization/evive-biotech,Biotechnology,"Singapore, Central Region, Singapore",Biotechnology,"221,761",Active,2004-01-01,year,,,,,For Profit,https://www.evivebiotech.com/,"Evive Biotech is a global biologics company with Asian roots, developing a portfolio of novel biological therapies for patients and healthcare professionals worldwide. We leverage our two proprietary technology platforms, DiKine™ and ITab™, to advance a series of innovative drug candidates for oncology and inflammatory disorders. Founded in 2004, we have over 200 employees today with operations in the US, Singapore and China. We adopt a holistic approach to drug development, combining exceptional research and commercialization capabilities with world class in-house regulatory expertise to bring innovative therapies to market quickly and efficiently. Our state-of-the-art in-house cGMP facility allows us to manufacture at commercial scale in accordance with FDA, EMA and NMPA standards and industry best practices. Through partnerships with industry, doctors, and regulators, we develop revolutionary remedies that we believe will make a real and lasting difference to patients and their families worldwide.",,,,
REVE Systems,https://www.crunchbase.com/organization/reve-systems,"Enterprise Software, Mobile Apps, SMS, Software, Telecommunications, VoIP","Singapore, Central Region, Singapore",REVE Systems is a Singapore based Telecom Software Solution Provider.,"229,156",Active,2003-01-01,day,,,,,For Profit,https://www.revesoft.com,"A RED Herring’s 2012 Top 100 Global Winner, REVE Systems is a Singapore based company that provides Software Solutions - Carrier Grade Class 4 and Class 5 Softswitch, Mobile OTT Solution, SMS Platform and Cloud Telephony. REVE serves more than 4500 VoIP and telecommunication service providers in over 78 countries which also includes 100+ Million End Users. Founded in 2003, REVE has its major development centers in Bangladesh and India with regional presence in USA, UK, UAE, Turkey, Russia, Jordan, Lebanon and Hong Kong.",,,,
Xtremax,https://www.crunchbase.com/organization/xtremax,"Advertising, Information Services, Information Technology","Singapore, Central Region, Singapore",Xtremax is a digital agency based in Singapore.,"231,714",Active,2003-01-01,year,,,,,For Profit,https://www.xtremax.com,,,,,
SecureAge Technology,https://www.crunchbase.com/organization/secureage-technology,"Computer, Cyber Security, Information Technology, Network Security, Security","Singapore, Central Region, Singapore","SecureAge Technology provides data protection and advanced threat protection for endpoint,","233,339",Active,2003-01-01,year,,,,,For Profit,http://www.secureage.com,"SecureAge Technology specializes in helping enterprise & governments to protect their data against cybersecurity threats with creative ways to integrate solutions that are effective as it is unobtrusive. Its solutions provide end-to-end protection using advanced encryption, anti-malware with deep learning, as well as patented technologies developed through years of experience in data security.",,,,
CAP Vista,https://www.crunchbase.com/organization/cap-vista,,"Singapore, Central Region, Singapore","Cap Vista is the strategic investment arm of Defence Science and Technology Agency (DSTA), a statutory board of the Singapore Ministry of","235,975",Active,2003-04-11,day,,,,,For Profit,http://www.capvista.com.sg,"Cap Vista is the strategic investment arm of Defence Science and Technology Agency (DSTA), a statutory board of the Singapore Ministry of Defence. Cap Vista invests in innovative technologies that can serve the defence and security needs of Singapore. Cap Vista is the strategic investor of choice for young companies seeking to develop their businesses in the Asian defence and security market.",,,,
VinaCapital Investment Management,https://www.crunchbase.com/organization/vinacapital-investment-management,"Crowdfunding, Financial Services, Real Estate, Venture Capital","Singapore, Central Region, Singapore",VinaCapital Investment Management is the leading investment management and real estate development firm in Vietnam.,"239,480",Active,2003-01-01,year,2003-01-01,day,,,For Profit,http://www.vinacapital.com/,"VinaCapital is the leading investment management and real estate development firm in Vietnam with a diversified portfolio of USD1.5 billion in assets under management. Founded in 2003, our team of managing directors bring extensive international finance and investment experience to the firm.  Its mission is to produce superior returns for investors by using our experience and knowledge to identify the key trends and opportunities that emerge as Vietnam continues to develop its economy. To achieve this, VinaCapital has industry-leading asset class teams covering capital markets, private equity, fixed income, venture capital, real estate, and infrastructure.",IPO,,,
Astrata Group,https://www.crunchbase.com/organization/astrata-group,"Software, Telecommunications","Singapore, Central Region, Singapore",The Astrata Group is a global leader in Enterprise Management Software and Advanced Location-Based IT solutions.,"244,233",Active,2004-01-01,year,,,,,For Profit,https://www.astrata.eu/,"The Astrata Group is a global leader in Enterprise Management Software and Advanced Location-Based IT solutions. Headquartered in Singapore and with major operations and offices in Europe, AME and Asia-Pacific, Astrata serves MNC, enterprise and government customers spanning numerous regions and industry sectors. Astrata designs, develops and operates its proprietary software and hardware technology completely in-house. Astrata has built solutions ranging from National Security and Public Safety Systems to Comprehensive Enterprise Management Software to Advanced Fleet Management Systems on its powerful and agile technology platforms.",,,,
Education in Motion,https://www.crunchbase.com/organization/education-in-motion,Education,"Singapore, Central Region, Singapore",Education in Motion is a growing family of premier education brands.,"253,836",Active,2003-01-01,year,,,,,For Profit,https://www.eimglobal.com,"Education in Motion wanted a challenging and ambitious education that would prepare their children for the future, molding them into confident and well-rounded young people who could make a difference in the world.",,,,
Tiger Airways Holdings,https://www.crunchbase.com/organization/tiger-airways-holdings,Travel,"Singapore, Central Region, Singapore","Tigerair, established in 2004, is a leading Singapore-based budget carrier that offers affordable travel options and a seamless customer","265,555",Closed,2004-01-01,year,2010-01-29,day,2017-07-25,day,For Profit,https://www.singaporeair.com/,"Tigerair, established in 2004, is a leading Singapore-based budget carrier that offers affordable travel options and a seamless customer experience. Tigerair comprises four airlines, namely Tigerair Singapore, Tigerair Australia, Tigerair Philippines and Tigerair Mandala. Collectively, the Group's network extends to over 50 destinations across 13 countries in the Asia Pacific. As at 31 December 2013, Tigerair operates a fleet of 50 Airbus A320-family aircraft, averaging less than three years of age.",M&A,,,
Tigris Capital,https://www.crunchbase.com/organization/tigris-capital,Internet,"Singapore, Central Region, Singapore",Tigris Capital is a investment company investing in digital ventures out of southeast asia.,"266,498",Closed,2003-01-01,year,,,,none,For Profit,http://tigriscapital.com.sg,Tigris Capital is an investment company. The firm seeks to invest in digital ventures out of Southeast Asia. Tigris Capital was founded by William Klippgen in 2003 and is based in Singapore.,,,,
MacRitchie Investments,https://www.crunchbase.com/organization/macritchie-investments,Financial Services,"Singapore, Central Region, Singapore",MacRitchie Investments is an indirectly owned subsidiary of Singapore- based Temasek Holdings.,"271,171",Active,2003-01-01,year,,,,,For Profit,,MacRitchie Investments Pte. Ltd. is an investment holding company an indirect wholly owned subsidiary of Temasek Holdings (Private) Limited.,,,,
Total Ebiz Solutions,https://www.crunchbase.com/organization/total-ebiz-solutions,"Information Technology, Internet, Software","Midview City, Central Region, Singapore",Total Ebiz Solutions is a software development company that provides digital transformational solutions for customers.,"271,385",Active,2003-01-01,year,,,,,For Profit,https://www.totalebizsolutions.com/,,,,,
Fullerton Fund Management,https://www.crunchbase.com/organization/fullerton-fund-management-company-ltd,"Financial Services, FinTech, Insurance","Singapore, Central Region, Singapore","Fullerton Fund Management is an Asian and emerging market specialist, with investment capabilities that span equities, fixed income.","271,706",Active,2003-01-01,year,,,,,For Profit,http://www.fullertonfund.com,,,,,
iZeno,https://www.crunchbase.com/organization/izeno,"Consulting, DevOps, Enterprise Software, Information Services","Singapore, Central Region, Singapore","iZeno offers businesses with solutions and services that focus on customer engagement, big data, and cloud computing.","274,862",Active,2003-01-01,year,,,,,For Profit,http://izeno.com/,"iZeno was founded in 2003 to provide enterprises with best-in-class technology solutions they need to keep their business running seamlessly. With a team of 70+ in-house innovators, we have delivered over 500 Enterprise Solutions, implemented and optimized to enable smarter insights.   Our team draws on industry experiences in accomplishing a portfolio of mission-critical applications, integrating DevOps, Cloud, CRM, Data Analytics, and other leading technologies with our clients'​ existing IT frameworks.",,,,
BHCC Construction,https://www.crunchbase.com/organization/bhcc,"Commercial, Construction, Residential","Singapore, Central Region, Singapore","BHCC Construction offers building development services for hospitality, transport, healthcare, residential, and commercial sectors.","285,252",Active,2003-01-01,year,,,,,For Profit,https://www.bhcc.com.sg,,,,,
Healy Consultants Group PLC,https://www.crunchbase.com/organization/healy-consultants,Consulting,"Singapore, Central Region, Singapore",Healy Consultants Group PLC assists international Clients with company incorporation worldwide.,"292,426",Active,2003-01-01,year,,,,,For Profit,http://www.healyconsultants.com,"Healy Consultants Group PLC assists international Clients with company incorporation all around the world, including services like: business registration, global corporate bank account opening, nominee director services, accounting and tax planning services, business advisory services, legal solutions, finding office and provide corporate secretary services, jurisdiction advisory and comparisons to help you identifying optimal solution for your business.  Our values: - 100% transparency - Partnership - Integrity Established in 2003 and today a global business registration service provider!",,,,
Charlton Media Group,https://www.crunchbase.com/organization/charlton-media-group,"Business Information Systems, Information Services, News, Printing, Publishing","Singapore, Central Region, Singapore",Charlton Media Group publishes magazine-style business information on paper and online for the regional and national markets.,"304,139",Active,2003-01-01,year,,,,,For Profit,https://charltonmedia.com/,,,,,
AETOS Holdings,https://www.crunchbase.com/organization/aetos-holdings,Security,"Singapore, Central Region, Singapore",AETOS Holdings is one of three licensed auxiliary police organisations.,"305,105",Active,2004-01-01,year,2016-10-13,day,,,For Profit,https://www.aetos.com.sg,"AETOS Holdings, a wholly owned subsidiary of Temasek Holdings Pte Ltd, provides integrated and tailor-made solutions that cater to the security needs of a diverse clientele.",M&A,,,
Horizon Fuel Cell Technologies,https://www.crunchbase.com/organization/horizon-fuel-cell-technologies,"Clean Energy, Electric Vehicle, Fuel Cell","Singapore, Central Region, Singapore",Horizon Fuel Cell Technologies is one of the world's leading hydrogen fuel cell manufacturers,"311,059",Active,2003-01-01,year,,,,,For Profit,http://www.horizonfuelcell.com,"Horizon Fuel Cell Technologies has evolved from producing tiny micro-fuel cells 15 years ago to supplying the largest single fuel cell systems available on the market today (300kW). Its industrial production facilities are in several locations in China, and expanding into the US and Europe. It has specialised more recently in the area of hybrid hydrogen electric heavy duty commercial vehicles, such as trucks and buses.",,11220000,USD,11220000
China Sonangol,https://www.crunchbase.com/organization/china-sonangol,"Industrial, Infrastructure, Oil and Gas, Real Estate, Transportation","Singapore, Central Region, Singapore","A joint venture between Angola’s state-owned oil company, Sonangol E.P. and Hong Kong-based company, New Bright International Development.","311,694",Active,2004-01-01,year,,,,,For Profit,http://www.chinasonangol.com,"Established in 2004, China Sonangol is multinational group that operates in a range of industry sectors with a single aim to promote investments in a south south cooperation framework in order to promote, deliver and share our experiences and economic benefits with the countries we invest in. China Sonangol takes on a long term approach to investment. The Group's global team of experts assist the company in making responsible investments in oil & gas, mining, industries and infrastructure, real estate as well as global transportation. Currently operating in more than 10 countries worldwide in 4 main industries with a total of 3,600 full time staff.",,,,
College of Allied Educators,https://www.crunchbase.com/organization/college-of-allied-educators,Education,"Singapore, Central Region, Singapore",College of Allied Educators is a provider of learning institutions.,"317,421",Active,2004-01-01,year,2024-01-09,day,,,For Profit,https://cae.edu.sg,College of Allied Educators is a provider of learning institutions.,M&A,,,
KEYfields Pte Ltd.,https://www.crunchbase.com/organization/keyfields-pte-ltd,"Information Services, Information Technology, Logistics","Singapore, Central Region, Singapore",KEYfields is providing IT solutions.,"320,019",Active,2003-01-01,day,,,,,For Profit,http://www.keyfields.com/,"Established in 2003, KEYfields’ is formed by a team of professionals with decades of experience in providing IT solutions. KEYfields’ is a software provider for an award-winning solution, iLOGON. Specialized in providing comprehensive supply chain and transport solutions, KEYfields’ has a proven track record & successful delivery of many large-scale projects by adopting a consultative approach by adding with the know-hows and best practices in the industry.",,,,
Hydroemission,https://www.crunchbase.com/organization/hydroemission,AgTech,"Singapore, Central Region, Singapore",Hydroemission Precision Delivery Technology Resolves Root Rot Diseases in Agricultural Crops,"321,279",Active,2003-01-01,year,,,,,For Profit,http://www.hydroemission.com,Hydroemission Precision Delivery Technology Resolves Root Rot Diseases in Agricultural Crops,Seed,1100000,SGD,781873
Clarency.com,https://www.crunchbase.com/organization/clarency-com,"Business Development, Internet","Singapore, Central Region, Singapore",Clarency.com is the global business engine that makes international trade more profitable for everyone.,"334,404",Active,2004-01-01,year,,,,,For Profit,https://biz.clarency.com,,,,,
Osteopore,https://www.crunchbase.com/organization/osteopore,3D Printing,"Singapore, Central Region, Singapore",Osteopore specialises in the production of 3D printed bioresorbable implants that are used in conjunction with surgical procedures.,"339,837",Active,2003-01-01,year,2019-09-23,day,,,For Profit,http://www.osteopore.com/,Osteopore specialises in the production of 3D printed bioresorbable implants that are used in conjunction with surgical procedures to assist with the natural stages of bone healing. Osteopore's products are manufactured in-house using 3D printing technology that is precise and allows for customisation of shape and geometry.,IPO,,,
NTUC LearningHub,https://www.crunchbase.com/organization/ntuc-learninghub,"Consulting, Content, Continuing Education, E-Learning, Professional Services, Training, Vocational Education","Singapore, Central Region, Singapore","NTUC LearningHub offers courses and vocational education on workplace safety and health, leadership, cybersecurity, HR, and marketing.","346,352",Active,2004-01-01,year,,,,,For Profit,https://www.ntuclearninghub.com/,,,,,
Terra Systems,https://www.crunchbase.com/organization/terra-systems-bbd3,"Cyber Security, Digital Marketing, Information Technology","Singapore, Central Region, Singapore","Terra Systems is an information technology company that provides mobile applications, digital marketing, and cyber security services.","348,335",Active,2003-01-01,year,,,,,For Profit,https://www.terra.systems,,,,,
Swiss-Asia Financial Services,https://www.crunchbase.com/organization/swiss-asia,"B2B, Financial Services, Funding Platform, Hedge Funds, Wealth Management","Singapore, Central Region, Singapore","Swiss-Asia Financial Services offers wealth management, fund management and private banking services for B2B platform.","348,561",Active,2004-01-01,year,,,,,For Profit,https://www.swissasia-group.com,,,,,
Parkway Hospitals Singapore,https://www.crunchbase.com/organization/parkway-hospitals-singapore,"Health Care, Health Diagnostics, Hospital, Oncology","Singapore, Central Region, Singapore","Parkway Hospitals Singapore offers services in the fields of neurology, oncology, ophthalmology, general surgery, and other specialties.","351,836",Active,2004-01-01,year,,,,,For Profit,https://www.parkwayhospitals.com/,,,,,
Pictureworks Group,https://www.crunchbase.com/organization/pictureworks-group,"Image Recognition, Media and Entertainment, Photography, Web Development","Singapore, Central Region, Singapore","Pictureworks Group provides out-of-home imaging solutions and services to consumers in theme parks, attractions.","355,522",Active,2003-01-01,day,2000-03-08,day,,,For Profit,https://www.pictureworks.com/,"PictureWorks Technology, Inc. is an award-winning developer and marketer of pioneering Internet imaging technologies.",M&A,,,
