Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
HSL Constructor,https://www.crunchbase.com/organization/hsl-constructor-pte-ltd,"Civil Engineering, Construction, Infrastructure","Jurong West, West Region, Singapore",HSL Constructor is an infrastructure construction company.,"136,996",Active,1994-01-01,year,,,,,For Profit,https://hsl.com.sg,"HSL Constructor is a  regional infrastructure construction company that offers engineering solutions and construction excellence. The company provides collaboration and a supportive ecosystem in order to deliver impactful projects that benefit communities. HSL Constructor serves construction and maintenance needs water, energy, food, and environment (WEFE) sectors.",Private Equity,15000000,SGD,11822809
HollySys Automation Technologies,https://www.crunchbase.com/organization/hollysys-automation-technologies,"Apps, Industrial Automation, Manufacturing","Singapore, Central Region, Singapore",HollySys Automation Technologies is a provider of automation control solutions.,"172,880",Active,1993-01-01,year,2023-12-11,day,,,For Profit,https://www.hollysys.com.sg,"HollySys manufactures and sells automation and control technologies and equipment. The business is divided into three divisions. Its IA business provides solutions such as third-party hardware-centric products, proprietary software, and others. The Rail section serves the rail and subway industries by providing train control centers and automation train protection.",M&A,,,
KTM,https://www.crunchbase.com/organization/ktm-bikes,"Association, News, Sporting Goods, Sports","Singapore, Central Region, Singapore",KTM is a European motorcycle manufacturer from Austria specializing in “Ready to Race” on and off road motorcycles.,"183,696",Active,1990-11-04,day,,,,,For Profit,https://www.ktm.com,KTM is a European motorcycle manufacturer from Austria specializing in “Ready to Race” on and off road motorcycles. It offers off-road and street motorcycles with a high innovation rate/design. KTM also has a high-quality line of KTM PowerParts and PowerWear items.,,,,
Seeds Capital,https://www.crunchbase.com/organization/seeds-capital,"Financial Services, Information Technology, Venture Capital","Singapore, Central Region, Singapore",Seeds Capital is an investment arm of Enterprise Singapore that co-invests with independent investors in innovative startups.,"205,858",Active,1992-01-01,year,,,,,For Profit,https://www.seedscapital.sg/,"Seeds Capital is an investment arm of Enterprise Singapore that co-invests with independent investors in innovative startups. The firm was founded in 1992 and is headquartered in Central Region, Singapore.",,,,
Focus Softnet Pte Ltd,https://www.crunchbase.com/organization/focus-softnet,"CMS, CRM, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, SaaS, Software, Warehousing","Singapore, Central Region, Singapore","Focus Softnet is the best ERP software company in Singapore offering integrated, sophisticated cloud applications to operate a business.","206,012",Active,1992-01-01,day,,,,,For Profit,https://www.focussoftnet.com/sg/,"Reputed as one of the most reliable ERP software service providers in India, Asia-Pacific, Middle East, USA & Canada Focus Softnet has supported enterprises and SMEs transcending industries and geographical boundaries.",,,,
Advanced MedTech,https://www.crunchbase.com/organization/accuron-medtech,"Consulting, Health Care, Information Technology","Singapore, Central Region, Singapore",Advanced MedTech is a global medical technology company that focuses in urology devices and services.,"216,298",Active,1990-01-01,year,,,,,For Profit,https://www.advanced-medtech.com,"Advanced MedTech is the largest medical device business in Southeast Asia. It is a global medical technology leader with a core focus in urology devices and services. Headquartered in Singapore, with operations in US, Germany, Spain, France, Italy, China, Malaysia and Japan, the Company serves millions of patients and physicians in 100 countries worldwide. Advanced MedTech makes strategic investments in disruptive medical technology companies, strengthening its portfolio of healthcare solutions for customers around the world. Advanced MedTech is a wholly-owned subsidiary of Temasek.",,,,
Fei Siong Group,https://www.crunchbase.com/organization/fei-siong-group,"Coffee, Food and Beverage, Franchise, Restaurants","Singapore, Central Region, Singapore","Fei Siong Group is a food service company that owns stalls, quick-service restaurant, and casual dining at affordable prices.","222,992",Active,1993-01-01,year,,,,,For Profit,https://feisionggroup.com.sg,,,,,
Biosensors,https://www.crunchbase.com/organization/biosensors,"Health Care, Manufacturing, Medical","Singapore, Central Region, Singapore","The Biosensors International group of companies develop, manufacture and market innovative medical devices for interventional cardiology","223,103",Active,1990-01-01,year,2005-05-27,day,,,For Profit,http://biosensors.com,"The Biosensors International group of companies develop, manufacture and market innovative medical devices for interventional cardiology and critical care procedures. Our aim is to improve patients' lives through pioneering medical technology that pushes forward the boundaries of innovation.",IPO,,,
Kadence International,https://www.crunchbase.com/organization/kadence-international,"Data Collection and Labeling, Market Research, Project Management","Singapore, Central Region, Singapore","Kadence International provides data collection services, project management, and insight delivery.","225,913",Closed,1991-01-01,day,2014-11-14,day,,none,For Profit,https://www.kadence.com,"Kadence International provides data collection services, project management, and insight delivery. The company was founded in 1991 and is based in Singapore.",M&A,,,
Ezra Holdings Limited,https://www.crunchbase.com/organization/ezra-holdings-limited-82ab,"Energy, Marine Transportation","Singapore, Central Region, Singapore",Ezra Holdings Limited is an offshore services agency offering offshore construction & support services focusing on offshore oil and gas.,"229,157",Active,1992-01-01,year,,,,,For Profit,http://www.ezraholdings.com,,,,,
AsiaPac Technology Pte Ltd.,https://www.crunchbase.com/organization/asiapac-distribution-pte-ltd,"Information and Communications Technology (ICT), Information Technology, Internet","Singapore, Central Region, Singapore",AsiaPac Technology is an integrated information and communications technology (ICT) network solutions provider.,"231,561",Active,1990-01-01,year,2018-06-27,day,,,For Profit,https://www1.asiapac.com.sg/,AsiaPac Technology is an integrated information and communications technology (ICT) network solutions provider.,M&A,,,
Rigel,https://www.crunchbase.com/organization/rigel,Innovation Management,"Singapore, Central Region, Singapore","Originating from resource-scarce Singapore, Rigel has shown that the progressive spirit of innovation knows no bounds.","232,539",Active,1991-01-01,year,,,,,For Profit,http://www.rigel.com.sg,"Originating from resource-scarce Singapore, Rigel has shown that the progressive spirit of innovation knows no bounds. Pioneering premium restroom solutions that make optimum use of energy, we have walked the talk of a LOHAS philosophy. Our state-of-the-art water-conservation and power-saving technologies have made resourceful living an everyday choice for urbanites. Reaping the fruits of two decades of intensive research and development, Rigel has expanded our range of flagship products and our comprehensive portfolio now includes integrated sensor flush valves, LCD sensor flush valves, water closet suites, urinals, self-closing delay action taps, sensor soap dispensers, barrier-free shower systems and baby changing stations. Our leading market position as the green restroom specialist remains firm and undisputed. From satisfying the needs of intelligent buildings with cutting-edge sensor flushing equipments to enhancing residential interior design through themed restrooms, Rigel’s assurance of quality has been well delivered. In a world that is ravaged by the ills of global warming and desertification, where rivers have run dry and landscapes have turned barren, Rigel is the best embodiment of the belief that hope should spring eternal.",Late Stage Venture,,USD,
VRT World,https://www.crunchbase.com/organization/vrt-world,"Blockchain, Digital Entertainment, Publishing, Virtual Reality","Singapore, Central Region, Singapore",First decentralized platform for creating and distribution of VR content.,"234,976",Closed,1992-01-01,day,,,,none,For Profit,http://vrt.world/,,,350000,USD,350000
Eastspring Investments,https://www.crunchbase.com/organization/eastspring-investments,,"Singapore, Central Region, Singapore",One of Asia's largest asset managers.,"240,007",Active,1994-01-01,year,,,,,For Profit,http://www.eastspringinvestments.com,"Eastspring Investments, part of Prudential Corporation Asia, is Prudential plc's asset management business in Asia. It is one of Asia's largest asset managers, with operations in 14 markets (including offices in the US, Luxembourg and now, in the UK) and just under 2,000 employees in Asia and about US$94 billion (£62 billion) in assets under management (at June 30, 2013).",,,,
APRIL Group,https://www.crunchbase.com/organization/april-2,Manufacturing,"Singapore, Central Region, Singapore","APRIL Group is one of the largest, most technologically advanced and efficient makers of pulp and paper products in the world.","240,209",Active,1993-01-01,year,,,,,For Profit,http://www.aprilasia.com/,,,,,
Evergreen Group Holdings,https://www.crunchbase.com/organization/evergreen-group-holdings,"Asset Management, Business Development, Financial Services, Management Consulting","Singapore, Central Region, Singapore","Evergreen Group Holdings is an investment firm that offers financial planning, consulting, asset management, and business management.","242,152",Active,1990-01-01,year,,,,,For Profit,https://evergreengroupholdings.com/,,,,,
ST Telemedia,https://www.crunchbase.com/organization/singapore-technologies-telemedia-pte,,"Singapore, Central Region, Singapore","ST Telemedia is a strategic investor specialising in communications & media, data centres and infrastructure technology businesses globally.","244,421",Active,1994-01-01,year,,,,,For Profit,http://www.sttelemedia.com/,"ST Telemedia (STT) is a strategic investor specialising in communications & media, data centres and infrastructure technology businesses across Asia, the US and Europe. We aim to ignite enduring change for our stakeholders by focusing on long term value creation. Our goal is to build leading platforms to drive growth and positive impact in the respective industries and communities.",,,,
Goodpack,https://www.crunchbase.com/organization/goodpack,"Freight Service, Packaging Services, Supply Chain Management","Singapore, Central Region, Singapore","Goodpack develops transportation, packaging, and storage solutions for challenging payloads such as food, liquids, and industrial goods.","250,497",Active,1990-01-01,year,2014-09-16,day,,,For Profit,http://www.goodpack.com,"Goodpack develops transportation, packaging, and storage solutions for challenging payloads such as food, liquids, and industrial goods. It also provides a patented unique packaging alternative for bulk cargo to replace wooden boxes and metal drums for cost and environmental advantages.  It was founded in 1990 by David Lam. It is headquartered in Singapore and has 16 offices around the world.",M&A,,,
COMO Hotels and Resorts,https://www.crunchbase.com/organization/como-hotels-and-resorts,"Hospitality, Hotel, Leisure","Singapore, Central Region, Singapore",COMO Hotels and Resorts offer luxury travel experiences with personalised service in elegant properties.,"263,531",Active,1991-01-01,year,,,,,For Profit,http://www.comohotels.com/,"COMO Hotels and Resorts is committed to creating extraordinary experiences for curious people with a passion for a life lived fully. Our properties, from Bhutan to Miami, draw their inspiration from compelling locations. To this we bring the expertise for nurturing mind-body wellness, as well as world-class cuisine and exacting service. None of our hotels are the same, though our values are consistent – underpinned with a belief in responsible living and the memorable power of meaningful experiences. Above all, COMO provides reassurance in your search for respite from a fast-moving world, so you can feel the joy of living the present moment when the sun sets on your pool in the Turks and Caicos, or on a Buddhist temple in the valleys of Bhutan.",,,,
Synergix Technologies,https://www.crunchbase.com/organization/synergix-technologies,"Enterprise Resource Planning (ERP), SaaS, Software","Singapore, Central Region, Singapore",Synergix Technologies is involved in providing enterprise solution and software services.,"272,882",Active,1990-01-01,year,,,,,For Profit,http://www.synergixtech.com,"Founded in 1990 by our Managing Director, Mr Koh Yang Uei, Synergix Technologies has always been a leading web-based ERP software solution provider in the Singapore market. Our first roots began with the venturing into the development of a pure accounting software. Since then, the company has made progressive advancements into the development of fully web-based ERP solutions that provides proven solutions covering more than 20 fully integrated modules for industries such as trading & distribution , project-based, manufacturing-based ,healthcare and several other sectors. Due to having an extensive ERP solution, there is virtually no limit to the industries that we penetrate.  Our recent corporate focus is to move towards turnkey solutions development. Our greatest strength lies in our ability to deliver end-to-end web based turnkey ERP software solutions, as we recognise that no two businesses are alike and these uniqueness should not be compromised when companies are looking into automating their business process. Our role as a principal developer further propels our capacity to customise the solution according to your needs and requirements, without compromising on your future upgrade path. Thus, at Synergix, we are committed to provide you with a robust, comprehensive, real-time and customized ERP software that generates the greatest value-add for your business.  Synergix has an extensive customer base spanning across more than 20 industries. With a total of 400 (and growing) customers under our belt, they range from small & Mid-sized enterprises (SMEs) to multinational corporations with operations not just in Singapore, but also in Malaysia, Indonesia, Vietnam, Thailand and China. Through the support of our customers, TaskHub e-business solution today is used beyond the shores of Singapore, further propelling our regional presence. With our strong experience in the development of e-business ERP software and turnkey ERP software solutions, Synergix Technologies, with our 55 headcounts strong team will continue to focus on your core business needs and equip you with high business competencies. We shall aim to continue to lead in Singapore e-business ERP software market , upholding the quality, promoting the Singapore brand ERP software to Asia and Emerging Markets.",,,,
Hwa Seng Builder,https://www.crunchbase.com/organization/hwa-seng-builder,"Civil Engineering, Construction","Singapore, Central Region, Singapore","Hwa Seng Builder is a civil engineering and construction company that specializes in building, road, and rail construction.","277,040",Active,1992-01-01,year,,,,,For Profit,https://www.hwaseng.com.sg,,,,,
Ecogreen Oleochemicals,https://www.crunchbase.com/organization/ecogreen-oleochemicals,"Chemical, Chemical Engineering, Industrial Manufacturing","Singapore, Central Region, Singapore","Ecogreen Oleochemicals is a global producer of saturated fatty alcohols, oleic acid, refined glycerin, and medium-chain triglycerides.","278,061",Active,1991-01-01,year,,,,,For Profit,https://www.ecogreenoleo.com/,,,,,
Path Infotech Pte Ltd,https://www.crunchbase.com/organization/path-infotech,"Information Technology, Software","Singapore, Central Region, Singapore","Path Infotech offers innovative, cost-effective, end-to-end business solutions and services.","285,490",Active,1991-01-01,day,,,,,For Profit,https://www.pathinfotech.com/sg,,,,,
Mentor Media,https://www.crunchbase.com/organization/mentor-media-ltd,"Information Technology, Logistics, Supply Chain Management","Singapore, Central Region, Singapore",Mentor Media is a supply chain management solutions company.,"286,360",Active,1993-01-01,year,2014-01-07,day,,,For Profit,https://www.mentormedia.com,"Mentor Media offers a chain of comprehensive, high-value-add services to help its customers conceive ideas, develop products, build up brand names, and expand market shares.",M&A,,,
SISTIC.com,https://www.crunchbase.com/organization/sistic-com,"E-Commerce, Ticketing","Singapore, Central Region, Singapore",SISTIC provides ticketing services and solutions to various types of events.,"296,345",Active,1991-12-01,day,,,,,For Profit,http://sistic.com.sg/,"SISTIC provides ticketing services and solutions to various types of events. It sells tickets to pop concerts, musicals, theatres, family entertainment, and sports. Readily accessible, ticket buyers can browse for and buy tickets through the SISTIC website, customer hotline, and mobile app. Additionally, more than 40 SISTIC authorized agents are located throughout Singapore, and also in Malaysia, India, Indonesia, Taiwan, and Vietnam. SISTIC also offers STiX, a web-based and customer-oriented ticketing solution suitable for ticketing companies, event promoters, and venues, under a licensing arrangement. STiX was licensed in 2003. It has been used for events held at various performance venues in Singapore, Malaysia, Australia, Hong Kong, and China. SISTIC was launched in December 1991 and its operations are headquartered in Singapore.",,,,
Addvalue Technologies,https://www.crunchbase.com/organization/addvalue-technologies-ltd,Telecommunications,"Singapore, Central Region, Singapore","Addvalue Technologies Ltd is a one-stop digital, wireless and broadband communications technology products innovator.","306,496",Active,1994-01-01,year,2002-06-28,day,,,For Profit,http://www.addvaluetech.com/,"Addvalue one-stop digital, wireless and broadband communications technology products innovator, which provides state-of-the-art satellite-based communication terminals and solutions for a variety of voice and IP-based data applications.",IPO,,USD,
Neo Group Ltd,https://www.crunchbase.com/organization/neo-group-ltd,"Agriculture, Catering, Delivery, Food and Beverage, Retail","Singapore, Central Region, Singapore",Neo Group Ltd is a food catering group in Singapore.,"313,876",Active,1992-01-01,year,2012-07-20,day,,,For Profit,http://www.neogroup.com.sg/,"The Group is involved in the Food Catering, Food Retail and Food and Catering Supplies businesses and combines their synergistic qualities to bring to customers top value in delivering fresh and tasty meals on time.",IPO,,,
Rico Engineering Works,https://www.crunchbase.com/organization/rico-engineering-works,"Machinery Manufacturing, Manufacturing, Public Safety, Security","Singapore, Central Region, Singapore",Rico Engineering Works is a manufacturing company that produces fire protection systems and provides installation services.,"314,306",Active,1990-01-01,year,,,,,For Profit,https://www.ricoeng.com.sg/,,,,,
Win-Pro Consultancy Pte Ltd,https://www.crunchbase.com/organization/win-pro-consultancy,"Cloud Data Services, E-Commerce, Information Technology, IT Infrastructure, IT Management, Outsourcing, SEO, Software, Technical Support, Web Development","Bukit Merah, Central Region, Singapore",Outsourced IT Support Services and IT Solutions Company. in Singapore and Malaysia. B2B IT Products Ecommerce Marketplace,"317,262",Active,1993-09-01,day,,,,,For Profit,https://www.winpro.com.sg/,"We train, consult and coach business owners to document, analyze, build, and refine their business process, flow, and logic. We leverage on market proven technologies to help the fast-growing companies to Scale Up their business growth exponentially We provide “CTO-as-a-Service” for companies that need CTO as a board member or to oversee and manage their corporate digital transformation project. We design, build, deploy, manage, and maintain IT infrastructure on-premises and on the cloud.",,,,
Advanced Materials Technology International,https://www.crunchbase.com/organization/advanced-materials-technology-international,"Advanced Materials, Nanotechnology","Singapore, Central Region, Singapore","Advanced Materials Technology International is developing and commercializing a line of high-tech, energy-curable.","320,677",Active,1990-01-01,year,,,,,For Profit,http://www.amt-mat.com,"Advanced Materials Technology International LLC (AMTI) is developing and commercializing a line of high-tech, energy-curable, nanoparticle dispersions and coatings. AMTI’s method of producing smaller particles (nanoparticles) and evenly suspending them in liquid medium results in improved color quality, easier application, and improved durability. AMTI produces a solvent-free and energy curable product, which significantly reduces ink and coating drying time and the space requirements needed for air drying large pieces. This unique process addresses environmental concerns, provides superior durability, and can be applied more effectively than standard application methods.",Seed,210000,USD,210000
Pretty Fit,https://www.crunchbase.com/organization/pretty-fit,"E-Commerce, Shoes","Singapore, Central Region, Singapore",Singapore’s long-standing fashion label - prettyFIT - offers the latest trending shoes and accessories .,"323,083",Active,1994-01-01,year,,,,,For Profit,http://www.prettyfit.com.sg,"Singapore’s long-standing fashion label - prettyFIT - offers the latest trending shoes and accessories that combine classic and timeless looks with modern, unique details. Loved for its attention to fit and comfort, prettyFIT has been supporting discerning and stylish women with quality footwear since 1994. To date, the contemporary brand has grown to capture the hearts of women worldwide with an empire of 76 outlets across 11 countries. The brand is present in leading retail malls in countries such as Bulgaria, Indonesia, Mauritius, Middle East, Pakistan, Singapore, Thailand and The Philippines.",,,,
MHC Asia Group,https://www.crunchbase.com/organization/mhc-asia-group,Health Care,"Singapore, Central Region, Singapore",MHC Asia Group is a leading Third Party Administrator and Clinic Network company.,"330,215",Active,1994-01-01,year,2023-05-11,day,,,For Profit,https://www.mhcasia.com/,"MHC is a corporate managed healthcare provider with more than 1,200 clinical care touch points in Singapore.  Backed by EQT, a private equity entity with close to S$100 billion fund under management, MHC’s mission in creating #Betterhealth for our 800,000 corporate employees in Singapore is now being fast tracked.  Our belief in #Betterhealth has enabled us to be appointed by Health Promotion Board (HPB) in 2020 to be their Program Manager to implement health and wellness related programs to all corporates in Singapore. The scope of coverage ranges from Multinational companies (MNCs), Small Medium Enterprise (SMEs), societies, unions and et al. As a program manager, we collaborate with companies to develop a comprehensive corporate wellness program that improves workplace wellbeing and drives business outcomes. Concurrently, we also ensure the quality of wellness providers through stringent approval process and administer HPB grants for wellness programs on behalf of the companies. MHC as a healthtech platform has created an eco-system that focus on delivering sustainable outcomes. We have developed our own proprietary applications that enabled our clients to better understand their own health trends and we jointly develop Active Interventions Pathway.  We have achieved significant savings of more than 20% in our chronic management programs for our customers.",M&A,,USD,
Ednovation,https://www.crunchbase.com/organization/ednovation,"Education, Information Technology","Hougang, North-East Region, Singapore",Ednovation is a pre-school educational technology company.,"338,759",Active,1991-01-01,year,,,,,For Profit,http://ednovation.com/,"Ednovation runs a chain of pre-schools dedicated to developing computer-based learning. The company creates educational technology and e-learning services for pre-schools, infant care, and enrichment centers. It develops and implements computer-based learning in community pre-schools. They work with parents to prepare the next generation for the future.",,20000000,SGD,15947412
Invengo,https://www.crunchbase.com/organization/invengo,"RFID, Textiles","Singapore, Central Region, Singapore","Invengo, the IoT solution enabler, has developed leading-edge RFID product lines for retail, libraries, & many other industries.","342,454",Active,1993-01-01,year,,,,,For Profit,https://invengo.com/,"Invengo – the global RFID technology provider – is a leading developer and manufacturer of high quality, intelligent RAIN RFID (UHF) and NFC (HF) inlays, tags and connectivity solutions utilized in the Internet of Things (IoT). With a focus on RFID innovation, Invengo has created a leading product line in retail, library, (industrial) laundry, pharmaceutical, healthcare, (public) transportation and many other industries.",,,,
Crystal Jade,https://www.crunchbase.com/organization/crystal-jade,Food and Beverage,"Singapore, Central Region, Singapore","Crystal Jade is an award-winning Chinese cuisine brand with a large market presence, comprised of 100 outlets across Asia.","344,837",Active,1991-01-01,year,,,,,For Profit,https://www.crystaljade.com/,"Crystal Jade is an award-winning Chinese cuisine brand with a large market presence, comprised of 100 outlets across Asia.",,,USD,
AET,https://www.crunchbase.com/organization/aet-tanker,"Energy, Logistics, Marine Transportation, Transportation","Singapore, Central Region, Singapore",AET offers comprehensive solutions of energy logistics services including ocean transportation & petroleum services to oil & gas companies.,"360,875",Active,1994-01-01,year,,,,,For Profit,https://www.aet-tankers.com,,,,,
JEB Asia Pte Ltd.,https://www.crunchbase.com/organization/jeb-asia-pte-ltd,"Building Material, Manufacturing","Singapore, Central Region, Singapore","JEB Asia Pte Ltd. designs, manufactures, supplies, and installs architectural products.","361,194",Active,1991-01-01,year,2011-03-23,day,,,For Profit,https://jebgroup.com/,"JEB Asia Pte Ltd. designs, manufactures, supplies, and installs architectural products. JEB Asia Pte Ltd. offers wall paneling products, glass doors, window frames, door handles, glass and metal mosaics, bamboo flooring, architectural meshes, and aluminum sheeting products.",M&A,,,
Achieve Group,https://www.crunchbase.com/organization/achieve-group,"Human Resources, Recruiting, Staffing Agency","Singapore, Central Region, Singapore",Achieve Group offers a full suite of talent acquisition and HR managed solutions for companies HRM needs.,"362,852",Active,1990-01-01,day,,,,,For Profit,https://achievegroup.asia/,,,,,
