Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Lionsbot,https://www.crunchbase.com/organization/lionsbot,"Assistive Technology, CleanTech, Manufacturing, Marketing, Robotics","Singapore, Central Region, Singapore","LionsBot creates cleaning robots as a service for commercial, industrial, and public spaces.","9,024",Active,2018-01-01,year,,,,,For Profit,https://www.lionsbot.com/,"LionsBot International is a Singapore-based robotics company that creates cleaning robots as a service for commercial, industrial and public spaces. Our founders bring with them their expertise in cleaning and robotics; and transfer them to life in the form of highly versatile cleaning robots. Every piece of software and hardware is developed entirely by our engineers with pride. Our homegrown solutions offer you complete peace of mind as we know the ins and outs of our robots thoroughly. We are guided by our vision to transform everyday living for over 50 million people with smart cleaning robots that people love.",Early Stage Venture,17000000,USD,17000000
Adventus.io,https://www.crunchbase.com/organization/adventus-io,"Education, Recruiting, Software","Singapore, Central Region, Singapore","Adventus.io is a student recruitment platform that enables recruiters, institutions and service providers to locate and transact easily.","9,982",Active,2018-01-01,year,,,,,For Profit,https://adventus.io/,"Adventus.io is a student recruitment platform that enables recruiters, institutions and service providers to locate and transact easily.",Early Stage Venture,44700000,USD,44700000
Janio Asia,https://www.crunchbase.com/organization/janio,"Delivery Service, Freight Service, Logistics, Shipping, Supply Chain Management","Singapore, Central Region, Singapore",Janio is a cross-border platform providing logistics services to simplify deliveries.,"11,508",Active,2018-01-01,year,,,,,For Profit,https://www.janio.asia/,"Janio provides cross-border logistics services that simplify deliveries across borders. The company integrates the logistics chain by creating strategic partnerships with a wide network of quality service providers, connecting clients with logistics partners through the proprietary data-driven platform. The company is committed to simplifying logistics to give clients control over the supply chain. It also provides solutions across different locations in Asia, including Indonesia, Malaysia, Taiwan, Mainland China, and Thailand. Janio was founded in 2018 and is headquartered in Singapore.",Early Stage Venture,30000000,USD,30000000
Novelship,https://www.crunchbase.com/organization/novelship,"Apparel, E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Shoes","Singapore, Central Region, Singapore","Novelship is a fashion marketplace with a diverse selection of authentic sneakers, apparel and collectibles.","13,675",Active,2018-01-01,year,,,,,For Profit,https://novelship.com,"Novelship is a marketplace for buyers and sellers of limited-edition sneakers, apparel, and collectibles from the world's most popular and cutting-edge brands such as Nike, Air Jordan, Yeezy, Supreme, and Kaws. Novelship serves the sneaker and streetwear community with authentic products by carefully curating and professionally authenticating every item in its collection.",Early Stage Venture,23858975,USD,23858975
Oyika,https://www.crunchbase.com/organization/oyika,"Battery, Charging Infrastructure, Electric Vehicle, Energy","Singapore, Central Region, Singapore",Oyika is a motor vehicle company that builds battery swap and charging infrastructure for electric vehicles.,"14,132",Active,2018-01-01,year,,,,,For Profit,https://www.oyika.com,"Oyika is a motor vehicle company that builds battery swaps and charging infrastructure for electric vehicles. They provide electric two-wheeler riders with a power subscription plan, as well as smart batteries and off-grid energy and mobility as a service to consumers and companies. The company was founded in 2018 and is based in Singapore.",Early Stage Venture,110800000,USD,110800000
C3 Protocol,https://www.crunchbase.com/organization/c3-protocol,Financial Services,"Singapore, Central Region, Singapore",C3 is a decentralized capital market that uses a cross-margin cross-collateralization clearing engine protocol as its backbone.,"15,683",Active,2018-01-01,year,,,,,For Profit,https://c3.io/,"C3 Protocol is the provider of a self-custodial exchange for trading spot and derivatives. Cross-margin and cross-collateralization clearing engine protocol is available on the company's market, allowing traders to spend capital more efficiently by calculating margin requirements globally utilizing open positions stored in the account. C3 Protocol was established in 2018 in Singapore, Central Region by Frank Garcia.",Seed,9600000,USD,9600000
ECXX Global,https://www.crunchbase.com/organization/ecxx-global,"Blockchain, Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Software, Trading Platform","Singapore, Central Region, Singapore",ECXX Global provides a digital asset exchange platform dedicated for both professional traders and retail investors.,"15,891",Active,2018-01-01,year,,,,,For Profit,https://www.ecxx.com/,"ecxx.com is a digital asset exchange platform designed for both professional traders and retail investors. The platform allows users to buy, sell, and store digital assets.",,6000000,USD,6000000
Princeton Digital Group,https://www.crunchbase.com/organization/princeton-digital-group,Telecommunications,"Singapore, Central Region, Singapore","Princeton Digital Group is a investor, developer and operator of internet infrastructure.","16,026",Active,2018-01-01,year,,,,,For Profit,https://princetondg.com,"They partner with hyperscalers and enterprises to serve their infrastructure needs across Asia. They are backed by Warburg Pincus, a leading global private equity firm focused on growth investing. They are where our clients and partners need us to be. They have presence and operations in China, Singapore, India and Indonesia.",Private Equity,1090000000,USD,1090000000
Bitget,https://www.crunchbase.com/organization/bitget-com,"Cryptocurrency, Financial Services, Trading Platform","Singapore, Central Region, Singapore",Bitget is a crypto derivatives exchange platform that delivers comprehensive and secure trading solutions.,"18,330",Active,2018-01-01,year,,,,,For Profit,https://www.bitget.com,"Bitget has core focus is on social trading. Currently serving over two million users in more than 50 countries around the world, Bitget accelerated its mission to promote decentralized finance with a 600-strong workforce.  Since Bitget’s official launch in the crypto derivatives market in June 2019, the platform has now become one of the world’s largest crypto copy trading and derivatives exchanges and is ranked in the top five globally by CoinMarketCap and CoinGecko for derivatives trading by volume. The leading exchange focuses on transforming the way people connect and trade with social trading. Its flagship offering, One-Click Copy Trade, is nothing short of a pioneer in social trading and has amassed over 55,000 professional traders, with approximately 1.1 million followers, innovating the experience for crypto derivatives traders worldwide.",,20000000,USD,20000000
Mintable,https://www.crunchbase.com/organization/mintable,"E-Commerce, Internet, Marketplace, Non-Fungible Token (NFT)","Singapore, Central Region, Singapore","Mintable is an NFT marketplace where users can create, buy, and sell digital items.","18,339",Active,2018-01-01,year,,,,,For Profit,https://mintable.app/,"Mintable is an NFT marketplace where users can create, buy, and sell digital items for the easiest way to earn and get started with crypto and NFTs.",Early Stage Venture,13000000,USD,13000000
Bot MD,https://www.crunchbase.com/organization/botmd,"Artificial Intelligence (AI), Health Care, Medical, Mobile Apps","Singapore, Central Region, Singapore",Bot MD is an artificial intelligence clinical assistant for doctors.,"18,472",Active,2018-01-01,year,,,,,For Profit,https://www.botmd.io,"Bot MD is an AI assistant for doctors. They provide hospital information to provide instant answers to doctor queries and help automate patient care. Their hospital information systems provide instant answers to call rosters, hospital directories, guidelines, drugs, and HR leave policies.",Early Stage Venture,6590000,USD,6590000
Quilt.AI,https://www.crunchbase.com/organization/quilt-ai,"Artificial Intelligence (AI), Consumer Research, Information Services, Information Technology, Machine Learning","Singapore, Central Region, Singapore",Quilt.AI is a platform indexes and clusters millions of human conversations,"18,631",Active,2018-01-01,year,,,,,For Profit,https://quilt.ai,"Quilt.AI is a platform indexes and clusters millions of human conversations and expressions across public social, news, blog, institutional sources, and search engine trails. Their machine learning tools dynamically read each data point for its stated and contextual information. Insights are surfaced from relationship models that draw connections between people, intent, thought and action at scale.",Early Stage Venture,9000000,USD,9000000
Pencil,https://www.crunchbase.com/organization/pencil-5ebf,"Advertising, Artificial Intelligence (AI), Content, E-Commerce, Machine Learning","Singapore, Central Region, Singapore",Pencil is a creative AI platform that generates ads predicted to win.,"20,798",Active,2018-01-01,year,2023-06-15,day,,,For Profit,https://www.trypencil.com/,Pencil makes creative AI software for ecommerce brands. Fast-growing ecommerce brands use Pencil to get 2x better ad results at 10x less time and cost. We're on a mission to help store owners discover winning ad ideas that unlock their next level of growth.,M&A,3850000,USD,3850000
Lendela,https://www.crunchbase.com/organization/lendela,"Consumer Lending, Financial Services","Singapore, Central Region, Singapore",Lendela is a finance broker company providing consumer credit management platforms for banks and lenders.,"20,929",Active,2018-01-01,year,,,,,For Profit,https://www.lendela.com/,"Lendela is a finance broker company providing consumer credit management platforms for banks and lenders. Through an online loan application form, it connects borrowers to partner lenders. Applicants who use the platform will be presented with multiple offers and will be able to sign their loan documents within 24 hours of applying. They find tailored loan offers from multiple banks and licensed lenders using a single application. Lendela was started in 2018 and is headquartered in Singapore.",Early Stage Venture,9040000,USD,9040000
Bybit,https://www.crunchbase.com/organization/bybit,"Blockchain, Cryptocurrency, Financial Services, FinTech","Singapore, Central Region, Singapore","Bybit is a global cryptocurrency derivatives exchange designed for all retail traders, professionals, and investment institutions alike.","20,998",Active,2018-01-01,year,,,,,For Profit,https://www.bybit.com,"Bybit is a cryptocurrency exchange founded in March 2018 to provide a professional platform with an ultra-fast matching engine, excellent customer service, and multilingual community support for crypto traders. The company offers innovative online spot and derivatives trading services, mining and staking products, and API support to retail and institutional clients worldwide, and aims to be the most dependable exchange for the emerging digital asset class.",,,,
Hubble.Build,https://www.crunchbase.com/organization/hubble-singapore,"Computer, Construction, Online Portals, Software","Midview City, Central Region, Singapore",Hubble Singapore is the technology company in the construction and engineering industry.,"21,586",Active,2018-01-01,day,,,,,For Profit,https://hubble.build,"Hubble is the digital technology company in the construction and engineering industry. Digitization, optimization and automation of work processes across the entire building life-cycle for an autonomous self-building future, unifying all project stakeholders on a single integrated platform for better data sharing.",Early Stage Venture,12039289,USD,12039289
SixSense,https://www.crunchbase.com/organization/sixsense,"Artificial Intelligence (AI), Industrial Automation, Semiconductor","Singapore, Central Region, Singapore",SixSense is an AI-powered defect analytics platform for smart manufacturing.,"21,779",Active,2018-01-01,day,,,,,For Profit,https://sixsense-ai.com,SixSense is an AI-powered industrial visual inspection platform for smarter manufacturing. SixSense uses cutting-edge technologies in the field of AI such as deep learning and computer vision to automatically identify defects on the manufacturing floor. They  are building the future of self-intelligent factories by enabling automation for image-based industrial applications.,Early Stage Venture,3700000,USD,3700000
WhiteCoat,https://www.crunchbase.com/organization/whitecoat,"Health Care, Information Technology, Medical, mHealth","Singapore, Central Region, Singapore",WhiteCoat is a virtual platform that offers telemedicine and tele-treatment consultations.,"22,500",Active,2018-01-01,year,,,,,For Profit,https://whitecoat.com.sg,"WhiteCoat is a digital healthcare provider offering on-demand telemedicine services through innovation and data-driven technology. Today, WhiteCoat offers a simple, seamless and end-to-end healthcare service, ranging from diagnosis, treatment, medical referrals to the delivery of medication anywhere in Singapore. Through its mobile application known as the WhiteCoat app, patients can rely on WhiteCoat as the trusted doctor in their family who they can consult for a wide range of ailments anywhere they are.",Early Stage Venture,10800000,SGD,8060935
Conflux Network,https://www.crunchbase.com/organization/conflux-b7c1,"Blockchain, Information Services","Singapore, Central Region, Singapore",Conflux Network is an open network for an emerging world of digital assets and decentralized applications.,"23,747",Active,2018-01-01,year,,,,,For Profit,https://confluxnetwork.org,Conflux is an open network for an emerging world of digital assets and decentralized applications.,,15000000,USD,15000000
Horizon Quantum Computing,https://www.crunchbase.com/organization/horizon-quantum-computing,"Computer, Hardware, Quantum Computing, Software","Singapore, Central Region, Singapore","Horizon Quantum Computing builds software development tools to code, compile and deploy quantum applications from classical code.","24,061",Active,2018-01-01,month,,,,,For Profit,http://horizonquantum.com,"Horizon Quantum Computing is pioneering classical to quantum programming: the automatic construction of quantum algorithms from conventional languages such as Matlab, Python or C. Spanning the entire chain from algorithm generation to hardware-specific implementation, its programming tools will allow users to develop quantum-accelerated applications whatever their expertise. Horizon Quantum Computing was founded in 2018 by Dr Joe Fitzsimons, a former professor and principal investigator at the Centre for Quantum Technologies in Singapore. The leadership team also includes Dr Si-Hui Tan, an active researcher in the field of quantum information science with over 15 years experience.",Early Stage Venture,21287400,USD,21287400
NOVI Health,https://www.crunchbase.com/organization/novi-health,"Health Care, Personal Health, Wellness","Singapore, Central Region, Singapore","NOVI Health offers diabetes, weight management, and health screening services.","24,806",Active,2018-01-01,year,,,,,For Profit,https://novi-health.com,"NOVI Health offers diabetes, weight management, and health screening services. They offer weight loss coaching and appointment services.",Early Stage Venture,5000000,USD,5000000
Grab Financial Group,https://www.crunchbase.com/organization/grab-financial-group,"Financial Services, Insurance, Payments","Midview City, Central Region, Singapore","Grab Financial Group provides financial services across payments, rewards, lending and insurance.","26,580",Active,2018-01-01,year,,,,,For Profit,https://www.grab.com/sg/grab-financial-group,"Grab Financial Group provides financial services across payments, rewards, lending, and insurance. A seamless point-of-sale (POS) system for merchants and a trusted mobile wallet of choice in Southeast Asia for payments such as in-store purchases, Grab transactions, and fund transfers.",Early Stage Venture,3962455039,USD,3962455039
Beosin,https://www.crunchbase.com/organization/beosin,"Blockchain, Cryptocurrency, Smart Contracts","Singapore, Central Region, Singapore","Beosin is a blockchain security company providing smart contract audit, stolen digital asset recovery, risk monitor & alert, AML for crypto","27,353",Active,2018-01-01,year,,,,,For Profit,https://www.beosin.com,"Beosin is a leading global blockchain security company co-founded by several professors from world-renowned universities and there are 40+ PhDs in the team. It has offices in Singapore, South Korea, Japan and other 10+ countries. With the mission of ""Securing Blockchain Ecosystem"", Beosin provides ""All-in-one"" blockchain security solution covering Smart Contract Audit, Risk Monitoring & Alert, KYT/AML, and Crypto Tracing.",Early Stage Venture,20000000,USD,20000000
Redex,https://www.crunchbase.com/organization/redex-5f8a,"Environmental Consulting, Renewable Energy, Solar","Singapore, Central Region, Singapore",Redex provides a comprehensive set of services for managing Renewable Energy Certificates.,"27,441",Active,2018-01-01,year,,,,,For Profit,https://redex.eco,Redex is a blockchain-enabled platform that monitors and confirms REC ownership transfers and retirement.Redex provides a comprehensive set of services for managing Renewable Energy Certificates.,Early Stage Venture,18000000,USD,18000000
StaffAny,https://www.crunchbase.com/organization/staffany,"Computer, Human Resources, Information Technology, Retail, Scheduling, Software","Singapore, Central Region, Singapore","StaffAny is a computer software company that focuses on providing platform solutions for timesheets, payslips, and human resource.","28,998",Active,2018-01-01,year,,,,,For Profit,https://www.staffany.com/,"StaffAny is a computer software company that specializes in providing technical software solutions for timesheets scheduling, payslips, and human resources. Its platform focuses on workforce management solution for companies that engage in hourly workers. The company was founded in 2018 and headquartered in Singapore.",Early Stage Venture,5600000,SGD,4134986
NodeFlair,https://www.crunchbase.com/organization/nodeflair,"Career Planning, Communities, Internet, Recruiting, SaaS","Singapore, Central Region, Singapore",Career Transparency for the Tech Community,"29,750",Active,2018-01-01,year,,,,,For Profit,https://www.nodeflair.com/,"Career Transparency for the Tech Community (think Glassdoor for Tech Talents) NodeFlair's vision is to be a career recommendation engine for the 25M tech talents globally. We aim to help companies hire the best tech talents with our recruitment products and services. Today, >20% of Tech talents in Singapore make better career decisions using our verified career data. We are best known for our payslip-verified salary data.",Early Stage Venture,2000000,USD,2000000
Floating Point Group,https://www.crunchbase.com/organization/floating-point-group,"Financial Services, FinTech","Singapore, Central Region, Singapore",Floating Point Group is drastically simplifying the operations for investors to deploy cryptocurrency strategies at meaningful scale.,"30,712",Active,2018-01-01,year,,,,,For Profit,http://floating.group/,"Floating Point Group (“FPG”) is a prime brokerage that removes the barriers to access liquidity across a broad set of markets in order to deploy advanced cryptocurrency-centric strategies at scale. The company runs the largest global digital asset agency trading desk, partnering with funds and blockchain foundations to efficiently execute their trades.  Floating Point Group is backed by Tribe Capital, Coinbase Ventures, Anthony Scaramucci, FAST by GettyLab, Borderless Capital, CapitalX, Formulate Ventures, BoxOne Ventures, Seabury Global Markets, AngelList’s Naval Ravikant, and a host of angel and institutional investors. For more information, visit floating.group.",Early Stage Venture,12000000,USD,12000000
Society Pass,https://www.crunchbase.com/organization/society-pass,"E-Commerce, Internet","Singapore, Central Region, Singapore",Society Pass is an acquisitions focused e-commerce company building the next-generation digital ecosystem in SEA and South Asia.,"30,780",Active,2018-01-01,year,2021-11-09,day,,,For Profit,https://www.thesocietypass.com/,"Society Pass is building an ecosystem of platforms and technology-enabled companies that synergistically work together in transforming how consumers and merchants interact with one another in Southeast Asia and South Asia. Through the acquisition of market-leading companies and partnership with visionary entrepreneurs, we meet Asia's growing demand for better services in sectors such as lifestyle, beauty, travel, and food & beverage. Since our establishment in 2018, SoPa has quickly scaled operations through our expanding portfolio of companies with more than a million registered consumers and over 3,000 registered merchants. Our regional presence in Singapore, Vietnam, Philippines and Indonesia, Vietnam allow us to create a truly synergetic and multinational customer experience. SoPa's leadership team is composed of seasoned entrepreneurs and senior executives from leading e-commerce companies, investment banks, and management consulting firms. With a decades of regional and international experience in technology, marketing operation, and supply chain management, our executives are ready to drive e-commerce into new markets and customer segments.",IPO,20000000,USD,20000000
WEBUY,https://www.crunchbase.com/organization/webuy-97ab,"E-Commerce, Retail","Singapore, Central Region, Singapore",WEBUY is a social e-commerce platform focusing on group buys.,"33,187",Active,2018-01-01,year,2023-10-19,day,,,For Profit,https://www.webuysg.com/,WEBUY offers affordable local food and beverage (F&B) products through its platform that runs on a group buying model. WEBUY said it designed its platform to mimic social media influencer-driven interactions to increase the visibility of small merchants.,IPO,9000000,USD,9000000
Marlin,https://www.crunchbase.com/organization/marlin-protocol,"Blockchain, Internet, Social Media","Singapore, Central Region, Singapore",Marlin is an open protocol tool that accelerates decentralized communications for DeFi and Web 3.0.,"33,684",Active,2018-01-01,year,,,,,For Profit,https://www.marlin.pro/,"Marlin is an open protocol tool that accelerates decentralized communications for DeFi and Web 3.0. It allows parties, such as miners, to connect to a decentralized network of relay nodes located around the world, allowing them to propagate blocks faster than they would otherwise be able to. The tool offers a one-of-a-kind medium for incentivizing full nodes while also offering a better P2P networking alternative for blockchains and decentralized networks in general. Marlin was founded in 2018 and is based in Singapore.",,3000000,USD,3000000
Akronym,https://www.crunchbase.com/organization/akronym,"E-Commerce, Internet of Things, Web Development","Singapore, Central Region, Singapore",Akronym is make coffee more accessible and available through an ecosystem of technology and innovative solutions.,"33,821",Active,2018-01-01,year,,,,,For Profit,https://www.drinkmorning.com,"Specialty coffee has become part of our daily routines in the most positive way. We now have access to what they want the most -- choices. In recent years, roasters have explored new ways to share coffees, making them more accessible and delicious without all the fuss. Enter specialty coffee-filled Nespresso® compatible capsules that open the palate to discovering new tastes and experiences.",Early Stage Venture,6270000,USD,6270000
Sun Cable,https://www.crunchbase.com/organization/sun-cable,"Electrical Distribution, Renewable Energy, Solar","Singapore, Central Region, Singapore","Sun Cable build's the systems and infrastructure to deliver competitively priced, dispatchable, renewable electricity.","34,674",Active,2018-01-01,year,,,,,For Profit,https://suncable.sg,"Sun Cable builds the systems and infrastructure to deliver competitively priced, dispatchable, renewable electricity.",Early Stage Venture,210000000,AUD,151173974
EcoSpirits,https://www.crunchbase.com/organization/ecospirits,"Food and Beverage, Manufacturing, Waste Management, Wine And Spirits","Singapore, Central Region, Singapore",EcoSpirits is a closed-loop distribution system that develops low carbon and low waste spirits distribution technology.,"35,257",Active,2018-01-01,year,,,,,For Profit,https://ecospirits.global,"EcoSpirits is a closed-loop distribution system that develops low carbon and low waste spirits distribution technology. It eliminates packaging waste in the premium spirits supply chain. By dramatically reducing packaging and transport costs, ecoSPIRITS provides both a powerful cost advantage and a transformative carbon footprint reduction.",Early Stage Venture,10000000,USD,10000000
Lumos Labs,https://www.crunchbase.com/organization/lumos-labs-907e,"Metaverse, Software, Web Design, Web3","Singapore, Central Region, Singapore",​Lumos Labs is building a metaverse for builders and Web3 ecosystem enablers to share opportunities to build and scale-up.,"38,072",Active,2018-01-01,year,,,,,For Profit,https://www.lumoslabs.co/,​Lumos Labs is building a metaverse for builders and Web3 ecosystem enablers to share opportunities to build and scale-up.,Seed,1100000,USD,1100000
Propine,https://www.crunchbase.com/organization/propine-capital,"Bitcoin, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Information Technology, Internet","Singapore, Central Region, Singapore",Propine provides digital custody and crypto management services.,"38,474",Active,2018-01-01,year,,,,,For Profit,https://propine.com,"Propine develops regulated custodian and securities services intended to offer blockchain-based digital assets. The company's services provide a dual-layer multi-signature system with token holder rights, benefits, and administration of token plans for employees, partners, investors, and other stakeholders, enabling institutional investors to get reporting services including holdings, rich transaction history, notification of corporate actions, and management of risk assets raised through tokens with company-specific risk management facilities.",Seed,1170000,USD,1170000
Helicap,https://www.crunchbase.com/organization/helicap,"Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",Helicap is a fintech investment platform that offers funding to alternative lenders such as peer-to-peer platforms.,"38,633",Active,2018-01-01,year,,,,,For Profit,http://heli-cap.com/,Fintech Investments Platform that specializes in the alternative lending space in South-east Asia & Oceania. They are agnostic investors promoting industry’s best practices through our strategic expertise. They provide lending capital to platform partners and enable them to transform the way corporates and consumers access credit today.,,21500000,USD,21500000
myFirst,https://www.crunchbase.com/organization/myfirst,"Consumer Electronics, Electronics, Information Technology","Singapore, Central Region, Singapore","myFirst enables kids to do whatever grown-ups do with technology, but with safety and suitability for them.","40,882",Active,2018-01-01,year,,,,,For Profit,https://myfirst.tech,"myFirst provides a safe and suitable tech ecosystem platform for kids with devices, apps, connected services and kids social platform, myFirst Circle.",Seed,2306824,USD,2306824
AUM Biosciences,https://www.crunchbase.com/organization/aum-biosciences,"Biotechnology, Oncology","Singapore, Central Region, Singapore",AUM Biosciences is committed to addressing the unmet medical needs by developing innovative and affordable oncology therapeutics for Asia.,"41,601",Active,2018-01-01,year,,,,,For Profit,https://www.aumbiosciences.com/,"AUM Biosciences is an oncology-focused biotechnology company that aims to accelerate the development of innovative, affordable medicines for patients in Asia and around the world. AUM Biosciences focuses on early-stage development of innovative medicines for the treatment of Asian-prevalent cancers.",Early Stage Venture,28484568,USD,28484568
The Assembly Place,https://www.crunchbase.com/organization/the-assembly-place,"Coworking, Real Estate","Singapore, Central Region, Singapore","The Assembly Place is where individuals can gather, experiences are shared and memories, created.","42,007",Active,2018-01-01,year,,,,,For Profit,https://www.theassemblyplace.com,"The Assembly Place is where individuals can gather, experiences are shared and memories, created.",Seed,5550000,SDG,12628
