Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
GuocoLand Limited,https://www.crunchbase.com/organization/guocoland-limited,Real Estate,"Singapore, Central Region, Singapore","GuocoLand Limited is an award-winning developer whose developments are distinguished by quality, innovative designs and concepts.","56,589",Active,1976-03-31,day,2002-06-30,day,,,For Profit,https://www.guocoland.com.sg,"GuocoLand Limited (""GuocoLand""​ or ""GLL""​), is a public company listed on the Singapore Exchange since 1978. The principal activity of GuocoLand Limited is that of an investment holding company. The principal business activities of its subsidiaries are property development, property investment, hotel operations, property management and activities relating thereto. As a premier regional property company, GLL is focused on achieving scalability, sustainability and growth in its core markets through its property development, investment and management businesses.",IPO,1472600000,SGD,1096961275
Tiong Seng,https://www.crunchbase.com/organization/tiong-seng,"Civil Engineering, Construction, Property Development","Singapore, Central Region, Singapore",Tiong Seng Group seeks to be the trusted investment choice in the real estate and built environment.,"57,578",Active,1959-01-01,year,2010-04-16,day,,,For Profit,https://www.tiongseng.com.sg/,"The history of their group dates back to 1959 when Tiong Seng Contractors was established. Since then, they have grown as a company to get to where they are today.",IPO,125000000,SGD,91817247
Temasek Holdings,https://www.crunchbase.com/organization/temasek,"Angel Investment, Finance, Financial Services, Venture Capital","Singapore, Central Region, Singapore",Temasek is an investment company with a focus on delivering sustainable returns over the long term.,"61,081",Active,1974-06-25,day,,,,,For Profit,http://www.temasek.com.sg,"Temasek Holdings is a lender provider. The company offers debt financing and focuses on transforming economies, increasing middle-income populations, developing comparative advantages, and emerging champions. Financial services, transportation, industrial, consumer, real estate, telecommunications, media, technology, and life sciences are among the industries served by the firm.",,,,
Flex,https://www.crunchbase.com/organization/flextronics-international,"Electronics, Manufacturing, Product Design","Singapore, Central Region, Singapore",Flex is the Sketch-to-Scale solutions provider that designs and builds intelligent products for a connected world.,"62,284",Active,1969-01-01,year,1994-03-25,day,,,For Profit,https://flex.com,"Flex is the Sketch-to-Scale solutions provider that designs and builds intelligent products for a connected world. With approximately 200,000 professionals across 30 countries, Flex provides innovative design, engineering, manufacturing, real-time supply chain insight, and logistics services to companies of all sizes in various industries and end markets.  It was founded in 1969 and is based in Singapore.",M&A,200000000,USD,200000000
Aseana Insurance,https://www.crunchbase.com/organization/aseana-insurance,Insurance,"Singapore, Central Region, Singapore","Aseana Insurance is an holding company of Warburg Pincus, formed to acquire stake in general insurance companies in Southeast Asia.","67,663",Active,1966-01-01,year,,,,,For Profit,https://aseana-insurance.com,"Aseana Insurance is an holding company of Warburg Pincus, formed to acquire stake in general insurance companies in Southeast Asia.",Private Equity,350000000,USD,350000000
Gaylin Holdings Ltd.,https://www.crunchbase.com/organization/gaylin-holdings-ltd,"Energy, Oil and Gas","Singapore, Central Region, Singapore","Gaylin Holdings is a specialist providers of rigging and lifting solutions to the global oil and gas (""O&G"") industry.","67,955",Active,1974-01-01,year,,,,,For Profit,http://www.gaylin.com,"Gaylin Holdings is a specialist providers of rigging and lifting solutions to the global oil and gas (""O&G"") industry. Gaylin Holdings operates through Rigging and Lifting, and Ship Chandling segments.",Private Equity,149704332,USD,149704332
Ocean Properties,https://www.crunchbase.com/organization/ocean-properties-llp,Real Estate,"Singapore, Central Region, Singapore",Ocean Properties is a commercial properties startup.,"80,259",Active,1963-01-01,year,,,,,For Profit,,"Ocean Properties LLP develops, owns, and operates commercial properties. The company was founded in 1963 and is based in Singapore.",,505000000,SGD,369535899
SC Ventures,https://www.crunchbase.com/organization/sc-ventures-55b0,"Business Development, Financial Services, FinTech, Impact Investing, Innovation Management","Singapore, Central Region, Singapore","SC Ventures promotes innovation, invests in disruptive financial technology, and explores alternative business models.","92,225",Active,1969-01-01,year,,,,,For Profit,http://scventures.io/,"SC Ventures is Standard Chartered Bank’s innovation, fintech investment, and venture unit. Focused on ""rewiring the DNA in banking"", SC Ventures aims to develop an innovation culture and mindset, deepen capabilities, and experiment with new business models through an open platform and network of people and partnerships. It runs an eXellerator innovation lab network across Singapore, Shanghai, Hong Kong, London, Nairobi, and San Francisco.",,,,
SunMoon,https://www.crunchbase.com/organization/sunmoonfood,"Food and Beverage, Retail, Trading Platform","Singapore, Central Region, Singapore","SunMoon is a manufacturer and marketer of fruits, vegetables, and fruit derivatives.","99,923",Active,1977-01-01,day,2014-07-04,day,,,For Profit,http://www.sunmoonfood.com/,"SunMoon develops nutritious food products. They oversee a network of retail franchise locations that serve as an important, direct line of communication with the customer. To produce fruit and fruit derivative products, they execute product development, employing food science technology and packaging design, in order to establish demand and markets for their fruit sources. SunMoon collaborates with a global network of suppliers to create innovative, natural, sustainable, and nutritious food products for health-conscious consumers.",M&A,6900000,SGD,5057075
ICP,https://www.crunchbase.com/organization/icp-b8ab,"Hospitality, Hotel","Singapore, Central Region, Singapore","ICP is focuses on the management and franchising of hotels, as well as the seeding and management of hotel investment funds.","119,796",Active,1962-01-01,year,,,,,For Profit,http://www.icp.com.sg,"ICP focuses on the management and franchising of hotels, as well as the seeding and management of hotel investment funds. Additionally, ICP is also involved in the chartering of ships.",Private Equity,2900000,USD,2900000
STATS ChipPAC,https://www.crunchbase.com/organization/stats-chippac,Semiconductor,"Singapore, Central Region, Singapore",STATS ChipPAC is a leading provider of advanced semiconductor packaging and test services to global customers in the communication.,"122,524",Closed,1972-01-01,year,2002-06-28,day,2015-08-01,month,For Profit,http://www.statschippac.com,"STATS ChipPAC Pte. Ltd., together with its subsidiaries, provides semiconductor packaging design, bump, probe, assembly, test, and distribution services for communication, consumer, and computing markets. Its services include post wafer fab process, and back-end assembly and test; document library; and package design center services for customers to determine the optimum package for complex integrated circuits.",IPO,,USD,
Agility,https://www.crunchbase.com/organization/agility-3,"Logistics, Supply Chain Management","Singapore, Central Region, Singapore","Agility builds durable, efficient supply chains that power businesses and drive trade, creating access to new opportunities.","131,072",Active,1979-01-01,year,,,,,For Profit,http://www.agility.com,"Agility Global Integrated Logistics (GIL) provides supply chain solutions to meet traditional and complex customer needs. GIL offers air, ocean and road freight forwarding, warehousing, distribution, and specialized services in project logistics, chemical logistics, and fairs and events. They are distinguished by their global network and leading position in emerging markets; a willingness to customize solutions for their customers; an entrepreneurial culture that has led us to invest and grow in areas where others see risk; and a deep commitment to personal service for their customers and communities.",,,,
Ngee Ann Polytechnic,https://www.crunchbase.com/organization/ngee-ann-polytechnic,,"Singapore, Central Region, Singapore","Ngee Ann Polytechnic offers various courses in different fields that includes part-time diplomas, hort courses, and skillsfuture programmes.","137,938",Active,1963-01-01,year,,,,,For Profit,http://www.np.edu.sg/,"Ngee Ann Polytechnic provides courses including part-time diplomas, advanced diplomas, specialist diplomas, diploma conversion, workforce skills qualifications, short courses, and skillsfuture programmes. They also offer academic schools, the school of business and accounting, the school of design and environment, the school of engineering, the school of health sciences, the school of film and media studies, and more.",,22000,SGD,16012
Tag Worldwide,https://www.crunchbase.com/organization/tag-worldwide,"Advertising, Marketing, Media and Entertainment","Singapore, Central Region, Singapore","Tag Worldwide is an omnichannel content production partner that brings big ideas to life, across any channel.","150,905",Closed,1972-01-01,year,2023-03-07,day,2011-06-12,day,For Profit,https://www.tagww.com,"Tag Worldwide is an omnichannel content production partner that brings big ideas to life, across any channel, they bring expertise to meet your customers where they are and transform your brand experience.",M&A,,USD,
Shanghai Chong Kee,https://www.crunchbase.com/organization/shanghai-chong-kee,"Construction, Furniture, Interior Design","Singapore, Central Region, Singapore","Shanghai Chong Kee is an interior decoration firm specializes in hotel interiors, commercial buildings, offices & large-scale renovations.","166,359",Active,1950-01-01,year,,,,,For Profit,http://www.sck.com.sg,,,,,
BW Group,https://www.crunchbase.com/organization/bw-group,"Energy, Shipping, Transportation","Singapore, Central Region, Singapore","BW Group is one of the world’s leading maritime groups in the tanker, gas and offshore segments.","173,428",Active,1955-01-01,year,,,,,For Profit,http://www.bwgroup.net,"BW Group is a leading global maritime group involved in oil and gas transportation, floating gas infrastructure, environmental technologies and deepwater production. Through its predecessor companies, Bergesen and World-Wide Shipping, BW has been delivering energy and other vital commodities for more than 80 years.  BW's fleet of over 150 vessels includes crude oil supertankers, refined oil tankers, LNG and LPG carriers, floating storage and regasification (FSRU) units, chemical tankers and floating production storage and offloading (FPSO) units.  BW Group’s predecessor companies are World-Wide Shipping and Bergesen d.y. ASA. In 2002, World-Wide Shipping, a privately-owned tanker and bulk shipping company founded in Hong Kong in 1955 by the late Sir Y.K. Pao, acquired Bergesen, Norway’s largest shipping company, founded in 1935. The combined group has been delivering energy and other vital commodities for more than 75 years.  BW Maritime is involved in corporate activities across the BW Group. BW Shipping handles sales and purchase, gas solutions and commercial management of a fleet of modern oil and gas carriers. BW Fleet Management is our in-house ship management company with newbuilding responsibilities. BW Ventures, through Green Marine Capital, invests in environmentally friendly technologies in the maritime industry. BW Group has a 49% share in BW Offshore, the offshore oil and gas production business.  BW Group employs more than 4,500 people including seafarers, and has offices in countries such as Singapore, Norway, China, Bermuda, India, the Philippines and Cyprus. BW Offshore and BW LPG are listed on the Oslo Stock Exchange. Together, BW Group manages the world’s largest independently-owned and operated fleet of gas carriers (LNG and LPG), and the second largest fleet of FPSO vessels.  BW conducts its operations, both ashore and on board the vessels we manage, in a way that protects the health and safety of all employees and other individuals, preserves the environment and avoids damage to ships and property.",,,,
ASMPT,https://www.crunchbase.com/organization/asmpt,"Automotive, Communications Infrastructure, Computer, Consumer Electronics, Electronics, Hardware, Industrial Manufacturing, Manufacturing, Telecommunications, Wholesale","Singapore, Central Region, Singapore",ASMPT is a leading global supplier of hardware and software solutions for the manufacture of semiconductors and electronics.,"178,262",Active,1975-01-01,year,2000-07-14,day,,,For Profit,http://www.asmpt.com,"ASMPT (HKEX stock code: 0522) is a leading global supplier of hardware and software solutions for the manufacture of semiconductors and electronics. Headquartered in Singapore, ASMPT’s offerings encompass the semiconductor assembly & packaging, and SMT (surface mount technology) industries, ranging from wafer deposition, to the various solutions that organise, assemble and package delicate electronic components into a vast range of end-user devices, which include electronics, mobile communications, computing, automotive, industrial and LED (displays). ASMPT partners with customers very closely, with continuous investment in R&D helping to provide cost-effective, industry-shaping solutions that achieve higher productivity, greater reliability and enhanced quality. ASMPT is one of the constituent stocks of the Hang Seng Composite MidCap Index under the Hang Seng Composite Size Indexes, the Hang Seng Composite Information Technology Industry Index under Hang Seng Composite Industry Indexes and the Hang Seng HK 35 Index. To learn more about ASMPT, please visit us at https://www.asmpt.com/.",IPO,,,
Interplex,https://www.crunchbase.com/organization/interplex-industries-inc,"Electronics, Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Singapore, Central Region, Singapore",Interplex is a custom applications specialist and multinational technological manufacturer.,"185,493",Active,1970-01-01,year,2022-01-20,day,,,For Profit,http://www.interplex.com,"Interplex Industries, Inc. provides mechanical and electro-mechanical component solutions worldwide. The company offers solder bearing leads, compliant and pressfit technology, electronic modules and packages, pressfit and compliant terminals, flex circuit assemblies, capacitor holders, semiconductor packages, bandolier pins, aluminum alloys, card edge SMT press-fits, IDC terminals and connectors, inverter and power module packaging, and steering column components. It also provides application design, metal stamping, chemical etching, plating, insert molding, injection molding, product assembly, circuit card assembly, surface finishing, die casting, mechanical prototyping and LVHM production, automation, and laboratory testing services.",M&A,,,
Certis,https://www.crunchbase.com/organization/certis,"Information Services, Information Technology, Security","Singapore, Central Region, Singapore",Certis is an advanced integrated security organization that security and integrated services.,"189,089",Active,1958-01-01,year,,,,,For Profit,https://www.certisgroup.com,,,,,
Kulicke and Soffa,https://www.crunchbase.com/organization/kulicke-and-soffa,"Electrical Distribution, Electronics, Industrial, Manufacturing, Semiconductor","Singapore, Central Region, Singapore","Kulicke & Soffa is a designer and manufacturer of semiconductor, LED and electronic assembly equipment.","190,072",Active,1951-01-01,year,1978-01-13,day,,,For Profit,http://www.kns.com,"Kulicke and Soffa is a provider of semiconductor packaging and electronic assembly solutions that support the global automotive, consumer, communications, computing, and industrial segments. The company also provides customers with packaging solutions. Kulicke and Soffa expands its product offerings through strategic acquisitions and organic development, adding advanced packaging, electronics assembly, wedge bonding, and a range of expendable tools to its core offerings. The company provides equipment and tools that are used in the production of a wide range of semiconductor devices. Kulicke and Soffa was founded in 1951 and is headquartered in Central Region, Singapore.",IPO,,,
Singapore EDB,https://www.crunchbase.com/organization/singapore-edb,"Clean Energy, Government, Service Industry","Singapore, Central Region, Singapore",Singapore's lead government agency for planning and executing strategies towards shaping the future of Singapore's business and economy.,"190,247",Active,1961-01-01,year,,,,,For Profit,http://edb.gov.sg/,"Singapore Economic Development Board are the lead government agency for planning and executing strategies to enhance Singapore's position as a global business centre. They dream, design and deliver solutions that create value for investors and companies in Singapore. Their  mission is to create for Singapore, sustainable economic growth with vibrant business and good job opportunities.",,,,
RGE,https://www.crunchbase.com/organization/rge,"Communities, Manufacturing, Natural Resources, Oil and Gas","Singapore, Central Region, Singapore",RGE comprises a group of world-class companies focused on resource-based manufacturing industries.,"197,142",Active,1973-01-01,year,,,,,For Profit,http://www.rgei.com/,"RGE (Royal Golden Eagle) manages a group of resource-based manufacturing companies with global operations. Their combine assets exceed $15 billion and employ over 50,000 staff. Their commitment to sustainable development, conservation and community development underpins their operations. They strive towards what is good for the community, good for the country, good for the climate and good for the company. RGE was founded by Sukanto Tanoto in 1973.",,,,
FairPrice,https://www.crunchbase.com/organization/fairprice,"E-Commerce, Organic Food, Retail","Singapore, Central Region, Singapore","FairPrice aims to make lives better for you, your family and their community.","199,139",Active,1973-01-01,year,,,,,For Profit,http://www.fairprice.com.sg,"NTUC Fairprice Co-operative Ltd was founded by the labour movement in 1973, with a social mission to moderate the cost of living in Singapore. From one supermarket, it has grown to become Singapore's largest retailer serving about 430,000 shoppers daily, with a network of over 120 outlets, comprising FairPrice supermarkets, FairPrice Finest and FairPrice Xtra. Its convenience stores, FairPrice Xpress and Cheers, has a network spanning over 160 convenience stores islandwide and serves over 100,000 customers daily. NTUC FairPrice also owns a Fresh Food Distribution Centre and a centralised warehousing and distribution company. Today, with its multiple retail formats serving the varied needs and interests of people from all walks of life, NTUC FairPrice has kept pace with the changing needs of its customers while remaining committed to its social mission and its aspiration to be Singapore's leading world-class retailer with a heart. Guided by the philosophy to do well in order to do good for the community, NTUC FairPrice set up the FairPrice Foundation in 2008 to focus its giving efforts to provide a better life for the community. FairPrice Foundation focuses its giving on three strategic thrusts - the poor and needy, nation building and community bonding, and advancing workers' welfare.",,,,
Pacific International Lines,https://www.crunchbase.com/organization/pacific-international-lines,"Logistics, Supply Chain Management, Transportation","Singapore, Central Region, Singapore","Pacific International Lines offers liner containers, advance container lines, Mariana express lines and third-party logistics services.","200,250",Active,1967-01-01,year,,,,,For Profit,https://www.pilship.com/en-pil-pacific-international-lines/1.html,,,,,
PCI Ltd.,https://www.crunchbase.com/organization/pci-ltd,"E-Learning, Education, Electrical Distribution, Electronics, Manufacturing, Training","Singapore, Central Region, Singapore",PCI Ltd. is an electronics manufacturing services provider.,"203,336",Active,1972-01-01,year,2005-09-30,day,,,For Profit,https://www.pciltd.com,"PCI Ltd. is an electronics manufacturing services provider. PCI provides design, manufacturing, testing, and supply chain services to an expanding global customer base.",M&A,,,
Pet Lovers Centre,https://www.crunchbase.com/organization/pet-lovers-centre,Pet,"Singapore, Central Region, Singapore",Asian retailer of pet products and services.,"203,703",Active,1973-01-01,year,,,,,For Profit,https://www.petloverscentre.com/,"Pet Lovers Centre (PLC) is the largest pet care retail chain in Southeast Asia with over 150 outlets across 5 countries. The 5 core values they uphold are integrity, professionalism, effectiveness, team work and service.  PLC aims to be the leading pet care product and service provider by offering unique premium products and high-quality services which are made easily accessible to both pets and pet parents.",,,,
Royal Sporting House,https://www.crunchbase.com/organization/royal-sporting-house,"E-Commerce, Retail","Singapore, Central Region, Singapore","Providing an enjoyable shopping experience for the sports enthusiast, our strong presence in Singapore is a result of our commitment","203,964",Active,1977-01-01,year,2020-12-17,day,,,For Profit,http://royalsportinghouse.com,"First established in 1977 as an independent retail store, Royal Sporting House has since grown into a multi-brand, multi-store network that offers a wide selection of apparel, footwear, accessories and equipment from international sports brands like Reebok, Speedo, Nautica, Sperry and Wilson.   Providing an enjoyable shopping experience for the sports enthusiast, our strong presence in Singapore is a result of our commitment to building trust and long-term relationships with our customers and partners. The epitome of “sports as lifestyle”, Royal Sporting House and Stadium encapsulate the crossover of sports into the realm of fashion and lifestyle.",M&A,,,
Boardroom,https://www.crunchbase.com/organization/boardroom,"Consulting, Financial Services, Human Resources, Information Technology","Singapore, Central Region, Singapore",Boardroom provides its clients with corporate and advisory services.,"205,120",Active,1968-01-01,year,2002-06-28,day,,,For Profit,http://boardroomlimited.com,"Boardroom provides its clients with corporate and advisory services. Its services include corporate secretarial, share registry, accounting, taxation, payroll, governance, risk and compliance (GRC), and human resources. The company collaborates closely with its clients, partners, and among their regional office network. It listens to its clients and works to render relevant business solutions to meet their requirements. Boardroom is headquartered in Singapore with additional offices in Australia, China, Hong Kong, and Malaysia.",IPO,,,
Far East Organization,https://www.crunchbase.com/organization/far-east-organization,"Property Development, Real Estate","Singapore, Central Region, Singapore",Far East Organization is the largest private property developer in Singapore. It was founded by Singaporean billionaire Ng Teng Fong in,"210,752",Active,1960-01-01,year,,,,,For Profit,http://www.fareast.com.sg,"Far East Organization is the largest private property developer in Singapore. It was founded by Singaporean billionaire Ng Teng Fong in 1960s. It has two listed subsidiaries, Far East Orchard Limited and Yeo Hiap Seng Limited. It also has a sister company, Sino Group, one of the largest property developers in Hong Kong.[1][2] It has developed more than 500 properties in Singapore, especially those in Orchard Road, Singapore's premier shopping and entertainment district.[3][4] It is the only developer in the world to win seven FIABCI Prix d'Excellence Awards, the highest honour in international real estate.[5]",,,,
Asia Pulp & Paper,https://www.crunchbase.com/organization/asia-pulp-paper,Paper Manufacturing,"Singapore, Central Region, Singapore",Asia Pulp & Paper is one of the world's leading pulp and paper companies.,"211,017",Active,1972-01-01,year,,,,,For Profit,http://www.asiapulppaper.com,"APP (pulp and paper products) is one of the world's leading pulp and paper companies. With current combined pulp, paper and packaging grades capacity of 6.9 million tonnes in Indonesia, it ranks number one in Asia, excluding Japan. APP currently has multi-locational manufacturing facilities in Indonesia and markets its products in more than 65 countries on six continents.",,,,
X-Press Feeders,https://www.crunchbase.com/organization/x-press-feeders,"Freight Service, Railroad, Transportation","Singapore, Central Region, Singapore",X-Press Feeders is a cargo and freight company that provides transportation and trucking services.,"218,159",Active,1972-01-01,year,,,,,For Profit,https://www.x-pressfeeders.com,,,,,
Electroloy Group,https://www.crunchbase.com/organization/electroloy-group,"Industrial Manufacturing, Manufacturing, Mechanical Engineering","Singapore, Central Region, Singapore",Electroloy Group is an industrial manufacturing company that specializes in manufacturing a wide range of soldering solutions.,"221,195",Active,1977-05-11,day,,,,,For Profit,http://www.electroloy.com/,,,,,
CGS-CIMB,https://www.crunchbase.com/organization/cgs-cimb,Financial Services,"Singapore, Central Region, Singapore","CGS CIMB is an online trading platform for stocks, ETFs, bonds, CFDs, equity-linked notes, daily leveraged certificates, and mutual funds.","226,779",Active,1979-01-01,day,,,,,For Profit,https://www.cgs-cimb.com/en/home,,,,,
Meinhardt Group,https://www.crunchbase.com/organization/meinhardt-group,"Career Planning, Industrial Engineering, Real Estate","Singapore, Central Region, Singapore",Meinhardt is one of the most respected Asian-based engineering companies in the world.,"226,837",Active,1955-01-01,day,,,,,For Profit,http://meinhardtgroup.com,,,,,
Mandai Wildlife Reserve,https://www.crunchbase.com/organization/mandai-wildlife-reserve,"Animal Feed, Government, Non Profit, Professional Services, Wildlife Conservation","Singapore, Central Region, Singapore",Mandai Wildlife Reserve offers wildlife conservation.,"230,679",Active,1971-01-01,year,,,,,For Profit,https://www.mandai.com/en.html,,,,,
NTUC Income,https://www.crunchbase.com/organization/ntuc-income,"Health Care, Insurance","Singapore, Central Region, Singapore","NTUC Income is the only insurance cooperative in Singapore. It provides life, health and general insurance products.","236,580",Active,1970-01-01,year,,,,,For Profit,https://www.income.com.sg,,,,,
Yellow Pages Singapore,https://www.crunchbase.com/organization/yellow-pages-singapore,"Advertising, Marketing","Singapore, Central Region, Singapore",Yellow Pages Singapore focus is on enabling SMEs through digital technology.,"237,318",Active,1967-01-01,year,,,,,For Profit,https://www.yellowpages.com.sg/,"Yellow Pages (YP) has always been committed to enabling SMEs. As such, YP's stable of products aims to provide clients with the right tools and solutions for their search and advertising needs. Having pioneered search solutions in Singapore with the release of its first telephone directory in 1968, YP's unrivalled information database has been supporting businesses for over 40 years. The business landscape has changed tremendously since then. The rise of digital products has changed the way both businesses and consumers search, so YP’s products have changed with the times. During this period of transition, the company has also restructured to be more efficient and effective.",,,,
Seaco Global,https://www.crunchbase.com/organization/seaco-global,"Leasing, Logistics, Supply Chain Management, Transportation","Singapore, Central Region, Singapore","Seaco Global has Over 50 years of container leasing experience, offering a modern & diverse portfolio of standard and specialised units.","241,839",Active,1965-01-01,year,,,,,For Profit,https://www.seacoglobal.com/,,,,,
