Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Poko,https://www.crunchbase.com/organization/poko-8d11,"Consulting, Cryptocurrency, Financial Services, FinTech, Gaming, Information Technology, Payments, Web3","Singapore, Central Region, Singapore",Seamless Fiat Payments for Web3,"18,876",Active,2022-01-01,day,,,,,For Profit,https://www.pokoapp.xyz,"Poko enables seamless transfers from local payment rails to web3 infrastructure enabling web3 wallets, marketplaces, games and DApps to acquire more users. With Poko’s SDK, web3 builders can easily enable fiat-to-crypto onramping with 100+ common local payment methods or easily pay for NFTs with local payment methods. Poko's fiat-to-crypto onramp aggregator reduces onramping costs by up to 70% and increases transaction success rates by up to 5x through a smart routing logic and a single integration to multiple onramps. It's Direct Checkout solution enables one step purchasing from fiat payment rails from any smart contract for 79% higher user conversion. The co-founders’ experience includes being chief strategy officer of a $2.4B coincap protocol, leading technical implementation of Singapore’s central bank’s experiment in cross-border payments on blockchain rails, policy experience as payments task force member at the World Economic Forum, ex-Ethereum Foundation Fellow, and CTO of a 2M+ user play to earn game.",Seed,4500000,USD,4500000
Intella X,https://www.crunchbase.com/organization/intella-x,"Blockchain, Web3","Singapore, Central Region, Singapore","Intella X is a blockchain web3 gaming platform that maintains and operates decentralized exchange, NFT marketplace, and launchpad for users.","19,393",Active,2022-01-01,year,,,,,For Profit,https://intellax.io/,Intella X is a blockchain web3 gaming platform that provides  applications and support for developers and end users to build a community-driven and self-sustaining Web3 gaming ecosystem.,Seed,12000000,USD,12000000
Cega,https://www.crunchbase.com/organization/cega,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",The decentralized exotic derivatives protocol,"19,484",Active,2022-01-01,year,,,,,For Profit,https://cega.fi/,"Cega is building the next evolution in defi derivatives. We are the first protocol focused purely on exotic derivatives, a class of options products that combine basic options (e.g. call/put) with advanced options characteristics to create packaged offerings for investors which generate superior yield, provide downside protection, and express infinite views of the financial market.",Seed,9300000,USD,9300000
Mindverse,https://www.crunchbase.com/organization/mindverse-0ce1,"Artificial Intelligence (AI), Machine Learning, Software","Singapore, Central Region, Singapore",Mindverse is a cutting-edge AI technology company that builds digital consciousness with autonomous consciousness.,"22,471",Active,2022-01-01,month,,,,,For Profit,https://mindverse.ai,"Mindverse is a cutting-edge AI technology company. Starting from the fusion technology of brain science and artificial intelligence, it creatively builds digital consciousness with autonomous consciousness and thinking ability, and integrates multi-disciplinary cutting-edge technologies to break through the current AI black box dilemma. Next-generation AI paradigm. While solving artificial general intelligence (AGI), build a new AI industry.",Seed,7000000,USD,7000000
Ethlas,https://www.crunchbase.com/organization/ethlas,"Apps, Gaming, Software, Web3","Singapore, Central Region, Singapore","Officially launched in January 2022, Ethlas is engineering the future of gaming by leveraging Web3 to unlock the next level of experiences.","22,876",Active,2022-01-01,month,,,,,For Profit,https://ethlas.com/,"Ethlas is a Web3 software and gaming company that is engineering the future of gaming by leveraging Web3 to unlock the next level of experiences. The mission is making Web3 accessible and safe for everyone, paving the way toward the future of gaming by using Web3 to unlock innovative and fresh user experiences.",Seed,8700000,USD,8700000
MFPay,https://www.crunchbase.com/organization/mfpay,"Accounting, Cryptocurrency, Payments","Singapore, Central Region, Singapore","MFPay is a secure crypto payment management platform that enables to issue invoices, send payments, collect analytics and conduct reporting.","23,752",Active,2022-01-01,year,,,,,For Profit,https://mfpay.me,"MFPay is a secure crypto payment management platform that enables customers to issue invoices, send payments, collect analytics, and conduct reporting.",Seed,15000000,RUB,162825
Anext Bank,https://www.crunchbase.com/organization/anext-bank,"Banking, Finance, Financial Services","Singapore, Central Region, Singapore","Anext Bank is a digital banking platform that offers banking, finance, and financial services.","24,281",Active,2022-01-01,year,,,,,For Profit,https://anext.com.sg,,,250000000,SGD,187856928
MetaCene,https://www.crunchbase.com/organization/metacene,"Blockchain, Gaming, Software, Web3","Singapore, Central Region, Singapore","MetaCene is a blockchain company that aims to create an accessible Web3 world for the masses, with a focus on player-centric entertainment.","24,436",Active,2022-01-01,year,,,,,For Profit,https://www.metacene.io,"MetaCene is a blockchain company that aims to create an accessible Web3 world for the masses, with a focus on player-centric entertainment.",Seed,5000000,USD,5000000
Kinetic,https://www.crunchbase.com/organization/kinetic-0f49,"Analytics, E-Commerce, Financial Services, FinTech","Singapore, Central Region, Singapore",Kinetic is a dveloper of a fintech platform intended to offer merchant credit risk management for digital commerce.,"25,350",Active,2022-01-01,year,,,,,For Profit,https://kinetictechnology.com,Kinetic is a dveloper of a fintech platform intended to offer merchant credit risk management for digital commerce.,Seed,7700000,USD,7700000
Koinbasket,https://www.crunchbase.com/organization/koinbasket,"Blockchain, Finance, Financial Services","Singapore, Central Region, Singapore",Koinbasket enables investors to seamlessly buy and sell crypto baskets via their respective crypto exchange accounts.,"25,702",Active,2022-01-01,year,,,,,For Profit,https://www.koinbasket.com/,"KoinBasket simplifies, simplifies, and makes cryptocurrency investments available to everyone. There are 300 million crypto investors worldwide, with over 10,000 projects available for investment. Each project has its own mission, roadmap, tokenomics, community, and leadership, making investment planning and tracking a major pain. By allowing investors to download the KoinBasket app and choose from a variety of curated theme-based baskets, KoinBasket aims to solve the investing challenge.",Seed,150000000,INR,1959707
Pyxis,https://www.crunchbase.com/organization/pyxis-5788,Marine Transportation,"Singapore, Central Region, Singapore",Pyxis' mission is to transform the maritime business by leveraging powerful innovations: electricity.,"26,182",Active,2022-01-01,year,,,,,For Profit,https://www.thepyxis.co,Pyxis' mission is to transform the maritime business by leveraging powerful innovations: electricity.,Seed,4500000,USD,4500000
Headquarters,https://www.crunchbase.com/organization/headquarters-fdb9,"Accounting, Blockchain, Enterprise Software, Financial Services, Payments, Web3","Singapore, Central Region, Singapore",Headquarters helps Web3 companies automate their treasury ops and reporting.,"26,957",Active,2022-01-01,year,,,,,For Profit,https://www.hq.xyz,"Headquarters automates financial activities and reporting, which helps Web3 teams be responsible. Combine personal and CeFi wallets. Take advantage of how simple it is to view all of your cash in a single location across wallet types, multi-sig wallets, exchanges, and custodians. Headquarters was established in 2022 in Singapore, Central Region.",Seed,5000000,USD,5000000
Neso Brands,https://www.crunchbase.com/organization/neso-brands,"Consumer, E-Commerce, Eyewear, Venture Capital","Singapore, Central Region, Singapore","Neso Brands is a house of brands within the eyewear industry, investing in and enabling the brands of the future.","26,972",Active,2022-01-01,year,,,,,For Profit,http://www.nesobrands.com,"Neso Brands is a next-generation venture in the eyewear industry that will invest in and house the consumer brands of tomorrow. By leveraging joint resources across analytics, tech, supply chain, and distribution, a network effect within the group is created by every new brand joining.",Seed,100000000,USD,100000000
Fabrica AI,https://www.crunchbase.com/organization/fabrica-ai,"Artificial Intelligence (AI), Construction, Robotics","Singapore, Central Region, Singapore","Fabrica AI is creating a future where ideating and developing a robot for any task takes days, not years.","31,380",Active,2022-01-01,year,,,,,For Profit,https://www.fabrica.ai/,"Fabrica AI is creating a future where ideating and developing a robot for any task takes days, not years. We believe that by training end to end controls in simulation with reinforcement learning and above that iterating hardware designs, we can automate the whole development process. At the current stage, the most important resource is a large fleet of robots to validate our approaches for our AI system and to collect data. This would help keep us grounded in reality.  To start building up the fleet, we invented an automatic tile grouting robot that boosts productivity by 5x and are piloting it on construction sites in Singapore managed by Woh Hup, BHCC, Gin Chia, Soilbuild, and Dragages. We have early leads in the US and Europe as well. Tile grouting is the process of filling up the gaps between tiles after the tiles have been laid. Grouting is part of virtually every construction project and a highly laborious process, is considered one of the most physically damaging tasks resulting in tilers’ knees and back issues, and thus quality issues would also arise.  We invented a patent pending robot that is able to automatically grout and clean tile gaps with only a press of a button. The operators would only need to reload grout and water. We are headquartered in Delaware, and have offices in Singapore and Brno, Czech Republic. Demo locations include Zurich, Miami, London/Cambridge, and Vienna.",Seed,2230921,USD,2230921
GamePhilos,https://www.crunchbase.com/organization/gamephilos,"Digital Entertainment, Gaming","Singapore, Central Region, Singapore",GamePhilos is to offer player digital ownership to mobile strategy games.,"35,864",Active,2022-01-01,year,,,,,For Profit,,GamePhilos is to offer player digital ownership to mobile strategy games.,Seed,8000000,USD,8000000
Taki,https://www.crunchbase.com/organization/taki-1645,"Content, Content Creators, Cryptocurrency, Social Media, Social Network","Singapore, Central Region, Singapore",Taki is a token-powered social network where creators can earn by simply posting content and chatting with others.,"38,372",Active,2022-01-01,year,,,,,For Profit,https://taki.app/,"Taki is a token-based social network where anyone can earn a daily income. It enables anyone to own, manage, and earn their own rewards by taking part in community conversations. It is a component of the Rally Network, a new blockchain ecosystem in which creators, fans, and developers are banding together like never before to build the world's first creator-owned economies.",Seed,3450000,USD,3450000
ReadON,https://www.crunchbase.com/organization/readon-5221,"Blockchain, Cryptocurrency, Web3","Singapore, Central Region, Singapore",ReadON's mission is to reshape digital reading behaviors in Web3 and Crypto through the use of Game-Fi mechanisms and systems.,"38,939",Active,2022-01-01,year,,,,,For Profit,https://readon.me,ReadON's mission is to reshape digital reading behaviors in Web3 and Crypto through the use of Game-Fi mechanisms and systems.,Seed,2000000,USD,2000000
Rakkar Digital,https://www.crunchbase.com/organization/rakkar-digital,Financial Services,"Singapore, Central Region, Singapore",RakkaR Digital offers institutions a digital asset custody solution of enterprise-grade.,"40,678",Active,2022-01-01,year,,,,,For Profit,https://www.rakkardigital.com,"Rakkar Digital offer our clients in Hong Kong, ASEAN, and other regions custody of digital assets as well as related services. It has operations in a number of nations, including Singapore, Thailand, and Hong Kong, and we soon plan to broaden our reach throughout the area.",Seed,10000000,USD,10000000
Kosmo,https://www.crunchbase.com/organization/kosmo-2e65,"Delivery, Information Technology, Internet","Singapore, Central Region, Singapore",Kosmo offers access to all the delivery providers in the city.,"41,095",Active,2022-01-01,year,,,,,For Profit,https://www.kosmo.delivery/,"Kosmo is a last-mile delivery platform for businesses. The company's platform integrates every feature the client requires to coordinate, control, and monitor local deliveries. By giving businesses the technological resources to streamline and automate logistics, Kosmo enables any company to provide delivery.",Seed,1500000,USD,1500000
Bersama Digital Infrastructure,https://www.crunchbase.com/organization/bersama-digital-infrastructure,"Infrastructure, Telecommunications","Singapore, Central Region, Singapore",Bersama Digital Infrastructure is a digital infrastructure platform controlled by Provident Capital and Saratoga.,"43,578",Active,2022-01-01,year,,,,,For Profit,,"Bersama Digital Infrastructure is a digital infrastructure platform controlled by Provident Capital and Saratoga. Bersama Digital Infrastructure operates telecom towers, fibre and data centres in southeast asia.",Private Equity,8850000000000,IDR,608418867
Qarbon Technologies,https://www.crunchbase.com/organization/qarbon-technologies,"Communications Infrastructure, Data Center, Data Center Automation, Enterprise, IaaS, Information Technology, IT Infrastructure, SaaS","Singapore, Central Region, Singapore",Qarbon Technologies is developing the world's first SaaS-based orchestration platform for data centers and digital infrastructure.,"43,901",Active,2022-01-01,year,,,,,For Profit,https://www.qarbontech.io/,"Founded in 2022, Qarbon is creating the world’s first SaaS-based orchestration platform for secure, seamless integration of data center infrastructure and customers' existing business applications. Qarbon’s first product, LATTICE™, provides customers with a single, ubiquitous interface between their data centers and their business systems, eliminating the complexity, friction, cost, security, and observability issues caused by existing manual workflows and enabling secure, plug-and-play work-flow automation. Whether to reduce energy costs, increase operating efficiency, track inventory, comply with ESG reporting, or anything else—Qarbon is your solution for data about the data center.",Seed,5500000,USD,5500000
MetaPals,https://www.crunchbase.com/organization/metapals,"Blockchain, Cryptocurrency, Gaming, Metaverse, Online Games","Singapore, Central Region, Singapore","MetaPals is assisting the transition of non-crypto users into the metaverse through lovable desktop companions that eat, sleep, and play.","44,757",Active,2022-01-01,month,,,,,For Profit,https://metapals.pet,"MetaPals are digital companions that eat, sleep, and play directly from your screen, enabled through a chrome browser extension and powered through blockchain. We aim to foster a genuine sense of virtual companionship by focusing on the emotional bond one forms with their pets, and the sense of responsibility created through care-taking activities. Once that relationship is firmly established, your MetaPal begins to act as a guide on all things related blockchain and cryptocurrency, whilst remaining your trusty companion on your journey through the metaverse. MetaPals will first be available on all computers no matter the operating systems, then mobile screens, and eventually VR and beyond.",Seed,807000,USD,807000
CorgiAI,https://www.crunchbase.com/organization/corgiai,"Artificial Intelligence (AI), Machine Learning, Payments, Software","Singapore, Central Region, Singapore",CorgiAI is an AI-based payment fraud prevention software for merchants.,"45,328",Active,2022-01-01,year,,,,,For Profit,https://corgiai.net,"CorgiAI is an API-based end-to-end fraud detection + prevention product suite, built on a core of customizable and explainable AI",Seed,500000,USD,500000
Eyeball Games,https://www.crunchbase.com/organization/eyeball-games,"Gaming, Online Games, Web3","Singapore, Central Region, Singapore",Eyeball Games operates as a gaming studio set up by the original creators of 8 Ball Pool.,"45,340",Active,2022-01-01,year,,,,,For Profit,https://www.eyeball.games/,Eyeball Games operates as a gaming studio set up by the original creators of 8 Ball Pool.,Seed,1500000,USD,1500000
CHOYS,https://www.crunchbase.com/organization/choys,"InsurTech, Software, Wellness","Singapore, Central Region, Singapore",CHOYS is a holistic wellness subscription platform for organizations and employees that provides employees with access to benefits.,"47,229",Active,2022-01-01,year,,,,,For Profit,https://getchoys.com/,"CHOYS is a holistic wellness subscription platform for organizations and employees that strives to offer every employee with access to benefits and impact that are tailored to their individual requirements, with the goal of making work more humanized and meaningful. CHOYS is headquartered in Singapore, Central Region and was founded in 2022.",Seed,1100000,USD,1100000
Cube Asia,https://www.crunchbase.com/organization/cube-asia,"Analytics, Business Intelligence, Market Research","Singapore, Central Region, Singapore",Cube Asia is a modern market intelligence company focused on Southeast Asia’s online retail environment.,"47,579",Active,2022-01-01,year,,,,,For Profit,https://cube.asia,"Cube Asia offers granular market data and insights for online retail in Southeast Asia, helping brands and retail companies.",Seed,1500000,USD,1500000
FireFly AI,https://www.crunchbase.com/organization/firefly-ai-cd11,,"Singapore, Central Region, Singapore",FireFly AI empowers businesses with AI that transforms challenges into opportunities and unlocks exponential growth.,"48,085",Active,2022-01-01,year,,,,,For Profit,,"FireFly AI empowers businesses with AI that transforms challenges into opportunities and unlocks exponential growth. Its AI integration consulting tailors advanced AI solutions to your needs, fostering innovation and driving your competitive edge.",Seed,5000000,USD,5000000
KNN3 Network,https://www.crunchbase.com/organization/knn3-network,"Blockchain, Enterprise Software, Smart Contracts, Software, Web3","Singapore, Central Region, Singapore",KNN3 Network is a user-centric DataFi solution for d/Apps and smart contracts built on web3.,"49,329",Active,2022-01-01,year,,,,,For Profit,https://www.knn3.xyz/,KNN3 Network is a user-centric DataFi solution for d/Apps and smart contracts built on web3. The KNN3 Network enables d/Apps and smart contracts to interact with cross-platform user-centric data in a variety of algorithm-friendly ways. It offers graph solutions for web3 multiverse relational aggregation to power social d/App and AI analytics. KNN3 aims to be a community-driven data curation protocol that facilitates on-chain data collaboration.,Seed,2400000,USD,2400000
Amplify Health,https://www.crunchbase.com/organization/amplify-health,"Analytics, Health Care, Information Technology, Insurance, InsurTech, Software","Singapore, Central Region, Singapore",Amplify Health provides tools for physicians to track and assess their patients activity and wellness.,"49,449",Active,2022-01-01,year,,,,,For Profit,https://www.amplifyhealth.com,Amplify Health develops a cloud-based data analytics software that gives insights needed to succeed in payment models to payers and providers.,Seed,800000,USD,800000
Gomu,https://www.crunchbase.com/organization/gomu,"Information Technology, Internet, Web3","Singapore, Central Region, Singapore","Gomu provides the gateway for wallets, apps, and services to bring the best of Web3 experiences to users.","50,702",Active,2022-01-01,year,,,,,For Profit,https://gomu.co/,Gomu helps Web3 builders build the best experiences for their users by simplifying the creation of Web3 applications and services for every possible use case.,Seed,5000000,USD,5000000
Next Web Capital,https://www.crunchbase.com/organization/next-web-capital,"Financial Services, Information Services, Web3","Singapore, Central Region, Singapore",Next Web Capital provides help to a new generation of Web3 entrepreneurs.,"50,992",Active,2022-01-01,month,,,,,For Profit,https://nextweb.capital,"Next Web Capital support entrepreneurs starting their business in the new ecosystem based on cryptos and blockchain. Next Web Capitalrm provides mentoring by its founders and other members, sharing their experience in addition to offering financial support by actively participating in the DAO (decentralized autonomous organization) and other ecosystems.",,10000000,USD,10000000
Inypay,https://www.crunchbase.com/organization/inypay,"Financial Services, FinTech","Singapore, Central Region, Singapore",Digital platform providing financial products and services to the unbanked and underserved in SEA.,"54,339",Active,2022-01-01,year,,,,,For Profit,https://www.inypay.com/,"Hyper personalised digital platform tailored to the financial needs of the unbanked and the underserved — blue-collar workers, foreign domestic workers, and micro SMEs — in South East Asia. Financial products and services include micro-lending, remittance, payments, and insurance.",Seed,1000000,USD,1000000
MPFunds,https://www.crunchbase.com/organization/mpfunds,"Education, Financial Services, Funding Platform, Trading Platform","Singapore, Central Region, Singapore",MPFunds is a trader platform to empower trading talents.,"54,390",Active,2022-01-01,year,,,,,For Profit,https://mpfunds.com,"MPFunds is a funded trader program that provides funded capital, trading tools, and education to passionate but undercapitalized individuals in order to trade and achieve financial goals.",Seed,1500000,SGD,1109997
DEFY Labs,https://www.crunchbase.com/organization/defy-labs,"Computer, PC Games, Video Games","Singapore, Central Region, Singapore",DEFY Labs is the game studio behind DEFY: the next-generation location-based RPG mobile game.,"55,733",Active,2022-01-01,month,,,,,For Profit,https://defydisrupt.io/,"DEFY Labs is the game studio behind DEFY: the next-generation location-based RPG mobile game. The year is 2049. Players join the revolutionary hacker organisation “DEFY” to disrupt Future Systems, a huge corrupt corporation that controls the world. Become a righteous bandit and help save the world. The next-generation location-based RPG mobile game DEFY has begun.",Seed,3500000,USD,3500000
PLANET TWELVE PRIVATE LIMITED,https://www.crunchbase.com/organization/project-twelve,"Blockchain, Gaming","Singapore, Central Region, Singapore",Project Twelve is a gaming platform and game creator ecosystem.,"57,834",Active,2022-01-01,year,,,,,For Profit,https://p12.network,Project Twelve is a gaming platform and game creator ecosystem.,Seed,8000000,USD,8000000
CEBG Studio,https://www.crunchbase.com/organization/cebg-studio,Gaming,"Singapore, Central Region, Singapore",CEBG Studio is a gaming studio.,"57,938",Active,2022-01-01,year,,,,,For Profit,https://desktop.cebg.games/,CEBG Studio is a gaming studio.,,3000000,USD,3000000
Autify Network,https://www.crunchbase.com/organization/autify-network,"Blockchain, Enterprise Software, Supply Chain Management","Singapore, Central Region, Singapore",Autify Network develops a blockchain trust protocol for the global supply chain and retail industry.,"59,831",Active,2022-01-01,day,,,,,For Profit,https://autifynetwork.com/,"We are developing a revolutionary trust protocol that leverages the power of blockchain and AI to increase transparency in the global supply chain. We aim to eliminate the inefficiencies currently plaguing and are poised to transform commerce and supply chain operations for businesses worldwide.  Our product is tackling a highly complex issue that has a significant impact on companies & individuals globally. The supply chain inefficiencies, counterfeiting, and lack of transparency in this industry have resulted in losses exceeding $5 trillion annually.",Seed,2155000,USD,2155000
CrossSpace,https://www.crunchbase.com/organization/crossspace,"Collaboration, Social, Web3","Singapore, Central Region, Singapore","CrossSpace is the ideal place to acquire knowledge, establish connections, and create a meaningful impact in the realm of Web3.","61,667",Active,2022-01-01,year,,,,,For Profit,https://crossspace.io/,"CrossSpace is the ideal place to acquire knowledge, establish connections, and create a meaningful impact in the realm of Web3. By bringing together authentic individuals and communities, we facilitate a seamless and efficient entry into Web3.",Seed,2500000,USD,2500000
Tapio Protocol,https://www.crunchbase.com/organization/tapio-protocol,Cryptocurrency,"Singapore, Central Region, Singapore",Tapio Protocol is a synthetic asset protocol that unifies different formats of staking and crowdloan derivatives into an efficient standard.,"63,263",Active,2022-01-01,year,,,,,For Profit,https://www.tapioprotocol.io,"Tapio Protocol is a synthetic asset protocol that unifies different formats of staking and crowdloan derivatives into an efficient standard. Tapio is powered by the Stable Asset system, which enables efficient trading while minimizing risk by utilizing uniform, closely pegged assets with stable swaps and stable asset capabilities.",Seed,4000000,USD,4000000
ABCDE,https://www.crunchbase.com/organization/abcde,,"Singapore, Central Region, Singapore",ABCDE invest in builders of the future.,"64,620",Active,2022-01-01,year,,,,,For Profit,https://www.abcde.com/,ABCDE invest in builders of the future.,,,,
BriBooks,https://www.crunchbase.com/organization/bribooks,Internet,"Singapore, Central Region, Singapore","BriBooks is the children's creative writing platform, enabling children of all ages to learn creative writing and publish their books.","64,625",Active,2022-01-01,year,,,,,For Profit,https://www.bribooks.com/,"BriBooks is the children's creative writing platform, enabling children of all ages to learn creative writing and publish their books on BriBooks, and Amazon. BriBooks’ highly popular Artificial Intelligence writing tool has been used by over 100,000 children and allowed them to share their stories with the world.",Seed,1500000,USD,1500000
Graas,https://www.crunchbase.com/organization/graas,E-Commerce,"Singapore, Central Region, Singapore",Graas is a provider of e-commerce solutions.,"64,927",Active,2022-01-01,year,,,,,For Profit,https://www.graas.ai/,Graas is a provider of e-commerce solutions.,Early Stage Venture,40000000,USD,40000000
Portal Gate,https://www.crunchbase.com/organization/portal-gate,Financial Services,"Singapore, Central Region, Singapore",Portal Gate operates as a compliant on-chain gateway to privacy and anonymity.,"66,190",Active,2022-01-01,year,,,,,For Profit,https://www.portalgate.me,Portal Gate operates as a compliant on-chain gateway to privacy and anonymity.,Seed,1100000,USD,1100000
WasteX,https://www.crunchbase.com/organization/wastex-1289,"Agriculture, AgTech, Livestock, Meat and Poultry","Singapore, Central Region, Singapore","WasteX provides solutions for agriculture and industry helping clients generate attractive financial benefits, productivity gains.","66,696",Active,2022-01-01,year,,,,,For Profit,https://www.wastex.io/,"WasteX provides solutions for agriculture and industry helping clients generate attractive financial benefits, productivity gains, and positive environmental impact in the process. clients, WasteX develop, implement and launch end-to-end solutions on their farms, and at their mills and factories.",,775000,USD,775000
Foresight News,https://www.crunchbase.com/organization/foresight-news,"Blockchain, News, Web Development, Web3","Singapore, Central Region, Singapore","Foresight News provides users with timely, accurate, and up-to-date Web3 data.","67,468",Active,2022-01-01,year,,,,,For Profit,https://en.foresightnews.pro/,"Foresight News provides users with timely, accurate, and up-to-date Web3 data.",Seed,2000000,USD,2000000
Steer Protocol,https://www.crunchbase.com/organization/steer-protocol,"Blockchain, Finance, Information Technology, Software","Singapore, Central Region, Singapore",Off-chain Scaling Solution for Data Driven Blockchain Orchestration,"69,894",Active,2022-01-01,year,,,,,For Profit,https://steer.finance,"Steer is a advanced decentralized keeper network and marketplace that allows users to create/use/upload yield generating models called Strategies from complex algorithms to recurring tasks with zero computation cost and on any blockchain. Write in any programming language. Execute on any chain. Supporting over 40+ programming languages, anyone can build and publish public yield-generating strategies or fully decentralize an existing protocol's on-chain operations.",Seed,1000000,USD,1000000
Slash,https://www.crunchbase.com/organization/slash-08ee,"Blockchain, FinTech, Payments, Web3","Singapore, Central Region, Singapore",It is a web3 payments provider for businesses. We make it easy for businesses to receive payments in more than 1400 cryptocurrencies.,"70,799",Active,2022-01-01,year,,,,,For Profit,https://slash.fi/,"Slash is a decentralised payment protocol, the full name of which is Slash Web3 Payment, capable of connecting to third party decentralised financial DApps via smart contracts and automating the token conversion process via smart contracts. Slash currently supports: 6 types of Blockchain protocols and more than 1400 different tokens.",Seed,1500000,USD,1500000
