Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
800 Super Holdings,https://www.crunchbase.com/organization/800-super-holdings,"Environmental Consulting, Horticulture, Recycling, Waste Management","Singapore, Central Region, Singapore","800 Super is a homegrown environmental services that provides waste management and waste treatment, cleaning and horticultural service.","71,874",Active,1985-01-01,year,,,,,For Profit,https://www.800super.com.sg,"800 Super is a locally owned and operated environmental services company that offers waste management and waste treatment, cleaning, conservation, and horticultural services. Its waste management services include residential, commercial, and industrial waste collection and recycling.",Private Equity,304000000,SGD,218046191
ValueMax Group,https://www.crunchbase.com/organization/valuemax-group,Financial Services,"Singapore, Central Region, Singapore",ValueMax Group provides pawn broking and moneylending services.,"77,505",Active,1988-01-01,year,,,,,For Profit,http://www.valuemax.com.sg/,ValueMax Group provides pawn broking and moneylending services and retails and trades in pre-owned jewellery and gold.,,31800000,SGD,23397837
Frasers Centrepoint Trust,https://www.crunchbase.com/organization/frasers-centrepoint-trust,Real Estate,"Singapore, Central Region, Singapore",Frasers Centrepoint Trust is a developer-sponsored retail real estate investment trust.,"87,263",Active,1980-01-01,year,2007-11-30,day,,,For Profit,https://www.frasersproperty.com/reits/fct,Frasers Centrepoint Trust is a developer-sponsored retail real estate investment trust.,IPO,419000000,USD,419000000
Goldbell Group,https://www.crunchbase.com/organization/goldbell-group,"Consumer Goods, Retail","Singapore, Central Region, Singapore",Goldbell Group is a market Leader in Industrial Vehicles. Your Total Business Solutions Partner.,"97,850",Active,1980-01-01,year,,,,,For Profit,https://www.goldbell.com.sg,Goldbell Group is a market leader in Industrial Vehicles. Your Total Business Solutions Partner.,,,,
Venture,https://www.crunchbase.com/organization/venture-singapore,"Computer, Electronics, Industrial Engineering, Machinery Manufacturing, Manufacturing, Sales, Software Engineering, Supply Chain Management","Singapore, Central Region, Singapore","Venture engages in the design, manufacture, assemble, and distribution of electronic, and other computer products and peripherals.","124,140",Active,1984-01-01,year,,,,,For Profit,https://www.venture.com.sg/,"Venture provides technology solutions, products, and services in Singapore, other countries in the Asia Pacific, and internationally. It operates through Electronics Services Provider, Retail Store Solutions and Industrial, and Components Technology segments.  Venture engages in the design, manufacture, assemble, and distribution of electronic, and other computer products and peripherals, manufacture and sale of terminal units, manufacturing and trading of mechanical products, development and marketing of color imaging products for label printing, and design, integration, and trading of electronic security systems. It is also involved in the provision of electronics services, manufacture, design, engineering, customization, and logistic and repair services, information system development and support services, and management services.  Moreover, Venture engages in the manufacture, design, fabrication, stamping and injection, metal punching, and spraying of industrial metal parts, tools, and dies, design, customization, and marketing of tool-making and precision engineering solutions, manufacture of plastic injection molds and moldings with secondary processes and subassembly, and import and export of electronic parts, components, equipment, devices, and instruments. Wong Ngit Liong founded it in 1984, with its headquarters in Singapore.",,,,
Frontera,https://www.crunchbase.com/organization/frontera-2,"Analytics, Emerging Markets, Market Research, Venture Capital","Singapore, Central Region, Singapore",Emerging Markets Investment Research and Analytics,"141,048",Active,1987-03-21,day,,,,,For Profit,https://frontera.net,"Frontera delivers independent investment research, analytics, and advisory services on the world’s frontier and emerging markets. Our multi-asset research focuses on actionable information with an emphasis on publicly listed equities, debt, and other vehicles offering exposure to global markets. We combine macro, quantitative, and bottom-up analysis to consistently generate new investment ideas aligned with daily events and global developments. Through our team of experienced emerging markets researchers and top-tier analysts, we provide daily support to asset managers, hedge funds, individual investors, and the broader global business community.",Seed,500000,USD,500000
CrimsonLogic Pte Ltd,https://www.crunchbase.com/organization/crimsonlogic-pte-ltd,"Association, Government, Information Technology, Software","Singapore, Central Region, Singapore",CrimsonLogic Pte Ltd is a company who designs and builds e-government solutions.,"156,367",Active,1988-01-01,year,,,,,For Profit,http://www.crimsonlogic.com,"CrimsonLogic is an organisation that customers globally can trust to deliver world-class eGovernment solutions that creates value for citizens and businesses. For more than 25 years, CrimsonLogic has collaborated with governments and organisations to drive innovative and sustainable solutions in Trade Facilitation, eJudiciary and eCitizen Services that positively impact lives and communities. For more information, please visit www.crimsonlogic.com.",,,,
NCS Group,https://www.crunchbase.com/organization/ncs-group,"Advice, Communications Infrastructure, Consulting, Enterprise, Information Technology, Robotics, Telecommunications","Singapore, Central Region, Singapore",NCS is a leading information and communications technology (ICT) and communications engineering services provider.,"158,338",Active,1981-01-01,year,,,,,For Profit,https://www.ncs.co,"NCS is a leading information and communications technology (ICT) and communications engineering services provider across the Asia-Pacific region. It is headquartered in Singapore and a wholly-owned subsidiary of the Singtel Group. NCS has in-depth domain knowledge and unique capabilities that create business value for customers. They offer a broad range of services, including consulting, systems development and integration, business process outsourcing, infrastructure management and solutions, and technology solutions. NCS is vendor-agnostic and partners with best-of-breed technology companies as well as platform providers to ensure their customers have seamlessly integrated solutions to support their business needs. NCS is guided by a set of core principles that chart their business philosophy, mindset, and culture. Their commitment to these guidelines has earned them much credibility among their customers and partners, cementing long-term relationships with many of them.",,,,
KTC GROUP,https://www.crunchbase.com/organization/ktc-group,"Civil Engineering, Construction, Infrastructure","Singapore, Central Region, Singapore",KTC GROUP is a construction company that offers civil and infrastructure projects services.,"163,038",Active,1988-01-01,year,,,,,For Profit,https://www.ktcgroup.com.sg,,,,,
The Ascott Limited,https://www.crunchbase.com/organization/the-ascott-limited,"Hospitality, Real Estate","Singapore, Central Region, Singapore","Ascott, an international serviced residence owner and operator.","173,568",Active,1984-01-01,year,,,,,For Profit,http://www.the-ascott.com/careers,"The Ascott Limited is a Singapore company that has grown to be one of the leading international serviced residence owner-operators. It has over 41,000 operating serviced residence units in key cities of the Americas, Asia Pacific, Europe and the Middle East, as well as over 26,000 units which are under development, making a total of close to 68,000 units in over 500 properties. The company’s brands include Ascott, Citadines, Somerset, Quest, The Crest Collection and lyf. Ascott’s portfolio spans more than 120 cities across over 30 countries.",,,,
TotalEnergies,https://www.crunchbase.com/organization/totalenergies-dad9,"Manufacturing, Oil and Gas, Renewable Energy","Singapore, Central Region, Singapore","TotalEnergies is a multi-energy corporation that manufactures and sells oil and biofuels, natural gas, renewables, and electricity.","182,168",Active,1982-01-01,year,,,,,For Profit,https://totalenergies.sg,"TotalEnergies has created a strong link with deep geographic roots in the country and region through activities spanning from regional headquarters to manufacturing to research and development. Exploration and production; gas, renewables and power, including Total Eren and Total Solar; marketing and services, including their largest lubricant blending plant in Tuas and the global headquarters of their Marine Fuels; trading and shipping; batteries; and smart solutions for automotive and aviation.",,,,
Mercurius Capital Investment,https://www.crunchbase.com/organization/mercurius-capital-investment,,"Singapore, Central Region, Singapore",Mercurius Capital Investment is an investment holding company focusing on property development and investment.,"185,043",Active,1982-01-01,year,2005-09-30,day,,,For Profit,http://www.mercuriuscapital.com/,Catalist-listed Mercurius Capital Investment Limited is an investment holding company focusing on property development and investment. Its business currently includes a joint venture with Apex Development Public Company Limited which is developing the Sheraton Phuket Grand Bay Resort.,IPO,1000000,SGD,737732
Singapore Press Holdings,https://www.crunchbase.com/organization/singapore-press-holdings,"Digital Media, Media and Entertainment, News, Publishing, TV Production","Singapore, Central Region, Singapore",Singapore Press Holdings is a media organization that engage minds and enrich lives across multiple languages and platforms.,"186,951",Active,1984-01-01,year,2005-09-30,day,,,For Profit,http://www.sph.com.sg,"Incorporated in 1984, main board-listed Singapore Press Holdings Ltd (SPH) is a media organization that engages minds and enriches lives across multiple languages and platforms. In Singapore, SPH has 19 titles licensed under the Newspaper Printing and Presses Act, of which nine are daily newspapers across four languages. On an average day, 3.05 million individuals, or 76 percent of people above 15 years old, read one of SPH's news publications. SPH also publishes and produces more than 100 magazine titles in Singapore and the region, covering a broad range of interests from lifestyle to information technology. SPH's subsidiaries, Straits Times Press and Focus Publishing, produce quality books and periodicals in English and Chinese. Beyond print, the Internet editions of SPH newspapers enjoy over 300 million page views with 20 million unique visitors every month. Apart from AsiaOne, SPH’s online and new media initiatives include ST701, the leading online marketplace for jobs (STJobs), property (STProperty), cars (STCars), and general classifieds (STClassifieds); Stomp, omy.sg, and The Straits Times RazorTV. SPH also launched The Straits Times’ iPad and enhanced iPhone applications, an Android smartphone application, and The Business Times’ iPad and smartphone application. SPH’s Chinese flagship newspaper Lianhe Zaobao has also launched its digital editions which include a web application, as well as online and PDF versions. In the radio business, SPH has an 80 percent stake in SPH UnionWorks Pte Ltd, which operates entertainment stations UFM 100.3 in Mandarin, as well as Kiss92 and HOT FM91.3 in English. SPH has a 20 percent stake in MediaCorp TV Holdings Pte Ltd, which operates free-to-air channels 5, 8, and U, and a 40 percent stake in MediaCorp Press Limited, which publishes the free newspaper, Today. SPH’s events arm Sphere Exhibits organizes innovative consumer and trade events and exhibitions as well as large-scale conferences in Singapore and the region. In addition, SPH has ventured into out-of-home (OOH) advertising through its digital out-of-home platform SPHMBO. SPH owns and manages Paragon, the prime retail and office complex in the heart of Orchard Road, Singapore's main shopping belt. Its second retail development, The Clementi Mall, started business operations in 2011. SPH's wholly-owned subsidiary, Times Development Pte Ltd, has also developed a 43-storey upmarket residential condominium, Sky@eleven, at Thomson Road. SPH‘s latest retail development project, The Seletar Mall, is slated for completion by the end of 2014.",IPO,,,
Luxasia,https://www.crunchbase.com/organization/luxasia,Manufacturing,"Singapore, Central Region, Singapore",Luxasia is a beauty company that manufactures and sells a range of cosmetic products to its users.,"191,218",Active,1986-01-01,year,,,,,For Profit,http://www.luxasia.com,"1986 marked the arrival of the Luxasia Group, and their foray into the beauty industry. They focus on their customers first. Besides their diverse and trusted Principals: Beiersdorf, Burberry, Clarins, Ferragamo and Shiseido Group, just to name a few, they  also have joint ventures with the Coty Group, the LVMH Group, the PUIG Group and Elizabeth Arden. Together, they  extend their reach to Asian consumers. They select and bring only world class beauty brands to Asia. Their teams in Singapore, Malaysia, Taiwan, Hong Kong, China, India, Indonesia, Philippines, Thailand, Vietnam and Myanmar lend their deep local expertise, which allow us to marry the local nuances with global perspectives. In addition to that, they  provide worldclass backoffice and logistics services to enable fast market entries and sustainable growth. Established at the forefront of the beauty realm, they  know what it takes to be inspired. But more than that, they  are in the art of constantly re-inventing ourselves; to create truly unforgettable experiences for their customers and partners.",,,,
Clermont Group,https://www.crunchbase.com/organization/clermont-group,"Angel Investment, Financial Services","Singapore, Central Region, Singapore",The Clermont Group is a private investment group,"194,259",Active,1986-01-01,year,,,,,For Profit,http://www.clermont.com/home,"The Clermont Group is a private investment group based in Singapore. Since 1986, they have invested globally in public and private equity across a range of industries, including energy, financial services, consumer, and healthcare.",,,,
StayinFront,https://www.crunchbase.com/organization/stayinfront,"Consulting, Information Technology, Retail, Software","Singapore, Central Region, Singapore","StayinFront provides complete, mobile, cloud-based sales force automation (SFA) and customer relationship management (CRM) solutions.","196,277",Active,1983-01-01,year,,,,,For Profit,http://www.stayinfront.com/,"StayinFront provides a full suite of mobile, cloud-based field force effectiveness and customer relationship management solutions for consumer goods and life sciences organizations. Companies of all sizes in over 50 countries use StayinFront software to streamline operations and reduce the complexity, time and expense associated with field efforts. Our products provide companies with timely, accurate field data and insight, enabling management to make immediate changes and take steps to improve business and sell more.",,,,
Concord Corporation,https://www.crunchbase.com/organization/concord-corporation,"Building Maintenance, Civil Engineering, Electrical Distribution, Project Management","Singapore, Central Region, Singapore","Concord Corporation provides design engineering, procurement, testing, and project management services for the power distribution sector.","196,362",Active,1984-01-01,year,,,,,For Profit,http://www.cepl.com.sg,,,,,
NETS,https://www.crunchbase.com/organization/network-for-electronic-transfers,"Credit Cards, Finance, Financial Services, Information Technology, Payments, Security","Singapore, Central Region, Singapore","NETS is a leading payments services group, enables digital payments for merchants, consumers and banks.","202,409",Active,1985-01-08,day,,,,,For Profit,https://www.nets.com.sg,"The NETS Group is a leading payments services group, enabling digital payments for merchants, consumers and banks across the entire payments value chain. The Group operates Singapore’s national debit scheme enabling customers of DBS Bank/POSB, HSBC, Maybank, OCBC Bank, Standard Chartered Bank and UOB to make payments using their ATM cards or mobile devices at more than 102,000 acceptance points in the country as well as online payments. The NETS network also accepts NETSPay, UnionPay and BCA cards, and includes 40,000 Unified POS terminals and 55,000 QR acceptance points. NETS is also the issuer of CashCard and Flashpay cards. The NETS Group manages and operates the clearing and payment infrastructure for the Singapore Clearing House Association and core electronic transfer services FAST, Inter-bank GIRO and PayNow. It is the market leader for payment and clearing solutions (Real-Time Gross Settlement system and Cheque Truncation System) in the region with some S$1 trillion in transaction value processed through its systems every year. NETS is a member of the Asian Payment Network and a council member of UnionPay International.",,,,
SMRT Corporation Ltd,https://www.crunchbase.com/organization/smrt-corporation-ltd,Transportation,"Singapore, Central Region, Singapore",SMRT is the leading multi-modal public transport operator in Singapore.,"206,273",Active,1987-01-01,year,2002-06-28,day,,,For Profit,http://www.smrt.com.sg,SMRT Corporation Ltd provides multi-modal land transport services in Singapore and internationally.,M&A,,,
Web Synergies,https://www.crunchbase.com/organization/web-synergies,"Apps, Consulting, E-Commerce, Information Services, Information Technology, Internet, Mobile Apps, Software, Web Design, Web Development","Singapore, Central Region, Singapore",Web Synergies is a digital transformation solutions provider based out of Singapore.,"209,842",Active,1988-05-22,day,,,,,For Profit,https://www.websynergies.com/,"Web Synergies is a digital transformation solutions provider based out of Singapore. Application Development & Support,  Business Intelligence & Analytics, Customer Experience Management, CRM & XRM, Collaboration, and Workflow Systems, Digital Commerce Strategy and Solutions, RPA Solutions, ERP Solutions, Human Capital Management (HCM), Mobility Solutions (iOS & Android), Hosting and Managed Services, Resource Outsourcing & Staff Augmentation, Digital Media Strategy.",,,USD,
RSM,https://www.crunchbase.com/organization/rsm-aac1,"Accounting, Advice, Finance, Financial Services","Singapore, Central Region, Singapore","RSM is an accounting firm that provides business solutions, audit and assurance, data analytics, advisory, and tax services.","209,886",Active,1985-01-01,year,,,,,For Profit,https://www.rsm.global/singapore,,,,,
Excelpoint Technology,https://www.crunchbase.com/organization/excelpoint-technology,"Electronics, Manufacturing, Semiconductor","Singapore, Central Region, Singapore",Leading Regional Electronics Components Distributor,"215,404",Active,1987-01-01,year,2004-01-16,day,,,For Profit,http://www.excelpoint.com/,"The Company's subsidiaries are engaged in trading of electronics equipment, sale and distribution of electronic components and dealers of various electronic and electrical components and accessories.",M&A,,,
Singapore Infocomm Technology Federation,https://www.crunchbase.com/organization/singapore-infocomm-technology-federation,"Cloud Computing, Information Technology, Non Profit","Singapore, Central Region, Singapore","The Singapore infocomm Technology Federation advocates for the information, communications, and media industry.","220,077",Closed,1982-01-01,year,,,,none,For Profit,http://sitf.org.sg,"The Singapore infocomm Technology Federation (SiTF) is an infocomm industry association that advocates for the information, communications, and media (ICM) industry; helps to accelerate the adoption of ICM technology; and promotes innovation. It comprises corporate members ranging from local startups to established MNCs.  The SiTF works with various stakeholders to promote emerging technologies in areas such as digital media, cloud computing, wireless, security, and governance. It also provides platforms to help members with opportunities to increase their market presence and business outreach. Among the flagship events initiated by SiTF are the infocomm Leaders Golf, SiTF Awards, SITEX, and ICT Business Summit. Some of the key initiatives include 123JumpStart, SiTF Academy, Productivity and Productisation Programme Office (PPPO), and administering the ‘Infocomm Singapore’ brand. The SiTF also works with its members, IDA and Smart Nation Programme Office (SNPO) to explore opportunities made possible by Smart Nation.  The Singapore infocomm Technology Federation was founded in 1982 and is based in Singapore.",,,,
Arianespace,https://www.crunchbase.com/organization/arianespace,"Local Business, Satellite Communication, Service Industry","Singapore, Central Region, Singapore",Arianespace was founded in 1980 as the world’s first commercial satellite launch company.,"220,849",Closed,1980-01-01,year,,,,none,For Profit,http://www.arianespace.com/index/index.asp,"Arianespace was founded in 1980 as the world’s first commercial satellite launch company. Its shareholders include Airbus Safran Launchers, the French space agency CNES, and all European space companies, representing 10 European countries. As of January 1, 2015, the company has 329 employees, at corporate headquarters in Evry, at the Guiana Space Center (CSG) - launch site for Ariane 5, Soyuz and Vega - and at local offices in Washington DC, Singapore and Tokyo. Since its creation, Arianespace has signed contracts with 90 customers worldwide has carried out 221 Ariane launches, 36 Soyuz launches (10 at CSG and 26 at Baikonur via its subsidiary, Starsem) and the three first launches of Vega. More than half of the commercial satellites in service today were launched by Arianespace.",,,,
Kinergy Corporation,https://www.crunchbase.com/organization/kinergy-corporation,"Electrical Distribution, Industrial, Manufacturing","Singapore, Central Region, Singapore",Kinergy Corporation is a contract manufacturer for complex high-tech capital equipment.,"228,806",Active,1988-01-01,year,2024-02-05,day,,,For Profit,https://www.kinergy.com.sg,"Kinergy Corporation is a contract manufacturer of high-tech capital equipment, such as structures, automation, and integrated subsystems. They are a company that provides engineering and production knowledge to its customers, allowing them to achieve total competitiveness through value-added solutions. They have decades of experience, technical and design skills, manufacturing expertise, creative supply chain methods, and global product management.",M&A,,,
SSI Schaefer,https://www.crunchbase.com/organization/ssi-schaefer,"Industrial Automation, Logistics, Waste Management","Singapore, Central Region, Singapore","SSI SCHAEFER is one of the world's leading suppliers of high-quality storage systems for warehouses, plants and commercial offices.","246,603",Closed,1984-01-01,year,,,,none,For Profit,http://www.ssi-schaefer.in,"Since its inception in 1937, SSI SCHAEFER has been an owner-operated, German family company. With over 50 subsidiaries worldwide, SSI SCHAEFER is a strong and reliable partner. Whether in industry, trade, commerce or public organisations, their products are in use on all continents and fulfil your tasks efficiently and competently.  SSI SCHAEFER has set up its operations in India in the year 2008 now with the country’s head office located in Powai.  India is fast-growing to become one of the major powers in Asia, and many of SSI SCHAEFER corporate clients are already present. The company had been servicing Indian customers for the past 6 to 7 years, with a strong distributor setup under Horvert Inc. in Chennai and South West of India. Many successful projects had been planned and installed for major MNC customers in the automotive, logistics and FMCG industries, over different parts of India.",,,,
SPH Ventures,https://www.crunchbase.com/organization/sph-ventures,Venture Capital,"Singapore, Central Region, Singapore",SPH Ventures is a S$100 million venture capital fund set up by Singapore Press Holdings Limited.,"246,815",Active,1984-01-01,year,,,,,For Profit,https://www.sphventures.com.sg/,"SPH Ventures is a S$100 million venture capital fund set up by Singapore Press Holdings Limited, the leading media company in Southeast Asia.",,,,
Gain City,https://www.crunchbase.com/organization/gain-city,"Consumer Electronics, E-Commerce, Home Appliances, Retail","Singapore, Central Region, Singapore","Gain City is a retail firm that provides air conditioners, home appliances and electronics products.","247,569",Active,1981-01-01,year,,,,,For Profit,https://www.gaincity.com,,,,,
FCS Solutions,https://www.crunchbase.com/organization/fcs-computer-systems,"Hospitality, Software","Singapore, Central Region, Singapore","Hotel Operations, Powered By Technology","254,379",Active,1982-01-01,year,,,,,For Profit,https://www.fcshub.com/,"FCS Solutions is a leading global hospitality technology solutions provider with more than 40 years of experience, offering an extensive portfolio of integrated products used by over 2,000 hotels in 56 countries. Their latest product, FCS1, is the ultimate cloud-based solution for the modern hotelier, combining the best of FCS' hospitality solutions into one easy-to-use solution covering cleaning and service delivery, incidents and complaints, and facility maintenance. FCS1 enables hotels to create an operational management solution unique to their needs, and seamlessly integrates with their preferred PMS or third-party solution via open API - allowing hotels to optimize their daily workflow, stay on top of all tasks, and make data-driven decisions to utilize resources effectively. Major hotel chains across the world, as well as independent properties of different sizes, have approved and implemented FCS1 as their preferred solution, demonstrating the wide adoption and effectiveness of FCS1 in meeting the diverse needs of the hospitality industry. For more information, visit www.fcshub.com",,,,
Shipload Maritime Pte Limited,https://www.crunchbase.com/organization/shipload-maritime-pte-limited,"Information Technology, Logistics, Transportation","Singapore, Central Region, Singapore","Shipload Maritime provides ship to ship cargo transfer operations for crude, petroleum products, chemical and LPG tankers.","256,976",Active,1988-01-01,year,,,,,For Profit,http://www.shiploadmaritime.com,"A company with humble beginnings, Shipload Maritime Pte Ltd, previously Shipload Marine Services, embarked on its journey of operations on 18th September 1988. The company originated in Singapore and was founded by Captain Fredric Chia. After September 9th 2005, all business activities were consolidated under Shipload Maritime Pte Ltd to reflect the Company’s vision for growth in the Maritime sector. Shipload Maritime Pte Ltd (Shipload) is an internationally established maritime company specializing in Ship to Ship cargo transfer operations (STS Operations), with over twenty seven years of dedicated service in the maritime sector. Committed to providing exceptional, efficient and steadfast service, Shipload is an established and reputable icon that has built and secured strong and favorable ties with its customers over the years, generating a pool of satisfied clientele through our first class customer service and top-notch management. The Company is specialised in carrying out Ship to Ship Transfer cargo transfer operations (STS Operations) for Crude, Petroleum products, Chemical and LPG tankers as well a number of related services outside Singapore port limits since incorporation. Shipload Maritime Pte Ltd employs lightering masters with a great experience in oil tankers accompanied by their excellent track record in ship-handling, to conduct and execute their STS operations. This allows us to provide the professional and efficient services to our valuable customers.",,,,
Don Don Donki,https://www.crunchbase.com/organization/don-don-donki,"Consumer Goods, Retail, Sales","Singapore, Central Region, Singapore",Don Don Donki Singapore is a store site.,"257,231",Active,1980-01-01,year,,,,,For Profit,https://www.dondondonki.com/sg/,"Don Don Donki is a Japanese discount retail chain famously known as Donki, is expanding to Southeast Asia.Don Don Donki is a new Don Quijote concept store for Southeast Asia selling products only made in Japan or of Japanese concept.",,,,
Hi-P International,https://www.crunchbase.com/organization/hi-p-international,"Industrial Manufacturing, Manufacturing, Telecommunications","Singapore, Central Region, Singapore","Hi-P International manufactures and design precision tool and plastic mold for telecommunications, automotive and computing industries.","258,162",Active,1980-01-01,year,,,,,For Profit,https://www.hi-p.com/,,,,,
Medistar Services,https://www.crunchbase.com/organization/medistar-services,"Health Care, Hospital","Singapore, Central Region, Singapore",Medistar Services operates a GP clinic.,"261,512",Active,1982-01-01,year,,,,,For Profit,,"Medistar Services operates a GP clinic, The Ming Clinic, which operates at Camden Medical Centre.",,480000,SGD,349392
