Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Darco Water Technologies,https://www.crunchbase.com/organization/darco-water-technologies,"Manufacturing, Water Purification","Singapore, Central Region, Singapore","Darco Water Technologies designs, fabricates, assembles, and installs engineered water systems for industrial applications.","114,372",Active,1999-01-01,year,2014-04-11,day,,,For Profit,https://darcowater.com/,"Darco Water Technologies designs, fabricates, assembles, and installs engineered water systems for industrial applications. The group also services and maintains product water and waster water systems. Darco Water Technologies trades and supplies chemicals, electrical controls and related instruments used in water treatment systems. The group has operations in Asian countries including Singapore, Malaysia, the Mainland China, Taiwan, Philippines, and Indonesia and serves companies across diverse industries.",IPO,19600000,SGD,14399356
Heritas Capital,https://www.crunchbase.com/organization/heritas-capital-management,Financial Services,"Singapore, Central Region, Singapore",Heritas Capital operates as a private equity and venture capital investment firm.,"133,068",Active,1997-01-01,year,,,,,For Profit,https://www.heritascapital.com/,,,,,
Beyondsoft International (Singapore) Pte Ltd,https://www.crunchbase.com/organization/beijing-beyondsoft,"Consulting, Information Technology, Outsourcing, Software","Singapore, Central Region, Singapore",Singapore is Beyondsoft's global head office. It is a global IT company that uses emerging technologies to drive customer success.,"134,447",Active,1995-01-01,year,2012-01-13,day,,,For Profit,http://www.beyondsoft.com,"Singapore is Beyondsoft's global head office and its Americas head office is based in Bellevue, WA, USA. As a global IT company with approximately 30,000 employees, it leverages emerging technologies and a proven delivery method, enabling customers in every industry to take an agile and forward-thinking approach to business. For nearly three decades, Beyondsoft has provided a broad range of high-quality IT services, including cloud, big data and analytics, business process management, custom software solutions, test automation, digital enablement, and other software engineering and digital transformation services.   The 40+ global delivery centers enable Beyondsoft to offer high-quality and cost-effective services to its clients by adopting the right mix of onsite, near-site, and multi-tier offshore delivery centers. It also allows Beyondsoft to share and grow its offerings, knowledge, and process maturity. Beyondsoft is an ISO27001-certified company and the security systems at Beyondsoft meet the world's most strict standards. Beyondsoft customers include leading technology companies and top enterprises in the vertical industries such as Healthcare, High-Tech, Banking, Retail, Manufacturing, and many others.",IPO,3000000,USD,3000000
GameSpot,https://www.crunchbase.com/organization/gamespot,"News, Video Games","Singapore, Central Region, Singapore","GameSpot is an online portal that offers news, reviews, previews, forums, and other content on video games.","159,958",Active,1996-05-01,day,2022-10-03,day,,,For Profit,http://www.gamespot.com,"GameSpot is an online portal that offers news, reviews, previews, forums, and other content on video games. The portal covers PC, PS4, Xbox One, and Wii U. GameSpot was launched in May 1996 and is based in Singapore.",M&A,,,
JobStreet.com,https://www.crunchbase.com/organization/jobstreet-com,"Human Resources, Marketplace, Recruiting","Singapore, Central Region, Singapore","JobStreet.com, one of Asia’s leading online employment marketplaces.","161,653",Active,1997-01-01,year,2014-02-01,month,,,For Profit,http://www.jobstreet.com,"JobStreet.com, one of Asia’s leading online employment marketplaces. Helping facilitate the matching and communication of job opportunities between jobseekers and employers, in Malaysia, Philippines, Singapore, Indonesia and Vietnam.  Founded in Malaysia in 1997, JobStreet.com now has a team of 800 talented individuals, giving us a strong local presence in every country in which we operate. With their understanding and insights on each market, as well their passion for technology, they provide jobseekers the best opportunities and deliver exceptional value to employers.  In November 2014, JobStreet.com became part of the Australian Stock Exchange-listed SEEK Limited – the world’s largest online employment marketplace by market capitalisation. As part of the SEEK family, we leverage world-class products to match talented job seekers with reputable employers across the region.  JobStreet.com is committed to continuously improving the value they provide to jobseekers and employers. To deliver on this, they continue to evolve their product and service offerings to better facilitate the matching of jobseekers to employers.",M&A,,,
REC Group,https://www.crunchbase.com/organization/the-renewable-energy-corporation,"Energy, Manufacturing, Renewable Energy, Semiconductor, Solar","Singapore, Central Region, Singapore",REC Group is a solar power company that develops and manufactures solar energy solutions.,"165,589",Active,1996-01-01,year,2021-10-10,day,,,For Profit,https://www.recgroup.com/,"REC Group is positioned in the solar energy industry as a company with broad presence across the value chain. REC produces of silicon materials for photovoltaic (PV) applications and PV wafers, as well as a significant producer of cells and modules.",M&A,,USD,
Synpulse,https://www.crunchbase.com/organization/synpulse,Management Consulting,"Singapore, Central Region, Singapore","Synpulse is an established, globally active management consulting company.","171,827",Active,1996-01-01,year,,,,,For Profit,https://www.synpulse.com,"Synpulse is an established, globally active management consulting company and a valued partner to renowned international financial services companies. Since its formation in 1996, Synpulse has offered its clients excellent solutions, enabling them to generate high added value. They support their clients in the whole process from working out strategies and realizing them operationally through to technical implementation. Their clients deserve the best. Since the quality of consultancy is closely related to the level of education, they invest approximately 10% of their financial and human resources in comprehensive further education as part of their «AcademyProgra. True to the maxim «Life-Long Learning», the program supports their ambitious consultants on their path to senior consultant, manager, associate partner and partner at Synpulse. ",,,,
Motherswork,https://www.crunchbase.com/organization/motherswork,"Charity, E-Commerce, Retail","Singapore, Central Region, Singapore","Motherswork provides baby products, such as cots, strollers, kids' toys, beddings, maternity wear, diaper bags nursing.","181,991",Active,1998-01-01,year,,,,,For Profit,https://motherswork.com.sg/,"Motherswork is an O2O premium retailer created in 1998 to journey with women into motherhood and beyond from the time they are pregnant until their baby becomes toddlers and beyond. Motherswork is a creator of experience, curator of information, and A provider of convenience for parents as they journey through each milestone and moment with their babies.",,,,
Amaru,https://www.crunchbase.com/organization/amaru,"Advertising, Content, E-Commerce","Singapore, Central Region, Singapore","Amaru provides interactive entertainment-on-demand and e-commerce streaming over broadband channels, the internet, and 3G devices.","182,235",Closed,1999-01-01,year,2011-12-07,day,,none,For Profit,http://amaruinc.com,"The Company is in the business of broadband entertainment-on-demand, streaming via computers, television sets, PDAs (Personal Digital Assistant) and 3G hand phones; and the provision of broadband services. Its business includes channel and program sponsorship (advertising and branding); online subscriptions, channel/portal development (digital programming services);content aggregation and syndication, broadband consulting services, broadband hosting and streaming services and E-commerce.",IPO,683106,USD,683106
UTAC Group,https://www.crunchbase.com/organization/utac-group,"Electronics, Innovation Management, Manufacturing, Packaging Services, Semiconductor, Test and Measurement","Singapore, Central Region, Singapore",UTAC Group (UTAC Holdings and subsidiaries) is a leading independent provider of semiconductor assembly and testing services for a broad,"183,184",Active,1997-01-01,year,,,,,For Profit,http://utacgroup.com,"UTAC Group (""UTAC Holdings and subsidiaries"") is a leading independent provider of semiconductor assembly and testing services for a broad range of integrated circuits including mixed-signal, analog and memory. The Group offers a full range of package and test development, engineering and manufacturing services and solutions to a worldwide customer base, comprising leading integrated device manufacturers (IDMs), fabless companies and wafer foundries. UTAC Group operates manufacturing facilities in Singapore, Thailand, Taiwan and China in addition to its global sales network.",,,,
Singapore Power Group,https://www.crunchbase.com/organization/singapore-power-group,"Commercial, Energy, Energy Efficiency","Singapore, Central Region, Singapore","Singapore Power Group is an energy utility company in Asia Pacific, who operates in Singapore and Australia.","190,487",Active,1995-01-01,year,,,,,For Profit,https://www.spgroup.com.sg/,"SP Group is an energy utilities company in Asia Pacific. One of Singapore’s largest corporations, SP recorded revenues of S$4.0 billion and assets of S$16.7 billion in FY15/16. SP owns and operates electricity and gas transmission and distribution businesses in Singapore and Australia. It also owns and operates the world’s largest underground district cooling network in Singapore, and is setting up district cooling operations in China. More than 1.5 million industrial, commercial and residential customers in Singapore benefit from SP’s world-class transmission, distribution, and market support services. The SP networks in Singapore are among the most reliable and cost-effective worldwide. ",,,,
Napier Healthcare,https://www.crunchbase.com/organization/napier-healthcare,"Health Care, Software","Singapore, Central Region, Singapore",Healthcare investment and management.,"198,686",Active,1996-01-01,year,,,,,For Profit,http://www.napierhealthcare.com,"Napier Healthcare Solutions is an integrated healthcare IT solutions company with a commitment to excellence in healthcare management. Napier Healthcare is the winner of the Beacon Award 2011 for Best Industry Solution for Healthcare from IBM and the Frost & Sullivan Healthcare IT Application Company of the Year 2011. Consistently ranked one of the best providers and program managers of fully integrated healthcare information systems of global standards, Napier’s solutions span the entire gamut of healthcare service delivery from tertiary, secondary and primary care to rural and public health. Head quartered in Singapore, Napier Healthcare has presence in India, Africa, Middle East and USA.",,,,
Sengenics,https://www.crunchbase.com/organization/sengenics,"Biotechnology, Health Care, Therapeutics","Singapore, Central Region, Singapore",Functional Proteomics company focused on leveraging its KREX™ protein folding technology in the identification of novel biomarkers,"207,120",Active,1996-01-01,year,2020-10-14,day,,,For Profit,http://www.sengenics.com/,"Sengenics is a functional proteomics company that leverages its patented KREX™ technology for production of full-length, correctly folded and functional proteins. KREX™ was invented and patented by Professor Jonathan Blackburn whilst he was a member of the faculty at the University of Cambridge. Jonathan is the CSO of Sengenics. The key application of KREX™ is the discovery of autoantibody biomarkers for two core medical use cases. Firstly, stratification of patients undergoing treatment with autoimmune or cancer drugs into responders, non-responders and those that may exhibit severe immune-related adverse events. Secondly, identification of autoantibody biomarkers that may be used to diagnose cancer, autoimmune or neurodegenerative conditions years before conventional diagnostic tests.",M&A,,USD,
Doodle Labs,https://www.crunchbase.com/organization/doodle-labs,"Internet, Internet Radio, Wireless","Singapore, Central Region, Singapore",Doodle Labs focuses on creating the highest performance embedded wireless broadband transceivers and subsystems.,"207,381",Active,1999-01-01,year,,,,,For Profit,https://doodlelabs.com,,,,,
Info-Tech Systems Integrators,https://www.crunchbase.com/organization/info-tech-4550,"Cloud Data Services, Human Resources, Information Technology, SaaS, Software","Singapore, Central Region, Singapore",Info-Tech Systems Integrators is a software company that offers cloud-based HR and payroll software solutions.,"207,920",Active,1996-06-27,day,,,,,For Profit,https://info-tech.com.sg,"Info-Tech Systems Integrators is a software development company. They specialize in cloud-based HR and payroll software solutions. They provide HR software, a mobile attendance app, time attendance software, payroll software, leave management software, and project cost management software.",,,,
Accuron Technologies,https://www.crunchbase.com/organization/accuron-technologies,Industrial Engineering,"Singapore, Central Region, Singapore",Accuron Technologies is a global precision engineering and technology group headquartered in Singapore.,"208,022",Active,1995-01-01,year,,,,,For Profit,http://www.accuron.com/,"Accuron Technologies is a global precision engineering and technology group headquartered in Singapore. With our core competencies in precision manufacturing, material processing and systems design and integration, we serve the aerospace, electronics and medical industries. We aspire to be a leading player in niche segments of our industries.",,,,
Charles And Keith,https://www.crunchbase.com/organization/charles-and-keith,"Brand Marketing, Online Portals, Shopping","Singapore, Central Region, Singapore","Charles & Keith is an online shopping store that offers clothing, footwear, jewelry and other fashion accessories, located in Singapore.","209,732",Active,1996-01-01,day,,,,,For Profit,http://www.charleskeith.com/,,,,,
KEF,https://www.crunchbase.com/organization/kef,"Agriculture, Education, Health Care","Singapore, Central Region, Singapore","KEF Holdings Limited operates in infrastructure, healthcare, agriculture, education, investment, and metal businesses","210,774",Active,1997-01-01,year,,,,,For Profit,http://www.kefHoldings.com,,,,,
M1,https://www.crunchbase.com/organization/m1,Telecommunications,"Singapore, Central Region, Singapore",M1 is Singapore’s most vibrant and dynamic communications company,"212,366",Active,1997-01-01,year,2007-05-18,day,,,For Profit,https://www.m1.com.sg/,"M1 is Singapore’s most vibrant and dynamic communications company, providing mobile and fixed services to over 2 million customers. Established in 1997, M1 achieved many firsts, including the first operator to offer nationwide 4G service, as well as ultra high-speed fixed broadband, fixed voice and other services on the Next Generation Nationwide Broadband Network (NGNBN). With a continual focus on network quality, customer service, value and innovation, M1 links anyone and anything; anytime, anywhere.",IPO,,,
Mercantile,https://www.crunchbase.com/organization/mercantile-35a0,"Medical, Telecommunications","Singapore, Central Region, Singapore",Mercantile Pacific is changing cross-border device market by reinventing the future of the wireless world and device lifecycle management.,"213,303",Active,1997-01-01,year,,,,,For Profit,https://mercantilepacific.com/,,,,,
SP Telecommunications (SPTel),https://www.crunchbase.com/organization/sp-telecommunications-sptel,"Infrastructure, Telecommunications","Singapore, Central Region, Singapore","SP Telecommunications (SPTel) is a provider SP Telecom owns, builds and powers communications and infrastructure services in Singapore.","214,453",Active,1997-01-01,year,2017-01-18,day,,,For Profit,http://www.sptel.com/,"Network infrastructure provider SP Telecom owns, builds and powers communications and infrastructure services in Singapore. Part of the Singapore Power Group, we run one of the most extensive networks in Singapore and deliver unprecedented reach, availability and service to our customers and partners. We aim to improve the way people, places and things connect with each other by providing the network infrastructure, by building ecosystems, and by enabling technologies. As a first step, we are focused on telecommunications carriers, data centres, retail service providers and enterprises. We work with partners and customers enabling them to deploy Next Gen infrastructure. Combining the agility and flexibility of a start-up with the strength, reliability and integrity of the Singapore Power Group of companies, SP Telecom brings customer focus and innovative solutions to the market.",M&A,,,
Trainocate,https://www.crunchbase.com/organization/trainocate,"Education, Human Resources, Information Technology, Training","Singapore, Central Region, Singapore",Trainocate provides human resource development / IT training.,"227,695",Active,1995-12-06,day,,,,,For Profit,https://www.trainocate.com,,,,,
i-Admin,https://www.crunchbase.com/organization/i-admin,"Bookkeeping and Payroll, Human Resources, Outsourcing, SaaS, Software","Singapore, Central Region, Singapore","Payroll Outsourcing, End-to-End Managed Payroll, SaaS Payroll, Corporate Services","228,737",Active,1999-01-01,year,,,,,For Profit,https://www.i-admin.com,i-Admin is Asia’s leading regional provider of outsourced payroll and HR management solutions for multinational companies of all industries.  i-Admin’s proprietary technology platform offers payroll services to 15 countries in Asia and provides a singular web-based platform to deliver electronic payslips and other e-Services to its client’s employees.,,,,
Justlogin,https://www.crunchbase.com/organization/justlogin,"Human Resources, Information Technology, SaaS, Software","Singapore, Central Region, Singapore",Justlogin is the leading Software-as-a-Service (SaaS) Provider offering a suite of HR applications for the global business community.,"229,437",Active,1999-01-01,year,,,,,For Profit,http://www.justlogin.com,"JustLogin is the leading Software-as-a-Service (SaaS) Provider offering a suite of Human Resource (HR) applications for the global business community. Our applications enable companies to improve staff productivity and streamlining HR work processes. From processing payroll, managing leave & claim applications and tracking time and attendance, JustLogin's suite of applications will transform your company into an intelligent enterprise with total ease and affordability. JustLogin's customers come from a breadth of industries. Some established names include AT&T Asia Pacific, ShookLin & Bok, ERA Real Estate, CloudFX, The Boston Consulting Group, First Data, Prime Minister's Office (Singapore), American Chamber of Commerce, IKEA, BoardRoom Ltd, ActivPayroll, HR Boss, Zuji, Civil Service College(Singapore), Changi General Hospital (Singapore), Air France/KLM and many SMEs in the region.",,,,
Raptor,https://www.crunchbase.com/organization/raptor,"CRM, Hospitality, Point of Sale, Software","Midview City, Central Region, Singapore",Raptor develops hospitality Point of Sales and management systems.,"240,552",Active,1995-01-01,day,,,,,For Profit,http://raptorpos.com,"Raptor develops hospitality Point of Sales and management systems. The company owns the Intellectual Property Rights of Raptor POS System for hospitality sector which includes Point of Sales solution, PDA solution, inventory solution, membership, and CRM programs. The company’s products include Raptor Point of Sales, Raptor PDA, Raptor iOS, Raptor Android, Raptor Backoffice, Raptor kitchen display system, Raptor table reservation system, Raptor recipe inventory, Raptor CRM, Raptor table payment, and Raptor Business Intelligence. Raptor is headquartered in Midview City, Singapore. Its primary markets are in Singapore, Indonesia, Malaysia, Thailand, Philippines, Mauritius, Australia, and New Zealand.",,,,
SESAMi,https://www.crunchbase.com/organization/sesami,"B2B, E-Commerce, Electronics, Information Technology, Internet, Software","Singapore, Central Region, Singapore",SESAMi provides the tools and the platform where businesses of all sizes come together to manage their buying and selling processes online.,"243,034",Active,1999-01-01,year,,,,,For Profit,https://www.sesami.com/,"SESAMi (Singapore) Pte Ltd is Asia's leader in providing trusted solutions for transacting commerce over the Internet. As the foremost commerce service provider  and operator of the leading electronic hub (E-Hub) in Asia, we are a powerhouse best positioned to bring your business all the advantages and efficiencies of trading online.",,,,
Spring Singapore,https://www.crunchbase.com/organization/spring-singapore,"Apps, Finance","Singapore, Central Region, Singapore","Spring Singapore is a development agency that supports Singaporean enterprises with their financing, technology, and management.","243,591",Closed,1996-01-01,year,2017-09-05,day,,none,For Profit,http://www.spring.gov.sg,"SPRING Singapore is a government enterprise development agency responsible for helping Singapore enterprises grow. SPRING Singapore works with partners to help enterprises in financing, capability and management development, technology and innovation, and accessing new markets. As the national standards and accreditation body, SPRING develops and promotes an internationally-recognised standards and quality assurance infrastructure that builds trust in Singapore enterprises, products and services, thereby enabling their global competitiveness and facilitating global trade.",M&A,,,
Thakral One,https://www.crunchbase.com/organization/thakral-one,"Consulting, Information Services, Information Technology","Singapore, Central Region, Singapore","Thakral One is a technology consulting and services company focused on core business applications, banking solutions.","248,382",Active,1997-01-01,day,,,,,For Profit,http://www.thakralone.com,,,,,
New Wave Holdings Ltd.,https://www.crunchbase.com/organization/new-wave-holdings-ltd,Electronics,"Singapore, Central Region, Singapore",New Wave Holdings Ltd. operates as an electronic component supplier.,"258,225",Active,1999-01-01,year,2002-06-28,day,,,For Profit,http://www.newwave.com.sg,New Wave Holdings Ltd. operates as an electronic component supplier. New Wave Holdings Ltd. operates through two segments: Components distribution and Aluminium products distribution. ,M&A,,,
PropNex,https://www.crunchbase.com/organization/propnex,"Property Management, Real Estate, Rental Property","Singapore, Central Region, Singapore",PropNex is trusted for our knowledge in the property market and the company's unflagging commitment to excellence has garnered numerous,"264,773",Active,1999-01-01,year,,,,,For Profit,http://www.propnex.com/,"PropNex is the real estate website in Singapore. PropNex’s key business segments include real estate brokerage, training, property management and real estate consultancy.",,,,
PCS Security,https://www.crunchbase.com/organization/pcs-security,"Information Technology, Security","Bedok, East Region, Singapore","PCS Security provides secure, reliable and state-of-the-art security solutions.","275,449",Active,1998-01-01,day,,,,,For Profit,http://www.pcs-security.com/,,,,,
RP International,https://www.crunchbase.com/organization/rp-international,"Recruiting, Staffing Agency","Singapore, Central Region, Singapore",RP International is a recruitment company that provides leadership and highly skilled technology talent for companies around the globe.,"275,793",Active,1998-01-01,day,,,,,For Profit,http://www.rpint.com/,,,,,
NTUitive,https://www.crunchbase.com/organization/ntuitive,Education,"Singapore, Central Region, Singapore",The innovation and enterprise company of Nanyang Technological University Singapore (NTU Singapore),"276,376",Active,1995-04-12,day,,,,,For Profit,http://www.ntuitive.sg,"We are the innovation and enterprise company of Nanyang Technological University Singapore (NTU Singapore). We help protect, manage and commercialise the intellectual property (IP) from NTU, support and nurture startups and spinoffs from the university, and develop the university's innovation and enterprise eco-system.",,,,
"EC Innovations, Inc.",https://www.crunchbase.com/organization/ec-innovations-inc,"Education, Information Technology","Singapore, Central Region, Singapore",EC Innovations is a translation company providing language localization services.,"278,208",Active,1997-01-01,year,,,,,For Profit,http://ecinnovations.com,,,,,
Frasers Hospitality,https://www.crunchbase.com/organization/frasers-hospitality,Hotel,"Singapore, Central Region, Singapore","Frasers Hospitality is a global hospitality operator with Gold-Standard serviced, hotel residences and boutique lifestyle hotels.","282,791",Active,1998-01-01,year,,,,,For Profit,http://www.frasershospitality.com,"Frasers Hospitality, the hospitality arm of Frasers Centrepoint Limited, is a global hospitality operator with Gold-Standard serviced residences, hotel residences and boutique lifestyle hotels across Europe, Middle East, Africa, North Asia, Southeast Asia and Australia. ",,,,
TRT Solutions,https://www.crunchbase.com/organization/trt-solutions,"Hardware, Information Services, Information Technology","Singapore, Central Region, Singapore",TRT Solutions is an IT service provider company.,"286,792",Active,1997-01-01,year,,,,,For Profit,https://www.trt.com,,,,,
Maka Technologies Group,https://www.crunchbase.com/organization/maka-technologies-group,Product Research,"Singapore, Central Region, Singapore",Marbella KR8S is the SMARTEST Korean 2CH Full HD WIFI enabled Dashcam.,"292,397",Active,1998-01-01,year,,,,,For Profit,http://sg.makagps.com/about/,"Marbella KR8S is the SMARTEST Korean 2CH Full HD WIFI enabled Dashcam that is powerful and sleek - and the latest Korean 2CH Full HD WIFI Dashcam that is intelligent yet low power consumption. With it's ultra clear CMOS sensor with WDR (Wide Dynamic Range), it offers ultra clear video and users can view, download the files to their phone via WIFI.",,,,
InterTouch,https://www.crunchbase.com/organization/intertouch,"Cloud Data Services, Internet, Telecommunications","Singapore, Central Region, Singapore","InterTouch delivers a complete set of bespoke technology solutions in broadband, multimedia and mobility services with monitoring & support.","293,065",Active,1998-01-01,year,,,,,For Profit,https://www.intertouch.com/,,,,,
