Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
An Binh Commercial Joint Stock Bank (ABBANK),https://www.crunchbase.com/organization/an-binh-commercial-joint-stock-bank-abbank,"Banking, Finance, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam",ABBANK is a commercial bank that provides consumer and corporate banking services.,"47,879",Active,1993-01-01,year,,,,,For Profit,https://www.abbank.vn/,"An Binh Commercial Joint Stock Bank, a commercial bank, provides consumer and corporate banking services in Vietnam. The company offers consumer banking services, such as term and non-term savings, demand, and accumulated savings deposits; and unsecured consumption, home erection/renovation, secured consumption, business and production, car, home, listed and non-listed securities, overseas study, savings account book/account balance mortgage, and business and production supplementary loans. It provides corporate banking services, including commercial financing, import financing, pre-shipment export financing, SME financing, and co-financing loans; supplementary installment loans for business.",,150000000,USD,150000000
SON KIM LAND,https://www.crunchbase.com/organization/sonkim-land,"Broadcasting, Career Planning, Real Estate, Skill Assessment, Social Media, Training","Ho Chi Minh City, NA - Vietnam, Vietnam",SON KIM LAND is an investment and development company that develops people with empowerment culture as career-oriented individuals.,"48,939",Active,1993-01-01,year,,,,,For Profit,http://sonkimland.vn/,"SON KIM LAND is an investment and development company that develops people with empowerment culture as career-oriented individuals. The company creates an environment where people with integrity, leadership, and commitment work together as a team to achieve a vision. The company recruits capable employees, encourage, and support the continuous development of the skills and knowledge, and motivate to produce results. SON KIM LAND was founded on 1993 and is headquartered in Ho Chi Minh City, Vietnam.",Private Equity,204000000,USD,204000000
Minh Phu,https://www.crunchbase.com/organization/minh-phu,Food and Beverage,"Cà Mau, NA - Vietnam, Vietnam",Minh Phu operates as a shrimp producer and processing firm.,"64,715",Active,1992-01-01,year,2010-01-04,day,,,For Profit,https://minhphu.com/,Minh Phu operates as a shrimp producer and processing firm. Minh Phu operates two processing plants and shrimp farms that are spread across nearly 900 hectares.,IPO,150000000,USD,150000000
Dong Nai Plastic,https://www.crunchbase.com/organization/dong-nai-plastic-joint-stock-company,"Construction, Manufacturing, Plastics and Rubber Manufacturing","Ho Chi Minh City, NA - Vietnam, Vietnam",Dong Nai Plastic Joint Stock Company is a Vietnam-based manufacturer of plastic construction fixtures.,"65,398",Active,1976-01-01,year,,,,,For Profit,https://www.nhuadongnai.vn/,"Dong Nai Plastic Joint Stock Company is a Vietnam-based manufacturer of plastic construction fixtures. The Company manufactures and markets plastic products from unplasticized Polyvinyl Chloride (uPVC) and High Density Polyethylene (HDPE) for construction and packaging purposes. Its products include plastic pipes and pipe fittings, plastic bags and packaging films. It is also involved in the manufacture of matches and trading of equipment for water supply and drainage systems. In addition, the Company constructs pipeline systems and installs plumbing fixtures and electrical systems, as well as constructs other civil, industrial, irrigation and traffic structure projects. It has one subsidiary.",Private Equity,20000000,USD,20000000
TASCO JSC,https://www.crunchbase.com/organization/tasco,"Infrastructure, Real Estate Investment, Transportation","Hanoi, NA - Vietnam, Vietnam",Tasco Joint Stock Company (TASCO) is a Vietnam-based construction and engineering company.,"66,783",Active,1971-01-01,year,2008-04-11,day,,,For Profit,http://www.tasco.com.vn,"The goal of sustainable development is one of the thoughts throughout the development of Tasco. Leaders of Tasco Joint Stock Company always take ""quality"" to build ""trust"" for their own employees, customers, shareholders and partners. With 45 years of experience in the field of construction and investment in transport infrastructure, Tasco is the owner of BOT projects with toll booths to repay projects such as National Highway 10, National Highway 21, National Highway Highway 1 through Quang Binh, Highway 10 to Hai Phong, the project does not stop nationwide.",IPO,11000000,USD,11000000
Gia Lai Electricity,https://www.crunchbase.com/organization/gia-lai-electricity,"Electrical Distribution, Energy, Renewable Energy","Ho Chi Minh City, NA - Vietnam, Vietnam",Gia Lai Electricity specializes in producing and distributing electricity and solar energy.,"69,641",Active,1989-06-01,day,2019-09-15,day,,,For Profit,http://www.geccom.vn,Gia Lai Electricity specializes in the production and distribution of electricity and solar power. The company provides O&M solar power plant and electrical testing services.,IPO,138906704,USD,138906704
Indo Trans Logistics,https://www.crunchbase.com/organization/indo-trans-logistics,Logistics,"Ho Chi Minh City, NA - Vietnam, Vietnam","Indo Trans Logistics is positioned to be the premier regional solutions provider for Integrated Logistics, Aviation Services, Warehousing.","69,886",Active,1999-01-01,year,,,,,For Profit,https://itlvn.com/about-us.html,"ITL is positioned to be the premier regional solutions provider for Integrated Logistics, Aviation Services, Warehousing, Freight Management and Distribution.",Private Equity,58400000,USD,58400000
BIM Lands,https://www.crunchbase.com/organization/bim-lands,Real Estate,"Hanoi, NA - Vietnam, Vietnam","BIM Lands Real Estate Company, a member of BIM Group, is one of the top 10 largest real estate companies.","78,444",Active,1994-01-01,year,,,,,For Profit,https://bimland.com/,"BIM Lands Real Estate Company, a member of BIM Group, is one of the top 10 largest real estate companies.",,137500000,USD,137500000
CMC Global,https://www.crunchbase.com/organization/cmc-global,"Android, iOS, IT Management, Outsourcing, Software, Software Engineering","Hanoi, NA - Vietnam, Vietnam","IT outsourcing, System Integration, Software Development & Maintenance, Business Process Outsourcing ...","80,300",Active,1993-01-01,year,2020-01-27,day,,,For Profit,http://cmcglobal.com.vn,"Founded from 25 years of ICT experience and over 10 years of Outsourcing field of CMC Corp, CMC Global's mission is to provide competent software engineers, ICT solutions and services for the overseas markets. At present, CMC Global is employing more than 300 staff together with a member company in Japan. With the aim of bringing CMC’s high – tech products and services internationally, CMC Global is making efforts to set up the first foundations with the ambitions: having at least 1000 employees working overseas by 2020, revenue from software products and services to the foreign markets will surpass the domestic; more products and services meet the world – class standards. In the future, CMC Global plans to open more subsidiaries in some Asian countries such as Singapore, Malaysia...",M&A,120000,USD,120000
BINH DUONG Water Environment,https://www.crunchbase.com/organization/binh-duong-water-environment,"Water, Water Purification, Water Transportation","Hai Duong, NA - Vietnam, Vietnam","BINH DUONG Water Environment is a water supply company that provides services such as exploitation, treatment, and supply of clean water.","84,669",Active,1975-01-01,year,,,,,For Profit,http://www.biwase.com.vn,"BINH DUONG Water Environment is a water supply company that provides services such as exploitation, treatment, and supply of clean water.",,46000000,USD,46000000
An Cuong,https://www.crunchbase.com/organization/an-cuong,"Interior Design, Manufacturing, Wood Processing","Ho Chi Minh City, NA - Vietnam, Vietnam",An Cuong is a decorative materials manufacturer,"100,112",Active,1994-01-01,year,,,,,For Profit,http://ancuong.com/,"Wood Corporation, is an offer materials furnishing and décor leading materials in Vietnam since 1994. We are a manufacturer and a distributor for well-known brand series leading from the US, Germany, Italy, Spain and Australia on décor panels, decorative plates and other types of industrial wood is widely used in interior decoration of houses, apartment buildings, schools, hospitals , supermarkets, office furniture, ceiling, wall toilets, doors, flooring ...",,30000000,USD,30000000
Mekong Petrochemical,https://www.crunchbase.com/organization/mekong-petrochemical,"Fuel, Oil and Gas","Vinh Long, NA - Vietnam, Vietnam",Mekong Petrochemical is a lubricants producer.,"103,114",Active,1996-02-01,day,,,,,For Profit,https://mekongpetro.com/,"Mekong Petrochemical Joint Stock Company has central factory for manufacturing at An Thanh industrial cluster, Ben Luc district, Long An province with acreage of 38.084 m2 in total including many united areas of raw material storing tanks, packaging workshops, and blending workshops of lubricant oil, grease, brake fluid and other products using for maintaining vehicles, machines, equipments.",,42100000,USD,42100000
Nafoods Group,https://www.crunchbase.com/organization/nafoods-group,"Agriculture, Food and Beverage","Vinh, NA - Vietnam, Vietnam",Nafoods Group develops green and sustainable agricultural value chains.,"113,491",Active,1995-01-01,year,2015-01-01,day,,,For Profit,https://nafoods.com/,"Nafoods Group is a fruit and vegetable grower and processor in Vietnam, specializing in fresh fruits, fruit juice, puree, concentrate, IQF, and dried fruits. They are fruit juice concentrate suppliers. Its objective is to provide natural and healthy agricultural products to consumers globally while also improving the lives of all people, particularly farmers.",IPO,5000000,USD,5000000
MISA,https://www.crunchbase.com/organization/misa-4587,"Accounting, Software","Hanoi, NA - Vietnam, Vietnam",MISA is a company specializing in accounting software.,"119,850",Active,1994-01-01,year,,,,,For Profit,https://www.misa.vn,"MISA's mission is to develop information technology platforms, software and services to change the economy and help customers perform their work in a new, more productive and efficient way to promote delivery. development of the country and countries in the world.With innovative efforts in science, technology and innovation in governance, MISA aspires to become the company with the most popular platforms, software and services in the country.",Private Equity,,USD,
PQC Hospitality Group,https://www.crunchbase.com/organization/pqc-hospitality-group,Hospitality,"Ho Chi Minh City, NA - Vietnam, Vietnam",PQC Hospitality Group is the pioneer in F&B industry and Hospitality industry in Vietnam.,"130,935",Active,1998-01-01,year,,,,,For Profit,http://pqchospitality.com/,PQC Hospitality Group is the pioneer in F&B industry and Hospitality industry in Vietnam.,,25000000,USD,25000000
Ben Thanh Jewelry,https://www.crunchbase.com/organization/ben-thanh-jewelry,"Jewelry, Retail Technology","Ho Chi Minh City, NA - Vietnam, Vietnam",Ben Thanh Jewelry is one of the oldest companies in gold & gem stone retail in Vietnam.,"161,708",Closed,1987-01-01,year,,,,none,For Profit,http://www.btj.com.vn/en,"Founded in 1987, BTJ – a member of Ben Thanh Group – is one of the oldest companies in gold & gem stone retail in Vietnam. Seeing the huge potential in jewelry market in Vietnam, especially in design & customer experience, in 2016 the company recruited a group of professional managers from big jewelry markets and multinational companies to join BTJ’s management team to develop a new chain of fine jewelry retail. With the investment from MEF III, BTJ is building on its existing BTJ retail brand to launch a new chain of fine jewelry retail in Vietnam named PRECITA. With the launch of PRECITA brand, BTJ is looking forward to redefine industry standards of value to customers and product integrity. PRECITA focuses on beautiful designs imported from big jewelry markets & latest Western trends, together with exclusive local designs for local customer needs. PRECITA advantages come from the professional leadership team; the highly experienced international experts with many years in big jewelry markets; and long standing relationships with state-of-art international suppliers. The CEO of PRECITA is Ms. Shipra Jain with 16 years of jewelry retail & e-commerce experience.",,6930000,USD,6930000
FPT Corporation,https://www.crunchbase.com/organization/fpt-corporation,"Information and Communications Technology (ICT), Information Technology, Telecommunications","Hanoi, NA - Vietnam, Vietnam",FPT Corporation is an information technology service company focusing on the provision of ICT-related services.,"187,283",Active,1988-09-13,day,,,,,For Profit,https://fpt.com.vn/en/,FPT Corporation is an information technology service company focusing on the provision of ICT-related services. FPT will pioneer in providing comprehensive digital transformation services for organizations and businesses at a global scale.,,36500000,USD,36500000
Dragon Capital Group,https://www.crunchbase.com/organization/dragon-capital-group,"Asset Management, Impact Investing","Ho Chi Minh City, NA - Vietnam, Vietnam",Dragon Capital Group An integrated group focused on Vietnam.,"193,377",Active,1994-01-01,year,,,,,For Profit,https://www.dragoncapital.com,"Founded in 1994 with US$16m and eight staff we are now Vietnam’s longest established independent asset manager with US$ 3bn (as of 30 June 2019 – unaudited) in listed equity, clean-tech, fixed income and real estate for international pension and sovereign wealth funds and endowments.",,,,
VIB - Vietnam International Bank,https://www.crunchbase.com/organization/vib-bfdc,"Banking, Finance, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam",Commercial Bank,"196,366",Active,1996-01-01,year,2020-11-10,day,,,For Profit,https://vib.com.vn,"Vietnam International Commercial Joint Stock Bank, abbreviated as Vietnam International Bank (VIB), was among the leading joint stock banks in Vietnam. For more than 24 years, VIB has achieved significant development and prominent milestones. Established on 18th September 1996, VIB started its operation with initial charter capital of VND50 billion and 23 staffs.  Until 31/12/2020, the charter reached over VND11,000 billion, while its shareholder’s equity reached VND17,972 billion and total assets were VND244 trillion. Currently, VIB has more than 9,400 employees serving nearly 3 million customers at 165 branches and transaction offices in 27 key provinces/ cities across the country.",IPO,,,
Vietcombank,https://www.crunchbase.com/organization/vietcombank,"Banking, Finance, Financial Services, FinTech, Foreign Exchange Trading","Hanoi, NA - Vietnam, Vietnam",Vietcombank is a foreign trade bank that provides a wide range of financial services in international trade.,"207,818",Active,1962-01-01,year,,,,,For Profit,http://vietcombank.com.vn/,"Vietcombank is a foreign trade bank that provides a wide range of financial services in international trade. It offers traditional services such as capital trading and mobilization, credit, project financing, and more as well as modern banking services such as forex trading and derivatives, card services, e-banking, and many others. Vietcombank has developed an auto-bank system with over 2,100 ATMs and more than 49,500 POSs nationwide. Its operations are supported by a network of more than 1,800 correspondent banks in 155 countries and territories. Vietcombank currently has almost 14,000 employees; more than 400 branches; and transaction offices, representative offices, and affiliates in Vietnam and abroad, including its head office in Hanoi, 1 operation center, 1 training center, 89 branches, over 350 transaction offices all over the country, 2 subsidiaries in Vietnam, 2 subsidiaries and 1 representative office in other countries, and 6 joint ventures. Founded in 1963, Vietcombank is headquartered in Hanoi, Vietnam.",,,,
CT Group,https://www.crunchbase.com/organization/ct-group-f564,"Construction, Consulting, Property Development, Real Estate","Ho Chi Minh City, NA - Vietnam, Vietnam","CT Group is a real estate company that provides property development, building maintenance, construction, and financial investment services.","212,373",Active,1992-01-01,year,,,,,For Profit,https://www.ctgroupvietnam.com/,,,,,
Vinamilk,https://www.crunchbase.com/organization/vinamilk-2,Food Processing,"Ho Chi Minh City, NA - Vietnam, Vietnam",Vinamilk is a nutrition corporation providing dairy products.,"214,573",Active,1976-01-01,year,,,,,For Profit,https://www.vinamilk.com.vn/,"Vinamilk is a nutrition corporation providing dairy products. Its products range from core dairy products such as liquid and powdered milk to value-added dairy products such as condensed milk, drinking and spoon yogurt, ice cream, cheese, and healthy beverages. The food and beverage corporation was founded in 1976 and headquartered in Ho Chi Minh City.",,,,
Sony Electronics Vietnam,https://www.crunchbase.com/organization/sony-electronics-vietnam,"Consumer Electronics, Electronics, Manufacturing","Ho Chi Minh City, NA - Vietnam, Vietnam","Sony Electronics Vietnam is a manufacturer of electronic goods such as television, camera, mobile phones and sound systems.","215,373",Active,1994-01-01,year,,,,,For Profit,https://www.sony.com.vn/,,,,,
Saigon – Hanoi Commercial Joint Stock Bank,https://www.crunchbase.com/organization/saigon-hanoi-commercial-joint-stock-bank,"Banking, Finance, Financial Services","Hanoi, NA - Vietnam, Vietnam",Saigon Hanoi Commercial Joint Stock Bank engaged in commercial banking business.,"217,609",Active,1993-01-01,year,2009-04-20,day,,,For Profit,http://www.shb.com.vn,"Saigon Hanoi Commercial Joint Stock Bank is a financial institution. They offer insurance, banking, payment account, electronic banking, and internet banking services. Their products include domestic debit cards, credit cards, home loans, car loans, and loans for production and business.",IPO,,,
Song Hong Garment,https://www.crunchbase.com/organization/song-hong-garment,"Consumer Goods, Manufacturing, Textiles","Nam Dinh, NA - Vietnam, Vietnam",Song Hong Garment engages in the manufacture and trade of garments and bedding products.,"218,324",Active,1988-01-01,year,2018-11-28,day,,,For Profit,http://www.songhong.vn,"Song Hong Garment is a garment and bedding manufacturer. It is constantly searching for strategic development orientations to match the trend of fashion textile and apparel supply. Their products include mattress, bedding set, and gut pillow.",IPO,,,
Dong Hai Joint Stock Company of Ben Tre,https://www.crunchbase.com/organization/dong-hai-joint-stock-company-of-ben-tre,"Consumer Goods, Manufacturing, Packaging Services, Paper Manufacturing","Ben Tre, NA - Vietnam, Vietnam",Dong Hai is a packaging firm that deals with the production and supply of paper packaging products.,"224,508",Active,1994-01-01,year,2009-06-18,day,,,For Profit,http://www.dohacobentre.com.vn,Dong Hai is a joint-stock company specializing in the manufacturing and trading of industrial paper products and carton packaging. It also produces and trades carton paper and carton packaging.,IPO,,,
Asia Commercial Bank,https://www.crunchbase.com/organization/asia-commercial-bank,"Banking, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam","Asia Commercial Bank is a retail bank that offers internet banking, an open API sandbox, and a cloud-based security infrastructure.","235,185",Active,1993-05-19,day,,,,,For Profit,http://acb.com.vn,"Asia Commercial Bank is a joint-stock commercial bank in Vietnam, operating 350 branches and employing over 10,000 people.",Private Equity,,USD,
TMA Solutions,https://www.crunchbase.com/organization/tma-solutions,"DevOps, Information Technology, IT Management, Outsourcing, Software, Telecommunications, Web Design, Web Development","Ho Chi Minh City, NA - Vietnam, Vietnam",A leading software outsourcing company in Vietnam,"238,905",Active,1997-01-01,year,,,,,For Profit,https://www.tmasolutions.com/,"TMA Solutions | IoT, Mobile, Migration, DevOps, Big Data, Education, Healthcare, Life Sciences, Financial Services, Networking, Microsoft | Consulting Partner | Standard TMA Solutions is a leading software company in Vietnam with 4,000 engineers and 25 years of experience in providing quality software services for leading companies in 30 countries. With a large engineering team and a wide range of skills, we are the long-term and strategic software partner for most of our clients. TMA provides end-to-end solutions, from ideas to design, implementation, testing, deployment, maintenance and supporting that help our clients focus on core businesses and leave the IT burden to our engineering team.  TMA quality processes are based on Agile/SCRUM, CMMI Level 5, TL 9000 and ISO 27001.  Go to https://www.tmasolutions.com/ or https://www.tmasolutions.eu/ for more information. For any assistance, please reach out to BDU (bdu@tma.com.vn)",,,,
Nam A Bank,https://www.crunchbase.com/organization/nam-a-bank,"Banking, Financial Services, Lending, Professional Services","Ho Chi Minh City, NA - Vietnam, Vietnam",Nam A Bank is a joint-stock bank that provides banking and financial services.,"250,137",Active,1992-10-21,day,,,,,For Profit,https://namabank.com.vn,,,,,
Phu Nhuan Jewelry,https://www.crunchbase.com/organization/phu-nhuan-jewelry-joint-stock-company,"Jewelry, Manufacturing, Retail","Ho Chi Minh City, NA - Vietnam, Vietnam","Phu Nhuan Jewelry Joint Stock Company, is engaged in manufacturing, retailing, trading, importing, and exporting gold, silver, jewelry.","251,658",Active,1988-01-01,year,,,,,For Profit,http://www.pnj.com.vn/,"Phu Nhuan Jewelry produces, retails, trades in, imports, and exports gold, silver, jewelry, gemstones, fashion products, and arts and crafts products. The company offers its products under the CAO Fine Jewellery, PNJ Gold Jewellery, PNJ Silver, and Jemma brands.",,13680000,USD,13680000
Galaxy Media & Entertainment,https://www.crunchbase.com/organization/galaxy-media-entertainment,"Digital Entertainment, Media and Entertainment, Music","Hanoi, NA - Vietnam, Vietnam",Galaxy Media & Entertainment is the integrated media and entertainment companies in Vietnam.,"257,512",Active,1994-01-01,year,,,,,For Profit,https://www.galaxy.com.vn/,Galaxy Media & Entertainment is the integrated media and entertainment companies in Vietnam,,,,
Home Credit Vietnam,https://www.crunchbase.com/organization/home-credit-vietnam,"Finance, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam",Home Credit Vietnam Finance Limited Company.,"261,252",Active,1997-01-01,year,,,,,For Profit,https://www.homecredit.vn/hi,"Home Credit Group is currently leading the consumer finance market with total assets of € 14.7 billion. Home Credit is now available in 11 countries such as Russia, Belarus, Czech Republic, Slovakia, Kazakhstan, China, Vietnam, India .... . Currently, more than 120,000 employees are serving 70 million customers globally. Home Credit Vietnam has been operating since 2009, being one of the leading companies in installment consumer loans with outstanding advantages: fast, convenient and friendly. Home Credit currently has a head office in Ho Chi Minh City, a branch in Hanoi and 10 representative offices in major provinces / cities nationwide. In Vietnam market, Home Credit is currently one of the leading companies in the field of installment consumer loans. After 8 years of operation, the company has built a network of 7,000 service introduction points in 63 provinces / cities. With over 10,000 employees across the country, Home Credit has been serving 6.76 million customers with 03 main products: Motorcycle installment loans; Installment loans for electrical appliances, electronics and loans for cash installments. At the same time, in order to create the most favorable conditions for payment of customers, Home Credit has connected more than 3,000 Payoo payment points, 4,000 payment points MoMo, linked to the post office system of Vietnam Post Office, Viettel store system and banks nationwide. Home Credit constantly develops and diversifies products to meet customers' expectations such as low-interest or 0%-interest loans, flexible terms, and low monthly payments. In addition to the optimal products, Home Credit customers also enjoy the best services with the dedicated support of professional staff, simple records, quick loan approval.",,,,
Viet Capital Bank,https://www.crunchbase.com/organization/viet-capital-bank,"Banking, Finance, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam","Viet Capital Bank is a commercial bank that provides financial services like loans, deposits & accounts, and banking services.","267,026",Active,1992-01-01,year,,,,,For Profit,https://vietcapitalbank.com.vn/,,,,,
Saigon Postel Corp (SPT),https://www.crunchbase.com/organization/saigon-postel-corp-spt,Telecommunications,"Ho Chi Minh City, NA - Vietnam, Vietnam",Saigon Postel Corp (SPT) is a Telecommunications company.,"269,938",Active,1995-01-01,year,,,,,For Profit,https://www.spt.vn/,"SPT provides services in the fields of post, telecommunications and IT- Landline phones, Internet phones, long distance VoIP phones Number and system 1800/1900 Postal delivery, delivery of goods and documents, domestic and international Broadband Internet (ADSL, FTTx) Virtual private network service (IP-VPN) Domestic and international Leased line service",,,,
