Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
ILA Vietnam,https://www.crunchbase.com/organization/ila-vietnam,"Consulting, Education","Ho Chi Minh City, NA - Vietnam, Vietnam",ILA Vietnam is a leading premium English Learning Teaching (ELT) service provider in Vietnam.,"193,114",Active,2000-01-01,year,,,,,For Profit,http://ila.edu.vn/,"ILA Vietnam is a leading premium English Learning Teaching (ELT) service provider in Vietnam. The company offers overseas study consultancy, teacher training services and corporate English training. An early pioneer in the premium English Language Teaching (ELT) industry, ILA has a well-established reputation and a history that goes more than 20 years back. Today, ILA has over 22,000 ELT enrollments across Vietnam, and in addition offers overseas study consultancy, teacher training services and corporate English training.  ILA strives to be at the forefront in delivering high quality and up-to-date programs to its students across Vietnam. ",Private Equity,,USD,
AIG Asia Ingredients,https://www.crunchbase.com/organization/asia-chemical-corporation,"Chemical, Food and Beverage, Medical","Ho Chi Minh City, NA - Vietnam, Vietnam",AIG Asia Ingredients is a supplier and manufacturer of food ingredients and packaged food products in Vietnam.,"207,366",Active,2001-01-01,year,,,,,For Profit,https://www.asiagroup-vn.com/,"AIG Asia Ingredients Corporation (hereinafter, “AIG”), a supplier and manufacturer of food ingredients and packaged food products in Vietnam.",Private Equity,3820000,USD,3820000
Vietnamworks.com,https://www.crunchbase.com/organization/vietnamworks-com,Recruiting,"Ho Chi Minh City, NA - Vietnam, Vietnam",Vietnamworks.com operates as a recruitment website that offers online employment and recruitment services in Vietnam.,"208,555",Active,2002-01-01,year,,,,,For Profit,http://www.vietnamworks.com/,"Vietnamworks.com operates as a recruitment website that offers online employment and recruitment services in Vietnam. The website helps job seekers search for career advancement by providing access to various companies and resources. It also enables employers to post job resumes and vacancy advertisements in Vietnamese and English. Having more than 80,000 visitors per day, Vietnamworks.com operates as a subsidiary of Navigos Group, Ltd. It was launched in 2002.",,,,
NextTech Group of Technopreneurs,https://www.crunchbase.com/organization/nexttech-group-of-technopreneurs,E-Commerce,"Hanoi, NA - Vietnam, Vietnam",NextTech Group of Technopreneurs is a Group of Companies pioneering into the emerging Digitised Commerce industry across South East Asia,"224,588",Active,2001-01-01,year,,,,,For Profit,http://nexttech.asia/,,,,,
Maison Joint Stock Company,https://www.crunchbase.com/organization/maison-joint-stock-company,"Fashion, Lifestyle, Retail","Ho Chi Minh City, NA - Vietnam, Vietnam",Maison JSC is one of the leading fashion retailers in Vietnam.,"250,103",Active,2002-01-01,year,,,,,For Profit,http://www.maisonjsc.com/en/,"Launched in 2002 by a brilliant fashion-addict couple, Maison Joint Stock Company (Maison) quickly became one of the largest  fashion distributors in Vietnam. Maison has a strong history of introducing the most high-end and luxurious International fashion brands to Vietnam. Following the success of our very first store, Maison is now the home to more than 21 worldwide recognized brands  with more to come in 2016. We are committed to bringing new and hot trends to town for our loyal fashion lovers to drown in an endless sense of style. Maison both spreads the luxurious-wearing culture as well as delivers a value driven, customer focused and responsible fashion base in our continued effort to make Vietnam a trendier place for all fashionistas.",,5000000,USD,5000000
Japan Vietnam Medical Instrument,https://www.crunchbase.com/organization/japan-vietnam-medical-instrument,"Health Care, Health Diagnostics, Medical, Medical Device","Hanoi, NA - Vietnam, Vietnam","Japan Vietnam Medical Instrument makes medical equipment such as diagnostic imaging products like computer tomography, MRI & x-ray systems.","254,030",Active,2001-01-01,year,2011-01-06,day,,,For Profit,http://www.ytevietnhat.com.vn,"Japan Vietnam Medical Instrument makes medical equipment such as diagnostic imaging products like computer tomography, MRI & x-ray systems. It operates mobile medical clinics and manufactures, installs, and leases out health equipment.",IPO,,,
HSV Group,https://www.crunchbase.com/organization/hsv-group,"Cosmetics, Marketing, Retail","Ho Chi Minh City, NA - Vietnam, Vietnam",HSV Group is the retail distributor for international cosmetics and fashion.,"273,930",Active,2004-01-01,year,,,,,For Profit,https://hsvgroup.talentnetwork.vn/,"HSV Group is a supplier of cosmetics and fashion. They offer products that are available for shopping online. They provide products for birthdays, the mid-autumn festival, sickness, filial piety, maternity, and annual travel.",Private Equity,,USD,
Dirox,https://www.crunchbase.com/organization/dirox,"Consulting, Information Technology, Internet, Mobile Apps, Software, Virtual Reality, Web Apps, Web Design, Web Development","Ho Chi Minh City, NA - Vietnam, Vietnam","Dirox provides clients with remote access to skilled developers, designers, testers and project managers on a full-time or temporary basis.","277,583",Active,2003-01-01,year,,,,,For Profit,https://www.dirox.net/,"Dirox provides clients with remote access to skilled developers, designers, testers, and project managers on a full-time or temporary basis.  Dirox's services include mobile application, web platform, IT security, and maintenance support. Dirox is an active member of the French Tech Vietnam HUB.",,,,
Un-available,https://www.crunchbase.com/organization/un-available,"Fashion, Manufacturing, Textiles","Ho Chi Minh City, NA - Vietnam, Vietnam",Un-available is a garment manufacturer supplying streetwear and fashion brands.,"278,368",Active,2004-01-01,year,,,,,For Profit,https://www.un-available.net,"unavailable is a clothing producer that supplies global streetwear and trendy brands. They believe in sustaining the standards set in their manufacturing techniques, services, sustainability, innovation, collaboration, and social justice. They aim to constantly educate ourselves and raise awareness about sustainability in the hopes of motivating those who want to make a difference. They provide development, procurement, sewing, printing, treatment, warehousing, and quality control.",,,,
HOA SEN GROUP,https://www.crunchbase.com/organization/hoa-sen-group,"Building Material, Construction, Consumer Goods, Manufacturing, Precious Metals","Hai Duong, NA - Vietnam, Vietnam",Hoa Sen Group is a manufacturer and trader of steel and plastic construction materials.,"299,911",Active,2001-08-08,day,2008-12-05,day,,,For Profit,http://www.hoasengroup.vn,"Hoa Sen Group is an exporter of steel sheets. They provide products that include galvanized steel sheet, aluminum zinc alloy coated steel sheet, pre-painted galvanized steel sheet, and pre-painted aluminum zinc alloy coated steel sheet.",IPO,,,
Rochdale Spears Company,https://www.crunchbase.com/organization/rochdale-spears,"B2B, Furniture, Manufacturing, Wood Processing","Ho Chi Minh City, NA - Vietnam, Vietnam","Rochdale Spears Company is a B2B company that designs, develop, manufactures, and supplies a wide range of luxury furniture worldwide.","302,069",Active,2003-01-01,year,,,,,For Profit,https://www.rochdalespears.com/,,,,,
DIGI-TEXX Vietnam,https://www.crunchbase.com/organization/digi-texx-vietnam,Outsourcing,"Ho Chi Minh City, NA - Vietnam, Vietnam",DIGI-TEXX is a Global Digital & BPO Services Provider,"302,632",Active,2002-04-28,day,,,,,For Profit,https://digi-texx.com/,"DIGI-TEXX is a 100% German-invested company specializing in Business Process Outsourcing and Digital Services. For more than 20 years, we have successfully positioned ourselves as a trusted service provider for various industries. Healthcare, Banking, Finance, Insurance, and E-commerce are critical industries we are focusing on. We aim to simplify your processes, improve service levels, and save costs. AI, Deep Learning, Big Data Analytics, and Natural Language Processing technologies are adopted to ease our client's digital transformation journey. We are proud to bring faster, more accurate, and scalable digital transformation solutions made in Vietnam to global businesses with our state-of-the-art Digital Technologies and 1200+ experienced experts.",,,,
FLC Group,https://www.crunchbase.com/organization/flc-group,"Business Development, Financial Services, Real Estate","Hanoi, NA - Vietnam, Vietnam","FLC Group is a vietnamese enterprise which has international stature,operating in the business areas of finance,real estate and commerce.","309,190",Active,2001-01-01,day,,,,,For Profit,https://www.flc.vn/,,,,,
Flix,https://www.crunchbase.com/organization/flix-bb41,"Advertising, Digital Marketing, Photography, Printing, Professional Services, Web Development","Hanoi, NA - Vietnam, Vietnam","Flix is a marketing firm that offers advertising, photography, web development, media planning, digital marketing, and printing services.","313,549",Active,2002-01-01,year,,,,,For Profit,https://flix.com.vn/,,,,,
Vicostone,https://www.crunchbase.com/organization/vicostone,"Building Material, Home Decor, Manufacturing","Hanoi, NA - Vietnam, Vietnam","Vicostone is a manufacturer of quartz stones that offers a wide range of colors, shades, and grains in quartz stones.","318,000",Active,2002-12-01,month,2007-12-17,day,,,For Profit,https://vicostone.com/en,Vicostone is a manufacturer of construction fixtures and materials. They provide compound tiles for construction and interior design purposes. They provide products that include tiles made from quartz resin and marble cement.,IPO,,,
AVENUE,https://www.crunchbase.com/organization/avenue-6aba,"Apps, Consulting, Information Technology, Internet, Professional Services, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",Digital transformations delivered through strategically selected state-of-the-art software solutions and competent professional services,"324,288",Active,2003-10-01,day,,,,,For Profit,https://www.avenue-net.com,"Avenue JSC. was established in 2003 to support its clients with the implementation of enterprise software to improve their industrial efficiency, safety and reliability. These digital transformations are achieved through strategically selected state-of-the-art software solutions and competent professional services AVENUE offers unrivaled implementation and support to large-scale operations all over South-East Asia. We specialize in the fields of Oil & Gas, Power, Ports, Airport, Food & Beverages and Manufacturing. Our products have been strategically diversified into ‘on-demand’ for industry needs. This includes Automation and Industrial IOT (SCADA/IIOT) Master Data Management and Standardization (MDM) Asset Performance Management (APM/EAM/RBI/RCM) Electronic Content Management (ECM/EDMS) Inventory & Procurement Optimization (P2P/SCM) Business Analytics and Artificial Intelligence (AI/BI/ML) Our group of international managers and local engineers are fully certified and qualified to industry standards to deliver high-quality projects within budget and on time. We combine a local presence with World-Class standards to deliver tailored reliable asset management solutions to the needs of each industry. On top of our internally developed range of products, we act as a gateway and value-added reseller for many large software houses in the world, such as IBM, Oracle, Honeywell, Aveva, Microsoft, Google and many more.",,,,
Vega Corporation,https://www.crunchbase.com/organization/vega-corporation-61b5,"Information Technology, Media and Entertainment, Music, Publishing","Hanoi, NA - Vietnam, Vietnam","Vega Corporation specializes in game production, publishing, video, music, and online and mobile service technology solutions.","330,604",Active,2003-01-01,year,,,,,For Profit,https://vega.com.vn,,,,,
SAITEX,https://www.crunchbase.com/organization/saitex,"Fashion, Manufacturing","Biên Hòa, NA - Vietnam, Vietnam","SAITEX is a privately owner manufacturing operation specialized in premium denim and over-dyed products, with a capacity of garments.","335,705",Active,2001-01-01,year,,,,,For Profit,https://www.sai-tex.com/,"SAITEX is a privately owner manufacturing operation specialized in premium denim and over-dyed products, with a capacity of over 6 million garments per year. The group is a leader in sustainable manufacturing practices. Our main facilities are in Vietnam where over 4,300 personnel are employed and shortly new facilities will be opened in the USA and Europe. Premium products are shipped globally for leading fashion houses, additional development personnel are based in the USA, Europe and South America. SAITEX is seeing significant growth, over 100% in the last 24 months.",Private Equity,,USD,
Van Phu - Invest Investment JSC,https://www.crunchbase.com/organization/van-phu-invest-investment-jsc,"AgTech, Construction, Property Management, Real Estate","Hanoi, NA - Vietnam, Vietnam","Van Phu - Invest Investment is engaged in real estate development, operation management and high-tech agriculture services.","342,888",Active,2003-01-01,year,,,,,For Profit,https://vanphu.vn/,"Van Phu – Invest Investment Joint Stock Company (VPI) was established in 2003 with 17 employees. After initially operating in the field of construction and installation, by 2006 VPI had a landmark change when entering the field of real estate investment and business. Up to now, VPI owns 18 member companies, along with dozens of urban real estate projects across the country.",,,,
Eurowindow,https://www.crunchbase.com/organization/eurowindow,"Building Material, Furniture, Manufacturing, Wholesale","Hanoi, NA - Vietnam, Vietnam","Eurowindow manufactures and supplies a wide range of doors, patterned glasses, rolling doors, furniture, and window accessories.","345,798",Active,2002-01-01,year,,,,,For Profit,https://eurowindow.biz/,"Được thành lập ngày 29 tháng 8 năm 2002, đến nay Công ty cổ phần Eurowindow đã khẳng định vị thế nhà cung cấp tổng thể về cửa hàng đầu Việt Nam với các dòng sản phẩm đa dạng như cửa nhựa uPVC, cửa nhôm và hệ vách nhôm kính lớn, cửa gỗ, cửa gỗ chống cháy, sàn gỗ, cửa nhôm gỗ, cửa cuốn, cửa tự động, các sản phẩm kính và đồ gỗ nội thất...",,,,
Webtretho,https://www.crunchbase.com/organization/webtretho,"Communities, E-Commerce, Fashion, Internet, News, Retail","Hanoi, NA - Vietnam, Vietnam",Webtretho is an online community that provides information and knowledge for mature women.,"354,331",Active,2002-09-03,day,2022-04-28,day,,,For Profit,http://www.webtretho.com/,"Webtretho is an online community that provides information and knowledge for mature women. The community offers valuable information about entertainment, beauty, motherhood, fashion, real-life experiences, and more.",M&A,,,
"AIA (Vietnam) Life Insurance Co., Ltd",https://www.crunchbase.com/organization/aia-vietnam-life-insurance-co-ltd,"Finance, Health Insurance, Insurance, Life Insurance","Ho Chi Minh City, NA - Vietnam, Vietnam",AIA Vietnam is a life insurance company.,"354,903",Active,2000-01-01,year,,,,,For Profit,https://www.aia.com.vn,"AIA Group provides services to frequently asked questions about aia life insurance, interest rate and unit price of funds, list of the host guarantee system, information, information about temporary insurance benefits, electronic transactions, online payment, customer service store traditional and modern, online insurance benefits settlement, insurance benefits services, introducing myaia, insurance paying channel, customer care program, adjustment insurance contract information, paying benefits of insurance contract us, instructions on procedures for the settlement of insurance benefits.",,,,
Nutifood,https://www.crunchbase.com/organization/nutifood,"Food and Beverage, Health Care, Nutrition","Ho Chi Minh City, NA - Vietnam, Vietnam",Nutifood offers nutrition and health care suppliments.,"355,217",Active,2003-01-01,year,,,,,For Profit,https://nutifood.com.vn/,,,,,
Kimmy Farm Vietnam,https://www.crunchbase.com/organization/kimmy-farm-vietnam,,"Ho Chi Minh City, NA - Vietnam, Vietnam","Vietnam brand specialize in producing exporting agricultural products: cashew nuts, BSF, frozen seafood, shrimp, prawns, catfish","364,892",Active,2002-01-11,day,,,,,For Profit,https://kimmyfarm.com/en,"Kimmy Farm is a Vietnam brand specialize in producing exporting agricultural products: cashew nuts, BSF, frozen seafood, shrimp, prawns, catfish. Our Company is specializing in the production, export of agricultural products: cashew nuts, BSF, frozen seafood, shrimp, prawns, catfish... from Vietnam. We are a supply partner for several customers from EU, Russia, USA, Australia, UAE, India, Singapore, Japan, and many others. Besides, we also have a team of staff with many years of experience working in large processing factories in Vietnam. Contact us if you need a premium source of Vietnam goods.",,,,
SvTech,https://www.crunchbase.com/organization/svtech,"Data Integration, Information Technology, Telecommunications","Ho Chi Minh City, NA - Vietnam, Vietnam",Svtech is a system integrator and service provider in Vietnam.,"366,865",Active,2001-03-08,day,,,,,For Profit,https://svtech.com.vn/en/,"SVTECH was established in March 2001 as a distributor of Sun Microsystems. After 15 years of operation and continuous growth, SVTECH has now been acknowledged as one of the three leading System Integration companies with large scale and complex projects at both national and regional level.  With the philosophy of “your success is their ”, they have been putting the utmost efforts to provide customers IT products and solutions with optimal technologies and top-notch quality service, deserving many of their customers’ trust over years.",,,,
FV Hospital,https://www.crunchbase.com/organization/fv-hospital,"Health Care, Medical, Nutrition","Ho Chi Minh City, NA - Vietnam, Vietnam",FV Hospital is a tertiary care provider.,"374,997",Active,2003-01-01,year,,,,,For Profit,https://fvhospital.com,"FV Hospital operates an outpatient clinic. Its special division of oncology named hope cancer center, obstetric and gynecology, pediatric, ophthalmology, gastroenterology and hepatology, and radiology department.",Private Equity,,USD,
SHOEfabrik,https://www.crunchbase.com/organization/shoefabrik,"Fashion, Manufacturing, Product Design, Product Management, Shoes","Ho Chi Minh City, NA - Vietnam, Vietnam","SHOEfabrik is a manufacturing company that produces a variety of sports, sneakers, boots, lifestyle footwear, and shoes.","376,379",Active,2003-01-01,year,,,,,For Profit,https://www.shoefabrik.com/,,,,,
VABIOTECH,https://www.crunchbase.com/organization/vabiotech,"Biotechnology, Health Care, Medical Device","Hanoi, NA - Vietnam, Vietnam",VABIOTECH is a state-owned enterprise under the Ministry of Health - Vietnam.,"381,292",Active,2000-01-01,year,,,,,For Profit,http://www.vabiotech.com.vn/,"No. 1 Vaccine and Biological One Member Limited Company (VABIOTECH) is a state-owned enterprise under the Ministry of Health - Vietnam established in 2000, formerly known as No. 1 Vaccine and Biological Products Company. under the National Institute of Hygiene and Epidemiology (NIHE). VABIOTECH is one of the leading companies in the field of research, production and sales of vaccines and biologicals for humans in Vietnam with production facilities meeting WHO-GMP, GSP and GDP standards; ISO 9001 - 2015 quality management system See more",,,,
Mylan Group,https://www.crunchbase.com/organization/mylan-group,"Chemical, Industrial, Wholesale","Trà Vinh, NA - Vietnam, Vietnam",Mylan Group is a chemical company that supplies formulated inks and digital inkjet printing systems.,"385,923",Active,2004-01-01,year,,,,,For Profit,https://mylangroup.com,,,,,
BEE Logistics,https://www.crunchbase.com/organization/bee-logistics,"Consulting, Freight Service, Logistics, Transportation, Warehousing","Ho Chi Minh City, NA - Vietnam, Vietnam","BEE Logistics is a transportation company that provides sea and air freight, inland trucking, warehousing, and railway transport services.","386,498",Active,2004-01-01,year,,,,,For Profit,http://www.beelogistics.com/,,,,,
CEO Group,https://www.crunchbase.com/organization/ceo-group-3272,Real Estate,"Hanoi, NA - Vietnam, Vietnam","CEO Group is into real estate, resort real estate, construction, tourism and hotel management, and human resource development.","388,381",Active,2001-10-26,day,2014-09-29,day,,,For Profit,http://ceogroup.com.vn,"CEO Group has been persistent in its goal to deliver material and spiritual values to society. With its solid financial capacity and valuable support, it is into real estate, resort real estate, construction, tourism and hotel management, and human resource development.",IPO,,,
Annam Group,https://www.crunchbase.com/organization/annam-group,"Cosmetics, Food and Beverage, Retail, Wholesale","Ho Chi Minh City, NA - Vietnam, Vietnam","Annam Group is a food services company that specializes in food products, wine, beverages, and cosmetics.","393,939",Active,2000-01-01,year,,,,,For Profit,http://annam-group.com/,,,,,
MK Smart,https://www.crunchbase.com/organization/mk-smart-2,"Electronics, Manufacturing, Telecommunications","Ho Chi Minh City, NA - Vietnam, Vietnam","MK Smart, which is the only local card manufacturer in Vietnam.","404,870",Active,2003-01-24,day,,,,,For Profit,http://mksmart.com.vn/,"MK Smart was established in January 24th 2003. MK Smart is a member of MK Group. With the aim of providing card solutions to life safety and civilization, MK Smart is the only company in Vietnam capable of producing EMV smart card and telecommunication SIM card, certified by the most prestigious international card organizations and proudly to be the trusted partner of more than 1,000 customers in domestic and international in different fields. MK Smart owns two factory of card and business form manufacturing park located in Quang Minh industrial zone, Me Linh, Hanoi and Ho Chi Minh City Hi-tech Zone, with a total investment of 300 billion dongs. MK Smart is a pioneer manufacturer of plastic card industry in Vietnam, typically smart card in finance sector; Telecom SIM card; Membership card; Gift Cards; Loyalty card; ID card; Scratch cards; Business form,… 2010 marked the turning point in the history of MK Smart when MK Smart was rewarded 3 international certificates of leading international producer of security and smart cards, including SAS, Visa,MasterCard and JCB. In particular, the SAS Certificate of GSMA is the highest security certificate for SIM card manufacturers of telecommunications and chip card. In 2013, MK Smart is also pleased to announce successfully earned SAS certificate in consecutive four years.",,4000000,USD,4000000
TOSY Robotics,https://www.crunchbase.com/organization/tosy-robotics,"Robotics, Toys","Hanoi, NA - Vietnam, Vietnam",TOSY Robotics is a young company from Vietnam that designs the coolest robots and high-tech toys.,"414,507",Active,2002-01-01,year,,,,,For Profit,http://www.tosy.com/,TOSY is a company that designs and manufactures unique robots since 2002.,,,,
Archetype Group,https://www.crunchbase.com/organization/archetype-group,"Architecture, Civil Engineering, Construction, Infrastructure","Ho Chi Minh City, NA - Vietnam, Vietnam","Archetype Group offers architecture, master planning, building, infrastructure, process engineering, and industrial construction solutions.","430,134",Active,2002-01-01,year,,,,,For Profit,https://www.archetype-group.com,,,,,
