Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Dropee,https://www.crunchbase.com/organization/dropee-com,"B2B, E-Commerce, Marketplace, Procurement, Retail Technology, SaaS, Small and Medium Businesses","Kuala Lumpur, Kuala Lumpur, Malaysia",Dropee is a SaaS-enabled marketplace that connects local independent retailers with brands via an ordering app.,"22,750",Active,2017-01-01,month,,,,,For Profit,https://www.dropee.com,"Dropee is a SaaS-enabled marketplace that connects local independent retailers with brands in South East Asia via an ordering app. The marketplace's unique value proposition makes it easier for businesses both big and small to manage their procurement and supply chain ecosystem. It allows businesses to get connected in order to buy and sell in bulk and the enterprise solution allows businesses to streamline their operational processes to work more efficiently and effectively. Dropeee’s platform connects suppliers with small-to-medium enterprise (SME) business owners in real-time to streamline the product fulfillment process and facilitate bulk purchases through a suite of enterprise solutions. The supply-chain in Malaysia and across Southeast Asia lacks meaningful real-time connectivity between suppliers and retailers. The modern, digital approach to the wholesale industry allows retailers to discover, purchase, and manage inventories for their store all on a single marketplace platform.",Early Stage Venture,8873020,USD,8873020
Lapasar.com,https://www.crunchbase.com/organization/lapasar-com,"Consulting, E-Commerce, Information Technology, Internet, Software","Sungai Buloh, Selangor, Malaysia","Lapasar.com is a supply chain solution focusing on e-Procurement, logistics, warehousing, and payments.","27,638",Active,2016-08-13,day,,,,,For Profit,https://lapasar.com,"Lapasar.com is a B2B marketplace, giving corporate buyers access to suppliers across Malaysia - via the marketplace & via RFQ tools. To adhere to and strengthen corporate governance, the marketplace comes with integrated procurement tools in the backend.",Seed,2511208,USD,2511208
Jibble Group,https://www.crunchbase.com/organization/jibble,"SaaS, Software","Kuala Lumpur, Kuala Lumpur, Malaysia","Jibble is a SaaS start-up that owns Jibble, workforce management and payroll software for Malaysian SMEs.","28,822",Active,2016-09-01,day,,,,,For Profit,http://www.jibblegroup.com,"Jibble is a SaaS start-up that owns Jibble, workforce management and payroll software for Malaysian SMEs. Jibble Group assists businesses in eliminating administrative tasks so that they can focus on what really matters.",,3800000,USD,3800000
HealthMetrics,https://www.crunchbase.com/organization/healthmetrics,"Cloud Data Services, Enterprise Software, Health Care, Hospital, Information Technology, Software","Petaling Jaya, Selangor, Malaysia",HealthMetrics is a cloud-based employee medical benefit solution for corporates via healthcare partners.,"30,918",Active,2015-12-01,month,,,,,For Profit,https://healthmetrics.com,"HealthMetrics, a cloud-based enterprise HR solution, manages the entire organization's health benefits via 3000+ healthcare partners throughout Malaysia. By connecting corporates directly to healthcare partners, organizations are able to obtain insights into employee health and drive targeted health promotion campaigns within the organization. With HealthMetrics, HR teams are better equipped to be strategic leaders in employee health rather than an administrator. HealthMetrics is simplifying and managing the complexities of employee healthcare plans with their extensive healthcare providers and employee productivity analytics. Their primary objective is to provide a hassle-free and cost-effective solution for businesses to provide hugely important employee medical benefits. The company's complete health solution also provides the flexibility to HR to implement other benefits such as dental or vision care within seconds.  HealthMetrics was founded in 2015 and is headquartered in Subang Jaya, Selangor, Malaysia.",Early Stage Venture,6550000,USD,6550000
MoneyMatch,https://www.crunchbase.com/organization/moneymatch-b5c0,"Financial Services, FinTech","Kuala Lumpur, Kuala Lumpur, Malaysia","MoneyMatch is a FinTech startup enabling cross-border international payments and remittances which are cheaper, faster and more convenient!","32,843",Active,2015-01-01,day,,,,,For Profit,https://www.moneymatch.co/,"MoneyMatch is a FinTech startup enabling cross-border international payments and remittances which are cheaper, faster and more convenient than traditional banks. Starting off in Malaysia, MoneyMatch has since expanded out to Australia as well with plans for further expansion in Southeast Asia. Since just the past 1.5 years, MoneyMatch has already transacted over MYR 260 million sending money out from Malaysia to over 70 countries worldwide helping under-served SMEs (small and medium enterprises) save hundreds of thousands in margins",Early Stage Venture,5112500,USD,5112500
Vilor Angel Fund,https://www.crunchbase.com/organization/vilor-berhad,"Angel Investment, Business Development, Consulting, Incubators, Venture Capital","Penang, Pulau Pinang, Malaysia",Incubation & Investment,"33,161",Active,2015-11-24,day,,,,,For Profit,https://www.vilor.com,"Incubation, Investment, Business Consultant",Seed,11000000,MYR,2627154
Digital Nasional Berhad,https://www.crunchbase.com/organization/digital-nasional-berhad,Telecommunications,"Kuala Lumpur, Kuala Lumpur, Malaysia",Digital Nasional Berhad is a 5G network operator.,"33,693",Active,2017-01-01,year,,,,,For Profit,https://www.digital-nasional.com.my/,Digital Nasional Berhad is a 5G network operator.,,1327680000,MYR,296081841
Aonic (Formerly Poladrone),https://www.crunchbase.com/organization/aonicgroup,"AgTech, Drones","Selangor, Selangor, Malaysia",Building a future-proof ecosystem of solutions that propels traditional industries forward.,"34,427",Active,2017-01-01,day,,,,,For Profit,https://www.aonic.com/,"Founded by a team of engineers, Aonic (Formerly Poladrone) is an all-in-one drone solutions provider for enterprises that are looking to modernise and streamline their operations workflow. A staple in the commercial drone industry, Poladrone is rapidly expanding beyond the skies and later rebranded into what we are today – Aonic, demonstrating our commitment to our clients to provide them with a holistic ecosystem beyond our core drone capabilities.",Seed,4290000,USD,4290000
WORQ,https://www.crunchbase.com/organization/worq,"Coworking, Events, Information Technology","Kuala Lumpur, Kuala Lumpur, Malaysia","WORQ is an award-winning, community-centric and flexible workspace provider founded in 2017, in Kuala Lumpur","35,077",Active,2016-04-01,month,,,,,For Profit,https://worq.space/,"WORQ is an award-winning, community-centric, and flexible workspace provider founded in 2017, in Kuala Lumpur. Up to date, we have achieved x20 times growth across physical and digital space, benefiting 10,000 working individuals through flexible workspace solutions and community-building activities.  We believe that the workplace should be flexible and agile so that businesses and individuals achieve greater results by working together. Be it a customisable solution or a flexible workspace, we help you to stay relevant and sustainable in your real estate portfolio. Whether you are a gig worker, startup, small-medium enterprise or large multinational corporation; tap into our workspace advisory for customised workplace strategies to best suit your business needs and goals. WORQ’s investors include Cradle Fund, an agency under the Malaysian Ministry of Finance; Philip Capital, an integrated Asian financial house with a global presence; SMG, an investment holding company co-founded by the founding partner of Jungle Ventures; 500 Startups through its subsidiary 500 Durians LLC and a few other private investors. We are proud to be the recipient of 7 awards; 1. Winner of Most Accommodating Coworking Space - Malaysia 2022 (South East Asia Business Awards) 2. Winner of Best Community Builder 2021 (TechNode Global ORIGIN Innovation Awards), 3. Coworker Member's Choice Awards 2019 (Kuala Lumpur),  4. Coworker Member's Choice Awards 2019 (Shah Alam),  5. Coworker Member's Choice Awards 2018  6. Outstanding Incubator/Coworking Space 2018 (MVCA),  7. Best Coworking Space 2017 (Malaysia Rice Bowl Startup Awards).   Without your valued support, we could never have achieved it on our own. Special mention: Our hard work as a community and business ecosystem builder is recognised by King Charles III, the former Prince of Wales, as he visited WORQ to meet the business community during his Commonwealth tour in 2017.",Early Stage Venture,5676378,USD,5676378
Revenue Monster,https://www.crunchbase.com/organization/revenue-monster,"Finance, Mobile Payments, Payments","Kuala Lumpur, Kuala Lumpur, Malaysia",Revenue Monster offers dynamic solutions and products to help fast-track business digitalization.,"39,511",Active,2017-01-01,year,,,,,For Profit,https://revenuemonster.my/,Revenue Monster offers dynamic solutions and products to help fast-track business digitalization. The company empowers businesses with a fully digital ecosystem that provides a full suite of services critical to business digitalization. Revenue Monster was founded in 2017.,Private Equity,30000000,MYR,6552364
KFit,https://www.crunchbase.com/organization/kfit,"Apps, Fitness, Wellness","Kuala Lumpur, Kuala Lumpur, Malaysia",KFit provides access into the best fitness studios.,"42,907",Active,2015-01-01,year,,,,,For Profit,https://www.kfit.com,"KFit gets you into the best fitness studios, classes and gyms in your city. Get access to unlimited group fitness classes and activities with just one monthly membership. Transform your workouts.Never get bored. Discover new ways to move. Take as many classes per month as you’d like. Try a different studio everyday. It’s time to work out the way you want to.",Early Stage Venture,15250000,USD,15250000
Instapay Technologies,https://www.crunchbase.com/organization/instapay-technologies-sdn-bhd,"Accounting, Banking, Financial Services, Mobile Apps","Kuala Lumpur, Kuala Lumpur, Malaysia","Instapay, an e-wallet plus pre-paid Mastercard, is specially designed to enhance payroll management of businesses.","46,221",Active,2017-01-01,year,,,,,For Profit,https://www.instapaytech.com,Instapay is the only e-wallet in Malaysia to offer a corporate portal. It enables you to self-manage the salary payment process with greater visibility. It serves to streamline payroll processing within organizations while promoting finances.,Early Stage Venture,21500000,MYR,4670867
Kind Kones,https://www.crunchbase.com/organization/kind-kones,"Consumer, Food and Beverage","Kuala Lumpur, Kuala Lumpur, Malaysia",Kind Kones is an all-natural vegan ice cream brand.,"48,784",Active,2017-01-01,year,,,,,For Profit,http://kindkones.com/,"Kind Kones is an all-natural vegan ice cream brand. The ice creams are vegan and free from dairy, egg, refined sugar, and other artificial additives with mostly gluten-free options.",Early Stage Venture,2500000,SGD,1864196
TROOPERS,https://www.crunchbase.com/organization/troopers-malaysia,"Apps, Human Resources, Project Management, Recruiting","Kuala Lumpur, Kuala Lumpur, Malaysia",TROOPERS is a mobile platform developer that creates end-to-end digital HR solutions.,"49,035",Active,2017-01-01,year,2023-03-29,day,,,For Profit,https://www.troopers.com.my,"TROOPERS is a mobile platform developer that creates end-to-end digital HR solutions. Its digital mobile platform automates gig matching and allows workers to work where and when they want, while employers have access to a large talent pool for all types of part-time, one-time gigs, giving clients access to a safe and quality pool of recruiters and job seekers.",M&A,1112232,USD,1112232
SalesCandy,https://www.crunchbase.com/organization/sales-candy-international,"Apps, Computer, Lead Management, Real Time, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",SalesCandy® LMS is a real-time lead management system that instantly routes and automatically reroutes leads to the right salesperson.,"49,085",Active,2017-01-01,day,2023-03-01,day,,,For Profit,https://www.salescandy.com/,SalesCandy® LMS is a real-time lead management system that instantly routes leads to the salesperson’s phone via our mobile app.  Unattended leads will be automatically rerouted to the next available salesperson after 25 seconds.  Our mobile app tracks sales activities performed by the salesperson and managers can view the action logs via our manager portal.  Our lightweight system can be implemented within 14 days even for sales teams up to 250 people.  We guarantee a 15% improvement in sales conversion rate within 60 days from implementation.,M&A,1558710,USD,1558710
Speedhome,https://www.crunchbase.com/organization/speedhome,"Mobile Apps, Rental, Rental Property","Selangor, Selangor, Malaysia",Speedhome is a free to use mobile property classified app that allows you to deal direct with property owners.,"50,581",Active,2015-03-20,day,,,,,For Profit,https://speedhome.com/,"Established in 2015, Speedhome (formerly Speedrent) is a free No Deposit, No Commission automated platform connecting landlords directly to quality tenants providing rental protection and house-purchasing services. Their mobile app has exceeded 575,000+ downloads on Play Store and App Store. They have a database of more than 128,000 property listings and 700,000+ tenancy enquiries. Homebuyers’ financial burdens are also eased with a No Commission policy with the purchase of a property. SPEEDHOME aims to simplify the rental process, making it transparent and secure for both landlords and tenants. They combine mobile technology and automation to bring together a pool of high-quality tenants, transparency and interactivity for all users to make more informed decisions during the rental search experience. Landlords are free to advertise and manage their properties and contact potential tenants anytime, anywhere. Partnered with Allianz General Insurance, SPEEDHOME is the first rental platform that provides insurance and rental protection of up to RM42k, covering more than standard security deposits.",Early Stage Venture,7000000,MYR,1670445
Newswav,https://www.crunchbase.com/organization/newswav,"Big Data, Internet, Mobile Apps, News","Kuala Lumpur, Kuala Lumpur, Malaysia",Newswav is a content aggregator app.,"55,752",Active,2017-01-01,year,,,,,For Profit,https://newswav.com/,"Newswav is the most simple and user-friendly Malaysian news reader. Everything you need to know about what’s happening in Malaysia is here! Content from major publishers + niche blogs from Malaysia and around the world Read The Edge, Malay Mail, The Sun Daily, Oriental Daily etc, all free! Only see content in the language you want Very comfortable for your eyes Current affairs, Food, Luck & Fortune, Politics, Business, Tech, Sports, Lifestyle, Wellness, Home & Living, Design etc. Don’t wait lah. Download and start reading for free today!",Early Stage Venture,6000000,MYR,1434206
Unclezam Holding Berhad,https://www.crunchbase.com/organization/unclezam-holding-berhad,"Alternative Protein, Food and Beverage, Hotel, Meat and Poultry, Pharmaceutical, Retail, Wholesale","Kuala Lumpur, Kuala Lumpur, Malaysia",The Unclezam Holding Berhad is a Investment Holding Company that focusing on Halal-Syariah product and services,"59,265",Active,2017-01-01,year,,,,,For Profit,https://unclezam.com,"The Unclezam Holding Berhad is an investment holding that focuses mainly on halal companies that involve in Food & Beverages, Syariah-based Hotel, Pharmaceutical, and Halal Meat Production in Mongolia. Our company gives full concerns on producing wholesomeness and high-quality products hence, Halal signifies a very important part as we serve with rigorous controlling and checking throughout the supply chain. We are a Pre-IPO company designed to be a Halal Unicorn company by 2022 to 2023 for implementing Merger & Acquisition of quality Food & Beverages companies throughout Asia. We believe that cold chain management is valuable for our company to reach the next level towards achieving the highest value to our customers, thus, to rewards our shareholders and stakeholders.  Our main halal factory, UZ Food Berhad is located in Selangor, Malaysia. Our business activities and products including the production of frozen food, wholesale, halal meat, event catering and, supplier of airline food and catering to the top airlines namely Qatar Airways and Malaysia’s very own Malaysia Airlines (MAS). We have more than 20-years’ experience in producing high-quality ice cream and ready-to-eat products. We also run Research & Development activities, our current project including producing new products from the Jackfruits imported directly from our very own Jackfruit Farm (Ladang Nangka) located in Johor. Our target is also to implement the Plant-based Meat formula using our jackfruit, which is currently in the process of R&D. Some of the productions that are now marketed is Nangka O’ Bites, a jackfruit-based nugget.  Zamburger (M) Sdn Bhd, one of our subsidiaries has acquired frozen food and wholesale supplies retail, AhMart Sdn. Bhd. We currently have seven marts, with six all across Johor, one in Serdang, and many more coming soon. Zamburger’s headquarters is currently located in Desa Cemerlang, Johor Bahru.  Zamburger, too, has been supplying frozen burger products to many burger sellers all across Johor and our recent Zamburger Kelantan located in Kota Bharu.  Recently, Unclezam Holding has acquired a Rice-producing company, Inayu Global Sdn Bhd in which we produced our very own rice products under the brand Unclezam Rice. Inayu Global’s warehouse is currently located in Shah Alam producing high-quality rice products daily and we actively distribute thousands of rice packages to hundreds of our official distributors. Some of our main distributors including Mydin, Jaya Grocer and St. Rosyam and we are aiming for bigger distributer company to supply our products in the very near future.  We are also focusing on our Halal slaughterhouse called Unclezam Halal Hub LLC in Mongolia. Unclezam is taking this opportunity to expand its business prior to the lack of halal meat production in Mongolia. Our slaughterhouses will be located in Erdeson and Tosesongel while the meat processing hub will be located in Ulaan Baatar.  Unclezam has successfully been audited and certified by the following food safety bodies, which are Hazard Analysis and Critical Control Point (HACCP) and Good Manufacturing Practices (GMP) with 200 halal certificates recognized by Top famous halal-certified body; JAKIM.",Seed,5029837,USD,5029837
AVANA,https://www.crunchbase.com/organization/avana,"E-Commerce, E-Commerce Platforms","Petaling Jaya, Selangor, Malaysia",AVANA empowers micro enterprises via social commerce,"59,706",Active,2016-06-01,day,,,,,For Profit,http://avana.asia/,"AVANA is a Facebook and mobile commerce application that simplifies the selling and buying process online. It makes stock management, tracking, and reporting a breeze. It also removes friction of buying from the online sellers",Seed,1498274,USD,1498274
BioGenes Technologies,https://www.crunchbase.com/organization/biogenes-technologies,"Biotechnology, Health Care, Health Diagnostics","Kajang, Negeri Sembilan, Malaysia",BioGenes is developing a point-of-care genetic testing connected kit and testing services for major diseases screening,"62,457",Active,2015-01-01,year,,,,,For Profit,http://www.biogenestech.com,Biogenes is a medical device startup utilizing our patented aptamer technologies to build diagnostic devices for infectious diseases. Biogenes new method allows for high volume production of diagnostic kits at a low costs. Biogenes personalizes your testing allowing individuals to have better control of their health.,Early Stage Venture,7071235,USD,7071235
Tourplus,https://www.crunchbase.com/organization/tourplus-app,"Apps, Customer Service, E-Commerce, Information Technology, Mobile Apps, Tourism","Kuala Lumpur, Kuala Lumpur, Malaysia",Tourplus is an online travel marketplace that connects travelers with thousands of local guides in Southeast Asia.,"63,717",Active,2015-01-06,day,,,,,For Profit,https://www.tourplus.my/,"Tourplus helps travelers connect directly to a local guide by booking through our website and mobile app and allow local guides to earn using mobile app to ease on managing tour. Our products include unique day tours, airport transfers, customised tours, and ticketing for attraction points.",Seed,1400000,USD,1400000
Simplify,https://www.crunchbase.com/organization/simplify,"Internet, Mobile, Telecommunications","Kuala Lumpur, Kuala Lumpur, Malaysia",Simplify is the world's leading Internet sharing platform. We turn your home broadband or personal hotspot into a paid WiFi service.,"63,785",Active,2016-02-29,day,,,,,For Profit,http://simplify.network,"Simplify, one of the World’s 50 Most Innovative Companies, creates a marketplace for users to buy and sell excess Internet bandwidth from their monthly home broadband and mobile plans. The company extends sharing economy to the broadband space, enabling everyone to be a little Internet Service Provider. The service dynamically creates an encrypted hotspot password so that any buyers can seamlessly piggyback on another person's internet access on the fly. Headquartered in Malaysia, Simplify idea was validated and refined at Massachusetts Institute of Technology (MIT). The technology that powered Simplify has since granted a US Patent.",Early Stage Venture,700000,USD,700000
Zoom,https://www.crunchbase.com/organization/zoom,"Logistics, Supply Chain Management","Petaling Jaya, Selangor, Malaysia",An on-demand delivery specialist.,"65,511",Active,2016-01-01,year,,,,,For Profit,http://www.zoomitnow.co/?,"Zoom connects businesses, online e-commerce and brick & mortar retailers to on demand same day delivery specialists, ensuring fast and seamless delivery. Zoom ensures ease of use with its platform as well as acting as a trusted business partner to businesses across Malaysia.",Seed,4000000,MYR,1013685
WHIP Mobility,https://www.crunchbase.com/organization/mister-tyre-2,"Automotive, B2B, B2C, Delivery Service, Mobile Apps, SaaS","Kuala Lumpur, Kuala Lumpur, Malaysia",B2B SAAS platform for auto dealerships to transform their CX. Sample the experience possible: https://youtu.be/MwWjEErnn2c,"68,319",Active,2017-01-01,year,,,,,For Profit,http://whipmobility.com,Disruptive SAAS platform in automotive retail,Seed,3000000,USD,3000000
iRewards Berhad,https://www.crunchbase.com/organization/irewards-berhad,"Aquaculture, Big Data, Incubators, Information Technology, Venture Capital","Kuala Lumpur, Kuala Lumpur, Malaysia","iRewards Berhad provides technology and Innovation Incubator, venture Capital, private Equity and big data.","70,972",Active,2016-07-28,day,,,,,For Profit,http://www.irewards.my,"iRewards Berhad is a mentor that offers entrepreneurs innovative, technological, and entrepreneurial practices. It is widely acknowledged as one of the incubators and accelerators.",Late Stage Venture,18600000,MYR,4292549
Googolplex Holdings,https://www.crunchbase.com/organization/googolplex-holdings-berhad,"Commercial Real Estate, Property Development, Real Estate, Social","Petaling Jaya, Selangor, Malaysia","Googolplex Holdings Berhad is engaged in property development, hospitality, and property agency.","70,981",Active,2017-01-01,day,,,,,For Profit,http://www.googolplex.com.my,"Googolplex Holdings Berhad is engaged in property development, hospitality, and property agency. Googolplex Holdings' mission is to develop a holistically innovative business model in real estate agency, property development, hospitality, and property management.",Early Stage Venture,12939000,MYR,3076500
Bayo Pay (M) Sdn Bhd,https://www.crunchbase.com/organization/bayo-pay-m-sdn-bhd,"Financial Services, Software","Selangor, Selangor, Malaysia",Bayo solutions cover both a proprietary close-loop payment system and an open-loop system utilizing a Mastercard payment network.,"71,158",Active,2016-01-01,year,,,,,For Profit,http://bayo.my/,,Early Stage Venture,2200000,USD,2200000
BookDoc,https://www.crunchbase.com/organization/bookdoc,"Health Care, Mobile, Professional Services","Selangor, Selangor, Malaysia",Company founded to improve access to healthcare and optimising human capital.,"74,028",Active,2015-01-01,year,,,,,For Profit,https://www.bookdoc.com,"Inspired by his close friend’s near-death experience and being a seasoned player in the healthcare industry, Beh pledged to do something to address the inefficiencies and information asymmetries in healthcare. He founded BookDoc with the goal of improving the timeliness of diagnosis and helping patients to find appropriate care.",,2000000,USD,2000000
Capsphere,https://www.crunchbase.com/organization/capsphere,"Asset Management, Finance, Financial Services, FinTech, Small and Medium Businesses","Kuala Lumpur, Kuala Lumpur, Malaysia",CapSphere is a asset financing P2P platform in Malaysia.,"74,080",Active,2016-06-01,month,,,,,For Profit,http://www.capsphere.com.my/,Capsphere is Malaysia’s 1st Asset Based Peer to Peer Financing Company licensed by Securities Commission Malaysia and was founded to support Small Medium Enterprises (SMEs) looking for alternative financing solutions while offering investors an opportunity to diversify their existing portfolios to generate higher returns.,Seed,1502198,USD,1502198
Commerce.Asia,https://www.crunchbase.com/organization/commerce-asia,"E-Commerce, Information Technology","Kuala Lumpur, Kuala Lumpur, Malaysia",Commerce.Asia is a South East Asian All in One eCommerce ecosystem.,"74,131",Active,2017-01-01,year,,,,,For Profit,https://www.commerce.asia/,"Commerce.Asia is focused on building omni-channel solutions, which enable businesses to sell online on various platforms from a single point, by integrating a variety of physical and digital channels while integrating customer experience, loyalty, payment and fulfilment.",,5000000,MYR,1294666
RunCloud,https://www.crunchbase.com/organization/runcloud,"Cloud Data Services, Software, Web Design, Web Development","Selangor, Selangor, Malaysia",RunCloud is a modern web server panel in managing cloud hosting and web deployment.,"74,423",Active,2017-01-01,year,,,,,For Profit,https://runcloud.io,"RunCloud is a development tool for web developer to simplify the process of configuring, setting up cloud server and deployment of web applications.",Seed,390000,USD,390000
Futurelab​,https://www.crunchbase.com/organization/futurelab-afb0,E-Learning,"Kuala Lumpur, Kuala Lumpur, Malaysia",Futurelab​ are an online mentorship platform that aims to bridge the knowledge gap between education and the future workforce.,"74,951",Active,2015-01-01,year,,,,,For Profit,https://futurelab.my/,"FutureLab gives you access to a wide range of industry experts and provides a platform where you can learn and ask questions to help you improve yourself and possibly land your dream job. Whether you are a fresh graduate, a young professional, or just want to seek advice from an expert, FutureLab is here for you.",Seed,2000000,MYR,477973
