Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
ezbuy,https://www.crunchbase.com/organization/ezbuy,"Delivery, E-Commerce, Logistics, Marketplace, Shopping","Kuala Lumpur, Kuala Lumpur, Malaysia","Buy Global, Locally | Your One-Stop Global Shopping Platform","38,446",Active,2010-01-01,year,2018-11-09,day,,,For Profit,https://ezbuy.com/,"Founded in 2010, ezbuy is Singapore's largest global online shopping platform and leader in cross-border e-commerce in Southeast Asia.  ezbuy is dedicated towards service excellence, leveraging on technology to provide consumers with fast, convenient and cost-saving online shopping experience.  Through our Global Marketplace, we connect consumers to top brands and sellers from China, USA, Korea, Taiwan & Local sources as well as on popular online shopping sites such as Taobao & Amazon. With millions of products to choose from, consumers can enjoy 4x savings when they online shop a wide range of Fashion, Furniture, FMCG, Electronics & more with us. Additionally, we understand the pains of buying from overseas therefore in 2016, Prime, a subscription service enabling customers to ship any items with the ""Prime"" label regardless of size, weight and quantity at a flat rate of just SGD $2.99 was launched.  We have also recently added several new features & services: ✔ Product reviews - Enabling consumers to make better purchase decisions ✔ Friends Deal - New social sharing commerce concept giving consumers greater savings on products ✔ ezNow service - Enabling consumers to shop and receive products within the same day ✔ ezCollection - Collaboration with local retail shops, increasing parcel collection options & 24 hours collection for consumers ezbuy currently operates in Singapore, Malaysia, Thailand & Indonesia. Featured On: Straits Times, Mediacorp Channel 8 News, Channel U & various national media & local online publishing sites (BusinessInsider, Asiaone) ",M&A,37600000,USD,37600000
iMoney Group,https://www.crunchbase.com/organization/imoney-group,"Finance, Financial Services, FinTech, Internet","Kuala Lumpur, Kuala Lumpur, Malaysia",iMoney is a Financial Aggregator which equips Malaysians to make #IntelligentMoney decisions for every Life Moment.,"41,011",Active,2012-01-01,year,2020-08-26,day,,,For Profit,http://www.imoney.my,"iMoney is a Financial Aggregator which equips Malaysians to make #IntelligentMoney decisions for every Life Moment. Founded in 2012, we help consumers simplify personal finance so they can reach their goals.  Through our website, consumers can compare and apply for financial and utility products that fits their needs including credit cards, loans, insurance, and investment products.  Visitors can also learn about personal finance through jargon-free and insightful articles on our Learning Centre and social media. Additionally, we empower consumers to take charge of their finances with tools like the iMoney CreditScore and Income Tax Calculator.  In 2020, iMoney was acquired by a Malaysian-based B2B fintech company, JurisTech. Commenting on the acquisition, See Wai Hun, CEO of JurisTech and iMoney said, ""We are now poised to bring more value by offering a more holistic end-to-end solution to our clients. From marketing to consumers,  onboarding consumers digitally, providing immediate decisioning through Artificial  Intelligence (AI) and straight-through processing, JurisTech and iMoney will help  elevate and shape the future of the financial services industry.” iMoney is headquartered in Malaysia, and has a branch in the Philippines.",M&A,10806166,USD,10806166
pitchIN,https://www.crunchbase.com/organization/pitchin,"Crowdfunding, Financial Services, Impact Investing","Kuala Lumpur, Kuala Lumpur, Malaysia",pitchIN could be described as Malaysia's national crowdfunding platform.,"43,179",Active,2012-06-12,day,,,,,For Profit,https://www.pitchin.my,"pitchIN could be described as Malaysia's national crowdfunding platform. Since inception in 2012, the pitchIN rewards venture has become the most successful rewards crowdfunding platform in South East Asia. It holds records for projects that raised the most funds and for the most number of backers for a single project. It has also successfully executed a slew of groundbreaking crowdfunding projects such as the first ever Indie festival in Penang, TAPAUfest, on-demand movies Movie GoGo project, the pitchIN-MaGIC Challenge, MDeC’s social project to assist the flood victims in East Malaysia, TeeSomethingNice, the tee-shirt project in celebration of Hari Malaysia and Merdeka 2014 and helped to secure a permanent place for Wok It, a Malaysian mobile kitchen that serves quick and customised meals to raise finances to build their kitchen and to set up a permanent home.",,5500000,MYR,1335762
Ethis,https://www.crunchbase.com/organization/ethiscrowd,"Crowdfunding, Financial Services, FinTech, Impact Investing, Peer to Peer, Real Estate","Kuala Lumpur, Kuala Lumpur, Malaysia","Ethis Group operates impact investment platforms approved by regulators in Indonesia, Malaysia, and Oman.","45,538",Active,2014-01-01,year,,,,,For Profit,https://ethis.co,"Ethis is a prominent fintech company in the Islamic finance sector and holds licenses to operate investment platforms in several countries, such as P2P financing licensed by the Financial Services Authority of Indonesia, Equity Crowdfunding licensed by Securities Commission Malaysia, and a global platform for both ECF and P2P financing licensed by the Capital Market Authority of Oman. Ethis serves as a platform that connects sustainable projects and businesses in Southeast Asia with international investors and donors. The company caters to a diverse group of funders, including high net worth individuals, foundations, institutions, and corporations. In response to the COVID-19 pandemic, Ethis has launched new investment opportunities, which have been well-received. These include short-term, high-return financing projects for supply chains in Indonesia and equity investment in innovative startups in Malaysia. The company's social finance marketplace, GlobalSadaqah, plays an important role in connecting donors and Islamic economy players to efficiently distribute social finance and zakat to NGOs and social enterprises. Between 2014 and 2020, Ethis built a strong reputation in social housing in Indonesia. Through its global network of investors from over 50 countries, Ethis financed development projects that led to the construction of almost 10,000 homes. Ethis's goal is to promote ethical finance that contributes to the betterment of humanity, with a focus on #circulategood. This commitment to ethical finance has garnered support from prominent leaders in finance and communities alike.",,5460000,USD,5460000
iCar Asia,https://www.crunchbase.com/organization/icar-asia,"Automotive, Internet, Online Portals","Kuala Lumpur, Kuala Lumpur, Malaysia",iCar Asia is a network of online automotive sites that provides a platform which connects buyers and sellers.,"52,974",Active,2012-01-01,year,2012-09-21,day,,,For Profit,http://icarasia.com,"iCarAsia — iCar Asia is the largest network of online automotive sites in ASEAN across Thailand, Malaysia and Indonesia.",M&A,39057777,USD,39057777
MHub,https://www.crunchbase.com/organization/mhub-4,"Financial Services, FinTech, Information Services, Information Technology, Internet, Mobile Apps, Real Estate, Software","Petaling Jaya, Selangor, Malaysia","A comprehensive real-estate fintech platform for property developers, agents and bankers","55,263",Active,2014-01-01,year,,,,,For Profit,https://apps.mhub.my,"They focused on developing web-based solutions for banks, borrowers and property industry related companies to work together in a simple, systematic and synergistic manner, building strong communities as they go along. A platform/collaborative community of property developers, real estate agents and bankers that have one goal; help deserving buyers get their homes.",Seed,3000000,MYR,725830
Nuren Group,https://www.crunchbase.com/organization/nuren-group,"Baby, Content, E-Commerce, Fashion, Internet, Lifestyle, Parenting","Petaling Jaya, Selangor, Malaysia",Female community platform that follows the important journey of a couple from getting married to entering motherhood.,"57,890",Active,2013-09-09,day,,,,,For Profit,https://www.nurengroup.com/,"Nuren Group is South East Asia leading female platform, focusing on motherhood. Our community consist of 2,000 baby brands and 2.5 million active moms across 3 countries. Founded in September 2013,  we currently have 70+ employees in Malaysia. Singapore & Thailand. More about us: https://www.nurengroup.com. REGIONAL PLATFORM [Malaysia Site] --> https://www.motherhood.com.my [Thailand Site] --> https://www.motherhood.co.th [Singapore Site] --> https://www.mamahood.com.sg",Early Stage Venture,3875000,USD,3875000
FashionValet,https://www.crunchbase.com/organization/fashionvalet,"E-Commerce, Fashion","Kuala Lumpur, Kuala Lumpur, Malaysia",FashionValet is an independent online fashion and beauty retailer,"65,144",Active,2010-11-16,day,,,,,For Profit,http://www.fashionvalet.com/,"FashionValet is an independent online fashion and beauty retailer with 200+ brands and 10,000+ products from South East Asia. We specialise in bringing the most reputable fashion designers and celebrity brands online. As one of the largest online stores in the region, we deliver worldwide and are leaders in customer service.",Late Stage Venture,6433333,USD,6433333
SUPA,https://www.crunchbase.com/organization/supahands,"Analytics, Artificial Intelligence (AI), Computer Vision, Crowdsourcing, Data Mining, Enterprise Software, Image Recognition, Machine Learning, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",SUPA provides training data for Machine Learning and Artificial Intelligence using proprietary technology and a crowdsourced workforce.,"70,397",Active,2014-01-01,month,2021-08-24,day,,,For Profit,https://www.supa.so,"Supahands prepares clean and accurate datasets to train machine learning or Artificial Intelligence algorithms by integrating its proprietary technology with its crowdsourced human intelligence.Their solutions include image annotation, data verification and data tagging & categorization and their use cases include autonomous vehicles, facial landmark recognition, geospatial imaging, optical character recognition, search relevance and named-entity recognition.",M&A,400000,USD,400000
Aerodyne Group,https://www.crunchbase.com/organization/aerodyne-america,"Drone Management, Drones","Kuala Lumpur, Kuala Lumpur, Malaysia",Aerodyne Group is a drone solutions provider that leverages on drone data and AI-powered analytics to resolve complex industrial challenges,"71,963",Active,2014-01-01,year,,,,,For Profit,https://aerodyne.group,"Aerodyne Group (https://aerodyne.group) is a DT3 (Drone Tech, Data Tech, and Digital Transformation) drone-based enterprise solutions provider, and a pioneer in the use of artificial intelligence as an enabling technology for large-scale data operations, analytics, and process optimization.    Aerodyne employs over 1000 drone professionals to operate on an unprecedented level in the UAS services sector, having managed more than 560,000 infrastructure assets with 458,058 flight operations and surveyed over 380,000 km of power infrastructure across 32 countries globally.   Aerodyne is ranked first in the world by Drone Industry Insights (DII) in its ‘Drone Service Provider Ranking 2021’ and ‘Drone Service Provider (Remote Sensing) Ranking 2022; was named Frost & Sullivan’s ‘Asia Pacific UAV Services Company of 2019’; and is a recipient of the Institute of Engineering and Technology (IET) Malaysia’s ‘Industry Excellence Gold Award 2019’.    The company’s founder and Group CEO, Kamarul A Muhamed, is 'EY’s Entrepreneur of the Year 2020', 'EY’s Technology Entrepreneur of the Year 2020 Malaysia', Technode Global’s Startup Leader of the Year 2021’, as well as 'SEBA Entrepreneur of the Year 2020'.",,60000000,USD,60000000
Vidi (formerly Touristly),https://www.crunchbase.com/organization/touristly,"E-Commerce, Tourism, Travel","Kuala Lumpur, Kuala Lumpur, Malaysia",Discover and book travel activities for your next holiday.,"73,256",Closed,2014-01-01,year,2017-04-19,day,2017-04-19,day,For Profit,http://vidi.co,"Launched in June 2015, Vidi (previously known as Touristly) is a platform that enables travellers to customize holidays with ease. Aiming to eliminate the process of searching through various websites and apps for the best deals, Vidi is a one stop centre for travellers’ on-location activities. Vidi features over 13,000 deals on tours, attractions, activities, spas and restaurants in over 79 destinations around Asia Pacific, and will be adding more destinations and tours around the world. On 19th April 2017, Air Asia Berhad acquired a 50% stake in Vidi with an aim to integrate its  services with the Tune Group, Vidi is in partnership with AirAsia BIG, Rokki, AirAsia Redtix, Tune Hotels, Tune Protect, and AirAsia. Vidi has also raised investments from Tune Labs, Netrove Ventures Group and is recipient of Cradle Fund’s CIP500 Grant.",M&A,11500000,MYR,2612741
Hermo,https://www.crunchbase.com/organization/hermo,"Cosmetics, E-Commerce","Skudai, Johor, Malaysia",Hermo is a team that strives to bring more classic and trendy brands do the best and make the difference.,"74,966",Active,2012-01-01,year,2017-03-29,day,,,For Profit,http://www.hermo.my/,"Hermo.my is beauty collection, the place to make you even more gorgeous. Hermo’s mission is to help people to be gorgeous by the ease and convenience of ecosystem. Thousands of people around Malaysia use Hermo to discover beauty products at great prices, trying out the most trendy ways to be gorgeous, and to share their beauty tips in the journey.",M&A,2000000,USD,2000000
MyStartr.com,https://www.crunchbase.com/organization/mystartr-com,"Crowdfunding, Financial Services, FinTech, Software","Selangor, Selangor, Malaysia",MyStartr is a crowdfunding platform for dreamers to bring their creative projects into reality.,"75,504",Active,2012-03-27,day,,,,,For Profit,http://www.mystartr.com/,"MyStartr provides guidelines for document preparation for pitch documents, investor presentations, and government programmes for grants and funding, such as MyCIF. It is a crowdfunding platform for dreamers to bring their creative projects into reality.",,5630000,MYR,1257258
Lockin Malaysia,https://www.crunchbase.com/organization/lockin-malaysia,"Security, Smart Home","Kuala Lumpur, Kuala Lumpur, Malaysia",Lockin Malaysia is a home security company.,"77,184",Active,2014-01-01,year,,,,,For Profit,https://lockin.com.my,Lockin Malaysia is a home security company.,,6660000,MYR,1576331
Applecrumby & Fish,https://www.crunchbase.com/organization/applecrumby-fish,"Baby, Children, E-Commerce","Petaling Jaya, Selangor, Malaysia","Applecrumby & Fish, an online and offline baby store, offers various brands of baby products available both locally and internationally.","77,415",Active,2011-01-01,year,,,,,For Profit,http://applecrumbyandfish.com,"Applecrumby & Fish is an online and offline baby store that offers various brands of baby products available both locally and internationally. The baby products are classified under the categories: bath and skincare, food and health, feeding, baby gear, diapers and potty, playroom, maternity, and school. Putto, Brush Baby, Tommee Tippee, Hot-Kid, Nordic Naturals, Annie’s Organic, Zoli, Munchkin, Avent, Clevamama, Attitude, Potette Plus, The First Years, Renova, Peaceable Kingdom, Mega Bloks, Emma-Jane, MooGoo, Stephen Joseph, and Thinkbaby are some of the brands available in Applecrumby & Fish’s stores. Applecrumby & Fish was founded in 2011 and is based in Selangor, Malaysia.",Seed,300000,USD,300000
Shoppegram,https://www.crunchbase.com/organization/shoppegram,SaaS,"Selangor, Selangor, Malaysia",One SaaS platform to help small business start & grow their online business.,"78,127",Active,2013-12-28,day,,,,,For Profit,https://shoppegram.com,"Shoppegram is a SaaS platform designed for ease of use with a high conversion rate for small businesses. With Shoppegram focusing on core essentials feature only, it helps our users to build their online store fast and with ease. Focusing on business validation and conversion rate without the technical hassles. Shoppegram also does regular training and workshops to help small business owners kick starts their own online business using e-commerce. We provide e-learning content from core fundamentals to advance analysis to helps our merchants learn and grow easily. Shoppegram currently have over 21,000 users in Malaysia. Shoppegram was founded in 2013 and launched to the public on 30 August 2019.",Seed,700000,MYR,153881
TrustedCompany,https://www.crunchbase.com/organization/trustedcompany-com,"E-Commerce, Internet, Reputation","Kuala Lumpur, Kuala Lumpur, Malaysia",TrustedCompany  is to increase transparency for the consumer in emerging e-commerce markets.,"91,965",Active,2013-01-01,year,2018-04-01,month,,,For Profit,http://www.trustedcompany.com,"TrustedCompany.com is an open review community that helps consumers identify trustworthy and reliable online merchants. Our vision is to fix the e-commerce markets in SEA, creating a value adding service for all participants, merchants and users. The unfortunate trust issue between consumers and companies offering online services is what we focus on.",M&A,1000000,USD,1000000
DF Automation and Robotics,https://www.crunchbase.com/organization/df-automation-and-robotics,"Automotive, Industrial Automation, Information Technology, Robotics","Skudai, Johor, Malaysia",DF Automation and Robotics Sdn Bhd provides Automated Guided Vehicle solution to your business need for cost saving and efficient operation.,"93,358",Active,2012-01-01,year,,,,,For Profit,http://www.dfautomation.com,"DF Automation and Robotics Sdn Bhd (DF) based in Malaysia is a local automation company that designs, manufactures, markets, and maintains Automated Guided Vehicles (AGV) for various kinds of industrial and commercial use. An AGV is a “mobile robot” that uses sensors to guide its direction and can be programmed to transport goods from one location to another automatically. DF’s AGV is unique as while it has the functions of other imported commercial AGV’s, is more cost effective to purchase and maintain. ",,3000000,MYR,724125
CatchThatBus,https://www.crunchbase.com/organization/catchthatbus,"E-Commerce, Online Portals, Transportation","Kuala Lumpur, Kuala Lumpur, Malaysia",Online aggregator for intercity buses,"100,129",Active,2012-06-01,day,,,,,For Profit,http://www.catchthatbus.com,Catch That Bus is an online travel agent (OTA) that specialises in bus-related travel in SE Asia. CatchThatBus provides consumers with the ability to browse options and to purchase tickets from a range of trusted operators to over 500 destinations in Malaysia and Singapore.,Seed,1550000,USD,1550000
Ebizu,https://www.crunchbase.com/organization/ebizu,"Advertising, B2B, Big Data, Local Advertising, Location Based Services, Loyalty Programs, Mobile Advertising, Point of Sale, Predictive Analytics, Retail Technology","Kuala Lumpur, Kuala Lumpur, Malaysia",Ebizu is retail and advertising technology provider targeted at helping brands reach and engage the connected consumer.,"102,894",Active,2013-03-27,day,,,,,For Profit,http://www.ebizu.com/,Ebizu is retail and advertising technology provider targeted at helping brands reach and engage the connected consumer. We own and operate a merchant and consumer app network that utilizes location intelligence and data science to reach the consumer with highly targeted physical world campaigns.,Early Stage Venture,3000000,USD,3000000
TribeHired,https://www.crunchbase.com/organization/tribehired,"Human Resources, Recruiting, Social Media","Kuala Lumpur, Kuala Lumpur, Malaysia",TribeHired is an online social recruitment platform that connects job seekers and employers.,"102,989",Active,2012-02-28,day,,,,,For Profit,http://www.tribehired.com,"TribeHired is an online social recruitment platform that connects job seekers and employers. Hiring managers use its system to schedule interviews and make offers to shortlisted candidates, with interviews and offers being made within 2 weeks of talent getting featured. The future versions of TribeHired will allow talent to select engagements that take up to 3 hours, 3 months or 3 years tenure, with the ability to prioritize work for a higher salary, social impact or up-skilling opportunities. The company was founded in 2012 and is headquartered in Kuala Lumpur.",Seed,997000,USD,997000
BabyDash,https://www.crunchbase.com/organization/babydash,"Consulting, Delivery Service, E-Commerce, Gift, Retail, Toys","Selangor, Selangor, Malaysia",two mums who got tired of constantly running out to get diapers and milk for our babies.,"107,601",Active,2011-01-01,year,,,,,For Profit,https://www.babydash.com.my/,"Babydash is an online store which focuses on selling baby daily necessities. We have a wide product range of everything a baby needs from diapers and milk, bath & skincare products, baby food, toys, strollers, car seats, baby carriers and lots more. We make buying baby necessities as convenient as possible so parents can order from the comforts of their home and have the goods delivered straight to their homes/offices. Our key strength lies in the trust and loyalty that our community of customers and parents have in us. As such, we are continuously building this community and giving back by organising free coffee and networking sessions, parenting talks, sleep consulting classes, lactation consulting talks and lots more.",,3268000,MYR,753589
Parkeasy,https://www.crunchbase.com/organization/parkeasy-398a,"Information Services, Information Technology, Mobile Apps, Parking, Software","Petaling Jaya, Selangor, Malaysia","ParkEasy helps you find a car park in under 10 minutes, to make your parking awesome!","108,290",Closed,2014-01-01,year,2022-06-04,day,2022-01-01,year,For Profit,http://www.parkeasy.co,"Life is too short to be spent on parking” is the driving philosophy behind the new smartphone application, ParkEasy. This Malaysian startup allows you to find a car park in major shopping malls in under 5 minutes, by matching shoppers who are leaving and arriving. By helping leavers and parkers exchange parking, ParkEasy seeks to eliminate time and stress involved in finding a car park within these busy vicinities. Clinching the top prize at a national level hackathon, ParkEasy has since gained intense industry and investor interest. The ParkEasy team is led by Co-Founders Eric Tan and Warren Chan. They are currently operating in Kuala Lumpur, with plans to expand regionally to Singapore, Jakarta, Manila and Bangkok. With just a push of a button, ParkEasy promises to help make #parkingawesome.",M&A,380000,USD,380000
CoherentPlus,https://www.crunchbase.com/organization/coherent-plus,"Manufacturing, Payments","Kuala Lumpur, Kuala Lumpur, Malaysia","CoherentPlus is focusing on the payment technology space. Un-Attended Payment, Transit Solutions, Self Service Kiosk, Third Party Acquirer","109,831",Active,2011-07-19,day,,,,,For Profit,http://coherentplus.com,"Manufacturer of Contactless Reader Devices and Payment Routers, Contactless UnAttended Payment Solutions, Transit Payment, Toll Payment Solution, Third PArty Acquirer",Early Stage Venture,1000000,USD,1000000
The Asian Entrepreneur,https://www.crunchbase.com/organization/the-asian-entrepreneur,"Consulting, Digital Media","Kampong Datok Keramat, Kuala Lumpur, Malaysia",TAE is a prominent business magazine with the aim of documenting exciting business developments and activities of entrepreneurs across Asia.,"110,684",Active,2013-01-01,year,,,,,For Profit,http://www.asianentrepreneur.org,"The Asian Entrepreneur is a prominent company, headquartered in London, Boston and Malaysia, with diversified operations in business media and other professional services. The company operates with the principal objective of supplementing, facilitating and encouraging entrepreneurship in Asia through many of its product and service offerings. One of its main media business operations, The Asian Entrepreneur Magazine has achieved much fame for being the first entrepreneurs magazine that seeks to profile the Asian startup scene. To date, The Asian Entrepreneur Magazine has achieved major readership figures and traction with the startup communities within many regions of Asia such as Malaysia, Singapore, Indonesia, India, Hong Kong and Thailand; as well as the United States. ",,4000000,USD,4000000
KATSANA Holdings Sdn Bhd,https://www.crunchbase.com/organization/pixelated,"Auto Insurance, Automotive, Big Data, Fleet Management, Gamification, Internet of Things, Location Based Services, Machine Learning, Predictive Analytics, Real Time","Kuala Lumpur, Kuala Lumpur, Malaysia","KATSANA is a data company focusing on connected cars, telematics and usage-based insurance.","112,381",Active,2013-10-01,day,,,,,For Profit,http://www.katsana.com,"KATSANA is a data company focusing on connected cars, telematics and usage-based insurance with over 1 billion km in analysed travel distance. Our prediction and gamification engine excels in understanding driver behavior patterns, scoring drivers based on the actual risk on the road, and engage them to become better drivers. We work with auto manufacturers and motor insurers to enable safer roads for all through a unified & API centric automotive platform.",,1069232,USD,1069232
FLEXIROAM,https://www.crunchbase.com/organization/flexiroam,"Internet, Mobile, Telecommunications","Petaling Jaya, Selangor, Malaysia",Flexiroam provides services for users to make and receive international mobile roaming calls while overseas.,"116,019",Active,2011-01-01,year,2015-06-26,day,,,For Profit,http://www.flexiroam.com,Flexiroam works with an overseas SIM to allow you to make & receive unlimited international roaming calls.  It is the cheapest way to roam without worry when you travel overseas.,IPO,382000,USD,382000
