Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
TheNoor™,https://www.crunchbase.com/organization/the-noor,"Internet, Mobile Apps, Religion","Kuala Lumpur, Kuala Lumpur, Malaysia","The Ultimate Islamic Lifestyle App, A Shariah Inspired & Guided Company.","49,715",Active,2020-06-17,day,,,,,For Profit,https://www.thenoor.co,We aim to be the world’s largest and fastest growing Muslim lifestyle app and ensuring Muslims around the world utilises TheNoor app for their daily habits to embrace the Islamic Lifestyle.,Seed,1293754,USD,1293754
Eatcosys,https://www.crunchbase.com/organization/eatcosys,"Food and Beverage, Retail, Retail Technology","Petaling Jaya, Selangor, Malaysia",Eatcosys is a food and beverage and retail tech platform that comprises a score of relevant brand subsidiaries under its roof.,"52,751",Active,2020-01-01,year,,,,,For Profit,https://eatcosys.com/,"Eatcosys is a food and beverage and retail tech platform that comprises a score of relevant brand subsidiaries under its roof, aiming to provide our clients with an ecosystemic solution and integrated platform that offers all-round retail solutions operated by specialists from respective fields, covering the entire business lifecycle from birth to growth stages.",,12400000,MYR,2978273
Stone Devices,https://www.crunchbase.com/organization/stone-devices,"Internet of Things, RFID","Senai, Johor, Malaysia","High end access control readers manufactures, supporting Mobile-ID, all type of Contactless tags, BLE, OSDP, Wiegand, etc.","52,844",Active,2022-10-01,month,,,,,For Profit,https://www.stonedevices.com,"StoneDevices is a private company founded by team with over 15 years of experience in Electronics, Telecom, IT Security, and Physical Access Control. Our vision is to provide convenient and efficient solutions to the physical access control industry by changing the way how people use access control systems on a daily-basis. We aim to achieve this through technology leadership, a seamless remote onboarding process with Mobile Access and Cloud solutions. We are pushing forward the Design as a Function concept, which helps us to meet customer requirements, follow global architecture trends, and make a sustainability response by using natural and recyclable materials in our devices. They are made from the Stone, actually.",Seed,750000,USD,750000
Igotopia Sdn Bhd,https://www.crunchbase.com/organization/igotopia-sdn-bhd,"Travel, Travel Agency, Video, Virtual Reality","Kuala Lumpur, Kuala Lumpur, Malaysia","Online Travel Agency, VR Digital Marketing Agency","53,595",Active,2020-11-02,day,,,,,For Profit,https://www.geckodigital.co,"Igotopia is the holding company with wholly owned subsidiaries Gecko Digital Global Limited and Igotrip Sdn Bhd (operating as Igoroom) Gecko Digital is Asia’s leading virtual reality agency and in only 6 years has grown to be the leading player in the world of VR marketing for luxury tourism Gecko Digital has 500 + clients using their software and services over 6 regions and 4 offices Igoroom uses that library of VR content created by Gecko Digital and empowers end-users with a revolutionary UI and UX platform that seeks to disrupt the booking process in the hospitality industry Igoroom’s model focuses on offering customized luxury travel experiences across the world, at distinguished venues by leveraging Augmented Realities and Artificial Intelligence Igoroom is a next-generation Discovery + Booking engine for Millennial Travellers – disrupting a market that is ‘ripe for this kind of innovation’",Seed,7016995,MYR,1703154
ReSkills,https://www.crunchbase.com/organization/reskills,"Apps, E-Learning, EdTech, Education","Selangor, Selangor, Malaysia",ReSkills - An Award Winning Global Certified Accreditation OnLIVE Learning Platform,"54,115",Active,2020-01-01,year,,,,,For Profit,https://reskills.com,"ReSkills is an award-winning global certified accreditation OnLive Learning Platform making education and learning affordable and accessible to anyone, anywhere. It is a scalable and unified EdTech platform with an ecosystem of education offerings, targeted to all age groups between 3 and 80, with a focus on learning for preschool, K-12, career, fitness, lifestyle and health.",Seed,2120000,USD,2120000
ICARES TECHNOLOGY,https://www.crunchbase.com/organization/icares-technology,"Apps, Location Based Services, Property Management, PropTech, Security","Johor Bahru, Johor, Malaysia",ICARES Technology is a PropTech Company that provide innovative property management platform with smart IoT technology.,"55,301",Active,2021-05-31,day,,,,,For Profit,https://www.icares.app/,"iCares Technology is a leading PropTech company that specializes in smart community solutions. We provide a comprehensive platform to connect residents, property managers, and service providers, aimed at enhancing communication, security, and access control. Our unique feature is a smart access control system that eliminates the problem of access card duplication and ensures a secure environment for all residents. With our platform, residents can access their buildings and common areas with ease, while property managers can monitor access, track visitors, and maintain a secure environment. Join us in our mission to create smart, connected communities that are safe, secure, and efficient.",Seed,450000,USD,450000
Payd,https://www.crunchbase.com/organization/payd-938d,"Financial Services, FinTech, Human Resources","Kuala Lumpur, Kuala Lumpur, Malaysia",Payd develops financial products that enable ordinary Malaysians to engage in the country's thriving economy.,"57,608",Active,2020-12-01,month,,,,,For Profit,https://www.justpayd.com,Payd develops financial products that enable ordinary Malaysians to engage in the country's thriving economy. Payd brings to the market a solution that helps Malaysia tackle a long-standing problem.,Seed,1800000,USD,1800000
Virtualtech Frontier,https://www.crunchbase.com/organization/virtualtech-frontier,"Blockchain, Information Technology, IT Management, Metaverse, Software, Virtual Reality, Virtualization","Puchong, Selangor, Malaysia","Virtualtech Frontier builds next generation engagement via the Metaverse, VR, AR, & MR technology.","67,122",Active,2021-01-01,month,,,,,For Profit,https://virtualtechfrontier.com/,"Virtualtech Frontier develops business processes through virtual reality technology. It operates virtual event platforms, metaverse services, and virtual reality solutions. Virtualtech Frontier was founded in 2021 and is based in Selangor, Malaysia.",Seed,700000,USD,700000
Tokenize Malaysia,https://www.crunchbase.com/organization/tokenize-xchange,"Cryptocurrency, Information Technology","Kuala Lumpur, Kuala Lumpur, Malaysia",Tokenize Malaysia is an online exchange that facilitates the trading of cryptocurrencies.,"67,674",Active,2020-04-01,day,,,,,For Profit,https://tokenizemalaysia.com/,Tokenize Malaysia is an online exchange that facilitates the trading of cryptocurrencies.,Early Stage Venture,11500000,USD,11500000
Acxyn,https://www.crunchbase.com/organization/acxyn,"Blockchain, Business Intelligence, Developer Platform, eSports, Gaming, Video Games, Web3","Kuala Lumpur, Kuala Lumpur, Malaysia",Acxyn is an economic infrastructure designed to support game devs with the tools to adapt and benefit from Web3,"69,214",Active,2022-07-01,month,,,,,For Profit,https://www.acxyn.xyz,"Acxyn aims to eradicate the economic dilemma for games by delivering tangible means to access the true economic potential of Web3 – creating the flywheel potential of sustained economic viability and long term impact in the way games are designed and valued. In a nutshell, we are building critical economic infrastructure for games entering into Web3 that will not only ease adoption of the decentralised web but also unlock the true economic potential of games, where they have complete ownership of their revenue streams and game communities. Powered by an underlying value economics designed to bootstrap game devs with a highly-adaptive and robust rewards system, and coupled with no-code tools that deliver vital insights, Acxyn will help game devs enhance the visibility and value of their IPs and as a result, their investability.",,750000,MYR,159736
Gurulab,https://www.crunchbase.com/organization/gurulab,"E-Learning, EdTech, Education","Kuala Lumpur, Kuala Lumpur, Malaysia",Gurulab is digital native education platform.,"69,944",Active,2021-01-01,year,,,,,For Profit,https://www.mygurulab.com/,"GuruLab create actionable insights from student engagement on our platform to improve both our students and tutors, while keeping parents informed.",Seed,1000000,USD,1000000
Mason Games,https://www.crunchbase.com/organization/mason-games,"Android, Casual Games, iOS, Metaverse, Mobile Apps, Online Games, Video Games, Web3","Kuala Lumpur, Kuala Lumpur, Malaysia",Mason Games is a mobile casual game developer and publisher from Malaysia and Vietnam.,"71,042",Active,2021-05-10,day,2022-09-08,day,,,For Profit,https://www.masongames.net,"Mason Games is a mobile games developer and publisher with roots in Malaysia. We aim to develop casual strategy and casual idle games that bring an entertaining experience for everyone, anywhere across the globe. We strive to infuse Asian influences in our games to give them a unique twist which acts as our very own signature. Mason Games is also positioned to explore and invest resources in cutting-edge projects that revolve around the web3 space, specifically in the Gamefi or play-to-earn blockchain games and metaverse development. We aim to bring an immersive gaming experience in both traditional and new age gaming genres that could potentially both entertain and reward our players in the real world.",M&A,1000000,USD,1000000
Quurk,https://www.crunchbase.com/organization/quurk,"Blockchain, EdTech, Gaming, Web3","Kuala Lumpur, Kuala Lumpur, Malaysia",Quurk is a game-based learning company on a mission to make coding as a third language.,"71,606",Active,2020-03-01,day,,,,,For Profit,https://www.quurk.xyz/,"Quurk is a game-based learning company on a mission to make learning more effective and fun through the power of games. Our latest product - Pastopia, is an open world action-adventure that equips players with digital skills such as Python and Blockchain programming and STEM.  With our own proprietary content abstraction framework, decades of experience in game development and Web3 technologies, the Quurk team has won numerous international accolades, including RISE Startup of the Year (HK) and the Education Alliance Award (Finland) - making us uniquely positioned to take game-based learning to the next level.",Seed,375000,USD,375000
Botco.ai,https://www.crunchbase.com/organization/botco-ai-c133,"Artificial Intelligence (AI), Machine Learning","Johor, Johor, Malaysia",The GenAI Chat Cloud empowers enterprises to leverage the power of generative AI in conversational interactions combining fine tunned LLMs.,"72,760",Active,2022-07-10,day,,,,,For Profit,https://www.botco-ai.co,The GenAI Chat Cloud empowers enterprises to leverage the power of generative AI in conversational interactions combining fine tunned LLMs.,Seed,3000000,USD,3000000
DotConnector,https://www.crunchbase.com/organization/dotconnector,"B2B, Internet, Marketplace, Product Research, SaaS","Selangor, Selangor, Malaysia",DotConnector is a SaaS (Software-as-a-Service) platform that serves as a B2B online marketplace for technology products and services.,"72,983",Active,2021-03-01,month,,,,,For Profit,https://www.dotconnector.ai,"DotConnector is a Software-as-a-Service (SaaS) platform that serves as a B2B online marketplace for technology products (software & hardware) and services. We bring together technology buyers, sellers, and resellers on a single digital platform. DotConnector offers a quicker and more automated alternative since tech discovery is still performed manually today. The products and services featured on the DotConnector’s marketplace are organised by categories and industries; making them easy to discover. It’s most suitable to be used by teams looking into innovation, R&D, technical projects, procurement, business development, and strategy & planning.",Seed,423200,USD,423200
Pacer,https://www.crunchbase.com/organization/pacer-8f71,"Apps, Artificial Intelligence (AI), Web3, Wellness","Kuala Lumpur, Kuala Lumpur, Malaysia",Pacer is a wellness companion application that rewards users performing wellness activities.,"76,084",Active,2022-01-01,year,,,,,For Profit,https://www.pacer.gg,Pacer is a wellness application developed with proprietary in-house technology featuring elements of artificial intelligence and machine learning that rewards users with crystals that they can exchange for items for their Pacy or real-world goods and services. Pacer aims to bridge the gap between web3 and web2.,Seed,600000,USD,600000
Caricarz,https://www.crunchbase.com/organization/caricarz,"Automotive, E-Commerce","Serdang, Selangor, Malaysia",CariCarz brought to your finger an up-to-date Vehicles Trading (Buying & Selling) Platform with a wide range selection.,"82,735",Active,2020-11-11,day,,,,,For Profit,https://www.caricarz.com,"CariCarz provides a modern vehicle trading (buying & selling) platform with a diverse selection. Its website enables anyone to easily and conveniently trade their car from anywhere in Malaysia. Caricarz connects millions of buyers and sellers in their local communities by providing an exceptional user experience on the site. Caricarz was founded by a group of automotive enthusiasts with experience in developing a digital automotive marketplace where car buyers can consider their options from any angle. Its extensive network of Certified Dealers shares its conviction that honesty, transparency, and fairness are the bedrock of a positive car-buying experience.",Seed,750000,USD,750000
DefinityLegend,https://www.crunchbase.com/organization/definitylegend,"Blockchain, Gaming, PC Games","Selangor, Selangor, Malaysia","DLD is a game-building ecosystem that for game developers, players, advertisers, & asset creators. Create games in minutes without Coding.","82,969",Active,2021-11-01,day,,,,,For Profit,https://www.definitylegend.com/,"Why Consider Definity Legend as Your Next Venture? A web 3.0 platform for game creation without coding skills for both web 2.0 and 3.0 users, securing data, ownership & full creative freedom for players and builders alike.  Expert Team: Our team, has a combined experience exceeding two decades in blockchain technology and gaming development, has the necessary acumen to push forward this project towards uncharted territories of success. Advanced Technology: We have been spending more than a year refining and developing our idea. Our platform leverages the latest advancements in blockchain and the Unity Game Engine. Our unique technology enables both users and game creators to design games both potentially on PC and Mobile, integrating winning and losing conditions, experiment across diverse art styles and genres, and infinite level designs. Robust Prototype: Over the past four months, we've onboarded two seasoned game engineers to develop a prototype that showcases our platform's potential. We're excited to present this, accompanied by a detailed video tutorial showcasing our milestones to date. We're confident that an investment and venture in Definity Legend can deliver remarkable financial rewards and simultaneously accelerate the pace of innovation in the gaming industry. Let's Explore Together!",Seed,335000,USD,335000
Docspe,https://www.crunchbase.com/organization/docspe,"Artificial Intelligence (AI), Electronic Health Record (EHR), Machine Learning, Predictive Analytics, SaaS, Software, Telehealth","Kuala Lumpur, Kuala Lumpur, Malaysia","AI, EHR, SaaS","84,831",Active,2020-10-20,day,,,,,For Profit,https://www.docspe.my,"Using AI competencies to generate diagnosis and suggest treatment plans from clinical notes in the EHR. Docspe is the developer of a comprehensive suite for clinicians. Includes an end-to-end Practice Management Suite with an embedded AI Model ""AICare"", and a smart ePrescription System. We provide integrated business tools for both clinics and pharmaceutical suppliers streamlining their operations for improved efficiency.",Seed,453000,MYR,102257
BeeBag,https://www.crunchbase.com/organization/beebag,"Consumer, Gamification, Sustainability","Shah Alam, Selangor, Malaysia",Beebag employs gamification and cutting-edge technology to assist customers in developing long-term purchasing habits.,"84,839",Active,2022-01-01,year,,,,,For Profit,https://www.beebag.co/,Beebag employs gamification and cutting-edge technology to assist customers in developing long-term purchasing habits.,Seed,453000,MYR,102154
AxeHedge,https://www.crunchbase.com/organization/axehedge,"Angel Investment, Banking, Financial Exchanges, Financial Services, Hedge Funds, Trading Platform","Kuala Lumpur, Kuala Lumpur, Malaysia",Investment Technology Platform Service Provider,"87,151",Active,2021-12-01,day,,,,,For Profit,https://axehedge.com/,"AxeHedge is a technology platform that educates investors and provides accessibility to hedge fund style investing solutions. Receive news, updates and bite-sized information about investment models on our socials or join our platform to find Alpha!",Seed,400000,USD,400000
CloudJoi,https://www.crunchbase.com/organization/cloudtheatre,"Digital Entertainment, Events, Performing Arts, Theatre, Ticketing, Virtual World","Kuala Lumpur, Kuala Lumpur, Malaysia","Malaysia's fastest growing digital ticketing, streaming and community building platform for performing arts, culture and live events","87,807",Active,2020-06-11,day,,,,,For Profit,https://www.cloudjoi.com,"CloudJoi is the fastest growing digital ticketing and streaming platform for performing arts, culture, and live entertainment in Malaysia. Our mission is to cultivate thriving ecosystems, connecting individuals passionate about various aspects of entertainment and community building. Positioned as a catalyst for innovation and unity, CloudJoi's essence lies in infusing creativity, innovation, and craftsmanship into its work. CloudJoi stands out among other ticketing solution provider with a unique selling proposition of providing tailored solutions across different industries, adapting to evolving ventures and delivering exceptional value through its commitment to openness, collaboration, and a passion for diverse creative pursuits.",Seed,800000,MYR,180674
Karbon Hero,https://www.crunchbase.com/organization/karbon-hero,"B2B, Credit, Financial Exchanges, Marketplace, Sustainability","Kuala Lumpur, Kuala Lumpur, Malaysia",Democratizing the creation of carbon credits by harnessing the actions of individuals for sustainable climate action toward net zero.,"91,962",Active,2022-09-15,day,,,,,For Profit,https://www.karbonhero.com/,"At Karbon Hero, we want to solve the biggest problem in carbon trading and green financing – trust, and reliability, with research backed by science and incredible talent. As the world moves towards Net Zero, many negative emissions technologies and processes are currently being developed worldwide. Still, they have yet to reach any significant sustainable results. In the meantime, we need transitional solutions to reduce emissions. Businesses and the community need to know how to monetize their transition to Net Zero in an ethical and financially sustainable way for a climate-secure world. The company was established in 2022 by Dr. Sarah Shahril and Reuben Ravi in Kuala Lumpur, Malaysia.",Seed,100000,USD,100000
The Red Warriors FC Berhad,https://www.crunchbase.com/organization/the-red-warriors-fc-berhad,"Soccer, Sports Leagues and Teams","Senai, Johor, Malaysia","The Red Warriors FC Berhad is a professional football club based in Kota Bharu, Kelantan, Malaysia","95,371",Active,2020-01-01,year,,,,,For Profit,https://trwkelantanfc.com,"The Red Warriors FC Berhad is a professional football club based in Kota Bharu, Kelantan, Malaysia. The football team has played in the second tier of Malaysian football, Malaysia Premier League since 2019. Founded in 1946, they have a long-standing rivalry with Terengganu, the two east coast teams involved in what is known as the East Coast Derby. Their home is the 22,000-seat Sultan Muhammad IV Stadium. Kelantan's regular kit colours are red shirt and shorts with a white pattern on the side.  The team had their first major success in the 2012 season when they have won the treble which is the Malaysia Super League championship, Malaysia FA Cup, and Malaysia Cup. Domestically, TRW has won the Malaysia Super League Championship on 2 occasions, most recently in the 2012 season, 2 Malaysia Cup titles, 2 Malaysia FA Cup titles, 1 Charity Shield, and 1 Malaysia Premier League title. 2012 was their debut playing in the AFC Cup. They played well in the group stage to gain first place. However, the team lost in the quarter-final to Erbil SC.  On 6 September 2020, Kelantan FA was privatized and is now owns by Norizam Tukiman, Group CEO of Unclezam Holding Berhad Group of Companies for RM 6.8 million. The reason he purchases the club is to save the club from bankruptcy with former player debts that too high. For 2021, as part of the effort to revamp Kelantan FC and also to bring the Club back to its glory days, Norizam Tukiman reshuffle the whole structure of the Club from the coaching staff to the players. Almost 90% of the players for 2021 season are new players and the native of Kelantan. Kelantan FC also successfully appointed a new line-up of the coaching staff, led by Marco Ragini, to install Italian DNA in Kelantan FC. Apart from restructuring the Club’s line-up, the Management also had taken an effort to slowly acquire assets for the Club such as TRW Hotel & a 4 wheel-drive. The club aims to be qualified in the Malaysian Super League by the year 2024. On 3 May 2021, in one of the most shocking news both in Malaysia and Indonesia, Kelantan FC’s owner, Norizam Tukiman makes another move to expand his empire by purchasing an Indonesia club, PSPS Riau which currently competes in Liga 2, Indonesia. The acquisition opens up opportunities for both Kelantan FC and PSPS Riau to establish long-term cooperation for the mutual benefits of both Clubs.",Early Stage Venture,1360000,USD,1360000
Eduloco,https://www.crunchbase.com/organization/eduloco,"Education, Mobile Apps","Kuala Lumpur, Kuala Lumpur, Malaysia",The most efficient study abroad platform,"97,458",Active,2021-06-18,day,,,,,For Profit,https://www.eduloco.com/,"Eduloco strives to provide a hassle-free higher education enrollment experience to students through its cutting-edge study abroad platform. Our top priority is to help students apply for any programs to any universities around the world using a single automated platform without going through the struggle of traditional application methods. Founded as a service provider to universities to assist with student recruitment, Edulocois shifting to a product that will revolutionize global student mobility. Seeking to automate and streamline the tedious process of university applications and admissions, Eduloco is one of the few to recognize the potential of Artificial Intelligence and Big Data and utilize it in the recruitment process.",Seed,100000,USD,100000
Payex,https://www.crunchbase.com/organization/payex-9d1e,"E-Commerce, Mobile, Payments, Service Industry","Selangor, Selangor, Malaysia","Payex is a payment gateway that offers online money collection services to freelancers, Facebook live, and Instagram sellers.","100,274",Active,2020-01-01,year,,,,,For Profit,https://www.payex.io,"Payex is a payment gateway that offers online money collection services to freelancers, Facebook live, and Instagram sellers. Payex makes it simple and easy to collect payments and deliver goods to customers. Delivery information is automatically filled out by the system when using Payex. Users can compare prices, choose their preferred courier service, and schedule a pick-up time.",,253000,USD,253000
Howuku,https://www.crunchbase.com/organization/howuku,"A/B Testing, Information Technology, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",Howuku is a set of UX testing tool to helps you visually understand visitors can focus on improving conversion rates.,"101,154",Closed,2020-08-10,day,,,2023-08-01,month,For Profit,https://howuku.com,Supercharge your marketing with all-in-one user behavior analytics. Get started for free: www.howuku.com,Seed,251000,MYR,59826
Agiliux,https://www.crunchbase.com/organization/agilux,"Insurance, InsurTech, SaaS, Software","Selangor, Selangor, Malaysia","Agiliux is an insurance company that offers software-as-a-service solutions to digitize insurance companies, brokers, and agencies.","101,830",Active,2020-05-01,day,,,,,For Profit,https://www.agiliux.com,"Insurance is in a major transformation, where legacy systems and processes are getting replaced by modern stack. There aren’t many Asian vendors offering, off the self, insurance software, due to complexity and stringent regulatory requirements.  Many Insurance players develop their own systems and end up using outdated software for decades. Agiliux offers cloud-based insurance software, focusing on Insurance Companies, Brokers and Agencies in the Asia Pacific region, to help digitalise the entire ecosystem.",Seed,46400,USD,46400
Ulalive,https://www.crunchbase.com/organization/ulalive,"Advertising, B2B, Information Technology, Lifestyle, Marketing, Marketplace, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",No-code high-conversion leads acquisition.,"102,106",Active,2022-12-04,day,,,,,For Profit,https://www.ulalive.com,"Ulalive is a no-code platform that uses personalized video call-to-actions to help businesses acquire leads faster and build a sales pipeline from scratch. Ulalive is a simple, easy-to-use, no-code B2B SaaS for gaining leads, prospecting, and acquiring customers through video. Ulalive enables businesses to unlock their lead generation potential by customizing built-in call-to-actions for videos and receiving prompt feedback from clients or teams. It is ideal for solopreneurs, startups, growing enterprises, and teams who want to get their messages out there and receive the desired responses faster.",Seed,321552,USD,321552
Manis Leting,https://www.crunchbase.com/organization/manis-leting,"Food and Beverage, Food Processing","Shah Alam, Selangor, Malaysia",Manis Leting produces healthier substitute foods with no white sugar.,"105,023",Active,2022-01-01,year,,,,,For Profit,https://shopee.com.my/potongulermy,Manis Leting produces healthier substitute foods with no white sugar.,Seed,50000,MYR,10808
